prompt_index,prompt,seed,repeat,method,schedule_order_index,status,seconds_including_text_and_vae,self_attention_calls,cross_attention_calls,peak_allocated_mib,video_file,video_sha256,event_file,schedule_family,schedule_action,schedule_cell_count,schedule_metadata,tri_mode_schedule,tri_mode_model_calls,tri_mode_block_calls,tri_mode_requested_dense,tri_mode_requested_quant,tri_mode_requested_cache,tri_mode_executed_dense,tri_mode_executed_quant,tri_mode_executed_cache,tri_mode_cache_fallbacks,tri_mode_cache_refreshes,tri_mode_max_cache_age,hybrid_linear_count,hybrid_dense_calls,hybrid_fp8_calls,hybrid_residual_calls,static_scale_min,static_scale_max,source_run_dir,logical_sample,dense_video_file,dense_seconds,candidate_seconds,end_to_end_speedup,candidate_fps,reference_fps,fps_match,step_start,step_end,block_start,block_end,schedule_branches,frames,height,width,pixel_mae,pixel_rmse,pixel_psnr_db,pixel_max_abs,exact_pixel_fraction,frame_psnr_mean_db,frame_psnr_p05_db,frame_ssim_mean,frame_ssim_p05,frame_ssim_min,temporal_delta_mae,reference_frame_delta_mae,candidate_frame_delta_mae
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s14-14_b06-06_br1,7,ok,6.2231836569844745,1199,1199,21539.982421875,p00_c_s14-14_b06-06_br1_seed20260723_r0.mp4,ee49fcc44a837b2e93e4dfaf9357157529f1ef6a39696d424e1157637a0f2b94,events/p00_c_s14-14_b06-06_br1_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 6, ""block_start"": 6, ""branches"": [1], ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 14, ""step_start"": 14}",c_s14-14_b06-06_br1,40,1200,1199,0,1,1199,0,1,0,1,1,60,2398,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_branch1_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.95103397697676,6.2231836569844745,0.9562684158128175,16.0,16.0,True,14,14,6,6,[1],17,480,832,2.8797887404160383,4.510973512977555,35.04539806739641,151.0,0.17189164427790346,35.0508519371006,34.64870852295509,0.9715736000540095,0.9681660448053716,0.9679467220291563,3.449224123180422,16.231849292200856,16.26377918210804
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s14-14_b12-12_br1,8,ok,6.034718540002359,1199,1199,21539.982421875,p00_c_s14-14_b12-12_br1_seed20260723_r0.mp4,08894cad602eb8cbf711bbdc0e2feb9c99003c46203506897252e0eeffde1b70,events/p00_c_s14-14_b12-12_br1_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 12, ""block_start"": 12, ""branches"": [1], ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 14, ""step_start"": 14}",c_s14-14_b12-12_br1,40,1200,1199,0,1,1199,0,1,0,1,1,60,2398,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_branch1_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.95103397697676,6.034718540002359,0.9861328142363427,16.0,16.0,True,14,14,12,12,[1],17,480,832,2.946947370695073,4.647346011574199,34.786703439398245,204.0,0.1681176647341629,34.79223607988817,34.494509517169995,0.9712191685462653,0.968111676148614,0.9677189900082848,3.4849029280181623,16.231849292200856,16.303919917701656
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s14-14_b18-18_br1,9,ok,6.028092374996049,1199,1199,21539.982421875,p00_c_s14-14_b18-18_br1_seed20260723_r0.mp4,7d6829f87548d2f88bed63fb821ad7f6d1c060dd3979ceafdd0855bb23cde6f3,events/p00_c_s14-14_b18-18_br1_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 18, ""block_start"": 18, ""branches"": [1], ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 14, ""step_start"": 14}",c_s14-14_b18-18_br1,40,1200,1199,0,1,1199,0,1,0,1,1,60,2398,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_branch1_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.95103397697676,6.028092374996049,0.9872167854728106,16.0,16.0,True,14,14,18,18,[1],17,480,832,3.1000282805429866,4.885388275491797,34.352821892609114,150.0,0.16284889155982907,34.35979742249102,34.060239412486766,0.969451390201138,0.9664506506600958,0.9655655795937538,3.601671372112046,16.231849292200856,16.446090776492387
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s14-14_b24-24_br1,10,ok,6.0245375849772245,1199,1199,21539.982421875,p00_c_s14-14_b24-24_br1_seed20260723_r0.mp4,a058f43a6935b348bc1e3d544689c86dd4eea563ddcfd6e7e50382db0ea94864,events/p00_c_s14-14_b24-24_br1_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 24, ""block_start"": 24, ""branches"": [1], ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 14, ""step_start"": 14}",c_s14-14_b24-24_br1,40,1200,1199,0,1,1199,0,1,0,1,1,60,2398,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_branch1_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.95103397697676,6.0245375849772245,0.9877992946406786,16.0,16.0,True,14,14,24,24,[1],17,480,832,2.8951937806372547,4.545582136761058,34.97901341486353,173.0,0.17093580120349422,34.98764273826199,34.57041826868676,0.9716398526856544,0.9686694386520478,0.9672630285512831,3.466796875,16.231849292200856,16.268236783019496
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s16-16_b00-00_br1,11,ok,6.077552958013257,1199,1199,21539.982421875,p00_c_s16-16_b00-00_br1_seed20260723_r0.mp4,9b46cad40fb3bdfd77f002c703f787c67e1754073f32b8d922ad9eba0c226dfe,events/p00_c_s16-16_b00-00_br1_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 0, ""block_start"": 0, ""branches"": [1], ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 16, ""step_start"": 16}",c_s16-16_b00-00_br1,40,1200,1199,0,1,1199,0,1,0,1,1,60,2398,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_branch1_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.95103397697676,6.077552958013257,0.9791825785952746,16.0,16.0,True,16,16,0,0,[1],17,480,832,3.2194611869186778,4.923540818657167,34.285252752828576,178.0,0.14710860906862744,34.296784334001494,33.78676903512017,0.9673777124557031,0.9635353774539728,0.9625133255739731,3.6089454064002404,16.231849292200856,16.318097967164128
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s16-16_b06-06_br1,12,ok,6.0569367080170196,1199,1199,21539.982421875,p00_c_s16-16_b06-06_br1_seed20260723_r0.mp4,be44be5cd068801064144e9ea105abbce43f95b38fc6fa7072fc1e873ece7849,events/p00_c_s16-16_b06-06_br1_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 6, ""block_start"": 6, ""branches"": [1], ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 16, ""step_start"": 16}",c_s16-16_b06-06_br1,40,1200,1199,0,1,1199,0,1,0,1,1,60,2398,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_branch1_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.95103397697676,6.0569367080170196,0.9825154634850177,16.0,16.0,True,16,16,6,6,[1],17,480,832,2.8151876335470085,4.3183439307015945,35.42445904112991,127.0,0.1715694621197838,35.43268283045126,35.063716152248055,0.9714934279484597,0.9679366796983194,0.9677379251139625,3.3857540293636483,16.231849292200856,16.2538333729801
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s16-16_b12-12_br1,13,ok,6.038605412002653,1199,1199,21539.982421875,p00_c_s16-16_b12-12_br1_seed20260723_r0.mp4,31d55f65f2b8b89394eff471fa03f97c847a116bafbd05c969330c1cb9a55717,events/p00_c_s16-16_b12-12_br1_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 12, ""block_start"": 12, ""branches"": [1], ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 16, ""step_start"": 16}",c_s16-16_b12-12_br1,40,1200,1199,0,1,1199,0,1,0,1,1,60,2398,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_branch1_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.95103397697676,6.038605412002653,0.985498069661609,16.0,16.0,True,16,16,12,12,[1],17,480,832,2.854530729559452,4.390024427913139,35.281464871816794,162.0,0.16979579091251884,35.28703894912427,34.946048260424305,0.9717655252673357,0.9688855467177958,0.968725675791558,3.4156935471754806,16.231849292200856,16.318970874232104
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s16-16_b18-18_br1,14,ok,6.011732934013708,1199,1199,21539.982421875,p00_c_s16-16_b18-18_br1_seed20260723_r0.mp4,fe2f105da63d98f6180e8d6219ab3890b60b32512093c3f5942a4562ccd44a42,events/p00_c_s16-16_b18-18_br1_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 18, ""block_start"": 18, ""branches"": [1], ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 16, ""step_start"": 16}",c_s16-16_b18-18_br1,40,1200,1199,0,1,1199,0,1,0,1,1,60,2398,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_branch1_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.95103397697676,6.011732934013708,0.9899032512416645,16.0,16.0,True,16,16,18,18,[1],17,480,832,3.0585698391936904,4.819588151357151,34.47060504819661,202.0,0.1624810972065108,34.48150667909509,33.913208278591455,0.9692318471774857,0.9655026945284686,0.9643276008605377,3.600453120826656,16.231849292200856,16.41610378689236
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s16-16_b24-24_br1,15,ok,6.0042938250117,1199,1199,21539.982421875,p00_c_s16-16_b24-24_br1_seed20260723_r0.mp4,63b3f84bcf1ba9a912edf8e0aeb99b160e73fbf276c937d55ebcf80aaabb00ae,events/p00_c_s16-16_b24-24_br1_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 24, ""block_start"": 24, ""branches"": [1], ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 16, ""step_start"": 16}",c_s16-16_b24-24_br1,40,1200,1199,0,1,1199,0,1,0,1,1,60,2398,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_branch1_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.95103397697676,6.0042938250117,0.9911297065754712,16.0,16.0,True,16,16,24,24,[1],17,480,832,2.8347913033402463,4.409927983114353,35.24217366418139,171.0,0.17272390727124182,35.25752213186047,34.67516950960835,0.9720600926994817,0.9684199203645699,0.9673978601307875,3.4255953275240385,16.231849292200856,16.29881883930956
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s19-19_b00-00_br1,16,ok,6.1637915579776745,1199,1199,21539.982421875,p00_c_s19-19_b00-00_br1_seed20260723_r0.mp4,1d6dbfb242b0a23c238a99d3a192cf321229322d07bdae80e1271a27a06ef2a3,events/p00_c_s19-19_b00-00_br1_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 0, ""block_start"": 0, ""branches"": [1], ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 19, ""step_start"": 19}",c_s19-19_b00-00_br1,40,1200,1199,0,1,1199,0,1,0,1,1,60,2398,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_branch1_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.95103397697676,6.1637915579776745,0.9654826775046365,16.0,16.0,True,19,19,0,0,[1],17,480,832,11.38647821809012,17.175109228561684,23.432813454209484,248.0,0.0463332999465812,23.58194921474438,21.864387805703043,0.7933433533226448,0.727149284319019,0.7099857057112358,11.771165688017495,16.231849292200856,17.215743053468884
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s19-19_b06-06_br1,17,ok,6.001874948007753,1199,1199,21539.982421875,p00_c_s19-19_b06-06_br1_seed20260723_r0.mp4,fcb14f3af6eb72c02dbc9d9c3d408fddc44402ffe7b0556857fa4d436d7bb268,events/p00_c_s19-19_b06-06_br1_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 6, ""block_start"": 6, ""branches"": [1], ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 19, ""step_start"": 19}",c_s19-19_b06-06_br1,40,1200,1199,0,1,1199,0,1,0,1,1,60,2398,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_branch1_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.95103397697676,6.001874948007753,0.9915291518947976,16.0,16.0,True,19,19,6,6,[1],17,480,832,2.8431056847819254,4.384181693288737,35.293032723069004,162.0,0.17374622926093514,35.30242254247041,34.862486721813845,0.9726045919119697,0.9696142329061456,0.968408440270354,3.4574029384515224,16.231849292200856,16.186534027360445
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s19-19_b12-12_br1,18,ok,6.013054101989837,1199,1199,21539.982421875,p00_c_s19-19_b12-12_br1_seed20260723_r0.mp4,1f3e5b0b122cde565d9c08ffc0e14c7e8582d92e448329849d0071513c734b14,events/p00_c_s19-19_b12-12_br1_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 12, ""block_start"": 12, ""branches"": [1], ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 19, ""step_start"": 19}",c_s19-19_b12-12_br1,40,1200,1199,0,1,1199,0,1,0,1,1,60,2398,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_branch1_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.95103397697676,6.013054101989837,0.9896857530364555,16.0,16.0,True,19,19,12,12,[1],17,480,832,2.7096464146556056,4.1392655054244445,35.79233792269058,125.0,0.17721830418866263,35.796853718979435,35.43360654089463,0.973958541854572,0.9714289652173428,0.9703775278740409,3.2707171578692575,16.231849292200856,16.305799122345753
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s19-19_b18-18_br1,19,ok,6.025562507013092,1199,1199,21539.982421875,p00_c_s19-19_b18-18_br1_seed20260723_r0.mp4,c2e9b996b30c643a3b3f127150c650979cd03a42e36ac3e983d0c1b37dea468d,events/p00_c_s19-19_b18-18_br1_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 18, ""block_start"": 18, ""branches"": [1], ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 19, ""step_start"": 19}",c_s19-19_b18-18_br1,40,1200,1199,0,1,1199,0,1,0,1,1,60,2398,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_branch1_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.95103397697676,6.025562507013092,0.9876312742669935,16.0,16.0,True,19,19,18,18,[1],17,480,832,3.887690353585344,6.3438827987459785,32.083700590105025,197.0,0.14304917279411763,32.09066451618783,31.756786090806898,0.9561071001743435,0.9519465888582559,0.9516181837988876,4.443288793319311,16.231849292200856,16.252052294087207
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s19-19_b24-24_br1,20,ok,6.2663275839877315,1199,1199,21539.982421875,p00_c_s19-19_b24-24_br1_seed20260723_r0.mp4,2ac1f47a9d24c3dd678cde253ebac911cedc3a62e8a24e95a850d14a1a865f5b,events/p00_c_s19-19_b24-24_br1_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 24, ""block_start"": 24, ""branches"": [1], ""cell_count"": 1, ""family"": ""single_cell"", ""step_end"": 19, ""step_start"": 19}",c_s19-19_b24-24_br1,40,1200,1199,0,1,1199,0,1,0,1,1,60,2398,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_cache_branch1_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.95103397697676,6.2663275839877315,0.9496844678505737,16.0,16.0,True,19,19,24,24,[1],17,480,832,3.689466283308195,6.048387537724269,32.49801141085594,199.0,0.14844530660822022,32.53060256197586,31.67906129196463,0.957799147692455,0.953106201992463,0.9529446081542648,4.4273191794371,16.231849292200856,16.241935377854567
