case,path,layers,median_speedup_hmean,median_speedup_min,median_speedup_max,p95_speedup_min,amortized_speedup_min,amortized_speedup_hmean,setup_ms_median,setup_ms_max,relative_l2_max,bitwise_exact_all
F17,cuda_graph_eager_static,3,1.0417788360327611,1.02186369465397,1.0699852444804823,0.9687802345430515,0.7610993474849361,0.803674185484626,7.646323007065803,9.487540984991938,0.0,True
F17,compile_default,3,0.9276409177512966,0.9107749734595292,0.9607135034416683,0.8681858170019903,0.009038453516251353,0.025318342646470857,84.66633397620171,3099.7407610411756,0.00388485501228578,False
F17,compile_reduce-overhead,3,0.890023593783478,0.8735700279770314,0.9204027945977501,0.8665082574900794,0.07742731969956176,0.1427646002669843,86.66929003084078,333.0724739935249,0.00388485501228578,False
F17,compile_max-autotune,3,0.8931771047713484,0.8679282136808145,0.9283348118272164,0.8591015443034459,0.0019115696180855436,0.005622372705132832,125.43959502363577,14770.394160994329,0.00388485501228578,False
F81,cuda_graph_eager_static,3,1.0038724092758187,0.9972664914207919,1.0095219535619067,0.9895356233280104,0.8954797984710126,0.9031377335951761,14.317994995508343,14.511408982798457,0.0,True
F81,compile_default,3,0.9696030801802259,0.9499520343327731,0.9930620457904473,0.8776390975229822,0.068660554013011,0.16736811243057498,88.68873800383881,1697.3398699774407,0.0038870037160149903,False
F81,compile_reduce-overhead,3,0.960862412109472,0.9541821493207818,0.9644250049338928,0.9481900160052329,0.2871381854387279,0.4363764343880622,86.85501501895487,305.83729298086837,0.0038870037160149903,False
F81,compile_max-autotune,3,0.9528988911235498,0.9207505320170681,0.9718768404747399,0.9192236706118497,0.007893406747829448,0.022963682114947905,131.2765619950369,15778.095132962335,0.0038870037160149903,False
