protocol_id,prompt_id,split,seed,layer,current_start_frame,denoising_call_index,denoising_timestep,head_index,method,kind,bits,stages,block_size,exact_policy,quantized_frames,record_seed,relative_av_l2,av_numerator_sq,av_denominator_sq,relative_k_l2,k_numerator_sq,k_denominator_sq,relative_v_l2,v_numerator_sq,v_denominator_sq,dense_reference_parity,packed_kv_bytes,bf16_kv_bytes,cache_compression_ratio,measured_attention_speedup
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,10,rtn_int2_b64_all,naive_block_quantization,2,0,64,none,12,1097883270,0.4997965395450592,2981.369384765625,11935.1884765625,0.6436744332313538,511364.75,1234236.125,0.7196272015571594,1689312.125,3262081.5,0.0005638267030008137,15275520,115015680,7.529411764705882,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,11,rtn_int2_b64_all,naive_block_quantization,2,0,64,none,12,1097883270,0.9012951254844666,37909.8125,46667.82421875,0.5875953435897827,2564270.75,7426893.0,0.7159549593925476,2523293.0,4922620.0,0.001627221005037427,15275520,115015680,7.529411764705882,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,0,qvg_int2_s1_b64_all,semantic_residual_quantization,2,1,64,none,12,228869008,0.039767347276210785,18.70177459716797,11825.7744140625,0.17377136647701263,11981.8857421875,396797.3125,0.47928932309150696,1081400.5,4707507.5,0.0007484668749384582,17297664,115015680,6.649203036895618,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,1,qvg_int2_s1_b64_all,semantic_residual_quantization,2,1,64,none,12,228869008,0.2116176038980484,1593.2532958984375,35577.9765625,0.043939873576164246,11803.0009765625,6113288.0,0.3758600652217865,1299449.375,9198288.0,0.0013855071738362312,17297664,115015680,6.649203036895618,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,2,qvg_int2_s1_b64_all,semantic_residual_quantization,2,1,64,none,12,228869008,0.02778846025466919,9.792963981628418,12681.9248046875,0.26673516631126404,11641.7646484375,163628.234375,0.43943312764167786,1001120.1875,5184425.5,0.0006151401321403682,17297664,115015680,6.649203036895618,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,3,qvg_int2_s1_b64_all,semantic_residual_quantization,2,1,64,none,12,228869008,0.019944071769714355,3.582787036895752,9007.2724609375,0.26646241545677185,9499.2412109375,133787.953125,0.4428870379924774,816018.75,4160199.75,0.0005429477896541357,17297664,115015680,6.649203036895618,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,4,qvg_int2_s1_b64_all,semantic_residual_quantization,2,1,64,none,12,228869008,0.4833652079105377,8323.181640625,35623.6640625,0.03601241111755371,8324.8466796875,6419066.0,0.4179667830467224,697758.875,3994126.5,0.0018873019143939018,17297664,115015680,6.649203036895618,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,5,qvg_int2_s1_b64_all,semantic_residual_quantization,2,1,64,none,12,228869008,0.35449373722076416,3121.75048828125,24841.6875,0.04037729278206825,10790.58984375,6618670.5,0.4079109728336334,1020233.75,6131531.0,0.0016997777856886387,17297664,115015680,6.649203036895618,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,6,qvg_int2_s1_b64_all,semantic_residual_quantization,2,1,64,none,12,228869008,0.1299043893814087,354.6817626953125,21017.990234375,0.07477390021085739,21437.9609375,3834276.0,0.4098452925682068,1418494.75,8444770.0,0.0010447273962199688,17297664,115015680,6.649203036895618,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,7,qvg_int2_s1_b64_all,semantic_residual_quantization,2,1,64,none,12,228869008,0.1974170207977295,401.75091552734375,10308.31640625,0.0775359719991684,13380.7470703125,2225737.0,0.45870038866996765,1060421.75,5039882.5,0.0012594006257131696,17297664,115015680,6.649203036895618,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,8,qvg_int2_s1_b64_all,semantic_residual_quantization,2,1,64,none,12,228869008,0.02786639891564846,3.81257963180542,4909.72607421875,0.2618071436882019,9812.2958984375,143155.359375,0.43598172068595886,769479.4375,4048186.0,0.0006108018569648266,17297664,115015680,6.649203036895618,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,9,qvg_int2_s1_b64_all,semantic_residual_quantization,2,1,64,none,12,228869008,0.06385340541601181,14.638350486755371,3590.244140625,0.19594939053058624,12184.70703125,317341.8125,0.46110978722572327,789279.0625,3712119.0,0.0007717185653746128,17297664,115015680,6.649203036895618,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,10,qvg_int2_s1_b64_all,semantic_residual_quantization,2,1,64,none,12,228869008,0.05230376124382019,32.650901794433594,11935.1884765625,0.11247476935386658,15613.7958984375,1234236.125,0.4391825497150421,629194.5625,3262081.5,0.0005638267030008137,17297664,115015680,6.649203036895618,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,11,qvg_int2_s1_b64_all,semantic_residual_quantization,2,1,64,none,12,228869008,0.4637778103351593,10037.7763671875,46667.82421875,0.03414338827133179,8658.0556640625,7426893.0,0.3900374472141266,748874.25,4922620.0,0.001627221005037427,17297664,115015680,6.649203036895618,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,0,qvg_int2_s1_b64_sink_recent,semantic_residual_quantization,2,1,64,sink_recent,6,425662511,0.009484800510108471,1.0638635158538818,11825.7744140625,0.08101256191730499,2604.19482421875,396797.3125,0.17739030718803406,148132.65625,4707507.5,0.0007484668749384582,66943104,115015680,1.7181109498597495,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,1,qvg_int2_s1_b64_sink_recent,semantic_residual_quantization,2,1,64,sink_recent,6,425662511,0.01585257053375244,8.940887451171875,35577.9765625,0.021761510521173477,2895.029052734375,6113288.0,0.1379898339509964,175146.390625,9198288.0,0.0013855071738362312,66943104,115015680,1.7181109498597495,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,2,qvg_int2_s1_b64_sink_recent,semantic_residual_quantization,2,1,64,sink_recent,6,425662511,0.006391405127942562,0.5180574059486389,12681.9248046875,0.12735888361930847,2654.096435546875,163628.234375,0.17388947308063507,156764.328125,5184425.5,0.0006151401321403682,66943104,115015680,1.7181109498597495,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,3,qvg_int2_s1_b64_sink_recent,semantic_residual_quantization,2,1,64,sink_recent,6,425662511,0.008095423690974712,0.5902996063232422,9007.2724609375,0.12722691893577576,2165.584228515625,133787.953125,0.17557275295257568,128241.4453125,4160199.75,0.0005429477896541357,66943104,115015680,1.7181109498597495,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,4,qvg_int2_s1_b64_sink_recent,semantic_residual_quantization,2,1,64,sink_recent,6,425662511,0.005748983938246965,1.1773912906646729,35623.6640625,0.023156624287366867,3442.09130859375,6419066.0,0.1436598002910614,82431.328125,3994126.5,0.0018873019143939018,66943104,115015680,1.7181109498597495,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,5,qvg_int2_s1_b64_sink_recent,semantic_residual_quantization,2,1,64,sink_recent,6,425662511,0.0024447464384138584,0.14847341179847717,24841.6875,0.021174849942326546,2967.6416015625,6618670.5,0.13765478134155273,116185.3828125,6131531.0,0.0016997777856886387,66943104,115015680,1.7181109498597495,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,6,qvg_int2_s1_b64_sink_recent,semantic_residual_quantization,2,1,64,sink_recent,6,425662511,0.007214079145342112,1.093837857246399,21017.990234375,0.03715721517801285,5293.82666015625,3834276.0,0.14216925203800201,170686.515625,8444770.0,0.0010447273962199688,66943104,115015680,1.7181109498597495,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,7,qvg_int2_s1_b64_sink_recent,semantic_residual_quantization,2,1,64,sink_recent,6,425662511,0.012387750670313835,1.5818766355514526,10308.31640625,0.036155253648757935,2909.48876953125,2225737.0,0.15697650611400604,124190.8828125,5039882.5,0.0012594006257131696,66943104,115015680,1.7181109498597495,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,8,qvg_int2_s1_b64_sink_recent,semantic_residual_quantization,2,1,64,sink_recent,6,425662511,0.009333036839962006,0.42766451835632324,4909.72607421875,0.12609951198101044,2276.32568359375,143155.359375,0.17468111217021942,123524.28125,4048186.0,0.0006108018569648266,66943104,115015680,1.7181109498597495,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,9,qvg_int2_s1_b64_sink_recent,semantic_residual_quantization,2,1,64,sink_recent,6,425662511,0.009442637674510479,0.32011836767196655,3590.244140625,0.09504534304141998,2866.744384765625,317341.8125,0.18113328516483307,121791.90625,3712119.0,0.0007717185653746128,66943104,115015680,1.7181109498597495,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,10,qvg_int2_s1_b64_sink_recent,semantic_residual_quantization,2,1,64,sink_recent,6,425662511,0.0015998748131096363,0.0305493026971817,11935.1884765625,0.0537630058825016,3567.51123046875,1234236.125,0.17058292031288147,94921.78125,3262081.5,0.0005638267030008137,66943104,115015680,1.7181109498597495,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,11,qvg_int2_s1_b64_sink_recent,semantic_residual_quantization,2,1,64,sink_recent,6,425662511,0.017133956775069237,13.700387954711914,46667.82421875,0.019572999328374863,2845.259765625,7426893.0,0.13804684579372406,93810.0390625,4922620.0,0.001627221005037427,66943104,115015680,1.7181109498597495,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,0,qvg_int4_s1_b64_all,semantic_residual_quantization,4,1,64,none,12,166636089,0.0053820498287677765,0.34255078434944153,11825.7744140625,0.03787443786859512,569.195068359375,396797.3125,0.07264626026153564,24843.76953125,4707507.5,0.0007484668749384582,31674624,115015680,3.6311616516742236,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,1,qvg_int4_s1_b64_all,semantic_residual_quantization,4,1,64,none,12,166636089,0.032177019864320755,36.836036682128906,35577.9765625,0.008545368909835815,446.41265869140625,6113288.0,0.05749247223138809,30403.875,9198288.0,0.0013855071738362312,31674624,115015680,3.6311616516742236,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,2,qvg_int4_s1_b64_all,semantic_residual_quantization,4,1,64,none,12,166636089,0.0035455834586173296,0.1594265252351761,12681.9248046875,0.058103788644075394,552.4171142578125,163628.234375,0.06753319501876831,23644.77734375,5184425.5,0.0006151401321403682,31674624,115015680,3.6311616516742236,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,3,qvg_int4_s1_b64_all,semantic_residual_quantization,4,1,64,none,12,166636089,0.003550576511770487,0.11355103552341461,9007.2724609375,0.060750167816877365,493.7555236816406,133787.953125,0.06925138831138611,19951.30078125,4160199.75,0.0005429477896541357,31674624,115015680,3.6311616516742236,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,4,qvg_int4_s1_b64_all,semantic_residual_quantization,4,1,64,none,12,166636089,0.07349563390016556,192.42510986328125,35623.6640625,0.007237010635435581,336.1942443847656,6419066.0,0.0638580247759819,16287.4365234375,3994126.5,0.0018873019143939018,31674624,115015680,3.6311616516742236,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,5,qvg_int4_s1_b64_all,semantic_residual_quantization,4,1,64,none,12,166636089,0.05382595211267471,71.97215270996094,24841.6875,0.00764867477118969,387.20697021484375,6618670.5,0.06226705014705658,23773.083984375,6131531.0,0.0016997777856886387,31674624,115015680,3.6311616516742236,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,6,qvg_int4_s1_b64_all,semantic_residual_quantization,4,1,64,none,12,166636089,0.017818782478570938,6.67340087890625,21017.990234375,0.013577539473772049,706.84716796875,3834276.0,0.06277787685394287,33281.359375,8444770.0,0.0010447273962199688,31674624,115015680,3.6311616516742236,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,7,qvg_int4_s1_b64_all,semantic_residual_quantization,4,1,64,none,12,166636089,0.02913426235318184,8.74975299835205,10308.31640625,0.014937329106032848,496.6148986816406,2225737.0,0.06925267726182938,24170.94140625,5039882.5,0.0012594006257131696,31674624,115015680,3.6311616516742236,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,8,qvg_int4_s1_b64_all,semantic_residual_quantization,4,1,64,none,12,166636089,0.0041158064268529415,0.083170086145401,4909.72607421875,0.05855892226099968,490.90081787109375,143155.359375,0.06750675290822983,18448.240234375,4048186.0,0.0006108018569648266,31674624,115015680,3.6311616516742236,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,9,qvg_int4_s1_b64_all,semantic_residual_quantization,4,1,64,none,12,166636089,0.0077523100189864635,0.21576763689517975,3590.244140625,0.040300413966178894,515.4022827148438,317341.8125,0.0709376260638237,18679.92578125,3712119.0,0.0007717185653746128,31674624,115015680,3.6311616516742236,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,10,qvg_int4_s1_b64_all,semantic_residual_quantization,4,1,64,none,12,166636089,0.004439197946339846,0.23520055413246155,11935.1884765625,0.02370373159646988,693.4764404296875,1234236.125,0.0667644813656807,14540.71484375,3262081.5,0.0005638267030008137,31674624,115015680,3.6311616516742236,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,11,qvg_int4_s1_b64_all,semantic_residual_quantization,4,1,64,none,12,166636089,0.07226604968309402,243.7172393798828,46667.82421875,0.007057203911244869,369.8899230957031,7426893.0,0.060127485543489456,17796.818359375,4922620.0,0.001627221005037427,31674624,115015680,3.6311616516742236,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,0,qvg_pro_int2_s4_b16_all,semantic_residual_quantization,2,4,16,none,12,1465741027,0.01582459919154644,2.961386203765869,11825.7744140625,0.08456792682409286,2837.788818359375,396797.3125,0.23683658242225647,264051.46875,4707507.5,0.0007484668749384582,26059776,115015680,4.41353294824944,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,1,qvg_pro_int2_s4_b16_all,semantic_residual_quantization,2,4,16,none,12,1465741027,0.10141372680664062,365.9103698730469,35577.9765625,0.021938469260931015,2942.3037109375,6113288.0,0.18245625495910645,306213.625,9198288.0,0.0013855071738362312,26059776,115015680,4.41353294824944,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,2,qvg_pro_int2_s4_b16_all,semantic_residual_quantization,2,4,16,none,12,1465741027,0.010782877914607525,1.4745333194732666,12681.9248046875,0.12905049324035645,2725.0693359375,163628.234375,0.214640811085701,238849.984375,5184425.5,0.0006151401321403682,26059776,115015680,4.41353294824944,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,3,qvg_pro_int2_s4_b16_all,semantic_residual_quantization,2,4,16,none,12,1465741027,0.00917338952422142,0.7579717636108398,9007.2724609375,0.1270652860403061,2160.084716796875,133787.953125,0.22061379253864288,202478.78125,4160199.75,0.0005429477896541357,26059776,115015680,4.41353294824944,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,4,qvg_pro_int2_s4_b16_all,semantic_residual_quantization,2,4,16,none,12,1465741027,0.24132269620895386,2074.6025390625,35623.6640625,0.01662525348365307,1774.2239990234375,6419066.0,0.21664729714393616,187468.515625,3994126.5,0.0018873019143939018,26059776,115015680,4.41353294824944,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,5,qvg_pro_int2_s4_b16_all,semantic_residual_quantization,2,4,16,none,12,1465741027,0.16947123408317566,713.4656372070312,24841.6875,0.02082473412156105,2870.315673828125,6618670.5,0.1982494741678238,240986.6875,6131531.0,0.0016997777856886387,26059776,115015680,4.41353294824944,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,6,qvg_pro_int2_s4_b16_all,semantic_residual_quantization,2,4,16,none,12,1465741027,0.052019260823726654,56.874755859375,21017.990234375,0.037152405828237534,5292.4560546875,3834276.0,0.18389755487442017,285587.84375,8444770.0,0.0010447273962199688,26059776,115015680,4.41353294824944,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,7,qvg_pro_int2_s4_b16_all,semantic_residual_quantization,2,4,16,none,12,1465741027,0.09739456325769424,97.78160095214844,10308.31640625,0.03985840454697609,3536.011474609375,2225737.0,0.24019023776054382,290757.625,5039882.5,0.0012594006257131696,26059776,115015680,4.41353294824944,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,8,qvg_pro_int2_s4_b16_all,semantic_residual_quantization,2,4,16,none,12,1465741027,0.011623727157711983,0.6633580923080444,4909.72607421875,0.1271236687898636,2313.451904296875,143155.359375,0.2222878485918045,200028.5,4048186.0,0.0006108018569648266,26059776,115015680,4.41353294824944,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,9,qvg_pro_int2_s4_b16_all,semantic_residual_quantization,2,4,16,none,12,1465741027,0.02475726045668125,2.2005395889282227,3590.244140625,0.09317772835493088,2755.18994140625,317341.8125,0.2333393543958664,202114.6875,3712119.0,0.0007717185653746128,26059776,115015680,4.41353294824944,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,10,qvg_pro_int2_s4_b16_all,semantic_residual_quantization,2,4,16,none,12,1465741027,0.011759273707866669,1.6504042148590088,11935.1884765625,0.055001888424158096,3733.820556640625,1234236.125,0.21748197078704834,154291.25,3262081.5,0.0005638267030008137,26059776,115015680,4.41353294824944,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,1,1000,11,qvg_pro_int2_s4_b16_all,semantic_residual_quantization,2,4,16,none,12,1465741027,0.238811656832695,2661.51318359375,46667.82421875,0.015670442953705788,1823.7685546875,7426893.0,0.20363442599773407,204126.171875,4922620.0,0.001627221005037427,26059776,115015680,4.41353294824944,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,3,833,0,rtn_int2_b64_all,naive_block_quantization,2,0,64,none,12,2045925095,0.27861204743385315,1150.966064453125,14827.322265625,0.647523045539856,165342.0625,394341.84375,0.7256249189376831,2362430.5,4486779.0,0.0006927367066964507,15275520,115015680,7.529411764705882,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,3,833,1,rtn_int2_b64_all,naive_block_quantization,2,0,64,none,12,2045925095,0.5305066108703613,29557.0703125,105021.8671875,0.576263964176178,2028369.5,6108072.0,0.7195187211036682,4422847.0,8543144.0,0.001337554887868464,15275520,115015680,7.529411764705882,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,3,833,2,rtn_int2_b64_all,naive_block_quantization,2,0,64,none,12,2045925095,0.2633604407310486,1167.85986328125,16837.970703125,0.6765876412391663,71122.21875,155366.421875,0.7350462675094604,2702820.5,5002509.0,0.0006545746582560241,15275520,115015680,7.529411764705882,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,3,833,3,rtn_int2_b64_all,naive_block_quantization,2,0,64,none,12,2045925095,0.27549463510513306,786.429931640625,10361.765625,0.6586726903915405,54821.58203125,126360.7734375,0.7236770987510681,2111952.5,4032686.75,0.0005450026947073638,15275520,115015680,7.529411764705882,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,3,833,4,rtn_int2_b64_all,naive_block_quantization,2,0,64,none,12,2045925095,1.2848190069198608,114088.484375,69112.6953125,0.715867280960083,3318495.5,6475543.0,0.7359943985939026,1989344.25,3672492.25,0.0013973899185657501,15275520,115015680,7.529411764705882,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,3,833,5,rtn_int2_b64_all,naive_block_quantization,2,0,64,none,12,2045925095,0.7095103859901428,32588.0625,64735.28125,0.6305385231971741,2631531.25,6618891.0,0.7270880341529846,2955523.0,5590625.0,0.0016522047808393836,15275520,115015680,7.529411764705882,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,3,833,6,rtn_int2_b64_all,naive_block_quantization,2,0,64,none,12,2045925095,0.5625681281089783,15178.318359375,47959.359375,0.6923345923423767,1850185.625,3859964.0,0.7200488448143005,4068957.0,7848003.0,0.0010640854015946388,15275520,115015680,7.529411764705882,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,3,833,7,rtn_int2_b64_all,naive_block_quantization,2,0,64,none,12,2045925095,0.43121930956840515,4219.38232421875,22690.9375,0.5830053091049194,767616.875,2258393.0,0.7178004384040833,2386732.5,4632296.0,0.001211934257298708,15275520,115015680,7.529411764705882,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,3,833,8,rtn_int2_b64_all,naive_block_quantization,2,0,64,none,12,2045925095,0.38958266377449036,869.9370727539062,5731.76806640625,0.6844069361686707,62708.671875,133874.78125,0.7269374132156372,2067539.25,3912548.75,0.0005800765356980264,15275520,115015680,7.529411764705882,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,3,833,9,rtn_int2_b64_all,naive_block_quantization,2,0,64,none,12,2045925095,0.43475672602653503,766.83544921875,4057.04248046875,0.6814383268356323,144464.078125,311104.8125,0.7330573201179504,1903311.375,3541881.25,0.0007399455644190311,15275520,115015680,7.529411764705882,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,3,833,10,rtn_int2_b64_all,naive_block_quantization,2,0,64,none,12,2045925095,0.5086094737052917,3232.4375,12495.7197265625,0.6411375403404236,520692.28125,1266714.5,0.7200031876564026,1643873.75,3171024.75,0.0005334146553650498,15275520,115015680,7.529411764705882,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,3,833,11,rtn_int2_b64_all,naive_block_quantization,2,0,64,none,12,2045925095,0.7442044615745544,44605.23046875,80538.078125,0.5934646725654602,2609189.0,7408252.5,0.7164109349250793,2359083.0,4596410.5,0.0012619845801964402,15275520,115015680,7.529411764705882,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,3,833,0,qvg_int2_s1_b64_all,semantic_residual_quantization,2,1,64,none,12,500961785,0.034373555332422256,17.519094467163086,14827.322265625,0.16422104835510254,10634.828125,394341.84375,0.4653657078742981,971680.375,4486779.0,0.0006927367066964507,17297664,115015680,6.649203036895618,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,3,833,1,qvg_int2_s1_b64_all,semantic_residual_quantization,2,1,64,none,12,500961785,0.1875680536031723,3694.855712890625,105021.8671875,0.04074718430638313,10141.4326171875,6108072.0,0.3619174063205719,1119017.0,8543144.0,0.001337554887868464,17297664,115015680,6.649203036895618,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,3,833,2,qvg_int2_s1_b64_all,semantic_residual_quantization,2,1,64,none,12,500961785,0.020762402564287186,7.258467674255371,16837.970703125,0.2567715644836426,10243.5615234375,155366.421875,0.4223434031009674,892317.25,5002509.0,0.0006545746582560241,17297664,115015680,6.649203036895618,
ar-video-qvg-longlive-v1,calib_fluid_s1,calibration,1,0,15,3,833,3,qvg_int2_s1_b64_all,semantic_residual_quantization,2,1,64,none,12,500961785,0.02100432850420475,4.571422576904297,10361.765625,0.25728416442871094,8364.46875,126360.7734375,0.42656242847442627,733769.625,4032686.75,0.0005450026947073638,17297664,115015680,6.649203036895618,
