category,layer,rank,mode,count,relative_projection_error_mean,relative_projection_error_std,raw_reconstruction_error_mean,raw_reconstruction_error_std
scene_cut,15,32,raw,45,0.2728411633304826,0.07533315097511932,0.2728411633304826,0.07533315097511932
scene_cut,15,4,history_centered,45,0.3923883013524519,0.07909951488100256,0.38226305992043175,0.07864728912782214
scene_cut,15,4,raw,45,0.3920247350027839,0.07826654779768766,0.3920247350027839,0.07826654779768766
scene_cut,15,64,history_centered,45,0.24412287137222954,0.07573913029618701,0.23805779873268973,0.07540026835420724
scene_cut,15,64,raw,45,0.23766395996113257,0.07387734514507148,0.23766395996113257,0.07387734514507148
scene_cut,15,8,history_centered,45,0.3553265748372042,0.07971538188468848,0.3462348916178199,0.07928450558643037
scene_cut,15,8,raw,45,0.35015017553307765,0.07860224228846324,0.35015017553307765,0.07860224228846324
scene_cut,22,1,history_centered,45,0.7300138594355183,0.0355029614436692,0.6084697708337125,0.057624225382214456
scene_cut,22,1,raw,45,0.6508452577596565,0.06048658738571501,0.6508452577596565,0.06048658738571501
scene_cut,22,16,history_centered,45,0.3710291014314875,0.07790861683023292,0.311474629000681,0.07978108829845511
scene_cut,22,16,raw,45,0.3133231608178383,0.07948455763896431,0.3133231608178383,0.07948455763896431
scene_cut,22,2,history_centered,45,0.5226104683739644,0.07047222451958099,0.43750278079285226,0.07970644180327513
scene_cut,22,2,raw,45,0.48531837406630624,0.0876375989109652,0.48531837406630624,0.0876375989109652
scene_cut,22,32,history_centered,45,0.33209284158919505,0.07817932591885982,0.2789086943660675,0.07807507155162362
scene_cut,22,32,raw,45,0.27933724265190435,0.07725485542650648,0.27933724265190435,0.07725485542650648
scene_cut,22,4,history_centered,45,0.4710707102557179,0.06932406472474122,0.3946123752645825,0.0770636291269265
scene_cut,22,4,raw,45,0.4051857835132347,0.0770294497052039,0.4051857835132347,0.0770294497052039
scene_cut,22,64,history_centered,45,0.29663938750639235,0.0793689149710277,0.24922032304139818,0.07723605475972802
scene_cut,22,64,raw,45,0.24914431542353319,0.07647807312156397,0.24914431542353319,0.07647807312156397
scene_cut,22,8,history_centered,45,0.41737145330598824,0.0762383985188841,0.3501066997764107,0.08063592160863645
