method,pairs,successful_pairs,paired_speedup_geomean,paired_speedup_min,candidate_seconds_mean,frame_ssim_mean,frame_ssim_min,frame_ssim_p05_mean,pixel_psnr_db_mean,cached_model_forward_fraction_mean,hybrid_residual_calls_mean,peak_allocated_mib_mean
dense_cache008,1,1,1.0323677914585205,1.0323677914585205,5.815346290997695,0.9680570954439053,0.9680570954439053,0.9646394833534643,33.74773673706285,0.05,0.0,20915.505859375
fp8,1,1,0.9509533661608656,0.9509533661608656,6.313218313996913,0.6448147370201353,0.6448147370201353,0.5969318504953589,18.852521497352644,0.0,0.0,20868.892578125
hybrid,1,1,0.9236237811679343,0.9236237811679343,6.500023417989723,0.6407982469116978,0.6407982469116978,0.5911049638609605,18.762155584270793,0.0,2400.0,20868.892578125
hybrid_cache008,1,1,0.9643459431007781,0.9643459431007781,6.225542037020205,0.643708287004844,0.643708287004844,0.5943968711963656,18.84954588529203,0.05,2280.0,20915.505859375
