method,pairs,successful_pairs,paired_speedup_geomean,paired_speedup_min,candidate_seconds_mean,frame_ssim_mean,frame_ssim_min,frame_ssim_p05_mean,pixel_psnr_db_mean,cached_model_forward_fraction_mean,hybrid_residual_calls_mean,peak_allocated_mib_mean
fp8_middle1,1,1,0.9897058516046073,0.9897058516046073,6.126703594985884,0.9652432647293165,0.9652432647293165,0.9622402699247139,32.971347605791415,0.0,0.0,21533.244140625
hybrid_middle1,1,1,0.9975165771703498,0.9975165771703498,6.078730456996709,0.9631069076985304,0.9631069076985304,0.9605605607382525,32.88439503682131,0.0,120.0,21535.119140625
hybrid_middle2,1,1,0.9993285959330976,0.9993285959330976,6.067708283022512,0.9593440074398082,0.9593440074398082,0.9553459830205397,31.6802875329142,0.0,240.0,21535.119140625
hybrid_middle4,1,1,0.996372181098477,0.996372181098477,6.0857122609741054,0.9342752685494422,0.9342752685494422,0.9221891118061402,28.40281737839806,0.0,480.0,21535.119140625
hybrid_middle8,1,1,0.9653095417950314,0.9653095417950314,6.281544039986329,0.9229438147290338,0.9229438147290338,0.9093551879807207,27.04243210936408,0.0,960.0,21535.119140625
hybrid_refresh2,1,1,0.9873486387290565,0.9873486387290565,6.141330590995494,0.8711338705018237,0.8711338705018237,0.8287970229662693,24.169133238661033,0.0,960.0,21535.119140625
hybrid_refresh3,1,1,0.9760237317226296,0.9760237317226296,6.212589102011407,0.8723315378074914,0.8723315378074914,0.8551053823518918,24.268433728350676,0.0,1320.0,21535.119140625
hybrid_refresh4,1,1,0.9801335848622319,0.9801335848622319,6.186538745998405,0.8591630899102078,0.8591630899102078,0.8225622465849287,24.072079861243367,0.0,1440.0,21535.119140625
