layer,flow_point,timestep,method,velocity_relative_l2,velocity_mean_relative_l2,velocity_p95_relative_l2,activation_relative_l2,rank8_energy,feature_coefficient_r2,previous_flow_coefficient_r2,flow_rank8_energy
1,0,98,raw_reuse,0.04603893075400524,0.04557761922478676,0.07470699250698089,0.45600965203182153,0.9584990106435421,0.9575654576693255,0.9997559191314385,0.5565444594955886
1,0,98,shift_reuse,0.0028791539782827714,0.00281606731005013,0.004888216615654528,0.22541524791469297,0.9584990106435421,0.9575654576693255,0.9997559191314385,0.5565444594955886
1,0,98,shift_toeplitz_r2,0.005315995018056002,0.005418734159320593,0.00817019110545516,0.11462038651081484,0.9584990106435421,0.9575654576693255,0.9997559191314385,0.5565444594955886
1,0,98,shift_circular_r2,0.005315995018056002,0.005418734159320593,0.00817019110545516,0.11462038651081484,0.9584990106435421,0.9575654576693255,0.9997559191314385,0.5565444594955886
1,0,98,shift_rank8_feature,0.002302726463569161,0.002239085966721177,0.004147594561800361,0.0548119149463544,0.9584990106435421,0.9575654576693255,0.9997559191314385,0.5565444594955886
1,0,98,shift_rank8_prev_flow,0.002023603650284903,0.0019818597938865423,0.0034519873792305585,0.0459771802011876,0.9584990106435421,0.9575654576693255,0.9997559191314385,0.5565444594955886
1,0,98,shift_rank8_oracle,0.0020272006652978644,0.0019890363328158855,0.003408503497485071,0.04592112457138143,0.9584990106435421,0.9575654576693255,0.9997559191314385,0.5565444594955886
1,0,98,flow_reuse,0.001070725954907727,0.001067113014869392,0.001705164200393483,0.01711443651062175,0.9584990106435421,0.9575654576693255,0.9997559191314385,0.5565444594955886
1,0,98,flow_toeplitz_r2,0.0006272335599763102,0.0006349554168991745,0.0009014640178065747,0.013376947541854794,0.9584990106435421,0.9575654576693255,0.9997559191314385,0.5565444594955886
1,0,98,flow_rank8_oracle,0.0004634183256915534,0.0004763961478602141,0.00071573177119717,0.01139692318380083,0.9584990106435421,0.9575654576693255,0.9997559191314385,0.5565444594955886
2,0,98,raw_reuse,0.02284322461055313,0.020726485177874565,0.04235335774719715,0.39368896333784187,0.9348997047231663,0.8960914868299097,0.9996773433729981,0.5898824580715404
2,0,98,shift_reuse,0.002494302268151585,0.002459915354847908,0.0046245798235759125,0.2050503872169748,0.9348997047231663,0.8960914868299097,0.9996773433729981,0.5898824580715404
2,0,98,shift_toeplitz_r2,0.0053549840305546475,0.005433178041130304,0.007724710600450635,0.11611103962512243,0.9348997047231663,0.8960914868299097,0.9996773433729981,0.5898824580715404
2,0,98,shift_circular_r2,0.0053549840305546475,0.005433178041130304,0.007724710600450635,0.11611103962512243,0.9348997047231663,0.8960914868299097,0.9996773433729981,0.5898824580715404
2,0,98,shift_rank8_feature,0.0026270985380121093,0.002490192884579301,0.004212727793492376,0.06631300941142755,0.9348997047231663,0.8960914868299097,0.9996773433729981,0.5898824580715404
2,0,98,shift_rank8_prev_flow,0.0015754967849743269,0.0015488173812627792,0.0032704863348044454,0.05236736201982659,0.9348997047231663,0.8960914868299097,0.9996773433729981,0.5898824580715404
2,0,98,shift_rank8_oracle,0.001568740180551694,0.0015440055867657065,0.003209242084994912,0.05231811316932749,0.9348997047231663,0.8960914868299097,0.9996773433729981,0.5898824580715404
2,0,98,flow_reuse,0.0005597200181988539,0.0005671258550137281,0.000766247880528681,0.02810308464005147,0.9348997047231663,0.8960914868299097,0.9996773433729981,0.5898824580715404
2,0,98,flow_toeplitz_r2,0.000458891511080232,0.0004648252797778696,0.0006110840797191485,0.020424673763780935,0.9348997047231663,0.8960914868299097,0.9996773433729981,0.5898824580715404
2,0,98,flow_rank8_oracle,0.0004901775383402834,0.0004976314376108348,0.0006892511242767796,0.017997333492414135,0.9348997047231663,0.8960914868299097,0.9996773433729981,0.5898824580715404
3,0,98,raw_reuse,0.009660737279982613,0.007780155166983604,0.01801999248564243,0.3017860479898659,0.9637342983706394,0.8676400990654249,0.9982008706265579,0.7981452544220407
3,0,98,shift_reuse,0.002700961918218814,0.00272485613822937,0.003828662575688213,0.23316289358503903,0.9637342983706394,0.8676400990654249,0.9982008706265579,0.7981452544220407
3,0,98,shift_toeplitz_r2,0.003824165521276614,0.003690432757139206,0.0052119368920102715,0.09384506344265035,0.9637342983706394,0.8676400990654249,0.9982008706265579,0.7981452544220407
3,0,98,shift_circular_r2,0.003824165521276614,0.003690432757139206,0.0052119368920102715,0.09384506344265035,0.9637342983706394,0.8676400990654249,0.9982008706265579,0.7981452544220407
3,0,98,shift_rank8_feature,0.0015894287619979315,0.0015252946177497506,0.002608010126277804,0.055300544098285456,0.9637342983706394,0.8676400990654249,0.9982008706265579,0.7981452544220407
3,0,98,shift_rank8_prev_flow,0.0011251991511741376,0.0010887306416407228,0.0017727922881022097,0.044568507646302415,0.9637342983706394,0.8676400990654249,0.9982008706265579,0.7981452544220407
3,0,98,shift_rank8_oracle,0.0011233146374892203,0.0010831860126927495,0.0018719479034189134,0.044402505670435896,0.9637342983706394,0.8676400990654249,0.9982008706265579,0.7981452544220407
3,0,98,flow_reuse,0.0006630207194471777,0.0006830008351244032,0.0010456983698531985,0.04155080039574755,0.9637342983706394,0.8676400990654249,0.9982008706265579,0.7981452544220407
3,0,98,flow_toeplitz_r2,0.00037301326114611266,0.0003753138007596135,0.0006134906434454024,0.023679195265253274,0.9637342983706394,0.8676400990654249,0.9982008706265579,0.7981452544220407
3,0,98,flow_rank8_oracle,0.0003589498004707517,0.0003650682047009468,0.0005280608631437645,0.018668046589661726,0.9637342983706394,0.8676400990654249,0.9982008706265579,0.7981452544220407
4,0,98,raw_reuse,0.0070298374054013615,0.006106322631239891,0.011561991786584257,0.2991033027398804,0.950682162426448,0.8756633983791635,0.99766839218022,0.7720927406453416
4,0,98,shift_reuse,0.0019870999433075787,0.001973359612748027,0.003147951862774789,0.23840880709387297,0.950682162426448,0.8756633983791635,0.99766839218022,0.7720927406453416
4,0,98,shift_toeplitz_r2,0.0033095250271753026,0.0032449120189994574,0.004613108141347765,0.1034881574177453,0.950682162426448,0.8756633983791635,0.99766839218022,0.7720927406453416
4,0,98,shift_circular_r2,0.0033095250271753026,0.0032449120189994574,0.004613108141347765,0.1034881574177453,0.950682162426448,0.8756633983791635,0.99766839218022,0.7720927406453416
4,0,98,shift_rank8_feature,0.0016177579002562865,0.0015542503679171205,0.002377260650973767,0.06254216382351861,0.950682162426448,0.8756633983791635,0.99766839218022,0.7720927406453416
4,0,98,shift_rank8_prev_flow,0.00113850724210972,0.001076938584446907,0.0017479239788372068,0.053140837440377064,0.950682162426448,0.8756633983791635,0.99766839218022,0.7720927406453416
4,0,98,shift_rank8_oracle,0.0011368848424924184,0.0010755937546491623,0.001768444839399308,0.05294492137151448,0.950682162426448,0.8756633983791635,0.99766839218022,0.7720927406453416
4,0,98,flow_reuse,0.0007278565794496931,0.0007582750986330211,0.00122041828581132,0.058147778572213114,0.950682162426448,0.8756633983791635,0.99766839218022,0.7720927406453416
4,0,98,flow_toeplitz_r2,0.0004665074946985103,0.0004760913725476712,0.0007355831272434443,0.034087426123668954,0.950682162426448,0.8756633983791635,0.99766839218022,0.7720927406453416
4,0,98,flow_rank8_oracle,0.00044922983751605823,0.000453917687991634,0.0005925910169025883,0.027759536298573546,0.950682162426448,0.8756633983791635,0.99766839218022,0.7720927406453416
5,0,98,raw_reuse,0.0062250225316163,0.005589362233877182,0.011918346723541615,0.19923221290898246,0.9509420521896697,0.7885395823077812,0.9965781535450724,0.8573629618778348
5,0,98,shift_reuse,0.003435334773980099,0.0034163801465183496,0.005012205825187266,0.2137789161615891,0.9509420521896697,0.7885395823077812,0.9965781535450724,0.8573629618778348
5,0,98,shift_toeplitz_r2,0.0027156676095539864,0.0026284269988536835,0.004414953477680683,0.08220544519492484,0.9509420521896697,0.7885395823077812,0.9965781535450724,0.8573629618778348
5,0,98,shift_circular_r2,0.0027156676095539864,0.0026284269988536835,0.004414953477680683,0.08220544519492484,0.9509420521896697,0.7885395823077812,0.9965781535450724,0.8573629618778348
5,0,98,shift_rank8_feature,0.0019422973226998692,0.001870674081146717,0.0031688752002082756,0.05775700813633181,0.9509420521896697,0.7885395823077812,0.9965781535450724,0.8573629618778348
5,0,98,shift_rank8_prev_flow,0.001624298465349752,0.0015224620001390576,0.0025598497129976747,0.047536503343456014,0.9509420521896697,0.7885395823077812,0.9965781535450724,0.8573629618778348
5,0,98,shift_rank8_oracle,0.0016415945808687799,0.0015401482814922929,0.00265075791394338,0.04734995377266399,0.9509420521896697,0.7885395823077812,0.9965781535450724,0.8573629618778348
5,0,98,flow_reuse,0.0012033626127730846,0.0012468042550608516,0.0017532423371449113,0.04517375278487572,0.9509420521896697,0.7885395823077812,0.9965781535450724,0.8573629618778348
5,0,98,flow_toeplitz_r2,0.000516540934856309,0.000522312184330076,0.0007804314169334248,0.023757660415275442,0.9509420521896697,0.7885395823077812,0.9965781535450724,0.8573629618778348
5,0,98,flow_rank8_oracle,0.0004421220696393402,0.0004308820643927902,0.0005882446974283084,0.017060915299241655,0.9509420521896697,0.7885395823077812,0.9965781535450724,0.8573629618778348
6,0,98,raw_reuse,0.008497359462882582,0.008202060125768185,0.012850683787837625,0.09379888802331088,0.9823179703673308,0.6568903452437749,0.9889158153625326,0.7620119727684554
6,0,98,shift_reuse,0.0077129994976727154,0.007735274266451597,0.009905345737934113,0.14229319170508375,0.9823179703673308,0.6568903452437749,0.9889158153625326,0.7620119727684554
6,0,98,shift_toeplitz_r2,0.003623728805019525,0.0031083927024155855,0.006310583837330341,0.03768227892849135,0.9823179703673308,0.6568903452437749,0.9889158153625326,0.7620119727684554
6,0,98,shift_circular_r2,0.003623728805019525,0.0031083927024155855,0.006310583837330341,0.03768227892849135,0.9823179703673308,0.6568903452437749,0.9889158153625326,0.7620119727684554
6,0,98,shift_rank8_feature,0.002554568026041595,0.002430511638522148,0.003956058050971477,0.02720491046317942,0.9823179703673308,0.6568903452437749,0.9889158153625326,0.7620119727684554
6,0,98,shift_rank8_prev_flow,0.0016148112785265526,0.0015247663250193,0.002363652247004211,0.019244683610130726,0.9823179703673308,0.6568903452437749,0.9889158153625326,0.7620119727684554
6,0,98,shift_rank8_oracle,0.0015649660337664765,0.0014660981250926852,0.002300654980354011,0.018921267499056073,0.9823179703673308,0.6568903452437749,0.9889158153625326,0.7620119727684554
6,0,98,flow_reuse,0.0015533192500051074,0.0015767207369208336,0.0025505303172394626,0.01649969229937906,0.9823179703673308,0.6568903452437749,0.9889158153625326,0.7620119727684554
6,0,98,flow_toeplitz_r2,0.0010317083874477218,0.0009679815848357975,0.002090071339625865,0.011943766302096606,0.9823179703673308,0.6568903452437749,0.9889158153625326,0.7620119727684554
6,0,98,flow_rank8_oracle,0.0006211793962266334,0.0006004339084029198,0.0010215527494437991,0.008049212624674404,0.9823179703673308,0.6568903452437749,0.9889158153625326,0.7620119727684554
7,0,98,raw_reuse,0.03455175261697492,0.03398822620511055,0.0471761580556631,0.13945951365881054,0.9752156286758362,0.8174332622032039,0.9930984405069806,0.7736317634603245
7,0,98,shift_reuse,0.007849352509811855,0.007530493196099997,0.013653447898104786,0.06549905793145078,0.9752156286758362,0.8174332622032039,0.9930984405069806,0.7736317634603245
7,0,98,shift_toeplitz_r2,0.005938494995921906,0.005495784338563681,0.009407954709604382,0.028203718434334488,0.9752156286758362,0.8174332622032039,0.9930984405069806,0.7736317634603245
7,0,98,shift_circular_r2,0.005938494995921906,0.005495784338563681,0.009407954709604382,0.028203718434334488,0.9752156286758362,0.8174332622032039,0.9930984405069806,0.7736317634603245
7,0,98,shift_rank8_feature,0.0035197302705720895,0.003300059586763382,0.006112101580947637,0.015325510525026845,0.9752156286758362,0.8174332622032039,0.9930984405069806,0.7736317634603245
7,0,98,shift_rank8_prev_flow,0.002362262079060753,0.0022345574107021093,0.003922071296256035,0.010544543161954812,0.9752156286758362,0.8174332622032039,0.9930984405069806,0.7736317634603245
7,0,98,shift_rank8_oracle,0.0023996208421718434,0.0022502599749714136,0.0038500574417412283,0.010311551310638817,0.9752156286758362,0.8174332622032039,0.9930984405069806,0.7736317634603245
7,0,98,flow_reuse,0.0029561272326875374,0.0025879228487610817,0.006982877710834143,0.008476132564164466,0.9752156286758362,0.8174332622032039,0.9930984405069806,0.7736317634603245
7,0,98,flow_toeplitz_r2,0.0023590336619553755,0.0020039165392518044,0.005409873207099734,0.007148883169704441,0.9752156286758362,0.8174332622032039,0.9930984405069806,0.7736317634603245
7,0,98,flow_rank8_oracle,0.0012090431160821872,0.0011030827881768346,0.002595046837814151,0.004032789247544452,0.9752156286758362,0.8174332622032039,0.9930984405069806,0.7736317634603245
0,1,88,raw_reuse,0.6376015085317462,0.6246371865272522,0.9723089158535003,0.6200657675674031,0.9906824590874573,0.9072297975727737,0.9999158308619157,0.6336994579013606
0,1,88,shift_reuse,0.014830338208304107,0.014488606713712215,0.023198383674025533,0.14869308766949257,0.9906824590874573,0.9072297975727737,0.9999158308619157,0.6336994579013606
0,1,88,shift_toeplitz_r2,0.017185630707163568,0.01733493246138096,0.028241190686821935,0.06791682169131007,0.9906824590874573,0.9072297975727737,0.9999158308619157,0.6336994579013606
0,1,88,shift_circular_r2,0.017185630707163568,0.01733493246138096,0.028241190686821935,0.06791682169131007,0.9906824590874573,0.9072297975727737,0.9999158308619157,0.6336994579013606
0,1,88,shift_rank8_feature,0.008286544755483063,0.007945959456264973,0.014088426530361174,0.025864916738665766,0.9906824590874573,0.9072297975727737,0.9999158308619157,0.6336994579013606
0,1,88,shift_rank8_prev_flow,0.005656391434371407,0.005317936185747385,0.009670542320236564,0.014367586041952277,0.9906824590874573,0.9072297975727737,0.9999158308619157,0.6336994579013606
0,1,88,shift_rank8_oracle,0.005610101633590432,0.005270712077617645,0.009621114935725927,0.01435295866169626,0.9906824590874573,0.9072297975727737,0.9999158308619157,0.6336994579013606
0,1,88,flow_reuse,0.00694710180240518,0.006921402644366026,0.011866561137139795,0.007678607016786542,0.9906824590874573,0.9072297975727737,0.9999158308619157,0.6336994579013606
0,1,88,flow_toeplitz_r2,0.0051387110835635135,0.005058417562395334,0.008277642074972391,0.006781445817549745,0.9906824590874573,0.9072297975727737,0.9999158308619157,0.6336994579013606
0,1,88,flow_rank8_oracle,0.00232149050593996,0.00234786793589592,0.00313180472003296,0.00464730592074594,0.9906824590874573,0.9072297975727737,0.9999158308619157,0.6336994579013606
1,1,88,raw_reuse,0.04663967265277595,0.04628206416964531,0.07827881053090094,0.4546700595452972,0.9610192009949181,0.9592487990590111,0.9997738019675978,0.34458215218025545
1,1,88,shift_reuse,0.002766893181197462,0.0026662133168429136,0.0051549125462770455,0.23005878632655324,0.9610192009949181,0.9592487990590111,0.9997738019675978,0.34458215218025545
1,1,88,shift_toeplitz_r2,0.005570944781162676,0.0056920298375189304,0.009160199016332625,0.11542050922384163,0.9610192009949181,0.9592487990590111,0.9997738019675978,0.34458215218025545
1,1,88,shift_circular_r2,0.005570944781162676,0.0056920298375189304,0.009160199016332625,0.11542050922384163,0.9610192009949181,0.9592487990590111,0.9997738019675978,0.34458215218025545
1,1,88,shift_rank8_feature,0.0023616452023328283,0.002309542614966631,0.0041668471531011156,0.05423210442912457,0.9610192009949181,0.9592487990590111,0.9997738019675978,0.34458215218025545
1,1,88,shift_rank8_prev_flow,0.002062262725015055,0.0020426635164767504,0.00339360850630328,0.04547540122185925,0.9610192009949181,0.9592487990590111,0.9997738019675978,0.34458215218025545
1,1,88,shift_rank8_oracle,0.002073724773991962,0.0020506710279732943,0.003386434516869485,0.045421784526266204,0.9610192009949181,0.9592487990590111,0.9997738019675978,0.34458215218025545
1,1,88,flow_reuse,0.0006014051454294998,0.0005981524591334164,0.001102834363700822,0.008369641461861152,0.9610192009949181,0.9592487990590111,0.9997738019675978,0.34458215218025545
1,1,88,flow_toeplitz_r2,0.0004249009116002135,0.00042639291496016085,0.0006496057816548273,0.008374042118687806,0.9610192009949181,0.9592487990590111,0.9997738019675978,0.34458215218025545
1,1,88,flow_rank8_oracle,0.00032449194736761566,0.000314386939862743,0.0005304585705744101,0.00677588436561417,0.9610192009949181,0.9592487990590111,0.9997738019675978,0.34458215218025545
2,1,88,raw_reuse,0.022996048887520378,0.02135377563536167,0.04306663740426302,0.3702649805477133,0.9417130107250327,0.8986823591691162,0.9996790700485335,0.24924350594009548
2,1,88,shift_reuse,0.0023316709855409007,0.00231331423856318,0.004088660376146435,0.20104003455455868,0.9417130107250327,0.8986823591691162,0.9996790700485335,0.24924350594009548
2,1,88,shift_toeplitz_r2,0.0051809015097792665,0.005277598742395639,0.00760451997630298,0.10840758790355351,0.9417130107250327,0.8986823591691162,0.9996790700485335,0.24924350594009548
2,1,88,shift_circular_r2,0.0051809015097792665,0.005277598742395639,0.00760451997630298,0.10840758790355351,0.9417130107250327,0.8986823591691162,0.9996790700485335,0.24924350594009548
2,1,88,shift_rank8_feature,0.0026680334091905653,0.0025649212766438723,0.004911375720985233,0.061571249752182394,0.9417130107250327,0.8986823591691162,0.9996790700485335,0.24924350594009548
2,1,88,shift_rank8_prev_flow,0.0016432015516418695,0.0016037981258705258,0.0037182070664130147,0.04858330184742531,0.9417130107250327,0.8986823591691162,0.9996790700485335,0.24924350594009548
2,1,88,shift_rank8_oracle,0.001652934820504491,0.0016151933232322335,0.003783882339484989,0.04853648948540176,0.9417130107250327,0.8986823591691162,0.9996790700485335,0.24924350594009548
2,1,88,flow_reuse,0.00025096891175276423,0.0002514690859243274,0.0004124710889300331,0.011598947797080981,0.9417130107250327,0.8986823591691162,0.9996790700485335,0.24924350594009548
2,1,88,flow_toeplitz_r2,0.0001918231322079741,0.0001873307628557086,0.0003147664552670903,0.011925999991406887,0.9417130107250327,0.8986823591691162,0.9996790700485335,0.24924350594009548
2,1,88,flow_rank8_oracle,0.00023594409247431936,0.00023415398027282208,0.00034309066977584736,0.010050048152833021,0.9417130107250327,0.8986823591691162,0.9996790700485335,0.24924350594009548
3,1,88,raw_reuse,0.009149356475622558,0.007475811988115311,0.016271930187940598,0.3018080826984557,0.9573924646332127,0.8637598307766884,0.9983065975984045,0.4810034715909802
3,1,88,shift_reuse,0.0032739146089898197,0.003260268596932292,0.004616714152507484,0.25494452407568796,0.9573924646332127,0.8637598307766884,0.9983065975984045,0.4810034715909802
3,1,88,shift_toeplitz_r2,0.003824930865086641,0.0037505002692341805,0.005454587168060243,0.10093795319356975,0.9573924646332127,0.8637598307766884,0.9983065975984045,0.4810034715909802
3,1,88,shift_circular_r2,0.003824930865086641,0.0037505002692341805,0.005454587168060243,0.10093795319356975,0.9573924646332127,0.8637598307766884,0.9983065975984045,0.4810034715909802
3,1,88,shift_rank8_feature,0.001852089923572884,0.001767359091900289,0.0032018437748774884,0.06320662397311924,0.9573924646332127,0.8637598307766884,0.9983065975984045,0.4810034715909802
3,1,88,shift_rank8_prev_flow,0.0011825450889832816,0.001156427781097591,0.0020602293720003214,0.05276916376126789,0.9573924646332127,0.8637598307766884,0.9983065975984045,0.4810034715909802
3,1,88,shift_rank8_oracle,0.0011860789576187238,0.0011624180478975177,0.0020822699472773814,0.05262461054702192,0.9573924646332127,0.8637598307766884,0.9983065975984045,0.4810034715909802
3,1,88,flow_reuse,0.0002937055093844121,0.0002946268650703132,0.0005480814288603142,0.021375953034202595,0.9573924646332127,0.8637598307766884,0.9983065975984045,0.4810034715909802
3,1,88,flow_toeplitz_r2,0.0002935740861724284,0.00029862188966944814,0.0005060306677478365,0.02278362542557503,0.9573924646332127,0.8637598307766884,0.9983065975984045,0.4810034715909802
3,1,88,flow_rank8_oracle,0.0003127540669529783,0.00032177125103771687,0.0005146981304278597,0.015399538752044042,0.9573924646332127,0.8637598307766884,0.9983065975984045,0.4810034715909802
4,1,88,raw_reuse,0.0067163872812171154,0.0057931034825742245,0.010383204603567718,0.29124476083741574,0.9311076192217507,0.7692621909478661,0.9979555968083669,0.5488432195977078
4,1,88,shift_reuse,0.0025259402912722094,0.002458537695929408,0.004598111705854535,0.26680198041376,0.9311076192217507,0.7692621909478661,0.9979555968083669,0.5488432195977078
4,1,88,shift_toeplitz_r2,0.0028604472880213723,0.0028322183061391115,0.004486796003766357,0.12013641993157857,0.9311076192217507,0.7692621909478661,0.9979555968083669,0.5488432195977078
4,1,88,shift_circular_r2,0.0028604472880213723,0.0028322183061391115,0.004486796003766357,0.12013641993157857,0.9311076192217507,0.7692621909478661,0.9979555968083669,0.5488432195977078
4,1,88,shift_rank8_feature,0.0020004822032338486,0.0019633208867162466,0.003504808677826076,0.08531938353231829,0.9311076192217507,0.7692621909478661,0.9979555968083669,0.5488432195977078
4,1,88,shift_rank8_prev_flow,0.0013814605127227468,0.001340709743089974,0.0023708041524514553,0.07017858646701504,0.9311076192217507,0.7692621909478661,0.9979555968083669,0.5488432195977078
4,1,88,shift_rank8_oracle,0.0013761930589458998,0.0013306966284289956,0.0023964679567143317,0.07002847124519021,0.9311076192217507,0.7692621909478661,0.9979555968083669,0.5488432195977078
4,1,88,flow_reuse,0.0004681184123627196,0.00044697304838337004,0.0008803801261819897,0.031814709878335165,0.9311076192217507,0.7692621909478661,0.9979555968083669,0.5488432195977078
4,1,88,flow_toeplitz_r2,0.0003997451645629958,0.00040286112925969064,0.0007059437979478388,0.03459456522827322,0.9311076192217507,0.7692621909478661,0.9979555968083669,0.5488432195977078
4,1,88,flow_rank8_oracle,0.0003579444031655387,0.0003544000501278788,0.0006758650531992315,0.02136936964857474,0.9311076192217507,0.7692621909478661,0.9979555968083669,0.5488432195977078
5,1,88,raw_reuse,0.00550507380843804,0.0048682172782719135,0.01055196588858962,0.18357099030838334,0.925948464896024,0.771174935499194,0.9950026989793337,0.5908188675370019
5,1,88,shift_reuse,0.0044152085401537675,0.004283498506993055,0.0066832353360950945,0.24123573952626576,0.925948464896024,0.771174935499194,0.9950026989793337,0.5908188675370019
5,1,88,shift_toeplitz_r2,0.0035708215820978843,0.003371164435520768,0.0052526031853631135,0.11559033209813811,0.925948464896024,0.771174935499194,0.9950026989793337,0.5908188675370019
5,1,88,shift_circular_r2,0.0035708215820978843,0.003371164435520768,0.0052526031853631135,0.11559033209813811,0.925948464896024,0.771174935499194,0.9950026989793337,0.5908188675370019
5,1,88,shift_rank8_feature,0.002638477229758018,0.002371152164414525,0.0035000573494471604,0.08083618916934943,0.925948464896024,0.771174935499194,0.9950026989793337,0.5908188675370019
5,1,88,shift_rank8_prev_flow,0.0019992722516430418,0.001899856491945684,0.002900930808391422,0.06601513890471701,0.925948464896024,0.771174935499194,0.9950026989793337,0.5908188675370019
5,1,88,shift_rank8_oracle,0.00201896187991311,0.0019216503715142608,0.002901077282149345,0.0656460626300088,0.925948464896024,0.771174935499194,0.9950026989793337,0.5908188675370019
5,1,88,flow_reuse,0.0007239840185676422,0.0007178757223300636,0.0013012812356464564,0.027539681922989563,0.925948464896024,0.771174935499194,0.9950026989793337,0.5908188675370019
5,1,88,flow_toeplitz_r2,0.0007016530554495447,0.0007042323122732341,0.0011647173087112606,0.029020366226194347,0.925948464896024,0.771174935499194,0.9950026989793337,0.5908188675370019
5,1,88,flow_rank8_oracle,0.0004596571314231777,0.0004525276890490204,0.0008039718406507745,0.017616380833646937,0.925948464896024,0.771174935499194,0.9950026989793337,0.5908188675370019
6,1,88,raw_reuse,0.007652103160919035,0.007372749503701925,0.0132493213750422,0.09435952388378538,0.9720461000606846,0.6273631689154189,0.9911404810899114,0.5699048916476426
6,1,88,shift_reuse,0.009169757247906286,0.00908510573208332,0.012364310072734952,0.1516138068932742,0.9720461000606846,0.6273631689154189,0.9911404810899114,0.5699048916476426
6,1,88,shift_toeplitz_r2,0.005243967719531112,0.004756277892738581,0.009068057732656598,0.054238339827196794,0.9720461000606846,0.6273631689154189,0.9911404810899114,0.5699048916476426
6,1,88,shift_circular_r2,0.005243967719531112,0.004756277892738581,0.009068057732656598,0.054238339827196794,0.9720461000606846,0.6273631689154189,0.9911404810899114,0.5699048916476426
6,1,88,shift_rank8_feature,0.003503415059992404,0.0032644898165017366,0.005500361253507435,0.03919761555891937,0.9720461000606846,0.6273631689154189,0.9911404810899114,0.5699048916476426
6,1,88,shift_rank8_prev_flow,0.002075608344622734,0.0019557951018214226,0.003197439888026565,0.025764733443510806,0.9720461000606846,0.6273631689154189,0.9911404810899114,0.5699048916476426
6,1,88,shift_rank8_oracle,0.002040064643777888,0.0019328471971675754,0.003061205835547298,0.025348948892073096,0.9720461000606846,0.6273631689154189,0.9911404810899114,0.5699048916476426
6,1,88,flow_reuse,0.0011040816274492157,0.0010122184175997972,0.0018488964065909385,0.012775743881903383,0.9720461000606846,0.6273631689154189,0.9911404810899114,0.5699048916476426
6,1,88,flow_toeplitz_r2,0.0011008344587652259,0.0010130555601790547,0.0019123041362036017,0.013542984773108604,0.9720461000606846,0.6273631689154189,0.9911404810899114,0.5699048916476426
6,1,88,flow_rank8_oracle,0.00062430556146394,0.0005888296291232109,0.0010861878923606127,0.008378541949332553,0.9720461000606846,0.6273631689154189,0.9911404810899114,0.5699048916476426
7,1,88,raw_reuse,0.031356680754480476,0.031066706404089928,0.04590574577450752,0.12413402181196453,0.9656010237967544,0.8041498423145889,0.9861035167679979,0.7994726764956814
7,1,88,shift_reuse,0.00944114517960529,0.008996672928333282,0.01686410568654537,0.06723918908499142,0.9656010237967544,0.8041498423145889,0.9861035167679979,0.7994726764956814
7,1,88,shift_toeplitz_r2,0.0083755924333015,0.007844884879887104,0.01393201318569481,0.03474769417370112,0.9656010237967544,0.8041498423145889,0.9861035167679979,0.7994726764956814
7,1,88,shift_circular_r2,0.0083755924333015,0.007844884879887104,0.01393201318569481,0.03474769417370112,0.9656010237967544,0.8041498423145889,0.9861035167679979,0.7994726764956814
7,1,88,shift_rank8_feature,0.004550482866968183,0.004230492748320103,0.008511454286053776,0.018945249217148807,0.9656010237967544,0.8041498423145889,0.9861035167679979,0.7994726764956814
