protocol_id,prompt_id,split,seed,layer,current_start_frame,denoising_call_index,head_index,capture_path,method,correction,rank,relative_av_l2,numerator_sq,denominator_sq,dense_reference_parity,cache_compression_ratio,logical_bf16_cache_compression_ratio,dense_cache_bytes,compressed_cache_bytes,candidate_detail_blocks,retained_detail_blocks,retained_detail_tokens,padded_detail_tokens,search_seconds_per_capture,selected_indices,oracle_access
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,10,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,none_fp32_coeff,0,0.09667742252349854,293.4410705566406,31395.7421875,0.0008331073331646621,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,11,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,none_fp32_coeff,0,0.186386838555336,1606.1844482421875,46234.37109375,0.0010255412198603153,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,0,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16_fp32_coeff,16,0.06877803057432175,166.41087341308594,35178.8984375,0.001271729590371251,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,1,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16_fp32_coeff,16,0.1055828407406807,503.67352294921875,45181.68359375,0.0010218258248642087,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,2,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16_fp32_coeff,16,0.11180207133293152,186.7580108642578,14940.99609375,0.0009414582164026797,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,3,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16_fp32_coeff,16,0.07344865798950195,165.1150360107422,30606.8671875,0.0011064686113968492,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,4,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16_fp32_coeff,16,0.061251431703567505,124.65994262695312,33227.25390625,0.001319877221249044,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,5,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16_fp32_coeff,16,0.027332644909620285,18.799118041992188,25163.6796875,0.0008630100055597723,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,6,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16_fp32_coeff,16,0.03270786255598068,11.457387924194336,10709.798828125,0.0007895648595876992,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,7,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16_fp32_coeff,16,0.06579354405403137,83.01536560058594,19177.49609375,0.0009215800673700869,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,8,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16_fp32_coeff,16,0.039333928376436234,55.119842529296875,35626.515625,0.0009474157704971731,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,9,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16_fp32_coeff,16,0.048984646797180176,54.20106506347656,22588.521484375,0.0007918585324659944,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,10,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16_fp32_coeff,16,0.02507707104086876,19.743511199951172,31395.7421875,0.0008331073331646621,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,11,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16_fp32_coeff,16,0.10214266926050186,482.36895751953125,46234.37109375,0.0010255412198603153,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,0,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,none_bf16_coeff,0,0.13121704757213593,605.707275390625,35178.8984375,0.001271729590371251,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,1,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,none_bf16_coeff,0,0.1879926174879074,1596.7760009765625,45181.68359375,0.0010218258248642087,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,2,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,none_bf16_coeff,0,0.1940050572156906,562.3486938476562,14940.99609375,0.0009414582164026797,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,3,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,none_bf16_coeff,0,0.17088310420513153,893.752197265625,30606.8671875,0.0011064686113968492,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,4,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,none_bf16_coeff,0,0.11592935770750046,446.5615539550781,33227.25390625,0.001319877221249044,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,5,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,none_bf16_coeff,0,0.12651604413986206,402.77764892578125,25163.6796875,0.0008630100055597723,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,6,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,none_bf16_coeff,0,0.1393577754497528,207.9906005859375,10709.798828125,0.0007895648595876992,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,7,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,none_bf16_coeff,0,0.15575078129768372,465.213623046875,19177.49609375,0.0009215800673700869,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,8,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,none_bf16_coeff,0,0.1317685842514038,618.5817260742188,35626.515625,0.0009474157704971731,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,9,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,none_bf16_coeff,0,0.14976254105567932,506.6338806152344,22588.521484375,0.0007918585324659944,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,10,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,none_bf16_coeff,0,0.09667123854160309,293.4035339355469,31395.7421875,0.0008331073331646621,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,11,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,none_bf16_coeff,0,0.18640895187854767,1606.565673828125,46234.37109375,0.0010255412198603153,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,0,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16_bf16_coeff,16,0.06880974769592285,166.56439208984375,35178.8984375,0.001271729590371251,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,1,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16_bf16_coeff,16,0.10559552907943726,503.7945251464844,45181.68359375,0.0010218258248642087,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,2,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16_bf16_coeff,16,0.1118118092417717,186.79055786132812,14940.99609375,0.0009414582164026797,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,3,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16_bf16_coeff,16,0.07346021384000778,165.1669921875,30606.8671875,0.0011064686113968492,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,4,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16_bf16_coeff,16,0.06124792993068695,124.64569854736328,33227.25390625,0.001319877221249044,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,5,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16_bf16_coeff,16,0.027332287281751633,18.79862403869629,25163.6796875,0.0008630100055597723,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,6,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16_bf16_coeff,16,0.03270740807056427,11.457069396972656,10709.798828125,0.0007895648595876992,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,7,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16_bf16_coeff,16,0.0657891184091568,83.00420379638672,19177.49609375,0.0009215800673700869,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,8,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16_bf16_coeff,16,0.03932877629995346,55.10540771484375,35626.515625,0.0009474157704971731,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,9,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16_bf16_coeff,16,0.04897311329841614,54.175537109375,22588.521484375,0.0007918585324659944,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,10,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16_bf16_coeff,16,0.025076497346162796,19.74260711669922,31395.7421875,0.0008331073331646621,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,11,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,kv_detail_energy,adaptive_rank16_bf16_coeff,16,0.10214539617300034,482.39471435546875,46234.37109375,0.0010255412198603153,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1536,1536,0.0,"[55, 56, 57, 62, 64, 65, 66, 67, 68, 69, 70, 71, 80, 81, 82, 83, 84, 106, 109, 110, 111, 115, 116, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,0,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,adaptive_tail_singleton_selector,none_fp32_coeff,0,0.04793541133403778,80.8342056274414,35178.8984375,0.001271729590371251,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1456,1536,0.0,"[15, 100, 8, 7, 16, 50, 23, 0, 123, 116, 108, 107, 6, 17, 41, 14, 24, 75, 9, 115, 48, 25, 124, 117]",same_record_dense_AV_defect
ar-video-lifting-forward-marginal-l14-screen-v4,test_nonrigid_s3,test,3,14,15,1,1,captures/20260805_heldout_v1/test_nonrigid_s3__l14__f015__c01.pt,adaptive_tail_singleton_selector,none_fp32_coeff,0,0.09902803599834442,443.0765075683594,45181.68359375,0.0010218258248642087,1.5028880917844127,1.5028880917844127,115015680,76529770,125,24,1456,1536,0.0,"[15, 100, 8, 7, 16, 50, 23, 0, 123, 116, 108, 107, 6, 17, 41, 14, 24, 75, 9, 115, 48, 25, 124, 117]",same_record_dense_AV_defect
