prompt_index,seed_index,prompt,method,mode,cache_method,method_order_index,seed,status,seconds_including_text_and_vae,self_attention_calls,cross_attention_calls,peak_allocated_mib,video_file,video_sha256,teacache_threshold,model_forwards,computed_model_forwards,cached_model_forwards,computed_call_indices,cached_call_indices,cached_model_forward_fraction,hybrid_linear_count,hybrid_dense_calls,hybrid_fp8_calls,hybrid_residual_calls,static_scale_min,static_scale_max
0,0,A red panda runs through a bamboo forest while the camera tracks smoothly.,dense,dense,fa3_bf16,0,20260723,ok,0.9671762860089075,60,60,20862.892578125,p00_dense_seed20260723.mp4,aba298bd6d819b167c9183dab4c2a682789ba6f0d911d536e75dccd741a6e3b7,,2,2,0,0;1,,0.0,60,120,0,0,0.005126953125,0.03339843824505806
0,0,A red panda runs through a bamboo forest while the camera tracks smoothly.,fp8,fp8,fa3_bf16,1,20260723,ok,0.953699506004341,60,60,20862.892578125,p00_fp8_seed20260723.mp4,4c1518fa9e9f73e02e8344f669c37c0b7b5212c5ba67e7d23e76332296feb852,,2,2,0,0;1,,0.0,60,0,120,0,0.005126953125,0.03339843824505806
0,0,A red panda runs through a bamboo forest while the camera tracks smoothly.,hybrid,hybrid,fa3_bf16,2,20260723,ok,0.9565691119933035,60,60,20862.892578125,p00_hybrid_seed20260723.mp4,3682ac9287c68911f437285f5028a456d9afdc8dd542fbfa85cc617f5def1971,,2,2,0,0;1,,0.0,60,0,120,120,0.005126953125,0.03339843824505806
