head,method,density,normalization,rank,mask_jaccard,calibration_tail_energy,test_oracle_tail_energy,test_frozen_route_tail_energy,basis_overlap,test_oracle_attention_mass,test_frozen_attention_mass,test_oracle_critical_residual_sq,test_frozen_critical_residual_sq,test_oracle_self_residual_sq,test_oracle_calibration_basis_residual_sq,test_frozen_self_residual_sq,test_frozen_calibration_basis_residual_sq,reference_sq
0,mass_topk,0.25,renormalized,16,0.9359711408615112,0.9997026324272156,0.999721884727478,0.9997212290763855,0.7134702801704407,0.6095365583896637,0.6086496710777283,69.45787811279297,72.57921600341797,0.019336404278874397,2.3275809288024902,0.02025316283106804,2.3113481998443604,1667.92431640625
0,contribution_norm,0.03125,dense_probability,0,0.32067933678627014,0.0,0.0,0.0,1.0,0.12055078148841858,0.12024925462901592,1295.5234375,1309.4990234375,1295.5234375,1295.5234375,1309.4990234375,1309.4990234375,1667.92431640625
0,contribution_norm,0.03125,dense_probability,8,0.32067933678627014,0.998956561088562,0.9988229274749756,0.9988779425621033,0.9122397899627686,0.12055078148841858,0.12024925462901592,1295.5234375,1309.4990234375,1.5251959562301636,8.757041931152344,1.4701991081237793,9.883920669555664,1667.92431640625
0,contribution_norm,0.03125,dense_probability,16,0.32067933678627014,0.9998885989189148,0.9998953938484192,0.9998894333839417,0.8516235947608948,0.12055078148841858,0.12024925462901592,1295.5234375,1309.4990234375,0.13593296706676483,4.604509353637695,0.14590464532375336,4.864729881286621,1667.92431640625
0,contribution_norm,0.03125,renormalized,0,0.32067933678627014,0.0,0.0,0.0,1.0,0.12055078148841858,0.12024925462901592,405.729248046875,315.50408935546875,405.729248046875,405.729248046875,315.50408935546875,315.50408935546875,1667.92431640625
0,contribution_norm,0.03125,renormalized,8,0.32067933678627014,0.9952526092529297,0.9948211908340454,0.9944644570350647,0.5668857097625732,0.12055078148841858,0.12024925462901592,405.729248046875,315.50408935546875,2.1012277603149414,106.84275817871094,1.7464609146118164,95.03543090820312,1667.92431640625
0,contribution_norm,0.03125,renormalized,16,0.32067933678627014,0.9992486238479614,0.9992228150367737,0.9989931583404541,0.6925187706947327,0.12055078148841858,0.12024925462901592,405.729248046875,315.50408935546875,0.31540194153785706,48.78478240966797,0.31758061051368713,30.298795700073242,1667.92431640625
0,contribution_norm,0.0625,dense_probability,0,0.4788821339607239,0.0,0.0,0.0,1.0,0.22825218737125397,0.22526884078979492,999.0149536132812,1018.8095703125,999.0149536132812,999.0149536132812,1018.8095703125,1018.8095703125,1667.92431640625
0,contribution_norm,0.0625,dense_probability,8,0.4788821339607239,0.9988330006599426,0.9990102052688599,0.998837411403656,0.852913498878479,0.22825218737125397,0.22526884078979492,999.0149536132812,1018.8095703125,0.9895133972167969,8.127077102661133,1.184877872467041,8.667645454406738,1667.92431640625
0,contribution_norm,0.0625,dense_probability,16,0.4788821339607239,0.9998933672904968,0.9998984336853027,0.9998934268951416,0.8653019070625305,0.22825218737125397,0.22526884078979492,999.0149536132812,1018.8095703125,0.1021653339266777,3.677870512008667,0.10908222943544388,4.261054039001465,1667.92431640625
0,contribution_norm,0.0625,renormalized,0,0.4788821339607239,0.0,0.0,0.0,1.0,0.22825218737125397,0.22526884078979492,256.7181701660156,207.3061065673828,256.7181701660156,256.7181701660156,207.3061065673828,207.3061065673828,1667.92431640625
0,contribution_norm,0.0625,renormalized,8,0.4788821339607239,0.9953323602676392,0.9964413046836853,0.9960214495658875,0.5865435004234314,0.22825218737125397,0.22526884078979492,256.7181701660156,207.3061065673828,0.9135968685150146,39.428714752197266,0.8248260021209717,33.03848648071289,1667.92431640625
0,contribution_norm,0.0625,renormalized,16,0.4788821339607239,0.9993596076965332,0.99936842918396,0.9992831349372864,0.7013915777206421,0.22825218737125397,0.22526884078979492,256.7181701660156,207.3061065673828,0.16216489672660828,16.57206916809082,0.14866790175437927,12.473194122314453,1667.92431640625
0,contribution_norm,0.125,dense_probability,0,0.7222349643707275,0.0,0.0,0.0,1.0,0.39967207610607147,0.398538276553154,610.0910034179688,621.7843627929688,610.0910034179688,610.0910034179688,621.7843627929688,621.7843627929688,1667.92431640625
0,contribution_norm,0.125,dense_probability,8,0.7222349643707275,0.9987887740135193,0.9989969730377197,0.9988937377929688,0.8864253759384155,0.39967207610607147,0.398538276553154,610.0910034179688,621.7843627929688,0.612614631652832,4.58433723449707,0.6881942749023438,5.150897979736328,1667.92431640625
0,contribution_norm,0.125,dense_probability,16,0.7222349643707275,0.9999018907546997,0.999901533126831,0.9999061822891235,0.8742102384567261,0.39967207610607147,0.398538276553154,610.0910034179688,621.7843627929688,0.06062665209174156,1.8849337100982666,0.05860185995697975,2.4815690517425537,1667.92431640625
0,contribution_norm,0.125,renormalized,0,0.7222349643707275,0.0,0.0,0.0,1.0,0.39967207610607147,0.398538276553154,137.71292114257812,145.7696990966797,137.71292114257812,137.71292114257812,145.7696990966797,145.7696990966797,1667.92431640625
0,contribution_norm,0.125,renormalized,8,0.7222349643707275,0.9975574016571045,0.9970294237136841,0.9973546862602234,0.5962986350059509,0.39967207610607147,0.398538276553154,137.71292114257812,145.7696990966797,0.40907877683639526,15.142688751220703,0.38564854860305786,14.798979759216309,1667.92431640625
0,contribution_norm,0.125,renormalized,16,0.7222349643707275,0.9995907545089722,0.9995718598365784,0.9996069073677063,0.7108769416809082,0.39967207610607147,0.398538276553154,137.71292114257812,145.7696990966797,0.05898222327232361,8.142257690429688,0.0573597326874733,7.699396133422852,1667.92431640625
0,contribution_norm,0.25,dense_probability,0,0.8226848840713501,0.0,0.0,0.0,1.0,0.6065753698348999,0.6044042259454727,271.5780029296875,280.1766052246094,271.5780029296875,271.5780029296875,280.1766052246094,280.1766052246094,1667.92431640625
0,contribution_norm,0.25,dense_probability,8,0.8226848840713501,0.9989564418792725,0.998943030834198,0.9989503026008606,0.8630438446998596,0.6065753698348999,0.6044042259454727,271.5780029296875,280.1766052246094,0.287297785282135,1.6468342542648315,0.2942776083946228,1.76312255859375,1667.92431640625
0,contribution_norm,0.25,dense_probability,16,0.8226848840713501,0.9999035596847534,0.9999083876609802,0.9999122023582458,0.9026662707328796,0.6065753698348999,0.6044042259454727,271.5780029296875,280.1766052246094,0.025161297991871834,0.6796752214431763,0.024803221225738525,0.7073237895965576,1667.92431640625
0,contribution_norm,0.25,renormalized,0,0.8226848840713501,0.0,0.0,0.0,1.0,0.6065753698348999,0.6044042259454727,62.40355682373047,67.97996520996094,62.40355682373047,62.40355682373047,67.97996520996094,67.97996520996094,1667.92431640625
0,contribution_norm,0.25,renormalized,8,0.8226848840713501,0.9982103109359741,0.9977487921714783,0.9979771375656128,0.6948171854019165,0.6065753698348999,0.6044042259454727,62.40355682373047,67.97996520996094,0.14048586785793304,4.159122943878174,0.13750137388706207,4.485130310058594,1667.92431640625
0,contribution_norm,0.25,renormalized,16,0.8226848840713501,0.9997074604034424,0.9996764063835144,0.999697744846344,0.7230700254440308,0.6065753698348999,0.6044042259454727,62.40355682373047,67.97996520996094,0.02019380033016205,2.1731135845184326,0.020540008321404457,2.35799503326416,1667.92431640625
0,dense_output_greedy,0.03125,dense_probability,0,0.32218506932258606,0.0,0.0,0.0,1.0,0.12124775350093842,0.11921800673007965,1255.531982421875,1298.13818359375,1255.531982421875,1255.531982421875,1298.13818359375,1298.13818359375,1667.92431640625
0,dense_output_greedy,0.03125,dense_probability,8,0.32218506932258606,0.9989950656890869,0.9989885687828064,0.9989921450614929,0.9224594235420227,0.12124775350093842,0.11921800673007965,1255.531982421875,1298.13818359375,1.2705988883972168,9.410308837890625,1.308969259262085,9.022798538208008,1667.92431640625
0,dense_output_greedy,0.03125,dense_probability,16,0.32218506932258606,0.9998771548271179,0.9998900294303894,0.9998923540115356,0.861211895942688,0.12124775350093842,0.11921800673007965,1255.531982421875,1298.13818359375,0.1387152373790741,4.521911144256592,0.14073550701141357,4.950791358947754,1667.92431640625
0,dense_output_greedy,0.03125,renormalized,0,0.32218506932258606,0.0,0.0,0.0,1.0,0.12124775350093842,0.11921800673007965,330.56573486328125,341.03302001953125,330.56573486328125,330.56573486328125,341.03302001953125,341.03302001953125,1667.92431640625
0,dense_output_greedy,0.03125,renormalized,8,0.32218506932258606,0.9931932687759399,0.9938890933990479,0.9947272539138794,0.5012004971504211,0.12124775350093842,0.11921800673007965,330.56573486328125,341.03302001953125,2.0200209617614746,86.84314727783203,1.7982466220855713,105.91265869140625,1667.92431640625
0,dense_output_greedy,0.03125,renormalized,16,0.32218506932258606,0.998989462852478,0.9990522265434265,0.9990857243537903,0.6912534236907959,0.12124775350093842,0.11921800673007965,330.56573486328125,341.03302001953125,0.31329071521759033,39.00870895385742,0.31179213523864746,41.56964111328125,1667.92431640625
0,dense_output_greedy,0.0625,dense_probability,0,0.5379049777984619,0.0,0.0,0.0,1.0,0.2259916141629219,0.225069098174572,962.3584594726562,1009.3353271484375,962.3584594726562,962.3584594726562,1009.3353271484375,1009.3353271484375,1667.92431640625
0,dense_output_greedy,0.0625,dense_probability,8,0.5379049777984619,0.9990750551223755,0.9990279078483582,0.99889075756073,0.9303777813911438,0.2259916141629219,0.225069098174572,962.3584594726562,1009.3353271484375,0.9361171722412109,6.927380084991455,1.1202776432037354,7.355905055999756,1667.92431640625
0,dense_output_greedy,0.0625,dense_probability,16,0.5379049777984619,0.9998844861984253,0.9998894333839417,0.9998891353607178,0.8837170600891113,0.2259916141629219,0.225069098174572,962.3584594726562,1009.3353271484375,0.10704971849918365,3.330281972885132,0.11254920065402985,4.359100818634033,1667.92431640625
0,dense_output_greedy,0.0625,renormalized,0,0.5379049777984619,0.0,0.0,0.0,1.0,0.2259916141629219,0.225069098174572,212.74525451660156,198.7216339111328,212.74525451660156,212.74525451660156,198.7216339111328,198.7216339111328,1667.92431640625
0,dense_output_greedy,0.0625,renormalized,8,0.5379049777984619,0.9950906038284302,0.995695948600769,0.9956182241439819,0.6074815392494202,0.2259916141629219,0.225069098174572,212.74525451660156,198.7216339111328,0.9156844019889832,35.48650360107422,0.8707616329193115,40.787906646728516,1667.92431640625
0,dense_output_greedy,0.0625,renormalized,16,0.5379049777984619,0.9992433190345764,0.99934321641922,0.9991837739944458,0.7121697664260864,0.2259916141629219,0.225069098174572,212.74525451660156,198.7216339111328,0.13973163068294525,16.42391586303711,0.1621711552143097,19.223350524902344,1667.92431640625
0,dense_output_greedy,0.125,dense_probability,0,0.7078812122344971,0.0,0.0,0.0,1.0,0.3966238424181938,0.39128072559833527,586.761474609375,624.4949340820312,586.761474609375,586.761474609375,624.4949340820312,624.4949340820312,1667.92431640625
0,dense_output_greedy,0.125,dense_probability,8,0.7078812122344971,0.9987621903419495,0.9988940358161926,0.9990571737289429,0.9457924962043762,0.3966238424181938,0.39128072559833527,586.761474609375,624.4949340820312,0.6493374109268188,4.013704299926758,0.5893635153770447,4.217982769012451,1667.92431640625
0,dense_output_greedy,0.125,dense_probability,16,0.7078812122344971,0.9998869895935059,0.9998981356620789,0.9998947381973267,0.892268180847168,0.3966238424181938,0.39128072559833527,586.761474609375,624.4949340820312,0.06008298322558403,2.088010787963867,0.06620875746011734,2.5140492916107178,1667.92431640625
0,dense_output_greedy,0.125,renormalized,0,0.7078812122344971,0.0,0.0,0.0,1.0,0.3966238424181938,0.39128072559833527,102.8826675415039,131.8802032470703,102.8826675415039,102.8826675415039,131.8802032470703,131.8802032470703,1667.92431640625
0,dense_output_greedy,0.125,renormalized,8,0.7078812122344971,0.996614396572113,0.9963256120681763,0.9967781901359558,0.5872139930725098,0.3966238424181938,0.39128072559833527,102.8826675415039,131.8802032470703,0.37803494930267334,13.738595962524414,0.4249119162559509,16.550918579101562,1667.92431640625
0,dense_output_greedy,0.125,renormalized,16,0.7078812122344971,0.9994738698005676,0.9994332790374756,0.9995408654212952,0.7147336602210999,0.3966238424181938,0.39128072559833527,102.8826675415039,131.8802032470703,0.05832113325595856,6.982510089874268,0.060578666627407074,7.378957271575928,1667.92431640625
0,dense_output_greedy,0.25,dense_probability,0,0.7980919480323792,0.0,0.0,0.0,1.0,0.6017995029687881,0.6015968769788742,259.3465576171875,274.7318420410156,259.3465576171875,259.3465576171875,274.7318420410156,274.7318420410156,1667.92431640625
0,dense_output_greedy,0.25,dense_probability,8,0.7980919480323792,0.9988099932670593,0.9988528490066528,0.9989545941352844,0.8756476044654846,0.6017995029687881,0.6015968769788742,259.3465576171875,274.7318420410156,0.29769548773765564,1.556777834892273,0.2874472737312317,1.9530757665634155,1667.92431640625
0,dense_output_greedy,0.25,dense_probability,16,0.7980919480323792,0.999897837638855,0.9998987913131714,0.9999082684516907,0.8837653994560242,0.6017995029687881,0.6015968769788742,259.3465576171875,274.7318420410156,0.02645643800497055,0.5704049468040466,0.025448160246014595,0.7987366318702698,1667.92431640625
0,dense_output_greedy,0.25,renormalized,0,0.7980919480323792,0.0,0.0,0.0,1.0,0.6017995029687881,0.6015968769788742,47.645870208740234,56.290809631347656,47.645870208740234,47.645870208740234,56.290809631347656,56.290809631347656,1667.92431640625
0,dense_output_greedy,0.25,renormalized,8,0.7980919480323792,0.9970488548278809,0.9969051480293274,0.9975575804710388,0.6725910902023315,0.6017995029687881,0.6015968769788742,47.645870208740234,56.290809631347656,0.14745596051216125,3.6913022994995117,0.1374850571155548,4.3635640144348145,1667.92431640625
0,dense_output_greedy,0.25,renormalized,16,0.7980919480323792,0.9995737671852112,0.9995768070220947,0.9996342658996582,0.7215330600738525,0.6017995029687881,0.6015968769788742,47.645870208740234,56.290809631347656,0.020166441798210144,2.26599383354187,0.020588792860507965,2.5386691093444824,1667.92431640625
0,renorm_output_greedy,0.03125,dense_probability,0,0.016129031777381897,0.0,0.0,0.0,1.0,0.019179645460098982,0.01035914197564125,1596.9490966796875,1635.359375,1596.9490966796875,1596.9490966796875,1635.359375,1635.359375,1667.92431640625
0,renorm_output_greedy,0.03125,dense_probability,8,0.016129031777381897,0.9989228844642639,0.9987377524375916,0.9987305998802185,0.9130427241325378,0.019179645460098982,0.01035914197564125,1596.9490966796875,1635.359375,2.0159478187561035,10.851886749267578,2.0765273571014404,11.32315731048584,1667.92431640625
0,renorm_output_greedy,0.03125,dense_probability,16,0.016129031777381897,0.9998787045478821,0.9998880624771118,0.9998912215232849,0.836469292640686,0.019179645460098982,0.01035914197564125,1596.9490966796875,1635.359375,0.17900852859020233,5.3153791427612305,0.1786898970603943,5.566936016082764,1667.92431640625
0,renorm_output_greedy,0.03125,renormalized,0,0.016129031777381897,0.0,0.0,0.0,1.0,0.019179645460098982,0.01035914197564125,44.867427825927734,534.5518798828125,44.867427825927734,44.867427825927734,534.5518798828125,534.5518798828125,1667.92431640625
0,renorm_output_greedy,0.03125,renormalized,8,0.016129031777381897,0.9236924648284912,0.8937585949897766,0.9924817085266113,0.2908276915550232,0.019179645460098982,0.01035914197564125,44.867427825927734,534.5518798828125,4.7667717933654785,32.227691650390625,4.018926620483398,248.2540740966797,1667.92431640625
0,renorm_output_greedy,0.03125,renormalized,16,0.016129031777381897,0.9848841428756714,0.9812460541725159,0.9988561272621155,0.6072408556938171,0.019179645460098982,0.01035914197564125,44.867427825927734,534.5518798828125,0.8414327502250671,21.115211486816406,0.6114334464073181,86.30845642089844,1667.92431640625
0,renorm_output_greedy,0.0625,dense_probability,0,0.08586247265338898,0.0,0.0,0.0,1.0,0.030931940767914057,0.021344654262065887,1558.6943359375,1600.4031982421875,1558.6943359375,1558.6943359375,1600.4031982421875,1600.4031982421875,1667.92431640625
0,renorm_output_greedy,0.0625,dense_probability,8,0.08586247265338898,0.9989194273948669,0.9987258315086365,0.9987274408340454,0.9120628833770752,0.030931940767914057,0.021344654262065887,1558.6943359375,1600.4031982421875,1.987117886543274,10.637471199035645,2.037322521209717,11.28559684753418,1667.92431640625
0,renorm_output_greedy,0.0625,dense_probability,16,0.08586247265338898,0.9998767971992493,0.9998869895935059,0.9998892545700073,0.8367366194725037,0.030931940767914057,0.021344654262065887,1558.6943359375,1600.4031982421875,0.1770274043083191,5.209345817565918,0.17798586189746857,5.508718967437744,1667.92431640625
0,renorm_output_greedy,0.0625,renormalized,0,0.08586247265338898,0.0,0.0,0.0,1.0,0.030931940767914057,0.021344654262065887,19.48887062072754,296.3017578125,19.48887062072754,19.48887062072754,296.3017578125,296.3017578125,1667.92431640625
0,renorm_output_greedy,0.0625,renormalized,8,0.08586247265338898,0.8879610300064087,0.8480745553970337,0.9916778802871704,0.30579885840415955,0.030931940767914057,0.021344654262065887,19.48887062072754,296.3017578125,2.9608545303344727,13.401193618774414,2.4658758640289307,123.54761505126953,1667.92431640625
0,renorm_output_greedy,0.0625,renormalized,16,0.08586247265338898,0.9790319800376892,0.9757670760154724,0.9987673759460449,0.5891078114509583,0.030931940767914057,0.021344654262065887,19.48887062072754,296.3017578125,0.47227194905281067,9.110759735107422,0.36527273058891296,40.82073211669922,1667.92431640625
0,renorm_output_greedy,0.125,dense_probability,0,0.17115545272827148,0.0,0.0,0.0,1.0,0.053301808424293995,0.04428141098469496,1488.9381103515625,1528.907958984375,1488.9381103515625,1488.9381103515625,1528.907958984375,1528.907958984375,1667.92431640625
0,renorm_output_greedy,0.125,dense_probability,8,0.17115545272827148,0.9989004731178284,0.9987250566482544,0.9986551403999329,0.912211537361145,0.053301808424293995,0.04428141098469496,1488.9381103515625,1528.907958984375,1.8990578651428223,10.170064926147461,2.056501626968384,11.288206100463867,1667.92431640625
0,renorm_output_greedy,0.125,dense_probability,16,0.17115545272827148,0.9998748898506165,0.9998840689659119,0.9998874068260193,0.8388004899024963,0.053301808424293995,0.04428141098469496,1488.9381103515625,1528.907958984375,0.1731852889060974,4.954047679901123,0.17250700294971466,5.308332443237305,1667.92431640625
0,renorm_output_greedy,0.125,renormalized,0,0.17115545272827148,0.0,0.0,0.0,1.0,0.053301808424293995,0.04428141098469496,10.007698059082031,214.01466369628906,10.007698059082031,10.007698059082031,214.01466369628906,214.01466369628906,1667.92431640625
0,renorm_output_greedy,0.125,renormalized,8,0.17115545272827148,0.8719773292541504,0.823412299156189,0.9935275316238403,0.3310665190219879,0.053301808424293995,0.04428141098469496,10.007698059082031,214.01466369628906,1.7672359943389893,5.867527008056641,1.3851956129074097,67.76585388183594,1667.92431640625
0,renorm_output_greedy,0.125,renormalized,16,0.17115545272827148,0.9791603088378906,0.9701991677284241,0.99901282787323,0.5624503493309021,0.053301808424293995,0.04428141098469496,10.007698059082031,214.01466369628906,0.2982369065284729,3.903825044631958,0.2112492173910141,22.03038215637207,1667.92431640625
0,renorm_output_greedy,0.25,dense_probability,0,0.2674347758293152,0.0,0.0,0.0,1.0,0.11153940856456757,0.10228581726551056,1313.7047119140625,1350.8831787109375,1313.7047119140625,1313.7047119140625,1350.8831787109375,1350.8831787109375,1667.92431640625
0,renorm_output_greedy,0.25,dense_probability,8,0.2674347758293152,0.9988473653793335,0.9986807107925415,0.9984394907951355,0.9077054858207703,0.11153940856456757,0.10228581726551056,1313.7047119140625,1350.8831787109375,1.733556866645813,9.209661483764648,2.1083321571350098,11.43423080444336,1667.92431640625
0,renorm_output_greedy,0.25,dense_probability,16,0.2674347758293152,0.9998686909675598,0.9998785257339478,0.9998822808265686,0.8422839641571045,0.11153940856456757,0.10228581726551056,1313.7047119140625,1350.8831787109375,0.15994860231876373,4.503707408905029,0.15967391431331635,5.134354114532471,1667.92431640625
0,renorm_output_greedy,0.25,renormalized,0,0.2674347758293152,0.0,0.0,0.0,1.0,0.11153940856456757,0.10228581726551056,6.613278388977051,198.88250732421875,6.613278388977051,6.613278388977051,198.88250732421875,198.88250732421875,1667.92431640625
0,renorm_output_greedy,0.25,renormalized,8,0.2674347758293152,0.8712469339370728,0.8433782458305359,0.9963281154632568,0.4546973705291748,0.11153940856456757,0.10228581726551056,6.613278388977051,198.88250732421875,1.0357837677001953,3.0435495376586914,0.7303398847579956,51.20292663574219,1667.92431640625
0,renorm_output_greedy,0.25,renormalized,16,0.2674347758293152,0.9785727262496948,0.9737545251846313,0.9993678331375122,0.6109979748725891,0.11153940856456757,0.10228581726551056,6.613278388977051,198.88250732421875,0.17356754839420319,1.9559614658355713,0.1257907599210739,16.58590316772461,1667.92431640625
1,mass_topk,0.03125,dense_probability,0,0.9444444179534912,0.0,0.0,0.0,1.0,0.6301444917917252,0.6298636198043823,1215.775390625,1226.702392578125,1215.775390625,1215.775390625,1226.702392578125,1226.702392578125,8894.955078125
1,mass_topk,0.03125,dense_probability,8,0.9444444179534912,0.9812324047088623,0.9808936715126038,0.9796161651611328,0.727638840675354,0.6301444917917252,0.6298636198043823,1215.775390625,1226.702392578125,23.22903823852539,40.578311920166016,25.00511360168457,42.870948791503906,8894.955078125
1,mass_topk,0.03125,dense_probability,16,0.9444444179534912,0.9940711855888367,0.9942580461502075,0.9941160082817078,0.7929715514183044,0.6301444917917252,0.6298636198043823,1215.775390625,1226.702392578125,6.981130123138428,16.974077224731445,7.218131065368652,18.945018768310547,8894.955078125
1,mass_topk,0.03125,renormalized,0,0.9444444179534912,0.0,0.0,0.0,1.0,0.6301444917917252,0.6298636198043823,500.4259948730469,491.48333740234375,500.4259948730469,500.4259948730469,491.48333740234375,491.48333740234375,8894.955078125
