protocol_id,candidate_protocol_id,prompt_id,split,seed,layer,current_start_frame,denoising_call_index,denoising_timestep,head_index,selector,selector_access,event_fraction,selected_tile_count,selection_signature,correction,rank,deployable,relative_av_l2,numerator_sq,denominator_sq,dense_reference_parity,dense_key_tokens,representative_tokens,arithmetic_reduction,selector_seconds_per_capture,measured_kernel_speedup
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,11,no_event,none,0.0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,none,0,False,0.1541021317243576,1136.568603515625,47860.62109375,0.0009530046954751015,18720,10920,1.7142857142857142,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,0,no_event,none,0.0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,adaptive_rank_oracle,16,False,0.10461099445819855,362.61065673828125,33134.921875,0.0011600491125136614,18720,10920,1.7142857142857142,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,1,no_event,none,0.0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,adaptive_rank_oracle,16,False,0.08443092554807663,387.96832275390625,54424.33203125,0.0009859257843345404,18720,10920,1.7142857142857142,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,2,no_event,none,0.0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,adaptive_rank_oracle,16,False,0.09586097300052643,176.85946655273438,19246.18359375,0.0009567022789269686,18720,10920,1.7142857142857142,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,3,no_event,none,0.0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,adaptive_rank_oracle,16,False,0.07108773291110992,162.25726318359375,32108.115234375,0.000990264699794352,18720,10920,1.7142857142857142,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,4,no_event,none,0.0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,adaptive_rank_oracle,16,False,0.10409354418516159,302.5262756347656,27920.00390625,0.0012280609225854278,18720,10920,1.7142857142857142,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,5,no_event,none,0.0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,adaptive_rank_oracle,16,False,0.03323648124933243,29.361644744873047,26579.71484375,0.0008054310455918312,18720,10920,1.7142857142857142,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,6,no_event,none,0.0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,adaptive_rank_oracle,16,False,0.03213532641530037,11.035469055175781,10686.2509765625,0.0006582948262803257,18720,10920,1.7142857142857142,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,7,no_event,none,0.0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,adaptive_rank_oracle,16,False,0.05300004035234451,54.71861267089844,19479.71875,0.0007535068434663117,18720,10920,1.7142857142857142,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,8,no_event,none,0.0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,adaptive_rank_oracle,16,False,0.045949697494506836,87.95661926269531,41658.4609375,0.0008795754401944578,18720,10920,1.7142857142857142,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,9,no_event,none,0.0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,adaptive_rank_oracle,16,False,0.04624593257904053,56.828086853027344,26571.490234375,0.0007510303985327482,18720,10920,1.7142857142857142,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,10,no_event,none,0.0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,adaptive_rank_oracle,16,False,0.03777698054909706,40.689918518066406,28512.3046875,0.0008449701126664877,18720,10920,1.7142857142857142,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,11,no_event,none,0.0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,adaptive_rank_oracle,16,False,0.07786166667938232,290.1521301269531,47860.62109375,0.0009530046954751015,18720,10920,1.7142857142857142,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,0,kv_deviation,runtime_qkv_no_dense_target,0.05,8,a9e40aa4ffdd2bd8ad6172b505eaa9b0ad5b029ae4d079a94ef4b6a1acee195e,none,0,True,0.1967272013425827,1282.374267578125,33134.921875,0.0011600491125136614,18720,11432,1.6375087473757872,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,1,kv_deviation,runtime_qkv_no_dense_target,0.05,8,a9e40aa4ffdd2bd8ad6172b505eaa9b0ad5b029ae4d079a94ef4b6a1acee195e,none,0,True,0.14773982763290405,1187.923095703125,54424.33203125,0.0009859257843345404,18720,11432,1.6375087473757872,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,2,kv_deviation,runtime_qkv_no_dense_target,0.05,8,a9e40aa4ffdd2bd8ad6172b505eaa9b0ad5b029ae4d079a94ef4b6a1acee195e,none,0,True,0.168620303273201,547.2230224609375,19246.18359375,0.0009567022789269686,18720,11432,1.6375087473757872,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,3,kv_deviation,runtime_qkv_no_dense_target,0.05,8,a9e40aa4ffdd2bd8ad6172b505eaa9b0ad5b029ae4d079a94ef4b6a1acee195e,none,0,True,0.1682203859090805,908.5985717773438,32108.115234375,0.000990264699794352,18720,11432,1.6375087473757872,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,4,kv_deviation,runtime_qkv_no_dense_target,0.05,8,a9e40aa4ffdd2bd8ad6172b505eaa9b0ad5b029ae4d079a94ef4b6a1acee195e,none,0,True,0.20882698893547058,1217.5552978515625,27920.00390625,0.0012280609225854278,18720,11432,1.6375087473757872,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,5,kv_deviation,runtime_qkv_no_dense_target,0.05,8,a9e40aa4ffdd2bd8ad6172b505eaa9b0ad5b029ae4d079a94ef4b6a1acee195e,none,0,True,0.20029281079769135,1066.30419921875,26579.71484375,0.0008054310455918312,18720,11432,1.6375087473757872,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,6,kv_deviation,runtime_qkv_no_dense_target,0.05,8,a9e40aa4ffdd2bd8ad6172b505eaa9b0ad5b029ae4d079a94ef4b6a1acee195e,none,0,True,0.14651039242744446,229.38351440429688,10686.2509765625,0.0006582948262803257,18720,11432,1.6375087473757872,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,7,kv_deviation,runtime_qkv_no_dense_target,0.05,8,a9e40aa4ffdd2bd8ad6172b505eaa9b0ad5b029ae4d079a94ef4b6a1acee195e,none,0,True,0.12888267636299133,323.5726623535156,19479.71875,0.0007535068434663117,18720,11432,1.6375087473757872,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,8,kv_deviation,runtime_qkv_no_dense_target,0.05,8,a9e40aa4ffdd2bd8ad6172b505eaa9b0ad5b029ae4d079a94ef4b6a1acee195e,none,0,True,0.1794307976961136,1341.211181640625,41658.4609375,0.0008795754401944578,18720,11432,1.6375087473757872,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,9,kv_deviation,runtime_qkv_no_dense_target,0.05,8,a9e40aa4ffdd2bd8ad6172b505eaa9b0ad5b029ae4d079a94ef4b6a1acee195e,none,0,True,0.1360173225402832,491.59149169921875,26571.490234375,0.0007510303985327482,18720,11432,1.6375087473757872,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,10,kv_deviation,runtime_qkv_no_dense_target,0.05,8,a9e40aa4ffdd2bd8ad6172b505eaa9b0ad5b029ae4d079a94ef4b6a1acee195e,none,0,True,0.1562940627336502,696.4937744140625,28512.3046875,0.0008449701126664877,18720,11432,1.6375087473757872,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,11,kv_deviation,runtime_qkv_no_dense_target,0.05,8,a9e40aa4ffdd2bd8ad6172b505eaa9b0ad5b029ae4d079a94ef4b6a1acee195e,none,0,True,0.14634481072425842,1025.021484375,47860.62109375,0.0009530046954751015,18720,11432,1.6375087473757872,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,0,kv_deviation,runtime_qkv_no_dense_target,0.05,8,a9e40aa4ffdd2bd8ad6172b505eaa9b0ad5b029ae4d079a94ef4b6a1acee195e,adaptive_rank_oracle,16,False,0.10357598215341568,355.4708557128906,33134.921875,0.0011600491125136614,18720,11432,1.6375087473757872,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,1,kv_deviation,runtime_qkv_no_dense_target,0.05,8,a9e40aa4ffdd2bd8ad6172b505eaa9b0ad5b029ae4d079a94ef4b6a1acee195e,adaptive_rank_oracle,16,False,0.08006564527750015,348.88763427734375,54424.33203125,0.0009859257843345404,18720,11432,1.6375087473757872,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,2,kv_deviation,runtime_qkv_no_dense_target,0.05,8,a9e40aa4ffdd2bd8ad6172b505eaa9b0ad5b029ae4d079a94ef4b6a1acee195e,adaptive_rank_oracle,16,False,0.09183395653963089,162.31222534179688,19246.18359375,0.0009567022789269686,18720,11432,1.6375087473757872,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,3,kv_deviation,runtime_qkv_no_dense_target,0.05,8,a9e40aa4ffdd2bd8ad6172b505eaa9b0ad5b029ae4d079a94ef4b6a1acee195e,adaptive_rank_oracle,16,False,0.06821126490831375,149.39187622070312,32108.115234375,0.000990264699794352,18720,11432,1.6375087473757872,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,4,kv_deviation,runtime_qkv_no_dense_target,0.05,8,a9e40aa4ffdd2bd8ad6172b505eaa9b0ad5b029ae4d079a94ef4b6a1acee195e,adaptive_rank_oracle,16,False,0.10311645269393921,296.87347412109375,27920.00390625,0.0012280609225854278,18720,11432,1.6375087473757872,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,5,kv_deviation,runtime_qkv_no_dense_target,0.05,8,a9e40aa4ffdd2bd8ad6172b505eaa9b0ad5b029ae4d079a94ef4b6a1acee195e,adaptive_rank_oracle,16,False,0.03121046908199787,25.891122817993164,26579.71484375,0.0008054310455918312,18720,11432,1.6375087473757872,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,6,kv_deviation,runtime_qkv_no_dense_target,0.05,8,a9e40aa4ffdd2bd8ad6172b505eaa9b0ad5b029ae4d079a94ef4b6a1acee195e,adaptive_rank_oracle,16,False,0.02966289594769478,9.40269660949707,10686.2509765625,0.0006582948262803257,18720,11432,1.6375087473757872,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,7,kv_deviation,runtime_qkv_no_dense_target,0.05,8,a9e40aa4ffdd2bd8ad6172b505eaa9b0ad5b029ae4d079a94ef4b6a1acee195e,adaptive_rank_oracle,16,False,0.05015910789370537,49.009727478027344,19479.71875,0.0007535068434663117,18720,11432,1.6375087473757872,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,8,kv_deviation,runtime_qkv_no_dense_target,0.05,8,a9e40aa4ffdd2bd8ad6172b505eaa9b0ad5b029ae4d079a94ef4b6a1acee195e,adaptive_rank_oracle,16,False,0.044360820204019547,81.97895812988281,41658.4609375,0.0008795754401944578,18720,11432,1.6375087473757872,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,9,kv_deviation,runtime_qkv_no_dense_target,0.05,8,a9e40aa4ffdd2bd8ad6172b505eaa9b0ad5b029ae4d079a94ef4b6a1acee195e,adaptive_rank_oracle,16,False,0.04373164102435112,50.81682586669922,26571.490234375,0.0007510303985327482,18720,11432,1.6375087473757872,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,10,kv_deviation,runtime_qkv_no_dense_target,0.05,8,a9e40aa4ffdd2bd8ad6172b505eaa9b0ad5b029ae4d079a94ef4b6a1acee195e,adaptive_rank_oracle,16,False,0.03597234934568405,36.895198822021484,28512.3046875,0.0008449701126664877,18720,11432,1.6375087473757872,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,11,kv_deviation,runtime_qkv_no_dense_target,0.05,8,a9e40aa4ffdd2bd8ad6172b505eaa9b0ad5b029ae4d079a94ef4b6a1acee195e,adaptive_rank_oracle,16,False,0.07463172823190689,266.57861328125,47860.62109375,0.0009530046954751015,18720,11432,1.6375087473757872,0.0,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,0,dense_attention_mass_oracle,same_record_dense_attention,0.05,8,4abf97cf20bae8ece457eeb93d44ad534fc6647f01c0f96c459357c9e418a95c,none,0,False,0.09807797521352768,318.7344055175781,33134.921875,0.0011600491125136614,18720,11432,1.6375087473757872,0.13436101796105504,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,1,dense_attention_mass_oracle,same_record_dense_attention,0.05,8,4abf97cf20bae8ece457eeb93d44ad534fc6647f01c0f96c459357c9e418a95c,none,0,False,0.1159304603934288,731.4561157226562,54424.33203125,0.0009859257843345404,18720,11432,1.6375087473757872,0.13436101796105504,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,2,dense_attention_mass_oracle,same_record_dense_attention,0.05,8,4abf97cf20bae8ece457eeb93d44ad534fc6647f01c0f96c459357c9e418a95c,none,0,False,0.1382516473531723,367.8623352050781,19246.18359375,0.0009567022789269686,18720,11432,1.6375087473757872,0.13436101796105504,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,3,dense_attention_mass_oracle,same_record_dense_attention,0.05,8,4abf97cf20bae8ece457eeb93d44ad534fc6647f01c0f96c459357c9e418a95c,none,0,False,0.13076546788215637,549.0362548828125,32108.115234375,0.000990264699794352,18720,11432,1.6375087473757872,0.13436101796105504,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,4,dense_attention_mass_oracle,same_record_dense_attention,0.05,8,4abf97cf20bae8ece457eeb93d44ad534fc6647f01c0f96c459357c9e418a95c,none,0,False,0.10875783115625381,330.2452392578125,27920.00390625,0.0012280609225854278,18720,11432,1.6375087473757872,0.13436101796105504,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,5,dense_attention_mass_oracle,same_record_dense_attention,0.05,8,4abf97cf20bae8ece457eeb93d44ad534fc6647f01c0f96c459357c9e418a95c,none,0,False,0.13223522901535034,464.7770690917969,26579.71484375,0.0008054310455918312,18720,11432,1.6375087473757872,0.13436101796105504,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,6,dense_attention_mass_oracle,same_record_dense_attention,0.05,8,4abf97cf20bae8ece457eeb93d44ad534fc6647f01c0f96c459357c9e418a95c,none,0,False,0.12759710848331451,173.98309326171875,10686.2509765625,0.0006582948262803257,18720,11432,1.6375087473757872,0.13436101796105504,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,7,dense_attention_mass_oracle,same_record_dense_attention,0.05,8,4abf97cf20bae8ece457eeb93d44ad534fc6647f01c0f96c459357c9e418a95c,none,0,False,0.10510405153036118,215.18975830078125,19479.71875,0.0007535068434663117,18720,11432,1.6375087473757872,0.13436101796105504,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,8,dense_attention_mass_oracle,same_record_dense_attention,0.05,8,4abf97cf20bae8ece457eeb93d44ad534fc6647f01c0f96c459357c9e418a95c,none,0,False,0.11080388724803925,511.46185302734375,41658.4609375,0.0008795754401944578,18720,11432,1.6375087473757872,0.13436101796105504,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,9,dense_attention_mass_oracle,same_record_dense_attention,0.05,8,4abf97cf20bae8ece457eeb93d44ad534fc6647f01c0f96c459357c9e418a95c,none,0,False,0.11206391453742981,333.69329833984375,26571.490234375,0.0007510303985327482,18720,11432,1.6375087473757872,0.13436101796105504,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,10,dense_attention_mass_oracle,same_record_dense_attention,0.05,8,4abf97cf20bae8ece457eeb93d44ad534fc6647f01c0f96c459357c9e418a95c,none,0,False,0.11562430113554001,381.1803894042969,28512.3046875,0.0008449701126664877,18720,11432,1.6375087473757872,0.13436101796105504,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,11,dense_attention_mass_oracle,same_record_dense_attention,0.05,8,4abf97cf20bae8ece457eeb93d44ad534fc6647f01c0f96c459357c9e418a95c,none,0,False,0.12885180115699768,794.6196899414062,47860.62109375,0.0009530046954751015,18720,11432,1.6375087473757872,0.13436101796105504,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,0,dense_attention_mass_oracle,same_record_dense_attention,0.05,8,4abf97cf20bae8ece457eeb93d44ad534fc6647f01c0f96c459357c9e418a95c,adaptive_rank_oracle,16,False,0.05265963450074196,91.88436889648438,33134.921875,0.0011600491125136614,18720,11432,1.6375087473757872,0.13436101796105504,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,1,dense_attention_mass_oracle,same_record_dense_attention,0.05,8,4abf97cf20bae8ece457eeb93d44ad534fc6647f01c0f96c459357c9e418a95c,adaptive_rank_oracle,16,False,0.06657139211893082,241.19503784179688,54424.33203125,0.0009859257843345404,18720,11432,1.6375087473757872,0.13436101796105504,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,2,dense_attention_mass_oracle,same_record_dense_attention,0.05,8,4abf97cf20bae8ece457eeb93d44ad534fc6647f01c0f96c459357c9e418a95c,adaptive_rank_oracle,16,False,0.07645240426063538,112.49337768554688,19246.18359375,0.0009567022789269686,18720,11432,1.6375087473757872,0.13436101796105504,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,3,dense_attention_mass_oracle,same_record_dense_attention,0.05,8,4abf97cf20bae8ece457eeb93d44ad534fc6647f01c0f96c459357c9e418a95c,adaptive_rank_oracle,16,False,0.05337251350283623,91.4639892578125,32108.115234375,0.000990264699794352,18720,11432,1.6375087473757872,0.13436101796105504,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,4,dense_attention_mass_oracle,same_record_dense_attention,0.05,8,4abf97cf20bae8ece457eeb93d44ad534fc6647f01c0f96c459357c9e418a95c,adaptive_rank_oracle,16,False,0.055453166365623474,85.85552215576172,27920.00390625,0.0012280609225854278,18720,11432,1.6375087473757872,0.13436101796105504,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,5,dense_attention_mass_oracle,same_record_dense_attention,0.05,8,4abf97cf20bae8ece457eeb93d44ad534fc6647f01c0f96c459357c9e418a95c,adaptive_rank_oracle,16,False,0.024133550003170967,15.480775833129883,26579.71484375,0.0008054310455918312,18720,11432,1.6375087473757872,0.13436101796105504,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,6,dense_attention_mass_oracle,same_record_dense_attention,0.05,8,4abf97cf20bae8ece457eeb93d44ad534fc6647f01c0f96c459357c9e418a95c,adaptive_rank_oracle,16,False,0.026457320898771286,7.4802656173706055,10686.2509765625,0.0006582948262803257,18720,11432,1.6375087473757872,0.13436101796105504,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,7,dense_attention_mass_oracle,same_record_dense_attention,0.05,8,4abf97cf20bae8ece457eeb93d44ad534fc6647f01c0f96c459357c9e418a95c,adaptive_rank_oracle,16,False,0.042094457894563675,34.51696014404297,19479.71875,0.0007535068434663117,18720,11432,1.6375087473757872,0.13436101796105504,
ar-video-residual-memory-longlive-v1,ar-video-residual-width-write-screen-v1,calib_fluid_s1,calibration,1,14,15,1,1000,8,dense_attention_mass_oracle,same_record_dense_attention,0.05,8,4abf97cf20bae8ece457eeb93d44ad534fc6647f01c0f96c459357c9e418a95c,adaptive_rank_oracle,16,False,0.030265403911471367,38.15892791748047,41658.4609375,0.0008795754401944578,18720,11432,1.6375087473757872,0.13436101796105504,
