category,layer,rank,mode,count,relative_projection_error_mean,relative_projection_error_std,raw_reconstruction_error_mean,raw_reconstruction_error_std
camera_motion,23,8,raw,90,0.36760761125034086,0.06768848573002034,0.36760761125034086,0.06768848573002034
camera_motion,7,1,history_centered,90,0.9404083192124617,0.02423106958678796,0.8693740022387233,0.05476501948613531
camera_motion,7,1,raw,90,0.9077367489429272,0.04872547437399068,0.9077367489429272,0.04872547437399068
camera_motion,7,16,history_centered,90,0.6859186228264377,0.06276314435696122,0.6352839294077202,0.07771520911202176
camera_motion,7,16,raw,90,0.64216455709197,0.07620398257865547,0.64216455709197,0.07620398257865547
camera_motion,7,2,history_centered,90,0.90584565334574,0.030573750980625338,0.837503938023218,0.05692056398561192
camera_motion,7,2,raw,90,0.8641200373472235,0.05480190130806113,0.8641200373472235,0.05480190130806113
camera_motion,7,32,history_centered,90,0.5977970250697867,0.07460918270782967,0.554122056494178,0.08499782728573606
camera_motion,7,32,raw,90,0.5569209186432443,0.08408251934310171,0.5569209186432443,0.08408251934310171
camera_motion,7,4,history_centered,90,0.8561954450643218,0.03728333680443549,0.7917373013592824,0.059858377063920824
camera_motion,7,4,raw,90,0.8106806091198477,0.058334890156836836,0.8106806091198477,0.058334890156836836
camera_motion,7,64,history_centered,90,0.5078372192594907,0.08483409821276032,0.47113764963886834,0.09102155737655594
camera_motion,7,64,raw,90,0.4724838245500848,0.09018107943367669,0.4724838245500848,0.09018107943367669
camera_motion,7,8,history_centered,90,0.7811923690030276,0.049530346389754176,0.722842524302638,0.06851545483820524
camera_motion,7,8,raw,90,0.7368397257968949,0.06583995774323696,0.7368397257968949,0.06583995774323696
high_change,0,1,history_centered,90,0.9153488025018572,0.037950261837521364,0.801449352244609,0.0816804838277254
high_change,0,1,raw,90,0.8543259293502553,0.06415540097464721,0.8543259293502553,0.06415540097464721
high_change,0,16,history_centered,90,0.5946799194495532,0.08803727868128718,0.5236886552486562,0.10682269186666732
high_change,0,16,raw,90,0.533402629301835,0.10573189203585225,0.533402629301835,0.10573189203585225
high_change,0,2,history_centered,90,0.8672495495761626,0.049015710677667114,0.7598356021666752,0.08759147239419145
high_change,0,2,raw,90,0.7907336415963825,0.08269636481024958,0.7907336415963825,0.08269636481024958
high_change,0,32,history_centered,90,0.4543759460685295,0.09476285955174109,0.40149520520085374,0.105549466326708
high_change,0,32,raw,90,0.40630523205418734,0.10575314604515555,0.40630523205418734,0.10575314604515555
high_change,0,4,history_centered,90,0.7983136866600928,0.061681475782588334,0.7002187127547014,0.09468111765500566
high_change,0,4,raw,90,0.7219202852769431,0.09359839200057397,0.7219202852769431,0.09359839200057397
high_change,0,64,history_centered,90,0.32119875269939185,0.08479673662916844,0.2847505155908463,0.08958398392786553
high_change,0,64,raw,90,0.28687613592806166,0.08997996191932832,0.28687613592806166,0.08997996191932832
high_change,0,8,history_centered,90,0.7117786945937835,0.06955896565496225,0.6250028796930073,0.09693215709909953
high_change,0,8,raw,90,0.639103968841553,0.09622634369212009,0.639103968841553,0.09622634369212009
high_change,15,1,history_centered,90,0.4944531114718049,0.03570589729740791,0.4822877416114691,0.036272133375115985
high_change,15,1,raw,90,0.5287726311024603,0.028466009988375996,0.5287726311024603,0.028466009988375996
high_change,15,16,history_centered,90,0.35596170269075306,0.055474395932682816,0.34738353591926885,0.055669733497366355
high_change,15,16,raw,90,0.34915723027822493,0.05480001667309641,0.34915723027822493,0.05480001667309641
high_change,15,2,history_centered,90,0.4653458340028749,0.042146099029543735,0.45394714827182575,0.0426957886055782
high_change,15,2,raw,90,0.4761888723229012,0.039650785803853575,0.4761888723229012,0.039650785803853575
high_change,15,32,history_centered,90,0.3127460968963296,0.06251335376971609,0.3052758593733315,0.062372127209099584
high_change,15,32,raw,90,0.30607794916896847,0.06154093612934681,0.30607794916896847,0.06154093612934681
high_change,15,4,history_centered,90,0.43102234622429136,0.04633875865567616,0.4205144103519985,0.04684881785239024
high_change,15,4,raw,90,0.4303761358652386,0.04653663215969045,0.4303761358652386,0.04653663215969045
high_change,15,64,history_centered,90,0.2728410096574876,0.06726166448927193,0.26637547125203703,0.06683926069733993
high_change,15,64,raw,90,0.26663018321641707,0.0661641234870764,0.26663018321641707,0.0661641234870764
high_change,15,8,history_centered,90,0.39713327969868933,0.05021729735853451,0.38749917143078255,0.05062892866795811
high_change,15,8,raw,90,0.39191563054777073,0.049736856823031944,0.39191563054777073,0.049736856823031944
high_change,22,1,history_centered,90,0.7283999589108037,0.06216513420243107,0.6120728187026397,0.0902714582016059
high_change,22,1,raw,90,0.647526496220701,0.1001685418575619,0.647526496220701,0.1001685418575619
high_change,22,16,history_centered,90,0.4057841136348356,0.08351849137843159,0.3435412650314722,0.08867687547889821
high_change,22,16,raw,90,0.34591217724806855,0.0877991612989501,0.34591217724806855,0.0877991612989501
high_change,22,2,history_centered,90,0.5608591809502507,0.07019203735229756,0.47259490524272557,0.08677297768823244
high_change,22,2,raw,90,0.5135057219695535,0.09761013734145045,0.5135057219695535,0.09761013734145045
high_change,22,32,history_centered,90,0.3617711192404719,0.08956112324502731,0.30691894485230087,0.09082899645336429
high_change,22,32,raw,90,0.3075769876164389,0.09019451239706741,0.3075769876164389,0.09019451239706741
high_change,22,4,history_centered,90,0.508338853745018,0.07196076215641595,0.4288183689761461,0.08560811132301768
high_change,22,4,raw,90,0.4399170012884541,0.08512854427150435,0.4399170012884541,0.08512854427150435
high_change,22,64,history_centered,90,0.32154706427319946,0.09234394819747718,0.27330660269736207,0.09061511167242015
high_change,22,64,raw,90,0.2733993604360724,0.09012722694371615,0.2733993604360724,0.09012722694371615
high_change,22,8,history_centered,90,0.45540605932475653,0.07501649567365913,0.3846394274595079,0.08491980534247681
high_change,22,8,raw,90,0.39038943428846096,0.08428065850186502,0.39038943428846096,0.08428065850186502
high_change,23,1,history_centered,90,0.7344801991783813,0.05900708445641312,0.5845775119137799,0.07744266061530619
high_change,23,1,raw,90,0.6450027123530764,0.0848586403716306,0.6450027123530764,0.0848586403716306
high_change,23,16,history_centered,90,0.41913398761360554,0.08392941641950546,0.33569942928519,0.08201997950425695
high_change,23,16,raw,90,0.33791267257802615,0.08118655873427062,0.33791267257802615,0.08118655873427062
high_change,23,2,history_centered,90,0.5634709540426366,0.0671263395433639,0.4494740318879756,0.07565948796753706
high_change,23,2,raw,90,0.5177886709898293,0.08184075936180461,0.5177886709898293,0.08184075936180461
high_change,23,32,history_centered,90,0.37548328079900073,0.09090761152782138,0.30128086771301815,0.08524138979722869
high_change,23,32,raw,90,0.3019154679971133,0.0845363216327443,0.3019154679971133,0.0845363216327443
high_change,23,4,history_centered,90,0.516649984182954,0.07091933202846666,0.4125536625080652,0.07670080161881679
high_change,23,4,raw,90,0.4251619930481106,0.07660524182176241,0.4251619930481106,0.07660524182176241
high_change,23,64,history_centered,90,0.33504950836940417,0.09474163552521452,0.26929607321715465,0.08623007500673867
high_change,23,64,raw,90,0.2693529247745522,0.08559456728221115,0.2693529247745522,0.08559456728221115
high_change,23,8,history_centered,90,0.46723059182088245,0.0749233299111308,0.373495507651239,0.07748838955427254
high_change,23,8,raw,90,0.3796093652684054,0.07683604519873174,0.3796093652684054,0.07683604519873174
high_change,7,1,history_centered,90,0.9549208513477497,0.015605275875954578,0.8923062107893928,0.03630611919647768
high_change,7,1,raw,90,0.9234102160488118,0.029431025133911003,0.9234102160488118,0.029431025133911003
high_change,7,16,history_centered,90,0.7201423029680166,0.05739808994473519,0.6738312082017509,0.0682817722020798
high_change,7,16,raw,90,0.6795765048711839,0.06562000891733671,0.6795765048711839,0.06562000891733671
high_change,7,2,history_centered,90,0.9254990228177006,0.02277211190609894,0.8649681855682214,0.041845890819196666
high_change,7,2,raw,90,0.8875707512822394,0.03559418981154397,0.8875707512822394,0.03559418981154397
high_change,7,32,history_centered,90,0.6363955273756274,0.07000515858178054,0.5958582954189253,0.07799756685616059
high_change,7,32,raw,90,0.5978659584080708,0.07587395954258856,0.5978659584080708,0.07587395954258856
high_change,7,4,history_centered,90,0.8805081971992595,0.029786625642628226,0.8230704018477012,0.046863455766863064
high_change,7,4,raw,90,0.8393265791176282,0.042590489066555014,0.8393265791176282,0.042590489066555014
high_change,7,64,history_centered,90,0.5535784959086592,0.08112693351637405,0.5187141132404395,0.08632516608775967
high_change,7,64,raw,90,0.5192596515545063,0.08452167862934504,0.5192596515545063,0.08452167862934504
high_change,7,8,history_centered,90,0.8114831554486115,0.04265975740794216,0.7588675442844345,0.057074197383896075
high_change,7,8,raw,90,0.7706196478533364,0.05343717484841973,0.7706196478533364,0.05343717484841973
object_motion,0,1,history_centered,90,0.9321687248156928,0.019503834375224034,0.8299592080861798,0.04655990816242109
object_motion,0,1,raw,90,0.8746741189772917,0.047464884054966454,0.8746741189772917,0.047464884054966454
object_motion,0,16,history_centered,90,0.5897888039583202,0.03349257378008296,0.5251893873967525,0.041571155956648585
object_motion,0,16,raw,90,0.5347416366718873,0.041281975954958555,0.5347416366718873,0.041281975954958555
object_motion,0,2,history_centered,90,0.8802892549055034,0.02362933748919284,0.7837559848294543,0.045697733624399
object_motion,0,2,raw,90,0.8174221572868747,0.050810890967431244,0.8174221572868747,0.050810890967431244
object_motion,0,32,history_centered,90,0.44917595167525143,0.03696405482356525,0.40008648889490095,0.04103558124833787
object_motion,0,32,raw,90,0.40542468416110483,0.041114024372783074,0.40542468416110483,0.041114024372783074
object_motion,0,4,history_centered,90,0.8026584374406082,0.02756970839626971,0.7147104456545605,0.0454122052892059
object_motion,0,4,raw,90,0.7395327011021079,0.04849912453810716,0.7395327011021079,0.04849912453810716
object_motion,0,64,history_centered,90,0.30581879509066073,0.04090762041975788,0.27234911572328846,0.03924400424775083
object_motion,0,64,raw,90,0.27481478709571516,0.03921029127651605,0.27481478709571516,0.03921029127651605
object_motion,0,8,history_centered,90,0.7049275581178857,0.030795914652568625,0.6274919084123027,0.040616339662127375
object_motion,0,8,raw,90,0.6425697400050356,0.0410715037063152,0.6425697400050356,0.0410715037063152
object_motion,15,1,history_centered,90,0.5150352115989956,0.03722428588604752,0.5021664434358226,0.036665116953862126
object_motion,15,1,raw,90,0.5472696379141319,0.03471586154607838,0.5472696379141319,0.03471586154607838
object_motion,15,16,history_centered,90,0.3728782914765317,0.035137352123473284,0.36358561809198836,0.03476775616963285
object_motion,15,16,raw,90,0.36601289208759624,0.03472067439416606,0.36601289208759624,0.03472067439416606
object_motion,15,2,history_centered,90,0.48492966810992066,0.037910146524175,0.4728243417376538,0.03743125888787557
object_motion,15,2,raw,90,0.4978405813089703,0.03635781008564436,0.4978405813089703,0.03635781008564436
object_motion,15,32,history_centered,90,0.32666615675384814,0.03581215080523614,0.3185383866055509,0.035454756884986185
object_motion,15,32,raw,90,0.3198890379269406,0.035210446097591636,0.3198890379269406,0.035210446097591636
object_motion,15,4,history_centered,90,0.4507227102197676,0.03684700926100582,0.4394720662946365,0.03636699450267609
object_motion,15,4,raw,90,0.4495845816289448,0.03712570881889513,0.4495845816289448,0.03712570881889513
object_motion,15,64,history_centered,90,0.28051591378099877,0.039512788925661575,0.27354901274865384,0.03902447845381036
object_motion,15,64,raw,90,0.27410244822746654,0.03875749150361959,0.27410244822746654,0.03875749150361959
object_motion,15,8,history_centered,90,0.41473318706179446,0.036484519476817114,0.4043873067061201,0.03603751409863718
object_motion,15,8,raw,90,0.40969046241212004,0.03619630402806175,0.40969046241212004,0.03619630402806175
object_motion,22,1,history_centered,90,0.6928825336842664,0.038880644420064905,0.585972914077865,0.05315192372508889
object_motion,22,1,raw,90,0.6221900231584837,0.060183718291605195,0.6221900231584837,0.060183718291605195
object_motion,22,16,history_centered,90,0.405890414797145,0.04424142702484282,0.34356510426261955,0.04720854923868663
object_motion,22,16,raw,90,0.34611044998778884,0.04679038655812859,0.34611044998778884,0.04679038655812859
object_motion,22,2,history_centered,90,0.5504071208766522,0.04300895286934563,0.4654307710611246,0.04868430401345887
object_motion,22,2,raw,90,0.506802966713505,0.051115452384630916,0.506802966713505,0.051115452384630916
object_motion,22,32,history_centered,90,0.3568485342681986,0.05041668616951953,0.30231714803959964,0.05128288245821178
object_motion,22,32,raw,90,0.30343523374681225,0.05082841441906815,0.30343523374681225,0.05082841441906815
object_motion,22,4,history_centered,90,0.5034330890918804,0.04400249237922249,0.4259242559154066,0.049340034414499724
object_motion,22,4,raw,90,0.4351130140615581,0.04929245401627273,0.4351130140615581,0.04929245401627273
object_motion,22,64,history_centered,90,0.31200378778982135,0.05695687301083246,0.26457900674932416,0.055616183904063414
object_motion,22,64,raw,90,0.26491348868514686,0.0552453255442885,0.26491348868514686,0.0552453255442885
object_motion,22,8,history_centered,90,0.4561151794545435,0.04259992653586058,0.385919069185229,0.04693515541671481
object_motion,22,8,raw,90,0.3909922655164813,0.04672089935134099,0.3909922655164813,0.04672089935134099
object_motion,23,1,history_centered,90,0.700427954257413,0.037591386757181336,0.5648589646736136,0.04516734743784169
object_motion,23,1,raw,90,0.6280978024497175,0.052900101702634615,0.6280978024497175,0.052900101702634615
object_motion,23,16,history_centered,90,0.4180361545653432,0.042891734327116404,0.3374015335689827,0.04241154130563703
object_motion,23,16,raw,90,0.34001529918013673,0.04201928150149595,0.34001529918013673,0.04201928150149595
object_motion,23,2,history_centered,90,0.5548775629653969,0.040162644378932556,0.44754655003258936,0.04260657843900307
object_motion,23,2,raw,90,0.5191144232846993,0.0445368631547225,0.5191144232846993,0.0445368631547225
object_motion,23,32,history_centered,90,0.3696252607159619,0.04917074687924743,0.29849443149235066,0.04636022340708941
object_motion,23,32,raw,90,0.2996297168839541,0.04589326269882357,0.2996297168839541,0.04589326269882357
object_motion,23,4,history_centered,90,0.5107251708976399,0.04237513812130614,0.41210645302347576,0.04417607433948925
object_motion,23,4,raw,90,0.42304851963746565,0.043539721222977765,0.42304851963746565,0.043539721222977765
object_motion,23,64,history_centered,90,0.3244927050663693,0.05629654744431614,0.2622162202546959,0.05104899059500854
object_motion,23,64,raw,90,0.2626008411853825,0.050723377637473026,0.2626008411853825,0.050723377637473026
object_motion,23,8,history_centered,90,0.46622572796160744,0.04127611945006007,0.37621679153104126,0.042263474361299146
object_motion,23,8,raw,90,0.3820738134596354,0.04251480452097455,0.3820738134596354,0.04251480452097455
object_motion,7,1,history_centered,90,0.9554800273463359,0.009561936079780082,0.9010348479436764,0.021235857884870687
object_motion,7,1,raw,90,0.9339133646093147,0.020415170974062716,0.9339133646093147,0.020415170974062716
object_motion,7,16,history_centered,90,0.7235458416050939,0.025312110732927436,0.6823964841095039,0.02987227476843102
object_motion,7,16,raw,90,0.6890555790591398,0.029227916183377577,0.6890555790591398,0.029227916183377577
object_motion,7,2,history_centered,90,0.9242510542960195,0.012132775186078346,0.8716086302834596,0.02271032711110009
object_motion,7,2,raw,90,0.8969381697494765,0.021068932235333793,0.8969381697494765,0.021068932235333793
object_motion,7,32,history_centered,90,0.6401629577226262,0.03175412340305546,0.6037904200394912,0.03454733898159912
object_motion,7,32,raw,90,0.6066697849689325,0.03406147804526237,0.6066697849689325,0.03406147804526237
object_motion,7,4,history_centered,90,0.8793973178479623,0.014801889023067201,0.8293262157863506,0.023918835213144272
object_motion,7,4,raw,90,0.8469753049006258,0.02275330459896951,0.8469753049006258,0.02275330459896951
object_motion,7,64,history_centered,90,0.5560876610649347,0.039514085698079446,0.5245218141334749,0.04063064220742111
object_motion,7,64,raw,90,0.5258904964579361,0.04022889944987471,0.5258904964579361,0.04022889944987471
object_motion,7,8,history_centered,90,0.811881504881969,0.019710854793625797,0.7656707286571273,0.026329944833065284
object_motion,7,8,raw,90,0.7777863666174906,0.025519053678831602,0.7777863666174906,0.025519053678831602
scene_cut,0,1,history_centered,90,0.8915222762500647,0.0546582368097084,0.7355237833536863,0.11906520626571428
scene_cut,0,1,raw,90,0.7930508320009844,0.12163139168119262,0.7930508320009844,0.12163139168119262
scene_cut,0,16,history_centered,90,0.5661935442790581,0.111017509607604,0.4738622779986272,0.13620772914481233
scene_cut,0,16,raw,90,0.4767106437827036,0.12485240196047567,0.4767106437827036,0.12485240196047567
scene_cut,0,2,history_centered,90,0.8428946585071116,0.06238496738073481,0.6955850981257996,0.11774464616085961
scene_cut,0,2,raw,90,0.7212599531943618,0.11361425019227893,0.7212599531943618,0.11361425019227893
scene_cut,0,32,history_centered,90,0.4343814286391157,0.11158135290007486,0.3653605299602798,0.12762418630799277
scene_cut,0,32,raw,90,0.3663518495129104,0.1205319853826616,0.3663518495129104,0.1205319853826616
scene_cut,0,4,history_centered,90,0.774210693767389,0.07386531637308641,0.6392116621857081,0.11750889112021945
scene_cut,0,4,raw,90,0.6548622598103004,0.1079132327367554,0.6548622598103004,0.1079132327367554
scene_cut,0,64,history_centered,90,0.30907370793567224,0.10886665265176361,0.26167905568111777,0.11777021796636994
scene_cut,0,64,raw,90,0.2606991579342171,0.11186272613899058,0.2606991579342171,0.11186272613899058
scene_cut,0,8,history_centered,90,0.6847212989434369,0.09415357539171604,0.5682075153800427,0.12762335088464616
scene_cut,0,8,raw,90,0.5760164876619918,0.11475237548540694,0.5760164876619918,0.11475237548540694
scene_cut,15,1,history_centered,90,0.4597614694979869,0.0562363074473304,0.44665650710807314,0.05595279748432873
scene_cut,15,1,raw,90,0.50506706087576,0.04736099895484276,0.50506706087576,0.04736099895484276
scene_cut,15,16,history_centered,90,0.3014656048277336,0.06855398549162763,0.2931558880478825,0.06838052530537148
scene_cut,15,16,raw,90,0.2948689199501599,0.06735145455007689,0.2948689199501599,0.06735145455007689
scene_cut,15,2,history_centered,90,0.41926655969474214,0.06297552097985967,0.4074235418282621,0.062855864053929
scene_cut,15,2,raw,90,0.4362776487499582,0.05803037441584713,0.4362776487499582,0.05803037441584713
scene_cut,15,32,history_centered,90,0.2595703078413964,0.069863850438023,0.252501904889542,0.06958734039059757
scene_cut,15,32,raw,90,0.2531670748661062,0.06831380056582388,0.2531670748661062,0.06831380056582388
scene_cut,15,4,history_centered,90,0.3827009696792947,0.06569786692375727,0.37196164534351706,0.06559393512449284
scene_cut,15,4,raw,90,0.38227358865636457,0.06496491377147469,0.38227358865636457,0.06496491377147469
scene_cut,15,64,history_centered,90,0.2208097137566438,0.07101746012818842,0.21486716762840888,0.07059245957947193
scene_cut,15,64,raw,90,0.21483663670463798,0.06930185700318138,0.21483663670463798,0.06930185700318138
scene_cut,15,8,history_centered,90,0.3433246094340186,0.0667931326760677,0.3337587849466208,0.06666974451489795
scene_cut,15,8,raw,90,0.33840678365209376,0.06592931725796529,0.33840678365209376,0.06592931725796529
scene_cut,22,1,history_centered,90,0.6967017048027986,0.05959721080374174,0.5607142817080367,0.08410290044098213
scene_cut,22,1,raw,90,0.5957618556666135,0.09317263840443867,0.5957618556666135,0.09317263840443867
scene_cut,22,16,history_centered,90,0.34348690488379024,0.07191613799497663,0.2785768788157925,0.07592817520203161
scene_cut,22,16,raw,90,0.2806341272575335,0.0754921623683216,0.2806341272575335,0.0754921623683216
scene_cut,22,2,history_centered,90,0.4940047401706823,0.0688921860971821,0.39914746819404906,0.08216460173380194
scene_cut,22,2,raw,90,0.44008743270458783,0.09289414724649482,0.44008743270458783,0.09289414724649482
scene_cut,22,32,history_centered,90,0.3025199349873481,0.07483175181215301,0.2457655569218544,0.07555603038739861
scene_cut,22,32,raw,90,0.2463968634665525,0.07484496206032727,0.2463968634665525,0.07484496206032727
scene_cut,22,4,history_centered,90,0.44207913015729555,0.06551507249251487,0.35749222128487546,0.07720059732858774
scene_cut,22,4,raw,90,0.36879473688491704,0.07751574852044224,0.36879473688491704,0.07751574852044224
scene_cut,22,64,history_centered,90,0.26429589055339064,0.07829383841755594,0.21510598619303706,0.0758918816078294
scene_cut,22,64,raw,90,0.21519078726230115,0.07523901365740007,0.21519078726230115,0.07523901365740007
scene_cut,22,8,history_centered,90,0.39096680026286823,0.06807117356456915,0.3165215813520916,0.0761151497089096
scene_cut,22,8,raw,90,0.32196712454267795,0.0759014033949108,0.32196712454267795,0.0759014033949108
scene_cut,23,1,history_centered,90,0.7051947470118369,0.0569891267472006,0.5384836434365632,0.073633468924127
scene_cut,23,1,raw,90,0.5991212972902809,0.0810689755769351,0.5991212972902809,0.0810689755769351
scene_cut,23,16,history_centered,90,0.3560055215204501,0.07178816067290368,0.2738766340834807,0.07126182336748522
scene_cut,23,16,raw,90,0.27586115201152517,0.07087561041471704,0.27586115201152517,0.07087561041471704
scene_cut,23,2,history_centered,90,0.5001361643917471,0.06679676274856026,0.3833158074876977,0.07419927028920831
scene_cut,23,2,raw,90,0.4534260821254651,0.08109217203154208,0.4534260821254651,0.08109217203154208
scene_cut,23,32,history_centered,90,0.3147938093429841,0.07527731514666221,0.24254305238842375,0.07143392165074146
scene_cut,23,32,raw,90,0.24321582912637735,0.07090033697904473,0.24321582912637735,0.07090033697904473
scene_cut,23,4,history_centered,90,0.4524183964241245,0.06508089638001291,0.3470906479698623,0.0713852383037603
scene_cut,23,4,raw,90,0.3591870249392012,0.0725155307830816,0.3591870249392012,0.0725155307830816
scene_cut,23,64,history_centered,90,0.2756234596709832,0.0793010602064035,0.2127133612863066,0.07226752993621731
scene_cut,23,64,raw,90,0.21281557172828933,0.07160448346693855,0.21281557172828933,0.07160448346693855
scene_cut,23,8,history_centered,90,0.4031978687731285,0.06786733568837598,0.3096883892715605,0.07099104427309329
scene_cut,23,8,raw,90,0.31491985560412555,0.0705121085765602,0.31491985560412555,0.0705121085765602
scene_cut,7,1,history_centered,90,0.9335263138599041,0.021663005527959852,0.8502798355599347,0.05860147173941829
scene_cut,7,1,raw,90,0.8893440324586264,0.05038095551701186,0.8893440324586264,0.05038095551701186
scene_cut,7,16,history_centered,90,0.6674100676718163,0.07190585707629207,0.6102212078663107,0.09278916402204009
scene_cut,7,16,raw,90,0.6147428242852242,0.08617628042711632,0.6147428242852242,0.08617628042711632
scene_cut,7,2,history_centered,90,0.8975200784909572,0.03110541944750015,0.8177960388338771,0.06430726864127728
