category,layer,method,fraction,count,energy_ratio_mean,energy_ratio_std,pixel_change_recall_mean,pixel_change_recall_std,gini_mean,gini_std
camera_motion,15,pixel_shift_zero,0.2,90,0.8538971923899028,0.10548062873269125,0.2855752162852948,0.1522833425671126,0.8206237213920751,0.11018560190700917
camera_motion,22,identity,0.05,90,0.3964479964989121,0.13825431016546832,0.04303088810956498,0.039700347185014716,0.6158955112477502,0.15246551600358574
camera_motion,22,identity,0.1,90,0.5114127510322736,0.1534371272660163,0.09784108868350277,0.06828762340342699,0.6158955112477502,0.15246551600358574
camera_motion,22,identity,0.2,90,0.6614098878475443,0.15242359066911487,0.20362200075824388,0.12556059196021138,0.6158955112477502,0.15246551600358574
camera_motion,22,local_bccb_causal,0.05,84,0.3761513378687091,0.1232850513372554,0.041890299566731064,0.03577157191640531,0.5581709019223505,0.14544727683860448
camera_motion,22,local_bccb_causal,0.1,84,0.4813711933623656,0.14039237178146,0.09654749290405039,0.0640164970758991,0.5581709019223505,0.14544727683860448
camera_motion,22,local_bccb_causal,0.2,84,0.6195376949650792,0.1406595201659074,0.19793088466388276,0.12267849159410395,0.5581709019223505,0.14544727683860448
camera_motion,22,local_bttb_causal,0.05,84,0.3759944634740762,0.12321730569332609,0.04295682482680472,0.035297382459796814,0.5589933577346292,0.14505409358441765
camera_motion,22,local_bttb_causal,0.1,84,0.48168913123536733,0.14030036537928553,0.09625588952651754,0.06447946295236244,0.5589933577346292,0.14505409358441765
camera_motion,22,local_bttb_causal,0.2,84,0.6200145525329325,0.1404199006925837,0.19722197677896988,0.12344778684274067,0.5589933577346292,0.14505409358441765
camera_motion,22,optical_flow_warp,0.05,90,0.36826594876030305,0.1190583071655884,0.03640633013999954,0.036576385154376924,0.6055402321841223,0.14095642528986774
camera_motion,22,optical_flow_warp,0.1,90,0.48471303764357715,0.1350239487076222,0.07761743073091829,0.05550575873442291,0.6055402321841223,0.14095642528986774
camera_motion,22,optical_flow_warp,0.2,90,0.6480036588951054,0.13836834995656858,0.16403335990065923,0.09032779130957351,0.6055402321841223,0.14095642528986774
camera_motion,22,pixel_shift_zero,0.05,90,0.40039148476119285,0.13547986870497739,0.04352055390093855,0.0401615632633676,0.6198029483429827,0.1484625361603482
camera_motion,22,pixel_shift_zero,0.1,90,0.5153157004274406,0.15005688418162294,0.10196403098465778,0.06876450970305432,0.6198029483429827,0.1484625361603482
camera_motion,22,pixel_shift_zero,0.2,90,0.6649121667146155,0.1489061327693101,0.20576429499237223,0.12754579061563842,0.6198029483429827,0.1484625361603482
camera_motion,23,identity,0.05,90,0.3966695037874597,0.13570550131652384,0.04297509343397116,0.03985151307372338,0.61282880292222,0.15124791230870477
camera_motion,23,identity,0.1,90,0.5100944462806806,0.15004752159060158,0.09722670315451296,0.06819843520821031,0.61282880292222,0.15124791230870477
camera_motion,23,identity,0.2,90,0.6588656717346932,0.15007788016367296,0.20487399619487776,0.1263540794627881,0.61282880292222,0.15124791230870477
camera_motion,23,local_bccb_causal,0.05,84,0.37718673503571626,0.12059221594290526,0.0419169920069922,0.035159577227165145,0.5561617218712275,0.14435484049979494
camera_motion,23,local_bccb_causal,0.1,84,0.48106796521064044,0.137016406136669,0.0955804774805878,0.06481570681946874,0.5561617218712275,0.14435484049979494
camera_motion,23,local_bccb_causal,0.2,84,0.6180502951198769,0.13843642492770986,0.19880280148924429,0.12236583677325125,0.5561617218712275,0.14435484049979494
camera_motion,23,local_bttb_causal,0.05,84,0.3768087422985665,0.1206311445549202,0.0429217930159619,0.03508933330039606,0.5566744083175786,0.14423102888187536
camera_motion,23,local_bttb_causal,0.1,84,0.4811834690575802,0.13703655402892825,0.09490965954516328,0.06519691237362536,0.5566744083175786,0.14423102888187536
camera_motion,23,local_bttb_causal,0.2,84,0.6183813729050572,0.138348242360581,0.19714211395992132,0.12313081454374106,0.5566744083175786,0.14423102888187536
camera_motion,23,optical_flow_warp,0.05,90,0.3671848989085249,0.11774094144194865,0.037567565486291025,0.03815689073062241,0.6009906957456063,0.14141454617739713
camera_motion,23,optical_flow_warp,0.1,90,0.4821615567298621,0.13250695672194968,0.0758300809669654,0.05414932783929762,0.6009906957456063,0.14141454617739713
camera_motion,23,optical_flow_warp,0.2,90,0.6440291947565067,0.13743506387822682,0.1639460123718545,0.08643370223632765,0.6009906957456063,0.14141454617739713
camera_motion,23,pixel_shift_zero,0.05,90,0.4004643797624586,0.1330918667949132,0.04379155661096564,0.04031564535565314,0.6166356181451619,0.14739060909331103
camera_motion,23,pixel_shift_zero,0.1,90,0.5138887275386216,0.14677528566206888,0.10059022327689096,0.06911898713432851,0.6166356181451619,0.14739060909331103
camera_motion,23,pixel_shift_zero,0.2,90,0.6623094395456686,0.1466255744375535,0.20762428475859981,0.12788096480569808,0.6166356181451619,0.14739060909331103
camera_motion,7,identity,0.05,90,0.19650946584636794,0.1518659176277455,0.15634181139473521,0.07497529731357563,0.37524029547279675,0.2242372338072935
camera_motion,7,identity,0.1,90,0.3008886093410002,0.18199034443638834,0.27561353244652703,0.12937763807715494,0.37524029547279675,0.2242372338072935
camera_motion,7,identity,0.2,90,0.4549761521129223,0.19231681656983862,0.4877729605618463,0.1838348475735387,0.37524029547279675,0.2242372338072935
camera_motion,7,local_bccb_causal,0.05,84,0.1859816448480173,0.15336857554320268,0.15467132537764855,0.07318740981957288,0.33256414306654103,0.2283108586719151
camera_motion,7,local_bccb_causal,0.1,84,0.28331804617610806,0.18239245031754997,0.27192526077780677,0.12712498805827616,0.33256414306654103,0.2283108586719151
camera_motion,7,local_bccb_causal,0.2,84,0.42818368999323164,0.19118723407396201,0.4662113957993761,0.191478040573982,0.33256414306654103,0.2283108586719151
camera_motion,7,local_bttb_causal,0.05,84,0.1857862729673468,0.1534400924900098,0.1541011541586016,0.07379138064245587,0.3322006890008043,0.228658435760294
camera_motion,7,local_bttb_causal,0.1,84,0.28299981430966026,0.1825233592669255,0.2738548123758167,0.12505791636679464,0.3322006890008043,0.228658435760294
camera_motion,7,local_bttb_causal,0.2,84,0.42779835175909675,0.19134459522149094,0.4673648481263527,0.19052888946318128,0.3322006890008043,0.228658435760294
camera_motion,7,optical_flow_warp,0.05,90,0.19637817628731713,0.12529645675731585,0.09769608630045333,0.0568454068288556,0.41557542501567185,0.24247508361153314
camera_motion,7,optical_flow_warp,0.1,90,0.32379564672448374,0.1798275002777669,0.16169958357244393,0.09331373909901722,0.41557542501567185,0.24247508361153314
camera_motion,7,optical_flow_warp,0.2,90,0.5044788638668989,0.2173440306459223,0.33016031270913476,0.1467247538090745,0.41557542501567185,0.24247508361153314
camera_motion,7,pixel_shift_zero,0.05,90,0.1959114510001076,0.1522327851387703,0.161049818122295,0.0720044043851302,0.37206746979705213,0.22591266625442397
camera_motion,7,pixel_shift_zero,0.1,90,0.30007112646654077,0.1825164107060109,0.2900024411846762,0.11816626271141699,0.37206746979705213,0.22591266625442397
camera_motion,7,pixel_shift_zero,0.2,90,0.4537268948924296,0.19314893586191842,0.5032427718786294,0.17574389160126283,0.37206746979705213,0.22591266625442397
high_change,0,identity,0.05,90,0.158569669833868,0.07909214927836289,0.12509422857006924,0.08825377179108977,0.4088655496387667,0.1572753919814412
high_change,0,identity,0.1,90,0.26617472317854796,0.11069430862666564,0.23483969514843267,0.14927331317587367,0.4088655496387667,0.1572753919814412
high_change,0,identity,0.2,90,0.4415425857196741,0.13779828871887967,0.4230631811122032,0.20805048767686765,0.4088655496387667,0.1572753919814412
high_change,0,local_bccb_causal,0.05,84,0.140310134019424,0.06472332289404842,0.12868862909257517,0.0907274444711237,0.3502109302386782,0.13770507355309508
high_change,0,local_bccb_causal,0.1,84,0.23697440308231776,0.09192209420312995,0.2345893724217508,0.15073977993911547,0.3502109302386782,0.13770507355309508
high_change,0,local_bccb_causal,0.2,84,0.3995279254682209,0.11710521635343987,0.4169250088062059,0.18856277551854897,0.3502109302386782,0.13770507355309508
high_change,0,local_bttb_causal,0.05,84,0.14002959411974653,0.06451830246521349,0.12752540532741793,0.09110010897030393,0.3478125036835431,0.1378132639406823
high_change,0,local_bttb_causal,0.1,84,0.23637435586030695,0.09163297796836371,0.2324236363297491,0.1507192514192342,0.3478125036835431,0.1378132639406823
high_change,0,local_bttb_causal,0.2,84,0.39863353315161776,0.11694615837820233,0.419733978144993,0.187158825195315,0.3478125036835431,0.1378132639406823
high_change,0,optical_flow_warp,0.05,90,0.162976850615284,0.10791216792054702,0.1090473542422908,0.08110867462809762,0.39108273647160385,0.1809561748351948
high_change,0,optical_flow_warp,0.1,90,0.2743748374472853,0.16211207227523963,0.2063589748476282,0.13890437247517706,0.39108273647160385,0.1809561748351948
high_change,0,optical_flow_warp,0.2,90,0.44242674375733676,0.18314229703716356,0.3785003182714758,0.19574786474829195,0.39108273647160385,0.1809561748351948
high_change,0,pixel_shift_zero,0.05,90,0.15993348747432562,0.07852993772013714,0.12630721893714816,0.08880906800239054,0.4084441422211485,0.15590494725078227
high_change,0,pixel_shift_zero,0.1,90,0.2683080090897004,0.11003367431065383,0.238204729464919,0.14637150362541262,0.4084441422211485,0.15590494725078227
high_change,0,pixel_shift_zero,0.2,90,0.4440112071215555,0.13701817953131634,0.4300676264252085,0.20466951472610462,0.4084441422211485,0.15590494725078227
high_change,15,identity,0.05,90,0.7184383128401259,0.2265592095270666,0.07004312625351966,0.04937655127384643,0.7669609115219337,0.15724907554139603
high_change,15,identity,0.1,90,0.752439164559824,0.19791281822852172,0.1576889147042688,0.07760706768863444,0.7669609115219337,0.15724907554139603
high_change,15,identity,0.2,90,0.8056661714578021,0.154812775397067,0.310014435150303,0.1235797746316518,0.7669609115219337,0.15724907554139603
high_change,15,local_bccb_causal,0.05,84,0.7112557100631182,0.18450176289119807,0.04657367121013439,0.03811132682299382,0.7451241115816292,0.1284298767406325
high_change,15,local_bccb_causal,0.1,84,0.7410434675500843,0.162073347065216,0.12347507148885496,0.06800046854372237,0.7451241115816292,0.1284298767406325
high_change,15,local_bccb_causal,0.2,84,0.7885231689032428,0.12701929610534152,0.2639206089931359,0.10432439168642056,0.7451241115816292,0.1284298767406325
high_change,15,local_bttb_causal,0.05,84,0.7108664552789539,0.1843466920368077,0.04618964663256143,0.038091113889731194,0.744733490863438,0.12832272132294129
high_change,15,local_bttb_causal,0.1,84,0.7406634062636904,0.16194278746998905,0.12291033364166294,0.0681674647063189,0.744733490863438,0.12832272132294129
high_change,15,local_bttb_causal,0.2,84,0.7882179226951199,0.12691069886751616,0.2648302522827053,0.10575833446853745,0.744733490863438,0.12832272132294129
high_change,15,optical_flow_warp,0.05,90,0.7159972403770624,0.22754466958914465,0.050369343443692476,0.040577246250821965,0.7621557310185417,0.16705124159565324
high_change,15,optical_flow_warp,0.1,90,0.7496845080790182,0.19986876759143893,0.11654277412082,0.06637533741243386,0.7621557310185417,0.16705124159565324
high_change,15,optical_flow_warp,0.2,90,0.8024167977146038,0.15722935942548985,0.24415532946272372,0.10737234669235617,0.7621557310185417,0.16705124159565324
high_change,15,pixel_shift_zero,0.05,90,0.7264767462153622,0.2198976768662073,0.06773987042237786,0.0487890479371261,0.7728182192000542,0.15141676355180764
high_change,15,pixel_shift_zero,0.1,90,0.7595362030574899,0.19127916348261303,0.15579949746111693,0.07998455041322426,0.7728182192000542,0.15141676355180764
high_change,15,pixel_shift_zero,0.2,90,0.8112586005588597,0.14894088194469307,0.31032790523217973,0.12144632431923258,0.7728182192000542,0.15141676355180764
high_change,22,identity,0.05,90,0.34129755896635167,0.11125633663167919,0.04118405786882742,0.03983618790526966,0.5286104846763467,0.12990533902515813
high_change,22,identity,0.1,90,0.4386102415037544,0.12548645983060072,0.09219694963102841,0.06603846259726251,0.5286104846763467,0.12990533902515813
high_change,22,identity,0.2,90,0.5778289377433181,0.12708287992332915,0.21072472865585926,0.10735120546995082,0.5286104846763467,0.12990533902515813
high_change,22,local_bccb_causal,0.05,84,0.31987811360200824,0.09157551381764167,0.04002003623523346,0.03972686909263824,0.4709088676880165,0.1125279150952668
high_change,22,local_bccb_causal,0.1,84,0.40759508548726925,0.10641560188309901,0.08343331269859244,0.06007110256577177,0.4709088676880165,0.1125279150952668
high_change,22,local_bccb_causal,0.2,84,0.5390655665544156,0.10885150277879822,0.17857881132547554,0.09717596444704771,0.4709088676880165,0.1125279150952668
high_change,22,local_bttb_causal,0.05,84,0.31956262627803494,0.09162393272107786,0.03768017295345652,0.03736045772304784,0.47141661400737994,0.11246972086790795
high_change,22,local_bttb_causal,0.1,84,0.4076130308461875,0.106535111235498,0.08583816070215416,0.06132521739087088,0.47141661400737994,0.11246972086790795
high_change,22,local_bttb_causal,0.2,84,0.5393668988248971,0.10874429880147718,0.18052027043149474,0.09880531109830384,0.47141661400737994,0.11246972086790795
high_change,22,optical_flow_warp,0.05,90,0.3344192829826352,0.09870704255367939,0.03507866472066124,0.036556887637420356,0.5255177974903972,0.11897258369372563
high_change,22,optical_flow_warp,0.1,90,0.42980972964922065,0.10058876198104603,0.07396618115087553,0.06286042844060727,0.5255177974903972,0.11897258369372563
high_change,22,optical_flow_warp,0.2,90,0.576120260257536,0.11070661062389402,0.16916857796298104,0.09965874363208166,0.5255177974903972,0.11897258369372563
high_change,22,pixel_shift_zero,0.05,90,0.3411085755090916,0.10856493912780224,0.03990391325821242,0.0395489739575939,0.5262432664019799,0.1307423740541996
high_change,22,pixel_shift_zero,0.1,90,0.43777322345721337,0.12449311895742983,0.09417253788159807,0.06613406790539732,0.5262432664019799,0.1307423740541996
high_change,22,pixel_shift_zero,0.2,90,0.5766503781140269,0.1274402873289978,0.2079404368274545,0.10720359138090386,0.5262432664019799,0.1307423740541996
high_change,23,identity,0.05,90,0.3444276300414475,0.11209955823686991,0.042464548982651874,0.03885999577223363,0.5270973332390594,0.12937295541375857
high_change,23,identity,0.1,90,0.4399503337687258,0.12495533948120548,0.09240660323588147,0.06493421704143551,0.5270973332390594,0.12937295541375857
high_change,23,identity,0.2,90,0.5774234310445828,0.1260916899743481,0.21029114399140805,0.10937858613267254,0.5270973332390594,0.12937295541375857
high_change,23,local_bccb_causal,0.05,84,0.32325698932076236,0.0918168660664722,0.03963245587453482,0.03923483872935144,0.46945569184126495,0.11256722695223631
high_change,23,local_bccb_causal,0.1,84,0.40935607510465005,0.10552561184539638,0.08717024575992481,0.057445530440772184,0.46945569184126495,0.11256722695223631
high_change,23,local_bccb_causal,0.2,84,0.5389290020984272,0.10810023456232462,0.18030741960184485,0.09895893984223357,0.46945569184126495,0.11256722695223631
high_change,23,local_bttb_causal,0.05,84,0.32259968196132155,0.09202658145209965,0.038103384314167876,0.03811253235307398,0.4695458501845709,0.11276218756052074
high_change,23,local_bttb_causal,0.1,84,0.4090675808272297,0.1058171338326372,0.08846646713812814,0.05933558583639024,0.4695458501845709,0.11276218756052074
high_change,23,local_bttb_causal,0.2,84,0.5389866381559192,0.10817574326814511,0.17999525094034188,0.10038819910953686,0.4695458501845709,0.11276218756052074
high_change,23,optical_flow_warp,0.05,90,0.3356695273769074,0.0994232449193676,0.03401126642002081,0.03485081347462535,0.5222770781944127,0.1190230459573206
high_change,23,optical_flow_warp,0.1,90,0.4296360114240516,0.10054400181912906,0.07570040400123938,0.06239964380159655,0.5222770781944127,0.1190230459573206
high_change,23,optical_flow_warp,0.2,90,0.5738038235107459,0.10903137828331534,0.1676877087840224,0.09977100215273009,0.5222770781944127,0.1190230459573206
high_change,23,pixel_shift_zero,0.05,90,0.34381789752731257,0.10921137692175793,0.04089950408713659,0.03862703063482962,0.5239159049917197,0.1306384726517976
high_change,23,pixel_shift_zero,0.1,90,0.43870505192887643,0.12383081584700084,0.09249659202020652,0.06462903892436078,0.5239159049917197,0.1306384726517976
high_change,23,pixel_shift_zero,0.2,90,0.5758101455846486,0.1264883634564303,0.20820911659107877,0.10788623554114767,0.5239159049917197,0.1306384726517976
high_change,7,identity,0.05,90,0.13808326223939527,0.08155578332656455,0.15221639424284739,0.07660335623705956,0.28591589797398725,0.17362837807290107
high_change,7,identity,0.1,90,0.22759117534586665,0.11005806543084173,0.2687432890943634,0.13183093023996753,0.28591589797398725,0.17362837807290107
high_change,7,identity,0.2,90,0.37309670451535853,0.13221279049535556,0.45200709393205923,0.18787039943643014,0.28591589797398725,0.17362837807290107
high_change,7,local_bccb_causal,0.05,84,0.12383604542213757,0.07682756573834426,0.14683729106117158,0.07442975040757557,0.22427131443971787,0.16330576635119
high_change,7,local_bccb_causal,0.1,84,0.2044273642374147,0.10202845516751415,0.2518583856475009,0.12188856580830659,0.22427131443971787,0.16330576635119
high_change,7,local_bccb_causal,0.2,84,0.33742326948314977,0.1219124727930661,0.44486221905232076,0.17186144401691977,0.22427131443971787,0.16330576635119
high_change,7,local_bttb_causal,0.05,84,0.12394882456693487,0.0770467475177456,0.14748452437583173,0.07195208976320912,0.22449258500201252,0.16320950580770313
high_change,7,local_bttb_causal,0.1,84,0.20458686551359165,0.10228335808192467,0.2538236507690473,0.12209987486596124,0.22449258500201252,0.16320950580770313
high_change,7,local_bttb_causal,0.2,84,0.33758511954105325,0.12209968786826188,0.4482693569444325,0.17278590768240198,0.22449258500201252,0.16320950580770313
high_change,7,optical_flow_warp,0.05,90,0.1390836822193938,0.09179636503400221,0.11714206568510394,0.07773635073060506,0.2840882295633598,0.19760067302240533
high_change,7,optical_flow_warp,0.1,90,0.2374438774918692,0.14816558904230817,0.21062104183387506,0.13240174395228937,0.2840882295633598,0.19760067302240533
high_change,7,optical_flow_warp,0.2,90,0.3866661955513332,0.18209978201103777,0.37149213900852424,0.18905317052076318,0.2840882295633598,0.19760067302240533
high_change,7,pixel_shift_zero,0.05,90,0.1373421520446742,0.08195167419163571,0.15410623762282027,0.07553001129870587,0.2806227154428068,0.17522480999529824
high_change,7,pixel_shift_zero,0.1,90,0.2261688526155446,0.11071486591688282,0.2783108725585702,0.12611975806894213,0.2806227154428068,0.17522480999529824
high_change,7,pixel_shift_zero,0.2,90,0.37083454694135465,0.13318518294709467,0.46854130135927247,0.1756882276014849,0.2806227154428068,0.17522480999529824
object_motion,0,identity,0.05,90,0.1784913765382951,0.10676336209196455,0.13572016325605188,0.0758591664043673,0.4521791344349693,0.17366099196877355
object_motion,0,identity,0.1,90,0.29685616655878844,0.1513445984385824,0.25021520749915105,0.1336907241069103,0.4521791344349693,0.17366099196877355
object_motion,0,identity,0.2,90,0.48042325353710075,0.17404214217081532,0.45017441022106,0.20349205569547776,0.4521791344349693,0.17366099196877355
object_motion,0,local_bccb_causal,0.05,84,0.1532982868420598,0.08563151105847984,0.1275209124545449,0.07942989827024483,0.3713653863597482,0.14849470414910093
object_motion,0,local_bccb_causal,0.1,84,0.2581454640272568,0.12475190116984321,0.24364251449993007,0.13036901691450925,0.3713653863597482,0.14849470414910093
object_motion,0,local_bccb_causal,0.2,84,0.4253114318711601,0.14465042125470948,0.4449298468331393,0.18917793922900686,0.3713653863597482,0.14849470414910093
object_motion,0,local_bttb_causal,0.05,84,0.15334705040551289,0.08560189257874129,0.12843881169901614,0.0794171169261091,0.3708803699807654,0.1485408158465953
object_motion,0,local_bttb_causal,0.1,84,0.2580940974064706,0.12476055472942144,0.24440716600850237,0.12972808430168667,0.3708803699807654,0.1485408158465953
object_motion,0,local_bttb_causal,0.2,84,0.4251261064398343,0.1446827180027797,0.4479306080884523,0.18911790718498853,0.3708803699807654,0.1485408158465953
object_motion,0,optical_flow_warp,0.05,90,0.1628989631729128,0.0649356483846373,0.11045591057250327,0.0763586171635708,0.40590939579174656,0.1398849466688739
object_motion,0,optical_flow_warp,0.1,90,0.26892379527933136,0.09172699754513435,0.2099496027490405,0.12423052262772123,0.40590939579174656,0.1398849466688739
object_motion,0,optical_flow_warp,0.2,90,0.44312303275373666,0.12104993597821374,0.390508781863791,0.17372292033380737,0.40590939579174656,0.1398849466688739
object_motion,0,pixel_shift_zero,0.05,90,0.18772721265696746,0.10739991865408709,0.13461221546633254,0.07787844226570467,0.4571819247843977,0.17155129664769717
object_motion,0,pixel_shift_zero,0.1,90,0.3056745998944137,0.1506112288015884,0.25823458407073524,0.13124641995689265,0.4571819247843977,0.17155129664769717
object_motion,0,pixel_shift_zero,0.2,90,0.48785117616339135,0.17237168794611898,0.4644585499127652,0.19139830432198546,0.4571819247843977,0.17155129664769717
object_motion,15,identity,0.05,90,0.7728706722483388,0.1542289551485531,0.07785175390249612,0.055748053745448625,0.820059268146055,0.0648404395928806
object_motion,15,identity,0.1,90,0.8032563438059847,0.11568451163965467,0.17223358851834672,0.08906910027193918,0.820059268146055,0.0648404395928806
object_motion,15,identity,0.2,90,0.8506507293255569,0.0663809912297538,0.34122200951068615,0.13101121943515023,0.820059268146055,0.0648404395928806
object_motion,15,local_bccb_causal,0.05,84,0.7392347403243498,0.1297211867693325,0.057839981559569376,0.048305574081006254,0.7712172347439253,0.04904558097998101
object_motion,15,local_bccb_causal,0.1,84,0.7680848745981321,0.09562449264554172,0.1349794910309919,0.08565300644271015,0.7712172347439253,0.04904558097998101
object_motion,15,local_bccb_causal,0.2,84,0.8134994183927753,0.052613391009326826,0.2930358936724572,0.13132934580798564,0.7712172347439253,0.04904558097998101
object_motion,15,local_bttb_causal,0.05,84,0.7391308738343989,0.1294365206510829,0.05769668349960465,0.0478304940166813,0.770847659527758,0.048522192593101796
object_motion,15,local_bttb_causal,0.1,84,0.7679171045344052,0.09530531889766032,0.135208574910861,0.08480647315660497,0.770847659527758,0.048522192593101796
object_motion,15,local_bttb_causal,0.2,84,0.8132997807420261,0.05217998055221807,0.2932217416098516,0.1317223284133668,0.770847659527758,0.048522192593101796
object_motion,15,optical_flow_warp,0.05,90,0.7644269370044905,0.16957893871613605,0.05607640672548442,0.051506856246377755,0.8110668606840872,0.07728145239244086
object_motion,15,optical_flow_warp,0.1,90,0.7943001544457218,0.13452623371630903,0.12997842010480992,0.07245715470642942,0.8110668606840872,0.07728145239244086
object_motion,15,optical_flow_warp,0.2,90,0.8416749804690877,0.08362267680092458,0.2769507706882935,0.117348350779712,0.8110668606840872,0.07728145239244086
object_motion,15,pixel_shift_zero,0.05,90,0.7706853867312016,0.15362078198101534,0.07749055733429824,0.0553533498407808,0.8168084524700144,0.06474108411327814
object_motion,15,pixel_shift_zero,0.1,90,0.8011033696423464,0.11516942685932911,0.1777812851967734,0.083235829907801,0.8168084524700144,0.06474108411327814
object_motion,15,pixel_shift_zero,0.2,90,0.8484985593220334,0.06613710876754947,0.3501433353835971,0.11702806739454245,0.8168084524700144,0.06474108411327814
object_motion,22,identity,0.05,90,0.325954443946833,0.0523160934393267,0.059522903438705095,0.03918123239154335,0.5322214671157043,0.08608937796416744
object_motion,22,identity,0.1,90,0.42095548847362296,0.06319266052908777,0.12158096173031185,0.06277129952364568,0.5322214671157043,0.08608937796416744
object_motion,22,identity,0.2,90,0.5685977435101823,0.08268719092752708,0.23995785403750988,0.0961383472760193,0.5322214671157043,0.08608937796416744
object_motion,22,local_bccb_causal,0.05,84,0.29435075436142827,0.036509090590778594,0.06221523932190152,0.038752450875604215,0.4543409654003757,0.06770229887912069
object_motion,22,local_bccb_causal,0.1,84,0.3808616632906559,0.04596770321110075,0.11655936133621093,0.06817314530387845,0.4543409654003757,0.06770229887912069
