layer,method,count,mean_error_mean,mean_error_std,stable_error_mean,stable_error_std,event_like_error_mean,event_like_error_std,mean_centered_error_mean,mean_centered_error_std,stable_centered_error_mean,stable_centered_error_std,event_like_centered_error_mean,event_like_centered_error_std
15,identity,30,0.7760186287418697,0.4525722260290085,0.6695650708187865,0.45782454349339796,0.9549918456418482,0.48626385188629345,0.7975407730462124,0.4649265920530506,0.6884189477807645,0.4704700444645519,0.9805951014181332,0.4992240499673692
15,local_bccb_causal,30,0.6748484516082935,0.3621419737013179,0.6064748381677565,0.37584457344752403,0.803712749115917,0.3861895265184167,0.6902279415203483,0.3700050099493198,0.6205771293844047,0.38415248290744847,0.8212986769760249,0.3944091399151378
15,local_bccb_pair,30,0.5940001901022202,0.3284527332416346,0.5242531042514708,0.3382022233809683,0.710431800230454,0.3447711637436083,0.6071930667667905,0.3352877507727147,0.5373442119302223,0.3461101526270175,0.7230426558804626,0.35028881653663785
15,local_bttb_causal,30,0.6756322594970013,0.3627370327078501,0.6073849770706075,0.3766447981038319,0.8044371344912578,0.386612153977005,0.6907738411062122,0.37044220824283886,0.6212907592344787,0.384805905064483,0.8217352954031149,0.394679942410961
15,local_bttb_pair,30,0.5939662557230484,0.3284517577792469,0.5239615349380696,0.3380016857671087,0.7106915288768774,0.34494405019884056,0.6068922829537086,0.3350960709706219,0.5368712410308697,0.3457512326935274,0.7228967679056982,0.350223658537923
15,optical_flow_warp,30,0.745441041500502,0.3843484073669108,0.6572663809645384,0.39418910744835906,0.8999830472074989,0.4174803016716419,0.7655799518582803,0.39490491288541546,0.6753909505232057,0.40524966108301447,0.9231508578718703,0.4283359244929766
15,pixel_shift_cyclic,30,0.8290232725379466,0.43918588311439516,0.7156517280108065,0.45719780752224204,1.024220279340287,0.4587463282458759,0.8531313184843248,0.45249903632119726,0.7368947249103619,0.4713589731214673,1.0528450845905053,0.4716180585184866
15,pixel_shift_zero,30,0.8222225127945642,0.4350557323975528,0.712992393943672,0.45376115601504946,1.0096224770519366,0.452001643879773,0.8460072658666448,0.44796675993471924,0.7340583683380456,0.4675278548475869,1.0376573412976193,0.4645537036852188
22,global_bccb_causal,30,0.6514892618307324,0.32252621205761534,0.5895599537868204,0.32481968710176606,0.7664149335628182,0.34329793654394974,0.7825994020926649,0.3765436795667346,0.7088528612625662,0.3815951791670412,0.9186215243328376,0.4043140780139997
22,global_bccb_pair,30,0.4603519038122925,0.23719312345927876,0.4130495023464697,0.23927475808802584,0.5405559717847556,0.24836687817410374,0.54934185868347,0.27327897341533025,0.49452758544715264,0.2775130146401605,0.6413105450956399,0.28570492439861506
22,hidden_shift_cyclic,30,0.6588556997788662,0.35175358028984266,0.5703680049156048,0.3494472413588717,0.8130983608160032,0.3859415250438023,0.7894802165915265,0.4085864898640537,0.6841600474932463,0.4083368754395977,0.9728194356702091,0.4511260857860854
22,identity,30,0.6642889044453226,0.3570548041068045,0.5724628140284279,0.3518496922395683,0.8225966528042047,0.3931473130323005,0.7958642429017317,0.414395879113391,0.6866067304965517,0.4110294818650918,0.9841634928034443,0.4589183703413467
22,local_bccb_causal,30,0.5664061501866126,0.2844167247889243,0.5046448407266622,0.28431084319857175,0.6863776495462867,0.3116617283050264,0.6742910217250593,0.3272421489827113,0.6015350852635761,0.3294667958245883,0.8143107160743753,0.36120721577412385
22,local_bccb_pair,30,0.5406016136738346,0.2740924154666549,0.47815516853814677,0.2745451476675493,0.6489813373523925,0.2952464963012873,0.6446073604581315,0.31640105696305976,0.5730736495513381,0.3193362427322243,0.7672776923842981,0.340982181647302
22,local_bttb_causal,30,0.5674181035711098,0.2851067575306961,0.5052467927734539,0.28486678623406764,0.6879653090700883,0.31243670105803517,0.6749113151523385,0.3276750048026159,0.6017063395339713,0.32978983480615515,0.8156169178711542,0.3617484844361741
22,local_bttb_pair,30,0.54161014400014,0.27474445614439774,0.4788197911449542,0.27507499263135776,0.6504369187344133,0.2960137021817714,0.6452092695685167,0.31678274380019383,0.5735445211211648,0.3196980497768983,0.7678592057535758,0.3412013485380162
22,optical_flow_warp,30,0.6594882293215674,0.27946567252111754,0.5886258083263688,0.2746122988334626,0.7874206696881803,0.3170779140493408,0.7905551537346894,0.3228650296851247,0.7074594543811616,0.318072701577433,0.9399256773598382,0.3695060105892622
22,pixel_shift_cyclic,30,0.7017402269717083,0.3404528038707747,0.606164022776693,0.3435300052806955,0.8686754667017624,0.36745672673728064,0.8487352569737633,0.4029189059547849,0.7347747273159707,0.41166453680493814,1.0475690122409829,0.43198762266483354
22,pixel_shift_zero,30,0.6982561106659343,0.3384151675081478,0.6047118134429013,0.3419968321812742,0.86098452666181,0.3638429501353639,0.844103774605017,0.3988456661903108,0.7324324899867043,0.4079684043081453,1.0385598423707951,0.4268429783650588
23,global_bccb_causal,30,0.6173094817829436,0.3041585260865921,0.5595478735823902,0.3072143776058223,0.7246686053931753,0.323254828842041,0.7807979504793725,0.37567115894054737,0.7076417224645373,0.3810181573094576,0.9156773301917421,0.40284089351138325
23,global_bccb_pair,30,0.44100387818297965,0.225519774668652,0.39679197450601683,0.22840882393617498,0.5160707841569199,0.2350748858943903,0.5544122989437744,0.27518405592813827,0.4999583163762937,0.27985967999941785,0.6455556307194065,0.28687413336053036
23,hidden_shift_cyclic,30,0.6281077971077986,0.3336592785839539,0.5452602429863108,0.33282448222855415,0.7724702494668451,0.3645508430038854,0.7928284055259139,0.4101418352409832,0.6880914903013777,0.4103818247483666,0.9747621605971555,0.4516378278494339
23,identity,30,0.6333246997077289,0.3386574078117861,0.5473262823490997,0.33516502101537765,0.7815798872877658,0.37130623859419,0.7993372731286049,0.41604478475932744,0.6906518828044407,0.41319115567451337,0.9862887498521677,0.4595339961223125
23,local_bccb_causal,30,0.5401054593428735,0.269832120475009,0.4817889407680249,0.27027919666366046,0.6531532610930119,0.2953033218374155,0.6775927662425878,0.3288929825306545,0.6045654609043424,0.3310657484262677,0.8175899392314611,0.3625767254293819
23,local_bccb_pair,30,0.5164370292934258,0.260675854249332,0.45722767110970225,0.2614908305419258,0.6195443817443528,0.2807780153863805,0.6486986446906968,0.31848311594443135,0.576484616169062,0.3211242178441634,0.77276094013679,0.3436133291992771
23,local_bttb_causal,30,0.5414285688016949,0.2707601053681857,0.48257650395235163,0.2710131440081027,0.6552274114712836,0.2963717915034549,0.6785282567212267,0.32954444678668865,0.6049015307552096,0.33155120372482993,0.819419517221897,0.36339936159597147
23,local_bttb_pair,30,0.5178621033852423,0.2616225881435037,0.45817609531617465,0.26226373190459296,0.6216351179884586,0.281925326997221,0.6497614661551817,0.3191497964414372,0.5772916599712583,0.32174339407907837,0.773984476208939,0.344160661880968
23,optical_flow_warp,30,0.6338238631263471,0.26475440182821763,0.5678882828390183,0.26092363214540565,0.7529168633942345,0.2995354889634513,0.7993254754779247,0.3241098630965913,0.7170661787550873,0.31937890700314536,0.9468627080421261,0.37000281148840514
23,pixel_shift_cyclic,30,0.6685424894723883,0.3223788690371007,0.5789411586406176,0.3265481699270169,0.825044295259289,0.3466849589596491,0.8522365559999562,0.4042317097116624,0.7388385409812611,0.41338814199605584,1.049745019057858,0.43244219614451046
23,pixel_shift_zero,30,0.6661048688973433,0.3210275537587617,0.577968369586407,0.32555748324650335,0.8195028230263849,0.3441811886128461,0.8485945347703553,0.4009833707226757,0.7369828819955807,0.41042562497536916,1.0426438027358258,0.4283817003545328
7,global_bccb_causal,30,0.48055608496260727,0.26986444444628144,0.39972296775125343,0.2675581752996339,0.640774376715944,0.3172832256599197,0.5140110351943968,0.28525522018408944,0.42814348535139496,0.2852574169958796,0.6829437567978162,0.3354639282531696
7,global_bccb_pair,30,0.4384875359313339,0.2520809369824687,0.3609661026944655,0.2505849184732481,0.5759140913684401,0.2841592088936721,0.4689391152260836,0.2669607914011254,0.38748706352208606,0.2671231048906234,0.6115008925764439,0.2990162823121978
7,hidden_shift_cyclic,30,0.5358564512378224,0.3195602679294367,0.42237464299889926,0.31119966247052044,0.7413830996932753,0.37802006644971975,0.5757370807945049,0.34022724389919956,0.45407926850233693,0.33270267092232303,0.795672996845011,0.40480101536173213
7,identity,30,0.5379017986440127,0.32145589749023173,0.4228593130374229,0.3117406430568727,0.7436061312016323,0.37982062258464916,0.5780363780379917,0.3424743501221364,0.45461904363568956,0.33331322092240945,0.798151877758702,0.4069229890782766
7,local_bccb_causal,30,0.48203009510909145,0.2715577988559188,0.3976426871878895,0.26782156549215747,0.6489540509255042,0.3216260260147377,0.5145532896397098,0.28661595730013095,0.42484463484897944,0.28473896223451156,0.6903387591759151,0.3397260645046838
7,local_bccb_pair,30,0.45504966431372706,0.26117032288110065,0.36849982710464135,0.2578500375205396,0.610326244756825,0.30232362518411326,0.48645184846862605,0.27649715382322265,0.39552695539152777,0.274799045541408,0.6478143268719969,0.31949395601933817
7,local_bttb_causal,30,0.48248872089634415,0.27190761818584164,0.3977137080615861,0.268025200074858,0.6501160280214633,0.32227987719194245,0.5147254790182036,0.2868127233374414,0.42461665666632625,0.284759868641799,0.6912557162731255,0.34029169439677753
7,local_bttb_pair,30,0.4555462766050119,0.26149968725399786,0.3685964973689236,0.2580181817976494,0.6116916316479865,0.3031179369842819,0.48673247262220853,0.27668197228971386,0.39552603927314645,0.2748611938571248,0.6487214667030904,0.32003380881777316
7,optical_flow_warp,30,0.5628342860208637,0.24364844282755324,0.47139806701650894,0.2299424283194335,0.7376745519899105,0.30636895509790907,0.6045357175706755,0.25888794716989516,0.5070302258363887,0.24518313660615107,0.7908543075679828,0.32638853295796055
7,pixel_shift_cyclic,30,0.5697912567718204,0.3095873515481759,0.44626616090178167,0.30561925234821297,0.7929653809236897,0.3685980082176368,0.6284139657384331,0.34565191989820815,0.49548672619673684,0.3489447512153588,0.8680813916045366,0.39906685892978
7,pixel_shift_zero,30,0.568180840798863,0.30866523252213146,0.4471895247441843,0.3062448576731465,0.7864404990493798,0.3635423928243609,0.6269908728781245,0.3470015664367455,0.4966397840287257,0.3517342658275015,0.8617755294943898,0.39591354759471825
