category,layer,method,count,mean_error_mean,mean_error_std,stable_error_mean,stable_error_std,event_like_error_mean,event_like_error_std,mean_centered_error_mean,mean_centered_error_std,stable_centered_error_mean,stable_centered_error_std,event_like_centered_error_mean,event_like_centered_error_std
unlabeled,15,global_bccb_causal,3,0.765438787374633,0.37046117231852155,0.7894363959861632,0.3642127606449529,0.7208321932985147,0.3874450109802993,0.7872632283904636,0.37995549080333324,0.8121088405270839,0.37385013461552047,0.7410384539203321,0.3969427947176431
unlabeled,15,global_bccb_pair,3,0.3901059179780568,0.18919593191356945,0.38164700258512413,0.18668379982974054,0.40357162730122037,0.19138942617857882,0.4008861954018957,0.1939316358065941,0.3922001765485497,0.19148706858733083,0.41462843674436584,0.1959407117706389
unlabeled,15,hidden_shift_cyclic,3,0.6060820544390831,0.3327182097372377,0.599824166084144,0.3318393590665765,0.6171958656882408,0.3377269695038845,0.6231697253302344,0.3413708641962313,0.616796463247911,0.34074788761708413,0.6343912095813349,0.346050837926386
unlabeled,15,identity,3,0.6317627228931423,0.3627437936150314,0.6218318105150438,0.353965682673592,0.6410473704585317,0.37004124018615314,0.6495703149888262,0.3722324068935867,0.6394417200462539,0.36351211221043367,0.6588916095143635,0.37924579917816026
unlabeled,15,local_bccb_causal,3,0.6049977212445747,0.2866715302886883,0.6229628406089311,0.2809874110794775,0.575534216747969,0.28941704259665596,0.6207092416020452,0.2926550273214437,0.6391745095911494,0.2871933559862769,0.5902576487961065,0.29490321100810135
unlabeled,15,local_bccb_pair,3,0.5179271843929346,0.26710022294027236,0.5080452439600855,0.26429272010188165,0.5254832074474302,0.2712171941534387,0.5310383114465037,0.27290252836591194,0.5208641708676126,0.27016262011966236,0.5384882873178021,0.2768431117452354
unlabeled,15,local_bttb_causal,3,0.6053548990252059,0.2867341813673726,0.6234537970115933,0.2809160609668406,0.5757021704040347,0.28957317378359343,0.6209410862221946,0.2925782855314188,0.6395503342830016,0.2869962330902728,0.5902806094991973,0.2948966921949919
unlabeled,15,local_bttb_pair,3,0.517783292680014,0.26726599346161783,0.5078471541820166,0.26440941296281933,0.5254007173319953,0.27160959116945915,0.53075134835389,0.2729514246141976,0.5205319050200387,0.2701752773193137,0.5382393933005393,0.2770957760423843
unlabeled,15,pixel_shift_cyclic,3,0.6317627228931423,0.3627437936150314,0.6218318105150438,0.353965682673592,0.6410473704585317,0.37004124018615314,0.6495703149888262,0.3722324068935867,0.6394417200462539,0.36351211221043367,0.6588916095143635,0.37924579917816026
unlabeled,15,pixel_shift_zero,3,0.6317627228931423,0.3627437936150314,0.6218318105150438,0.353965682673592,0.6410473704585317,0.37004124018615314,0.6495703149888262,0.3722324068935867,0.6394417200462539,0.36351211221043367,0.6588916095143635,0.37924579917816026
unlabeled,22,global_bccb_causal,3,0.5730626649323708,0.21334987851940324,0.568846557173918,0.20880897884208796,0.5865816014388826,0.21821241446860556,0.674824146660641,0.25366468009816534,0.6704690450581973,0.24934394606979277,0.6886797541786033,0.25720365107977905
unlabeled,22,global_bccb_pair,3,0.41419705345964336,0.14990037453528515,0.4065326463467749,0.14487674427219838,0.4326199269199779,0.1546899108347654,0.4869472543273698,0.1778360641402085,0.4783449915189293,0.17271384794920858,0.5070191641943699,0.18193671937399727
unlabeled,22,hidden_shift_cyclic,3,0.5311851685108347,0.22940166319625518,0.5198806786820412,0.22008729785802875,0.5601218173850119,0.24279674330624745,0.6254191569854228,0.2707652223570286,0.6127340226993108,0.2609771160911745,0.6572266662293805,0.28407270220854275
unlabeled,22,identity,3,0.5311851685108347,0.22940166319625518,0.5198806786820412,0.22008729785802875,0.5601218173850119,0.24279674330624745,0.6254191569854228,0.2707652223570286,0.6127340226993108,0.2609771160911745,0.6572266662293805,0.28407270220854275
unlabeled,22,local_bccb_causal,3,0.4941047276234259,0.1853620795902074,0.4893351945492241,0.1813263414772263,0.509416320697039,0.1894043797778692,0.5805401545930294,0.21889356762140705,0.5755552862711939,0.21508386260188314,0.5966197362886885,0.2217351073576502
unlabeled,22,local_bccb_pair,3,0.4787630063838491,0.17745217130584873,0.46964671487136417,0.1702824804716555,0.5008250565266633,0.1846357174368342,0.5630183425858163,0.21023239922678721,0.5529368474342756,0.20293861023593684,0.5868686548760169,0.21660786714314215
unlabeled,22,local_bttb_causal,3,0.4943500861215297,0.18573848665310513,0.48954347367110945,0.18170190062348615,0.5098884500630879,0.19014853902767598,0.5806756026217077,0.21915231768192883,0.5756912151764558,0.21539773615971256,0.5968988358105594,0.2222820067034466
unlabeled,22,local_bttb_pair,3,0.4789204877184104,0.17771352995617165,0.4696599692135494,0.17049393170167235,0.5013649608347748,0.18524779547143116,0.5630167936162837,0.210322183768312,0.5527935496526742,0.2029889647672451,0.5872343492681416,0.21701490803054554
unlabeled,22,pixel_shift_cyclic,3,0.5311851685108347,0.22940166319625518,0.5198806786820412,0.22008729785802875,0.5601218173850119,0.24279674330624745,0.6254191569854228,0.2707652223570286,0.6127340226993108,0.2609771160911745,0.6572266662293805,0.28407270220854275
unlabeled,22,pixel_shift_zero,3,0.5311851685108347,0.22940166319625518,0.5198806786820412,0.22008729785802875,0.5601218173850119,0.24279674330624745,0.6254191569854228,0.2707652223570286,0.6127340226993108,0.2609771160911745,0.6572266662293805,0.28407270220854275
unlabeled,23,global_bccb_causal,3,0.5450522741324172,0.20403758064923144,0.5409040917027458,0.19931061108590492,0.5578895885713099,0.2092402700706447,0.6758847381649048,0.25206306945437007,0.6718225773438706,0.24796704192303848,0.6892457235749033,0.25535065757770303
unlabeled,23,global_bccb_pair,3,0.39855242921422745,0.14441726951855846,0.3911125221272543,0.13937328160091164,0.41628744860925,0.14940365789537097,0.49352563877822325,0.17786346758793622,0.48497886100234616,0.17279232019509172,0.5135855461222127,0.18181541821880987
unlabeled,23,hidden_shift_cyclic,3,0.5086792376993508,0.2205098959184724,0.4977980742428316,0.2113373430131518,0.5362321669165754,0.2336181968285296,0.630499409297652,0.2709230514036441,0.6180323889173395,0.261332878917544,0.6619232994394789,0.2837357129290747
unlabeled,23,identity,3,0.5086792376993508,0.2205098959184724,0.4977980742428316,0.2113373430131518,0.5362321669165754,0.2336181968285296,0.630499409297652,0.2709230514036441,0.6180323889173395,0.261332878917544,0.6619232994394789,0.2837357129290747
unlabeled,23,local_bccb_causal,3,0.4728297092304676,0.17807487654931609,0.46813942808526504,0.17377316789729966,0.48747727154098924,0.18256795096379702,0.5851160452802899,0.21856654464970604,0.5803037328964691,0.21480113627781222,0.6009320404272298,0.22136571683150943
unlabeled,23,local_bccb_pair,3,0.45820625647856944,0.17073256706845516,0.4494169038360976,0.16365136193031163,0.4792715249523461,0.17796970068604615,0.567434892454424,0.21005094582613312,0.5574696853467694,0.20285288343419272,0.5911173108436788,0.2162033472336298
unlabeled,23,local_bttb_causal,3,0.47318473407278877,0.1785701127652832,0.4684506424177908,0.174261356394557,0.488056559179813,0.1834206206518148,0.5853714675716709,0.21896220733856647,0.5805435688489988,0.21523722769127662,0.601353676788757,0.22207631031423783
unlabeled,23,local_bttb_pair,3,0.4585065337001076,0.17111960985826663,0.4495769549400148,0.16399141948912813,0.4799563320505123,0.1787022253499216,0.5675958391128796,0.21028605644688278,0.5574836108616329,0.2030482573019379,0.5916784932720799,0.21677706331391913
unlabeled,23,pixel_shift_cyclic,3,0.5086792376993508,0.2205098959184724,0.4977980742428316,0.2113373430131518,0.5362321669165754,0.2336181968285296,0.630499409297652,0.2709230514036441,0.6180323889173395,0.261332878917544,0.6619232994394789,0.2837357129290747
unlabeled,23,pixel_shift_zero,3,0.5086792376993508,0.2205098959184724,0.4977980742428316,0.2113373430131518,0.5362321669165754,0.2336181968285296,0.630499409297652,0.2709230514036441,0.6180323889173395,0.261332878917544,0.6619232994394789,0.2837357129290747
unlabeled,7,global_bccb_causal,3,0.29182598110479097,0.19209660248128904,0.2732792079909392,0.18572198178586277,0.3318391081866395,0.21895145059172766,0.30727000751238914,0.20118936728640419,0.28764784720737924,0.19445319630840754,0.34933498279223163,0.22915390246471373
unlabeled,7,global_bccb_pair,3,0.2799245487059086,0.18004414799950674,0.2595695102825977,0.16880732188204964,0.3248128088125985,0.21254150489584753,0.2947031079662998,0.18855267956286662,0.273181354567889,0.17671887748578743,0.34190813447560414,0.22242849083814856
unlabeled,7,hidden_shift_cyclic,3,0.29943346252289665,0.20152119532836746,0.27503298328685205,0.1862399172827584,0.3551982994972996,0.24647448499021452,0.31534302594670677,0.21112447752187372,0.28960002489709125,0.19513110109943244,0.3739460265189159,0.2579445555614959
unlabeled,7,identity,3,0.29943346252289665,0.20152119532836746,0.27503298328685205,0.1862399172827584,0.3551982994972996,0.24647448499021452,0.31534302594670677,0.21112447752187372,0.28960002489709125,0.19513110109943244,0.3739460265189159,0.2579445555614959
unlabeled,7,local_bccb_causal,3,0.29210295687704035,0.193232418704309,0.2725370852521594,0.18569609349469812,0.33424458006878505,0.22270839817023083,0.307494269467923,0.20229570045313067,0.28683299464570217,0.19439207953451548,0.3517616088886897,0.23295060414039853
unlabeled,7,local_bccb_pair,3,0.28336793111681235,0.18362519678730846,0.26157055723441297,0.17080988757310941,0.3314213705713341,0.2196911444181934,0.29828732064035673,0.19224201209574127,0.27527418733248804,0.1787944744349841,0.34876504502541006,0.22977087327489631
unlabeled,7,local_bttb_causal,3,0.29216319243436617,0.1933124885953261,0.27259939175812303,0.1857797010033364,0.3343819889540563,0.2228911404345801,0.3075340561991056,0.2023524797665287,0.28687550682767854,0.1944544311814831,0.35188139289467707,0.23311386517667224
unlabeled,7,local_bttb_pair,3,0.2834076361884857,0.18369887217082184,0.26160666885329875,0.17087532349111156,0.3315260702331781,0.2198488880051895,0.2983044313068642,0.19229068886091627,0.27528931893562,0.17883584584812157,0.34883841165195434,0.22989475061257547
unlabeled,7,pixel_shift_cyclic,3,0.29943346252289665,0.20152119532836746,0.27503298328685205,0.1862399172827584,0.3551982994972996,0.24647448499021452,0.31534302594670677,0.21112447752187372,0.28960002489709125,0.19513110109943244,0.3739460265189159,0.2579445555614959
unlabeled,7,pixel_shift_zero,3,0.29943346252289665,0.20152119532836746,0.27503298328685205,0.1862399172827584,0.3551982994972996,0.24647448499021452,0.31534302594670677,0.21112447752187372,0.28960002489709125,0.19513110109943244,0.3739460265189159,0.2579445555614959
