layer,method,fraction,count,energy_ratio_mean,energy_ratio_std,pixel_change_recall_mean,pixel_change_recall_std,gini_mean,gini_std
0,identity,0.05,45,0.3066743258645581,0.1855859466308526,0.21925263391105984,0.11350337264299369,0.5772047077313862,0.20694633578912844
0,identity,0.1,45,0.4596562005781269,0.2352800947601162,0.39525122167285565,0.20204694293404646,0.5772047077313862,0.20694633578912844
0,identity,0.2,45,0.6319901246016454,0.22875116992074568,0.6203981029318253,0.26697334251280097,0.5772047077313862,0.20694633578912844
0,local_bccb_causal,0.05,42,0.28405968274175286,0.16789758200377308,0.2213481412407897,0.11540525446585452,0.5401948180907168,0.20255892227686106
0,local_bccb_causal,0.1,42,0.42957206435786577,0.2155455536456766,0.3990727944624333,0.2025554618741771,0.5401948180907168,0.20255892227686106
0,local_bccb_causal,0.2,42,0.5999473929592138,0.21594535252872055,0.6274929230813798,0.26868253370508216,0.5401948180907168,0.20255892227686106
0,local_bttb_causal,0.05,42,0.28416639555471435,0.16794258454368194,0.2213481412407897,0.11540525446585452,0.540428621733325,0.20263324371564767
0,local_bttb_causal,0.1,42,0.4296871910528872,0.21557957149730345,0.3990727944624333,0.2025554618741771,0.540428621733325,0.20263324371564767
0,local_bttb_causal,0.2,42,0.6001777649589533,0.21600874405565976,0.6274929230813798,0.26868253370508216,0.540428621733325,0.20263324371564767
0,pixel_shift_zero,0.05,45,0.3066743258645581,0.1855859466308526,0.21925263391105984,0.11350337264299369,0.5772047077313862,0.20694633578912844
0,pixel_shift_zero,0.1,45,0.4596562005781269,0.2352800947601162,0.39525122167285565,0.20204694293404646,0.5772047077313862,0.20694633578912844
0,pixel_shift_zero,0.2,45,0.6319901246016454,0.22875116992074568,0.6203981029318253,0.26697334251280097,0.5772047077313862,0.20694633578912844
15,identity,0.05,45,0.7880713528744117,0.18255475817770164,0.1187161529939603,0.06323481080786471,0.8796000234436019,0.08379611421890151
15,identity,0.1,45,0.8432201085508004,0.13156456929281235,0.24907660686018002,0.11699011159767317,0.8796000234436019,0.08379611421890151
15,identity,0.2,45,0.9048594472448352,0.07743808111268302,0.44397525867534127,0.19773756492936873,0.8796000234436019,0.08379611421890151
15,local_bccb_causal,0.05,42,0.7738662863890243,0.14718909270576586,0.09609522556363614,0.05839102497229083,0.8371557841410951,0.08575544662081151
15,local_bccb_causal,0.1,42,0.819866134704048,0.10749147816075613,0.21838158262331597,0.11165041211267841,0.8371557841410951,0.08575544662081151
15,local_bccb_causal,0.2,42,0.8725725642446447,0.07420098800975618,0.39350360023507575,0.1613322453649287,0.8371557841410951,0.08575544662081151
15,local_bttb_causal,0.05,42,0.774123289601845,0.14708366432723025,0.09395236842077902,0.05798271067141571,0.8377277931496058,0.08513301678923724
15,local_bttb_causal,0.1,42,0.8200943045124521,0.10735956207516023,0.21634076629678536,0.10900976712370132,0.8377277931496058,0.08513301678923724
15,local_bttb_causal,0.2,42,0.8727919835206853,0.07395363684164882,0.3931067748382504,0.16001910318645718,0.8377277931496058,0.08513301678923724
15,pixel_shift_zero,0.05,45,0.7880713528744117,0.18255475817770164,0.1187161529939603,0.06323481080786471,0.8796000234436019,0.08379611421890151
15,pixel_shift_zero,0.1,45,0.8432201085508004,0.13156456929281235,0.24907660686018002,0.11699011159767317,0.8796000234436019,0.08379611421890151
15,pixel_shift_zero,0.2,45,0.9048594472448352,0.07743808111268302,0.44397525867534127,0.19773756492936873,0.8796000234436019,0.08379611421890151
22,identity,0.05,45,0.46386429021433717,0.11921384570178037,0.0658032694596499,0.046289583820330826,0.7253644056960699,0.09638761494142536
22,identity,0.1,45,0.6131107104589194,0.14551683797161402,0.11956913296902857,0.06755559876281521,0.7253644056960699,0.09638761494142536
22,identity,0.2,45,0.7665640003063574,0.12339450452396988,0.2374163979691274,0.09885551069191513,0.7253644056960699,0.09638761494142536
22,local_bccb_causal,0.05,42,0.4316624374200175,0.12199907060105963,0.0627903101238312,0.05451837453218556,0.6598378926270865,0.12798096868135905
22,local_bccb_causal,0.1,42,0.5708871699044424,0.15437509760660195,0.11750882505528298,0.0706623625738541,0.6598378926270865,0.12798096868135905
22,local_bccb_causal,0.2,42,0.7169179449764379,0.14066850750313964,0.2261127391808168,0.09212919379055817,0.6598378926270865,0.12798096868135905
22,local_bttb_causal,0.05,42,0.4318623984622631,0.12189146103973279,0.0627903101238312,0.05451837453218556,0.6606005089918978,0.12712733795559167
22,local_bttb_causal,0.1,42,0.571131537042269,0.15422000679247821,0.11603463163100625,0.06966300717691595,0.6606005089918978,0.12712733795559167
22,local_bttb_causal,0.2,42,0.717244093119948,0.14033331324416135,0.2256842875668859,0.09374671969117754,0.6606005089918978,0.12712733795559167
22,pixel_shift_zero,0.05,45,0.46386429021433717,0.11921384570178037,0.0658032694596499,0.046289583820330826,0.7253644056960699,0.09638761494142536
22,pixel_shift_zero,0.1,45,0.6131107104589194,0.14551683797161402,0.11956913296902857,0.06755559876281521,0.7253644056960699,0.09638761494142536
22,pixel_shift_zero,0.2,45,0.7665640003063574,0.12339450452396988,0.2374163979691274,0.09885551069191513,0.7253644056960699,0.09638761494142536
23,identity,0.05,45,0.4636672659541139,0.11799172808509129,0.06528647359401683,0.046630641020547696,0.7228900569975972,0.09637427224285365
23,identity,0.1,45,0.6110482936141377,0.14357502205864392,0.12033541649393281,0.06717173415597412,0.7228900569975972,0.09637427224285365
23,identity,0.2,45,0.7638608196053984,0.12262420785510379,0.24032954938104104,0.09726167850261512,0.7228900569975972,0.09637427224285365
23,local_bccb_causal,0.05,42,0.4317645539394062,0.1202732214587708,0.06370606103958211,0.05442497185209768,0.6573591135250957,0.12808074303274747
23,local_bccb_causal,0.1,42,0.5692108045943547,0.15237012250974427,0.11996538063530236,0.06890157955791121,0.6573591135250957,0.12808074303274747
23,local_bccb_causal,0.2,42,0.7145447203286694,0.1399391580761024,0.22660554387742496,0.09183507095983047,0.6573591135250957,0.12808074303274747
23,local_bttb_causal,0.05,42,0.4319925610017327,0.1201925127710353,0.06370606103958211,0.05442497185209768,0.6582401186228194,0.1271860180954223
23,local_bttb_causal,0.1,42,0.5695274128130052,0.15220268287957028,0.12105948494369236,0.06808794789989263,0.6582401186228194,0.1271860180954223
23,local_bttb_causal,0.2,42,0.714958053943958,0.13958079467528142,0.22504266231454337,0.09219149849828596,0.6582401186228194,0.1271860180954223
23,pixel_shift_zero,0.05,45,0.4636672659541139,0.11799172808509129,0.06528647359401683,0.046630641020547696,0.7228900569975972,0.09637427224285365
23,pixel_shift_zero,0.1,45,0.6110482936141377,0.14357502205864392,0.12033541649393281,0.06717173415597412,0.7228900569975972,0.09637427224285365
23,pixel_shift_zero,0.2,45,0.7638608196053984,0.12262420785510379,0.24032954938104104,0.09726167850261512,0.7228900569975972,0.09637427224285365
7,identity,0.05,45,0.28200903754941137,0.11634631411298844,0.23947318282748395,0.09164086889468176,0.5483421891234899,0.16218826154955138
7,identity,0.1,45,0.4291258248714683,0.1557141413685169,0.4261133061198585,0.17269426442565997,0.5483421891234899,0.16218826154955138
7,identity,0.2,45,0.6074683084934972,0.1655002242604916,0.6733128734876273,0.23162354536497518,0.5483421891234899,0.16218826154955138
7,local_bccb_causal,0.05,42,0.26628887485735675,0.10896950332161087,0.24002105867706452,0.09254128837127082,0.5091507331844017,0.15948979322696671
7,local_bccb_causal,0.1,42,0.40627200395291474,0.14620968881223548,0.42957150566656593,0.1738573201323353,0.5091507331844017,0.15948979322696671
7,local_bccb_causal,0.2,42,0.5789983768449576,0.1578866530047161,0.6802980056458758,0.23437494414017962,0.5091507331844017,0.15948979322696671
7,local_bttb_causal,0.05,42,0.26629711793129995,0.10889402922123763,0.24002105867706452,0.09254128837127082,0.5092636625283377,0.1592410200404329
7,local_bttb_causal,0.1,42,0.4062799006844668,0.14610634671473569,0.42957150566656593,0.1738573201323353,0.5092636625283377,0.1592410200404329
7,local_bttb_causal,0.2,42,0.579040801860077,0.1577269267634945,0.6802980056458758,0.23437494414017962,0.5092636625283377,0.1592410200404329
7,pixel_shift_zero,0.05,45,0.28200903754941137,0.11634631411298844,0.23947318282748395,0.09164086889468176,0.5483421891234899,0.16218826154955138
7,pixel_shift_zero,0.1,45,0.4291258248714683,0.1557141413685169,0.4261133061198585,0.17269426442565997,0.5483421891234899,0.16218826154955138
7,pixel_shift_zero,0.2,45,0.6074683084934972,0.1655002242604916,0.6733128734876273,0.23162354536497518,0.5483421891234899,0.16218826154955138
