layer,flow_point,timestep,method,velocity_relative_l2,velocity_mean_relative_l2,velocity_p95_relative_l2,activation_relative_l2,rank8_energy,feature_coefficient_r2,noise_coefficient_r2,noisy_delta_coefficient_r2,state_coefficient_r2,state_noise_coefficient_r2,state_noisy_condition_coefficient_r2
7,0,98,shift_reuse,0.031072623776242297,0.030182821676135063,0.046140347979962824,0.168692494248798,0.9850766776922456,0.5186549968652236,0.6991577006807105,0.6987074979391832,0.9995858741193819,0.9995672113823574,0.9995540961384971
7,0,98,shift_local_r2,0.01384516736781993,0.013059449382126331,0.02266926374286413,0.13303089469906987,0.9850766776922456,0.5186549968652236,0.6991577006807105,0.6987074979391832,0.9995858741193819,0.9995672113823574,0.9995540961384971
7,0,98,shift_rank8_feature,0.020341222689657393,0.018441075459122658,0.04030355382710695,0.1102686824526889,0.9850766776922456,0.5186549968652236,0.6991577006807105,0.6987074979391832,0.9995858741193819,0.9995672113823574,0.9995540961384971
7,0,98,shift_rank8_noise,0.01038690007574052,0.009188427589833736,0.018711360450834033,0.0880839434290939,0.9850766776922456,0.5186549968652236,0.6991577006807105,0.6987074979391832,0.9995858741193819,0.9995672113823574,0.9995540961384971
7,0,98,shift_rank8_noisy_delta,0.010345393220208917,0.009152435697615147,0.018549216631799936,0.08814622978140572,0.9850766776922456,0.5186549968652236,0.6991577006807105,0.6987074979391832,0.9995858741193819,0.9995672113823574,0.9995540961384971
7,0,98,shift_rank8_state,0.0036246565003005913,0.003414411097764969,0.006479644682258367,0.020851165734299733,0.9850766776922456,0.5186549968652236,0.6991577006807105,0.6987074979391832,0.9995858741193819,0.9995672113823574,0.9995540961384971
7,0,98,shift_rank8_state_noise,0.0036327544375226884,0.003424557624384761,0.0064630014123395075,0.02086207298169937,0.9850766776922456,0.5186549968652236,0.6991577006807105,0.6987074979391832,0.9995858741193819,0.9995672113823574,0.9995540961384971
7,0,98,shift_rank8_state_noisy_condition,0.00357885148097682,0.003390581114217639,0.006234610988758504,0.020869734335306075,0.9850766776922456,0.5186549968652236,0.6991577006807105,0.6987074979391832,0.9995858741193819,0.9995672113823574,0.9995540961384971
7,0,98,shift_rank8_oracle,0.003487677307355164,0.0033068975899368525,0.0061896829400211574,0.020607652342378942,0.9850766776922456,0.5186549968652236,0.6991577006807105,0.6987074979391832,0.9995858741193819,0.9995672113823574,0.9995540961384971
0,1,88,raw_reuse,0.5797078712030127,0.5555872321128845,0.8505595982074737,0.5472767240233013,0.9389687454551137,0.8617917706482701,0.8710662600389759,0.8714102890699966,0.9999887333493923,0.9999882372769922,0.9999858493798667
0,1,88,shift_reuse,0.5569308960653965,0.5356171727180481,0.8632024109363555,0.5417470831502063,0.9389687454551137,0.8617917706482701,0.8710662600389759,0.8714102890699966,0.9999887333493923,0.9999882372769922,0.9999858493798667
0,1,88,shift_local_r2,0.2998731274334067,0.2756119668483734,0.5702276647090911,0.4065411039162977,0.9389687454551137,0.8617917706482701,0.8710662600389759,0.8714102890699966,0.9999887333493923,0.9999882372769922,0.9999858493798667
0,1,88,shift_rank8_feature,0.12383140941356367,0.11151545494794846,0.2408265672624111,0.2317799919861567,0.9389687454551137,0.8617917706482701,0.8710662600389759,0.8714102890699966,0.9999887333493923,0.9999882372769922,0.9999858493798667
0,1,88,shift_rank8_noise,0.08822020843639951,0.07639080286026001,0.17357467710971833,0.22653683560918608,0.9389687454551137,0.8617917706482701,0.8710662600389759,0.8714102890699966,0.9999887333493923,0.9999882372769922,0.9999858493798667
0,1,88,shift_rank8_noisy_delta,0.08781961736973617,0.07640131562948227,0.16966370046138762,0.2263400043742473,0.9389687454551137,0.8617917706482701,0.8710662600389759,0.8714102890699966,0.9999887333493923,0.9999882372769922,0.9999858493798667
