layer,flow_point,timestep,method,velocity_relative_l2,velocity_mean_relative_l2,velocity_p95_relative_l2,activation_relative_l2,rank8_energy,feature_coefficient_r2,noise_coefficient_r2,noisy_delta_coefficient_r2,state_coefficient_r2,state_noise_coefficient_r2,state_noisy_condition_coefficient_r2
0,0,98,raw_reuse,0.583722599787758,0.5596466064453125,0.8621654123067856,0.5499832816088487,0.941178816943099,0.858322759663123,0.8660800885130648,0.865825255730912,0.9999880250263515,0.9999874965640176,0.9999847791849121
0,0,98,shift_reuse,0.5587055217949696,0.5369824767112732,0.8659860253334044,0.5413030050418813,0.941178816943099,0.858322759663123,0.8660800885130648,0.865825255730912,0.9999880250263515,0.9999874965640176,0.9999847791849121
0,0,98,shift_local_r2,0.2971266198714177,0.27149176597595215,0.5245302528142929,0.4076725802482772,0.941178816943099,0.858322759663123,0.8660800885130648,0.865825255730912,0.9999880250263515,0.9999874965640176,0.9999847791849121
0,0,98,shift_rank8_feature,0.1114200372390889,0.10070159286260605,0.20551024675369256,0.23237776428867934,0.941178816943099,0.858322759663123,0.8660800885130648,0.865825255730912,0.9999880250263515,0.9999874965640176,0.9999847791849121
0,0,98,shift_rank8_noise,0.07519118854274907,0.06577331572771072,0.15447901263833044,0.22800535051289245,0.941178816943099,0.858322759663123,0.8660800885130648,0.865825255730912,0.9999880250263515,0.9999874965640176,0.9999847791849121
0,0,98,shift_rank8_noisy_delta,0.07562794772884997,0.06579370051622391,0.1593924596905708,0.22815032867645563,0.941178816943099,0.858322759663123,0.8660800885130648,0.865825255730912,0.9999880250263515,0.9999874965640176,0.9999847791849121
0,0,98,shift_rank8_state,0.02668824898361767,0.02325366996228695,0.05356554891914129,0.13129447949936046,0.941178816943099,0.858322759663123,0.8660800885130648,0.865825255730912,0.9999880250263515,0.9999874965640176,0.9999847791849121
0,0,98,shift_rank8_state_noise,0.02672816725904894,0.023300444707274437,0.05363793913275003,0.13129498952537336,0.941178816943099,0.858322759663123,0.8660800885130648,0.865825255730912,0.9999880250263515,0.9999874965640176,0.9999847791849121
0,0,98,shift_rank8_state_noisy_condition,0.026706830461412402,0.02327311970293522,0.05373452547937631,0.13129768350892865,0.941178816943099,0.858322759663123,0.8660800885130648,0.865825255730912,0.9999880250263515,0.9999874965640176,0.9999847791849121
0,0,98,shift_rank8_oracle,0.026747315484391982,0.02334524691104889,0.0533223520964384,0.13128264428034325,0.941178816943099,0.858322759663123,0.8660800885130648,0.865825255730912,0.9999880250263515,0.9999874965640176,0.9999847791849121
1,0,98,raw_reuse,0.0429673237744467,0.04201827570796013,0.06588582359254361,0.42686722291465207,0.7959764025836727,0.46502460220882025,0.6324155163455536,0.6316728516671403,0.9999309482575939,0.999929864618168,0.9999235872741651
1,0,98,shift_reuse,0.03654093411516155,0.035297032445669174,0.06491391099989414,0.436053104036808,0.7959764025836727,0.46502460220882025,0.6324155163455536,0.6316728516671403,0.9999309482575939,0.999929864618168,0.9999235872741651
1,0,98,shift_local_r2,0.014755666292085304,0.01381732802838087,0.02555203670635819,0.2932787065685891,0.7959764025836727,0.46502460220882025,0.6324155163455536,0.6316728516671403,0.9999309482575939,0.999929864618168,0.9999235872741651
1,0,98,shift_rank8_feature,0.025770871836521346,0.023017607629299164,0.04573140852153301,0.32333958664483636,0.7959764025836727,0.46502460220882025,0.6324155163455536,0.6316728516671403,0.9999309482575939,0.999929864618168,0.9999235872741651
1,0,98,shift_rank8_noise,0.012968910881449884,0.011464503593742847,0.02288896711543202,0.2897828486686235,0.7959764025836727,0.46502460220882025,0.6324155163455536,0.6316728516671403,0.9999309482575939,0.999929864618168,0.9999235872741651
1,0,98,shift_rank8_noisy_delta,0.012971029055856082,0.011457410641014576,0.022898134309798476,0.28994031721955316,0.7959764025836727,0.46502460220882025,0.6324155163455536,0.6316728516671403,0.9999309482575939,0.999929864618168,0.9999235872741651
1,0,98,shift_rank8_state,0.007140172997443305,0.006452119443565607,0.011799198109656572,0.19698224525914312,0.7959764025836727,0.46502460220882025,0.6324155163455536,0.6316728516671403,0.9999309482575939,0.999929864618168,0.9999235872741651
1,0,98,shift_rank8_state_noise,0.007140112401793486,0.006450238171964884,0.01179482084698975,0.19698259030116105,0.7959764025836727,0.46502460220882025,0.6324155163455536,0.6316728516671403,0.9999309482575939,0.999929864618168,0.9999235872741651
1,0,98,shift_rank8_state_noisy_condition,0.00713771397250687,0.006452551577240229,0.011799072194844485,0.19698453116251188,0.7959764025836727,0.46502460220882025,0.6324155163455536,0.6316728516671403,0.9999309482575939,0.999929864618168,0.9999235872741651
1,0,98,shift_rank8_oracle,0.007217441362088476,0.00652327761054039,0.0118833823595196,0.19696070169814905,0.7959764025836727,0.46502460220882025,0.6324155163455536,0.6316728516671403,0.9999309482575939,0.999929864618168,0.9999235872741651
2,0,98,raw_reuse,0.017938399332118486,0.015540391206741333,0.0313148065470159,0.36055093445336694,0.7668325425751703,0.4017182517341865,0.36304552748435537,0.361948518583583,0.9998054661266875,0.9997969233998697,0.9997715357175346
2,0,98,shift_reuse,0.015371275320854218,0.011860459111630917,0.03647545184940099,0.3853716750910838,0.7668325425751703,0.4017182517341865,0.36304552748435537,0.361948518583583,0.9998054661266875,0.9997969233998697,0.9997715357175346
2,0,98,shift_local_r2,0.01369022991244187,0.012239995412528515,0.030349578056484458,0.30502281201450787,0.7668325425751703,0.4017182517341865,0.36304552748435537,0.361948518583583,0.9998054661266875,0.9997969233998697,0.9997715357175346
2,0,98,shift_rank8_feature,0.019193461777860393,0.016966838389635086,0.031134956423193215,0.2988109025809908,0.7668325425751703,0.4017182517341865,0.36304552748435537,0.361948518583583,0.9998054661266875,0.9997969233998697,0.9997715357175346
2,0,98,shift_rank8_noise,0.012261789054765668,0.011254335753619671,0.018537610676139592,0.3046656404203174,0.7668325425751703,0.4017182517341865,0.36304552748435537,0.361948518583583,0.9998054661266875,0.9997969233998697,0.9997715357175346
2,0,98,shift_rank8_noisy_delta,0.012298569723093766,0.011298115365207195,0.018502287380397317,0.30483007224623615,0.7668325425751703,0.4017182517341865,0.36304552748435537,0.361948518583583,0.9998054661266875,0.9997969233998697,0.9997715357175346
2,0,98,shift_rank8_state,0.010816826080276109,0.009019178338348866,0.0175447198562324,0.1861337663143849,0.7668325425751703,0.4017182517341865,0.36304552748435537,0.361948518583583,0.9998054661266875,0.9997969233998697,0.9997715357175346
2,0,98,shift_rank8_state_noise,0.010811924961540686,0.0090180654078722,0.017539343889802692,0.18613587120559685,0.7668325425751703,0.4017182517341865,0.36304552748435537,0.361948518583583,0.9998054661266875,0.9997969233998697,0.9997715357175346
2,0,98,shift_rank8_state_noisy_condition,0.010809275684086067,0.009018941782414913,0.017533425055444238,0.18614210623470032,0.7668325425751703,0.4017182517341865,0.36304552748435537,0.361948518583583,0.9998054661266875,0.9997969233998697,0.9997715357175346
2,0,98,shift_rank8_oracle,0.010850018238577381,0.009062557481229305,0.017480156011879442,0.18608602510614003,0.7668325425751703,0.4017182517341865,0.36304552748435537,0.361948518583583,0.9998054661266875,0.9997969233998697,0.9997715357175346
3,0,98,raw_reuse,0.008028736467494085,0.006604304071515799,0.013424529694020748,0.2709660926106431,0.8786909995816621,0.1711078329437833,0.08831849651706769,0.08627838188331904,0.9997408781315035,0.9997544851875594,0.999723171737004
3,0,98,shift_reuse,0.008179888751519494,0.007091306149959564,0.015420915931463237,0.37114952331736795,0.8786909995816621,0.1711078329437833,0.08831849651706769,0.08627838188331904,0.9997408781315035,0.9997544851875594,0.999723171737004
3,0,98,shift_local_r2,0.007131378162650715,0.00615188991650939,0.01391768516041338,0.24677888529356087,0.8786909995816621,0.1711078329437833,0.08831849651706769,0.08627838188331904,0.9997408781315035,0.9997544851875594,0.999723171737004
3,0,98,shift_rank8_feature,0.011286065425792888,0.009896810166537762,0.02020381903275847,0.275937197148063,0.8786909995816621,0.1711078329437833,0.08831849651706769,0.08627838188331904,0.9997408781315035,0.9997544851875594,0.999723171737004
3,0,98,shift_rank8_noise,0.008584460063103625,0.007520155515521765,0.016463599400594827,0.2864912804117305,0.8786909995816621,0.1711078329437833,0.08831849651706769,0.08627838188331904,0.9997408781315035,0.9997544851875594,0.999723171737004
3,0,98,shift_rank8_noisy_delta,0.008603299963522586,0.007540630642324686,0.016492402087897057,0.2867464455002018,0.8786909995816621,0.1711078329437833,0.08831849651706769,0.08627838188331904,0.9997408781315035,0.9997544851875594,0.999723171737004
3,0,98,shift_rank8_state,0.006619520916391949,0.005989216733723879,0.010171304130926727,0.12934114745443312,0.8786909995816621,0.1711078329437833,0.08831849651706769,0.08627838188331904,0.9997408781315035,0.9997544851875594,0.999723171737004
3,0,98,shift_rank8_state_noise,0.0066234003746491596,0.0059912558645009995,0.01014872509986162,0.12933737844473844,0.8786909995816621,0.1711078329437833,0.08831849651706769,0.08627838188331904,0.9997408781315035,0.9997544851875594,0.999723171737004
3,0,98,shift_rank8_state_noisy_condition,0.006626449761615089,0.005995211657136679,0.010199904721230267,0.12934606491583533,0.8786909995816621,0.1711078329437833,0.08831849651706769,0.08627838188331904,0.9997408781315035,0.9997544851875594,0.999723171737004
3,0,98,shift_rank8_oracle,0.006641442729382994,0.0060108923353254795,0.010231414111331103,0.12926931702036265,0.8786909995816621,0.1711078329437833,0.08831849651706769,0.08627838188331904,0.9997408781315035,0.9997544851875594,0.999723171737004
4,0,98,raw_reuse,0.007135702286044103,0.006241986062377691,0.012348762061446904,0.27179509684137754,0.8763410910659668,0.22549484568417666,0.27927303604899434,0.27749262978476874,0.9996741729176376,0.9996782153439256,0.9996579237513009
4,0,98,shift_reuse,0.008945188639818163,0.007448599208146334,0.01701599322259426,0.3647177131881084,0.8763410910659668,0.22549484568417666,0.27927303604899434,0.27749262978476874,0.9996741729176376,0.9996782153439256,0.9996579237513009
4,0,98,shift_local_r2,0.006000518531233128,0.005471343174576759,0.010316098062321543,0.2512812233845858,0.8763410910659668,0.22549484568417666,0.27927303604899434,0.27749262978476874,0.9996741729176376,0.9996782153439256,0.9996579237513009
4,0,98,shift_rank8_feature,0.007673936462224413,0.006142782513052225,0.014022833341732611,0.2617283002415141,0.8763410910659668,0.22549484568417666,0.27927303604899434,0.27749262978476874,0.9996741729176376,0.9996782153439256,0.9996579237513009
4,0,98,shift_rank8_noise,0.007003403269125117,0.006292376667261124,0.01244415696710348,0.25473005293584516,0.8763410910659668,0.22549484568417666,0.27927303604899434,0.27749262978476874,0.9996741729176376,0.9996782153439256,0.9996579237513009
4,0,98,shift_rank8_noisy_delta,0.0070071775761076415,0.006295718252658844,0.012442591553553938,0.25496481675253985,0.8763410910659668,0.22549484568417666,0.27927303604899434,0.27749262978476874,0.9996741729176376,0.9996782153439256,0.9996579237513009
4,0,98,shift_rank8_state,0.0037798305433384086,0.003687729360535741,0.006617456930689512,0.1283389453506719,0.8763410910659668,0.22549484568417666,0.27927303604899434,0.27749262978476874,0.9996741729176376,0.9996782153439256,0.9996579237513009
