method,pairs,successful_pairs,paired_speedup_geomean,paired_speedup_min,candidate_seconds_mean,frame_ssim_mean,frame_ssim_min,frame_ssim_p05_mean,pixel_psnr_db_mean,cached_model_forward_fraction_mean,hybrid_residual_calls_mean,peak_allocated_mib_mean
dense_cache007,8,8,0.994420361427685,0.9819189221900068,6.077395727126714,1.0,1.0,1.0,nan,0.0,0.0,21579.638671875
dense_cache008,8,8,1.037637928395735,1.0253689112020596,5.8242054131151235,0.9551245950891099,0.9328615485266513,0.948949113023283,33.93326561439352,0.05,0.0,21579.638671875
fp8,8,8,1.016833396029587,0.9794436554669915,5.9446205407512025,0.7966277787895204,0.6415549985979242,0.7700627204437356,23.28484742536143,0.0,0.0,21534.212890625
fp8_middle1,8,8,0.9982931319614682,0.9879921102723745,6.053619262373104,0.9541840204653578,0.9291821401991099,0.9499345334001544,33.83735181887797,0.0,0.0,21533.369140625
hybrid_middle1,8,8,0.9899152551641296,0.9651889631461644,6.1052001131211,0.9482709448965427,0.8983662151316217,0.9412991070195037,33.04535685923203,0.0,120.0,21535.119140625
hybrid_middle1_cache007,8,8,0.9922579365196131,0.9661597486152719,6.090459666749666,0.9482709448965427,0.8983662151316217,0.9412991070195037,33.04535685923203,0.0,120.0,21578.982421875
hybrid_middle1_cache008,8,8,1.0256915972853673,1.0049492188068603,5.8921554468761315,0.9431248970768078,0.8930057615273116,0.9333733991598713,32.27477631089744,0.05,120.0,21578.982421875
