case,source,method,batch,heads,q_len,k_len,head_dim,dtype,preprocessing_in_timing,status,milliseconds,effective_tflops,peak_allocated_mib,output_finite_fraction,output_rel_l2,row_rel_l2_mean,row_rel_l2_p95,output_cosine,output_max_abs
checkpoint_replay,checkpoint_qkv_replay,torch_sdpa,1,12,7800,7800,128,bf16,True,ok,1.2276559829711915,304.4834751632304,137.4677734375,1.0,0.0,0.0,0.0,1.0,0.0
checkpoint_replay,checkpoint_qkv_replay,fa3_bf16,1,12,7800,7800,128,bf16,True,ok,0.8758000373840332,426.8108518429881,137.46728515625,1.0,0.0010939661879092455,0.0006297539221122861,0.0018228295957669616,0.9999994039535522,0.015625
checkpoint_replay,checkpoint_qkv_replay,fa3_fp8,1,12,7800,7800,128,bf16,True,ok,0.8826831817626953,423.4825900427028,195.40771484375,1.0,0.07908505946397781,0.06858551502227783,0.12447027862071991,0.997014045715332,0.8203125
checkpoint_replay,checkpoint_qkv_replay,sage_auto,1,12,7800,7800,128,bf16,True,ok,0.7660240173339844,487.9755093070715,218.21240234375,1.0,0.022628992795944214,0.013796251267194748,0.033709555864334106,0.9997446537017822,0.1953125
checkpoint_replay,checkpoint_qkv_replay,sage_sm90_smooth,1,12,7800,7800,128,bf16,True,ok,0.7585184097290039,492.8040706797716,218.21240234375,1.0,0.022628992795944214,0.013796251267194748,0.033709555864334106,0.9997446537017822,0.1953125
checkpoint_replay,checkpoint_qkv_replay,sage_sm90_no_smooth,1,12,7800,7800,128,bf16,True,ok,0.6911952018737793,540.8037541155568,218.20947265625,1.0,0.022440500557422638,0.013765125535428524,0.03334552422165871,0.9997488260269165,0.1875
