protocol_id,source_protocol_id,capture_path,prompt_id,split,seed,layer,current_start_frame,denoising_call_index,head_index,method,key_domain,shift_scope,detail_fraction,correction,rank,relative_av_l2,numerator_sq,denominator_sq,dense_reference_parity,cache_compression_ratio,dense_cache_bytes,compressed_cache_bytes,exact_bytes,coarse_bytes,detail_bytes,metadata_bytes,candidate_detail_blocks,retained_detail_blocks,retained_detail_tokens,shift_payload,oracle_access
ar-video-butterfly-lifting-memory-screen-v1,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,10,canonical_identity_d0p10,canonical_pre_rope,identity,0.1,none,0,0.10710296034812927,327.06591796875,28512.3046875,0.0008449701126664877,1.5929189861829653,115015680,72204350,57507840,9584640,5111808,62,125,13,832,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0]]},{""frames"":[3,4],""shifts"":[[0,0]]},{""frames"":[5,6],""shifts"":[[0,0]]},{""frames"":[7,8],""shifts"":[[0,0]]}]",none_runtime_KV_only
ar-video-butterfly-lifting-memory-screen-v1,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,11,canonical_identity_d0p10,canonical_pre_rope,identity,0.1,none,0,0.13289089500904083,845.2181396484375,47860.62109375,0.0009530046372674406,1.5929189861829653,115015680,72204350,57507840,9584640,5111808,62,125,13,832,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0]]},{""frames"":[3,4],""shifts"":[[0,0]]},{""frames"":[5,6],""shifts"":[[0,0]]},{""frames"":[7,8],""shifts"":[[0,0]]}]",none_runtime_KV_only
ar-video-butterfly-lifting-memory-screen-v1,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,0,canonical_identity_d0p10,canonical_pre_rope,identity,0.1,adaptive_rank16,16,0.07760879397392273,199.57577514648438,33134.921875,0.0011600491125136614,1.5929189861829653,115015680,72204350,57507840,9584640,5111808,62,125,13,832,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0]]},{""frames"":[3,4],""shifts"":[[0,0]]},{""frames"":[5,6],""shifts"":[[0,0]]},{""frames"":[7,8],""shifts"":[[0,0]]}]",same_record_dense_AV_defect
ar-video-butterfly-lifting-memory-screen-v1,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,1,canonical_identity_d0p10,canonical_pre_rope,identity,0.1,adaptive_rank16,16,0.07257810235023499,286.6845703125,54424.33203125,0.0009859257843345404,1.5929189861829653,115015680,72204350,57507840,9584640,5111808,62,125,13,832,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0]]},{""frames"":[3,4],""shifts"":[[0,0]]},{""frames"":[5,6],""shifts"":[[0,0]]},{""frames"":[7,8],""shifts"":[[0,0]]}]",same_record_dense_AV_defect
ar-video-butterfly-lifting-memory-screen-v1,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,2,canonical_identity_d0p10,canonical_pre_rope,identity,0.1,adaptive_rank16,16,0.08523302525281906,139.81715393066406,19246.18359375,0.0009567022789269686,1.5929189861829653,115015680,72204350,57507840,9584640,5111808,62,125,13,832,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0]]},{""frames"":[3,4],""shifts"":[[0,0]]},{""frames"":[5,6],""shifts"":[[0,0]]},{""frames"":[7,8],""shifts"":[[0,0]]}]",same_record_dense_AV_defect
ar-video-butterfly-lifting-memory-screen-v1,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,3,canonical_identity_d0p10,canonical_pre_rope,identity,0.1,adaptive_rank16,16,0.05412105843424797,94.04753112792969,32108.115234375,0.000990264699794352,1.5929189861829653,115015680,72204350,57507840,9584640,5111808,62,125,13,832,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0]]},{""frames"":[3,4],""shifts"":[[0,0]]},{""frames"":[5,6],""shifts"":[[0,0]]},{""frames"":[7,8],""shifts"":[[0,0]]}]",same_record_dense_AV_defect
ar-video-butterfly-lifting-memory-screen-v1,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,4,canonical_identity_d0p10,canonical_pre_rope,identity,0.1,adaptive_rank16,16,0.0696825459599495,135.56997680664062,27920.00390625,0.0012280609225854278,1.5929189861829653,115015680,72204350,57507840,9584640,5111808,62,125,13,832,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0]]},{""frames"":[3,4],""shifts"":[[0,0]]},{""frames"":[5,6],""shifts"":[[0,0]]},{""frames"":[7,8],""shifts"":[[0,0]]}]",same_record_dense_AV_defect
ar-video-butterfly-lifting-memory-screen-v1,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,5,canonical_identity_d0p10,canonical_pre_rope,identity,0.1,adaptive_rank16,16,0.023171594366431236,14.27125358581543,26579.71484375,0.0008054310455918312,1.5929189861829653,115015680,72204350,57507840,9584640,5111808,62,125,13,832,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0]]},{""frames"":[3,4],""shifts"":[[0,0]]},{""frames"":[5,6],""shifts"":[[0,0]]},{""frames"":[7,8],""shifts"":[[0,0]]}]",same_record_dense_AV_defect
ar-video-butterfly-lifting-memory-screen-v1,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,6,canonical_identity_d0p10,canonical_pre_rope,identity,0.1,adaptive_rank16,16,0.026492765173316002,7.500323295593262,10686.2509765625,0.0006582947680726647,1.5929189861829653,115015680,72204350,57507840,9584640,5111808,62,125,13,832,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0]]},{""frames"":[3,4],""shifts"":[[0,0]]},{""frames"":[5,6],""shifts"":[[0,0]]},{""frames"":[7,8],""shifts"":[[0,0]]}]",same_record_dense_AV_defect
ar-video-butterfly-lifting-memory-screen-v1,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,7,canonical_identity_d0p10,canonical_pre_rope,identity,0.1,adaptive_rank16,16,0.04473019763827324,38.97483825683594,19479.71875,0.0007535068434663117,1.5929189861829653,115015680,72204350,57507840,9584640,5111808,62,125,13,832,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0]]},{""frames"":[3,4],""shifts"":[[0,0]]},{""frames"":[5,6],""shifts"":[[0,0]]},{""frames"":[7,8],""shifts"":[[0,0]]}]",same_record_dense_AV_defect
ar-video-butterfly-lifting-memory-screen-v1,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,8,canonical_identity_d0p10,canonical_pre_rope,identity,0.1,adaptive_rank16,16,0.03235211968421936,43.60222625732422,41658.4609375,0.0008795754401944578,1.5929189861829653,115015680,72204350,57507840,9584640,5111808,62,125,13,832,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0]]},{""frames"":[3,4],""shifts"":[[0,0]]},{""frames"":[5,6],""shifts"":[[0,0]]},{""frames"":[7,8],""shifts"":[[0,0]]}]",same_record_dense_AV_defect
ar-video-butterfly-lifting-memory-screen-v1,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,9,canonical_identity_d0p10,canonical_pre_rope,identity,0.1,adaptive_rank16,16,0.03709239140152931,36.558265686035156,26571.490234375,0.0007510304567404091,1.5929189861829653,115015680,72204350,57507840,9584640,5111808,62,125,13,832,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0]]},{""frames"":[3,4],""shifts"":[[0,0]]},{""frames"":[5,6],""shifts"":[[0,0]]},{""frames"":[7,8],""shifts"":[[0,0]]}]",same_record_dense_AV_defect
ar-video-butterfly-lifting-memory-screen-v1,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,10,canonical_identity_d0p10,canonical_pre_rope,identity,0.1,adaptive_rank16,16,0.028391852974891663,22.983692169189453,28512.3046875,0.0008449701126664877,1.5929189861829653,115015680,72204350,57507840,9584640,5111808,62,125,13,832,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0]]},{""frames"":[3,4],""shifts"":[[0,0]]},{""frames"":[5,6],""shifts"":[[0,0]]},{""frames"":[7,8],""shifts"":[[0,0]]}]",same_record_dense_AV_defect
ar-video-butterfly-lifting-memory-screen-v1,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,11,canonical_identity_d0p10,canonical_pre_rope,identity,0.1,adaptive_rank16,16,0.07112158089876175,242.0924072265625,47860.62109375,0.0009530046372674406,1.5929189861829653,115015680,72204350,57507840,9584640,5111808,62,125,13,832,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0]]},{""frames"":[3,4],""shifts"":[[0,0]]},{""frames"":[5,6],""shifts"":[[0,0]]},{""frames"":[7,8],""shifts"":[[0,0]]}]",same_record_dense_AV_defect
ar-video-butterfly-lifting-memory-screen-v1,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,0,canonical_identity_d0p20,canonical_pre_rope,identity,0.2,none,0,0.13200192153453827,577.3596801757812,33134.921875,0.0011600491125136614,1.4952055295822484,115015680,76922990,57507840,9584640,9830400,110,125,25,1600,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0]]},{""frames"":[3,4],""shifts"":[[0,0]]},{""frames"":[5,6],""shifts"":[[0,0]]},{""frames"":[7,8],""shifts"":[[0,0]]}]",none_runtime_KV_only
ar-video-butterfly-lifting-memory-screen-v1,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,1,canonical_identity_d0p20,canonical_pre_rope,identity,0.2,none,0,0.11710438132286072,746.3445434570312,54424.33203125,0.0009859257843345404,1.4952055295822484,115015680,76922990,57507840,9584640,9830400,110,125,25,1600,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0]]},{""frames"":[3,4],""shifts"":[[0,0]]},{""frames"":[5,6],""shifts"":[[0,0]]},{""frames"":[7,8],""shifts"":[[0,0]]}]",none_runtime_KV_only
ar-video-butterfly-lifting-memory-screen-v1,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,2,canonical_identity_d0p20,canonical_pre_rope,identity,0.2,none,0,0.14151766896247864,385.4481506347656,19246.18359375,0.0009567022789269686,1.4952055295822484,115015680,76922990,57507840,9584640,9830400,110,125,25,1600,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0]]},{""frames"":[3,4],""shifts"":[[0,0]]},{""frames"":[5,6],""shifts"":[[0,0]]},{""frames"":[7,8],""shifts"":[[0,0]]}]",none_runtime_KV_only
ar-video-butterfly-lifting-memory-screen-v1,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,3,canonical_identity_d0p20,canonical_pre_rope,identity,0.2,none,0,0.12286251038312912,484.67828369140625,32108.115234375,0.000990264699794352,1.4952055295822484,115015680,76922990,57507840,9584640,9830400,110,125,25,1600,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0]]},{""frames"":[3,4],""shifts"":[[0,0]]},{""frames"":[5,6],""shifts"":[[0,0]]},{""frames"":[7,8],""shifts"":[[0,0]]}]",none_runtime_KV_only
ar-video-butterfly-lifting-memory-screen-v1,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,4,canonical_identity_d0p20,canonical_pre_rope,identity,0.2,none,0,0.11790785193443298,388.15118408203125,27920.00390625,0.0012280609225854278,1.4952055295822484,115015680,76922990,57507840,9584640,9830400,110,125,25,1600,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0]]},{""frames"":[3,4],""shifts"":[[0,0]]},{""frames"":[5,6],""shifts"":[[0,0]]},{""frames"":[7,8],""shifts"":[[0,0]]}]",none_runtime_KV_only
ar-video-butterfly-lifting-memory-screen-v1,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,5,canonical_identity_d0p20,canonical_pre_rope,identity,0.2,none,0,0.11811625212430954,370.8255615234375,26579.71484375,0.0008054310455918312,1.4952055295822484,115015680,76922990,57507840,9584640,9830400,110,125,25,1600,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0]]},{""frames"":[3,4],""shifts"":[[0,0]]},{""frames"":[5,6],""shifts"":[[0,0]]},{""frames"":[7,8],""shifts"":[[0,0]]}]",none_runtime_KV_only
ar-video-butterfly-lifting-memory-screen-v1,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,6,canonical_identity_d0p20,canonical_pre_rope,identity,0.2,none,0,0.12165115773677826,158.1458740234375,10686.2509765625,0.0006582947680726647,1.4952055295822484,115015680,76922990,57507840,9584640,9830400,110,125,25,1600,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0]]},{""frames"":[3,4],""shifts"":[[0,0]]},{""frames"":[5,6],""shifts"":[[0,0]]},{""frames"":[7,8],""shifts"":[[0,0]]}]",none_runtime_KV_only
ar-video-butterfly-lifting-memory-screen-v1,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,7,canonical_identity_d0p20,canonical_pre_rope,identity,0.2,none,0,0.10604821890592575,219.07330322265625,19479.71875,0.0007535068434663117,1.4952055295822484,115015680,76922990,57507840,9584640,9830400,110,125,25,1600,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0]]},{""frames"":[3,4],""shifts"":[[0,0]]},{""frames"":[5,6],""shifts"":[[0,0]]},{""frames"":[7,8],""shifts"":[[0,0]]}]",none_runtime_KV_only
ar-video-butterfly-lifting-memory-screen-v1,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,8,canonical_identity_d0p20,canonical_pre_rope,identity,0.2,none,0,0.10567466914653778,465.2057189941406,41658.4609375,0.0008795754401944578,1.4952055295822484,115015680,76922990,57507840,9584640,9830400,110,125,25,1600,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0]]},{""frames"":[3,4],""shifts"":[[0,0]]},{""frames"":[5,6],""shifts"":[[0,0]]},{""frames"":[7,8],""shifts"":[[0,0]]}]",none_runtime_KV_only
ar-video-butterfly-lifting-memory-screen-v1,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,9,canonical_identity_d0p20,canonical_pre_rope,identity,0.2,none,0,0.10565412044525146,296.612060546875,26571.490234375,0.0007510304567404091,1.4952055295822484,115015680,76922990,57507840,9584640,9830400,110,125,25,1600,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0]]},{""frames"":[3,4],""shifts"":[[0,0]]},{""frames"":[5,6],""shifts"":[[0,0]]},{""frames"":[7,8],""shifts"":[[0,0]]}]",none_runtime_KV_only
ar-video-butterfly-lifting-memory-screen-v1,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,10,canonical_identity_d0p20,canonical_pre_rope,identity,0.2,none,0,0.09873738139867783,277.9684753417969,28512.3046875,0.0008449701126664877,1.4952055295822484,115015680,76922990,57507840,9584640,9830400,110,125,25,1600,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0]]},{""frames"":[3,4],""shifts"":[[0,0]]},{""frames"":[5,6],""shifts"":[[0,0]]},{""frames"":[7,8],""shifts"":[[0,0]]}]",none_runtime_KV_only
ar-video-butterfly-lifting-memory-screen-v1,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,11,canonical_identity_d0p20,canonical_pre_rope,identity,0.2,none,0,0.12589700520038605,758.593505859375,47860.62109375,0.0009530046372674406,1.4952055295822484,115015680,76922990,57507840,9584640,9830400,110,125,25,1600,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0]]},{""frames"":[3,4],""shifts"":[[0,0]]},{""frames"":[5,6],""shifts"":[[0,0]]},{""frames"":[7,8],""shifts"":[[0,0]]}]",none_runtime_KV_only
ar-video-butterfly-lifting-memory-screen-v1,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,0,canonical_identity_d0p20,canonical_pre_rope,identity,0.2,adaptive_rank16,16,0.07239910215139389,173.68099975585938,33134.921875,0.0011600491125136614,1.4952055295822484,115015680,76922990,57507840,9584640,9830400,110,125,25,1600,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0]]},{""frames"":[3,4],""shifts"":[[0,0]]},{""frames"":[5,6],""shifts"":[[0,0]]},{""frames"":[7,8],""shifts"":[[0,0]]}]",same_record_dense_AV_defect
