split,sampling_step,branch,layer,prediction,rank,records,local_mass_mean,basis_energy_mean,aggregate_full_output_relative_l2,aggregate_local_output_relative_l2,record_error_p95,record_error_max
test,0,cond,14,ridge_nonnegative,64,24,0.09431128033126394,0.9999999652306238,0.14779815936943377,0.7557420806684816,0.32574171135691193,0.36914177183274843
test,0,cond,14,ridge_nonnegative,8,24,0.09431128033126394,0.6724352836608887,0.14399379035023216,0.7362890524950011,0.3249789645512193,0.3599570155186266
test,0,cond,29,oracle_linear,16,24,0.3570351009257138,0.9055498540401459,0.010805052664420157,0.018497590964000766,0.020300841311096142,0.03651389717200404
test,0,cond,29,oracle_linear,32,24,0.3570351009257138,0.9741351554791132,0.00526752569921504,0.0090176826344669,0.011677064276127707,0.01222711100510621
test,0,cond,29,oracle_linear,64,24,0.3570351009257138,0.9999999205271403,0.003278949089504952,0.005613360798246531,0.00725526541162844,0.0085630139839962
test,0,cond,29,oracle_linear,8,24,0.3570351009257138,0.8335432360569636,0.011044823028369526,0.018908063199108843,0.01966587331165967,0.03191769350360874
test,0,cond,29,oracle_nonnegative,16,24,0.3570351009257138,0.9055498540401459,0.014368265882178153,0.024597594607356027,0.026298975598210296,0.05191525793365719
test,0,cond,29,oracle_nonnegative,32,24,0.3570351009257138,0.9741351554791132,0.008426663098747119,0.014425933128982873,0.01757961824167627,0.02759116753119435
test,0,cond,29,oracle_nonnegative,64,24,0.3570351009257138,0.9999999205271403,0.004342421197548666,0.00743396016663211,0.008379605107447313,0.013192161382846443
test,0,cond,29,oracle_nonnegative,8,24,0.3570351009257138,0.8335432360569636,0.011887977195525593,0.020351491693909485,0.022910479958774117,0.03459983998702367
test,0,cond,29,ridge_linear,16,24,0.3570351009257138,0.9055498540401459,0.03714349509398862,0.06358739754081906,0.08125775777775743,0.09835345074038457
test,0,cond,29,ridge_linear,32,24,0.3570351009257138,0.9741351554791132,0.03729163237716443,0.06384099953201783,0.08293157367169673,0.09707171896255837
test,0,cond,29,ridge_linear,64,24,0.3570351009257138,0.9999999205271403,0.03750761836973468,0.06421075437436802,0.0849701694022604,0.09607917134683863
test,0,cond,29,ridge_linear,8,24,0.3570351009257138,0.8335432360569636,0.03612433491665635,0.06184265749441758,0.07953314322016822,0.09442201299690313
test,0,cond,29,ridge_nonnegative,16,24,0.3570351009257138,0.9055498540401459,0.037653626405324395,0.06446071122360109,0.08125741581877276,0.09835256367487549
test,0,cond,29,ridge_nonnegative,32,24,0.3570351009257138,0.9741351554791132,0.037789864073944836,0.06469394180065587,0.08283765415530879,0.09705992100150992
test,0,cond,29,ridge_nonnegative,64,24,0.3570351009257138,0.9999999205271403,0.03797976400880172,0.06501903890366582,0.08479501144512011,0.09606846237968195
test,0,cond,29,ridge_nonnegative,8,24,0.3570351009257138,0.8335432360569636,0.03665115016231517,0.06274453305490282,0.07950347275008271,0.0944220061524882
test,19,cond,0,oracle_linear,16,24,0.43233518632284057,0.8563641955455145,0.02027588696145774,0.023349332793183172,0.03778230806426138,0.04866069025179902
test,19,cond,0,oracle_linear,32,24,0.43233518632284057,0.9434309601783752,0.010923541568235337,0.012579346483916258,0.023724676113288698,0.02596768428861199
test,19,cond,0,oracle_linear,64,24,0.43233518632284057,0.9999999602635702,0.0072329689131189374,0.008329351931986724,0.01612683529683575,0.01767595122969517
test,19,cond,0,oracle_linear,8,24,0.43233518632284057,0.7741309826572736,0.028222467410042012,0.032500466443439874,0.04992655371594202,0.06879367403279232
test,19,cond,0,oracle_nonnegative,16,24,0.43233518632284057,0.8563641955455145,0.020064941142216883,0.023106411526944703,0.03650698554521069,0.04764300384304036
test,19,cond,0,oracle_nonnegative,32,24,0.43233518632284057,0.9434309601783752,0.01110721421633822,0.012790860475571058,0.023579446203941583,0.026540430298239458
test,19,cond,0,oracle_nonnegative,64,24,0.43233518632284057,0.9999999602635702,0.007025547613307502,0.00809048943650635,0.015470363117057658,0.017066174578055884
test,19,cond,0,oracle_nonnegative,8,24,0.43233518632284057,0.7741309826572736,0.02816408880343044,0.03243323873022728,0.050281406117202825,0.0685149283851526
test,19,cond,0,ridge_linear,16,24,0.43233518632284057,0.8563641955455145,0.06937330539633166,0.07988900301827392,0.11321727677660945,0.1405690611649034
test,19,cond,0,ridge_linear,32,24,0.43233518632284057,0.9434309601783752,0.06956325572404377,0.0801077462685374,0.11527878495099556,0.1403843814631298
test,19,cond,0,ridge_linear,64,24,0.43233518632284057,0.9999999602635702,0.06983659310642494,0.08042251649378908,0.11692412165211273,0.14075736379354525
test,19,cond,0,ridge_linear,8,24,0.43233518632284057,0.7741309826572736,0.06841282124505074,0.07878292740572651,0.10764673554835437,0.14319233306397827
test,19,cond,0,ridge_nonnegative,16,24,0.43233518632284057,0.8563641955455145,0.06919233461293453,0.07968060044355968,0.11201344916778744,0.14136044549710297
test,19,cond,0,ridge_nonnegative,32,24,0.43233518632284057,0.9434309601783752,0.06941931895138737,0.07994199136901957,0.11398178702124681,0.14169428505990883
test,19,cond,0,ridge_nonnegative,64,24,0.43233518632284057,0.9999999602635702,0.06950860587819734,0.08004481252659111,0.11480763024228532,0.14194859872686746
test,19,cond,0,ridge_nonnegative,8,24,0.43233518632284057,0.7741309826572736,0.06817000798629634,0.07850330819123637,0.10683435954657254,0.14291498244692602
test,19,cond,14,oracle_linear,16,24,0.42768370794753235,0.8744522929191589,0.17143050137944288,0.2911480537220155,0.24468233418094176,0.2508218408641607
test,19,cond,14,oracle_linear,32,24,0.42768370794753235,0.967385729153951,0.13600200647284513,0.2309782633092507,0.19767648613130334,0.20991892831302886
test,19,cond,14,oracle_linear,64,24,0.42768370794753235,1.0000000447034836,0.10751020618391575,0.1825893702335819,0.1550844226277857,0.17648060174311506
test,19,cond,14,oracle_linear,8,24,0.42768370794753235,0.731898233294487,0.20328965229235213,0.3452558682992982,0.28071269829324735,0.2864836573211019
test,19,cond,14,oracle_nonnegative,16,24,0.42768370794753235,0.8744522929191589,0.17205049371606493,0.2922010143134947,0.2442495372455471,0.25128665353158885
test,19,cond,14,oracle_nonnegative,32,24,0.42768370794753235,0.967385729153951,0.13823681146566355,0.23477373213697791,0.20077809143089018,0.2056475118792129
test,19,cond,14,oracle_nonnegative,64,24,0.42768370794753235,1.0000000447034836,0.11357045050098245,0.19288175299975316,0.16009904659080781,0.17348437895526753
test,19,cond,14,oracle_nonnegative,8,24,0.42768370794753235,0.731898233294487,0.2028920898136713,0.3445806702396214,0.28140260325854655,0.2842032426734429
test,19,cond,14,ridge_linear,16,24,0.42768370794753235,0.8744522929191589,0.3101861186187705,0.5268028968051004,0.4375433028625585,0.4911704592747772
test,19,cond,14,ridge_linear,32,24,0.42768370794753235,0.967385729153951,0.3104149165501513,0.5271914745195744,0.4403658296814925,0.49114343437650176
test,19,cond,14,ridge_linear,64,24,0.42768370794753235,1.0000000447034836,0.31121485356331513,0.5285500431675616,0.440896984562262,0.4911349462497326
test,19,cond,14,ridge_linear,8,24,0.42768370794753235,0.731898233294487,0.30693878651388434,0.5212878080984883,0.42375385784465275,0.4700549935178734
test,19,cond,14,ridge_nonnegative,16,24,0.42768370794753235,0.8744522929191589,0.3125007333879714,0.5307339101297216,0.44589626482707423,0.5160426660668324
test,19,cond,14,ridge_nonnegative,32,24,0.42768370794753235,0.967385729153951,0.32441887634904787,0.5509750229957325,0.4554465576943381,0.5196334517975435
test,19,cond,14,ridge_nonnegative,64,24,0.42768370794753235,1.0000000447034836,0.3303498625359798,0.5610478809240619,0.4590639102121947,0.5207314742290754
test,19,cond,14,ridge_nonnegative,8,24,0.42768370794753235,0.731898233294487,0.3028987717561732,0.5144264711470649,0.423388585935566,0.4831882413703868
test,19,cond,29,oracle_linear,16,24,0.6020407701532046,0.9600207656621933,0.025399593150166173,0.02607319442877443,0.12651772719491433,0.1344788585024457
test,19,cond,29,oracle_linear,32,24,0.6020407701532046,0.9891538719336191,0.017869882944362057,0.018343795102274848,0.0960711513521038,0.11540282552245
test,19,cond,29,oracle_linear,64,24,0.6020407701532046,1.0,0.012834911085474384,0.01317529498323545,0.07814104491526865,0.0987841597731175
test,19,cond,29,oracle_linear,8,24,0.6020407701532046,0.9123148570458094,0.03590392938268141,0.03685610734066089,0.16854117630169183,0.1739623983982784
test,19,cond,29,oracle_nonnegative,16,24,0.6020407701532046,0.9600207656621933,0.025934534780743927,0.02662232279707698,0.13273811094324434,0.13466930165359906
test,19,cond,29,oracle_nonnegative,32,24,0.6020407701532046,0.9891538719336191,0.018466097326554524,0.01895582118537902,0.09642715934432793,0.11641940811745793
test,19,cond,29,oracle_nonnegative,64,24,0.6020407701532046,1.0,0.01366397662480121,0.014026347473457075,0.08011408585767864,0.10221910481342147
test,19,cond,29,oracle_nonnegative,8,24,0.6020407701532046,0.9123148570458094,0.03606563549844293,0.03702210192851296,0.16871348519538662,0.17843469825713404
test,19,cond,29,ridge_linear,16,24,0.6020407701532046,0.9600207656621933,0.11573347356279087,0.11880274381876585,0.3099220239988615,0.31759484486047174
test,19,cond,29,ridge_linear,32,24,0.6020407701532046,0.9891538719336191,0.11582245307218275,0.1188940830789987,0.311883614268322,0.3178713887113171
test,19,cond,29,ridge_linear,64,24,0.6020407701532046,1.0,0.1161163032004938,0.11919572615977869,0.31336540393375206,0.31930460321629744
test,19,cond,29,ridge_linear,8,24,0.6020407701532046,0.9123148570458094,0.11648831250056402,0.11957760120607168,0.311743574767249,0.315495716884755
test,19,cond,29,ridge_nonnegative,16,24,0.6020407701532046,0.9600207656621933,0.11404972685488643,0.11707434387848122,0.3040668733049189,0.30633549173964403
test,19,cond,29,ridge_nonnegative,32,24,0.6020407701532046,0.9891538719336191,0.11528806361527043,0.11834552152809563,0.3075438812107601,0.31948449039757104
test,19,cond,29,ridge_nonnegative,64,24,0.6020407701532046,1.0,0.11603443529595499,0.11911168710529868,0.30943674425251094,0.33314168981535186
test,19,cond,29,ridge_nonnegative,8,24,0.6020407701532046,0.9123148570458094,0.11327671593617754,0.1162808325863946,0.30138917808453225,0.3065894189659865
test,9,cond,0,oracle_linear,16,24,0.3982496608514339,0.8287933766841888,0.02687555801693822,0.0329015544657997,0.05116986955477445,0.059984177826156455
test,9,cond,0,oracle_linear,32,24,0.3982496608514339,0.9942818631728491,0.022351776833074252,0.027363457994706714,0.043677610010109294,0.051924251643859165
test,9,cond,0,oracle_linear,64,24,0.3982496608514339,0.999999925494194,0.015139330774545894,0.018533848329420687,0.03171140811603987,0.03485913344945468
test,9,cond,0,oracle_linear,8,24,0.3982496608514339,0.6687088956435522,0.03077296305342362,0.037672829689271874,0.05489896944980468,0.06409479002690237
test,9,cond,0,oracle_nonnegative,16,24,0.3982496608514339,0.8287933766841888,0.026876135118989564,0.032902260964788946,0.05116987011133202,0.059984177826156455
test,9,cond,0,oracle_nonnegative,32,24,0.3982496608514339,0.9942818631728491,0.02235273635127504,0.02736463265460863,0.04367737773548648,0.051924155091700126
test,9,cond,0,oracle_nonnegative,64,24,0.3982496608514339,0.999999925494194,0.01513898041758643,0.018533419415960473,0.03171105825190795,0.03486019464070418
test,9,cond,0,oracle_nonnegative,8,24,0.3982496608514339,0.6687088956435522,0.030772820517168467,0.037672655193755934,0.05489896944980468,0.06409479002690237
test,9,cond,0,ridge_linear,16,24,0.3982496608514339,0.8287933766841888,0.07601216909432268,0.09305550120835591,0.09812716930784462,0.10152360736808923
test,9,cond,0,ridge_linear,32,24,0.3982496608514339,0.9942818631728491,0.07643103979619123,0.09356829045734454,0.09817696540275671,0.10137480157570009
test,9,cond,0,ridge_linear,64,24,0.3982496608514339,0.999999925494194,0.07670380425570349,0.0939022137461306,0.09817527744411998,0.1014157430224866
test,9,cond,0,ridge_linear,8,24,0.3982496608514339,0.6687088956435522,0.07511321596228301,0.09195498618212414,0.09791821226731857,0.1007699866442568
test,9,cond,0,ridge_nonnegative,16,24,0.3982496608514339,0.8287933766841888,0.07601129863434122,0.09305443557517083,0.0981271268885047,0.10152454175027963
test,9,cond,0,ridge_nonnegative,32,24,0.3982496608514339,0.9942818631728491,0.07643222449385041,0.09356974078609806,0.09817735053370126,0.10137439549120242
test,9,cond,0,ridge_nonnegative,64,24,0.3982496608514339,0.999999925494194,0.07670560640638276,0.09390441997227453,0.09817521929609574,0.10141641955314455
test,9,cond,0,ridge_nonnegative,8,24,0.3982496608514339,0.6687088956435522,0.07511239856518778,0.09195398550950436,0.09791828108259718,0.1007711411534345
test,9,cond,14,oracle_linear,16,24,0.3058660241464774,0.8194930305083593,0.2059714343620195,0.3948301287052373,0.2942948836925397,0.3179241723129622
test,9,cond,14,oracle_linear,32,24,0.3058660241464774,0.9508749544620514,0.17509613691486398,0.3356447484478632,0.2563836724134327,0.2672305823638943
test,9,cond,14,oracle_linear,64,24,0.3058660241464774,0.9999999850988388,0.1396008441921724,0.26760322105092316,0.2039636469212621,0.21195647568657286
test,9,cond,14,oracle_linear,8,24,0.3058660241464774,0.6431682805220286,0.23341199543918015,0.4474314046802183,0.3393628999683791,0.34807397693957287
test,9,cond,14,oracle_nonnegative,16,24,0.3058660241464774,0.8194930305083593,0.20773580847599596,0.3982122873072943,0.29837673273218795,0.32225400989156094
test,9,cond,14,oracle_nonnegative,32,24,0.3058660241464774,0.9508749544620514,0.17679283774602134,0.3388971829886777,0.24770973459514567,0.2774121828856134
test,9,cond,14,oracle_nonnegative,64,24,0.3058660241464774,0.9999999850988388,0.14303949677921754,0.274194832396064,0.19320365891310884,0.22777474139935067
test,9,cond,14,oracle_nonnegative,8,24,0.3058660241464774,0.6431682805220286,0.23407217318713666,0.4486969105791376,0.3433352059925824,0.3477256742603677
test,9,cond,14,ridge_linear,16,24,0.3058660241464774,0.8194930305083593,0.32751915438663287,0.627827010480585,0.5166190153285347,0.5289825657502087
test,9,cond,14,ridge_linear,32,24,0.3058660241464774,0.9508749544620514,0.3312956429436664,0.6350662253146512,0.5104211338813983,0.5384517541144491
test,9,cond,14,ridge_linear,64,24,0.3058660241464774,0.9999999850988388,0.33081989165833475,0.634154249623454,0.5093352294675999,0.5375758510758261
test,9,cond,14,ridge_linear,8,24,0.3058660241464774,0.6431682805220286,0.32165572428508193,0.6165873020772317,0.5066938724108888,0.5274188009405838
test,9,cond,14,ridge_nonnegative,16,24,0.3058660241464774,0.8194930305083593,0.33874696479368555,0.6493497902865601,0.5202283462618477,0.5355684585471198
test,9,cond,14,ridge_nonnegative,32,24,0.3058660241464774,0.9508749544620514,0.3604496616204493,0.6909520571635341,0.5660426276256397,0.5746481127350263
test,9,cond,14,ridge_nonnegative,64,24,0.3058660241464774,0.9999999850988388,0.36879547752596886,0.7069502929302224,0.5753863106619,0.5857622936774948
test,9,cond,14,ridge_nonnegative,8,24,0.3058660241464774,0.6431682805220286,0.32246298264602985,0.6181347492926123,0.4800223721215349,0.5199282741828086
test,9,cond,29,oracle_linear,16,24,0.5076058038199941,0.9537273794412613,0.01419560846842956,0.01509103392441945,0.04219624038042463,0.0728732148282687
test,9,cond,29,oracle_linear,32,24,0.5076058038199941,0.98789943754673,0.010182568338858765,0.010824860701193798,0.0344294039759442,0.06127842880036679
test,9,cond,29,oracle_linear,64,24,0.5076058038199941,0.9999999751647314,0.007258894605378884,0.0077167685335348506,0.026936265747272023,0.045489814593402206
test,9,cond,29,oracle_linear,8,24,0.5076058038199941,0.8991721024115881,0.03044379642427422,0.03236411920268097,0.07203872580932615,0.09872376995407002
test,9,cond,29,oracle_nonnegative,16,24,0.5076058038199941,0.9537273794412613,0.0146072255388287,0.01552861482749086,0.04280383851907358,0.07618695738343317
test,9,cond,29,oracle_nonnegative,32,24,0.5076058038199941,0.98789943754673,0.010466410675704165,0.011126607142288358,0.03469867974080564,0.06528606433196175
test,9,cond,29,oracle_nonnegative,64,24,0.5076058038199941,0.9999999751647314,0.007868048920517382,0.008364346864214079,0.028884070858546024,0.049943775348138375
test,9,cond,29,oracle_nonnegative,8,24,0.5076058038199941,0.8991721024115881,0.029293587613208015,0.031141357936295713,0.0684996620544183,0.10151778653034509
test,9,cond,29,ridge_linear,16,24,0.5076058038199941,0.9537273794412613,0.12617331355531242,0.13413202818704384,0.26798845702315827,0.33388716944859864
test,9,cond,29,ridge_linear,32,24,0.5076058038199941,0.98789943754673,0.12643248505340085,0.13440754761113852,0.2694886280552203,0.33391242618343325
test,9,cond,29,ridge_linear,64,24,0.5076058038199941,0.9999999751647314,0.12644257494357417,0.13441827394775438,0.269411953284128,0.3340428105906535
test,9,cond,29,ridge_linear,8,24,0.5076058038199941,0.8991721024115881,0.12733518838820157,0.13536719134035666,0.2710770652514109,0.3369587588301786
test,9,cond,29,ridge_nonnegative,16,24,0.5076058038199941,0.9537273794412613,0.12550488441333713,0.1334214361134421,0.26481104929958454,0.33324303362616076
test,9,cond,29,ridge_nonnegative,32,24,0.5076058038199941,0.98789943754673,0.12616987374895727,0.1341283714058277,0.2667185031601334,0.33394401296622933
test,9,cond,29,ridge_nonnegative,64,24,0.5076058038199941,0.9999999751647314,0.126373958608642,0.13434532945646793,0.2671854594621526,0.3342978923481194
test,9,cond,29,ridge_nonnegative,8,24,0.5076058038199941,0.8991721024115881,0.12670092436688368,0.13469291944253456,0.26986333290245923,0.3370055012767841
validation,0,cond,0,oracle_linear,16,12,0.33116848502929014,0.8329169452190399,0.016773476472592863,0.022869099104925062,0.028429942218624864,0.03045093002877311
validation,0,cond,0,oracle_linear,32,12,0.33116848502929014,0.9999999155600866,2.4169559564983465e-06,3.2952981089945377e-06,3.5090912677679224e-06,3.5516056596092283e-06
validation,0,cond,0,oracle_linear,64,12,0.33116848502929014,0.9999999950329462,2.4081954966977957e-06,3.2833540243135316e-06,3.5086607759097702e-06,3.549322628867938e-06
validation,0,cond,0,oracle_linear,8,12,0.33116848502929014,0.6715933755040169,0.0320762025085997,0.04373296467654799,0.05135230540292694,0.05246763419151123
validation,0,cond,0,oracle_nonnegative,16,12,0.33116848502929014,0.8329169452190399,0.01677356388510805,0.02286921828388454,0.02843000734509802,0.03045093465552682
validation,0,cond,0,oracle_nonnegative,32,12,0.33116848502929014,0.9999999155600866,2.4169995088862906e-06,3.2953574886871006e-06,3.5090912677679224e-06,3.5516056596092283e-06
validation,0,cond,0,oracle_nonnegative,64,12,0.33116848502929014,0.9999999950329462,2.408176884973224e-06,3.283328648931485e-06,3.5086607759097702e-06,3.549322628867938e-06
validation,0,cond,0,oracle_nonnegative,8,12,0.33116848502929014,0.6715933755040169,0.032072190333189345,0.04372749444279914,0.05134326572641272,0.05244752963463679
validation,0,cond,0,ridge_linear,16,12,0.33116848502929014,0.8329169452190399,0.016873987149229795,0.023006136208048488,0.028546555414703363,0.030634647409086634
validation,0,cond,0,ridge_linear,32,12,0.33116848502929014,0.9999999155600866,0.0008393229759269506,0.0011443400149561808,0.0010582506617201788,0.0011755081430617946
validation,0,cond,0,ridge_linear,64,12,0.33116848502929014,0.9999999950329462,0.0008393216565501814,0.0011443382161067806,0.0010582544621067854,0.0011755116672631878
validation,0,cond,0,ridge_linear,8,12,0.33116848502929014,0.6715933755040169,0.03213386461230725,0.04381158167442801,0.05142421317383196,0.05250788294289934
validation,0,cond,0,ridge_nonnegative,16,12,0.33116848502929014,0.8329169452190399,0.0168740822425474,0.023006265859078674,0.028546605042420382,0.030634652008093493
validation,0,cond,0,ridge_nonnegative,32,12,0.33116848502929014,0.9999999155600866,0.0008392703145453977,0.0011442682159850072,0.001058250507002683,0.0011755080777987063
validation,0,cond,0,ridge_nonnegative,64,12,0.33116848502929014,0.9999999950329462,0.0008392689078982773,0.0011442662981504753,0.0010582543700641965,0.0011755116020002948
validation,0,cond,0,ridge_nonnegative,8,12,0.33116848502929014,0.6715933755040169,0.03212996575601678,0.043806265940921706,0.05141532167564841,0.05248811042877366
validation,0,cond,14,oracle_linear,16,12,0.0735345296561718,0.828634724020958,0.03629179389096184,0.2554207247287815,0.06624970329461527,0.09765645932386104
validation,0,cond,14,oracle_linear,32,12,0.0735345296561718,0.9504514088233312,0.01643325799644405,0.11565685288850126,0.03028983395394399,0.0446815050933721
validation,0,cond,14,oracle_linear,64,12,0.0735345296561718,0.9999999652306238,6.737445724639973e-06,4.741797208974405e-05,1.1311230607298972e-05,1.4417213113098874e-05
validation,0,cond,14,oracle_linear,8,12,0.0735345296561718,0.6724352836608887,0.0570914094917722,0.4018078916679755,0.10468080566204316,0.15510716136452465
validation,0,cond,14,oracle_nonnegative,16,12,0.0735345296561718,0.828634724020958,0.03746606543576842,0.26368521807138195,0.06889420824932671,0.10136554151572064
validation,0,cond,14,oracle_nonnegative,32,12,0.0735345296561718,0.9504514088233312,0.017549055318095353,0.1235098061319502,0.03201459515189643,0.04779251514122328
validation,0,cond,14,oracle_nonnegative,64,12,0.0735345296561718,0.9999999652306238,6.69179150483757e-06,4.7096658848963164e-05,1.120005743709801e-05,1.44171065332883e-05
validation,0,cond,14,oracle_nonnegative,8,12,0.0735345296561718,0.6724352836608887,0.057671044875639996,0.40588735079503807,0.10592061006994885,0.15614822381818652
validation,0,cond,14,ridge_linear,16,12,0.0735345296561718,0.828634724020958,0.03671641140685135,0.25840917203361546,0.06698084686026046,0.09906490031727948
validation,0,cond,14,ridge_linear,32,12,0.0735345296561718,0.9504514088233312,0.01733172022393875,0.12198020725278591,0.03195012601692208,0.047886495765546294
validation,0,cond,14,ridge_linear,64,12,0.0735345296561718,0.9999999652306238,0.004456234142169462,0.031362862843699955,0.008732853654890295,0.013141201261173446
validation,0,cond,14,ridge_linear,8,12,0.0735345296561718,0.6724352836608887,0.05707257996523729,0.40167536993790354,0.1045392899889095,0.1546439686820804
validation,0,cond,14,ridge_nonnegative,16,12,0.0735345296561718,0.828634724020958,0.03786472922861528,0.2664910037318541,0.06951911207385203,0.10264594821362816
validation,0,cond,14,ridge_nonnegative,32,12,0.0735345296561718,0.9504514088233312,0.018496718106209446,0.13017943279371963,0.033720951900037544,0.051155244598426526
validation,0,cond,14,ridge_nonnegative,64,12,0.0735345296561718,0.9999999652306238,0.004582075154772192,0.03224852869797446,0.008966070552786053,0.013214078883537003
validation,0,cond,14,ridge_nonnegative,8,12,0.0735345296561718,0.6724352836608887,0.057659205600951884,0.4058040262801302,0.10576692713909114,0.1559114577151231
validation,0,cond,29,oracle_linear,16,12,0.34855589099849266,0.9055498540401459,0.0029132031797519395,0.005169442286417788,0.00590642099408615,0.0068218951017717695
validation,0,cond,29,oracle_linear,32,12,0.34855589099849266,0.9741351554791132,0.000950774009249303,0.0016871364834425437,0.001892870280787765,0.0018966563021885134
validation,0,cond,29,oracle_linear,64,12,0.34855589099849266,0.9999999205271403,2.0305262960431123e-06,3.6031432930614693e-06,3.7602076358820907e-06,3.881286293689378e-06
validation,0,cond,29,oracle_linear,8,12,0.34855589099849266,0.8335432360569636,0.0059322299164004015,0.010526667139366551,0.011072630986354016,0.01156587166077718
validation,0,cond,29,oracle_nonnegative,16,12,0.34855589099849266,0.9055498540401459,0.002914584197294096,0.005171892884621967,0.00590642099408615,0.0068218951017717695
validation,0,cond,29,oracle_nonnegative,32,12,0.34855589099849266,0.9741351554791132,0.0009496871115245545,0.0016852077971434285,0.001892867736148426,0.0018966506474344263
validation,0,cond,29,oracle_nonnegative,64,12,0.34855589099849266,0.9999999205271403,2.032376605904887e-06,3.6064266445657227e-06,3.762997440250971e-06,3.896053290777571e-06
validation,0,cond,29,oracle_nonnegative,8,12,0.34855589099849266,0.8335432360569636,0.005915360643578444,0.010496732827584574,0.011072505133637014,0.01156587166077718
validation,0,cond,29,ridge_linear,16,12,0.34855589099849266,0.9055498540401459,0.003393000066667045,0.006020835808623731,0.00691015474702881,0.007067902645841444
validation,0,cond,29,ridge_linear,32,12,0.34855589099849266,0.9741351554791132,0.0019568985492977365,0.0034724917854273146,0.0036930102603685436,0.00447651601944713
validation,0,cond,29,ridge_linear,64,12,0.34855589099849266,0.9999999205271403,0.0017097821995906554,0.0030339869407532928,0.003239155164529158,0.00392752995870548
validation,0,cond,29,ridge_linear,8,12,0.34855589099849266,0.8335432360569636,0.006083247070035238,0.010794645173099459,0.01106912557804776,0.011667367928054109
validation,0,cond,29,ridge_nonnegative,16,12,0.34855589099849266,0.9055498540401459,0.0034028677714161228,0.006038345926199572,0.00691015474702881,0.007067902645841444
validation,0,cond,29,ridge_nonnegative,32,12,0.34855589099849266,0.9741351554791132,0.00197310279080201,0.0035012460075268008,0.003688354047690777,0.004476514102758127
validation,0,cond,29,ridge_nonnegative,64,12,0.34855589099849266,0.9999999205271403,0.0017295206596457133,0.0030690125890797076,0.0032391758563013566,0.00392752995870548
validation,0,cond,29,ridge_nonnegative,8,12,0.34855589099849266,0.8335432360569636,0.006069205698812141,0.010769728937024861,0.011068859726566897,0.011667367928054109
validation,19,cond,0,oracle_linear,16,12,0.4360117213412498,0.8563641955455145,0.007956802210047907,0.009118381177736352,0.012381167206845994,0.016381737641455542
validation,19,cond,0,oracle_linear,32,12,0.4360117213412498,0.9434309601783752,0.002102915191046547,0.002409910638748833,0.003704866630609674,0.004005448338004038
validation,19,cond,0,oracle_linear,64,12,0.4360117213412498,0.9999999602635702,5.822908151202859e-06,6.672969200939335e-06,7.68690815323554e-06,9.859704782243049e-06
validation,19,cond,0,oracle_linear,8,12,0.4360117213412498,0.7741309826572736,0.01576678946490865,0.018068514523159076,0.023541496174549127,0.0325089286210471
validation,19,cond,0,oracle_nonnegative,16,12,0.4360117213412498,0.8563641955455145,0.007979783442098319,0.009144717339958034,0.012407690950656011,0.016443809101444502
validation,19,cond,0,oracle_nonnegative,32,12,0.4360117213412498,0.9434309601783752,0.0021155270997439478,0.002424363705175002,0.0037199831851012833,0.004039063975840824
validation,19,cond,0,oracle_nonnegative,64,12,0.4360117213412498,0.9999999602635702,5.796378400833925e-06,6.642566487634655e-06,7.6110431237856725e-06,9.917806418719431e-06
validation,19,cond,0,oracle_nonnegative,8,12,0.4360117213412498,0.7741309826572736,0.015853052012020533,0.01816737016455422,0.02365027331535397,0.03275348700064193
validation,19,cond,0,ridge_linear,16,12,0.4360117213412498,0.8563641955455145,0.011345996142930675,0.013002348800592516,0.017757771800401865,0.02311606769063367
validation,19,cond,0,ridge_linear,32,12,0.4360117213412498,0.9434309601783752,0.007356103241560375,0.008429988777982409,0.011875194580785307,0.014487781453409353
validation,19,cond,0,ridge_linear,64,12,0.4360117213412498,0.9999999602635702,0.006713814203548328,0.007693934755239498,0.010833068119369318,0.013101443137934932
validation,19,cond,0,ridge_linear,8,12,0.4360117213412498,0.7741309826572736,0.01728544499705353,0.0198088719750872,0.02612766358697119,0.03537766848352463
validation,19,cond,0,ridge_nonnegative,16,12,0.4360117213412498,0.8563641955455145,0.011334066795584012,0.012988677939681696,0.017746251073741604,0.023092121672100816
validation,19,cond,0,ridge_nonnegative,32,12,0.4360117213412498,0.9434309601783752,0.007364845221508465,0.00844000696158312,0.011885865435764538,0.014511518928261889
validation,19,cond,0,ridge_nonnegative,64,12,0.4360117213412498,0.9999999602635702,0.006715506494790932,0.007695874096724488,0.010835441362592877,0.013106717011765063
validation,19,cond,0,ridge_nonnegative,8,12,0.4360117213412498,0.7741309826572736,0.017351877462927552,0.019885002627882783,0.02621241658294738,0.0355734164833055
validation,19,cond,14,oracle_linear,16,12,0.464479710906744,0.8744522929191589,0.09185180131669242,0.14917170425318504,0.1272453009437185,0.12777718164926063
validation,19,cond,14,oracle_linear,32,12,0.464479710906744,0.967385729153951,0.03735354143759679,0.06066393207604578,0.05510968603868032,0.058849391335726225
validation,19,cond,14,oracle_linear,64,12,0.464479710906744,1.0000000447034836,1.6611446129588344e-05,2.6977780443488633e-05,2.0082421434605897e-05,2.054856581279936e-05
validation,19,cond,14,oracle_linear,8,12,0.464479710906744,0.731898233294487,0.15121218275527998,0.24557579363824564,0.19592758953105865,0.19946213124449694
