noise_mode,layer,flow_point,timestep,method,activation_relative_l2,activation_mean_relative_l2,activation_p95_relative_l2,rank8_energy,feature_coefficient_r2,previous_flow_coefficient_r2,flow_rank8_energy
aligned,3,0,98,flow_toeplitz_r2,0.019082517625124702,0.0192575566470623,0.023353891167789697,0.9397361429522069,0.900086457015154,0.999209843292268,0.8004833898704851
aligned,3,0,98,flow_rank8_oracle,0.015692126028510042,0.01579936034977436,0.018849465064704418,0.9397361429522069,0.900086457015154,0.999209843292268,0.8004833898704851
aligned,4,0,98,raw_reuse,0.31778257501851476,0.3087639808654785,0.486138379573822,0.9669609428470096,0.8977269662723195,0.9987036651531831,0.9073266453926432
aligned,4,0,98,shift_reuse,0.2620525881036417,0.2675546705722809,0.32851229757070544,0.9669609428470096,0.8977269662723195,0.9987036651531831,0.9073266453926432
aligned,4,0,98,shift_toeplitz_r2,0.09598911837887639,0.09600792080163956,0.11906948089599609,0.9669609428470096,0.8977269662723195,0.9987036651531831,0.9073266453926432
aligned,4,0,98,shift_circular_r2,0.09598911837887639,0.09600792080163956,0.11906948089599609,0.9669609428470096,0.8977269662723195,0.9987036651531831,0.9073266453926432
aligned,4,0,98,shift_rank8_feature,0.05604792098435953,0.05659748986363411,0.07347063682973384,0.9669609428470096,0.8977269662723195,0.9987036651531831,0.9073266453926432
aligned,4,0,98,shift_rank8_prev_flow,0.04774833023130344,0.048027317970991135,0.057775024138391015,0.9669609428470096,0.8977269662723195,0.9987036651531831,0.9073266453926432
aligned,4,0,98,shift_rank8_oracle,0.047632379326811344,0.047902364283800125,0.05764190535992384,0.9669609428470096,0.8977269662723195,0.9987036651531831,0.9073266453926432
aligned,4,0,98,flow_reuse,0.08561929556232642,0.0881955623626709,0.11625646352767943,0.9669609428470096,0.8977269662723195,0.9987036651531831,0.9073266453926432
aligned,4,0,98,flow_toeplitz_r2,0.03771094204738771,0.038519177585840225,0.04955787863582373,0.9669609428470096,0.8977269662723195,0.9987036651531831,0.9073266453926432
aligned,4,0,98,flow_rank8_oracle,0.02606448321922549,0.02645336650311947,0.03202264569699764,0.9669609428470096,0.8977269662723195,0.9987036651531831,0.9073266453926432
aligned,5,0,98,raw_reuse,0.20219902005301657,0.19455905258655548,0.2878666937351227,0.9753346096780678,0.8624473025349721,0.997595703909142,0.9089191332717224
aligned,5,0,98,shift_reuse,0.2203450372471869,0.22160685062408447,0.2571834921836853,0.9753346096780678,0.8624473025349721,0.997595703909142,0.9089191332717224
aligned,5,0,98,shift_toeplitz_r2,0.06767273391305736,0.06616004556417465,0.08671352341771124,0.9753346096780678,0.8624473025349721,0.997595703909142,0.9089191332717224
aligned,5,0,98,shift_circular_r2,0.06767273391305736,0.06616004556417465,0.08671352341771124,0.9753346096780678,0.8624473025349721,0.997595703909142,0.9089191332717224
aligned,5,0,98,shift_rank8_feature,0.04205462449507214,0.041057899594306946,0.055190073885023595,0.9753346096780678,0.8624473025349721,0.997595703909142,0.9089191332717224
aligned,5,0,98,shift_rank8_prev_flow,0.03474958827648948,0.03383704647421837,0.04496033824980259,0.9753346096780678,0.8624473025349721,0.997595703909142,0.9089191332717224
aligned,5,0,98,shift_rank8_oracle,0.03460567061190456,0.033684659749269485,0.044767210818827154,0.9753346096780678,0.8624473025349721,0.997595703909142,0.9089191332717224
aligned,5,0,98,flow_reuse,0.05044884247438771,0.05088953673839569,0.05721813328564167,0.9753346096780678,0.8624473025349721,0.997595703909142,0.9089191332717224
aligned,5,0,98,flow_toeplitz_r2,0.02281501509629409,0.022919125854969025,0.026178012322634458,0.9753346096780678,0.8624473025349721,0.997595703909142,0.9089191332717224
aligned,5,0,98,flow_rank8_oracle,0.015225260100980539,0.015244985930621624,0.017954297456890346,0.9753346096780678,0.8624473025349721,0.997595703909142,0.9089191332717224
aligned,6,0,98,raw_reuse,0.12322666486404453,0.11865466833114624,0.18089770898222923,0.9825135951214483,0.7123330358939575,0.9891817136277351,0.8477817906681766
aligned,6,0,98,shift_reuse,0.16588240143286864,0.16558243334293365,0.18510421887040138,0.9825135951214483,0.7123330358939575,0.9891817136277351,0.8477817906681766
aligned,6,0,98,shift_toeplitz_r2,0.04326415223194565,0.04094172641634941,0.06434174273163079,0.9825135951214483,0.7123330358939575,0.9891817136277351,0.8477817906681766
aligned,6,0,98,shift_circular_r2,0.04326415223194565,0.04094172641634941,0.06434174273163079,0.9825135951214483,0.7123330358939575,0.9891817136277351,0.8477817906681766
aligned,6,0,98,shift_rank8_feature,0.029823145457231692,0.029016228392720222,0.03964457456022501,0.9825135951214483,0.7123330358939575,0.9891817136277351,0.8477817906681766
aligned,6,0,98,shift_rank8_prev_flow,0.022282859796968302,0.021659931167960167,0.031010301504284143,0.9825135951214483,0.7123330358939575,0.9891817136277351,0.8477817906681766
aligned,6,0,98,shift_rank8_oracle,0.021935653575305355,0.02128935605287552,0.030755206476897,0.9825135951214483,0.7123330358939575,0.9891817136277351,0.8477817906681766
aligned,6,0,98,flow_reuse,0.023624196642425637,0.023486802354454994,0.02914309641346335,0.9825135951214483,0.7123330358939575,0.9891817136277351,0.8477817906681766
aligned,6,0,98,flow_toeplitz_r2,0.013766362894118762,0.013639907352626324,0.0163752943277359,0.9825135951214483,0.7123330358939575,0.9891817136277351,0.8477817906681766
aligned,6,0,98,flow_rank8_oracle,0.009217016952653537,0.009085875935852528,0.011544290371239184,0.9825135951214483,0.7123330358939575,0.9891817136277351,0.8477817906681766
aligned,7,0,98,raw_reuse,0.16773697620445224,0.1602536290884018,0.2444346971809864,0.9799831480628058,0.8092059477390732,0.9954190492515657,0.9446565738892652
aligned,7,0,98,shift_reuse,0.07554120564123305,0.07536522299051285,0.08945853114128113,0.9799831480628058,0.8092059477390732,0.9954190492515657,0.9446565738892652
aligned,7,0,98,shift_toeplitz_r2,0.033070630775154805,0.03232087194919586,0.04271901752799749,0.9799831480628058,0.8092059477390732,0.9954190492515657,0.9446565738892652
aligned,7,0,98,shift_circular_r2,0.033070630775154805,0.03232087194919586,0.04271901752799749,0.9799831480628058,0.8092059477390732,0.9954190492515657,0.9446565738892652
aligned,7,0,98,shift_rank8_feature,0.01796168440359364,0.017294473946094513,0.026516070403158662,0.9799831480628058,0.8092059477390732,0.9954190492515657,0.9446565738892652
aligned,7,0,98,shift_rank8_prev_flow,0.010919213060070012,0.010579599998891354,0.015897261397913098,0.9799831480628058,0.8092059477390732,0.9954190492515657,0.9446565738892652
aligned,7,0,98,shift_rank8_oracle,0.010687639595900094,0.010338678024709225,0.015699929930269717,0.9799831480628058,0.8092059477390732,0.9954190492515657,0.9446565738892652
aligned,7,0,98,flow_reuse,0.019250623212179335,0.019306605681777,0.023203536868095398,0.9799831480628058,0.8092059477390732,0.9954190492515657,0.9446565738892652
aligned,7,0,98,flow_toeplitz_r2,0.0120132875680769,0.011925004422664642,0.016473413724452258,0.9799831480628058,0.8092059477390732,0.9954190492515657,0.9446565738892652
aligned,7,0,98,flow_rank8_oracle,0.004528744445372973,0.004447570536285639,0.006157528469339013,0.9799831480628058,0.8092059477390732,0.9954190492515657,0.9446565738892652
aligned,0,1,88,raw_reuse,0.6212075743141916,0.6130130887031555,0.9356180071830749,0.9909799236501396,0.9183137146955855,0.9998672007272811,0.6500057308969467
aligned,0,1,88,shift_reuse,0.15077429090648162,0.15592791140079498,0.20673083364963532,0.9909799236501396,0.9183137146955855,0.9998672007272811,0.6500057308969467
aligned,0,1,88,shift_toeplitz_r2,0.07052133626554229,0.07246208935976028,0.09578162841498852,0.9909799236501396,0.9183137146955855,0.9998672007272811,0.6500057308969467
aligned,0,1,88,shift_circular_r2,0.07052133626554229,0.07246208935976028,0.09578162841498852,0.9909799236501396,0.9183137146955855,0.9998672007272811,0.6500057308969467
aligned,0,1,88,shift_rank8_feature,0.025189737980169324,0.024547887966036797,0.03573063164949417,0.9909799236501396,0.9183137146955855,0.9998672007272811,0.6500057308969467
aligned,0,1,88,shift_rank8_prev_flow,0.01434400888857349,0.014189292676746845,0.02035902738571167,0.9909799236501396,0.9183137146955855,0.9998672007272811,0.6500057308969467
aligned,0,1,88,shift_rank8_oracle,0.014319649945926431,0.014159232378005981,0.02034706622362137,0.9909799236501396,0.9183137146955855,0.9998672007272811,0.6500057308969467
aligned,0,1,88,flow_reuse,0.007318331733765404,0.0073258583433926105,0.012287275493144987,0.9909799236501396,0.9183137146955855,0.9998672007272811,0.6500057308969467
aligned,0,1,88,flow_toeplitz_r2,0.006513136338749784,0.006528907921165228,0.010225809505209326,0.9909799236501396,0.9183137146955855,0.9998672007272811,0.6500057308969467
aligned,0,1,88,flow_rank8_oracle,0.0043295479951887695,0.0043950858525931835,0.0070214455248788,0.9909799236501396,0.9183137146955855,0.9998672007272811,0.6500057308969467
aligned,1,1,88,raw_reuse,0.4725174786078263,0.46538791060447693,0.6449763864278794,0.9702537412988045,0.9337386408158749,0.9998358851984223,0.3166382526130922
aligned,1,1,88,shift_reuse,0.2559074329881494,0.2610883116722107,0.35316980481147764,0.9702537412988045,0.9337386408158749,0.9998358851984223,0.3166382526130922
aligned,1,1,88,shift_toeplitz_r2,0.13837616005747522,0.14109574258327484,0.19896686375141143,0.9702537412988045,0.9337386408158749,0.9998358851984223,0.3166382526130922
aligned,1,1,88,shift_circular_r2,0.13837616005747522,0.14109574258327484,0.19896686375141143,0.9702537412988045,0.9337386408158749,0.9998358851984223,0.3166382526130922
aligned,1,1,88,shift_rank8_feature,0.06187450007514041,0.0620468370616436,0.10528099127113819,0.9702537412988045,0.9337386408158749,0.9998358851984223,0.3166382526130922
aligned,1,1,88,shift_rank8_prev_flow,0.04418935264820035,0.04478970170021057,0.06192249041050672,0.9702537412988045,0.9337386408158749,0.9998358851984223,0.3166382526130922
aligned,1,1,88,shift_rank8_oracle,0.04413662041568935,0.04473824426531792,0.061876620166003704,0.9702537412988045,0.9337386408158749,0.9998358851984223,0.3166382526130922
aligned,1,1,88,flow_reuse,0.007679163992520945,0.007636290043592453,0.011637535318732262,0.9702537412988045,0.9337386408158749,0.9998358851984223,0.3166382526130922
aligned,1,1,88,flow_toeplitz_r2,0.007150775174432594,0.007136646658182144,0.010811928054317832,0.9702537412988045,0.9337386408158749,0.9998358851984223,0.3166382526130922
aligned,1,1,88,flow_rank8_oracle,0.006348034444403911,0.00629410007968545,0.009847550513222813,0.9702537412988045,0.9337386408158749,0.9998358851984223,0.3166382526130922
aligned,2,1,88,raw_reuse,0.34043824612501145,0.33459630608558655,0.4528641179203987,0.9500804801468292,0.9086989856177181,0.9997264725957279,0.34977345767266554
aligned,2,1,88,shift_reuse,0.19351116978428196,0.1956154704093933,0.24033783227205277,0.9500804801468292,0.9086989856177181,0.9997264725957279,0.34977345767266554
aligned,2,1,88,shift_toeplitz_r2,0.09778691178223302,0.09825972467660904,0.1249371640384197,0.9500804801468292,0.9086989856177181,0.9997264725957279,0.34977345767266554
aligned,2,1,88,shift_circular_r2,0.09778691178223302,0.09825972467660904,0.1249371640384197,0.9500804801468292,0.9086989856177181,0.9997264725957279,0.34977345767266554
aligned,2,1,88,shift_rank8_feature,0.05385235843660664,0.05357971787452698,0.07841087877750397,0.9500804801468292,0.9086989856177181,0.9997264725957279,0.34977345767266554
aligned,2,1,88,shift_rank8_prev_flow,0.04327126927218452,0.04344375059008598,0.058505958318710326,0.9500804801468292,0.9086989856177181,0.9997264725957279,0.34977345767266554
aligned,2,1,88,shift_rank8_oracle,0.043235574887866945,0.043407753109931946,0.05843442417681217,0.9500804801468292,0.9086989856177181,0.9997264725957279,0.34977345767266554
aligned,2,1,88,flow_reuse,0.010270166727773398,0.010148540139198303,0.014315085951238869,0.9500804801468292,0.9086989856177181,0.9997264725957279,0.34977345767266554
aligned,2,1,88,flow_toeplitz_r2,0.011334260741580043,0.011166922748088837,0.0160491241607815,0.9500804801468292,0.9086989856177181,0.9997264725957279,0.34977345767266554
aligned,2,1,88,flow_rank8_oracle,0.008281516584071134,0.00811899732798338,0.011930983373895287,0.9500804801468292,0.9086989856177181,0.9997264725957279,0.34977345767266554
aligned,3,1,88,raw_reuse,0.29752678750820166,0.2923542559146881,0.4256229266524315,0.9278946383327272,0.8680388428025977,0.9989119353981725,0.5762173238315575
aligned,3,1,88,shift_reuse,0.16797923264953832,0.1707746386528015,0.22310844659805296,0.9278946383327272,0.8680388428025977,0.9989119353981725,0.5762173238315575
aligned,3,1,88,shift_toeplitz_r2,0.08457931320859827,0.08546879142522812,0.11343979164958,0.9278946383327272,0.8680388428025977,0.9989119353981725,0.5762173238315575
aligned,3,1,88,shift_circular_r2,0.08457931320859827,0.08546879142522812,0.11343979164958,0.9278946383327272,0.8680388428025977,0.9989119353981725,0.5762173238315575
aligned,3,1,88,shift_rank8_feature,0.05326365958278869,0.0530565120279789,0.07240664809942245,0.9278946383327272,0.8680388428025977,0.9989119353981725,0.5762173238315575
aligned,3,1,88,shift_rank8_prev_flow,0.04517980680413849,0.04485911503434181,0.06106818653643131,0.9278946383327272,0.8680388428025977,0.9989119353981725,0.5762173238315575
aligned,3,1,88,shift_rank8_oracle,0.04510652524698359,0.04477948322892189,0.06099704895168542,0.9278946383327272,0.8680388428025977,0.9989119353981725,0.5762173238315575
aligned,3,1,88,flow_reuse,0.020147952304969654,0.020336903631687164,0.03313950560986996,0.9278946383327272,0.8680388428025977,0.9989119353981725,0.5762173238315575
aligned,3,1,88,flow_toeplitz_r2,0.020754961116291774,0.020574679598212242,0.035451571457087994,0.9278946383327272,0.8680388428025977,0.9989119353981725,0.5762173238315575
aligned,3,1,88,flow_rank8_oracle,0.013116033393181565,0.012513759545981884,0.023188593517988913,0.9278946383327272,0.8680388428025977,0.9989119353981725,0.5762173238315575
aligned,4,1,88,raw_reuse,0.30938942896660737,0.3008922040462494,0.46946293264627453,0.9499845889205409,0.8692399911437119,0.998234860466555,0.4671810171670101
aligned,4,1,88,shift_reuse,0.29296152615067894,0.29884517192840576,0.37638570964336393,0.9499845889205409,0.8692399911437119,0.998234860466555,0.4671810171670101
aligned,4,1,88,shift_toeplitz_r2,0.11625679087422701,0.115949846804142,0.14334296509623526,0.9499845889205409,0.8692399911437119,0.998234860466555,0.4671810171670101
aligned,4,1,88,shift_circular_r2,0.11625679087422701,0.115949846804142,0.14334296509623526,0.9499845889205409,0.8692399911437119,0.998234860466555,0.4671810171670101
aligned,4,1,88,shift_rank8_feature,0.07547329901510721,0.07438063621520996,0.10605736039578914,0.9499845889205409,0.8692399911437119,0.998234860466555,0.4671810171670101
aligned,4,1,88,shift_rank8_prev_flow,0.06566271569615838,0.06413005292415619,0.0931728512048721,0.9499845889205409,0.8692399911437119,0.998234860466555,0.4671810171670101
aligned,4,1,88,shift_rank8_oracle,0.06551828346772254,0.06398379057645798,0.09309372231364248,0.9499845889205409,0.8692399911437119,0.998234860466555,0.4671810171670101
aligned,4,1,88,flow_reuse,0.025290610679778443,0.024303464218974113,0.040141132660210126,0.9499845889205409,0.8692399911437119,0.998234860466555,0.4671810171670101
aligned,4,1,88,flow_toeplitz_r2,0.038557185295820175,0.03853001818060875,0.05852515157312154,0.9499845889205409,0.8692399911437119,0.998234860466555,0.4671810171670101
aligned,4,1,88,flow_rank8_oracle,0.018460742336299317,0.017016539350152016,0.032006703317165375,0.9499845889205409,0.8692399911437119,0.998234860466555,0.4671810171670101
aligned,5,1,88,raw_reuse,0.1921993011232359,0.18626463413238525,0.26387970000505445,0.9680097454433649,0.8067987345390024,0.9965595241271915,0.6028506366663813
aligned,5,1,88,shift_reuse,0.2580871325049856,0.25993838906288147,0.3166922077536583,0.9680097454433649,0.8067987345390024,0.9965595241271915,0.6028506366663813
aligned,5,1,88,shift_toeplitz_r2,0.088510071021618,0.08585575968027115,0.1063355665653944,0.9680097454433649,0.8067987345390024,0.9965595241271915,0.6028506366663813
aligned,5,1,88,shift_circular_r2,0.088510071021618,0.08585575968027115,0.1063355665653944,0.9680097454433649,0.8067987345390024,0.9965595241271915,0.6028506366663813
aligned,5,1,88,shift_rank8_feature,0.05823158461389997,0.05648273229598999,0.07740999609231948,0.9680097454433649,0.8067987345390024,0.9965595241271915,0.6028506366663813
aligned,5,1,88,shift_rank8_prev_flow,0.046403415121110375,0.04499596357345581,0.05793442036956548,0.9680097454433649,0.8067987345390024,0.9965595241271915,0.6028506366663813
aligned,5,1,88,shift_rank8_oracle,0.046160999132858684,0.04475361108779907,0.057583288103342053,0.9680097454433649,0.8067987345390024,0.9965595241271915,0.6028506366663813
aligned,5,1,88,flow_reuse,0.023233422740114393,0.02154940366744995,0.033804864808917034,0.9680097454433649,0.8067987345390024,0.9965595241271915,0.6028506366663813
aligned,5,1,88,flow_toeplitz_r2,0.028399042932467793,0.027587056159973145,0.03578930515795946,0.9680097454433649,0.8067987345390024,0.9965595241271915,0.6028506366663813
aligned,5,1,88,flow_rank8_oracle,0.01464165485036562,0.013188443146646023,0.021277366206049916,0.9680097454433649,0.8067987345390024,0.9965595241271915,0.6028506366663813
aligned,6,1,88,raw_reuse,0.11882759528103383,0.11455556005239487,0.17057176381349565,0.9688799003147078,0.7005841026016045,0.985882794790204,0.4921225569542582
aligned,6,1,88,shift_reuse,0.17360640224978888,0.1729331761598587,0.2159456320106983,0.9688799003147078,0.7005841026016045,0.985882794790204,0.4921225569542582
aligned,6,1,88,shift_toeplitz_r2,0.061547913678221725,0.05744002386927605,0.11333559490740298,0.9688799003147078,0.7005841026016045,0.985882794790204,0.4921225569542582
aligned,6,1,88,shift_circular_r2,0.061547913678221725,0.05744002386927605,0.11333559490740298,0.9688799003147078,0.7005841026016045,0.985882794790204,0.4921225569542582
aligned,6,1,88,shift_rank8_feature,0.04311656237351983,0.0410316102206707,0.06662510633468627,0.9688799003147078,0.7005841026016045,0.985882794790204,0.4921225569542582
aligned,6,1,88,shift_rank8_prev_flow,0.03132672601008828,0.02998408116400242,0.04647774789482355,0.9688799003147078,0.7005841026016045,0.985882794790204,0.4921225569542582
aligned,6,1,88,shift_rank8_oracle,0.030625714299377358,0.029324285686016083,0.044323942996561526,0.9688799003147078,0.7005841026016045,0.985882794790204,0.4921225569542582
aligned,6,1,88,flow_reuse,0.011960525758308138,0.01103125512599945,0.01678497511893511,0.9688799003147078,0.7005841026016045,0.985882794790204,0.4921225569542582
aligned,6,1,88,flow_toeplitz_r2,0.01375508702273669,0.013055402785539627,0.019701602961868042,0.9688799003147078,0.7005841026016045,0.985882794790204,0.4921225569542582
aligned,6,1,88,flow_rank8_oracle,0.00852373095156965,0.007643004879355431,0.011556277889758349,0.9688799003147078,0.7005841026016045,0.985882794790204,0.4921225569542582
aligned,7,1,88,raw_reuse,0.14791858706958333,0.14143769443035126,0.21729049161076544,0.9664428999917802,0.7769169129119486,0.9926322856825146,0.854280140984613
aligned,7,1,88,shift_reuse,0.07156515506122803,0.07071145623922348,0.09334887154400348,0.9664428999917802,0.7769169129119486,0.9926322856825146,0.854280140984613
aligned,7,1,88,shift_toeplitz_r2,0.03850250137227294,0.03715398535132408,0.05289815180003643,0.9664428999917802,0.7769169129119486,0.9926322856825146,0.854280140984613
aligned,7,1,88,shift_circular_r2,0.03850250137227294,0.03715398535132408,0.05289815180003643,0.9664428999917802,0.7769169129119486,0.9926322856825146,0.854280140984613
aligned,7,1,88,shift_rank8_feature,0.021950782423493884,0.021078890189528465,0.032089801691472526,0.9664428999917802,0.7769169129119486,0.9926322856825146,0.854280140984613
aligned,7,1,88,shift_rank8_prev_flow,0.013494533747084817,0.0130227692425251,0.0192930837161839,0.9664428999917802,0.7769169129119486,0.9926322856825146,0.854280140984613
aligned,7,1,88,shift_rank8_oracle,0.013109732426885375,0.012646672315895557,0.019136831164360046,0.9664428999917802,0.7769169129119486,0.9926322856825146,0.854280140984613
aligned,7,1,88,flow_reuse,0.012571889519918087,0.011684169061481953,0.018497514165937895,0.9664428999917802,0.7769169129119486,0.9926322856825146,0.854280140984613
aligned,7,1,88,flow_toeplitz_r2,0.014262449530420397,0.013216306455433369,0.018922543618828055,0.9664428999917802,0.7769169129119486,0.9926322856825146,0.854280140984613
aligned,7,1,88,flow_rank8_oracle,0.004799101409022817,0.004294648300856352,0.006568741356022655,0.9664428999917802,0.7769169129119486,0.9926322856825146,0.854280140984613
aligned,0,2,77,raw_reuse,0.6203494241073488,0.6135527491569519,0.9491290688514709,0.9905983118021978,0.932706346007354,0.9999066724815887,0.5633177690717301
aligned,0,2,77,shift_reuse,0.1563155350714408,0.16151101887226105,0.21102076396346092,0.9905983118021978,0.932706346007354,0.9999066724815887,0.5633177690717301
aligned,0,2,77,shift_toeplitz_r2,0.07295364739839189,0.0746006891131401,0.10053828060626983,0.9905983118021978,0.932706346007354,0.9999066724815887,0.5633177690717301
aligned,0,2,77,shift_circular_r2,0.07295364739839189,0.0746006891131401,0.10053828060626983,0.9905983118021978,0.932706346007354,0.9999066724815887,0.5633177690717301
aligned,0,2,77,shift_rank8_feature,0.024675682480516888,0.023601233959197998,0.03654083143919706,0.9905983118021978,0.932706346007354,0.9999066724815887,0.5633177690717301
aligned,0,2,77,shift_rank8_prev_flow,0.015174051052752557,0.014771557413041592,0.021972581837326286,0.9905983118021978,0.932706346007354,0.9999066724815887,0.5633177690717301
aligned,0,2,77,shift_rank8_oracle,0.015156713353721422,0.014748632907867432,0.021965262386947865,0.9905983118021978,0.932706346007354,0.9999066724815887,0.5633177690717301
