variant,samples,candidate_kl_sum,candidate_kl_mean,candidate_kl_median,candidate_kl_p95,aggregate_candidate_kl_reduction,reduction_ci95_low,reduction_ci95_high,candidate_kl_p95_ratio,candidate_top1_match,candidate_top1_match_delta,vocabulary_kl_sum,aggregate_vocabulary_kl_reduction,mean_answer_logprob_delta,mean_feature_relative_l2,mean_support_overlap_with_euclidean,paired_kl_wins,paired_kl_ties,paired_kl_losses,decision,positive_task_count
euclidean_s4,40,0.026333973808505107,0.0006583493452126277,0.00028850603848695755,0.002609005849808454,0.0,0.0,0.0,1.0,0.95,0.0,0.02631568186916411,0.0,-0.006697119772434234,0.06275923433713615,1.0,0,40,0,REFERENCE,0
position_s4,40,0.07631999382283539,0.0019079998455708846,0.00023382646031677723,0.00860307216644285,-1.8981571250058074,-5.553882784968568,-0.15889723397505517,3.29745223341468,0.95,0.0,0.07621595530508785,-1.8962181441475514,-0.007619558554142714,0.064974623080343,0.3953125,13,1,26,ABLATION,1
channel_s4,40,0.025684630069008563,0.000642115751725214,0.00022881058976054192,0.002396381925791501,0.024658023290310416,-0.029589663874142108,0.08907243758826848,0.9185038530930995,0.95,0.0,0.025661096355179325,0.024874351241941706,-0.0061812054365873335,0.06276045087724924,0.98125,8,25,7,ABLATION,2
separable_s4,40,0.07543544645886868,0.001885886161471717,0.0002952194772660732,0.00794582995586095,-1.8645675357399054,-5.587403090429527,-0.13547923337499546,3.0455393407585922,0.95,0.0,0.07532699812873034,-1.8624376333184114,-0.007142756041139365,0.06496586166322231,0.396875,11,2,27,ABLATION,0
static_fisher_s4,40,0.07653878873679787,0.0019134697184199467,0.00023382646031677723,0.00860307216644285,-1.90646559054745,-5.65064353160302,-0.13856412475704166,3.29745223341468,0.95,0.0,0.07643296487367479,-1.9044645414731414,-0.006649695709347725,0.064986517932266,0.3953125,15,0,25,ADVERSE,1
mixed_static_s4,40,0.058609068946680054,0.0014652267236670014,0.0002283493522554636,0.003464911319315423,-1.2256067152216517,-5.115443302803915,0.20648562083021144,1.3280580875546169,0.95,0.0,0.05856973782647401,-1.2256591380633841,-0.009573746472597122,0.06427892260253429,0.49296875,14,4,22,ADVERSE,2
