sample_id,task,variant,euclidean_candidate_kl,candidate_kl,candidate_kl_reduction,support_overlap_with_euclidean
action_localization_0025,action_localization,static_fisher_s4,0.0006298455409705639,0.0006523993797600269,-0.035808523395606695,0.4375
action_localization_0025,action_localization,mixed_static_s4,0.0006298455409705639,0.0007693921215832233,-0.22155682867520876,0.46875
character_order_0001,character_order,position_s4,0.00015439046546816826,9.36710275709629e-05,0.39328489432998237,0.5
character_order_0001,character_order,channel_s4,0.00015439046546816826,0.00020686769858002663,-0.3398994423180748,0.96875
character_order_0001,character_order,separable_s4,0.00015439046546816826,9.36710275709629e-05,0.39328489432998237,0.5
character_order_0001,character_order,static_fisher_s4,0.00015439046546816826,9.36710275709629e-05,0.39328489432998237,0.5
character_order_0001,character_order,mixed_static_s4,0.00015439046546816826,0.00015439046546816826,0.0,0.5625
character_order_0002,character_order,position_s4,0.007829748094081879,0.01572129875421524,-1.0078933019694718,0.5
character_order_0002,character_order,channel_s4,0.007829748094081879,0.007829748094081879,0.0,1.0
character_order_0002,character_order,separable_s4,0.007829748094081879,0.01572129875421524,-1.0078933019694718,0.5
character_order_0002,character_order,static_fisher_s4,0.007829748094081879,0.01572129875421524,-1.0078933019694718,0.5
character_order_0002,character_order,mixed_static_s4,0.007829748094081879,0.007039189338684082,0.1009686066395088,0.6875
character_order_0005,character_order,position_s4,9.696139022707939e-05,0.00011630356311798096,-0.1994832463272549,0.40625
character_order_0005,character_order,channel_s4,9.696139022707939e-05,9.696139022707939e-05,0.0,0.90625
character_order_0005,character_order,separable_s4,9.696139022707939e-05,0.00011630356311798096,-0.1994832463272549,0.40625
character_order_0005,character_order,static_fisher_s4,9.696139022707939e-05,0.00011630356311798096,-0.1994832463272549,0.40625
character_order_0005,character_order,mixed_static_s4,9.696139022707939e-05,9.745685383677483e-05,-0.005109906206326897,0.5625
character_order_0007,character_order,position_s4,4.998175427317619e-05,5.1188748329877853e-05,-0.024148693343271077,0.09375
character_order_0007,character_order,channel_s4,4.998175427317619e-05,4.998175427317619e-05,0.0,1.0
character_order_0007,character_order,separable_s4,4.998175427317619e-05,5.1188748329877853e-05,-0.024148693343271077,0.09375
character_order_0007,character_order,static_fisher_s4,4.998175427317619e-05,9.93143767118454e-05,-0.9870126240275772,0.09375
character_order_0007,character_order,mixed_static_s4,4.998175427317619e-05,0.00011300039477646351,-1.2608329063213306,0.21875
character_order_0008,character_order,position_s4,0.002599630504846573,0.0005342327058315277,0.7944966775718546,0.46875
character_order_0008,character_order,channel_s4,0.002599630504846573,0.0027098599821329117,-0.04240197869690876,0.96875
character_order_0008,character_order,separable_s4,0.002599630504846573,0.0005342327058315277,0.7944966775718546,0.46875
character_order_0008,character_order,static_fisher_s4,0.002599630504846573,0.0005342327058315277,0.7944966775718546,0.46875
character_order_0008,character_order,mixed_static_s4,0.002599630504846573,0.0006105676293373108,0.7651329186209308,0.71875
character_order_0009,character_order,position_s4,0.00044646207243204117,0.00033434806391596794,0.2511165347267854,0.4375
character_order_0009,character_order,channel_s4,0.00044646207243204117,0.00044646207243204117,0.0,1.0
character_order_0009,character_order,separable_s4,0.00044646207243204117,0.00033434806391596794,0.2511165347267854,0.4375
character_order_0009,character_order,static_fisher_s4,0.00044646207243204117,0.00033434806391596794,0.2511165347267854,0.4375
character_order_0009,character_order,mixed_static_s4,0.00044646207243204117,0.0002338155172765255,0.47629254148544486,0.625
character_order_0013,character_order,position_s4,0.0009753392077982426,0.000314587727189064,0.6774581348993208,0.3125
character_order_0013,character_order,channel_s4,0.0009753392077982426,0.0009753392077982426,0.0,1.0
character_order_0013,character_order,separable_s4,0.0009753392077982426,0.000314587727189064,0.6774581348993208,0.3125
character_order_0013,character_order,static_fisher_s4,0.0009753392077982426,0.000314587727189064,0.6774581348993208,0.3125
character_order_0013,character_order,mixed_static_s4,0.0009753392077982426,0.000314587727189064,0.6774581348993208,0.34375
character_order_0014,character_order,position_s4,0.0015801861882209778,0.0037610940635204315,-1.3801588012579624,0.28125
character_order_0014,character_order,channel_s4,0.0015801861882209778,0.0015801861882209778,0.0,0.9375
character_order_0014,character_order,separable_s4,0.0015801861882209778,0.0037610940635204315,-1.3801588012579624,0.28125
character_order_0014,character_order,static_fisher_s4,0.0015801861882209778,0.0037610940635204315,-1.3801588012579624,0.28125
character_order_0014,character_order,mixed_static_s4,0.0015801861882209778,0.003276791423559189,-1.0736742593911046,0.40625
episodic_reasoning_0000,episodic_reasoning,position_s4,9.115436114370823e-05,0.00020473601762205362,-1.2460364490874958,0.5
episodic_reasoning_0000,episodic_reasoning,channel_s4,9.115436114370823e-05,9.115436114370823e-05,0.0,1.0
episodic_reasoning_0000,episodic_reasoning,separable_s4,9.115436114370823e-05,0.00020473601762205362,-1.2460364490874958,0.5
episodic_reasoning_0000,episodic_reasoning,static_fisher_s4,9.115436114370823e-05,0.00020473601762205362,-1.2460364490874958,0.5
episodic_reasoning_0000,episodic_reasoning,mixed_static_s4,9.115436114370823e-05,9.870203211903572e-05,-0.08280098593887697,0.65625
episodic_reasoning_0002,episodic_reasoning,position_s4,0.0003986172378063202,0.0006329379975795746,-0.5878339859630104,0.375
episodic_reasoning_0002,episodic_reasoning,channel_s4,0.0003986172378063202,0.0003986172378063202,0.0,1.0
episodic_reasoning_0002,episodic_reasoning,separable_s4,0.0003986172378063202,0.0006329379975795746,-0.5878339859630104,0.375
episodic_reasoning_0002,episodic_reasoning,static_fisher_s4,0.0003986172378063202,0.0006329379975795746,-0.5878339859630104,0.375
episodic_reasoning_0002,episodic_reasoning,mixed_static_s4,0.0003986172378063202,0.0005436749197542667,-0.3639021803127016,0.5
episodic_reasoning_0008,episodic_reasoning,position_s4,0.00030617136508226395,0.0015117097645998001,-3.937462927643886,0.46875
episodic_reasoning_0008,episodic_reasoning,channel_s4,0.00030617136508226395,0.0002063368447124958,0.3260739956623442,0.96875
episodic_reasoning_0008,episodic_reasoning,separable_s4,0.00030617136508226395,0.0009138640016317368,-1.984812121101509,0.5
episodic_reasoning_0008,episodic_reasoning,static_fisher_s4,0.00030617136508226395,0.0011888444423675537,-2.8829380469598385,0.46875
episodic_reasoning_0008,episodic_reasoning,mixed_static_s4,0.00030617136508226395,0.0009138640016317368,-1.984812121101509,0.53125
episodic_reasoning_0010,episodic_reasoning,position_s4,6.533297710120678e-05,6.533297710120678e-05,0.0,0.46875
episodic_reasoning_0010,episodic_reasoning,channel_s4,6.533297710120678e-05,6.533297710120678e-05,0.0,1.0
episodic_reasoning_0010,episodic_reasoning,separable_s4,6.533297710120678e-05,6.533297710120678e-05,0.0,0.46875
episodic_reasoning_0010,episodic_reasoning,static_fisher_s4,6.533297710120678e-05,4.636356607079506e-05,0.29034971115775665,0.46875
episodic_reasoning_0010,episodic_reasoning,mixed_static_s4,6.533297710120678e-05,7.925473619252443e-05,-0.21308931123330832,0.53125
episodic_reasoning_0014,episodic_reasoning,position_s4,0.0007566343992948532,0.03450414538383484,-44.60213679947811,0.21875
episodic_reasoning_0014,episodic_reasoning,channel_s4,0.0007566343992948532,0.000497087836265564,0.34302770700244944,0.90625
episodic_reasoning_0014,episodic_reasoning,separable_s4,0.0007566343992948532,0.03450414538383484,-44.60213679947811,0.21875
episodic_reasoning_0014,episodic_reasoning,static_fisher_s4,0.0007566343992948532,0.035043202340602875,-45.31457725588666,0.21875
episodic_reasoning_0014,episodic_reasoning,mixed_static_s4,0.0007566343992948532,0.03407499939203262,-44.034959319572145,0.34375
episodic_reasoning_0024,episodic_reasoning,position_s4,0.0007192172342911363,0.00230914237909019,-2.2106327115007067,0.4375
episodic_reasoning_0024,episodic_reasoning,channel_s4,0.0007192172342911363,0.0004596444487106055,0.3609101300754658,0.96875
episodic_reasoning_0024,episodic_reasoning,separable_s4,0.0007192172342911363,0.00230914237909019,-2.2106327115007067,0.4375
episodic_reasoning_0024,episodic_reasoning,static_fisher_s4,0.0007192172342911363,0.002315244637429714,-2.2191172945287243,0.4375
episodic_reasoning_0024,episodic_reasoning,mixed_static_s4,0.0007192172342911363,3.1844916520640254e-05,0.9557228122431928,0.6875
episodic_reasoning_0032,episodic_reasoning,position_s4,0.0027871374040842056,0.008228428661823273,-1.9522866901952973,0.46875
episodic_reasoning_0032,episodic_reasoning,channel_s4,0.0027871374040842056,0.0023798830807209015,0.14611921276881545,0.96875
episodic_reasoning_0032,episodic_reasoning,separable_s4,0.0027871374040842056,0.00753659475594759,-1.7040628656856462,0.5
episodic_reasoning_0032,episodic_reasoning,static_fisher_s4,0.0027871374040842056,0.008228428661823273,-1.9522866901952973,0.46875
episodic_reasoning_0032,episodic_reasoning,mixed_static_s4,0.0027871374040842056,0.00309080071747303,-0.10895168388319987,0.53125
episodic_reasoning_0037,episodic_reasoning,position_s4,0.0011754706501960754,0.0011700578033924103,0.00460483364919595,0.40625
episodic_reasoning_0037,episodic_reasoning,channel_s4,0.0011754706501960754,0.0011700578033924103,0.00460483364919595,0.96875
episodic_reasoning_0037,episodic_reasoning,separable_s4,0.0011754706501960754,0.0013794833794236183,-0.1735583352876675,0.4375
episodic_reasoning_0037,episodic_reasoning,static_fisher_s4,0.0011754706501960754,0.0011700578033924103,0.00460483364919595,0.40625
episodic_reasoning_0037,episodic_reasoning,mixed_static_s4,0.0011754706501960754,0.0013888515532016754,-0.18152805684259898,0.53125
moving_count_0002,moving_count,position_s4,0.00012864358723163605,0.00018572225235402584,-0.4436961557952652,0.28125
moving_count_0002,moving_count,channel_s4,0.00012864358723163605,0.00012864358723163605,0.0,1.0
moving_count_0002,moving_count,separable_s4,0.00012864358723163605,0.00018572225235402584,-0.4436961557952652,0.28125
moving_count_0002,moving_count,static_fisher_s4,0.00012864358723163605,0.00018572225235402584,-0.4436961557952652,0.28125
moving_count_0002,moving_count,mixed_static_s4,0.00012864358723163605,0.00021392060443758965,-0.6628936509085643,0.40625
moving_count_0008,moving_count,position_s4,0.00010579871013760567,9.644031524658203e-05,0.08845471630846691,0.28125
moving_count_0008,moving_count,channel_s4,0.00010579871013760567,0.00010579871013760567,0.0,1.0
moving_count_0008,moving_count,separable_s4,0.00010579871013760567,9.644031524658203e-05,0.08845471630846691,0.28125
moving_count_0008,moving_count,static_fisher_s4,0.00010579871013760567,4.910002462565899e-05,0.5359109334906096,0.34375
moving_count_0008,moving_count,mixed_static_s4,0.00010579871013760567,0.0002081114798784256,-0.967051201359149,0.46875
moving_count_0011,moving_count,position_s4,2.814503386616707e-05,4.2777275666594505e-05,-0.5198871626875796,0.625
moving_count_0011,moving_count,channel_s4,2.814503386616707e-05,6.210687570273876e-05,-1.2066726228884366,0.96875
moving_count_0011,moving_count,separable_s4,2.814503386616707e-05,4.2777275666594505e-05,-0.5198871626875796,0.625
moving_count_0011,moving_count,static_fisher_s4,2.814503386616707e-05,4.2777275666594505e-05,-0.5198871626875796,0.625
moving_count_0011,moving_count,mixed_static_s4,2.814503386616707e-05,0.00010178005322813988,-2.616270412468358,0.625
moving_count_0014,moving_count,position_s4,0.0001398026943206787,0.0001699351705610752,-0.21553573331912168,0.625
moving_count_0014,moving_count,channel_s4,0.0001398026943206787,0.0001398026943206787,0.0,1.0
moving_count_0014,moving_count,separable_s4,0.0001398026943206787,0.00034603849053382874,-1.4751918567469624,0.59375
moving_count_0014,moving_count,static_fisher_s4,0.0001398026943206787,0.0001699351705610752,-0.21553573331912168,0.625
moving_count_0014,moving_count,mixed_static_s4,0.0001398026943206787,8.396618068218231e-05,0.39939511831166064,0.6875
moving_count_0018,moving_count,position_s4,0.0004077209159731865,0.00022984761744737625,0.43626238330512324,0.71875
moving_count_0018,moving_count,channel_s4,0.0004077209159731865,0.0004077209159731865,0.0,1.0
moving_count_0018,moving_count,separable_s4,0.0004077209159731865,0.00022984761744737625,0.43626238330512324,0.71875
moving_count_0018,moving_count,static_fisher_s4,0.0004077209159731865,0.00022984761744737625,0.43626238330512324,0.71875
moving_count_0018,moving_count,mixed_static_s4,0.0004077209159731865,0.00022984761744737625,0.43626238330512324,0.71875
moving_count_0020,moving_count,position_s4,0.00021055713295936584,0.0005352199077606201,-1.5419224712938555,0.53125
moving_count_0020,moving_count,channel_s4,0.00021055713295936584,0.00021055713295936584,0.0,1.0
moving_count_0020,moving_count,separable_s4,0.00021055713295936584,0.0005352199077606201,-1.5419224712938555,0.53125
moving_count_0020,moving_count,static_fisher_s4,0.00021055713295936584,0.0005352199077606201,-1.5419224712938555,0.53125
moving_count_0020,moving_count,mixed_static_s4,0.00021055713295936584,0.0005352199077606201,-1.5419224712938555,0.5625
moving_count_0026,moving_count,position_s4,9.591225534677505e-05,0.00013052718713879585,-0.3609020731174444,0.65625
moving_count_0026,moving_count,channel_s4,9.591225534677505e-05,9.591225534677505e-05,0.0,1.0
moving_count_0026,moving_count,separable_s4,9.591225534677505e-05,0.00013052718713879585,-0.3609020731174444,0.65625
moving_count_0026,moving_count,static_fisher_s4,9.591225534677505e-05,0.00013052718713879585,-0.3609020731174444,0.65625
moving_count_0026,moving_count,mixed_static_s4,9.591225534677505e-05,0.00013052718713879585,-0.3609020731174444,0.65625
moving_count_0027,moving_count,position_s4,0.00010772282257676125,0.00011711823754012585,-0.08721842538678004,0.625
moving_count_0027,moving_count,channel_s4,0.00010772282257676125,0.00010772282257676125,0.0,1.0
moving_count_0027,moving_count,separable_s4,0.00010772282257676125,0.00011711823754012585,-0.08721842538678004,0.625
moving_count_0027,moving_count,static_fisher_s4,0.00010772282257676125,0.00011711823754012585,-0.08721842538678004,0.625
moving_count_0027,moving_count,mixed_static_s4,0.00010772282257676125,0.00011711823754012585,-0.08721842538678004,0.625
object_shuffle_0000,object_shuffle,position_s4,0.0005830079317092896,0.0007472783327102661,-0.2817635782747603,0.375
object_shuffle_0000,object_shuffle,channel_s4,0.0005830079317092896,0.0005830079317092896,0.0,1.0
object_shuffle_0000,object_shuffle,separable_s4,0.0005830079317092896,0.0005830079317092896,0.0,0.375
object_shuffle_0000,object_shuffle,static_fisher_s4,0.0005830079317092896,0.0007472783327102661,-0.2817635782747603,0.375
object_shuffle_0000,object_shuffle,mixed_static_s4,0.0005830079317092896,0.0005830079317092896,0.0,0.53125
object_shuffle_0004,object_shuffle,position_s4,0.0008935825899243355,0.0008510047337040305,0.047648484538972746,0.15625
object_shuffle_0004,object_shuffle,channel_s4,0.0008935825899243355,0.0011677183210849762,-0.3067827576898665,0.96875
object_shuffle_0004,object_shuffle,separable_s4,0.0008935825899243355,0.0008510047337040305,0.047648484538972746,0.15625
object_shuffle_0004,object_shuffle,static_fisher_s4,0.0008935825899243355,0.0008510047337040305,0.047648484538972746,0.15625
object_shuffle_0004,object_shuffle,mixed_static_s4,0.0008935825899243355,0.0006132009439170361,0.31377250314494254,0.1875
object_shuffle_0007,object_shuffle,position_s4,2.8521637432277203e-05,7.630372419953346e-05,-1.6752925522144988,0.3125
object_shuffle_0007,object_shuffle,channel_s4,2.8521637432277203e-05,2.776249311864376e-05,0.026616435169123154,0.96875
object_shuffle_0007,object_shuffle,separable_s4,2.8521637432277203e-05,7.630372419953346e-05,-1.6752925522144988,0.3125
object_shuffle_0007,object_shuffle,static_fisher_s4,2.8521637432277203e-05,0.00018290802836418152,-5.412956787578725,0.28125
object_shuffle_0007,object_shuffle,mixed_static_s4,2.8521637432277203e-05,2.776249311864376e-05,0.026616435169123154,0.34375
object_shuffle_0008,object_shuffle,position_s4,0.00034339120611548424,0.00039973948150873184,-0.16409353061387777,0.3125
object_shuffle_0008,object_shuffle,channel_s4,0.00034339120611548424,0.00034339120611548424,0.0,0.96875
object_shuffle_0008,object_shuffle,separable_s4,0.00034339120611548424,0.00039973948150873184,-0.16409353061387777,0.28125
object_shuffle_0008,object_shuffle,static_fisher_s4,0.00034339120611548424,0.0003124033100903034,0.09024079671614949,0.34375
object_shuffle_0008,object_shuffle,mixed_static_s4,0.00034339120611548424,0.0003124033100903034,0.09024079671614949,0.34375
object_shuffle_0015,object_shuffle,position_s4,9.834207594394684e-05,2.9482413083314896e-05,0.7002055041006118,0.28125
object_shuffle_0015,object_shuffle,channel_s4,9.834207594394684e-05,9.834207594394684e-05,0.0,1.0
object_shuffle_0015,object_shuffle,separable_s4,9.834207594394684e-05,2.9482413083314896e-05,0.7002055041006118,0.28125
object_shuffle_0015,object_shuffle,static_fisher_s4,9.834207594394684e-05,2.9482413083314896e-05,0.7002055041006118,0.25
object_shuffle_0015,object_shuffle,mixed_static_s4,9.834207594394684e-05,0.00011768704280257225,-0.19671098736670634,0.375
object_shuffle_0016,object_shuffle,position_s4,0.0001130574382841587,0.00017617736011743546,-0.558299593474169,0.34375
object_shuffle_0016,object_shuffle,channel_s4,0.0001130574382841587,0.0001130574382841587,0.0,1.0
object_shuffle_0016,object_shuffle,separable_s4,0.0001130574382841587,0.00017617736011743546,-0.558299593474169,0.34375
object_shuffle_0016,object_shuffle,static_fisher_s4,0.0001130574382841587,0.00017617736011743546,-0.558299593474169,0.34375
object_shuffle_0016,object_shuffle,mixed_static_s4,0.0001130574382841587,7.05234706401825e-05,0.3762155616605365,0.53125
object_shuffle_0020,object_shuffle,position_s4,0.0003378177061676979,0.00027585122734308243,0.1834317079693104,0.21875
object_shuffle_0020,object_shuffle,channel_s4,0.0003378177061676979,0.0005047135055065155,-0.49404100581977173,0.96875
object_shuffle_0020,object_shuffle,separable_s4,0.0003378177061676979,0.00027585122734308243,0.1834317079693104,0.21875
object_shuffle_0020,object_shuffle,static_fisher_s4,0.0003378177061676979,0.00027585122734308243,0.1834317079693104,0.21875
object_shuffle_0020,object_shuffle,mixed_static_s4,0.0003378177061676979,0.0003378177061676979,0.0,0.28125
object_shuffle_0021,object_shuffle,position_s4,0.00022754212841391563,0.0003341520205140114,-0.46852814836189194,0.4375
object_shuffle_0021,object_shuffle,channel_s4,0.00022754212841391563,0.00022754212841391563,0.0,1.0
object_shuffle_0021,object_shuffle,separable_s4,0.00022754212841391563,0.00040543219074606895,-0.7817895682533056,0.46875
object_shuffle_0021,object_shuffle,static_fisher_s4,0.00022754212841391563,0.0003341520205140114,-0.46852814836189194,0.4375
object_shuffle_0021,object_shuffle,mixed_static_s4,0.00022754212841391563,0.00040543219074606895,-0.7817895682533056,0.75
