sample_id,sample_index,seed,model,input_trajectory,basis_scope,block,rank,method,target_stage,horizon,relative_l2,output_relative_l2,error_sq,target_sq,output_target_sq,state_bytes_bf16,basis_bytes_bf16,estimated_macs
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,16,ar1,2,2,0.9402502962369781,0.21728808903481875,338902.0553102499,383342.7418656434,7177981.9466725625,249600,49152,576326400
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,16,drift,2,2,0.8729889499962923,0.20174426049358918,292149.2246131248,383342.7418656434,7177981.9466725625,249600,49152,576326400
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,16,ar2_drift,2,1,0.7191882945643633,0.16620154315028762,198277.05755684967,383342.7418656434,7177981.9466725625,249600,49152,384009600
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,16,capacity,3,0,0.502173682364117,0.13773152020107832,112733.25638989755,447037.70483431395,5942721.3929912485,249600,49152,191692800
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,16,reuse,3,1,0.8379884811450719,0.22983567532998736,313920.915721484,447037.70483431395,5942721.3929912485,249600,49152,384009600
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,16,ar1,3,1,0.8130637906882208,0.22299956338759716,295524.4349322181,447037.70483431395,5942721.3929912485,249600,49152,384009600
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,16,drift,3,1,0.6427002219003154,0.17627383055832166,184654.99262179463,447037.70483431395,5942721.3929912485,249600,49152,384009600
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,16,reuse,3,2,0.9456511833405903,0.25936439848516224,399766.22154776397,447037.70483431395,5942721.3929912485,249600,49152,576326400
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,16,ar1,3,2,0.9032714461097047,0.24774087889518143,364737.75284275674,447037.70483431395,5942721.3929912485,249600,49152,576326400
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,16,drift,3,2,0.7190200944242322,0.1972061343277768,231113.9766134445,447037.70483431395,5942721.3929912485,249600,49152,576326400
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,16,reuse,3,3,1.7684784539138254,0.4850417981956128,1398117.5932291495,447037.70483431395,5942721.3929912485,249600,49152,768643200
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,16,ar1,3,3,0.9501135442640328,0.26058829327546307,403547.97565397416,447037.70483431395,5942721.3929912485,249600,49152,768643200
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,16,drift,3,3,0.8895015231509464,0.24396419268328562,353702.0255340227,447037.70483431395,5942721.3929912485,249600,49152,768643200
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,16,ar2_drift,3,1,0.6358714697849089,0.17440090403317315,180751.88445153376,447037.70483431395,5942721.3929912485,249600,49152,384009600
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,32,capacity,1,0,0.472437685002359,0.09495076029913775,71494.63058491342,320320.22509406245,7930061.09550907,499200,98304,383385600
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,32,reuse,1,1,1.7828641266280048,0.3583209166147319,1018171.3070085361,320320.22509406245,7930061.09550907,499200,98304,768019200
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,32,ar1,1,1,0.9456938346805294,0.19006601603484488,286474.17436005955,320320.22509406245,7930061.09550907,499200,98304,768019200
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,32,drift,1,1,0.8605391124049444,0.17295157770825723,237205.95598201154,320320.22509406245,7930061.09550907,499200,98304,768019200
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,32,capacity,2,0,0.49745183867750586,0.11495913358994507,94861.35541110218,383342.7418656434,7177981.9466725625,499200,98304,383385600
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,32,reuse,2,1,1.016790324977209,0.23497618405185366,396323.7103667957,383342.7418656434,7177981.9466725625,499200,98304,768019200
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,32,ar1,2,1,0.9380113159478976,0.2167706696302751,337289.94929818495,383342.7418656434,7177981.9466725625,499200,98304,768019200
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,32,drift,2,1,0.7289832714247848,0.16846512319132473,203714.7003569317,383342.7418656434,7177981.9466725625,499200,98304,768019200
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,32,reuse,2,2,1.7867707948445692,0.4129155961011776,1223840.821977274,383342.7418656434,7177981.9466725625,499200,98304,1152652800
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,32,ar1,2,2,0.9399302853448152,0.21721413579544546,338671.40631429374,383342.7418656434,7177981.9466725625,499200,98304,1152652800
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,32,drift,2,2,0.8712446496282024,0.20134115964352634,290982.9168525266,383342.7418656434,7177981.9466725625,499200,98304,1152652800
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,32,ar2_drift,2,1,0.7144400983697978,0.16510425396930184,195667.58644099833,383342.7418656434,7177981.9466725625,499200,98304,768019200
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,32,capacity,3,0,0.4816261762701237,0.13209594161531205,103696.5529855084,447037.70483431395,5942721.3929912485,499200,98304,383385600
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,32,reuse,3,1,0.83699816014706,0.22956405931080234,313179.38100197783,447037.70483431395,5942721.3929912485,499200,98304,768019200
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,32,ar1,3,1,0.8095215728216947,0.2220280368644563,292955.0629852939,447037.70483431395,5942721.3929912485,499200,98304,768019200
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,32,drift,3,1,0.6365197985332526,0.17457872160353854,181120.65829906246,447037.70483431395,5942721.3929912485,499200,98304,768019200
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,32,reuse,3,2,0.952226024051666,0.2611676845553386,405344.46546426805,447037.70483431395,5942721.3929912485,499200,98304,1152652800
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,32,ar1,3,2,0.9025060691530431,0.24753095843246103,364119.90180781565,447037.70483431395,5942721.3929912485,499200,98304,1152652800
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,32,drift,3,2,0.7162671874972403,0.19645109265725022,229347.63573525992,447037.70483431395,5942721.3929912485,499200,98304,1152652800
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,32,reuse,3,3,1.7742500753344352,0.4866247847602279,1407258.3018672168,447037.70483431395,5942721.3929912485,499200,98304,1537286400
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,32,ar1,3,3,0.9499974847731599,0.26055646155931966,403449.3922534524,447037.70483431395,5942721.3929912485,499200,98304,1537286400
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,32,drift,3,3,0.8883401689729296,0.24364566727654366,352779.0250516858,447037.70483431395,5942721.3929912485,499200,98304,1537286400
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,32,ar2_drift,3,1,0.6295376529209276,0.1726637237388087,177168.93552257202,447037.70483431395,5942721.3929912485,499200,98304,768019200
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,64,capacity,1,0,0.4384657263350033,0.08812305919332906,61582.26579119597,320320.22509406245,7930061.09550907,998400,196608,766771200
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,64,reuse,1,1,1.7890944083255789,0.3595730817210348,1025299.8119195127,320320.22509406245,7930061.09550907,998400,196608,1536038400
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,64,ar1,1,1,0.9452433192384568,0.18997547121780498,286201.29471735324,320320.22509406245,7930061.09550907,998400,196608,1536038400
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,64,drift,1,1,0.8580209119265877,0.17244546852688566,235819.71297458664,320320.22509406245,7930061.09550907,998400,196608,1536038400
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,64,capacity,2,0,0.46793648568306223,0.10813825336792558,83938.47274456266,383342.7418656434,7177981.9466725625,998400,196608,766771200
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,64,reuse,2,1,1.0235285992537668,0.23653337233119318,401593.99398464384,383342.7418656434,7177981.9466725625,998400,196608,1536038400
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,64,ar1,2,1,0.9374845745507966,0.2166489417966869,336911.2444953297,383342.7418656434,7177981.9466725625,998400,196608,1536038400
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,64,drift,2,1,0.7259874254669577,0.16777279515290328,202043.75991531514,383342.7418656434,7177981.9466725625,998400,196608,1536038400
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,64,reuse,2,2,1.793071680371812,0.41437170558704656,1232487.5689605284,383342.7418656434,7177981.9466725625,998400,196608,2305305600
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,64,ar1,2,2,0.9398804802239997,0.2172026260308972,338635.5161558832,383342.7418656434,7177981.9466725625,998400,196608,2305305600
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,64,drift,2,2,0.8695420193535148,0.20094768858565978,289846.7211340804,383342.7418656434,7177981.9466725625,998400,196608,2305305600
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,64,ar2_drift,2,1,0.7114388324745078,0.1644106734049745,194027.09348544877,383342.7418656434,7177981.9466725625,998400,196608,1536038400
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,64,capacity,3,0,0.4550387526608489,0.12480379071107515,92563.74626418261,447037.70483431395,5942721.3929912485,998400,196608,766771200
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,64,reuse,3,1,0.8403559546028228,0.23048500389861454,315697.1913885813,447037.70483431395,5942721.3929912485,998400,196608,1536038400
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,64,ar1,3,1,0.8074572812113956,0.22146186218902064,291462.88873029064,447037.70483431395,5942721.3929912485,998400,196608,1536038400
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,64,drift,3,1,0.631680831526581,0.17325153480455277,178377.28580275667,447037.70483431395,5942721.3929912485,998400,196608,1536038400
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,64,reuse,3,2,0.961069853226261,0.26359328764724343,412908.7287314614,447037.70483431395,5942721.3929912485,998400,196608,2305305600
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,64,ar1,3,2,0.9024395765143111,0.2475127214508422,364066.25031000684,447037.70483431395,5942721.3929912485,998400,196608,2305305600
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,64,drift,3,2,0.7142194999103664,0.19588947197870477,228038.17743529478,447037.70483431395,5942721.3929912485,998400,196608,2305305600
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,64,reuse,3,3,1.7802568229794928,0.4882722595556477,1416803.0154996444,447037.70483431395,5942721.3929912485,998400,196608,3074572800
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,64,ar1,3,3,0.949995681069898,0.2605559668563892,403447.8602445667,447037.70483431395,5942721.3929912485,998400,196608,3074572800
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,64,drift,3,3,0.8868059260442163,0.24322486941645943,351561.5154737283,447037.70483431395,5942721.3929912485,998400,196608,3074572800
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,22,64,ar2_drift,3,1,0.6246831057985573,0.171332263770807,174447.0687726849,447037.70483431395,5942721.3929912485,998400,196608,1536038400
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,16,capacity,1,0,0.5245778660210656,0.10542991974603104,88146.3401679752,320320.22509406245,7930061.09550907,249600,49152,191692800
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,16,reuse,1,1,1.7731070534701068,0.35635993521115894,1007057.5178154871,320320.22509406245,7930061.09550907,249600,49152,384009600
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,16,ar1,1,1,0.9484902961525298,0.19062805024875895,288170.9147382071,320320.22509406245,7930061.09550907,249600,49152,384009600
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,16,drift,1,1,0.8694118503793081,0.17473482498794166,242122.6797579937,320320.22509406245,7930061.09550907,249600,49152,384009600
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,16,capacity,2,0,0.5302525740155948,0.12253925255302793,107783.63240548741,383342.7418656434,7177981.9466725625,249600,49152,191692800
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,16,reuse,2,1,1.009184628618624,0.23321853799297965,390416.80109911505,383342.7418656434,7177981.9466725625,249600,49152,384009600
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,16,ar1,2,1,0.9404220782168985,0.2173277871644518,339025.90017238166,383342.7418656434,7177981.9466725625,249600,49152,384009600
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,16,drift,2,1,0.7382606281986832,0.17060908329722674,208932.81739417324,383342.7418656434,7177981.9466725625,249600,49152,384009600
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,16,reuse,2,2,1.77566535715273,0.4103491737946785,1208674.858211457,383342.7418656434,7177981.9466725625,249600,49152,576326400
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,16,ar1,2,2,0.9406162424851985,0.21737265775155676,339165.9086065176,383342.7418656434,7177981.9466725625,249600,49152,576326400
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,16,drift,2,2,0.8754967960269058,0.20232381369741845,293830.15686671255,383342.7418656434,7177981.9466725625,249600,49152,576326400
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,16,ar2_drift,2,1,0.7231360324309828,0.16711384960792044,200459.77983355458,383342.7418656434,7177981.9466725625,249600,49152,384009600
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,16,capacity,3,0,0.5113783260481953,0.1402560841359086,116903.84328926133,447037.70483431395,5942721.3929912485,249600,49152,191692800
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,16,reuse,3,1,0.8391156033714062,0.2301448119158686,314765.9516714029,447037.70483431395,5942721.3929912485,249600,49152,384009600
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,16,ar1,3,1,0.8143970255356239,0.22336523062338975,296494.411744114,447037.70483431395,5942721.3929912485,249600,49152,384009600
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,16,drift,3,1,0.6471620738605878,0.17749758575494481,187227.7726716314,447037.70483431395,5942721.3929912485,249600,49152,384009600
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,16,reuse,3,2,0.9424264318817247,0.2584799436913362,397044.396252094,447037.70483431395,5942721.3929912485,249600,49152,576326400
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,16,ar1,3,2,0.9037275934711597,0.24786598674478666,365106.2271775555,447037.70483431395,5942721.3929912485,249600,49152,576326400
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,16,drift,3,2,0.7226672047983156,0.1982064297908899,233464.49760440318,447037.70483431395,5942721.3929912485,249600,49152,576326400
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,16,reuse,3,3,1.7633540496844482,0.483636324333832,1390026.8646005504,447037.70483431395,5942721.3929912485,249600,49152,768643200
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,16,ar1,3,3,0.9498638212816172,0.26051980158184157,403335.8705618682,447037.70483431395,5942721.3929912485,249600,49152,768643200
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,16,drift,3,3,0.8908098431377228,0.24432302650317012,354743.27333037235,447037.70483431395,5942721.3929912485,249600,49152,768643200
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,16,ar2_drift,3,1,0.6406176215696886,0.1757026343376075,183460.22259061132,447037.70483431395,5942721.3929912485,249600,49152,384009600
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,32,capacity,1,0,0.4944840009532501,0.09938163981570652,78322.91635904417,320320.22509406245,7930061.09550907,499200,98304,383385600
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,32,reuse,1,1,1.7789073356413534,0.3575256787993459,1013656.9747470797,320320.22509406245,7930061.09550907,499200,98304,768019200
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,32,ar1,1,1,0.9475242141557851,0.19043388660979826,287584.1824252741,320320.22509406245,7930061.09550907,499200,98304,768019200
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,32,drift,1,1,0.8648353583249638,0.17381503934454876,239580.37226284228,320320.22509406245,7930061.09550907,499200,98304,768019200
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,32,capacity,2,0,0.505747587701232,0.11687624806434838,98051.64513206994,383342.7418656434,7177981.9466725625,499200,98304,383385600
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,32,reuse,2,1,1.0141336090463406,0.234362227608514,394255.35088043613,383342.7418656434,7177981.9466725625,499200,98304,768019200
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,32,ar1,2,1,0.9390267438901254,0.21700533097311359,338020.5993737424,383342.7418656434,7177981.9466725625,499200,98304,768019200
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,32,drift,2,1,0.7334043085242278,0.1694868072117761,206193.1145877733,383342.7418656434,7177981.9466725625,499200,98304,768019200
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,32,reuse,2,2,1.781980779735302,0.41180864273598744,1217287.817791645,383342.7418656434,7177981.9466725625,499200,98304,1152652800
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,32,ar1,2,2,0.940302016345421,0.2173000413453612,338939.3401336695,383342.7418656434,7177981.9466725625,499200,98304,1152652800
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,32,drift,2,2,0.8726932370536626,0.20167592241333115,291951.3351099469,383342.7418656434,7177981.9466725625,499200,98304,1152652800
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,32,ar2_drift,2,1,0.7181109530291607,0.1659525738233341,197683.46581987993,383342.7418656434,7177981.9466725625,499200,98304,768019200
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,32,capacity,3,0,0.4909086037465687,0.13464183936421084,107732.17851831036,447037.70483431395,5942721.3929912485,499200,98304,383385600
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,32,reuse,3,1,0.8404379876493757,0.23050750315854246,315758.829236875,447037.70483431395,5942721.3929912485,499200,98304,768019200
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,32,ar1,3,1,0.811812631487904,0.22265640709580994,294615.61662809085,447037.70483431395,5942721.3929912485,499200,98304,768019200
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,32,drift,3,1,0.6417575401179336,0.1760152805794736,184113.7037526396,447037.70483431395,5942721.3929912485,499200,98304,768019200
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,32,reuse,3,2,0.9481441440717725,0.2600481445343197,401876.75690892944,447037.70483431395,5942721.3929912485,499200,98304,1152652800
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,32,ar1,3,2,0.902729512019646,0.24759224226069837,364300.2220715805,447037.70483431395,5942721.3929912485,499200,98304,1152652800
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,32,drift,3,2,0.7194865861448392,0.19733407933185976,231413.96191639442,447037.70483431395,5942721.3929912485,499200,98304,1152652800
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,32,reuse,3,3,1.7694208139480978,0.48530025992838627,1399608.0057053852,447037.70483431395,5942721.3929912485,499200,98304,1537286400
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,32,ar1,3,3,0.9497038103567967,0.260475915275772,403199.9927480711,447037.70483431395,5942721.3929912485,499200,98304,1537286400
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,32,drift,3,3,0.8889856689727805,0.2438227090041203,353291.8952402521,447037.70483431395,5942721.3929912485,499200,98304,1537286400
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,32,ar2_drift,3,1,0.6350113753524516,0.17416500534341875,180263.2368082059,447037.70483431395,5942721.3929912485,499200,98304,768019200
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,64,capacity,1,0,0.4590773302872437,0.09226558958067563,67508.1265362537,320320.22509406245,7930061.09550907,998400,196608,766771200
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,64,reuse,1,1,1.784931698208593,0.35873645817668154,1020534.2046453098,320320.22509406245,7930061.09550907,998400,196608,1536038400
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,64,ar1,1,1,0.9470715737604328,0.19034291471859405,287309.48522198026,320320.22509406245,7930061.09550907,998400,196608,1536038400
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,64,drift,1,1,0.8621197236259519,0.1732692497355665,238078.14115173678,320320.22509406245,7930061.09550907,998400,196608,1536038400
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,64,capacity,2,0,0.474993527788363,0.10976910761964558,86489.34912790672,383342.7418656434,7177981.9466725625,998400,196608,766771200
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,64,reuse,2,1,1.0206087002058093,0.23585859532038608,399305.94591558503,383342.7418656434,7177981.9466725625,998400,196608,1536038400
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,64,ar1,2,1,0.9382052736623819,0.21681549248361803,337429.4502832921,383342.7418656434,7177981.9466725625,998400,196608,1536038400
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,64,drift,2,1,0.7297293117744867,0.16863753013719687,204131.87633335884,383342.7418656434,7177981.9466725625,998400,196608,1536038400
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,64,reuse,2,2,1.788770089351693,0.41337762507857795,1226581.1702804696,383342.7418656434,7177981.9466725625,998400,196608,2305305600
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,64,ar1,2,2,0.9402527175611214,0.2172886485931599,338903.80078757356,383342.7418656434,7177981.9466725625,998400,196608,2305305600
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,64,drift,2,2,0.870948492207732,0.20127271884621412,290785.12601777655,383342.7418656434,7177981.9466725625,998400,196608,2305305600
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,64,ar2_drift,2,1,0.7143730152139033,0.16508875131983808,195630.8433102741,383342.7418656434,7177981.9466725625,998400,196608,1536038400
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,64,capacity,3,0,0.4630967563069063,0.1270138648964296,95871.08287497942,447037.70483431395,5942721.3929912485,998400,196608,766771200
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,64,reuse,3,1,0.8426862260639002,0.23112412905010482,317450.4487520184,447037.70483431395,5942721.3929912485,998400,196608,1536038400
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,64,ar1,3,1,0.8090419308113458,0.22189648512138874,292608.0137332765,447037.70483431395,5942721.3929912485,998400,196608,1536038400
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,64,drift,3,1,0.6361085007024123,0.17446591466544825,180886.66568450214,447037.70483431395,5942721.3929912485,998400,196608,1536038400
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,64,reuse,3,2,0.9568048587535353,0.26242352468871427,409252.0832207333,447037.70483431395,5942721.3929912485,998400,196608,2305305600
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,64,ar1,3,2,0.9024876641096312,0.24752591046858416,364105.05077357934,447037.70483431395,5942721.3929912485,998400,196608,2305305600
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,64,drift,3,2,0.717334447100501,0.19674381068045343,230031.6146495666,447037.70483431395,5942721.3929912485,998400,196608,2305305600
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,64,reuse,3,3,1.775985400669843,0.4871007336298779,1410012.4178246453,447037.70483431395,5942721.3929912485,998400,196608,3074572800
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,64,ar1,3,3,0.9497333812999392,0.26048402571862445,403225.10202857305,447037.70483431395,5942721.3929912485,998400,196608,3074572800
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,64,drift,3,3,0.8877099495695263,0.24347281656863257,352278.65519160114,447037.70483431395,5942721.3929912485,998400,196608,3074572800
sel01_dog_beach,5,2026082806,teacher,rcm4,shared,22,64,ar2_drift,3,1,0.6292876489100402,0.17259515496731556,177028.24767204624,447037.70483431395,5942721.3929912485,998400,196608,1536038400
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,23,16,capacity,1,0,0.5658771145476567,0.10539288183933468,80066.71527001029,250038.9988082231,7208243.551612385,249600,49152,191692800
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,23,16,reuse,1,1,1.9204589490737187,0.35767960550730754,922184.4777142942,250038.9988082231,7208243.551612385,249600,49152,384009600
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,23,16,ar1,1,1,0.9795756263902288,0.1824429643657961,239929.5239787657,250038.9988082231,7208243.551612385,249600,49152,384009600
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,23,16,drift,1,1,0.9251947942114009,0.17231470069722674,214029.73421970772,250038.9988082231,7208243.551612385,249600,49152,384009600
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,23,16,capacity,2,0,0.6340097826921964,0.12934397560440306,104674.56897807802,260404.9666426268,6256749.536081446,249600,49152,191692800
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,23,16,reuse,2,1,1.1800571393794097,0.24074278664844118,362622.99173591833,260404.9666426268,6256749.536081446,249600,49152,384009600
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,23,16,ar1,2,1,0.9792011830706888,0.19976627710236225,249685.3849743695,260404.9666426268,6256749.536081446,249600,49152,384009600
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,23,16,drift,2,1,0.8827893234532653,0.1800973483906024,202938.0146816208,260404.9666426268,6256749.536081446,249600,49152,384009600
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,23,16,reuse,2,2,2.057890512700414,0.41982907446789314,1102792.472834348,260404.9666426268,6256749.536081446,249600,49152,576326400
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,23,16,ar1,2,2,0.9886411515528882,0.20169211970984252,254522.76388476932,260404.9666426268,6256749.536081446,249600,49152,576326400
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,23,16,drift,2,2,0.9540772686779218,0.1946407615992634,237037.11932507917,260404.9666426268,6256749.536081446,249600,49152,576326400
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,23,16,ar2_drift,2,1,0.8797035377173299,0.17946781899555989,201521.75661355283,260404.9666426268,6256749.536081446,249600,49152,384009600
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,23,16,capacity,3,0,0.6549480105755466,0.1521821812096518,114194.05006121442,266213.34445913456,4930782.740454312,249600,49152,191692800
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,23,16,reuse,3,1,1.0798575877001275,0.25091317240216676,310429.3603382525,266213.34445913456,4930782.740454312,249600,49152,384009600
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,23,16,ar1,3,1,0.9526358572500245,0.22135222996927142,241592.62366707443,266213.34445913456,4930782.740454312,249600,49152,384009600
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,23,16,drift,3,1,0.8734707405966834,0.20295760942918453,203107.77322166,266213.34445913456,4930782.740454312,249600,49152,384009600
sel01_dog_beach,5,2026082806,teacher,rcm4,model_specific,23,16,reuse,3,2,1.1913100764825066,0.276810010884418,377815.22241438215,266213.34445913456,4930782.740454312,249600,49152,576326400
