head,source,ascending_index,eigenvalue,mp_lower,mp_upper
0,k,68,0.699868381023407,0.8788919423236052,1.1289224654908026
0,k,69,0.7237647771835327,0.8788919423236052,1.1289224654908026
0,k,70,0.7496334314346313,0.8788919423236052,1.1289224654908026
0,k,71,0.7739014625549316,0.8788919423236052,1.1289224654908026
0,k,72,0.7880867719650269,0.8788919423236052,1.1289224654908026
0,k,73,0.8162510395050049,0.8788919423236052,1.1289224654908026
0,k,74,0.8189380168914795,0.8788919423236052,1.1289224654908026
0,k,75,0.8588123321533203,0.8788919423236052,1.1289224654908026
0,k,76,0.8814679384231567,0.8788919423236052,1.1289224654908026
0,k,77,0.8880560398101807,0.8788919423236052,1.1289224654908026
0,k,78,0.9011347889900208,0.8788919423236052,1.1289224654908026
0,k,79,0.9151366949081421,0.8788919423236052,1.1289224654908026
0,k,80,0.9350839853286743,0.8788919423236052,1.1289224654908026
0,k,81,0.9442428946495056,0.8788919423236052,1.1289224654908026
0,k,82,0.9521735310554504,0.8788919423236052,1.1289224654908026
0,k,83,0.963513970375061,0.8788919423236052,1.1289224654908026
0,k,84,0.9711316227912903,0.8788919423236052,1.1289224654908026
0,k,85,0.9823814630508423,0.8788919423236052,1.1289224654908026
0,k,86,0.9866203665733337,0.8788919423236052,1.1289224654908026
0,k,87,0.9960265159606934,0.8788919423236052,1.1289224654908026
0,k,88,1.0128209590911865,0.8788919423236052,1.1289224654908026
0,k,89,1.013990044593811,0.8788919423236052,1.1289224654908026
0,k,90,1.0225852727890015,0.8788919423236052,1.1289224654908026
0,k,91,1.031796932220459,0.8788919423236052,1.1289224654908026
0,k,92,1.045082449913025,0.8788919423236052,1.1289224654908026
0,k,93,1.0529906749725342,0.8788919423236052,1.1289224654908026
0,k,94,1.0817698240280151,0.8788919423236052,1.1289224654908026
0,k,95,1.1019502878189087,0.8788919423236052,1.1289224654908026
0,k,96,1.124415397644043,0.8788919423236052,1.1289224654908026
0,k,97,1.1371427774429321,0.8788919423236052,1.1289224654908026
0,k,98,1.152395248413086,0.8788919423236052,1.1289224654908026
0,k,99,1.2232325077056885,0.8788919423236052,1.1289224654908026
0,k,100,1.2824692726135254,0.8788919423236052,1.1289224654908026
0,k,101,1.3144011497497559,0.8788919423236052,1.1289224654908026
0,k,102,1.3383218050003052,0.8788919423236052,1.1289224654908026
0,k,103,1.3649457693099976,0.8788919423236052,1.1289224654908026
0,k,104,1.4527028799057007,0.8788919423236052,1.1289224654908026
