prompt_id,layer,head_index,variant,relative_av_l2,av_numerator_sq,av_denominator_sq,dense_capture_parity
calib_fluid_s1,29,0,qvg_v_only,0.3580068349838257,27037.5546875,210952.53125,0.0005908072926104069
calib_fluid_s1,29,1,qvg_v_only,0.024189865216612816,25.159465789794922,42996.640625,0.0007868288666941226
calib_fluid_s1,29,2,qvg_v_only,0.3433598279953003,10961.3125,92974.453125,0.000811797974165529
calib_fluid_s1,29,3,qvg_v_only,0.10128859430551529,254.79171752929688,24835.0,0.0008843763498589396
calib_fluid_s1,29,4,qvg_v_only,0.11215096712112427,724.8475341796875,57628.94140625,0.0012122434563934803
calib_fluid_s1,29,5,qvg_v_only,0.1294911652803421,528.9454956054688,31545.0078125,0.001096852240152657
calib_fluid_s1,29,6,qvg_v_only,0.011686159297823906,5.095874309539795,37314.28125,0.0006454066606238484
calib_fluid_s1,29,7,qvg_v_only,0.033226121217012405,36.326026916503906,32904.75,0.0008171987137757242
calib_fluid_s1,29,8,qvg_v_only,0.03660765290260315,87.22186279296875,65085.109375,0.0007966931443661451
calib_fluid_s1,29,9,qvg_v_only,0.42105573415756226,42005.3828125,236933.140625,0.00019137652998324484
calib_fluid_s1,29,10,qvg_v_only,0.01899559795856476,16.427364349365234,45526.2578125,0.0008097215904854238
calib_fluid_s1,29,11,qvg_v_only,0.3352815806865692,12826.099609375,114097.2578125,0.0008131562499329448
calib_fluid_s1,29,0,qvg_both,0.3551112413406372,26601.95703125,210952.53125,0.0005908072926104069
calib_fluid_s1,29,1,qvg_both,0.027575092390179634,32.69403076171875,42996.640625,0.0007868288666941226
calib_fluid_s1,29,2,qvg_both,0.34084704518318176,10801.46484375,92974.453125,0.000811797974165529
calib_fluid_s1,29,3,qvg_both,0.11634807288646698,336.1882629394531,24835.0,0.0008843763498589396
calib_fluid_s1,29,4,qvg_both,0.1158030778169632,772.824462890625,57628.94140625,0.0012122434563934803
calib_fluid_s1,29,5,qvg_both,0.13306723535060883,558.56396484375,31545.0078125,0.001096852240152657
calib_fluid_s1,29,6,qvg_both,0.01272959541529417,6.046503067016602,37314.28125,0.0006454066606238484
calib_fluid_s1,29,7,qvg_both,0.03531412407755852,41.03509521484375,32904.75,0.0008171987137757242
calib_fluid_s1,29,8,qvg_both,0.041483428329229355,112.00333404541016,65085.109375,0.0007966931443661451
calib_fluid_s1,29,9,qvg_both,0.4352653920650482,44888.3984375,236933.140625,0.00019137652998324484
calib_fluid_s1,29,10,qvg_both,0.02038043551146984,18.90988540649414,45526.2578125,0.0008097215904854238
calib_fluid_s1,29,11,qvg_both,0.3380884528160095,13041.7509765625,114097.2578125,0.0008131562499329448
calib_fluid_s1,29,0,centroid_k_only,0.012465203180909157,32.778076171875,210952.53125,0.0005908072926104069
calib_fluid_s1,29,1,centroid_k_only,0.027683204039931297,32.95089340209961,42996.640625,0.0007868288666941226
calib_fluid_s1,29,2,centroid_k_only,0.022015521302819252,45.06315231323242,92974.453125,0.000811797974165529
calib_fluid_s1,29,3,centroid_k_only,0.14695842564105988,536.35595703125,24835.0,0.0008843763498589396
calib_fluid_s1,29,4,centroid_k_only,0.028878770768642426,48.06157684326172,57628.94140625,0.0012122434563934803
calib_fluid_s1,29,5,centroid_k_only,0.040844131261110306,52.62474822998047,31545.0078125,0.001096852240152657
calib_fluid_s1,29,6,centroid_k_only,0.015892503783106804,9.424530982971191,37314.28125,0.0006454066606238484
calib_fluid_s1,29,7,centroid_k_only,0.051756516098976135,88.14315795898438,32904.75,0.0008171987137757242
calib_fluid_s1,29,8,centroid_k_only,0.04890724644064903,155.67828369140625,65085.109375,0.0007966931443661451
calib_fluid_s1,29,9,centroid_k_only,0.14829213917255402,5210.2919921875,236933.140625,0.00019137652998324484
calib_fluid_s1,29,10,centroid_k_only,0.028046803548932076,35.81201171875,45526.2578125,0.0008097215904854238
calib_fluid_s1,29,11,centroid_k_only,0.05887214466929436,395.45306396484375,114097.2578125,0.0008131562499329448
calib_fluid_s1,29,0,centroid_v_only,0.5177114605903625,56540.5859375,210952.53125,0.0005908072926104069
calib_fluid_s1,29,1,centroid_v_only,0.08435192704200745,305.93170166015625,42996.640625,0.0007868288666941226
calib_fluid_s1,29,2,centroid_v_only,0.5050141215324402,23712.130859375,92974.453125,0.000811797974165529
calib_fluid_s1,29,3,centroid_v_only,0.22915852069854736,1304.176025390625,24835.0,0.0008843763498589396
calib_fluid_s1,29,4,centroid_v_only,0.2556735873222351,3767.1455078125,57628.94140625,0.0012122434563934803
calib_fluid_s1,29,5,centroid_v_only,0.2877710461616516,2612.310546875,31545.0078125,0.001096852240152657
calib_fluid_s1,29,6,centroid_v_only,0.049664292484521866,92.03724670410156,37314.28125,0.0006454066606238484
calib_fluid_s1,29,7,centroid_v_only,0.17332033812999725,988.4566650390625,32904.75,0.0008171987137757242
calib_fluid_s1,29,8,centroid_v_only,0.11924625188112259,925.4886474609375,65085.109375,0.0007966931443661451
calib_fluid_s1,29,9,centroid_v_only,0.5935174822807312,83462.78125,236933.140625,0.00019137652998324484
calib_fluid_s1,29,10,centroid_v_only,0.07398714125156403,249.21514892578125,45526.2578125,0.0008097215904854238
calib_fluid_s1,29,11,centroid_v_only,0.49821028113365173,28320.48046875,114097.2578125,0.0008131562499329448
calib_fluid_s1,29,0,centroid_both,0.5174568295478821,56484.984375,210952.53125,0.0005908072926104069
calib_fluid_s1,29,1,centroid_both,0.08932565152645111,343.07330322265625,42996.640625,0.0007868288666941226
calib_fluid_s1,29,2,centroid_both,0.5047145485877991,23684.009765625,92974.453125,0.000811797974165529
calib_fluid_s1,29,3,centroid_both,0.25212591886520386,1578.6982421875,24835.0,0.0008843763498589396
calib_fluid_s1,29,4,centroid_both,0.2563093602657318,3785.90380859375,57628.94140625,0.0012122434563934803
calib_fluid_s1,29,5,centroid_both,0.28955161571502686,2644.73779296875,31545.0078125,0.001096852240152657
calib_fluid_s1,29,6,centroid_both,0.05294046550989151,104.5804672241211,37314.28125,0.0006454066606238484
calib_fluid_s1,29,7,centroid_both,0.18247830867767334,1095.67333984375,32904.75,0.0008171987137757242
calib_fluid_s1,29,8,centroid_both,0.12605169415473938,1034.13916015625,65085.109375,0.0007966931443661451
calib_fluid_s1,29,9,centroid_both,0.5978716015815735,84691.859375,236933.140625,0.00019137652998324484
calib_fluid_s1,29,10,centroid_both,0.07781831175088882,275.69287109375,45526.2578125,0.0008097215904854238
calib_fluid_s1,29,11,centroid_both,0.500167965888977,28543.484375,114097.2578125,0.0008131562499329448
