video,reference,status,fps,video_sha256,frames,height,width,pixel_mae,pixel_rmse,pixel_psnr_db,pixel_max_abs,exact_pixel_fraction,frame_psnr_mean_db,frame_psnr_p05_db,frame_ssim_mean,frame_ssim_p05,frame_ssim_min,temporal_delta_mae,reference_frame_delta_mae,candidate_frame_delta_mae
step12.mp4,step20.mp4,ok,16.0,276f70c79af4d4a88fa961c3ccc6ed77b8f448250da77e5979c8f8f16c8e6605,17,480,832,39.303120924852315,57.01912829651602,13.010392137322082,255.0,0.01938891441993464,13.035814108383589,12.417829499177389,0.3137232232810719,0.2887185474086884,0.287390117181674,22.935025676499066,16.231849292200856,16.981827016977164
step20.mp4,step20.mp4,ok,16.0,05e9c5f36db0801e12f5ceae616a122ee3aa3964ab365ae740b677128d7d5742,17,480,832,0.0,0.0,inf,0.0,1.0,inf,nan,1.0,1.0,1.0,0.0,16.231849292200856,16.231849292200856
step4.mp4,step20.mp4,ok,16.0,084e0fd5f56c4b67726d3de154d511d7149ef658c99f15a4e202bc5c2a37ba6e,17,480,832,56.91979839311526,75.21136393296418,10.605134317985778,255.0,0.01356444821518351,10.607301031316958,10.380290842860369,0.21415930447086695,0.20153457132983776,0.19374657208069399,20.13785875108507,16.231849292200856,8.937120799529247
step6.mp4,step20.mp4,ok,16.0,dedd6f3410158f15cd42c5c9a837383258b70beb7cf96967458b1b7aefa40a65,17,480,832,58.6942680838361,77.50006858852221,10.344761871429405,255.0,0.013826436023127199,10.349561569523466,10.130828798858591,0.1736574733909687,0.1576355855128259,0.15244015795342394,25.45932163336338,16.231849292200856,15.454418475811298
step8.mp4,step20.mp4,ok,16.0,b860d57731509401b0bcccd6239f8b160b2d01232821a71f4badbd7fde5454d3,17,480,832,54.09616749544369,72.18984942602883,10.961280889468117,255.0,0.014519554817119156,10.968237231184297,10.566414208995427,0.20431012453773548,0.17436425106520934,0.17434199403556647,24.52499483548678,16.231849292200856,16.274132413945647
