protocol_id,source_protocol_id,capture_path,prompt_id,split,seed,layer,current_start_frame,denoising_call_index,head_index,method,key_domain,shift_scope,window_schedule,detail_fraction,correction,rank,relative_av_l2,numerator_sq,denominator_sq,dense_reference_parity,cache_compression_ratio,dense_cache_bytes,compressed_cache_bytes,exact_bytes,coarse_bytes,detail_bytes,metadata_bytes,candidate_detail_blocks,retained_detail_blocks,retained_detail_tokens,shift_payload,oracle_access
ar-video-windowed-lifting-memory-screen-v2,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,11,canonical_window_staggered_d0p19,canonical_pre_rope,window_shared,staggered,0.19,none,0,0.12708798050880432,773.0137939453125,47860.62109375,0.0009530046372674406,1.5028827895555785,115015680,76530040,57507840,9584640,9437184,376,125,24,1536,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,-1],[0,0],[0,0],[0,0],[0,-1],[0,0],[0,0],[0,1],[0,0],[0,1],[0,1],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,0],[0,0],[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,1],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[3,4],""shifts"":[[1,0],[1,0],[0,0],[0,0],[1,0],[1,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[1,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[5,6],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[7,8],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]}]",none_runtime_KV_only
ar-video-windowed-lifting-memory-screen-v2,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,0,canonical_window_staggered_d0p19,canonical_pre_rope,window_shared,staggered,0.19,adaptive_rank16,16,0.07408621907234192,181.86990356445312,33134.921875,0.0011600491125136614,1.5028827895555785,115015680,76530040,57507840,9584640,9437184,376,125,24,1536,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,-1],[0,0],[0,0],[0,0],[0,-1],[0,0],[0,0],[0,1],[0,0],[0,1],[0,1],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,0],[0,0],[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,1],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[3,4],""shifts"":[[1,0],[1,0],[0,0],[0,0],[1,0],[1,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[1,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[5,6],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[7,8],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]}]",same_record_dense_AV_defect
ar-video-windowed-lifting-memory-screen-v2,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,1,canonical_window_staggered_d0p19,canonical_pre_rope,window_shared,staggered,0.19,adaptive_rank16,16,0.06814280152320862,252.7161865234375,54424.33203125,0.0009859257843345404,1.5028827895555785,115015680,76530040,57507840,9584640,9437184,376,125,24,1536,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,-1],[0,0],[0,0],[0,0],[0,-1],[0,0],[0,0],[0,1],[0,0],[0,1],[0,1],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,0],[0,0],[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,1],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[3,4],""shifts"":[[1,0],[1,0],[0,0],[0,0],[1,0],[1,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[1,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[5,6],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[7,8],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]}]",same_record_dense_AV_defect
ar-video-windowed-lifting-memory-screen-v2,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,2,canonical_window_staggered_d0p19,canonical_pre_rope,window_shared,staggered,0.19,adaptive_rank16,16,0.08187830448150635,129.02749633789062,19246.18359375,0.0009567022789269686,1.5028827895555785,115015680,76530040,57507840,9584640,9437184,376,125,24,1536,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,-1],[0,0],[0,0],[0,0],[0,-1],[0,0],[0,0],[0,1],[0,0],[0,1],[0,1],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,0],[0,0],[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,1],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[3,4],""shifts"":[[1,0],[1,0],[0,0],[0,0],[1,0],[1,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[1,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[5,6],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[7,8],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]}]",same_record_dense_AV_defect
ar-video-windowed-lifting-memory-screen-v2,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,3,canonical_window_staggered_d0p19,canonical_pre_rope,window_shared,staggered,0.19,adaptive_rank16,16,0.05242869630455971,88.25775909423828,32108.115234375,0.000990264699794352,1.5028827895555785,115015680,76530040,57507840,9584640,9437184,376,125,24,1536,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,-1],[0,0],[0,0],[0,0],[0,-1],[0,0],[0,0],[0,1],[0,0],[0,1],[0,1],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,0],[0,0],[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,1],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[3,4],""shifts"":[[1,0],[1,0],[0,0],[0,0],[1,0],[1,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[1,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[5,6],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[7,8],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]}]",same_record_dense_AV_defect
ar-video-windowed-lifting-memory-screen-v2,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,4,canonical_window_staggered_d0p19,canonical_pre_rope,window_shared,staggered,0.19,adaptive_rank16,16,0.06551100313663483,119.82403564453125,27920.00390625,0.0012280609225854278,1.5028827895555785,115015680,76530040,57507840,9584640,9437184,376,125,24,1536,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,-1],[0,0],[0,0],[0,0],[0,-1],[0,0],[0,0],[0,1],[0,0],[0,1],[0,1],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,0],[0,0],[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,1],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[3,4],""shifts"":[[1,0],[1,0],[0,0],[0,0],[1,0],[1,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[1,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[5,6],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[7,8],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]}]",same_record_dense_AV_defect
ar-video-windowed-lifting-memory-screen-v2,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,5,canonical_window_staggered_d0p19,canonical_pre_rope,window_shared,staggered,0.19,adaptive_rank16,16,0.021683473140001297,12.497064590454102,26579.71484375,0.0008054310455918312,1.5028827895555785,115015680,76530040,57507840,9584640,9437184,376,125,24,1536,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,-1],[0,0],[0,0],[0,0],[0,-1],[0,0],[0,0],[0,1],[0,0],[0,1],[0,1],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,0],[0,0],[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,1],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[3,4],""shifts"":[[1,0],[1,0],[0,0],[0,0],[1,0],[1,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[1,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[5,6],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[7,8],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]}]",same_record_dense_AV_defect
ar-video-windowed-lifting-memory-screen-v2,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,6,canonical_window_staggered_d0p19,canonical_pre_rope,window_shared,staggered,0.19,adaptive_rank16,16,0.02477964572608471,6.56168794631958,10686.2509765625,0.0006582947680726647,1.5028827895555785,115015680,76530040,57507840,9584640,9437184,376,125,24,1536,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,-1],[0,0],[0,0],[0,0],[0,-1],[0,0],[0,0],[0,1],[0,0],[0,1],[0,1],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,0],[0,0],[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,1],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[3,4],""shifts"":[[1,0],[1,0],[0,0],[0,0],[1,0],[1,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[1,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[5,6],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[7,8],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]}]",same_record_dense_AV_defect
ar-video-windowed-lifting-memory-screen-v2,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,7,canonical_window_staggered_d0p19,canonical_pre_rope,window_shared,staggered,0.19,adaptive_rank16,16,0.042303986847400665,34.8614387512207,19479.71875,0.0007535068434663117,1.5028827895555785,115015680,76530040,57507840,9584640,9437184,376,125,24,1536,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,-1],[0,0],[0,0],[0,0],[0,-1],[0,0],[0,0],[0,1],[0,0],[0,1],[0,1],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,0],[0,0],[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,1],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[3,4],""shifts"":[[1,0],[1,0],[0,0],[0,0],[1,0],[1,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[1,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[5,6],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[7,8],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]}]",same_record_dense_AV_defect
ar-video-windowed-lifting-memory-screen-v2,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,8,canonical_window_staggered_d0p19,canonical_pre_rope,window_shared,staggered,0.19,adaptive_rank16,16,0.030282557010650635,38.20219421386719,41658.4609375,0.0008795754401944578,1.5028827895555785,115015680,76530040,57507840,9584640,9437184,376,125,24,1536,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,-1],[0,0],[0,0],[0,0],[0,-1],[0,0],[0,0],[0,1],[0,0],[0,1],[0,1],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,0],[0,0],[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,1],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[3,4],""shifts"":[[1,0],[1,0],[0,0],[0,0],[1,0],[1,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[1,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[5,6],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[7,8],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]}]",same_record_dense_AV_defect
ar-video-windowed-lifting-memory-screen-v2,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,9,canonical_window_staggered_d0p19,canonical_pre_rope,window_shared,staggered,0.19,adaptive_rank16,16,0.03484591841697693,32.26411437988281,26571.490234375,0.0007510304567404091,1.5028827895555785,115015680,76530040,57507840,9584640,9437184,376,125,24,1536,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,-1],[0,0],[0,0],[0,0],[0,-1],[0,0],[0,0],[0,1],[0,0],[0,1],[0,1],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,0],[0,0],[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,1],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[3,4],""shifts"":[[1,0],[1,0],[0,0],[0,0],[1,0],[1,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[1,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[5,6],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[7,8],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]}]",same_record_dense_AV_defect
ar-video-windowed-lifting-memory-screen-v2,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,10,canonical_window_staggered_d0p19,canonical_pre_rope,window_shared,staggered,0.19,adaptive_rank16,16,0.026544244959950447,20.089683532714844,28512.3046875,0.0008449701126664877,1.5028827895555785,115015680,76530040,57507840,9584640,9437184,376,125,24,1536,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,-1],[0,0],[0,0],[0,0],[0,-1],[0,0],[0,0],[0,1],[0,0],[0,1],[0,1],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,0],[0,0],[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,1],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[3,4],""shifts"":[[1,0],[1,0],[0,0],[0,0],[1,0],[1,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[1,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[5,6],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[7,8],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]}]",same_record_dense_AV_defect
ar-video-windowed-lifting-memory-screen-v2,ar-video-residual-memory-longlive-v1,captures/20260805_calibration_remaining_v1/calib_fluid_s1__l14__f015__c01.pt,calib_fluid_s1,calibration,1,14,15,1,11,canonical_window_staggered_d0p19,canonical_pre_rope,window_shared,staggered,0.19,adaptive_rank16,16,0.06900948286056519,227.9270782470703,47860.62109375,0.0009530046372674406,1.5028827895555785,115015680,76530040,57507840,9584640,9437184,376,125,24,1536,"[{""frames"":[3,4,5,6,7,8],""shifts"":[[0,-1],[0,0],[0,0],[0,0],[0,-1],[0,0],[0,0],[0,1],[0,0],[0,1],[0,1],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,0],[0,0],[0,0]]},{""frames"":[3,4,5,6],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,1],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[3,4],""shifts"":[[1,0],[1,0],[0,0],[0,0],[1,0],[1,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[1,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[5,6],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]},{""frames"":[7,8],""shifts"":[[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]]}]",same_record_dense_AV_defect
