layer,flow_point,timestep,method,velocity_relative_l2,velocity_mean_relative_l2,velocity_p95_relative_l2,activation_relative_l2,rank8_energy,feature_coefficient_r2,previous_flow_coefficient_r2,flow_rank8_energy
0,0,98,raw_reuse,0.6403716941652137,0.6260950565338135,0.9717510223388672,0.6159046996801643,0.9897033634214967,0.8887079919691558,0.9998755480484159,0.6281530014969249
0,0,98,shift_reuse,0.010852205120555385,0.010684579610824585,0.01634690323844552,0.14647870420169515,0.9897033634214967,0.8887079919691558,0.9998755480484159,0.6281530014969249
0,0,98,shift_toeplitz_r2,0.01438782185271668,0.014473557472229004,0.023611167538911102,0.06743118263832829,0.9897033634214967,0.8887079919691558,0.9998755480484159,0.6281530014969249
0,0,98,shift_circular_r2,0.01438782185271668,0.014473557472229004,0.023611167538911102,0.06743118263832829,0.9897033634214967,0.8887079919691558,0.9998755480484159,0.6281530014969249
0,0,98,shift_rank8_feature,0.008053669310459232,0.0074951727874577045,0.012643635692074894,0.027476217494578025,0.9897033634214967,0.8887079919691558,0.9998755480484159,0.6281530014969249
0,0,98,shift_rank8_prev_flow,0.006071929992551692,0.005794303026050329,0.010412442358210683,0.014883611953373612,0.9897033634214967,0.8887079919691558,0.9998755480484159,0.6281530014969249
0,0,98,shift_rank8_oracle,0.0061066093394087,0.005822005216032267,0.010578225925564766,0.01486353744818351,0.9897033634214967,0.8887079919691558,0.9998755480484159,0.6281530014969249
0,0,98,flow_reuse,0.0065446332034551375,0.006364508997648954,0.01090738084167242,0.00777590042651355,0.9897033634214967,0.8887079919691558,0.9998755480484159,0.6281530014969249
0,0,98,flow_toeplitz_r2,0.004938795428475431,0.004791792947798967,0.008402799675241112,0.006867067655453422,0.9897033634214967,0.8887079919691558,0.9998755480484159,0.6281530014969249
0,0,98,flow_rank8_oracle,0.0019058869647616671,0.001895127003081143,0.002674016391392797,0.004741686822854108,0.9897033634214967,0.8887079919691558,0.9998755480484159,0.6281530014969249
