category,layer,mode,method,capacity,delay,run_count,observation_count,mean_cosine_mean,mean_cosine_std,median_cosine_mean,median_cosine_std,mean_relative_l2_mean,mean_relative_l2_std,coverage_mean,coverage_std,cosine_gain_vs_recent
scene_cut,22,frame_centered_unit,recent_window,32,8,6,48,0.7341857405071698,0.12219170760460801,0.7856992373833918,0.13812594522275332,0.6636608696451051,0.17984867864199897,0.28125,0.25129871003780874,0.0
scene_cut,22,frame_centered_unit,recent_window,64,0,6,96,1.0,0.0,1.0,3.204937810639273e-17,0.0,0.0,1.0,0.0,0.0
scene_cut,22,frame_centered_unit,recent_window,64,1,6,90,1.0,0.0,1.0,3.310045537663031e-17,0.0,0.0,1.0,0.0,0.0
scene_cut,22,frame_centered_unit,recent_window,64,2,6,84,1.0,0.0,1.0,3.4262226380941543e-17,0.0,0.0,1.0,0.0,0.0
scene_cut,22,frame_centered_unit,recent_window,64,4,6,72,0.8893930076589661,0.08725967234992343,0.9225599908984728,0.08161155820168457,0.3942641055788616,0.17167277693386673,0.6640625,0.2615470259593759,0.0
scene_cut,22,frame_centered_unit,recent_window,64,8,6,48,0.7773190064945634,0.12322158367729612,0.8265979026641118,0.13512569672181723,0.5947934255144448,0.18952205458241028,0.3932291666666667,0.27745070805335054,0.0
scene_cut,22,frame_centered_unit,uniform_reservoir,16,0,6,96,0.8403266501446941,0.07402602133849252,0.8934205790921207,0.07134328227572449,0.44523502250835784,0.16738164651952392,0.5162760416666666,0.22230093939334788,-0.1596733498553059
scene_cut,22,frame_centered_unit,uniform_reservoir,16,1,6,90,0.8376293145256072,0.05961697456649291,0.8964596743860623,0.059871628433119495,0.4601777302242592,0.12276918140551424,0.5111111111111111,0.18647352772769082,-0.04140088939614839
scene_cut,22,frame_centered_unit,uniform_reservoir,16,2,6,84,0.8311217987513325,0.05966507161497257,0.8891504525888342,0.06284058364733425,0.47601794290293775,0.11351877012620246,0.5037202380952381,0.1802546537142872,-0.005712735444127759
scene_cut,22,frame_centered_unit,uniform_reservoir,16,4,6,72,0.8264184368115002,0.06153520434740826,0.8851616017653186,0.0644928105889063,0.4912958263048803,0.1089919933842079,0.4887152777777778,0.17471653284655933,0.04342356110014556
scene_cut,22,frame_centered_unit,uniform_reservoir,16,8,6,48,0.801489582838324,0.07198648607940011,0.8629955093197935,0.07178928319920058,0.5361086680010564,0.1253493947136306,0.4466145833333333,0.20090517144246534,0.09011095534177482
scene_cut,22,frame_centered_unit,uniform_reservoir,32,0,6,96,0.9000153656173229,0.06806493771089422,0.9407571495607301,0.06255622717648257,0.31416465954084155,0.17155356562603707,0.6640625,0.2277268929231167,-0.09998463438267713
scene_cut,22,frame_centered_unit,uniform_reservoir,32,1,6,90,0.9044120545020985,0.061217797757866475,0.9482261581437829,0.05102584517623729,0.3128725240359821,0.15072585028799723,0.6881944444444444,0.2046538499576031,-0.0955879454979015
scene_cut,22,frame_centered_unit,uniform_reservoir,32,2,6,84,0.8982574434819067,0.058319506790456443,0.9445911977816541,0.053194969470395086,0.3315843323414136,0.1267619655617273,0.6778273809523809,0.18687745051821586,0.011030918096794129
