sample_id,method,teacher_index,competitor_index,baseline_margin,exact_shift,exact_final_margin,normalized_adverse_shift
vsi_question_1071,cmrq_mix_g32_w0p3_r456,1,2,1.125,-0.125,1.0,0.1111111119389534
vsi_question_1071,cmrq_mix_g32_w0p3_r456,1,3,1.125,0.0,1.125,0.0
vsi_question_1071,permuted_mix_g32_w0p3_r456,1,0,1.25,-0.125,1.125,0.10000000149011612
vsi_question_1071,permuted_mix_g32_w0p3_r456,1,2,1.125,-0.25,0.875,0.2222222238779068
vsi_question_1071,permuted_mix_g32_w0p3_r456,1,3,1.125,-0.125,1.0,0.1111111119389534
vsi_question_1224,vsi_pca_train96_r456,2,0,1.0,-0.125,0.875,0.125
vsi_question_1224,vsi_pca_train96_r456,2,1,0.875,0.0,0.875,0.0
vsi_question_1224,pooled3_pca_r456,2,0,1.0,-0.125,0.875,0.125
vsi_question_1224,pooled3_pca_r456,2,1,0.875,-0.125,0.75,0.1428571492433548
vsi_question_1224,cmrq_risk_atoms32_r456,2,0,1.0,-0.125,0.875,0.125
vsi_question_1224,cmrq_risk_atoms32_r456,2,1,0.875,-0.125,0.75,0.1428571492433548
vsi_question_1224,cmrq_mix_g32_w0p3_r456,2,0,1.0,-0.125,0.875,0.125
vsi_question_1224,cmrq_mix_g32_w0p3_r456,2,1,0.875,-0.125,0.75,0.1428571492433548
vsi_question_1224,permuted_mix_g32_w0p3_r456,2,0,1.0,-0.125,0.875,0.125
vsi_question_1224,permuted_mix_g32_w0p3_r456,2,1,0.875,-0.125,0.75,0.1428571492433548
vsi_question_5089,vsi_pca_train96_r456,0,1,0.0,0.0,0.0,0.0
vsi_question_5089,vsi_pca_train96_r456,0,2,1.25,0.0,1.25,0.0
vsi_question_5089,pooled3_pca_r456,0,1,0.0,0.0,0.0,0.0
vsi_question_5089,pooled3_pca_r456,0,2,1.25,-0.125,1.125,0.10000000149011612
vsi_question_5089,cmrq_risk_atoms32_r456,0,1,0.0,0.125,0.125,0.0
vsi_question_5089,cmrq_risk_atoms32_r456,0,2,1.25,0.0,1.25,0.0
vsi_question_5089,cmrq_mix_g32_w0p3_r456,0,1,0.0,0.125,0.125,0.0
vsi_question_5089,cmrq_mix_g32_w0p3_r456,0,2,1.25,0.0,1.25,0.0
vsi_question_5089,permuted_mix_g32_w0p3_r456,0,1,0.0,0.0,0.0,0.0
vsi_question_5089,permuted_mix_g32_w0p3_r456,0,2,1.25,-0.125,1.125,0.10000000149011612
