weight_key,shape,activation_source,method,family,main_kind,high_precision_params,lr16_budget_params,budget_ratio_vs_lr16,metadata_bits,total_estimated_bits,stored_fp16_param_equivalent,residual_launch_groups_proxy,captured_main_error_energy,notes,relative_fro_error,spectral_error_proxy,activation_relative_l2,activation_cosine,absolute_error_norm
blocks.0.self_attn.q.weight,1536x1536,real:q,ternary_qer_svd_r32,qer_lowrank,ternary,98304,49152,2.0,0,5607171.68810142,350448.23050633876,1,0.22784905970204605,Training-free SVD fitted to fixed ternary quantization error,0.4488894045352936,0.9978204965591431,0.46599772572517395,0.8931136131286621,19.625347137451172
blocks.0.self_attn.q.weight,1536x1536,real:q,fp8_qer_svd_r32,qer_lowrank,fp8,98304,49152,2.0,0,20447264,1277954.0,1,0.12049845386230584,Training-free SVD fitted to fixed FP8 weight error,0.0248491819947958,0.05856292322278023,0.02564495988190174,0.999671220779419,1.0864008665084839
blocks.0.self_attn.q.weight,1536x1536,real:q,ternary_qer_bcm_b64,qer_bcm,ternary,36864,49152,0.75,0,4624131.68810142,289008.23050633876,1,0.015450925150150452,Orthogonal full-grid block-circulant projection of quantization error,0.5068820714950562,6.277545928955078,0.5203740000724792,0.8772435784339905,22.16077423095703
blocks.0.self_attn.q.weight,1536x1536,real:q,ternary_qer_bcm_b64_svd_r4_budget_lr16,qer_bcm_lowrank,ternary,49152,49152,1.0,0,4820739.68810142,301296.23050633876,1,0.1643634235703424,BCM-first hybrid constrained to the rank-16 FP16 parameter budget,0.4669785797595978,1.708763599395752,0.4845423102378845,0.8840734958648682,20.416202545166016
blocks.0.self_attn.q.weight,1536x1536,real:q,ternary_qer_svd_r4_bcm_b64_budget_lr16,qer_lowrank_bcm,ternary,49152,49152,1.0,0,4820739.68810142,301296.23050633876,1,0.16663864530268113,Low-rank-first ordering exposes overlap/redundancy with BCM,0.46634241938591003,1.7057241201400757,0.4839029610157013,0.8845996260643005,20.388389587402344
blocks.0.self_attn.q.weight,1536x1536,real:q,ternary_qer_bcm_b64_svd_r16_expanded,qer_bcm_lowrank,ternary,86016,49152,1.75,0,5410563.68810142,338160.23050633876,1,0.20405249748220744,Expanded hybrid; not a same-parameter comparison,0.45575395226478577,1.0632579326629639,0.4725160300731659,0.8900430798530579,19.925464630126953
blocks.0.self_attn.q.weight,1536x1536,real:q,fp8_qer_bcm_b64_svd_r4_budget_lr16,qer_bcm_lowrank,fp8,49152,49152,1.0,0,19660832,1228802.0,1,0.044114618640801684,H200-native main format with same-budget structured residual,0.025905782356858253,0.07816754281520844,0.026677168905735016,0.9996442794799805,1.132595181465149
blocks.0.self_attn.q.weight,1536x1536,real:q,ternary_qer_bcm_b128,qer_bcm,ternary,18432,49152,0.375,0,4329219.68810142,270576.23050633876,1,0.007625226455024836,Orthogonal full-grid block-circulant projection of quantization error,0.5088925361633301,6.327482223510742,0.5229431986808777,0.8761279582977295,22.248672485351562
blocks.0.self_attn.q.weight,1536x1536,real:q,ternary_qer_bcm_b128_svd_r10_budget_lr16,qer_bcm_lowrank,ternary,49152,49152,1.0,0,4820739.68810142,301296.23050633876,1,0.18389698568318702,BCM-first hybrid constrained to the rank-16 FP16 parameter budget,0.4614883363246918,1.163097858428955,0.47933924198150635,0.886850118637085,20.176170349121094
blocks.0.self_attn.q.weight,1536x1536,real:q,ternary_qer_svd_r10_bcm_b128_budget_lr16,qer_lowrank_bcm,ternary,49152,49152,1.0,0,4820739.68810142,301296.23050633876,1,0.18518719602580225,Low-rank-first ordering exposes overlap/redundancy with BCM,0.46112340688705444,1.1630971431732178,0.47885873913764954,0.8871936798095703,20.160215377807617
blocks.0.self_attn.q.weight,1536x1536,real:q,ternary_qer_bcm_b128_svd_r16_expanded,qer_bcm_lowrank,ternary,67584,49152,1.375,0,5115651.68810142,319728.23050633876,1,0.19905734716475676,Expanded hybrid; not a same-parameter comparison,0.45718181133270264,1.0607740879058838,0.4754331409931183,0.88869309425354,19.987890243530273
blocks.0.self_attn.q.weight,1536x1536,real:q,fp8_qer_bcm_b128_svd_r10_budget_lr16,qer_bcm_lowrank,fp8,49152,49152,1.0,0,19660832,1228802.0,1,0.060165797050941605,H200-native main format with same-budget structured residual,0.025687357410788536,0.06961534172296524,0.026504134759306908,0.9996488094329834,1.1230456829071045
blocks.0.self_attn.q.weight,1536x1536,real:q,ternary_qer_bcm_b256,qer_bcm,ternary,9216,49152,0.1875,0,4181763.6881014206,261360.2305063388,1,0.003811232101915474,Orthogonal full-grid block-circulant projection of quantization error,0.5098695158958435,6.35036039352417,0.5227233171463013,0.8766084313392639,22.291385650634766
blocks.0.self_attn.q.weight,1536x1536,real:q,ternary_qer_bcm_b256_svd_r13_budget_lr16,qer_bcm_lowrank,ternary,49152,49152,1.0,0,4820739.68810142,301296.23050633876,1,0.18934038253363183,BCM-first hybrid constrained to the rank-16 FP16 parameter budget,0.4599466919898987,1.0983763933181763,0.4769805073738098,0.8881789445877075,20.1087703704834
blocks.0.self_attn.q.weight,1536x1536,real:q,ternary_qer_svd_r13_bcm_b256_budget_lr16,qer_lowrank_bcm,ternary,49152,49152,1.0,0,4820739.68810142,301296.23050633876,1,0.19000659466517877,Low-rank-first ordering exposes overlap/redundancy with BCM,0.45975765585899353,1.1005386114120483,0.4771949350833893,0.8880594968795776,20.100505828857422
blocks.0.self_attn.q.weight,1536x1536,real:q,ternary_qer_bcm_b256_svd_r16_expanded,qer_bcm_lowrank,ternary,58368,49152,1.1875,0,4968195.68810142,310512.23050633876,1,0.1966075728738439,Expanded hybrid; not a same-parameter comparison,0.4578804671764374,1.063534140586853,0.47477275133132935,0.8891767263412476,20.018434524536133
blocks.0.self_attn.q.weight,1536x1536,real:q,fp8_qer_bcm_b256_svd_r13_budget_lr16,qer_bcm_lowrank,fp8,49152,49152,1.0,0,19660832,1228802.0,1,0.06698665501517642,H200-native main format with same-budget structured residual,0.025593973696231842,0.06767105311155319,0.026429325342178345,0.999650776386261,1.1189630031585693
blocks.0.self_attn.q.weight,1536x1536,real:q,ternary_qer_svd_r8_rowsparse_b16_budget_lr16,qer_lowrank_sparse,ternary,49152,49152,1.0,7,4820746.68810142,301296.66800633876,1,0.18313518248924987,Coarse output-row blocks: one small GEMM plus scatter per selected block group,0.46170368790626526,1.265997290611267,0.47865766286849976,0.8875570297241211,20.185585021972656
blocks.0.self_attn.q.weight,1536x1536,real:q,ternary_qer_svd_r8_tilesparse_b32_budget_lr16,qer_lowrank_sparse,ternary,49152,49152,1.0,288,4821027.68810142,301314.23050633876,24,0.18338586361158915,Accuracy-oriented top tiles; launch count flags GPU fragmentation,0.4616328179836273,1.2438124418258667,0.4786713421344757,0.8873432874679565,20.18248748779297
blocks.0.self_attn.q.weight,1536x1536,real:q,fp8_qer_svd_r8_rowsparse_b16_budget_lr16,qer_lowrank_sparse,fp8,49152,49152,1.0,7,19660839,1228802.4375,1,0.06136534800066806,Native-FP8 main plus GPU-coarse sparse correction,0.025670958682894707,0.07030972093343735,0.026495331898331642,0.9996489882469177,1.122328758239746
blocks.0.self_attn.o.weight,1536x1536,real:q,ternary_no_hadamard,main_only,ternary,0,49152,0.0,0,4034307.6881014206,252144.2305063388,1,0.0,Official RobuQ groupwise ternary rule without rotation,0.4734956622123718,1.7398104667663574,0.472458153963089,0.9059825539588928,18.569021224975586
blocks.0.self_attn.o.weight,1536x1536,real:q,ternary_hadamard,main_only,ternary,0,49152,0.0,0,4034307.6881014206,252144.2305063388,1,0.0,RobuQ-compatible randomized Hadamard rotation,0.5109916925430298,1.7212629318237305,0.5025143027305603,0.8920657634735107,20.03949737548828
blocks.0.self_attn.o.weight,1536x1536,real:q,fp8_hadamard,main_only,fp8,0,49152,0.0,0,18874400,1179650.0,1,0.0,H200-native tensorwise E4M3 weight proxy,0.026571929454803467,0.057050224393606186,0.026468658819794655,0.9996498823165894,1.0420681238174438
blocks.0.self_attn.o.weight,1536x1536,real:q,robuq_weight_svd_r8,robuq,ternary,24576,49152,0.5,0,4427523.68810142,276720.23050633876,1,0.06073489521790976,Paper-faithful initialization before QAT; randomized top-SVD probe,0.49523109197616577,1.2916259765625,0.49236583709716797,0.8950780630111694,19.421417236328125
blocks.0.self_attn.o.weight,1536x1536,real:q,ternary_qer_svd_r8,qer_lowrank,ternary,24576,49152,0.5,0,4427523.68810142,276720.23050633876,1,0.04391412329585087,Training-free SVD fitted to fixed ternary quantization error,0.49964582920074463,1.3045395612716675,0.49458324909210205,0.8923338055610657,19.59454917907715
blocks.0.self_attn.o.weight,1536x1536,real:q,fp8_qer_svd_r8,qer_lowrank,fp8,24576,49152,0.5,0,19267616,1204226.0,1,0.021180016384035105,Training-free SVD fitted to fixed FP8 weight error,0.02628902718424797,0.05185938999056816,0.025956550613045692,0.9996631145477295,1.0309735536575317
blocks.0.self_attn.o.weight,1536x1536,real:q,robuq_weight_svd_r16,robuq,ternary,49152,49152,1.0,0,4820739.68810142,301296.23050633876,1,0.10237981767538007,Paper-faithful initialization before QAT; randomized top-SVD probe,0.4841279089450836,1.1673579216003418,0.48256832361221313,0.8983253240585327,18.985984802246094
blocks.0.self_attn.o.weight,1536x1536,real:q,ternary_qer_svd_r16,qer_lowrank,ternary,49152,49152,1.0,0,4820739.68810142,301296.23050633876,1,0.07534184640256592,Training-free SVD fitted to fixed ternary quantization error,0.4913652241230011,1.1685649156570435,0.4880990982055664,0.8929218053817749,19.26980972290039
blocks.0.self_attn.o.weight,1536x1536,real:q,fp8_qer_svd_r16,qer_lowrank,fp8,49152,49152,1.0,0,19660832,1228802.0,1,0.0405199648955058,Training-free SVD fitted to fixed FP8 weight error,0.026028016582131386,0.051424477249383926,0.025691496208310127,0.9996699690818787,1.0207375288009644
blocks.0.self_attn.o.weight,1536x1536,real:q,robuq_weight_svd_r32,robuq,ternary,98304,49152,2.0,0,5607171.68810142,350448.23050633876,1,0.16722164133495132,Paper-faithful initialization before QAT; randomized top-SVD probe,0.46631407737731934,1.0462456941604614,0.46588134765625,0.9011642932891846,18.287382125854492
blocks.0.self_attn.o.weight,1536x1536,real:q,ternary_qer_svd_r32,qer_lowrank,ternary,98304,49152,2.0,0,5607171.68810142,350448.23050633876,1,0.12587850980052917,Training-free SVD fitted to fixed ternary quantization error,0.47774893045425415,1.0591610670089722,0.47527965903282166,0.8948913812637329,18.735820770263672
blocks.0.self_attn.o.weight,1536x1536,real:q,fp8_qer_svd_r32,qer_lowrank,fp8,98304,49152,2.0,0,20447264,1277954.0,1,0.07692802275007649,Training-free SVD fitted to fixed FP8 weight error,0.025529416278004646,0.05012379586696625,0.025254612788558006,0.9996811151504517,1.0011839866638184
blocks.0.self_attn.o.weight,1536x1536,real:q,ternary_qer_bcm_b64,qer_bcm,ternary,36864,49152,0.75,0,4624131.68810142,289008.23050633876,1,0.015538886056943313,Orthogonal full-grid block-circulant projection of quantization error,0.5070059895515442,1.6968705654144287,0.4984745681285858,0.8931053876876831,19.88319206237793
blocks.0.self_attn.o.weight,1536x1536,real:q,ternary_qer_bcm_b64_svd_r4_budget_lr16,qer_bcm_lowrank,ternary,49152,49152,1.0,0,4820739.68810142,301296.23050633876,1,0.03968761016614264,BCM-first hybrid constrained to the rank-16 FP16 parameter budget,0.5007489919662476,1.3835076093673706,0.49426600337028503,0.8932462930679321,19.6378116607666
blocks.0.self_attn.o.weight,1536x1536,real:q,ternary_qer_svd_r4_bcm_b64_budget_lr16,qer_lowrank_bcm,ternary,49152,49152,1.0,0,4820739.68810142,301296.23050633876,1,0.03997430572766958,Low-rank-first ordering exposes overlap/redundancy with BCM,0.5006742477416992,1.383001446723938,0.4940575361251831,0.8933233022689819,19.63488006591797
blocks.0.self_attn.o.weight,1536x1536,real:q,ternary_qer_bcm_b64_svd_r16_expanded,qer_bcm_lowrank,ternary,86016,49152,1.75,0,5410563.68810142,338160.23050633876,1,0.0889538622019127,Expanded hybrid; not a same-parameter comparison,0.4877350926399231,1.1595734357833862,0.48403671383857727,0.8942131996154785,19.1274471282959
blocks.0.self_attn.o.weight,1536x1536,real:q,fp8_qer_bcm_b64_svd_r4_budget_lr16,qer_bcm_lowrank,fp8,49152,49152,1.0,0,19660832,1228802.0,1,0.025846013992712025,H200-native main format with same-budget structured residual,0.026226293295621872,0.05243397504091263,0.026145340874791145,0.9996581673622131,1.0285133123397827
blocks.0.self_attn.o.weight,1536x1536,real:q,ternary_qer_bcm_b128,qer_bcm,ternary,18432,49152,0.375,0,4329219.68810142,270576.23050633876,1,0.007922783333646377,Orthogonal full-grid block-circulant projection of quantization error,0.508963406085968,1.7100861072540283,0.5002544522285461,0.8928714990615845,19.9599552154541
blocks.0.self_attn.o.weight,1536x1536,real:q,ternary_qer_bcm_b128_svd_r10_budget_lr16,qer_bcm_lowrank,ternary,49152,49152,1.0,0,4820739.68810142,301296.23050633876,1,0.059736920947428884,BCM-first hybrid constrained to the rank-16 FP16 parameter budget,0.49549412727355957,1.2537575960159302,0.4911680817604065,0.8933492302894592,19.431732177734375
blocks.0.self_attn.o.weight,1536x1536,real:q,ternary_qer_svd_r10_bcm_b128_budget_lr16,qer_lowrank_bcm,ternary,49152,49152,1.0,0,4820739.68810142,301296.23050633876,1,0.06002263783172879,Low-rank-first ordering exposes overlap/redundancy with BCM,0.49541884660720825,1.2533297538757324,0.4911024272441864,0.8934716582298279,19.42877960205078
blocks.0.self_attn.o.weight,1536x1536,real:q,ternary_qer_bcm_b128_svd_r16_expanded,qer_bcm_lowrank,ternary,67584,49152,1.375,0,5115651.68810142,319728.23050633876,1,0.08225703445589039,Expanded hybrid; not a same-parameter comparison,0.48952439427375793,1.1626783609390259,0.4858803451061249,0.8937646150588989,19.19761848449707
blocks.0.self_attn.o.weight,1536x1536,real:q,fp8_qer_bcm_b128_svd_r10_budget_lr16,qer_bcm_lowrank,fp8,49152,49152,1.0,0,19660832,1228802.0,1,0.03213703865295281,H200-native main format with same-budget structured residual,0.026141472160816193,0.05220755934715271,0.025973286479711533,0.9996627569198608,1.0251868963241577
blocks.0.self_attn.o.weight,1536x1536,real:q,ternary_qer_bcm_b256,qer_bcm,ternary,9216,49152,0.1875,0,4181763.6881014206,261360.2305063388,1,0.0039010207886440718,Orthogonal full-grid block-circulant projection of quantization error,0.5099939703941345,1.716361403465271,0.5014252662658691,0.8923665285110474,20.0003719329834
blocks.0.self_attn.o.weight,1536x1536,real:q,ternary_qer_bcm_b256_svd_r13_budget_lr16,qer_bcm_lowrank,ternary,49152,49152,1.0,0,4820739.68810142,301296.23050633876,1,0.06780898800009338,BCM-first hybrid constrained to the rank-16 FP16 parameter budget,0.4933626651763916,1.2117547988891602,0.4898016154766083,0.8928695917129517,19.348142623901367
blocks.0.self_attn.o.weight,1536x1536,real:q,ternary_qer_svd_r13_bcm_b256_budget_lr16,qer_lowrank_bcm,ternary,49152,49152,1.0,0,4820739.68810142,301296.23050633876,1,0.06797659842396042,Low-rank-first ordering exposes overlap/redundancy with BCM,0.4933182895183563,1.212026596069336,0.4896791875362396,0.8928921222686768,19.346403121948242
blocks.0.self_attn.o.weight,1536x1536,real:q,ternary_qer_bcm_b256_svd_r16_expanded,qer_bcm_lowrank,ternary,58368,49152,1.1875,0,4968195.68810142,310512.23050633876,1,0.0787722642620432,Expanded hybrid; not a same-parameter comparison,0.49045291543006897,1.1665440797805786,0.48720166087150574,0.8932863473892212,19.234031677246094
blocks.0.self_attn.o.weight,1536x1536,real:q,fp8_qer_bcm_b256_svd_r13_budget_lr16,qer_bcm_lowrank,fp8,49152,49152,1.0,0,19660832,1228802.0,1,0.035442993520326094,H200-native main format with same-budget structured residual,0.026096787303686142,0.051782455295324326,0.025911640375852585,0.999664306640625,1.0234345197677612
blocks.0.self_attn.o.weight,1536x1536,real:q,ternary_qer_svd_r8_rowsparse_b16_budget_lr16,qer_lowrank_sparse,ternary,49152,49152,1.0,7,4820746.68810142,301296.66800633876,1,0.055064436026751595,Coarse output-row blocks: one small GEMM plus scatter per selected block group,0.4967237412929535,1.2969661951065063,0.49132439494132996,0.8927427530288696,19.47995376586914
blocks.0.self_attn.o.weight,1536x1536,real:q,ternary_qer_svd_r8_tilesparse_b32_budget_lr16,qer_lowrank_sparse,ternary,49152,49152,1.0,288,4821027.68810142,301314.23050633876,24,0.05589454480980449,Accuracy-oriented top tiles; launch count flags GPU fragmentation,0.4965054988861084,1.2804096937179565,0.4916953444480896,0.8930091857910156,19.47139549255371
blocks.0.self_attn.o.weight,1536x1536,real:q,fp8_qer_svd_r8_rowsparse_b16_budget_lr16,qer_lowrank_sparse,fp8,49152,49152,1.0,7,19660839,1228802.4375,1,0.03246968903933334,Native-FP8 main plus GPU-coarse sparse correction,0.026136979460716248,0.05175058916211128,0.02581700123846531,0.9996668100357056,1.0250107049942017
blocks.0.ffn.0.weight,8960x1536,real:q,ternary_no_hadamard,main_only,ternary,0,167936,0.0,0,23533461.513924953,1470841.3446203095,1,0.0,Official RobuQ groupwise ternary rule without rotation,0.517086923122406,7.875420093536377,0.5238527655601501,0.8760125637054443,39.059539794921875
blocks.0.ffn.0.weight,8960x1536,real:q,ternary_hadamard,main_only,ternary,0,167936,0.0,0,23533461.513924953,1470841.3446203095,1,0.0,RobuQ-compatible randomized Hadamard rotation,0.5111868381500244,7.711575508117676,0.5163862705230713,0.8819776773452759,38.61385726928711
blocks.0.ffn.0.weight,8960x1536,real:q,fp8_hadamard,main_only,fp8,0,167936,0.0,0,110100512,6881282.0,1,0.0,H200-native tensorwise E4M3 weight proxy,0.02653791569173336,0.08638537675142288,0.027372926473617554,0.9996252655982971,2.0046119689941406
blocks.0.ffn.0.weight,8960x1536,real:q,robuq_weight_svd_r8,robuq,ternary,83968,167936,0.5,0,24876949.513924953,1554809.3446203095,1,0.1611845399339461,Paper-faithful initialization before QAT; randomized top-SVD probe,0.4681800305843353,2.795680522918701,0.4787102937698364,0.8947058320045471,35.3652229309082
blocks.0.ffn.0.weight,8960x1536,real:q,ternary_qer_svd_r8,qer_lowrank,ternary,83968,167936,0.5,0,24876949.513924953,1554809.3446203095,1,0.10797541658755128,Training-free SVD fitted to fixed ternary quantization error,0.4828009009361267,2.809581756591797,0.49400460720062256,0.8824481964111328,36.46965026855469
blocks.0.ffn.0.weight,8960x1536,real:q,fp8_qer_svd_r8,qer_lowrank,fp8,83968,167936,0.5,0,111444000,6965250.0,1,0.013130687089613291,Training-free SVD fitted to fixed FP8 weight error,0.026363108307123184,0.07950097322463989,0.02722606435418129,0.9996292591094971,1.9914075136184692
blocks.0.ffn.0.weight,8960x1536,real:q,robuq_weight_svd_r16,robuq,ternary,167936,167936,1.0,0,26220437.513924953,1638777.3446203095,1,0.21201422789370916,Paper-faithful initialization before QAT; randomized top-SVD probe,0.4537732005119324,2.3450284004211426,0.4658247232437134,0.8994922637939453,34.2769660949707
blocks.0.ffn.0.weight,8960x1536,real:q,ternary_qer_svd_r16,qer_lowrank,ternary,167936,167936,1.0,0,26220437.513924953,1638777.3446203095,1,0.14386075063343418,Training-free SVD fitted to fixed ternary quantization error,0.47298991680145264,2.402195930480957,0.4854445457458496,0.8842833638191223,35.72854995727539
blocks.0.ffn.0.weight,8960x1536,real:q,fp8_qer_svd_r16,qer_lowrank,fp8,167936,167936,1.0,0,112787488,7049218.0,1,0.02512151902916182,Training-free SVD fitted to fixed FP8 weight error,0.026202458888292313,0.07842066138982773,0.02710071951150894,0.999632716178894,1.9792723655700684
blocks.0.ffn.0.weight,8960x1536,real:q,robuq_weight_svd_r32,robuq,ternary,335872,167936,2.0,0,28907413.513924953,1806713.3446203095,1,0.28516526394830266,Paper-faithful initialization before QAT; randomized top-SVD probe,0.4321977496147156,1.9941816329956055,0.4436435103416443,0.9078422784805298,32.6472053527832
blocks.0.ffn.0.weight,8960x1536,real:q,ternary_qer_svd_r32,qer_lowrank,ternary,335872,167936,2.0,0,28907413.513924953,1806713.3446203095,1,0.19610893081676062,Training-free SVD fitted to fixed ternary quantization error,0.458329975605011,2.023770570755005,0.47095227241516113,0.8887134790420532,34.62117385864258
blocks.0.ffn.0.weight,8960x1536,real:q,fp8_qer_svd_r32,qer_lowrank,fp8,335872,167936,2.0,0,115474464,7217154.0,1,0.04731805076710305,Training-free SVD fitted to fixed FP8 weight error,0.02590244635939598,0.07583563029766083,0.02680014632642269,0.999640703201294,1.956610083580017
blocks.0.ffn.0.weight,8960x1536,real:q,ternary_qer_bcm_b64,qer_bcm,ternary,215040,167936,1.2804878048780488,0,26974101.513924953,1685881.3446203095,1,0.01564567583908405,Orthogonal full-grid block-circulant projection of quantization error,0.507172167301178,7.602514266967773,0.5126785039901733,0.8829233646392822,38.31059646606445
blocks.0.ffn.0.weight,8960x1536,real:q,ternary_qer_bcm_b64_svd_r16_expanded,qer_bcm_lowrank,ternary,382976,167936,2.2804878048780486,0,29661077.513924953,1853817.3446203095,1,0.15536388492062192,Expanded hybrid; not a same-parameter comparison,0.4698016047477722,2.369356870651245,0.48224908113479614,0.885522723197937,35.48771286010742
blocks.0.ffn.0.weight,8960x1536,real:q,ternary_qer_bcm_b128,qer_bcm,ternary,107520,167936,0.6402439024390244,0,25253781.513924953,1578361.3446203095,1,0.007878602784651245,Orthogonal full-grid block-circulant projection of quantization error,0.5091691613197327,7.647934436798096,0.5145319700241089,0.8824968338012695,38.46144485473633
blocks.0.ffn.0.weight,8960x1536,real:q,ternary_qer_bcm_b128_svd_r5_budget_lr16,qer_bcm_lowrank,ternary,160000,167936,0.9527439024390244,0,26093461.513924953,1630841.3446203095,1,0.09393867362038721,BCM-first hybrid constrained to the rank-16 FP16 parameter budget,0.48658472299575806,3.500509738922119,0.4970228374004364,0.8822294473648071,36.755470275878906
blocks.0.ffn.0.weight,8960x1536,real:q,ternary_qer_svd_r5_bcm_b128_budget_lr16,qer_lowrank_bcm,ternary,160000,167936,0.9527439024390244,0,26093461.513924953,1630841.3446203095,1,0.09451596472502033,Low-rank-first ordering exposes overlap/redundancy with BCM,0.48642969131469727,3.499713182449341,0.49683132767677307,0.882408857345581,36.74375915527344
blocks.0.ffn.0.weight,8960x1536,real:q,ternary_qer_bcm_b128_svd_r16_expanded,qer_bcm_lowrank,ternary,275456,167936,1.6402439024390243,0,27940757.513924953,1746297.3446203095,1,0.14960564476932214,Expanded hybrid; not a same-parameter comparison,0.47140029072761536,2.3858354091644287,0.4838227331638336,0.8849338293075562,35.60847473144531
blocks.0.ffn.0.weight,8960x1536,real:q,fp8_qer_bcm_b128_svd_r5_budget_lr16,qer_bcm_lowrank,fp8,160000,167936,0.9527439024390244,0,112660512,7041282.0,1,0.015609485073129425,H200-native main format with same-budget structured residual,0.026329979300498962,0.08083190768957138,0.02722127176821232,0.9996293783187866,1.9889049530029297
blocks.0.ffn.0.weight,8960x1536,real:q,ternary_qer_bcm_b256,qer_bcm,ternary,53760,167936,0.3201219512195122,0,24393621.513924953,1524601.3446203095,1,0.003941224355096917,Orthogonal full-grid block-circulant projection of quantization error,0.5101785063743591,7.679677486419678,0.5161197781562805,0.8818570375442505,38.537689208984375
blocks.0.ffn.0.weight,8960x1536,real:q,ternary_qer_bcm_b256_svd_r10_budget_lr16,qer_bcm_lowrank,ternary,158720,167936,0.9451219512195121,0,26072981.513924953,1629561.3446203095,1,0.1214727998618319,BCM-first hybrid constrained to the rank-16 FP16 parameter budget,0.47913432121276855,2.5268049240112305,0.4910496473312378,0.8829731941223145,36.192684173583984
blocks.0.ffn.0.weight,8960x1536,real:q,ternary_qer_svd_r10_bcm_b256_budget_lr16,qer_lowrank_bcm,ternary,158720,167936,0.9451219512195121,0,26072981.513924953,1629561.3446203095,1,0.12186443933292324,Low-rank-first ordering exposes overlap/redundancy with BCM,0.47902750968933105,2.524470806121826,0.4909212589263916,0.8830477595329285,36.18461608886719
blocks.0.ffn.0.weight,8960x1536,real:q,ternary_qer_bcm_b256_svd_r16_expanded,qer_bcm_lowrank,ternary,221696,167936,1.3201219512195121,0,27080597.513924953,1692537.3446203095,1,0.14674464943118226,Expanded hybrid; not a same-parameter comparison,0.4721926152706146,2.393158197402954,0.4848165214061737,0.8844650387763977,35.6683235168457
blocks.0.ffn.0.weight,8960x1536,real:q,fp8_qer_bcm_b256_svd_r10_budget_lr16,qer_bcm_lowrank,fp8,158720,167936,0.9451219512195121,0,112640032,7040002.0,1,0.01912330873719903,H200-native main format with same-budget structured residual,0.026282943785190582,0.07915907353162766,0.02716606669127941,0.9996309280395508,1.9853520393371582
