sample_id,prompt_index,seed,sampling_step,timestep,branch,layer,head,head_role_diagnostic_only,query_tile_start,density,selected_key_fraction,selected_attention_mass,reference_sq,diagnostic_oracle,claim_boundary,family,variant,landmarks,order,rank,components,restart,residual_sq,output_relative_l2,projected_query_work_ratio,arithmetic_speedup_upper_bound,omitted_online_cost,shared_denominator_min,shared_denominator_nonpositive_fraction,negative_tail_weight_fraction,tail_score_range_mean,tail_score_std_mean,tail_max_abs_centered_score,active_tail_groups,empty_cluster_fraction
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,0,unknown,0,0.25,0.2498168647289276,0.9887909889221191,2526.615234375,True,posthoc_function_class_capacity_only,value_aware_coreset,k_only,64,0,0,0,0,0.9803177118301392,0.019697625193802134,0.25177045177045176,3.971871968962173,dense-oracle leverage and online weighted k-means/assignment,2.6605310440063477,0.0,,,,,64.0,0.0
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,0,unknown,0,0.25,0.2498168647289276,0.9887909889221191,2526.615234375,True,posthoc_function_class_capacity_only,value_aware_coreset,k_only,128,0,0,0,0,0.8711522221565247,0.018568527670709902,0.2537240537240537,3.941289701636189,dense-oracle leverage and online weighted k-means/assignment,2.6605381965637207,0.0,,,,,128.0,0.0
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,0,unknown,0,0.25,0.2498168647289276,0.9887909889221191,2526.615234375,True,posthoc_function_class_capacity_only,value_aware_coreset,joint_kv,64,0,0,0,0,1.0478794574737549,0.020365079419373294,0.25177045177045176,3.971871968962173,dense-oracle leverage and online weighted k-means/assignment,2.6605191230773926,0.0,,,,,64.0,0.0
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,0,unknown,0,0.25,0.2498168647289276,0.9887909889221191,2526.615234375,True,posthoc_function_class_capacity_only,value_aware_coreset,joint_kv,128,0,0,0,0,0.8993717432022095,0.018866878996944603,0.2537240537240537,3.941289701636189,dense-oracle leverage and online weighted k-means/assignment,2.6605358123779297,0.0,,,,,128.0,0.0
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,0,unknown,0,0.25,0.2498168647289276,0.9887909889221191,2526.615234375,True,posthoc_function_class_capacity_only,value_aware_coreset,value_aware_kv_thw,64,0,0,0,0,1.1490681171417236,0.02132570179803745,0.25177045177045176,3.971871968962173,dense-oracle leverage and online weighted k-means/assignment,2.6605286598205566,0.0,,,,,64.0,0.0
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,0,unknown,0,0.25,0.2498168647289276,0.9887909889221191,2526.615234375,True,posthoc_function_class_capacity_only,value_aware_coreset,value_aware_kv_thw,128,0,0,0,0,0.9740350246429443,0.019634404396404747,0.2537240537240537,3.941289701636189,dense-oracle leverage and online weighted k-means/assignment,2.6605312824249268,0.0,,,,,128.0,0.0
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,0,unknown,0,0.25,0.2498168647289276,0.9887909889221191,2526.615234375,True,posthoc_function_class_capacity_only,lowrank_covariance,centroid,0,0,0,1,0,1.3834161758422852,0.02339951573261057,0.26153846153846155,3.8235294117647056,online group moment formation and batched K SVD,2.6606099605560303,0.0,,,,,384.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,0,unknown,0,0.25,0.2498168647289276,0.9887909889221191,2526.615234375,True,posthoc_function_class_capacity_only,lowrank_covariance,diag_gaussian,0,0,0,1,0,0.2714223265647888,0.0103646163034851,0.27326007326007323,3.659517426273459,online group moment formation and batched K SVD,2.6618731021881104,0.0,,,,,384.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,0,unknown,0,0.25,0.2498168647289276,0.9887909889221191,2526.615234375,True,posthoc_function_class_capacity_only,lowrank_covariance,lowrank_gaussian,0,0,4,1,0,0.6332314014434814,0.0158311209276935,0.30842490842490844,3.2422802850356294,online group moment formation and batched K SVD,2.6619622707366943,0.0,,,,,384.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,0,unknown,0,0.25,0.2498168647289276,0.9887909889221191,2526.615234375,True,posthoc_function_class_capacity_only,lowrank_covariance,lowrank_gaussian,0,0,8,1,0,0.36499249935150146,0.01201911289930844,0.3553113553113553,2.8144329896907214,online group moment formation and batched K SVD,2.6627376079559326,0.0,,,,,384.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,0,unknown,0,0.25,0.2498168647289276,0.9887909889221191,2526.615234375,True,posthoc_function_class_capacity_only,lowrank_covariance,lowrank_gaussian,0,0,16,1,0,0.1361752152442932,0.007341410016082405,0.4490842490842491,2.2267536704730833,online group moment formation and batched K SVD,2.6635544300079346,0.0,,,,,384.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,0,unknown,0,0.25,0.2498168647289276,0.9887909889221191,2526.615234375,True,posthoc_function_class_capacity_only,lowrank_covariance,centroid,0,0,0,2,0,1.2961134910583496,0.022649152730201388,0.27326007326007323,3.659517426273459,online group moment formation and batched K SVD,2.66064190864563,0.0,,,,,768.0,
s00_p00_seed20260740,0,20260740,9,859.0,cond,14,0,unknown,0,0.25,0.2498168647289276,0.9887909889221191,2526.615234375,True,posthoc_function_class_capacity_only,lowrank_covariance,diag_gaussian,0,0,0,2,0,0.25292667746543884,0.010005245842239044,0.2967032967032967,3.3703703703703702,online group moment formation and batched K SVD,2.661940574645996,0.0,,,,,768.0,
