family,scope,sample,layer,head,frame,grid_shape,map_id,entropy_mean,entropy_std,row_argmax_unique_fraction,col_mass_gini,top1_col_mass_fraction,top2_col_mass_fraction,top4_col_mass_fraction,sink2_cols,sink4_cols,local_radius1_mass,local_radius2_mass,top1_per_row_mass_mean,top2_per_row_mass_mean,top4_per_row_mass_mean,effective_rank,effective_rank_fraction,sink2_matrix_error,local1_matrix_error,row_top4_matrix_error,union_sink_local_top4_matrix_error,sink2_output_error,local1_output_error,row_top4_output_error,union_sink_local_top4_output_error,sink2_random_v_output_error,local1_random_v_output_error,row_top4_random_v_output_error,union_random_v_output_error
vit,patch_patch_resoftmax_exact_layer0,7,0,4,,8x8,vit:s7:l0:h4,1.1814453601837158,0.9353373050689697,0.078125,0.8745298385620117,0.3994005620479584,0.5758746266365051,0.802251398563385,"38,40","38,40,10,2",0.16511084139347076,0.39923179149627686,0.5876134634017944,0.7660962343215942,0.9060600399971008,4.967024803161621,0.07760976254940033,0.8305016756057739,1.3864036798477173,0.16762296855449677,0.13514769077301025,1.1158421039581299,1.2867629528045654,0.16141371428966522,0.1278875172138214,0.6879258155822754,1.2771985530853271,0.14574547111988068,0.12008672952651978
vit,patch_patch_resoftmax_exact_layer0,7,0,5,,8x8,vit:s7:l0:h5,0.6903427839279175,1.0460668802261353,0.09375,0.8992929458618164,0.4253014028072357,0.8131420612335205,0.8596461415290833,"21,24","21,24,30,25",0.1555667668581009,0.34875014424324036,0.8147308826446533,0.8609718084335327,0.9117217659950256,3.8735578060150146,0.060524340718984604,0.41298970580101013,1.2555536031723022,0.1378185898065567,0.10490743070840836,0.343637079000473,1.2837188243865967,0.16141626238822937,0.12651866674423218,0.4158243238925934,1.2255781888961792,0.13918448984622955,0.10205507278442383
vit,patch_patch_resoftmax_attention_only_rollout,0,1,0,,8x8,vit:s0:l1:h0,1.1706132888793945,1.1917853355407715,0.078125,0.8690422773361206,0.434433251619339,0.5858647227287292,0.7670010328292847,"35,63","35,63,59,0",0.12961113452911377,0.37742313742637634,0.6856327652931213,0.7539790868759155,0.8298282027244568,4.7279133796691895,0.07387364655733109,0.8308315873146057,1.2469357252120972,0.21208550035953522,0.17059572041034698,0.8761138319969177,0.8599059581756592,0.13290394842624664,0.11240231990814209,1.0612373352050781,1.3794621229171753,0.26315081119537354,0.2070857584476471
vit,patch_patch_resoftmax_attention_only_rollout,0,1,1,,8x8,vit:s0:l1:h1,1.2915822267532349,0.9082541465759277,0.078125,0.8948194980621338,0.3600192666053772,0.5269975066184998,0.760686457157135,"63,35","63,35,0,47",0.13108184933662415,0.39759719371795654,0.5749917030334473,0.765052318572998,0.8565608263015747,4.148782253265381,0.06482472270727158,0.9393268823623657,1.414237141609192,0.2038252055644989,0.17368535697460175,0.6227747201919556,0.8803514838218689,0.0902806967496872,0.07528584450483322,0.7201258540153503,1.3137394189834595,0.15318068861961365,0.13298459351062775
vit,patch_patch_resoftmax_attention_only_rollout,0,1,2,,8x8,vit:s0:l1:h2,1.1932616233825684,0.700883150100708,0.078125,0.8746830224990845,0.4011044204235077,0.6626545190811157,0.8237105011940002,"62,28","62,28,27,18",0.10486645251512527,0.392184853553772,0.6855756640434265,0.7983806729316711,0.8912892937660217,3.8270232677459717,0.05979723855853081,0.6225433945655823,1.3458324670791626,0.15169359743595123,0.11406326293945312,0.5477392077445984,0.9742765426635742,0.10577669739723206,0.08635589480400085,0.6468462347984314,1.3124924898147583,0.14262773096561432,0.11567384749650955
vit,patch_patch_resoftmax_attention_only_rollout,0,1,3,,8x8,vit:s0:l1:h3,2.6931405067443848,0.2947654724121094,0.078125,0.6038311719894409,0.13493280112743378,0.2108118087053299,0.3493787944316864,"27,34","27,34,30,5",0.14090308547019958,0.3928018808364868,0.21725961565971375,0.3544876277446747,0.5324341654777527,6.48927116394043,0.10139486193656921,1.9961931705474854,2.1190314292907715,0.8929722905158997,0.7093758583068848,1.3049845695495605,0.16649429500102997,0.09088709205389023,0.06268728524446487,1.8808841705322266,1.9755905866622925,0.8019795417785645,0.6473818421363831
vit,patch_patch_resoftmax_attention_only_rollout,0,1,4,,8x8,vit:s0:l1:h4,2.5225443840026855,0.16773764789104462,0.078125,0.7516565322875977,0.15075628459453583,0.22958452999591827,0.38172677159309387,"48,21","48,21,41,32",0.12216182798147202,0.37643054127693176,0.2436145842075348,0.38333553075790405,0.5920563340187073,5.1722259521484375,0.08081603050231934,2.2749459743499756,2.0564749240875244,0.734013557434082,0.6088784337043762,0.1811850219964981,0.30314555764198303,0.09917726367712021,0.07889766991138458,1.9319679737091064,1.8681236505508423,0.6606825590133667,0.5495997071266174
vit,patch_patch_resoftmax_attention_only_rollout,0,1,5,,8x8,vit:s0:l1:h5,1.1492865085601807,1.1429722309112549,0.09375,0.8848178386688232,0.49236640334129333,0.641720712184906,0.7596710324287415,"29,2","29,2,17,1",0.1387990266084671,0.39836665987968445,0.6692759394645691,0.7615439891815186,0.8412922620773315,3.8151776790618896,0.059612151235342026,0.7167971730232239,1.1802042722702026,0.20570610463619232,0.16735239326953888,0.49254003167152405,0.78098064661026,0.11487964540719986,0.09132339805364609,0.7106196880340576,1.2285791635513306,0.21622413396835327,0.17726090550422668
vit,patch_patch_resoftmax_attention_only_rollout,1,1,0,,8x8,vit:s1:l1:h0,2.66434383392334,0.6734413504600525,0.140625,0.542391300201416,0.11843638122081757,0.22685977816581726,0.386146605014801,"59,55","59,55,27,58",0.16342103481292725,0.40718549489974976,0.2500990629196167,0.3936735689640045,0.560630202293396,9.292692184448242,0.14519831538200378,1.7718192338943481,1.7581356763839722,0.8281697034835815,0.5933507084846497,1.0225778818130493,0.23425567150115967,0.22753971815109253,0.15107418596744537,1.6236679553985596,1.8749535083770752,0.9694292545318604,0.6948190927505493
vit,patch_patch_resoftmax_attention_only_rollout,1,1,1,,8x8,vit:s1:l1:h1,1.6357063055038452,1.3890935182571411,0.046875,0.8069899082183838,0.4691861867904663,0.5797221064567566,0.6620937585830688,"41,10","41,10,50,13",0.11730416119098663,0.38239309191703796,0.5646249651908875,0.6522663831710815,0.720556378364563,3.9257962703704834,0.0613405667245388,0.7295058369636536,1.3265140056610107,0.3600280284881592,0.26938414573669434,0.15584930777549744,0.5863786339759827,0.1912917196750641,0.14108963310718536,0.7906960248947144,1.3073161840438843,0.380930095911026,0.28454485535621643
vit,patch_patch_resoftmax_attention_only_rollout,1,1,2,,8x8,vit:s1:l1:h2,1.9417413473129272,0.9376412034034729,0.0625,0.7691471576690674,0.35604986548423767,0.4547196626663208,0.5982818007469177,"27,1","27,1,46,32",0.11541465669870377,0.3678945004940033,0.46754738688468933,0.6086224317550659,0.7336631417274475,4.801464080810547,0.0750228762626648,1.0975936651229858,1.4242876768112183,0.3392666280269623,0.2639249265193939,0.3723706305027008,0.6915118098258972,0.1938859522342682,0.15310420095920563,1.0908476114273071,1.4141249656677246,0.31138360500335693,0.2463342845439911
vit,patch_patch_resoftmax_attention_only_rollout,1,1,3,,8x8,vit:s1:l1:h3,2.339038848876953,0.6924481987953186,0.09375,0.7112526893615723,0.15347027778625488,0.2651585340499878,0.41743841767311096,"27,4","27,4,47,6",0.1263820081949234,0.38797786831855774,0.25697213411331177,0.4117562770843506,0.6270450949668884,6.729576110839844,0.10514962673187256,1.75872802734375,2.0144214630126953,0.6528087258338928,0.5467092394828796,1.165568232536316,0.2930241525173187,0.06653275340795517,0.0496976375579834,2.0260794162750244,2.3362367153167725,0.8050417304039001,0.676847517490387
vit,patch_patch_resoftmax_attention_only_rollout,1,1,4,,8x8,vit:s1:l1:h4,2.2416791915893555,0.7500723004341125,0.078125,0.709357738494873,0.12547561526298523,0.21791717410087585,0.3467670679092407,"52,63","52,63,61,28",0.12384741008281708,0.3986566662788391,0.2824702262878418,0.40889832377433777,0.5968028903007507,5.210341930389404,0.08141159266233444,1.9340929985046387,1.94496750831604,0.5953396558761597,0.5245230197906494,1.0597385168075562,0.3348093330860138,0.06891597807407379,0.059179455041885376,2.087264060974121,2.0582199096679688,0.5937206745147705,0.5281027555465698
vit,patch_patch_resoftmax_attention_only_rollout,1,1,5,,8x8,vit:s1:l1:h5,1.5711963176727295,0.8990070819854736,0.0625,0.8668231964111328,0.39296668767929077,0.5008746981620789,0.6594064235687256,"27,28","27,28,43,57",0.11680544167757034,0.3312988877296448,0.5080083608627319,0.6500527858734131,0.7924203872680664,3.7252399921417236,0.05820687487721443,0.9978320002555847,1.567278265953064,0.2672978639602661,0.24425926804542542,0.0763225182890892,0.2789750099182129,0.013567055575549603,0.012321573682129383,1.4248026609420776,1.7868518829345703,0.3557577431201935,0.32233333587646484
vit,patch_patch_resoftmax_attention_only_rollout,2,1,0,,8x8,vit:s2:l1:h0,1.30347740650177,0.6245099306106567,0.109375,0.8708596229553223,0.42053794860839844,0.580388605594635,0.7320218682289124,"2,28","2,28,51,43",0.1608123928308487,0.44108420610427856,0.6156200170516968,0.7317090630531311,0.87337327003479,5.350913047790527,0.08360801637172699,0.8103300333023071,1.3064827919006348,0.15485236048698425,0.13321144878864288,0.3462510108947754,0.5216068625450134,0.046344250440597534,0.04138219356536865,0.8229937553405762,1.300234079360962,0.16215544939041138,0.14061638712882996
vit,patch_patch_resoftmax_attention_only_rollout,2,1,1,,8x8,vit:s2:l1:h1,0.30103978514671326,0.2566392123699188,0.046875,0.9579000473022461,0.46486684679985046,0.8638668060302734,0.9576157331466675,"57,2","57,2,42,1",0.14061270654201508,0.3928409218788147,0.9103853106498718,0.9810677170753479,0.9984807372093201,3.57930850982666,0.055926695466041565,0.371618390083313,1.2429912090301514,0.0038220249116420746,0.003038024064153433,0.22006750106811523,0.6402412056922913,0.002029343042522669,0.0015015251701697707,0.3865923285484314,1.3214800357818604,0.003947002813220024,0.003176566679030657
vit,patch_patch_resoftmax_attention_only_rollout,2,1,2,,8x8,vit:s2:l1:h2,1.5595718622207642,0.5254872441291809,0.125,0.85738205909729,0.2476220428943634,0.3876667320728302,0.605804443359375,"1,25","1,25,30,15",0.1711384505033493,0.3935413956642151,0.4443356394767761,0.6501150727272034,0.8847177624702454,6.134961128234863,0.09585876762866974,1.3056552410125732,1.5680460929870605,0.19157154858112335,0.1522546410560608,0.28651103377342224,0.4962238073348999,0.04787075147032738,0.03463265672326088,1.1239875555038452,1.4456672668457031,0.18971914052963257,0.145382359623909
vit,patch_patch_resoftmax_attention_only_rollout,2,1,3,,8x8,vit:s2:l1:h3,1.7260164022445679,0.6435073018074036,0.078125,0.8368607759475708,0.31958135962486267,0.5476129651069641,0.6406878232955933,"4,25","4,25,14,30",0.15531571209430695,0.3946431279182434,0.5512935519218445,0.6559760570526123,0.7790713310241699,4.362199783325195,0.06815937161445618,0.836030125617981,1.4234795570373535,0.31451696157455444,0.26184046268463135,0.14623160660266876,0.4673960208892822,0.0903930813074112,0.07300486415624619,0.7454870343208313,1.4744441509246826,0.301571786403656,0.24923624098300934
vit,patch_patch_resoftmax_attention_only_rollout,2,1,4,,8x8,vit:s2:l1:h4,2.02734375,0.7293532490730286,0.046875,0.8587422370910645,0.30229443311691284,0.45751094818115234,0.6354636549949646,"13,30","13,30,47,5",0.14182049036026,0.38405823707580566,0.37372344732284546,0.5264440774917603,0.7031295299530029,3.714714765548706,0.05804241821169853,1.1450260877609253,1.666961669921875,0.46138107776641846,0.3358079493045807,0.1282917857170105,0.4390347898006439,0.05599795654416084,0.05071991682052612,1.141366720199585,1.6895074844360352,0.5216448307037354,0.37962183356285095
vit,patch_patch_resoftmax_attention_only_rollout,2,1,5,,8x8,vit:s2:l1:h5,1.3948912620544434,0.7806394100189209,0.078125,0.8823168277740479,0.35759928822517395,0.528070330619812,0.7673578858375549,"15,43","15,43,61,3",0.11030355095863342,0.32716596126556396,0.5343400239944458,0.7716984748840332,0.854718804359436,3.754970073699951,0.05867140740156174,0.9279346466064453,1.6033138036727905,0.22384002804756165,0.17967820167541504,0.2674633860588074,0.4964781403541565,0.037693578749895096,0.0330687016248703,1.0914808511734009,1.7919780015945435,0.2621109187602997,0.2076234072446823
vit,patch_patch_resoftmax_attention_only_rollout,3,1,0,,8x8,vit:s3:l1:h0,2.1449906826019287,0.7167654633522034,0.078125,0.731959342956543,0.21068012714385986,0.3669240474700928,0.5010915994644165,"62,26","62,26,51,18",0.16664360463619232,0.43679797649383545,0.30984893441200256,0.523494303226471,0.7239653468132019,5.241713047027588,0.08190176635980606,1.3285924196243286,1.6313762664794922,0.48087096214294434,0.3618667721748352,1.086904764175415,0.1899368017911911,0.10063852369785309,0.07923395186662674,1.3154860734939575,1.5910099744796753,0.530260443687439,0.3921601176261902
vit,patch_patch_resoftmax_attention_only_rollout,3,1,1,,8x8,vit:s3:l1:h1,2.7896289825439453,0.13506163656711578,0.0625,0.5931054353713989,0.11506672203540802,0.17988350987434387,0.2842699885368347,"58,53","58,53,35,3",0.16919070482254028,0.41926875710487366,0.17860235273838043,0.29475194215774536,0.463982492685318,5.420077323913574,0.0846887081861496,2.174478054046631,2.14778733253479,1.0806995630264282,0.8536940813064575,1.3118857145309448,0.1345583200454712,0.06006607785820961,0.04806244745850563,2.324007987976074,2.0248072147369385,1.1268330812454224,0.8798079490661621
vit,patch_patch_resoftmax_attention_only_rollout,3,1,2,,8x8,vit:s3:l1:h2,1.3818614482879639,0.46052297949790955,0.046875,0.8914799690246582,0.2797223627567291,0.4644203186035156,0.7296510338783264,"41,30","41,30,46,26",0.1392032951116562,0.37652647495269775,0.4879409968852997,0.7630079984664917,0.9321881532669067,4.163426876068115,0.0650535449385643,1.0958179235458374,1.4905905723571777,0.1194341704249382,0.0949290543794632,0.3536515533924103,0.5617612600326538,0.03255385532975197,0.02604557015001774,1.1969605684280396,1.5074232816696167,0.12255944311618805,0.10140954703092575
vit,patch_patch_resoftmax_attention_only_rollout,3,1,3,,8x8,vit:s3:l1:h3,2.7017500400543213,0.27197277545928955,0.078125,0.6397124528884888,0.10309569537639618,0.20503948628902435,0.34291696548461914,"30,18","30,18,60,25",0.10962992906570435,0.3388122320175171,0.1951262205839157,0.3417666256427765,0.528221607208252,4.573026180267334,0.0714535340666771,2.159735918045044,2.296814203262329,0.9197591543197632,0.7694017887115479,1.1752421855926514,0.19601333141326904,0.0786496251821518,0.06631369888782501,2.0956263542175293,2.0411829948425293,0.8767286539077759,0.7390299439430237
vit,patch_patch_resoftmax_attention_only_rollout,3,1,4,,8x8,vit:s3:l1:h4,2.5252785682678223,0.44980180263519287,0.0625,0.7127825021743774,0.218806654214859,0.34748536348342896,0.5096035003662109,"30,46","30,46,42,25",0.12557528913021088,0.3734290897846222,0.3408823013305664,0.4836728274822235,0.6378510594367981,4.7400336265563965,0.0740630254149437,1.638200283050537,1.7892662286758423,0.5986127853393555,0.48413318395614624,0.5040491223335266,0.4997174143791199,0.24929270148277283,0.21719981729984283,1.4925270080566406,1.7213777303695679,0.6409750580787659,0.5141668319702148
vit,patch_patch_resoftmax_attention_only_rollout,3,1,5,,8x8,vit:s3:l1:h5,1.55763840675354,0.7648388147354126,0.078125,0.8616225719451904,0.2994714379310608,0.49307316541671753,0.7246430516242981,"22,43","22,43,26,45",0.13424710929393768,0.3727554976940155,0.4527531564235687,0.7318167090415955,0.8433608412742615,3.9631407260894775,0.06192407384514809,0.6237120032310486,1.4850125312805176,0.24045129120349884,0.19910484552383423,0.7449366450309753,0.45676299929618835,0.05073223263025284,0.04469161480665207,0.6625615954399109,1.556930422782898,0.24163086712360382,0.20757728815078735
vit,patch_patch_resoftmax_attention_only_rollout,4,1,0,,8x8,vit:s4:l1:h0,1.8438087701797485,1.1470482349395752,0.09375,0.8206992149353027,0.35249367356300354,0.47888386249542236,0.6477522253990173,"7,42","7,42,60,38",0.1282438337802887,0.3701445162296295,0.45427054166793823,0.6461490392684937,0.716212272644043,3.50128436088562,0.054707568138837814,1.1119310855865479,1.4814484119415283,0.4158509373664856,0.3339534401893616,0.24672678112983704,0.38211190700531006,0.15100473165512085,0.12307426333427429,1.0325018167495728,1.406690239906311,0.3885166049003601,0.3130055367946625
vit,patch_patch_resoftmax_attention_only_rollout,4,1,1,,8x8,vit:s4:l1:h1,0.9072204828262329,0.7474094033241272,0.09375,0.9092516899108887,0.42217573523521423,0.6932463645935059,0.8784635066986084,"47,29","47,29,7,37",0.0883665531873703,0.3416888117790222,0.6989652514457703,0.8650041222572327,0.9404800534248352,4.152050971984863,0.06487579643726349,0.6017396450042725,1.2583922147750854,0.12010796368122101,0.09146461635828018,0.47476497292518616,0.8560633063316345,0.08245845884084702,0.06627850979566574,0.6419540047645569,1.2387421131134033,0.11081914603710175,0.08907628059387207
vit,patch_patch_resoftmax_attention_only_rollout,4,1,2,,8x8,vit:s4:l1:h2,1.06050705909729,1.0662680864334106,0.03125,0.9185556173324585,0.5117948651313782,0.7149951457977295,0.8043996691703796,"47,28","47,28,12,19",0.1045282632112503,0.36319735646247864,0.7149951457977295,0.7703496217727661,0.8456605076789856,2.4229791164398193,0.03785904869437218,0.5455243587493896,1.2933696508407593,0.20835062861442566,0.17223185300827026,0.038314949721097946,0.6595613956451416,0.028003783896565437,0.02366045117378235,0.5857167840003967,1.2753009796142578,0.24941816926002502,0.204185351729393
vit,patch_patch_resoftmax_attention_only_rollout,4,1,3,,8x8,vit:s4:l1:h3,1.3999906778335571,1.1937408447265625,0.03125,0.8771291971206665,0.49295204877853394,0.5853866338729858,0.7314558029174805,"7,20","7,20,27,26",0.11626538634300232,0.36931270360946655,0.5853865146636963,0.673606812953949,0.7847216129302979,2.367823362350464,0.036997240036726,0.8207324743270874,1.363950252532959,0.2439858615398407,0.21534861624240875,0.05591265857219696,0.4894542098045349,0.026300013065338135,0.022949468344449997,0.6412789225578308,1.2292670011520386,0.24215301871299744,0.20947501063346863
vit,patch_patch_resoftmax_attention_only_rollout,4,1,4,,8x8,vit:s4:l1:h4,2.6139488220214844,0.3480522334575653,0.0625,0.749381422996521,0.11552592366933823,0.2119198441505432,0.38263824582099915,"0,15","0,15,4,23",0.12351927161216736,0.34886083006858826,0.19871993362903595,0.3357877731323242,0.5497684478759766,4.151815891265869,0.0648721233010292,2.0677642822265625,2.2312238216400146,0.8688071370124817,0.6430642604827881,0.1512371450662613,0.304714173078537,0.06312374025583267,0.03819389268755913,2.4660656452178955,2.237333059310913,0.9272967576980591,0.6995497941970825
vit,patch_patch_resoftmax_attention_only_rollout,4,1,5,,8x8,vit:s4:l1:h5,1.1802539825439453,1.1554880142211914,0.03125,0.9128319025039673,0.48432657122612,0.6633157730102539,0.7828708291053772,"39,53","39,53,62,45",0.12566176056861877,0.342648446559906,0.6633157730102539,0.743980884552002,0.8202115893363953,2.14935302734375,0.033583641052246094,0.6547826528549194,1.3793660402297974,0.2259504646062851,0.20265518128871918,0.042019203305244446,0.44120219349861145,0.01562788523733616,0.013699467293918133,0.7026835680007935,1.5117580890655518,0.2498072385787964,0.22363163530826569
vit,patch_patch_resoftmax_attention_only_rollout,5,1,0,,8x8,vit:s5:l1:h0,2.4415807723999023,0.8003531694412231,0.078125,0.6307889223098755,0.24630451202392578,0.32078927755355835,0.4249342381954193,"19,60","19,60,57,59",0.188670352101326,0.4777039587497711,0.3636392652988434,0.44895559549331665,0.565399706363678,5.500361442565918,0.08594314754009247,1.576608657836914,1.3323687314987183,0.5908393263816833,0.44105008244514465,0.20736895501613617,0.3074514865875244,0.09783533960580826,0.07376722991466522,1.8878496885299683,1.4594639539718628,0.7035290598869324,0.5201635360717773
vit,patch_patch_resoftmax_attention_only_rollout,5,1,1,,8x8,vit:s5:l1:h1,1.507258415222168,0.8251858353614807,0.03125,0.8670040369033813,0.35729721188545227,0.5364176630973816,0.7432553172111511,"19,41","19,41,63,54",0.09725343436002731,0.32132935523986816,0.526256799697876,0.7453746199607849,0.8190872073173523,4.003308296203613,0.06255169212818146,0.9094569683074951,1.526530146598816,0.30539530515670776,0.2564837336540222,0.22862587869167328,0.6165013909339905,0.09425864368677139,0.07752986252307892,0.821994423866272,1.4446064233779907,0.2829822897911072,0.23854947090148926
vit,patch_patch_resoftmax_attention_only_rollout,5,1,2,,8x8,vit:s5:l1:h2,1.0409865379333496,0.5846291184425354,0.078125,0.9081048965454102,0.3230245113372803,0.5762988328933716,0.8878573775291443,"0,27","0,27,9,39",0.10695949196815491,0.36031025648117065,0.5877835154533386,0.8936704397201538,0.9380093812942505,3.626373291015625,0.05666208267211914,0.818378746509552,1.3862580060958862,0.12722887098789215,0.08876489847898483,0.17919158935546875,0.575751543045044,0.06507463753223419,0.04295654594898224,0.9515035152435303,1.4754918813705444,0.13010857999324799,0.0873134657740593
vit,patch_patch_resoftmax_attention_only_rollout,5,1,3,,8x8,vit:s5:l1:h3,1.7867079973220825,1.1992276906967163,0.078125,0.7004427909851074,0.4584134519100189,0.5761432647705078,0.6369308829307556,"20,0","20,0,7,57",0.10397353768348694,0.3267371356487274,0.5854310393333435,0.6507357358932495,0.7038873434066772,3.476581573486328,0.05432158708572388,0.7857521772384644,1.3981430530548096,0.40890517830848694,0.3193652629852295,0.5379466414451599,0.48909008502960205,0.21726162731647491,0.1755211055278778,0.7493981122970581,1.3782472610473633,0.34604308009147644,0.2710498869419098
vit,patch_patch_resoftmax_attention_only_rollout,5,1,4,,8x8,vit:s5:l1:h4,3.18873929977417,0.42896077036857605,0.078125,0.5856025218963623,0.13485659658908844,0.203354611992836,0.32560139894485474,"1,45","1,45,23,32",0.13245001435279846,0.3876029849052429,0.17413628101348877,0.2655315697193146,0.3937242031097412,6.402164936065674,0.10003382712602615,2.3300437927246094,2.1749038696289062,1.3488966226577759,0.9666146636009216,0.7527099251747131,0.6435102224349976,0.300041139125824,0.22822971642017365,2.2436530590057373,1.9426640272140503,1.3694573640823364,0.9849792122840881
vit,patch_patch_resoftmax_attention_only_rollout,5,1,5,,8x8,vit:s5:l1:h5,1.5959402322769165,1.0587536096572876,0.0625,0.8204796314239502,0.29936522245407104,0.5337100625038147,0.7164440155029297,"14,39","14,39,55,56",0.07357440888881683,0.3266613781452179,0.481759250164032,0.7307193279266357,0.7878623604774475,4.179205417633057,0.06530008465051651,0.8847024440765381,1.576330304145813,0.35533878207206726,0.2900982201099396,1.024548053741455,0.5447102785110474,0.11404784023761749,0.11117856949567795,0.8077120184898376,1.4989196062088013,0.31064102053642273,0.2597840428352356
vit,patch_patch_resoftmax_attention_only_rollout,6,1,0,,8x8,vit:s6:l1:h0,1.8569589853286743,0.5548101663589478,0.09375,0.7625237703323364,0.17605715990066528,0.3111749589443207,0.5514999628067017,"50,63","50,63,6,23",0.13162671029567719,0.425167441368103,0.4588385820388794,0.6627850532531738,0.7813639044761658,6.908010482788086,0.10793766379356384,1.492010474205017,1.431900143623352,0.30317234992980957,0.24039100110530853,0.7868874669075012,0.539256751537323,0.1200796514749527,0.0795874372124672,1.5361746549606323,1.3472607135772705,0.3005053997039795,0.23989081382751465
vit,patch_patch_resoftmax_attention_only_rollout,6,1,1,,8x8,vit:s6:l1:h1,1.6441395282745361,0.6637934446334839,0.046875,0.8645672798156738,0.2187349945306778,0.4017895758152008,0.6425746083259583,"50,15","50,15,25,60",0.15453803539276123,0.3604600727558136,0.44543027877807617,0.6423296928405762,0.8280136585235596,4.313213348388672,0.067393958568573,1.3765181303024292,1.5474916696548462,0.2941569983959198,0.2386743277311325,0.35528066754341125,0.6304698586463928,0.02351711317896843,0.018293648958206177,1.5872677564620972,1.7133337259292603,0.29553571343421936,0.23911477625370026
vit,patch_patch_resoftmax_attention_only_rollout,6,1,2,,8x8,vit:s6:l1:h2,1.7483341693878174,0.6866734027862549,0.078125,0.8173158168792725,0.24489620327949524,0.4517805576324463,0.6377872228622437,"26,33","26,33,57,50",0.147885262966156,0.3546273410320282,0.4659116864204407,0.6517879962921143,0.8226924538612366,4.837124824523926,0.07558007538318634,1.1309318542480469,1.38206148147583,0.23985058069229126,0.19080716371536255,0.306452214717865,0.36143848299980164,0.049337681382894516,0.03851579129695892,1.2506357431411743,1.4877597093582153,0.27400535345077515,0.21737882494926453
vit,patch_patch_resoftmax_attention_only_rollout,6,1,3,,8x8,vit:s6:l1:h3,1.636305809020996,0.6991044878959656,0.078125,0.867408275604248,0.2574683725833893,0.42121678590774536,0.7178386449813843,"6,49","6,49,23,63",0.15631213784217834,0.3584176003932953,0.45200005173683167,0.7207054495811462,0.8352181315422058,4.376279830932617,0.06837937235832214,1.3519070148468018,1.5584135055541992,0.25902050733566284,0.22483070194721222,1.0464719533920288,0.24532777070999146,0.04498890042304993,0.0404716357588768,1.5893975496292114,1.7344132661819458,0.2672346234321594,0.2340451329946518
vit,patch_patch_resoftmax_attention_only_rollout,6,1,4,,8x8,vit:s6:l1:h4,2.51776385307312,0.29568615555763245,0.09375,0.6723804473876953,0.14174526929855347,0.24166567623615265,0.38231757283210754,"61,45","61,45,60,3",0.11784113198518753,0.4050590395927429,0.24138322472572327,0.40750551223754883,0.5975521206855774,6.342628479003906,0.09910356998443604,1.7533361911773682,2.1354868412017822,0.7068875432014465,0.6107730865478516,0.8330948948860168,0.27476009726524353,0.06396538019180298,0.045975446701049805,1.600852608680725,2.0571646690368652,0.6196556687355042,0.5407135486602783
vit,patch_patch_resoftmax_attention_only_rollout,6,1,5,,8x8,vit:s6:l1:h5,1.6463264226913452,0.768398106098175,0.078125,0.862999439239502,0.27937012910842896,0.42869606614112854,0.6589451432228088,"60,19","60,19,17,18",0.1214938685297966,0.4235595166683197,0.43705248832702637,0.6679457426071167,0.8190775513648987,4.236368179321289,0.06619325280189514,0.5808634757995605,1.6225950717926025,0.2725380063056946,0.23489326238632202,0.6341659426689148,0.29313746094703674,0.05784972757101059,0.048287924379110336,0.6098464727401733,1.5942987203598022,0.254812091588974,0.22190244495868683
vit,patch_patch_resoftmax_attention_only_rollout,7,1,0,,8x8,vit:s7:l1:h0,1.3287055492401123,1.2731763124465942,0.09375,0.832252025604248,0.4420683979988098,0.5683031678199768,0.7212988138198853,"3,20","3,20,25,59",0.1493825614452362,0.4104268252849579,0.6517454981803894,0.7411791086196899,0.7926449179649353,4.966012001037598,0.07759393751621246,0.8691182732582092,1.3159582614898682,0.2824072241783142,0.2138943374156952,0.3432532250881195,0.5417442917823792,0.11044187843799591,0.08661071211099625,0.951330840587616,1.3155401945114136,0.305343896150589,0.22877168655395508
vit,patch_patch_resoftmax_attention_only_rollout,7,1,1,,8x8,vit:s7:l1:h1,0.6119301319122314,0.5431783199310303,0.0625,0.9390722513198853,0.4540615975856781,0.7180982232093811,0.9483099579811096,"25,3","25,3,26,31",0.1860104650259018,0.3987422585487366,0.764960765838623,0.9494266510009766,0.9702421426773071,3.5341219902038574,0.05522065609693527,0.609192430973053,1.151724934577942,0.05213147774338722,0.04384366795420647,0.3243013024330139,0.6808798909187317,0.03629979118704796,0.0289637241512537,0.6378652453422546,1.1578476428985596,0.04737952724099159,0.04000866785645485
vit,patch_patch_resoftmax_attention_only_rollout,7,1,2,,8x8,vit:s7:l1:h2,0.9534498453140259,0.8516411781311035,0.046875,0.9174124002456665,0.4353089928627014,0.6906642913818359,0.8711983561515808,"59,45","59,45,0,19",0.09919127821922302,0.3676707148551941,0.6917804479598999,0.8103923797607422,0.9351146221160889,3.1953203678131104,0.04992688074707985,0.5914701223373413,1.3584442138671875,0.11286729574203491,0.09181313961744308,0.10321465879678726,0.3338385224342346,0.028064191341400146,0.022629305720329285,0.5726311206817627,1.3764468431472778,0.11467202752828598,0.09179284423589706
