key,label,map_id,family,source_input_id,grid_shape,n,category,method,stored_value_count,identifiable_value_count,index_bits_total,scale_count,parameter_bits,parameter_equivalent_fp16,parameter_fraction_of_dense_fp16,compression_ratio_vs_dense_fp16,raw_relative_fro_error,relative_fro_error,normalized_mse,mean_row_kl,mean_row_js,mean_row_tv,raw_row_sum_mae,target_fitted_oracle,raw_normalized_mse,base_parameter_bits,repair_parameter_bits,incremental_parameter_fraction_of_dense,reference_normalized_mse,normalized_mse_reduction,relative_normalized_mse_reduction,mse_reduction_per_one_percent_dense_bits,pareto_nrmse,deterministic_repair,repair_note,keep_ratio,k,index_width,support_nnz,support_fraction,payload_scope,signed_factor_then_clamp,execution_note,quant_bits,code_slots,row_scale_gauge_elided,integer_code_max,cap_fraction,order,scale_scheme,stages,codec_backbone_bits,codec_index_bits,codec_code_bits,codec_scale_bits,codec_scale_count,codec_parameter_bits,unique_nonzero_fraction,nominal_stage_nonzero_fraction,loss_aware_folded_scale,gain_min,gain_max,gain_mean,prior_l1,block_size,kept_blocks,pruned_blocks,block_support_fraction
vit_ex0,ViT L0 H0,vit:s0:l0:h0,vit,vit:s0,8x8,64,row_topk_repair,row_topk_plus_mass_conserving_uniform_tail,384,,2304,0,8448,528.0,0.12890625,7.757575757575758,0.018127730951108024,0.018127504322279376,0.00032860641295425744,0.023988227276481346,0.006236138502557623,0.017536993980809185,4.348997026687278e-05,True,0.00032861462943575983,8448,0,0.0,0.005521346176012095,0.005192739763057838,0.9404843669498731,,True,True,Missing row mass is 1-sum(decoded kept values); no stored scalar is required.,0.1,6,6,384,0.09375,dynamic attention values + ideal-packed column indices,,,,,,,,,,,,,,,,,,,,,,,,,,,
vit_ex0,ViT L0 H0,vit:s0:l0:h0,vit,vit:s0,8x8,64,row_topk_repair,row_topk_plus_rank1_tail,513,,2304,0,10512,657.0,0.160400390625,6.2343987823439875,0.011764522071141236,0.014729909552835829,0.0002169702354347242,0.007777863844082228,0.002050270213095901,0.011297468158836234,0.007819704130740174,True,0.00013840397956236928,8448,2064,0.031494140625,0.005521346176012095,0.005304375940577371,0.9607033812918002,0.0016842421591166598,True,,,0.1,6,6,384,0.09375,dynamic attention values + ideal-packed column indices,True,ReLU after a signed rank-1 factor can destroy strict low-rank execution.,,,,,,,,,,,,,,,,,,,,,,,,,
vit_ex0,ViT L0 H0,vit:s0:l0:h0,vit,vit:s0,8x8,64,quantized_row_topk,row_topk_q4_mass_uniform_tail,448,,2304,64,4864,304.0,0.07421875,13.473684210526315,0.033874050108427985,0.033874050108428005,0.0011474512707482913,0.2990354261081648,0.010986610989542085,0.03530309845061389,3.8163916471489756e-17,True,0.00114745127074829,3840,1024,0.015625,0.006399344715352949,0.0052518934446046574,0.8206923799564366,0.003361211804546981,True,,,0.1,6,6,384,0.09375,dynamic attention values + ideal-packed column indices,,,4,384,True,15,,,,,,,,,,,,,,,,,,,,,
vit_ex0,ViT L0 H0,vit:s0:l0:h0,vit,vit:s0,8x8,64,row_topk_repair,row_topk_plus_mass_conserving_uniform_tail,832,,4992,0,18304,1144.0,0.279296875,3.5804195804195804,0.01123299557255552,0.011232544430828316,0.00012617005439053222,0.011737581668869729,0.0030515694492759104,0.009281841051893586,5.2009709179451705e-05,True,0.0001261801895330519,18304,0,0.0,0.0014440593286706477,0.0013178892742801156,0.9126282058600182,,True,True,Missing row mass is 1-sum(decoded kept values); no stored scalar is required.,0.2,13,6,832,0.203125,dynamic attention values + ideal-packed column indices,,,,,,,,,,,,,,,,,,,,,,,,,,,
vit_ex0,ViT L0 H0,vit:s0:l0:h0,vit,vit:s0,8x8,64,row_topk_repair,row_topk_plus_rank1_tail,961,,4992,0,20368,1273.0,0.310791015625,3.217596229379419,0.008027520544021649,0.00838042799825878,7.023157343399966e-05,0.005463515265134155,0.0012664756493776755,0.006576586911266493,0.0021912705389853463,True,6.444108608468963e-05,18304,2064,0.031494140625,0.0014440593286706477,0.001373827755236648,0.9513651745190742,0.00043621693685653567,True,,,0.2,13,6,832,0.203125,dynamic attention values + ideal-packed column indices,True,ReLU after a signed rank-1 factor can destroy strict low-rank execution.,,,,,,,,,,,,,,,,,,,,,,,,,
vit_ex0,ViT L0 H0,vit:s0:l0:h0,vit,vit:s0,8x8,64,row_topk_repair,row_topk_plus_mass_conserving_uniform_tail,1664,,9984,0,36608,2288.0,0.55859375,1.7902097902097902,0.004667132337056736,0.004666013502833613,2.1771682008625605e-05,0.002986038840728583,0.0007990635568036722,0.0028419027851149313,5.651451647284422e-05,True,2.178212425160067e-05,36608,0,0.0,0.0002103552072428447,0.0001885835252342191,0.8965003895363938,,True,True,Missing row mass is 1-sum(decoded kept values); no stored scalar is required.,0.4,26,6,1664,0.40625,dynamic attention values + ideal-packed column indices,,,,,,,,,,,,,,,,,,,,,,,,,,,
vit_ex0,ViT L0 H0,vit:s0:l0:h0,vit,vit:s0,8x8,64,row_topk_repair,row_topk_plus_rank1_tail,1793,,9984,0,38672,2417.0,0.590087890625,1.6946628051303267,0.0035168820369402306,0.0035182726379933303,1.2378242355252548e-05,0.0018719696693382817,0.0003969192204733397,0.0022115579312581507,0.0003298378994884884,True,1.2368459261752865e-05,36608,2064,0.031494140625,0.0002103552072428447,0.00019797696488759215,0.9411555220453256,6.286152311469592e-05,True,,,0.4,26,6,1664,0.40625,dynamic attention values + ideal-packed column indices,True,ReLU after a signed rank-1 factor can destroy strict low-rank execution.,,,,,,,,,,,,,,,,,,,,,,,,,
vit_ex1,ViT L5 H0,vit:s0:l5:h0,vit,vit:s0,8x8,64,reference,uniform_no_payload,0,,0,0,0,0.0,0.0,,0.843150622317279,0.843150622317279,0.7109029719140149,0.9131680558222223,0.22548154804821063,0.5610731319709972,0.0,False,0.7109029719140149,0,0,0.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vit_ex1,ViT L5 H0,vit:s0:l5:h0,vit,vit:s0,8x8,64,reference,dense_fp16_equivalent,4096,,0,0,65536,4096.0,1.0,1.0,5.116618069591728e-08,5.116618069447233e-08,2.617978046859393e-15,0.0,8.029384102392984e-18,2.0755705663501375e-08,2.7755575615628914e-17,True,2.617978047007258e-15,65536,0,0.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vit_ex1,ViT L5 H0,vit:s0:l5:h0,vit,vit:s0,8x8,64,quantized_row_topk,row_topk_q2_mass_uniform_tail,256,,1152,64,2560,160.0,0.0390625,25.6,0.6133894968596849,0.6133894968596849,0.3762466748577774,0.6289683670215847,0.15479316962145934,0.4008128611116353,5.204170427930421e-17,True,0.3762466748577774,1536,1024,0.015625,3.8692955592918308,3.4930488844340535,0.902760936947748,2.2355512860377944,True,,,0.05,3,6,192,0.046875,dynamic attention values + ideal-packed column indices,,,2,192,True,3,,,,,,,,,,,,,,,,,,,,,
vit_ex1,ViT L5 H0,vit:s0:l5:h0,vit,vit:s0,8x8,64,quantized_row_topk,row_topk_q2_mass_prior_tail,320,,1152,128,3584,224.0,0.0546875,18.285714285714285,0.25539543354711614,0.25539543354711614,0.06522682747671942,0.09556022727318167,0.02618514686093138,0.12916885926264768,1.734723475976807e-17,True,0.06522682747671942,1536,2048,0.03125,3.8692955592918308,3.804068731815111,0.9831424541038014,1.2173019941808356,True,,,0.05,3,6,192,0.046875,dynamic attention values + ideal-packed column indices,,,2,192,True,3,,,,,,,,,,,,,,,,,,,,,
vit_ex1,ViT L5 H0,vit:s0:l5:h0,vit,vit:s0,8x8,64,quantized_row_topk,row_topk_q3_mass_uniform_tail,256,,1152,64,2752,172.0,0.0419921875,23.813953488372093,0.6112545255666805,0.6112545255666805,0.3736320950257476,0.628141488187054,0.15458754491658266,0.3936790492594093,4.5102810375396984e-17,True,0.3736320950257476,1728,1024,0.015625,3.8517989968359116,3.478166901810164,0.9029980288865878,2.226026817158505,True,,,0.05,3,6,192,0.046875,dynamic attention values + ideal-packed column indices,,,3,192,True,7,,,,,,,,,,,,,,,,,,,,,
vit_ex1,ViT L5 H0,vit:s0:l5:h0,vit,vit:s0,8x8,64,quantized_row_topk,row_topk_q3_mass_prior_tail,320,,1152,128,3776,236.0,0.0576171875,17.35593220338983,0.25022439458352114,0.25022439458352114,0.06261224764468969,0.09473334843865096,0.025979522156054712,0.12203504741042169,1.3877787807814457e-17,True,0.06261224764468969,1728,2048,0.03125,3.8517989968359116,3.789186749191222,0.983744674190911,1.212539759741191,True,,,0.05,3,6,192,0.046875,dynamic attention values + ideal-packed column indices,,,3,192,True,7,,,,,,,,,,,,,,,,,,,,,
vit_ex1,ViT L5 H0,vit:s0:l5:h0,vit,vit:s0,8x8,64,quantized_row_topk,row_topk_q4_mass_uniform_tail,256,,1152,64,2944,184.0,0.044921875,22.26086956521739,0.6111410755571348,0.6111410755571348,0.3734934142331316,0.6280971193076338,0.15457646523296759,0.3929367847751055,4.683753385137379e-17,True,0.3734934142331316,1920,1024,0.015625,3.8492934898403885,3.475800075607257,0.9029709178531309,2.2245120483886445,True,,,0.05,3,6,192,0.046875,dynamic attention values + ideal-packed column indices,,,4,192,True,15,,,,,,,,,,,,,,,,,,,,,
vit_ex1,ViT L5 H0,vit:s0:l5:h0,vit,vit:s0,8x8,64,quantized_row_topk,row_topk_q4_mass_prior_tail,320,,1152,128,3968,248.0,0.060546875,16.516129032258064,0.2499471281132742,0.2499471281132742,0.062473566852073496,0.09468897955923078,0.02596844247243964,0.12129278292611795,5.204170427930421e-18,True,0.062473566852073496,1920,2048,0.03125,3.8492934898403885,3.786819922988315,0.9837701211879627,1.2117823753562609,True,,,0.05,3,6,192,0.046875,dynamic attention values + ideal-packed column indices,,,4,192,True,15,,,,,,,,,,,,,,,,,,,,,
vit_ex1,ViT L5 H0,vit:s0:l5:h0,vit,vit:s0,8x8,64,quantized_row_topk,row_topk_q2_mass_prior_tail,512,,2304,128,5120,320.0,0.078125,12.8,0.23962705960272673,0.23962705960272673,0.05742112769384875,0.08963843003163553,0.02434194054502605,0.12194152263823094,1.5612511283791264e-17,True,0.05742112769384875,3072,2048,0.03125,1.1808048374065316,1.1233837097126829,0.9513711954128118,0.35948278710805853,True,,,0.1,6,6,384,0.09375,dynamic attention values + ideal-packed column indices,,,2,384,True,3,,,,,,,,,,,,,,,,,,,,,
vit_ex1,ViT L5 H0,vit:s0:l5:h0,vit,vit:s0,8x8,64,quantized_row_topk,row_topk_q3_mass_prior_tail,512,,2304,128,5504,344.0,0.083984375,11.906976744186046,0.22476039238590334,0.22476039238590334,0.05051723398546524,0.08719845042777961,0.023738035841133497,0.10900024756413598,8.673617379884035e-18,True,0.05051723398546524,3456,2048,0.03125,1.1519073990180477,1.1013901650325826,0.9561447091766847,0.3524448528104264,True,,,0.1,6,6,384,0.09375,dynamic attention values + ideal-packed column indices,,,3,384,True,7,,,,,,,,,,,,,,,,,,,,,
vit_ex1,ViT L5 H0,vit:s0:l5:h0,vit,vit:s0,8x8,64,quantized_row_topk,row_topk_q4_mass_prior_tail,512,,2304,128,5888,368.0,0.08984375,11.130434782608695,0.2223495670638576,0.2223495670638576,0.049439329973484915,0.08678587084345792,0.02363531849545499,0.10452524785629211,1.214306433183765e-17,True,0.049439329973484915,3840,2048,0.03125,1.1445935021965807,1.0951541722230957,0.9568062112194361,0.35044933511139065,True,,,0.1,6,6,384,0.09375,dynamic attention values + ideal-packed column indices,,,4,384,True,15,,,,,,,,,,,,,,,,,,,,,
vit_ex1,ViT L5 H0,vit:s0:l5:h0,vit,vit:s0,8x8,64,quantized_row_topk,row_topk_q2_mass_uniform_tail,896,,4992,64,7680,480.0,0.1171875,8.533333333333333,0.2176829612840351,0.21768296128403508,0.047385871633386714,0.1578331049196448,0.04050376409918145,0.15228762917974709,1.249000902703301e-16,True,0.04738587163338673,6656,1024,0.015625,0.19377941088003092,0.14639353924664422,0.7554648792759343,0.0936918651178523,True,,,0.2,13,6,832,0.203125,dynamic attention values + ideal-packed column indices,,,2,832,True,3,,,,,,,,,,,,,,,,,,,,,
vit_ex1,ViT L5 H0,vit:s0:l5:h0,vit,vit:s0,8x8,64,quantized_row_topk,row_topk_q3_mass_uniform_tail,896,,4992,64,8512,532.0,0.1298828125,7.6992481203007515,0.18569945479972413,0.18569945479972413,0.03448428751291479,0.15169992409755126,0.03899001684167061,0.13014853735135182,1.2663481374630692e-16,True,0.03448428751291479,7488,1024,0.015625,0.1811542687701512,0.1466699812572364,0.8096413198152758,0.0938687880046313,True,,,0.2,13,6,832,0.203125,dynamic attention values + ideal-packed column indices,,,3,832,True,7,,,,,,,,,,,,,,,,,,,,,
vit_ex1,ViT L5 H0,vit:s0:l5:h0,vit,vit:s0,8x8,64,quantized_row_topk,row_topk_q3_mass_prior_tail,960,,4992,128,9536,596.0,0.1455078125,6.87248322147651,0.15248552167871074,0.15248552167871074,0.023251834321628563,0.059878091575553266,0.01585577976048169,0.08408007389230769,2.2551405187698492e-17,True,0.023251834321628563,7488,2048,0.03125,0.1811542687701512,0.15790243444852264,0.8716462246267543,0.050528779023527245,True,,,0.2,13,6,832,0.203125,dynamic attention values + ideal-packed column indices,,,3,832,True,7,,,,,,,,,,,,,,,,,,,,,
vit_ex1,ViT L5 H0,vit:s0:l5:h0,vit,vit:s0,8x8,64,quantized_row_topk,row_topk_q4_mass_uniform_tail,896,,4992,64,9344,584.0,0.142578125,7.013698630136986,0.17868177015012043,0.17868177015012043,0.03192717498398047,0.15026138829221752,0.038631591490550725,0.12042269840172026,1.1796119636642288e-16,True,0.03192717498398047,8320,1024,0.015625,0.1752890791634035,0.14336190417942302,0.817859873893124,0.09175161867483073,True,,,0.2,13,6,832,0.203125,dynamic attention values + ideal-packed column indices,,,4,832,True,15,,,,,,,,,,,,,,,,,,,,,
vit_ex1,ViT L5 H0,vit:s0:l5:h0,vit,vit:s0,8x8,64,quantized_row_topk,row_topk_q4_mass_prior_tail,960,,4992,128,10368,648.0,0.158203125,6.320987654320987,0.14385660149153484,0.14385660149153484,0.020694721792694264,0.05843955577021949,0.015497354409361806,0.07435423494267616,1.9081958235744878e-17,True,0.020694721792694264,8320,2048,0.03125,0.1752890791634035,0.15459435737070923,0.8819394688393407,0.04947019435862696,True,,,0.2,13,6,832,0.203125,dynamic attention values + ideal-packed column indices,,,4,832,True,15,,,,,,,,,,,,,,,,,,,,,
vit_ex1,ViT L5 H0,vit:s0:l5:h0,vit,vit:s0,8x8,64,row_topk_repair,row_topk_plus_mass_conserving_uniform_tail,1664,,9984,0,36608,2288.0,0.55859375,1.7902097902097902,0.04935456780822957,0.04935456780822957,0.0024358733635371304,0.033072499925420246,0.008865109292830665,0.028252771186442767,9.540979117872439e-17,True,0.0024358733635371304,36608,0,0.0,0.017803036405614918,0.015367163042077787,0.8631765218000185,,True,True,Missing row mass is 1-sum(decoded kept values); no stored scalar is required.,0.4,26,6,1664,0.40625,dynamic attention values + ideal-packed column indices,,,,,,,,,,,,,,,,,,,,,,,,,,,
vit_ex1,ViT L5 H0,vit:s0:l5:h0,vit,vit:s0,8x8,64,row_topk_repair,row_topk_plus_rank1_tail,1793,,9984,0,38672,2417.0,0.590087890625,1.6946628051303267,0.04409787029023987,0.04625138856470208,0.0021391909441630546,0.040223036682227264,0.006516503443316246,0.029742930035811035,0.011781390494244948,True,0.0019446221641348203,36608,2064,0.031494140625,0.017803036405614918,0.015663845461451862,0.8798412307077924,0.004973574496907506,True,,,0.4,26,6,1664,0.40625,dynamic attention values + ideal-packed column indices,True,ReLU after a signed rank-1 factor can destroy strict low-rank execution.,,,,,,,,,,,,,,,,,,,,,,,,,
vit_ex1,ViT L5 H0,vit:s0:l5:h0,vit,vit:s0,8x8,64,quantized_row_topk,row_topk_q3_mass_uniform_tail,1728,,9984,64,16000,1000.0,0.244140625,4.096,0.10134191381403801,0.10134191381403802,0.01027018349549191,0.32643421252308835,0.01531981061371243,0.07164493193512378,6.591949208711867e-17,True,0.010270183495491908,14976,1024,0.015625,0.02685562171417115,0.01658543821867924,0.6175778909608133,0.010614680459954713,True,,,0.4,26,6,1664,0.40625,dynamic attention values + ideal-packed column indices,,,3,1664,True,7,,,,,,,,,,,,,,,,,,,,,
vit_ex1,ViT L5 H0,vit:s0:l5:h0,vit,vit:s0,8x8,64,quantized_row_topk,row_topk_q4_mass_uniform_tail,1728,,9984,64,17664,1104.0,0.26953125,3.710144927536232,0.06550944712821503,0.06550944712821503,0.004291487663044401,0.036037231663974156,0.009607009632236128,0.05019917730349001,8.847089727481716e-17,True,0.004291487663044401,16640,1024,0.015625,0.020143826275028323,0.015852338611983922,0.7869576710773948,0.01014549671166971,True,,,0.4,26,6,1664,0.40625,dynamic attention values + ideal-packed column indices,,,4,1664,True,15,,,,,,,,,,,,,,,,,,,,,
vit_ex1,ViT L5 H0,vit:s0:l5:h0,vit,vit:s0,8x8,64,scale_protected_sparse_residual,sparse_residual_q3_block_row_loss_aware,1236,,5760,16,13056,816.0,0.19921875,5.019607843137255,0.14054904497855533,0.1385439561249216,0.0191944277787442,0.06336432919006865,0.01700316370033005,0.09114448553363987,0.04372744934897771,True,0.01975403404438397,4160,8896,0.1357421875,0.1861254879283873,0.1669310601496431,0.896873727545959,0.012297655078649966,True,,,,15,,,,,,,3,960,,,0.2,component_first,block_row,1,4160,5760,2880,256,16,13056,0.234375,0.234375,True,0.85009765625,0.9501953125,0.912506103515625,,,,,
vit_ex1,ViT L5 H0,vit:s0:l5:h0,vit,vit:s0,8x8,64,sparse_error_feedback,sparse_error_feedback_q3_global_t4,1544,,7680,4,15744,984.0,0.240234375,4.162601626016261,0.10466540885169116,0.10573845768793073,0.011180621434222318,0.04409820613619865,0.010979639042256673,0.06711689054108609,0.030041597815795303,True,0.010954847810091671,4160,11584,0.1767578125,0.1861254879283873,0.17494486649416496,0.9399296595073313,0.009897433330940604,True,,,,5,,,,,,,3,1280,,,0.25,component_first,global,4,4160,7680,3840,64,4,15744,0.3115234375,0.3125,True,0.89990234375,1.0,0.9625244140625,,,,,
vit_ex1,ViT L5 H0,vit:s0:l5:h0,vit,vit:s0,8x8,64,sparse_error_feedback,sparse_error_feedback_q4_block_row_t4,1348,,6144,64,15424,964.0,0.2353515625,4.24896265560166,0.1115315075375861,0.11652565809141086,0.013578228993636384,0.05865907749382415,0.015087104243795689,0.07465455186425743,0.02685184844832693,True,0.012439277173606626,4160,11264,0.171875,0.1861254879283873,0.1725472589347509,0.9270479871146896,0.010039113247112779,True,,,,4,,,,,,,4,1024,,,0.25,component_first,block_row,4,4160,6144,4096,1024,64,15424,0.25,0.25,True,0.89990234375,1.0498046875,0.9695663452148438,,,,,
qwen_ex0,Qwen L8 H0 F1,qwen:v0:f1:l8:h0,qwen3vl_visual,qwen:v0,8x8,64,reference,uniform_no_payload,0,,0,0,0,0.0,0.0,,0.8616764569536705,0.8616764569536705,0.7424863164682307,0.7349240294105812,0.15896163127325533,0.46717625277281627,0.0,False,0.7424863164682307,0,0,0.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_ex0,Qwen L8 H0 F1,qwen:v0:f1:l8:h0,qwen3vl_visual,qwen:v0,8x8,64,reference,dense_fp16_equivalent,4096,,0,0,65536,4096.0,1.0,1.0,4.7244128285791355e-08,4.7244128279144906e-08,2.2320076568562995e-15,2.0421191073212025e-18,9.935628275409182e-18,1.8323333963104084e-08,2.2551405187698492e-17,True,2.232007657484311e-15,65536,0,0.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen_ex0,Qwen L8 H0 F1,qwen:v0:f1:l8:h0,qwen3vl_visual,qwen:v0,8x8,64,quantized_row_topk,row_topk_q2_mass_uniform_tail,256,,1152,64,2560,160.0,0.0390625,25.6,0.41361551867087193,0.41361551867087193,0.1710777972853744,0.3837393062743301,0.0801783836506492,0.28654280824875533,4.163336342344337e-17,True,0.1710777972853744,1536,1024,0.015625,3.3367049000244244,3.16562710273905,0.9487285203782563,2.026001345752992,True,,,0.05,3,6,192,0.046875,dynamic attention values + ideal-packed column indices,,,2,192,True,3,,,,,,,,,,,,,,,,,,,,,
qwen_ex0,Qwen L8 H0 F1,qwen:v0:f1:l8:h0,qwen3vl_visual,qwen:v0,8x8,64,quantized_row_topk,row_topk_q2_mass_prior_tail,320,,1152,128,3584,224.0,0.0546875,18.285714285714285,0.3920469753080702,0.3920469753080702,0.1537008308482066,0.34103359708855846,0.06957267036589604,0.2630809946388842,2.0816681711721685e-17,True,0.1537008308482066,1536,2048,0.03125,3.3367049000244244,3.183004069176218,0.953936342753271,1.0185613021363897,True,,,0.05,3,6,192,0.046875,dynamic attention values + ideal-packed column indices,,,2,192,True,3,,,,,,,,,,,,,,,,,,,,,
qwen_ex0,Qwen L8 H0 F1,qwen:v0:f1:l8:h0,qwen3vl_visual,qwen:v0,8x8,64,quantized_row_topk,row_topk_q3_mass_uniform_tail,256,,1152,64,2752,172.0,0.0419921875,23.813953488372093,0.4047662637673264,0.4047662637673264,0.16383572828416085,0.3395467712589199,0.07914788329934742,0.2787677015127336,4.336808689942018e-17,True,0.16383572828416085,1728,1024,0.015625,3.318138265559494,3.1543025372753335,0.9506242009307785,2.0187536238562136,True,,,0.05,3,6,192,0.046875,dynamic attention values + ideal-packed column indices,,,3,192,True,7,,,,,,,,,,,,,,,,,,,,,
