layer,head,high_attention_r2,low_attention_r2,attention_r2_delta_low_minus_high,high_attention_error,low_attention_error,attention_error_delta_low_minus_high,high_random_coord_r2,low_random_coord_r2,high_random_coord_r2_drop,low_random_coord_r2_drop,high_axis_mean_r2,low_axis_mean_r2,high_axis_mean_r2_drop,low_axis_mean_r2_drop,high_logit_rowmax_mean,low_logit_rowmax_mean,high_logit_rowmax_std,low_logit_rowmax_std
0,0,0.4851552164677143,0.5910437410906983,0.10588852462298404,0.7118004698248708,0.6384221946340914,-0.07337827519077933,0.1048924626509975,0.32584673404266606,0.3802627538167168,0.2651970070480323,0.40127142327477294,0.5455150381403017,0.08388379319294137,0.04552870295039668,17.372819900512695,27.450485229492188,1.5884120464324951,1.1542593240737915
0,10,0.6705764340271874,0.5378958298384402,-0.13268060418874716,0.5336019433780739,0.6776874169025491,0.1440854735244752,0.02603023872659671,0.19487279830393356,0.6445461953005907,0.34302303153450664,0.5366971146167202,0.4696343177090569,0.13387931941046716,0.0682615121293833,8.253178596496582,24.397876739501953,0.8546545505523682,1.2772468328475952
0,20,0.04082849906324226,0.0002524701229844606,-0.0405760289402578,0.31527547265671424,0.5440849863290574,0.2288095136723432,0.000702507219648707,5.915816659762818e-05,0.040125991843593556,0.0001933119563868324,0.03646336171165613,0.00022939851665060296,0.004365137351586133,2.307160633385763e-05,1.2663013935089111,1.6296515464782715,0.12197913229465485,0.16196241974830627
0,30,0.8434216692532622,0.8803431876513984,0.03692151839813618,0.3942474798667715,0.34562730388869883,-0.048620175978072666,0.010844217864982797,0.011567316427541274,0.8325774513882794,0.8687758712238571,0.5353096066488714,0.5484077412183426,0.30811206260439084,0.33193544643305584,22.050806045532227,41.12721252441406,1.4337921142578125,1.6412997245788574
8,0,0.3247962244275121,0.6466421895799022,0.32184596515239006,0.415748375963091,0.28793532062606325,-0.12781305533702775,0.001431228336887691,0.0010880559853442273,0.3233649960906244,0.6455541335945579,0.22692406077121838,0.48617081262086725,0.09787216365629373,0.1604713769590349,6.568209171295166,7.211979389190674,0.39282751083374023,0.18442171812057495
8,10,0.2982842537219742,0.8045288428023355,0.5062445890803613,0.2765596306045007,0.3972304732219944,0.12067084261749372,0.0006389997273728021,0.011179307791989834,0.2976452539946014,0.7933495350103457,0.22634755270865833,0.5894256502719696,0.07193670101331587,0.21510319253036592,-0.805982232093811,4.2471923828125,0.23536363244056702,0.30730289220809937
8,20,0.3626577280540213,0.9268067992436148,0.5641490711895935,0.42349140945550856,0.2573235192854181,-0.16616789017009048,0.0013618480006880596,0.0837061509346716,0.36129588005333324,0.8431006483089432,0.2613604954662788,0.7223967545127395,0.10129723258774248,0.2044100447308752,3.713533878326416,8.586811065673828,0.43985140323638916,0.4468056559562683
8,30,0.44004300349006076,0.43759476712791834,-0.0024482363621424197,0.2406571496700196,0.32256786476304,0.08191071509302039,0.0009826696207456687,0.003369995216582211,0.4390603338693151,0.4342247719113361,0.31330927606569187,0.3246417230645893,0.1267337274243689,0.11295304406332901,1.7849606275558472,5.631755828857422,0.22413043677806854,0.18902406096458435
