0, NVIDIA A800 80GB PCIe, 50217, 81920, 94
1, NVIDIA A800 80GB PCIe, 439, 81920, 0
2, NVIDIA A800 80GB PCIe, 14, 81920, 0
3, NVIDIA A800 80GB PCIe, 14, 81920, 0
