family,scope,sample,video,size,layer,head,frame,grid_shape,map_id,entropy_mean,entropy_std,row_argmax_unique_fraction,col_mass_gini,top1_col_mass_fraction,top2_col_mass_fraction,top4_col_mass_fraction,sink2_cols,sink4_cols,local_radius1_mass,local_radius2_mass,top1_per_row_mass_mean,top2_per_row_mass_mean,top4_per_row_mass_mean,effective_rank,effective_rank_fraction,sink2_matrix_error,local1_matrix_error,row_top4_matrix_error,union_sink_local_top4_matrix_error,sink2_output_error,local1_output_error,row_top4_output_error,union_sink_local_top4_output_error,sink2_random_v_output_error,local1_random_v_output_error,row_top4_random_v_output_error,union_random_v_output_error,sink2_permuted_v_output_error,local1_permuted_v_output_error,row_top4_permuted_v_output_error,union_permuted_v_output_error,sink2_orthogonalized_v_output_error,local1_orthogonalized_v_output_error,row_top4_orthogonalized_v_output_error,union_orthogonalized_v_output_error
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,0,0,0,14x14,qwen:v1:f0:l0:h0,4.871635437011719,0.13014982640743256,0.02040816326530612,0.3454008102416992,0.06724373996257782,0.12383334338665009,0.18439918756484985,"28,30","28,30,31,55",0.05128837376832962,0.14263038337230682,0.0682152658700943,0.12479013949632645,0.18694119155406952,9.920561790466309,0.050615109503269196,5.071685791015625,3.1651291847229004,3.566159248352051,2.837689161300659,2.265911102294922,2.168982982635498,2.0515100955963135,1.6377005577087402,4.764247894287109,3.066279888153076,3.4117536544799805,2.7157599925994873,3.0302889347076416,2.0808801651000977,2.1420185565948486,1.7037729024887085,4.979976177215576,3.5236899852752686,4.086811065673828,3.2539141178131104
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,0,1,0,14x14,qwen:v1:f0:l0:h1,4.312378406524658,0.4391579329967499,0.09183673469387756,0.49441778659820557,0.03428802266716957,0.06245529279112816,0.11407849192619324,"143,159","143,159,162,142",0.07363838702440262,0.20311497151851654,0.06978830695152283,0.12147484719753265,0.20689688622951508,21.02680015563965,0.10727959126234055,4.444469928741455,3.070862054824829,2.6725404262542725,1.9350184202194214,0.8181084990501404,0.934184193611145,0.8789209723472595,0.6538071632385254,3.865208148956299,2.9328184127807617,2.6359663009643555,1.8805519342422485,1.3333660364151,0.821418821811676,0.6405818462371826,0.4788873791694641,2.7665789127349854,2.5677855014801025,2.2401952743530273,1.6291497945785522
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,0,2,0,14x14,qwen:v1:f0:l0:h2,4.532491683959961,0.8144262433052063,0.4489795918367347,0.2790541648864746,0.041591934859752655,0.06383001804351807,0.08970090001821518,"31,28","31,28,54,131",0.1597677618265152,0.2777436673641205,0.11130637675523758,0.15907759964466095,0.21314390003681183,62.721351623535156,0.3200069069862366,3.245931386947632,2.106006383895874,1.9980195760726929,1.439660668373108,1.7508411407470703,0.7713341116905212,0.841168224811554,0.6506027579307556,3.4650139808654785,2.1152219772338867,2.0180952548980713,1.4561784267425537,0.9629061222076416,1.0683834552764893,0.9666613340377808,0.6726124882698059,2.6290252208709717,1.6575796604156494,1.4658643007278442,1.1326615810394287
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,0,3,0,14x14,qwen:v1:f0:l0:h3,4.507993698120117,0.7662346363067627,0.07142857142857142,0.4537864923477173,0.08466259390115738,0.12497824430465698,0.18218593299388885,"30,21","30,21,174,53",0.049776289612054825,0.14545738697052002,0.12134438008069992,0.16068533062934875,0.21767202019691467,15.429009437561035,0.07871943712234497,3.2712483406066895,2.1795766353607178,1.9595872163772583,1.5044914484024048,1.8212817907333374,1.3184813261032104,1.3759125471115112,1.0774263143539429,2.9416680335998535,2.1247167587280273,1.90970778465271,1.4579945802688599,1.9697755575180054,1.838964581489563,1.5010608434677124,1.1524542570114136,2.975742816925049,1.8988697528839111,1.9101613759994507,1.4607133865356445
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,0,0,1,14x14,qwen:v1:f1:l0:h0,4.873476505279541,0.24507565796375275,0.030612244897959183,0.30264508724212646,0.05262748524546623,0.10369810461997986,0.13712920248508453,"30,28","30,28,55,91",0.045771315693855286,0.1335829198360443,0.05861242115497589,0.10859136283397675,0.15940654277801514,14.22492790222168,0.07257616519927979,5.314621925354004,3.4691317081451416,3.8088202476501465,2.9546689987182617,1.4767731428146362,1.3130415678024292,1.1597254276275635,0.916815459728241,5.526298999786377,3.7301859855651855,3.961843729019165,3.0900869369506836,1.7667142152786255,1.0786428451538086,1.4012877941131592,1.070818543434143,6.022124767303467,3.60884952545166,4.234282970428467,3.270664691925049
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,0,1,1,14x14,qwen:v1:f1:l0:h1,4.805989742279053,0.2902865707874298,0.061224489795918366,0.329744815826416,0.040960587561130524,0.059732355177402496,0.09402217715978622,"0,25","0,25,1,17",0.05934542417526245,0.15582633018493652,0.05324516445398331,0.08566935360431671,0.13772936165332794,18.117061614990234,0.09243398904800415,5.966248989105225,3.43241548538208,3.8302316665649414,2.7085187435150146,2.5116467475891113,1.1718536615371704,1.5862631797790527,1.1651976108551025,5.627824783325195,3.4285824298858643,3.7192530632019043,2.615638494491577,1.7793967723846436,0.6838647723197937,0.8647587299346924,0.6080102324485779,6.656295299530029,3.1963839530944824,3.7245357036590576,2.6972804069519043
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,0,2,1,14x14,qwen:v1:f1:l0:h2,4.4882941246032715,0.8544259071350098,0.29591836734693877,0.3628166913986206,0.023849939927458763,0.04294139891862869,0.07992395013570786,"28,19","28,19,8,31",0.14861762523651123,0.25750845670700073,0.09467027336359024,0.13594160974025726,0.19475677609443665,47.14451217651367,0.2405332326889038,3.7685720920562744,2.0187690258026123,2.0430266857147217,1.3945614099502563,1.1925936937332153,0.5631614923477173,0.6975018978118896,0.49125194549560547,3.9144539833068848,2.0509791374206543,2.165778875350952,1.4646410942077637,1.4333717823028564,0.5970835089683533,0.492999404668808,0.3542373776435852,2.406794786453247,1.502193808555603,1.4826076030731201,1.0350432395935059
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,0,3,1,14x14,qwen:v1:f1:l0:h3,4.668152332305908,0.6282196044921875,0.10204081632653061,0.368526816368103,0.05115092918276787,0.0885564461350441,0.14462876319885254,"174,21","174,21,187,30",0.0489177443087101,0.14763306081295013,0.09217480570077896,0.13022039830684662,0.1852220743894577,18.330612182617188,0.0935235321521759,4.188982963562012,2.3616974353790283,2.4014151096343994,1.790992021560669,2.9259653091430664,1.193220853805542,1.7440701723098755,1.3764396905899048,4.173093795776367,2.525347948074341,2.511187791824341,1.8384301662445068,1.1219501495361328,1.2261360883712769,0.9415850639343262,0.7778066992759705,4.524087429046631,2.0344488620758057,2.423006057739258,1.803623914718628
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,8,0,0,14x14,qwen:v1:f0:l8:h0,3.8561787605285645,0.5028789043426514,0.6020408163265306,0.34000658988952637,0.0361936055123806,0.05905124172568321,0.09747688472270966,"55,174","55,174,139,153",0.2518671154975891,0.4132677912712097,0.17515164613723755,0.2575992941856384,0.3602645993232727,112.74639892578125,0.5752367377281189,2.895540714263916,1.9750171899795532,1.487149715423584,1.0915874242782593,1.6991020441055298,1.0234698057174683,0.8095911741256714,0.6107531785964966,2.7911016941070557,1.9611072540283203,1.473562240600586,1.0911049842834473,1.7012128829956055,1.2136093378067017,0.9358534812927246,0.6815412044525146,2.700240135192871,1.7054606676101685,1.3386530876159668,1.0025579929351807
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,8,1,0,14x14,qwen:v1:f0:l8:h1,1.6415907144546509,0.5453600287437439,0.7091836734693877,0.4443538188934326,0.09598344564437866,0.1538638472557068,0.20136448740959167,"55,174","55,174,139,69",0.13825273513793945,0.652830183506012,0.5204370021820068,0.6803184747695923,0.8345667123794556,140.67947387695312,0.7177523970603943,1.460850715637207,1.5023247003555298,0.22762612998485565,0.16585735976696014,1.0723764896392822,1.1158519983291626,0.1581551730632782,0.11401937901973724,1.4444149732589722,1.50018310546875,0.22494012117385864,0.16420845687389374,1.429364800453186,1.2813972234725952,0.20101337134838104,0.14437371492385864,1.317008137702942,1.3881042003631592,0.20322924852371216,0.14518842101097107
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,8,2,0,14x14,qwen:v1:f0:l8:h2,4.937728404998779,0.1667504459619522,0.05612244897959184,0.3121984004974365,0.04090410843491554,0.08125084638595581,0.12088961154222488,"174,55","174,55,139,167",0.06000733748078346,0.14368197321891785,0.046232037246227264,0.08366327732801437,0.12975427508354187,32.03675842285156,0.1634528487920761,6.080464839935303,3.6162006855010986,4.231882095336914,2.990781545639038,2.141932725906372,1.5628435611724854,1.800972580909729,1.2802014350891113,5.383882522583008,3.25319242477417,3.760042428970337,2.6660141944885254,1.631378173828125,1.0577726364135742,1.1838104724884033,0.8410544395446777,6.185560703277588,3.680250406265259,4.851473331451416,3.4144787788391113
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,8,3,0,14x14,qwen:v1:f0:l8:h3,4.792527198791504,0.25412824749946594,0.10714285714285714,0.3907780647277832,0.03043726272881031,0.06075393781065941,0.10975155234336853,"1,55","1,55,5,174",0.07750625163316727,0.18428581953048706,0.05756457522511482,0.09924206137657166,0.15599651634693146,34.811649322509766,0.17761045694351196,6.099549293518066,3.3715715408325195,3.4696571826934814,2.414363145828247,2.2273550033569336,1.5970215797424316,1.8035907745361328,1.274606466293335,5.485999584197998,3.5078811645507812,3.4516303539276123,2.370330333709717,2.1739630699157715,1.1909778118133545,1.224547266960144,0.859824001789093,5.128992080688477,3.369283676147461,3.825383424758911,2.6671903133392334
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,8,0,1,14x14,qwen:v1:f1:l8:h0,3.767465353012085,0.4704996645450592,0.6020408163265306,0.3534811735153198,0.046462930738925934,0.08118059486150742,0.12879422307014465,"55,53","55,53,134,187",0.25513386726379395,0.4195654094219208,0.1820467859506607,0.2760656177997589,0.38664692640304565,113.77180480957031,0.5804684162139893,2.6660211086273193,1.9540246725082397,1.3656425476074219,0.978089451789856,1.80205237865448,1.140919804573059,0.8433259725570679,0.6062695980072021,2.6910672187805176,1.9443273544311523,1.3537325859069824,0.9698144793510437,1.8655407428741455,1.2756296396255493,0.8764127492904663,0.630303144454956,2.62878680229187,1.6909888982772827,1.251625895500183,0.9043348431587219
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,8,1,1,14x14,qwen:v1:f1:l8:h1,1.6183269023895264,0.5191484093666077,0.7755102040816326,0.3566324710845947,0.07705757766962051,0.12559545040130615,0.15803126990795135,"53,55","53,55,187,137",0.17430250346660614,0.7224594354629517,0.5305430889129639,0.6927620768547058,0.8411821722984314,151.84185791015625,0.7747033834457397,1.4426665306091309,1.431504487991333,0.21915069222450256,0.1435813158750534,1.0782912969589233,1.0344984531402588,0.154190793633461,0.0990474745631218,1.3998562097549438,1.4286835193634033,0.21442772448062897,0.1405455619096756,1.3601468801498413,1.2280035018920898,0.19210578501224518,0.12495171278715134,1.3858848810195923,1.3130905628204346,0.19789938628673553,0.128567174077034
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,8,2,1,14x14,qwen:v1:f1:l8:h2,4.937503814697266,0.17523056268692017,0.05102040816326531,0.31756603717803955,0.048528507351875305,0.08463455736637115,0.12974649667739868,"55,53","55,53,187,138",0.058565013110637665,0.14743416011333466,0.05004214122891426,0.08890523761510849,0.13925914466381073,30.211673736572266,0.15414118766784668,5.959029674530029,3.5555381774902344,4.105841159820557,2.9784131050109863,1.790496826171875,1.3296138048171997,1.4888359308242798,1.0895380973815918,5.035892486572266,3.3924596309661865,3.9836161136627197,2.888880729675293,1.8314149379730225,1.0028307437896729,1.2477914094924927,0.9071236252784729,6.473552227020264,3.7971160411834717,4.9386677742004395,3.589388370513916
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,8,3,1,14x14,qwen:v1:f1:l8:h3,4.781631946563721,0.2718593180179596,0.15816326530612246,0.3952922821044922,0.031908515840768814,0.06209602206945419,0.10578438639640808,"55,138","55,138,53,180",0.08522091805934906,0.1985085904598236,0.05784374848008156,0.09679535776376724,0.14961272478103638,37.562461853027344,0.19164521992206573,5.9258880615234375,3.332090377807617,3.5365254878997803,2.4252612590789795,2.0856871604919434,1.465790033340454,1.5192551612854004,1.0910860300064087,6.1680169105529785,3.4912898540496826,3.665771245956421,2.5093419551849365,1.4438796043395996,1.0996443033218384,1.083662509918213,0.7382450103759766,5.5903825759887695,3.355555534362793,3.739314079284668,2.5985636711120605
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,16,0,0,14x14,qwen:v1:f0:l16:h0,2.7080729007720947,0.9224449992179871,0.30612244897959184,0.64989173412323,0.15640969574451447,0.2926534414291382,0.43183404207229614,"55,174","55,174,139,28",0.14853690564632416,0.2814364731311798,0.30204737186431885,0.45496708154678345,0.6426030397415161,68.99674224853516,0.3520241975784302,1.4370676279067993,1.649011492729187,0.5222511291503906,0.4138513505458832,0.9699370265007019,1.4001176357269287,0.3740198612213135,0.289584219455719,1.3989472389221191,1.6350419521331787,0.5244512557983398,0.41526490449905396,1.057294249534607,1.246341586112976,0.40587714314460754,0.31919795274734497,1.1104356050491333,1.4710570573806763,0.47202569246292114,0.3767881691455841
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,16,1,0,14x14,qwen:v1:f0:l16:h1,2.9599342346191406,0.5365247130393982,0.20408163265306123,0.6939932107925415,0.1447734385728836,0.2834259271621704,0.42763179540634155,"55,139","55,139,174,95",0.1888921707868576,0.32173046469688416,0.24042242765426636,0.40294796228408813,0.6049683094024658,63.42868423461914,0.3236157298088074,1.6211904287338257,1.7563605308532715,0.6594160199165344,0.5248516201972961,1.131569266319275,1.386303424835205,0.539660632610321,0.4272254705429077,1.7352920770645142,1.8222105503082275,0.6871223449707031,0.5449761748313904,0.8564792275428772,1.0989997386932373,0.4033135771751404,0.32333141565322876,1.222179651260376,1.4812672138214111,0.6054018139839172,0.48451969027519226
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,16,2,0,14x14,qwen:v1:f0:l16:h2,4.056862831115723,0.5738356709480286,0.061224489795918366,0.5954082012176514,0.09885962307453156,0.18464632332324982,0.32351329922676086,"139,55","139,55,174,167",0.06758441030979156,0.16383522748947144,0.13036370277404785,0.22605420649051666,0.3512113094329834,23.475061416625977,0.11977072060108185,2.653779983520508,2.300668478012085,1.5753253698349,1.2427221536636353,0.9450551867485046,0.9869873523712158,0.6885242462158203,0.5200656056404114,2.712132215499878,2.468773603439331,1.6015290021896362,1.2551727294921875,0.8781558871269226,0.9191325306892395,0.6402109861373901,0.502997100353241,2.0131547451019287,1.8895597457885742,1.468488335609436,1.1661510467529297
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,16,3,0,14x14,qwen:v1:f0:l16:h3,2.928910970687866,0.5183943510055542,0.07653061224489796,0.7896726131439209,0.20397381484508514,0.38649991154670715,0.577389121055603,"139,55","139,55,174,78",0.10602880269289017,0.20717966556549072,0.23094139993190765,0.419943630695343,0.6447047591209412,28.4158935546875,0.14497904479503632,1.3474061489105225,1.8128455877304077,0.5700262784957886,0.48601865768432617,0.9482254385948181,1.9760063886642456,0.5783671736717224,0.49296900629997253,1.6286373138427734,1.9625829458236694,0.5928757190704346,0.5076395273208618,0.6992469429969788,1.1002683639526367,0.3450729548931122,0.2968321740627289,0.8463222980499268,1.6987468004226685,0.5409331321716309,0.46262240409851074
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,16,0,1,14x14,qwen:v1:f1:l16:h0,2.718071460723877,0.910174548625946,0.34183673469387754,0.6313928365707397,0.14221946895122528,0.28069478273391724,0.4031636714935303,"53,55","53,55,187,157",0.1490781307220459,0.3183204233646393,0.29667019844055176,0.45747923851013184,0.635011613368988,74.3492431640625,0.37933287024497986,1.4683409929275513,1.6786577701568604,0.5458858013153076,0.4181618094444275,0.9530324339866638,1.2790526151657104,0.3714228570461273,0.27883991599082947,1.4594894647598267,1.73482084274292,0.5512000918388367,0.4161284267902374,1.179811716079712,1.3552433252334595,0.42849671840667725,0.33037248253822327,1.1725901365280151,1.51042902469635,0.47865206003189087,0.36598485708236694
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,16,1,1,14x14,qwen:v1:f1:l16:h1,2.940838575363159,0.5023710131645203,0.20918367346938777,0.6818913221359253,0.15467189252376556,0.3081066310405731,0.45574554800987244,"55,53","55,53,187,118",0.17950494587421417,0.32110294699668884,0.22993361949920654,0.40174075961112976,0.6006885766983032,63.536415100097656,0.32416537404060364,1.5734869241714478,1.797738790512085,0.6719086170196533,0.5304586291313171,1.1391406059265137,1.4722285270690918,0.5987484455108643,0.46840816736221313,1.6953785419464111,1.7506368160247803,0.669001579284668,0.5281937718391418,0.9012433290481567,1.0938231945037842,0.465891033411026,0.3750963807106018,1.1258121728897095,1.5467352867126465,0.6198062896728516,0.4882025420665741
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,16,2,1,14x14,qwen:v1:f1:l16:h2,4.189605236053467,0.4930516183376312,0.10204081632653061,0.5697988271713257,0.08823219686746597,0.16056759655475616,0.2539641261100769,"53,55","53,55,187,109",0.0700114294886589,0.1774827241897583,0.10274627059698105,0.1863204389810562,0.29596608877182007,27.826684951782227,0.1419728845357895,3.07039475440979,2.619633436203003,1.9041836261749268,1.4570622444152832,0.9011361598968506,0.9924723505973816,0.7389174103736877,0.5407974123954773,3.047563314437866,2.5755503177642822,1.91753089427948,1.4658668041229248,1.0079988241195679,0.9692662358283997,0.713455855846405,0.5427843928337097,2.4456377029418945,2.1936581134796143,1.7520066499710083,1.3445156812667847
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,16,3,1,14x14,qwen:v1:f1:l16:h3,2.9862327575683594,0.4417285919189453,0.10204081632653061,0.7267324924468994,0.19120578467845917,0.3612985908985138,0.5192870497703552,"53,55","53,55,187,2",0.12495708465576172,0.2454516738653183,0.22890743613243103,0.41303879022598267,0.6210970282554626,44.402610778808594,0.22654393315315247,1.445549488067627,1.8267104625701904,0.6335613131523132,0.5187113881111145,0.9944407343864441,1.7314064502716064,0.5307233333587646,0.42486849427223206,1.3848416805267334,1.839937686920166,0.6440936923027039,0.5289598107337952,1.0592468976974487,1.3622792959213257,0.4759235382080078,0.39174795150756836,0.9840542674064636,1.750626802444458,0.5936511158943176,0.4836895167827606
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,26,0,0,14x14,qwen:v1:f0:l26:h0,3.0690090656280518,0.6827595829963684,0.2602040816326531,0.6821280717849731,0.0682879239320755,0.11380411684513092,0.18714949488639832,"22,167","22,167,3,96",0.14555200934410095,0.31623750925064087,0.2603248357772827,0.37550604343414307,0.5083527565002441,60.01559829711914,0.3062020242214203,2.2887015342712402,1.8409689664840698,0.8382781147956848,0.6791285872459412,1.1539006233215332,0.8368949890136719,0.3968772292137146,0.3195662796497345,2.2888879776000977,1.8343892097473145,0.8103252053260803,0.6601701974868774,1.245990514755249,1.0558953285217285,0.47454026341438293,0.3773643672466278,2.0050690174102783,1.6018917560577393,0.7387329339981079,0.5993887186050415
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,26,1,0,14x14,qwen:v1:f0:l26:h1,2.497195243835449,0.8149675726890564,0.2193877551020408,0.7484400272369385,0.20368415117263794,0.33420392870903015,0.4596789479255676,"139,55","139,55,174,167",0.17806847393512726,0.28935110569000244,0.33233678340911865,0.5039368271827698,0.6871174573898315,55.242000579833984,0.28184694051742554,1.3687236309051514,1.5737402439117432,0.48951950669288635,0.39519402384757996,1.0402501821517944,1.1728732585906982,0.38529685139656067,0.3098703920841217,1.3932379484176636,1.6219359636306763,0.49487727880477905,0.39932289719581604,0.8910039663314819,1.093397617340088,0.314231276512146,0.2541351616382599,1.1052289009094238,1.3177176713943481,0.4312247633934021,0.34924837946891785
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,26,2,0,14x14,qwen:v1:f0:l26:h2,3.6839709281921387,0.37304872274398804,0.10204081632653061,0.7120901346206665,0.14161722362041473,0.21501536667346954,0.3384307622909546,"55,139","55,139,174,167",0.08988190442323685,0.1891588419675827,0.16697844862937927,0.27475595474243164,0.41541239619255066,37.25966262817383,0.1901003122329712,2.3928544521331787,2.4627387523651123,1.2992243766784668,1.0492860078811646,1.8463401794433594,1.4889142513275146,0.9113044738769531,0.7636052966117859,2.1651909351348877,2.4629085063934326,1.2863986492156982,1.0385158061981201,1.6305224895477295,1.3473111391067505,0.7537041306495667,0.6189743876457214,2.0179455280303955,1.9943052530288696,1.153517723083496,0.9630091786384583
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,26,3,0,14x14,qwen:v1:f0:l26:h3,4.073983669281006,0.5849096179008484,0.10204081632653061,0.5673346519470215,0.07001148909330368,0.12265847623348236,0.20643557608127594,"167,139","167,139,55,34",0.05562324821949005,0.14710071682929993,0.12538352608680725,0.2051384150981903,0.3201374411582947,35.429317474365234,0.18076182901859283,3.247494697570801,2.5594756603240967,1.7665047645568848,1.3727189302444458,1.4768249988555908,0.7382129430770874,0.6572983860969543,0.5133806467056274,3.0384316444396973,2.684526205062866,1.841568112373352,1.4233391284942627,0.8858577013015747,0.6667456030845642,0.46801289916038513,0.3632035553455353,2.848295211791992,2.1020753383636475,1.5596227645874023,1.2093144655227661
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,26,0,1,14x14,qwen:v1:f1:l26:h0,2.899266242980957,0.5968080163002014,0.28061224489795916,0.6692870855331421,0.0670885443687439,0.12202300876379013,0.20214948058128357,"85,144","85,144,109,72",0.14655451476573944,0.3117358088493347,0.26308879256248474,0.40081802010536194,0.5522068738937378,65.47795867919922,0.33407121896743774,2.245051622390747,1.9380192756652832,0.7677889466285706,0.6122341752052307,1.1521741151809692,0.7793027758598328,0.3351461589336395,0.2723974585533142,2.036168098449707,1.8954318761825562,0.7487540245056152,0.6030803322792053,1.4318338632583618,1.228690266609192,0.4913662075996399,0.3853583037853241,2.002849817276001,1.6561779975891113,0.665506899356842,0.5339003205299377
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,26,1,1,14x14,qwen:v1:f1:l26:h1,2.3712313175201416,0.9866423606872559,0.28061224489795916,0.6738901138305664,0.14877018332481384,0.250942587852478,0.34228405356407166,"53,55","53,55,187,60",0.17798464000225067,0.3253719210624695,0.35167452692985535,0.5170061588287354,0.679286003112793,68.34078979492188,0.34867748618125916,1.4502204656600952,1.5859044790267944,0.4740270972251892,0.361420214176178,1.04461669921875,0.9109420776367188,0.3076956570148468,0.22955258190631866,1.4187679290771484,1.5962992906570435,0.4656982123851776,0.3562352657318115,1.2952519655227661,1.3195514678955078,0.3988765478134155,0.30961427092552185,1.2230699062347412,1.2382372617721558,0.3956820070743561,0.3020917475223541
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,26,2,1,14x14,qwen:v1:f1:l26:h2,3.844485282897949,0.36910900473594666,0.1326530612244898,0.682441234588623,0.08910486102104187,0.16178317368030548,0.24815484881401062,"55,53","55,53,70,187",0.08630824089050293,0.20926177501678467,0.13511399924755096,0.22946563363075256,0.3501667082309723,41.4237174987793,0.21134549379348755,2.7467129230499268,2.727055549621582,1.595523476600647,1.2792035341262817,1.649748682975769,1.186320424079895,0.8219267129898071,0.6408563256263733,2.6592278480529785,2.7138144969940186,1.5889995098114014,1.263775110244751,1.3668774366378784,1.4702231884002686,0.8245097398757935,0.6489592790603638,2.4974892139434814,2.1730475425720215,1.391087293624878,1.1307764053344727
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,26,3,1,14x14,qwen:v1:f1:l26:h3,4.0379791259765625,0.5389948487281799,0.12244897959183673,0.5706984996795654,0.05994243547320366,0.11104795336723328,0.1893754005432129,"53,55","53,55,110,30",0.060015205293893814,0.15075692534446716,0.11831722408533096,0.20465229451656342,0.31368589401245117,40.805728912353516,0.20819249749183655,3.129807472229004,2.7775559425354004,1.8129322528839111,1.4432460069656372,1.5408974885940552,0.7579314112663269,0.6420331597328186,0.5037122368812561,3.016324281692505,2.8035457134246826,1.8182826042175293,1.442089319229126,0.7007040977478027,0.6756395101547241,0.45966264605522156,0.3687252104282379,2.8956522941589355,2.218156337738037,1.5674185752868652,1.2399773597717285
qwen3vl_visual,per_temporal_slice_spatial_attention,2,/home/wangmeiqi/.cache/huggingface/videomme/data/HProiNnmGwI.mp4,224,0,0,0,14x14,qwen:v2:f0:l0:h0,4.757427215576172,0.2548176944255829,0.025510204081632654,0.4142664670944214,0.06291104108095169,0.10758660733699799,0.162751242518425,"28,30","28,30,119,55",0.05006440728902817,0.15039744973182678,0.08069420605897903,0.12947902083396912,0.18324165046215057,14.696084022521973,0.07498002052307129,4.771337032318115,3.3068652153015137,3.3627874851226807,2.6411993503570557,1.296627163887024,1.253714919090271,1.0167160034179688,0.7983016967773438,4.847053527832031,3.451645612716675,3.471583604812622,2.740619659423828,2.9862377643585205,1.3420835733413696,2.014991044998169,1.5701054334640503,4.973947048187256,4.0031819343566895,3.504159688949585,2.7566092014312744
