sample_id,split,block,target_step,branch,horizon,target_visible,base_renderer,residual_target_sq,output_target_sq,defect_total_energy,tokens,channels,estimated_exact_block_macs,base_renderer_macs,base_fit_and_rollout_ms,rank,error_sq,residual_relative_l2,output_relative_l2,defect_remaining_energy,state_factor_values,state_factor_bytes_fp16,render_macs,render_to_exact_macs,base_plus_render_macs,base_plus_render_to_exact_macs,svd_ms
p00_seed2026082201,calibration,24,4,0,3,True,causal_current_input_channel_diagonal,931998.065404845,5064918.731345358,172801.65831219777,7800,1536,475206451200,143769600,1.6751433722674847,32,32914.77602790555,0.18792646593688092,0.08061376619926461,0.19047720013689678,298752,597504,766771200,0.0016135538523598225,910540800,0.0019160951996772893,8.983665145933628
p00_seed2026082201,calibration,24,4,0,3,True,causal_current_input_channel_diagonal,931998.065404845,5064918.731345358,172801.65831219777,7800,1536,475206451200,143769600,1.6751433722674847,64,25139.837022965658,0.16423802863653472,0.0704522695913444,0.14548377190756492,597504,1195008,1533542400,0.003227107704719645,1677312000,0.0035296490520371118,8.983665145933628
p00_seed2026082201,calibration,24,4,0,3,True,causal_current_input_channel_diagonal,931998.065404845,5064918.731345358,172801.65831219777,7800,1536,475206451200,143769600,1.6751433722674847,96,20750.178325258923,0.14921188306820987,0.06400658787385868,0.12008089820771431,896256,1792512,2300313600,0.004840661557079467,2444083200,0.0051432029043969344,8.983665145933628
p00_seed2026082201,calibration,24,4,1,1,True,causal_current_input_channel_diagonal,878538.2662338354,4906400.6028468,73717.4117525964,7800,1536,475206451200,47923200,2.2444110363721848,0,73717.4117525964,0.28967078611956165,0.1225754614180295,1.0,0,0,0,0.0,47923200,0.0001008471157724889,0.0
p00_seed2026082201,calibration,24,4,1,1,True,causal_current_input_channel_diagonal,878538.2662338354,4906400.6028468,73717.4117525964,7800,1536,475206451200,47923200,2.2444110363721848,8,24112.094315053946,0.16566742635287388,0.0701028968063052,0.32708818364947756,74688,149376,191692800,0.0004033884630899556,239616000,0.0005042355788624445,9.57541074603796
p00_seed2026082201,calibration,24,4,1,1,True,causal_current_input_channel_diagonal,878538.2662338354,4906400.6028468,73717.4117525964,7800,1536,475206451200,47923200,2.2444110363721848,16,21283.736010804278,0.15564801643920353,0.06586313963314792,0.28872060892290735,149376,298752,383385600,0.0008067769261799112,431308800,0.0009076240419524002,9.57541074603796
p00_seed2026082201,calibration,24,4,1,1,True,causal_current_input_channel_diagonal,878538.2662338354,4906400.6028468,73717.4117525964,7800,1536,475206451200,47923200,2.2444110363721848,32,17907.798147992624,0.14277124737149063,0.0604142784235234,0.24292494433929807,298752,597504,766771200,0.0016135538523598225,814694400,0.0017144009681323113,9.57541074603796
p00_seed2026082201,calibration,24,4,1,1,True,causal_current_input_channel_diagonal,878538.2662338354,4906400.6028468,73717.4117525964,7800,1536,475206451200,47923200,2.2444110363721848,64,13958.029949490214,0.12604677011681278,0.05333724264808509,0.1893450898063787,597504,1195008,1533542400,0.003227107704719645,1581465600,0.003327954820492134,9.57541074603796
p00_seed2026082201,calibration,24,4,1,1,True,causal_current_input_channel_diagonal,878538.2662338354,4906400.6028468,73717.4117525964,7800,1536,475206451200,47923200,2.2444110363721848,96,11608.075546825989,0.11494756389005434,0.048640564937350264,0.15746721527655627,896256,1792512,2300313600,0.004840661557079467,2348236800,0.004941508672851956,9.57541074603796
p00_seed2026082201,calibration,24,4,1,2,True,causal_current_input_channel_diagonal,878538.2662338354,4906400.6028468,114122.67868684247,7800,1536,475206451200,95846400,1.8208622932434082,0,114122.67868684247,0.3604173067925445,0.15251216139174295,1.0,0,0,0,0.0,95846400,0.0002016942315449778,0.0
p00_seed2026082201,calibration,24,4,1,2,True,causal_current_input_channel_diagonal,878538.2662338354,4906400.6028468,114122.67868684247,7800,1536,475206451200,95846400,1.8208622932434082,8,36666.98089154081,0.20429476343840308,0.08644822361690815,0.3212944291749921,74688,149376,191692800,0.0004033884630899556,287539200,0.0006050826946349334,8.970970753580332
p00_seed2026082201,calibration,24,4,1,2,True,causal_current_input_channel_diagonal,878538.2662338354,4906400.6028468,114122.67868684247,7800,1536,475206451200,95846400,1.8208622932434082,16,31619.55352997662,0.18971318940976592,0.08027796672388605,0.2770663456648459,149376,298752,383385600,0.0008067769261799112,479232000,0.001008471157724889,8.970970753580332
p00_seed2026082201,calibration,24,4,1,2,True,causal_current_input_channel_diagonal,878538.2662338354,4906400.6028468,114122.67868684247,7800,1536,475206451200,95846400,1.8208622932434082,32,25796.1502900903,0.1713551288625869,0.07250967302587467,0.22603877332804828,298752,597504,766771200,0.0016135538523598225,862617600,0.0018152480839048004,8.970970753580332
p00_seed2026082201,calibration,24,4,1,2,True,causal_current_input_channel_diagonal,878538.2662338354,4906400.6028468,114122.67868684247,7800,1536,475206451200,95846400,1.8208622932434082,64,19565.14013827131,0.14923171847794536,0.06314805505823272,0.17143954532413785,597504,1195008,1533542400,0.003227107704719645,1629388800,0.0034288019362646227,8.970970753580332
p00_seed2026082201,calibration,24,4,1,2,True,causal_current_input_channel_diagonal,878538.2662338354,4906400.6028468,114122.67868684247,7800,1536,475206451200,95846400,1.8208622932434082,96,16086.87229074155,0.13531796741217836,0.05726039037589208,0.14096122244570244,896256,1792512,2300313600,0.004840661557079467,2396160000,0.005042355788624445,8.970970753580332
p00_seed2026082201,calibration,24,4,1,3,True,causal_current_input_channel_diagonal,878538.2662338354,4906400.6028468,168999.82189224934,7800,1536,475206451200,143769600,1.6709836199879646,0,168999.82189224934,0.4385940968662825,0.18559301239448667,1.0,0,0,0,0.0,143769600,0.0003025413473174667,0.0
p00_seed2026082201,calibration,24,4,1,3,True,causal_current_input_channel_diagonal,878538.2662338354,4906400.6028468,168999.82189224934,7800,1536,475206451200,143769600,1.6709836199879646,8,43808.03881386369,0.22330403172843452,0.09449207872250373,0.259219438106486,74688,149376,191692800,0.0004033884630899556,335462400,0.0007059298104074224,8.922791108489037
p00_seed2026082201,calibration,24,4,1,3,True,causal_current_input_channel_diagonal,878538.2662338354,4906400.6028468,168999.82189224934,7800,1536,475206451200,143769600,1.6709836199879646,16,37728.35992624497,0.20723047475639172,0.08769048271460006,0.22324496885867182,149376,298752,383385600,0.0008067769261799112,527155200,0.001109318273497378,8.922791108489037
p00_seed2026082201,calibration,24,4,1,3,True,causal_current_input_channel_diagonal,878538.2662338354,4906400.6028468,168999.82189224934,7800,1536,475206451200,143769600,1.6709836199879646,32,30557.234358798683,0.18649907458803067,0.07891789996464402,0.18081222841843536,298752,597504,766771200,0.0016135538523598225,910540800,0.0019160951996772893,8.922791108489037
p00_seed2026082201,calibration,24,4,1,3,True,causal_current_input_channel_diagonal,878538.2662338354,4906400.6028468,168999.82189224934,7800,1536,475206451200,143769600,1.6709836199879646,64,23048.925561631127,0.16197388585777694,0.06853995897430092,0.13638431883313282,597504,1195008,1533542400,0.003227107704719645,1677312000,0.0035296490520371118,8.922791108489037
p00_seed2026082201,calibration,24,4,1,3,True,causal_current_input_channel_diagonal,878538.2662338354,4906400.6028468,168999.82189224934,7800,1536,475206451200,143769600,1.6709836199879646,96,18895.40100958539,0.14665528400202504,0.062057825529291184,0.11180722454417184,896256,1792512,2300313600,0.004840661557079467,2444083200,0.0051432029043969344,8.922791108489037
