category,layer,mode,method,capacity,delay,run_count,observation_count,mean_cosine_mean,mean_cosine_std,median_cosine_mean,median_cosine_std,mean_relative_l2_mean,mean_relative_l2_std,coverage_mean,coverage_std,cosine_gain_vs_recent
__all__,8,frame_centered_unit,uniform_reservoir,4,2,1,6,0.8670941014942762,0.07292660762311573,0.9592961096502065,0.08771313641719984,0.2836740892479355,0.13765072144603094,0.75,0.14433756729740643,-0.13074263447784817
__all__,8,frame_centered_unit,uniform_reservoir,4,4,1,4,0.8339970060094983,0.050559642525027315,0.9384264821993868,0.10034867725015968,0.36294328271024456,0.10449159488502101,0.6875,0.10825317547305482,-0.16028624176911554
__all__,8,frame_centered_unit,uniform_reservoir,8,0,1,8,0.9988283094549558,0.0010370863199266227,0.9990747362196577,0.0010301144141869212,0.03071406948018572,0.0241594884103116,1.0,0.0,-0.0011716905450441795
__all__,8,frame_centered_unit,uniform_reservoir,8,1,1,7,0.999153448078929,0.0007680903680154678,0.9993525178942557,0.000676024419837925,0.026962672562378238,0.022093673358713185,1.0,0.0,-0.0008465519210709704
__all__,8,frame_centered_unit,uniform_reservoir,8,2,1,6,0.9991330927332905,0.0007707735576154979,0.9991659957166776,0.0007127108349574038,0.031202755757998125,0.02018330694476565,1.0,0.0,-9.753294460235207e-05
__all__,8,frame_centered_unit,uniform_reservoir,8,4,1,4,0.9993132601218209,0.00040884398083841216,0.9993109344832498,0.0004339454590062428,0.028547452864221765,0.016510206187704192,1.0,0.0,0.003234501645635657
__all__,8,raw_unit,adaptive_slots,4,0,1,8,0.9999166930008196,5.925546576533925e-05,0.9999160578733187,6.083124002458557e-05,0.01130939144237916,0.005922441905197795,1.0,0.0,-8.330699918035478e-05
__all__,8,raw_unit,adaptive_slots,4,1,1,7,0.9999522836293424,1.4102700312008233e-05,0.9999523587112397,1.4455162917798567e-05,0.009592213657540491,0.0013380863061443656,1.0,0.0,0.00011450897538745064
__all__,8,raw_unit,adaptive_slots,4,2,1,6,0.9998480026562283,5.531126967618251e-05,0.9998485684086454,5.325663591483715e-05,0.016953987284778982,0.0029547477695685757,1.0,0.0,0.0003101540957632931
__all__,8,raw_unit,adaptive_slots,4,4,1,4,0.9993693372109048,0.00010139447771945221,0.9993722021219579,9.48786847131734e-05,0.03492340758108847,0.0026747829897509324,1.0,0.0,0.0005963056241881093
__all__,8,raw_unit,adaptive_slots,8,0,1,8,0.9999392529822609,5.304748110673452e-05,0.9999386599423488,5.428082178621138e-05,0.008974777897637981,0.006203262532237029,1.0,0.0,-6.0747017739060105e-05
__all__,8,raw_unit,adaptive_slots,8,1,1,7,0.9999595175200323,2.405849108799328e-05,0.9999598926548148,2.343568606700226e-05,0.008141537345111551,0.0036787738033346516,1.0,0.0,-4.048247996768506e-05
__all__,8,raw_unit,adaptive_slots,8,2,1,6,0.9998823490009164,5.796705242172873e-05,0.9998811458526919,5.900834136676667e-05,0.013787809586776128,0.006326402550152873,1.0,0.0,4.597660078164978e-05
__all__,8,raw_unit,adaptive_slots,8,4,1,4,0.9997013676835166,0.00023082497612292421,0.9997018202990708,0.00023074957495521702,0.020201258940583368,0.013132602946384046,1.0,0.0,0.0005449555945791218
__all__,8,raw_unit,oja_subspace,4,0,1,8,0.9992904807557524,0.0004950402989999251,0.9993011357244482,0.0004938855183301985,0.032941105830989414,0.017113836898831006,1.0,0.0,-0.0007095192442475584
__all__,8,raw_unit,oja_subspace,4,1,1,7,0.9994492195218591,0.00040738573872638466,0.9994625456433971,0.0004004297892352873,0.02906350495455493,0.014964755914270527,1.0,0.0,-0.0003885551320959024
__all__,8,raw_unit,oja_subspace,4,2,1,6,0.999572690018976,0.00032435481303523154,0.999584333178437,0.0003163941232456069,0.025977462419089242,0.012435907871315622,1.0,0.0,3.48414585109591e-05
__all__,8,raw_unit,oja_subspace,4,4,1,4,0.9997255173618752,0.00015108661615694628,0.9997305196586549,0.00014507922557634428,0.022412111222045703,0.006172791044136256,1.0,0.0,0.0009524857751584959
__all__,8,raw_unit,oja_subspace,8,0,1,8,0.9992928450960614,0.0004937105182531891,0.9993045898644066,0.0004921321179886977,0.032883426408659294,0.017089376207617805,1.0,0.0,-0.0007071549039385783
__all__,8,raw_unit,oja_subspace,8,1,1,7,0.9994512805863839,0.00040607646657444266,0.9994656477373224,0.00039859727092410964,0.029007129159581178,0.014939069548854093,1.0,0.0,-0.0005487194136161166
__all__,8,raw_unit,oja_subspace,8,2,1,6,0.999574464691853,0.00032308118854820723,0.9995870963785632,0.00031451515371284716,0.02592342007269104,0.01240940163259308,1.0,0.0,-0.00026190770828182774
__all__,8,raw_unit,oja_subspace,8,4,1,4,0.9997266122892818,0.00015030607721411675,0.9997323141155284,0.0001436850068858573,0.022370357034443275,0.006152615897002238,1.0,0.0,0.0005702002003443729
__all__,8,raw_unit,recent_window,4,0,1,8,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
__all__,8,raw_unit,recent_window,4,1,1,7,0.999837774653955,7.306648555443928e-06,0.9998390610351215,6.117739993259702e-06,0.017834673430440828,0.00041573072971716615,1.0,0.0,0.0
__all__,8,raw_unit,recent_window,4,2,1,6,0.999537848560465,1.768665014910668e-05,0.9995368653209226,1.3175086347656401e-05,0.030022236058089565,0.0005104099315299758,1.0,0.0,0.0
__all__,8,raw_unit,recent_window,4,4,1,4,0.9987730315867167,4.636229683168646e-05,0.9987738921714927,4.684143415446667e-05,0.04891017979215702,0.0007855343590448344,1.0,0.0,0.0
__all__,8,raw_unit,recent_window,8,0,1,8,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
__all__,8,raw_unit,recent_window,8,1,1,7,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
__all__,8,raw_unit,recent_window,8,2,1,6,0.9998363724001348,6.965684091543582e-06,0.9998380635569202,6.058035467579778e-06,0.01791218456968093,0.00039947658582902115,1.0,0.0,0.0
__all__,8,raw_unit,recent_window,8,4,1,4,0.9991564120889375,4.3837449213655024e-05,0.9991587481207862,4.305283135557421e-05,0.04050835845547365,0.0009661188081806584,1.0,0.0,0.0
__all__,8,raw_unit,uniform_reservoir,4,0,1,8,0.9852474285418538,0.01273816179977207,0.9924341750249461,0.012744162123594856,0.09017359427546065,0.07432209002824199,1.0,0.0,-0.014752571458146235
__all__,8,raw_unit,uniform_reservoir,4,1,1,7,0.9831718580509198,0.012208259545111068,0.9914426820077721,0.013301592345521744,0.10150298182133946,0.06798707318780875,1.0,0.0,-0.01666591660303518
__all__,8,raw_unit,uniform_reservoir,4,2,1,6,0.9803162413585832,0.010836917863758653,0.9899408758900855,0.013876583068753515,0.1189461123837285,0.056316299095572,1.0,0.0,-0.01922160720188182
