sample_id,cell,head,tile_index,mode,tile_density,output_relative_l2,dynamic_tile_scalars,ideal_tile_arithmetic_speedup_upper_bound,claim_warning
s01_p01_seed20260740,layer14_step00_early,2,1,binary support,0.5,0.028069824122232016,0,2.0,"post-hoc dense-AV oracle; speed ignores rank tail, routing, normalization, and kernel overhead"
s01_p01_seed20260740,layer14_step00_early,2,1,raw weighted top-k 1x,0.5,0.02677197393140064,1024,2.0,"post-hoc dense-AV oracle; speed ignores rank tail, routing, normalization, and kernel overhead"
s01_p01_seed20260740,layer14_step00_early,2,1,refit weighted top-k 1x,0.5,0.016273619160272788,1024,2.0,"post-hoc dense-AV oracle; speed ignores rank tail, routing, normalization, and kernel overhead"
s01_p01_seed20260740,layer14_step00_early,2,1,raw weighted top-k 1.25x,0.625,0.014465841933521484,1280,1.6,"post-hoc dense-AV oracle; speed ignores rank tail, routing, normalization, and kernel overhead"
s01_p01_seed20260740,layer14_step00_early,2,1,refit weighted top-k 1.25x,0.625,0.007927895207203021,1280,1.6,"post-hoc dense-AV oracle; speed ignores rank tail, routing, normalization, and kernel overhead"
s01_p01_seed20260740,layer14_step00_early,2,1,raw weighted top-k 1.5x,0.75,0.00888069938368655,1536,1.3333333333333333,"post-hoc dense-AV oracle; speed ignores rank tail, routing, normalization, and kernel overhead"
s01_p01_seed20260740,layer14_step00_early,2,1,refit weighted top-k 1.5x,0.75,0.003971264209457086,1536,1.3333333333333333,"post-hoc dense-AV oracle; speed ignores rank tail, routing, normalization, and kernel overhead"
s01_p01_seed20260740,layer14_step00_early,2,1,raw weighted top-k 1.75x,0.875,0.004049962737532248,1792,1.1428571428571428,"post-hoc dense-AV oracle; speed ignores rank tail, routing, normalization, and kernel overhead"
s01_p01_seed20260740,layer14_step00_early,2,1,refit weighted top-k 1.75x,0.875,0.0020999195605129043,1792,1.1428571428571428,"post-hoc dense-AV oracle; speed ignores rank tail, routing, normalization, and kernel overhead"
s01_p01_seed20260740,layer14_step00_early,2,1,raw weighted top-k 2x,1.0,0.0015578900307480538,2048,1.0,"post-hoc dense-AV oracle; speed ignores rank tail, routing, normalization, and kernel overhead"
