layer,endpoint,scheduler_index,timestep,method,velocity_relative_l2,velocity_mean_relative_l2,velocity_p95_relative_l2,activation_relative_l2,rank8_energy,coefficient_r2
1,0,11,88,state_skip4,0.007236449692735221,0.006579211447387934,0.012420227658003569,0.1974454304306669,0.7944504917854305,0.9991099839451709
1,0,11,88,state_noise_skip1,0.007194370120687609,0.0065276906825602055,0.012223473517224193,0.19719351002400212,0.7944504917854305,0.9999365456910354
1,0,11,88,state_noise_skip2,0.007225880882483869,0.006558217573910952,0.01228688177652657,0.19725431987263178,0.7944504917854305,0.9997371187588189
1,0,11,88,state_noise_skip4,0.007235805373215152,0.006571711972355843,0.012439797539263964,0.19744977093674,0.7944504917854305,0.9990957122537023
2,0,11,88,raw_reuse,0.01833652400001412,0.016355982050299644,0.030878554843366143,0.3445961598057268,0.7835063597545382,nan
2,0,11,88,shift_reuse,0.01491733746821109,0.011496190913021564,0.03392020668834447,0.3629431531269638,0.7835063597545382,nan
2,0,11,88,shift_local_r2,0.012974010692017724,0.011419984512031078,0.02912975726649165,0.2812938314189773,0.7835063597545382,nan
2,0,11,88,shift_rank8_oracle,0.01022417139667909,0.008745080791413784,0.017713482491672036,0.1688733735937473,0.7835063597545382,nan
2,0,11,88,state_skip1,0.010219889962870267,0.008744985796511173,0.017706942837685345,0.1689179557343627,0.7835063597545382,0.9998117858739496
2,0,11,88,state_skip2,0.010221336211688766,0.008741435594856739,0.01772465333342552,0.16904711202963119,0.7835063597545382,0.9992662597206682
2,0,11,88,state_skip4,0.01022405587587563,0.008726051077246666,0.01773654948920011,0.169540389767809,0.7835063597545382,0.9971790701339466
2,0,11,88,state_noise_skip1,0.010214736302219824,0.008742016740143299,0.017686876934021708,0.16891806298031076,0.7835063597545382,0.9998113599057045
2,0,11,88,state_noise_skip2,0.01021089456387223,0.008735443465411663,0.01768405847251415,0.16904647927853755,0.7835063597545382,0.9992689363851895
2,0,11,88,state_noise_skip4,0.010203571082238985,0.008714846335351467,0.017657370679080485,0.1695337941420023,0.7835063597545382,0.9972070389683423
3,0,11,88,raw_reuse,0.007795207699885071,0.0064320373348891735,0.013465527817606926,0.2742502454626685,0.8825171635856797,nan
3,0,11,88,shift_reuse,0.008470122322668111,0.007567799184471369,0.014730823412537572,0.3827853876479366,0.8825171635856797,nan
3,0,11,88,shift_local_r2,0.006933227284877345,0.0063300952315330505,0.013323248177766794,0.24850970001342448,0.8825171635856797,nan
3,0,11,88,shift_rank8_oracle,0.0063351545931270145,0.0059601920656859875,0.010134328342974185,0.13120263655386613,0.8825171635856797,nan
3,0,11,88,state_skip1,0.00633070748994889,0.005962966475635767,0.010189890349283814,0.131334659617186,0.8825171635856797,0.9995149458569337
3,0,11,88,state_skip2,0.006325600843578924,0.005965065211057663,0.010263907257467507,0.13174545571975413,0.8825171635856797,0.9980027889535401
3,0,11,88,state_skip4,0.006345198186702174,0.006000171881169081,0.010343542881309984,0.13330591514179124,0.8825171635856797,0.9922156172831801
3,0,11,88,state_noise_skip1,0.006332939996638995,0.005964795593172312,0.010182036412879824,0.13133770035381812,0.8825171635856797,0.9995037990918015
3,0,11,88,state_noise_skip2,0.006330743310353064,0.005969192832708359,0.01024782583117485,0.13176205792986748,0.8825171635856797,0.9979416304642396
3,0,11,88,state_noise_skip4,0.006357589807770899,0.006010411772876978,0.010408497182652353,0.13338141440743745,0.8825171635856797,0.9919338739669393
4,0,11,88,raw_reuse,0.0069060467621905935,0.00601680064573884,0.011833851505070924,0.26674786754091345,0.8497363761160529,nan
4,0,11,88,shift_reuse,0.009451992734933997,0.007927988655865192,0.01823162045329809,0.37582640602656686,0.8497363761160529,nan
4,0,11,88,shift_local_r2,0.005904733034539403,0.005376162473112345,0.010586912138387559,0.25669250477486527,0.8497363761160529,nan
4,0,11,88,shift_rank8_oracle,0.0037151132188408937,0.003651748178526759,0.006001738691702484,0.14568479263129322,0.8497363761160529,nan
4,0,11,88,state_skip1,0.003696795783534263,0.0036398398224264383,0.005962374084629117,0.14584232263458033,0.8497363761160529,0.9992630072370219
4,0,11,88,state_skip2,0.003659072868144237,0.003607590449973941,0.005857372772879898,0.14643747438589114,0.8497363761160529,0.9964713773371198
4,0,11,88,state_skip4,0.003592063638057117,0.0035474610049277544,0.005768390954472124,0.14909468783135485,0.8497363761160529,0.9838687188403393
4,0,11,88,state_noise_skip1,0.0036959327356712113,0.00363999349065125,0.0059676688397303215,0.145843762843058,0.8497363761160529,0.999256278533126
4,0,11,88,state_noise_skip2,0.003657082373059828,0.0036076176911592484,0.00586554231122136,0.14644251511556294,0.8497363761160529,0.9964476730602062
4,0,11,88,state_noise_skip4,0.003587444149183909,0.0035470679868012667,0.005766516202129423,0.14916373142577416,0.8497363761160529,0.9835382586135265
5,0,11,88,raw_reuse,0.005124581646335424,0.004191421438008547,0.00853696740232408,0.17294398329505944,0.8604529198117271,nan
5,0,11,88,shift_reuse,0.01033481972966052,0.009449917823076248,0.014994497271254658,0.2879970351803905,0.8604529198117271,nan
5,0,11,88,shift_local_r2,0.005726437420521515,0.005347887519747019,0.008831055741757155,0.1862838276435507,0.8604529198117271,nan
5,0,11,88,shift_rank8_oracle,0.004043043198232402,0.003851810237392783,0.006411813083104789,0.10758417500160954,0.8604529198117271,nan
5,0,11,88,state_skip1,0.00406375992898607,0.003872394561767578,0.006383051816374064,0.10793564473991205,0.8604529198117271,0.9972708914873443
5,0,11,88,state_skip2,0.0040771961625915,0.0038810402620583773,0.0063213397748768324,0.10895861281540789,0.8604529198117271,0.9892770731145551
5,0,11,88,state_skip4,0.004076739900193342,0.0038701549638062716,0.006200946075841785,0.11215425106635592,0.8604529198117271,0.96381979109506
5,0,11,88,state_noise_skip1,0.004060957877869608,0.0038680576253682375,0.006398818991146982,0.1079397222032759,0.8604529198117271,0.9972391512795784
5,0,11,88,state_noise_skip2,0.004071354302425876,0.0038718683645129204,0.006362303509376943,0.1089583181735331,0.8604529198117271,0.9892794463558137
5,0,11,88,state_noise_skip4,0.004064462008907868,0.0038506239652633667,0.006270927749574184,0.11216271964411159,0.8604529198117271,0.9637513727649901
6,0,11,88,raw_reuse,0.006890064145603489,0.006492333952337503,0.010557701531797647,0.084629061960175,0.9408997718474486,nan
6,0,11,88,shift_reuse,0.01653032310405703,0.016036799177527428,0.023626855667680503,0.1736992019537857,0.9408997718474486,nan
6,0,11,88,shift_local_r2,0.006197763641899851,0.005844865459948778,0.010798744112253188,0.09018612673361633,0.9408997718474486,nan
6,0,11,88,shift_rank8_oracle,0.0030587255807288972,0.0028347077313810587,0.005132751166820526,0.042227211342501424,0.9408997718474486,nan
6,0,11,88,state_skip1,0.003047178201811034,0.0028361286967992783,0.005027824616990984,0.0424530061279946,0.9408997718474486,0.9975825351662121
6,0,11,88,state_skip2,0.0031193654951989403,0.0028979070484638214,0.005249785701744258,0.04305533652393386,0.9408997718474486,0.9910706066132753
6,0,11,88,state_skip4,0.003415591058734127,0.003169759176671505,0.005791664659045636,0.045341085736297644,0.9408997718474486,0.9655241598005174
6,0,11,88,state_noise_skip1,0.0030562828530417995,0.0028419143054634333,0.005035087908618152,0.04245663477686264,0.9408997718474486,0.9975436133795565
6,0,11,88,state_noise_skip2,0.003141679144346162,0.0029133008792996407,0.005264359153807163,0.043075943874016996,0.9408997718474486,0.9908461686135553
6,0,11,88,state_noise_skip4,0.0034739644371301,0.0032123057171702385,0.00584570849314332,0.04543346438550323,0.9408997718474486,0.9644638872337954
7,0,11,88,raw_reuse,0.028934891457870093,0.028017187491059303,0.03957374598830938,0.11265926678161589,0.9783877254967601,nan
7,0,11,88,shift_reuse,0.03275007972189054,0.0318496935069561,0.04739975221455097,0.14094821359614962,0.9783877254967601,nan
7,0,11,88,shift_local_r2,0.012698459546383774,0.012213587760925293,0.02000776184722781,0.10795581486367387,0.9783877254967601,nan
7,0,11,88,shift_rank8_oracle,0.004041078449063493,0.0037663981784135103,0.007017024094238877,0.02072095718740541,0.9783877254967601,nan
7,0,11,88,state_skip1,0.004225232937938988,0.003978717606514692,0.0073770319111645215,0.021143769029036412,0.9783877254967601,0.9988915924624199
7,0,11,88,state_skip2,0.004537422983981666,0.0042731789872050285,0.008181025367230177,0.022122571794994883,0.9783877254967601,0.996239743297785
7,0,11,88,state_skip4,0.005365344910946302,0.004989954177290201,0.009617692185565829,0.024711074519987053,0.9783877254967601,0.9886485522673986
7,0,11,88,state_noise_skip1,0.004250625126947384,0.003989779856055975,0.007302593975327908,0.021139981492334505,0.9783877254967601,0.9989016216231593
7,0,11,88,state_noise_skip2,0.004593086996556976,0.00429588882252574,0.008073917869478463,0.022143994215594803,0.9783877254967601,0.9961803603061617
7,0,11,88,state_noise_skip4,0.005482866731733549,0.005033478140830994,0.009857663791626692,0.02482518249993667,0.9783877254967601,0.9882945951084011
0,1,22,77,raw_reuse,0.5800053370414933,0.555658757686615,0.8516364872455597,0.5470832317771548,0.9374348342831781,nan
0,1,22,77,shift_reuse,0.5559781573491318,0.5349317193031311,0.8588168710470199,0.5410426684793733,0.9374348342831781,nan
0,1,22,77,shift_local_r2,0.3010507974198169,0.2764495313167572,0.5441199034452437,0.40802608280045266,0.9374348342831781,nan
0,1,22,77,shift_rank8_oracle,0.029889899795152577,0.024588366970419884,0.059335314482450476,0.13533116361545747,0.9374348342831781,nan
0,1,22,77,state_skip1,0.030011277639457976,0.024690456688404083,0.0592599257826805,0.13534496741209529,0.9374348342831781,0.9999854274426995
0,1,22,77,state_skip2,0.030160204706618343,0.02480737306177616,0.05901623144745825,0.13538916965881162,0.9374348342831781,0.9999387728839567
0,1,22,77,state_skip4,0.030558501067694074,0.025144502520561218,0.05844907127320765,0.13557095840977626,0.9374348342831781,0.9997466980205814
0,1,22,77,state_noise_skip1,0.030073899934713797,0.02478187344968319,0.05952723883092403,0.1353450494961189,0.9374348342831781,0.9999853494163479
0,1,22,77,state_noise_skip2,0.03028400150707686,0.024987712502479553,0.05954355299472808,0.13538819833119886,0.9374348342831781,0.9999397765734568
0,1,22,77,state_noise_skip4,0.03079407156062042,0.025486962869763374,0.059467650763690455,0.13556238062930856,0.9374348342831781,0.9997557643383997
1,1,22,77,raw_reuse,0.04411349277830721,0.04327404499053955,0.06840817295014857,0.4325560875533844,0.7765336545441757,nan
1,1,22,77,shift_reuse,0.03519850334058097,0.03390951827168465,0.06323052700608968,0.4357108884596262,0.7765336545441757,nan
1,1,22,77,shift_local_r2,0.014764820983769742,0.013670028187334538,0.027673997357487677,0.2867526218803237,0.7765336545441757,nan
1,1,22,77,shift_rank8_oracle,0.008798503260308259,0.0077059403993189335,0.01644322220236063,0.2059702406719814,0.7765336545441757,nan
1,1,22,77,state_skip1,0.008779467867202583,0.007688999641686678,0.016443108581006526,0.20598528076363443,0.7765336545441757,0.9999459771063185
1,1,22,77,state_skip2,0.008732569682851722,0.007646786514669657,0.016465409006923438,0.20602503891896062,0.7765336545441757,0.999803178864149
1,1,22,77,state_skip4,0.008632085348341468,0.00756489671766758,0.016538574919104574,0.20618466006559105,0.7765336545441757,0.99922969238633
1,1,22,77,state_noise_skip1,0.008795206312662526,0.007707276847213507,0.01640204880386591,0.20598491021065166,0.7765336545441757,0.9999473526885112
1,1,22,77,state_noise_skip2,0.008763623704399653,0.00768316350877285,0.016383364424109457,0.2060239054627781,0.7765336545441757,0.99980730299323
1,1,22,77,state_noise_skip4,0.008692365735677195,0.007637088652700186,0.016375345084816216,0.2061810635219349,0.7765336545441757,0.9992426239845094
2,1,22,77,raw_reuse,0.017286751204417458,0.01511880662292242,0.02950355736538767,0.3545431167182156,0.7749515906665092,nan
2,1,22,77,shift_reuse,0.01401698277083924,0.01097568217664957,0.031668410357087846,0.37489988405704955,0.7749515906665092,nan
2,1,22,77,shift_local_r2,0.012711507075478619,0.010934348218142986,0.02809993205592036,0.29193272190815517,0.7749515906665092,nan
2,1,22,77,shift_rank8_oracle,0.010441985074402332,0.008919193409383297,0.01745223207399249,0.17784975855464458,0.7749515906665092,nan
2,1,22,77,state_skip1,0.010489376904990369,0.008963257074356079,0.01761094806715846,0.1778947940244202,0.7749515906665092,0.9998075955002361
2,1,22,77,state_skip2,0.010530552018264888,0.008998607285320759,0.017765542306005955,0.17802026747594396,0.7749515906665092,0.9992712384145654
2,1,22,77,state_skip4,0.01058408710157216,0.009036163799464703,0.018040720093995332,0.17849148058984513,0.7749515906665092,0.9972535325496783
2,1,22,77,state_noise_skip1,0.010495515678161173,0.008963090367615223,0.017621753737330437,0.17789819061647796,0.7749515906665092,0.999793100625548
2,1,22,77,state_noise_skip2,0.010543399363167009,0.008999055251479149,0.01778807332739234,0.1780329629347828,0.7749515906665092,0.9992169564621232
2,1,22,77,state_noise_skip4,0.010611202704138938,0.009039592929184437,0.018089692201465366,0.17853818651473113,0.7749515906665092,0.997053290402477
3,1,22,77,raw_reuse,0.007626657870123427,0.006145836785435677,0.01657997453585267,0.29272299747624164,0.8071292342443166,nan
3,1,22,77,shift_reuse,0.00997529407196169,0.009211786091327667,0.01809271043166518,0.3968852357897947,0.8071292342443166,nan
3,1,22,77,shift_local_r2,0.00705866322376437,0.006526410114020109,0.012382677756249903,0.27262645668090413,0.8071292342443166,nan
3,1,22,77,shift_rank8_oracle,0.007052088142576317,0.006871665362268686,0.011815847316756844,0.1743003044728784,0.8071292342443166,nan
3,1,22,77,state_skip1,0.00705660307944063,0.006865885108709335,0.011824780423194169,0.17437059614894126,0.8071292342443166,0.9996406915593805
3,1,22,77,state_skip2,0.00705974145107188,0.006858135107904673,0.011820754641667007,0.17458974343066078,0.8071292342443166,0.9985191952087258
3,1,22,77,state_skip4,0.007084061367462434,0.006865318864583969,0.011730386409908533,0.17545610463537423,0.8071292342443166,0.994071732204287
3,1,22,77,state_noise_skip1,0.007044902498937024,0.006856273859739304,0.011812891624867915,0.17436593176685522,0.8071292342443166,0.999664494031181
3,1,22,77,state_noise_skip2,0.007036505585401798,0.006839223206043243,0.011797131830826401,0.1745721648919076,0.8071292342443166,0.9986091391706545
3,1,22,77,state_noise_skip4,0.007038093137365993,0.0068288748152554035,0.011742880381643771,0.1753840483617511,0.8071292342443166,0.9944424013007076
4,1,22,77,raw_reuse,0.007183232298372514,0.0061047314666211605,0.012124217301607131,0.2943508701525422,0.728415058723043,nan
4,1,22,77,shift_reuse,0.010744978146683916,0.009504626505076885,0.019253105670213697,0.40055309967079755,0.728415058723043,nan
4,1,22,77,shift_local_r2,0.006535118240583405,0.006168704479932785,0.01009533214382827,0.2961198926896167,0.728415058723043,nan
4,1,22,77,shift_rank8_oracle,0.005073018717947066,0.004912002477794886,0.007697124220430851,0.20874348976833895,0.728415058723043,nan
4,1,22,77,state_skip1,0.005097820185794027,0.004938241560012102,0.007722219661809504,0.20881794027278877,0.728415058723043,0.9994759376915978
4,1,22,77,state_skip2,0.005122147717416915,0.004963360261172056,0.0077977600973099465,0.20904754412679508,0.728415058723043,0.9978588416284777
4,1,22,77,state_skip4,0.00523560213645632,0.005075941327959299,0.008062207791954278,0.21024318515083665,0.728415058723043,0.989408801399988
4,1,22,77,state_noise_skip1,0.005097020138444125,0.004936140030622482,0.007711848639883101,0.20881308857195574,0.728415058723043,0.9995100176904487
4,1,22,77,state_noise_skip2,0.005120682457124905,0.004959199111908674,0.007777346507646143,0.20903170390115866,0.728415058723043,0.9979703223483799
4,1,22,77,state_noise_skip4,0.005233652189024,0.005068397149443626,0.008053174102678895,0.21020392391701215,0.728415058723043,0.9896870655130529
5,1,22,77,raw_reuse,0.006320136648158846,0.005435023456811905,0.011448726151138542,0.1998365844221509,0.7848153906679904,nan
5,1,22,77,shift_reuse,0.013454846029964319,0.01257748156785965,0.01853634463623166,0.33299589386160655,0.7848153906679904,nan
5,1,22,77,shift_local_r2,0.007888376383155307,0.007371341343969107,0.01134842364117503,0.24345604608685903,0.7848153906679904,nan
5,1,22,77,shift_rank8_oracle,0.005381466984308776,0.005114715546369553,0.009348764410242436,0.1544701190685104,0.7848153906679904,nan
5,1,22,77,state_skip1,0.005389720104339343,0.005134236998856068,0.009289522189646958,0.15461095392887705,0.7848153906679904,0.9989071935213024
5,1,22,77,state_skip2,0.005411612105479914,0.005168817471712828,0.009207263821735978,0.15505614686957353,0.7848153906679904,0.9954459473146944
5,1,22,77,state_skip4,0.005482999085197205,0.00527263805270195,0.009120925376191734,0.1568534732472961,0.7848153906679904,0.9813710445158312
5,1,22,77,state_noise_skip1,0.005382869082967898,0.005123679060488939,0.009277845919132232,0.1546083835094054,0.7848153906679904,0.9989271229671106
5,1,22,77,state_noise_skip2,0.005397762685593621,0.005147585179656744,0.009180775005370378,0.15504013974470482,0.7848153906679904,0.9955705985776303
5,1,22,77,state_noise_skip4,0.005456049673877242,0.005231352988630533,0.009057690529152751,0.156776416340102,0.7848153906679904,0.9819778007455018
6,1,22,77,raw_reuse,0.008450063377367685,0.00804358720779419,0.01289032306522131,0.09097348798021687,0.8905588799639534,nan
6,1,22,77,shift_reuse,0.020055724937434797,0.019531244412064552,0.031543643213808537,0.19922168256889097,0.8905588799639534,nan
6,1,22,77,shift_local_r2,0.009128551909207635,0.008691191673278809,0.015408003469929099,0.11112244284916382,0.8905588799639534,nan
6,1,22,77,shift_rank8_oracle,0.005360035480746983,0.004937679972499609,0.00979447839781642,0.06590629048812865,0.8905588799639534,nan
6,1,22,77,state_skip1,0.005364138299155579,0.004954827483743429,0.009811254311352968,0.06601077225275326,0.8905588799639534,0.9985232051520341
6,1,22,77,state_skip2,0.005416278899036062,0.005010435823351145,0.00984253198839724,0.06631363792771187,0.8905588799639534,0.9942292297833261
6,1,22,77,state_skip4,0.005583128639471669,0.005205565597862005,0.009944234183058143,0.06748610032455224,0.8905588799639534,0.9774209009991707
6,1,22,77,state_noise_skip1,0.005360311868885219,0.004950196947902441,0.00982030131854117,0.06600839601297263,0.8905588799639534,0.9985568533317529
6,1,22,77,state_noise_skip2,0.005404482008241175,0.0049972496926784515,0.0098804899957031,0.06629745380812489,0.8905588799639534,0.9944590917958672
6,1,22,77,state_noise_skip4,0.005550054789535883,0.00516880489885807,0.009977514762431383,0.06742517439287957,0.8905588799639534,0.978301595575248
7,1,22,77,raw_reuse,0.028628118511104462,0.027491318061947823,0.04127254076302051,0.10507437490333765,0.9699527812353865,nan
7,1,22,77,shift_reuse,0.0333513561693105,0.03264550492167473,0.049457410164177415,0.1348276007866758,0.9699527812353865,nan
7,1,22,77,shift_local_r2,0.015946864513914187,0.015404734760522842,0.025672975368797778,0.10565131401827567,0.9699527812353865,nan
7,1,22,77,shift_rank8_oracle,0.004658206261803649,0.004387687426060438,0.008373629907146095,0.023371196449394803,0.9699527812353865,nan
7,1,22,77,state_skip1,0.004704909585797732,0.004456404596567154,0.008453098963946104,0.02354590135608115,0.9699527812353865,0.9994216903540165
7,1,22,77,state_skip2,0.0048133549737808074,0.0045714913867414,0.008590051205828786,0.023960075740431047,0.9699527812353865,0.9980334853471357
7,1,22,77,state_skip4,0.0052048173357691335,0.004963624756783247,0.009792475588619709,0.025202418372459814,0.9699527812353865,0.9937242514610084
7,1,22,77,state_noise_skip1,0.004678769180924534,0.004444265738129616,0.008297774009406567,0.02353904004030269,0.9699527812353865,0.9994444882101237
7,1,22,77,state_noise_skip2,0.0047601052377086355,0.004541121888905764,0.008295300556346774,0.023933669610925037,0.9699527812353865,0.9981227088348431
7,1,22,77,state_noise_skip4,0.005125006565226027,0.004916156176477671,0.00919407196342945,0.02512650397371969,0.9699527812353865,0.9939938231944975
0,2,33,66,raw_reuse,0.5805906866133371,0.5560891032218933,0.8523954093456269,0.5428133512869284,0.935553285540668,nan
0,2,33,66,shift_reuse,0.5545540817034631,0.5343462824821472,0.8547415226697921,0.5383453071291869,0.935553285540668,nan
0,2,33,66,shift_local_r2,0.2948304772803824,0.2722298800945282,0.5427368551492691,0.40597766444103744,0.935553285540668,nan
0,2,33,66,shift_rank8_oracle,0.03010707925834127,0.02511019818484783,0.057571722008287904,0.1366662639846161,0.935553285540668,nan
0,2,33,66,state_skip1,0.030076176277235602,0.025073504075407982,0.057307524047791956,0.1366810696002638,0.935553285540668,0.9999838909195551
0,2,33,66,state_skip2,0.030075747466211934,0.025057202205061913,0.05704717580229044,0.13672433537893502,0.935553285540668,0.9999367779327296
0,2,33,66,state_skip4,0.03021062640028149,0.025202864781022072,0.05675365813076496,0.1368917870357942,0.935553285540668,0.999754332741314
0,2,33,66,state_noise_skip1,0.03013986900795108,0.025180315598845482,0.057448176108300684,0.1366811271536774,0.935553285540668,0.99998382444857
0,2,33,66,state_noise_skip2,0.030196829405594976,0.025258386507630348,0.05733485985547304,0.1367246519227098,0.935553285540668,0.9999364291318791
0,2,33,66,state_noise_skip4,0.030440136780424173,0.025568045675754547,0.05735870264470577,0.1368949668618954,0.935553285540668,0.9997508583396505
1,2,33,66,raw_reuse,0.04517253268711948,0.04438330605626106,0.06864940635859966,0.4350235816363135,0.7731906061147149,nan
1,2,33,66,shift_reuse,0.034620179492288995,0.03335018455982208,0.06196432393044232,0.4379143978860574,0.7731906061147149,nan
1,2,33,66,shift_local_r2,0.014666458171599669,0.013883169740438461,0.027232711948454374,0.2864024520653133,0.7731906061147149,nan
1,2,33,66,shift_rank8_oracle,0.008813214499221072,0.007836767472326756,0.016789786610752342,0.20855458557420864,0.7731906061147149,nan
1,2,33,66,state_skip1,0.008762706814127082,0.00778482249006629,0.016791924834251404,0.20856847009746138,0.7731906061147149,0.9999481061667327
1,2,33,66,state_skip2,0.00870995501800923,0.007732253056019545,0.01682780859991908,0.20861082126887406,0.7731906061147149,0.999789702528082
1,2,33,66,state_skip4,0.008633523026465613,0.007661579642444849,0.016955692693591116,0.20877790811676955,0.7731906061147149,0.99916436814168
1,2,33,66,state_noise_skip1,0.008782616152613465,0.007806869689375162,0.01676073195412755,0.20856756996629428,0.7731906061147149,0.9999514948809907
1,2,33,66,state_noise_skip2,0.00874900540856459,0.007775811944156885,0.016735815815627574,0.20860733326060152,0.7731906061147149,0.9998027755095775
1,2,33,66,state_noise_skip4,0.00870913938370796,0.007746979594230652,0.016770949214696882,0.20876438364598368,0.7731906061147149,0.9992149914585664
2,2,33,66,raw_reuse,0.015928401666370596,0.013360089622437954,0.027896102238446473,0.38081322230106596,0.7553193915106554,nan
2,2,33,66,shift_reuse,0.01402372762192456,0.011528360657393932,0.03220821544528007,0.4067047366990949,0.7553193915106554,nan
2,2,33,66,shift_local_r2,0.013042180975461212,0.012036140076816082,0.025012534763664006,0.3233915146478566,0.7553193915106554,nan
2,2,33,66,shift_rank8_oracle,0.009885684269759115,0.008921331726014614,0.016170470882207154,0.20117731445380974,0.7553193915106554,nan
2,2,33,66,state_skip1,0.009908028897517412,0.008945952169597149,0.016281555453315374,0.20121471394361776,0.7553193915106554,0.9998405808860436
2,2,33,66,state_skip2,0.00993055398324817,0.008971601724624634,0.01641370761208236,0.20133143432864312,0.7553193915106554,0.9993428961152312
2,2,33,66,state_skip4,0.00999117535500663,0.009035750292241573,0.01665978720411658,0.2017880853469835,0.7553193915106554,0.9973929566916292
2,2,33,66,state_noise_skip1,0.009907329399535054,0.008936543017625809,0.01626406190916896,0.20121550090683013,0.7553193915106554,0.9998372841647704
2,2,33,66,state_noise_skip2,0.009929195188316923,0.008953165262937546,0.016379786608740687,0.2013341574711876,0.7553193915106554,0.9993313071969436
2,2,33,66,state_noise_skip4,0.009989317173904068,0.00900119449943304,0.01659729219973087,0.2017990403745592,0.7553193915106554,0.9973461277801204
3,2,33,66,raw_reuse,0.008346124944840359,0.006833091378211975,0.017435285262763493,0.3119863662630957,0.7396370419380118,nan
3,2,33,66,shift_reuse,0.012448903950446911,0.011592056602239609,0.022111827880144118,0.40681891515480995,0.7396370419380118,nan
3,2,33,66,shift_local_r2,0.008570845148506149,0.008106506429612637,0.013996688229963182,0.3000817336214202,0.7396370419380118,nan
3,2,33,66,shift_rank8_oracle,0.00785836580576255,0.00769701087847352,0.012494294624775647,0.20758249897328374,0.7396370419380118,nan
3,2,33,66,state_skip1,0.007874989379780078,0.007707045879215002,0.012535816198214889,0.20762091070049216,0.7396370419380118,0.9997630101814886
3,2,33,66,state_skip2,0.007892017644201192,0.00771701755002141,0.012576965941116213,0.20773850007177747,0.7396370419380118,0.9990369966092016
3,2,33,66,state_skip4,0.007931741625406231,0.007742603775113821,0.01276442427188158,0.20822857990090748,0.7396370419380118,0.9960063849860777
3,2,33,66,state_noise_skip1,0.007866549842820512,0.007697816472500563,0.012576368218287826,0.20762131908033116,0.7396370419380118,0.9997604020085779
3,2,33,66,state_noise_skip2,0.007875143930419857,0.0076988269574940205,0.01265542390756309,0.2077387883398991,0.7396370419380118,0.9990351234784691
3,2,33,66,state_noise_skip4,0.00789752161236123,0.00770705146715045,0.012860093312337995,0.2082177218016591,0.7396370419380118,0.9960736912862981
4,2,33,66,raw_reuse,0.008262492501524318,0.007211176212877035,0.014737517666071651,0.31661159548898393,0.6444743646457252,nan
4,2,33,66,shift_reuse,0.013027766671571874,0.011976592242717743,0.019663397409021854,0.40462961225631855,0.6444743646457252,nan
4,2,33,66,shift_local_r2,0.008408547322898223,0.007874378934502602,0.012656022049486636,0.3222994940776137,0.6444743646457252,nan
4,2,33,66,shift_rank8_oracle,0.006808398787047781,0.006264735013246536,0.012741038622334598,0.24126433308471054,0.6444743646457252,nan
4,2,33,66,state_skip1,0.006838050622656271,0.006295887287706137,0.012716068513691425,0.24131511837772351,0.6444743646457252,0.9995700117834396
