prompt_index,seed,method,reference_method,status,reference_video,candidate_video,reference_seconds,candidate_seconds,paired_speedup,cached_model_forward_fraction,hybrid_residual_calls,peak_allocated_mib,frames,height,width,pixel_mae,pixel_rmse,pixel_psnr_db,pixel_max_abs,exact_pixel_fraction,frame_psnr_mean_db,frame_psnr_p05_db,frame_ssim_mean,frame_ssim_p05,frame_ssim_min,temporal_delta_mae,reference_frame_delta_mae,candidate_frame_delta_mae
0,20260723,fp8_middle1,dense,ok,p00_dense_seed20260723.mp4,p00_fp8_middle1_seed20260723.mp4,5.815873506013304,5.938499156996841,0.9793507336211277,0.0,0,21524.865234375,17,480,832,3.4226248271744595,5.727601579040545,32.971347605791415,208.0,0.15658774627639518,32.98152549157428,32.52453065579275,0.9652432647293165,0.9622402699247139,0.961017351755689,3.9560975686097755,16.231849292200856,16.2357902852898
0,20260723,hybrid_middle1,dense,ok,p00_dense_seed20260723.mp4,p00_hybrid_middle1_seed20260723.mp4,5.815873506013304,6.129638661019271,0.9488118023985133,0.0,120,21526.740234375,17,480,832,3.2005144014737303,5.239359900097962,33.74523897143189,188.0,0.16027830803795878,33.752036892684494,33.32264786473554,0.9676130135308272,0.9644157329377872,0.9642468370695054,3.7390850882244924,16.231849292200856,16.24280781542134
1,20260723,fp8_middle1,dense,ok,p01_dense_seed20260723.mp4,p01_fp8_middle1_seed20260723.mp4,6.056938441994134,5.961663531983504,1.0159812625284024,0.0,0,21524.865234375,17,480,832,4.4129161560457515,9.29738806909245,28.763584436530238,250.0,0.17805002710218704,29.154441608670833,25.9252023057752,0.9291821401991099,0.9250888562163804,0.925067897588138,3.2717352451422275,6.183109120426015,6.21070791391226
1,20260723,hybrid_middle1,dense,ok,p01_dense_seed20260723.mp4,p01_hybrid_middle1_seed20260723.mp4,6.056938441994134,6.057509439997375,0.9999057371665869,0.0,120,21526.740234375,17,480,832,5.508971265789969,11.322264055467834,27.05213802484885,255.0,0.15793455803795878,27.174883415836153,25.229289350176078,0.9036382278428678,0.8944485255905285,0.8935568179883125,3.6953689966446315,6.183109120426015,6.127428729717548
