layer,flow_point,timestep,method,velocity_relative_l2,velocity_mean_relative_l2,velocity_p95_relative_l2,activation_relative_l2,rank8_energy,feature_coefficient_r2,noise_coefficient_r2,noisy_delta_coefficient_r2,state_coefficient_r2,state_noise_coefficient_r2,state_noisy_condition_coefficient_r2
1,0,98,shift_reuse,0.036356536594363234,0.03451763466000557,0.065018679946661,0.4535529539709442,0.8041207567329701,0.4916667012933976,0.6548448805537506,0.6541166004607302,0.9999314088555357,0.9999307792965993,0.9999257424089102
1,0,98,shift_local_r2,0.017080211885106847,0.0159167367964983,0.030226883292198182,0.3053362257108312,0.8041207567329701,0.4916667012933976,0.6548448805537506,0.6541166004607302,0.9999314088555357,0.9999307792965993,0.9999257424089102
1,0,98,shift_rank8_feature,0.024210550492086046,0.0216545257717371,0.047618968412280076,0.3273636177232321,0.8041207567329701,0.4916667012933976,0.6548448805537506,0.6541166004607302,0.9999314088555357,0.9999307792965993,0.9999257424089102
1,0,98,shift_rank8_noise,0.014596529699816636,0.013362287543714046,0.02443604925647378,0.2927463546835901,0.8041207567329701,0.4916667012933976,0.6548448805537506,0.6541166004607302,0.9999314088555357,0.9999307792965993,0.9999257424089102
1,0,98,shift_rank8_noisy_delta,0.014589176203987142,0.013350511901080608,0.02455159006640315,0.2929099603519129,0.8041207567329701,0.4916667012933976,0.6548448805537506,0.6541166004607302,0.9999314088555357,0.9999307792965993,0.9999257424089102
1,0,98,shift_rank8_state,0.005937220919017649,0.005475034937262535,0.009226089855656027,0.20075707431002152,0.8041207567329701,0.4916667012933976,0.6548448805537506,0.6541166004607302,0.9999314088555357,0.9999307792965993,0.9999257424089102
1,0,98,shift_rank8_state_noise,0.005937160300761462,0.005472766235470772,0.009214002452790736,0.20075730542411718,0.8041207567329701,0.4916667012933976,0.6548448805537506,0.6541166004607302,0.9999314088555357,0.9999307792965993,0.9999257424089102
1,0,98,shift_rank8_state_noisy_condition,0.0059265110860561125,0.005471761804074049,0.00919360821135342,0.20075894633419644,0.8041207567329701,0.4916667012933976,0.6548448805537506,0.6541166004607302,0.9999314088555357,0.9999307792965993,0.9999257424089102
1,0,98,shift_rank8_oracle,0.005957704420292539,0.005484809633344412,0.009227586956694721,0.20073461001992268,0.8041207567329701,0.4916667012933976,0.6548448805537506,0.6541166004607302,0.9999314088555357,0.9999307792965993,0.9999257424089102
2,0,98,raw_reuse,0.018471751812399607,0.01586274802684784,0.029953177552670237,0.317479241462795,0.7503494120453192,0.24879045679656453,0.3936800588743806,0.3923199238483541,0.9997786011587589,0.9997809667726287,0.999769851381268
2,0,98,shift_reuse,0.0169742657581354,0.0129420580342412,0.04038006924092769,0.3493092213225686,0.7503494120453192,0.24879045679656453,0.3936800588743806,0.3923199238483541,0.9997786011587589,0.9997809667726287,0.999769851381268
2,0,98,shift_local_r2,0.015519527880444878,0.014062334783375263,0.02981758555397391,0.27666046155409135,0.7503494120453192,0.24879045679656453,0.3936800588743806,0.3923199238483541,0.9997786011587589,0.9997809667726287,0.999769851381268
2,0,98,shift_rank8_feature,0.021285698665346145,0.01969222165644169,0.04002833887934684,0.2853003545762683,0.7503494120453192,0.24879045679656453,0.3936800588743806,0.3923199238483541,0.9997786011587589,0.9997809667726287,0.999769851381268
2,0,98,shift_rank8_noise,0.01426225237706654,0.013093981891870499,0.02342936508357524,0.2675299304283176,0.7503494120453192,0.24879045679656453,0.3936800588743806,0.3923199238483541,0.9997786011587589,0.9997809667726287,0.999769851381268
2,0,98,shift_rank8_noisy_delta,0.014307923903228074,0.013146892189979553,0.023615053948014966,0.2677022219422169,0.7503494120453192,0.24879045679656453,0.3936800588743806,0.3923199238483541,0.9997786011587589,0.9997809667726287,0.999769851381268
2,0,98,shift_rank8_state,0.011450660064807694,0.009421038441359997,0.01928815925493836,0.1745755044581882,0.7503494120453192,0.24879045679656453,0.3936800588743806,0.3923199238483541,0.9997786011587589,0.9997809667726287,0.999769851381268
2,0,98,shift_rank8_state_noise,0.011447162437003335,0.00941814761608839,0.01930257203057408,0.17457505534718568,0.7503494120453192,0.24879045679656453,0.3936800588743806,0.3923199238483541,0.9997786011587589,0.9997809667726287,0.999769851381268
2,0,98,shift_rank8_state_noisy_condition,0.011445854358843507,0.009424210526049137,0.019304147642105814,0.17457720690222103,0.7503494120453192,0.24879045679656453,0.3936800588743806,0.3923199238483541,0.9997786011587589,0.9997809667726287,0.999769851381268
2,0,98,shift_rank8_oracle,0.011522199634188433,0.00952504575252533,0.019334356207400556,0.17453251513524873,0.7503494120453192,0.24879045679656453,0.3936800588743806,0.3923199238483541,0.9997786011587589,0.9997809667726287,0.999769851381268
3,0,98,raw_reuse,0.008313720911841833,0.006915851030498743,0.0121219209395349,0.2457618996602455,0.8554404970933136,0.17157401848875464,0.21061675612610908,0.20949595226382256,0.9996435503373665,0.9996211991131241,0.9996025289317019
3,0,98,shift_reuse,0.009982079347441122,0.00844293087720871,0.01844619233161211,0.2857143045860165,0.8554404970933136,0.17157401848875464,0.21061675612610908,0.20949595226382256,0.9996435503373665,0.9996211991131241,0.9996025289317019
3,0,98,shift_local_r2,0.00869043648323924,0.007406269665807486,0.0159028819296509,0.21209709347585828,0.8554404970933136,0.17157401848875464,0.21061675612610908,0.20949595226382256,0.9996435503373665,0.9996211991131241,0.9996025289317019
3,0,98,shift_rank8_feature,0.014108598315146768,0.012239411473274231,0.02464368781074881,0.2367518082468968,0.8554404970933136,0.17157401848875464,0.21061675612610908,0.20949595226382256,0.9996435503373665,0.9996211991131241,0.9996025289317019
3,0,98,shift_rank8_noise,0.009676421134033133,0.008663292974233627,0.016912670526653524,0.23230572962578935,0.8554404970933136,0.17157401848875464,0.21061675612610908,0.20949595226382256,0.9996435503373665,0.9996211991131241,0.9996025289317019
3,0,98,shift_rank8_noisy_delta,0.009690375183141585,0.008679816499352455,0.01691345982253551,0.23243451268385049,0.8554404970933136,0.17157401848875464,0.21061675612610908,0.20949595226382256,0.9996435503373665,0.9996211991131241,0.9996025289317019
3,0,98,shift_rank8_state,0.008228849883863555,0.0070115490816533566,0.01293654949404299,0.10871898291668497,0.8554404970933136,0.17157401848875464,0.21061675612610908,0.20949595226382256,0.9996435503373665,0.9996211991131241,0.9996025289317019
3,0,98,shift_rank8_state_noise,0.008225267481655807,0.007009116467088461,0.012908906722441315,0.1087244734112106,0.8554404970933136,0.17157401848875464,0.21061675612610908,0.20949595226382256,0.9996435503373665,0.9996211991131241,0.9996025289317019
3,0,98,shift_rank8_state_noisy_condition,0.008225276597183053,0.007007773965597153,0.012922681169584392,0.10872905570363423,0.8554404970933136,0.17157401848875464,0.21061675612610908,0.20949595226382256,0.9996435503373665,0.9996211991131241,0.9996025289317019
3,0,98,shift_rank8_oracle,0.008239824978667955,0.007027599960565567,0.012993906997144221,0.10863138269575738,0.8554404970933136,0.17157401848875464,0.21061675612610908,0.20949595226382256,0.9996435503373665,0.9996211991131241,0.9996025289317019
4,0,98,raw_reuse,0.00913202635049498,0.0072320899926126,0.01796158151701092,0.27743030146648073,0.9089791144130288,0.4111977030874667,0.24343970102566836,0.2422044439288521,0.9996228375252437,0.999606019333359,0.9995531693759842
4,0,98,shift_reuse,0.013715831211821563,0.012194682843983173,0.023837099876254795,0.377437985169366,0.9089791144130288,0.4111977030874667,0.24343970102566836,0.2422044439288521,0.9996228375252437,0.999606019333359,0.9995531693759842
4,0,98,shift_local_r2,0.007302655799382802,0.006536716595292091,0.012017642613500357,0.2480017440723274,0.9089791144130288,0.4111977030874667,0.24343970102566836,0.2422044439288521,0.9996228375252437,0.999606019333359,0.9995531693759842
4,0,98,shift_rank8_feature,0.007813147202434239,0.007227111607789993,0.012718501407653092,0.23625389005952596,0.9089791144130288,0.4111977030874667,0.24343970102566836,0.2422044439288521,0.9996228375252437,0.999606019333359,0.9995531693759842
4,0,98,shift_rank8_noise,0.008179809258831834,0.007202113512903452,0.013357602618634699,0.26081449124664313,0.9089791144130288,0.4111977030874667,0.24343970102566836,0.2422044439288521,0.9996228375252437,0.999606019333359,0.9995531693759842
4,0,98,shift_rank8_noisy_delta,0.008176614266532049,0.007199382875114679,0.013322805613279342,0.26098675808990673,0.9089791144130288,0.4111977030874667,0.24343970102566836,0.2422044439288521,0.9996228375252437,0.999606019333359,0.9995531693759842
4,0,98,shift_rank8_state,0.0041535861585340885,0.0040244851261377335,0.006690256320871412,0.11399224488503519,0.9089791144130288,0.4111977030874667,0.24343970102566836,0.2422044439288521,0.9996228375252437,0.999606019333359,0.9995531693759842
4,0,98,shift_rank8_state_noise,0.0041481081824354974,0.00401891116052866,0.006697444291785359,0.11399762051799131,0.9089791144130288,0.4111977030874667,0.24343970102566836,0.2422044439288521,0.9996228375252437,0.999606019333359,0.9995531693759842
4,0,98,shift_rank8_state_noisy_condition,0.004154375107417246,0.004023673478513956,0.006719457358121871,0.11401447485342943,0.9089791144130288,0.4111977030874667,0.24343970102566836,0.2422044439288521,0.9996228375252437,0.999606019333359,0.9995531693759842
4,0,98,shift_rank8_oracle,0.004166038880305095,0.004040215630084276,0.006700429506599903,0.11387179865029126,0.9089791144130288,0.4111977030874667,0.24343970102566836,0.2422044439288521,0.9996228375252437,0.999606019333359,0.9995531693759842
5,0,98,raw_reuse,0.009363627285896835,0.007922407239675522,0.018006657622754572,0.17774072422394535,0.9456905681901026,0.4530043557959028,0.41434056434586286,0.4133732739522271,0.9995834773046459,0.9996155246158324,0.9995806104577033
5,0,98,shift_reuse,0.015796636262517833,0.014527413062751293,0.02683393647894263,0.28333819308250485,0.9456905681901026,0.4530043557959028,0.41434056434586286,0.4133732739522271,0.9995834773046459,0.9996155246158324,0.9995806104577033
5,0,98,shift_local_r2,0.007376581813796593,0.006572541315108538,0.015154353156685828,0.16899800408637197,0.9456905681901026,0.4530043557959028,0.41434056434586286,0.4133732739522271,0.9995834773046459,0.9996155246158324,0.9995806104577033
5,0,98,shift_rank8_feature,0.008705423321584683,0.008107088506221771,0.014956341544166207,0.14827446831415583,0.9456905681901026,0.4530043557959028,0.41434056434586286,0.4133732739522271,0.9995834773046459,0.9996155246158324,0.9995806104577033
5,0,98,shift_rank8_noise,0.007201171267222,0.006370653863996267,0.013488895585760474,0.1524176659482319,0.9456905681901026,0.4530043557959028,0.41434056434586286,0.4133732739522271,0.9995834773046459,0.9996155246158324,0.9995806104577033
5,0,98,shift_rank8_noisy_delta,0.007188772782838109,0.006359307561069727,0.013440195610746742,0.15251988104561096,0.9456905681901026,0.4530043557959028,0.41434056434586286,0.4133732739522271,0.9995834773046459,0.9996155246158324,0.9995806104577033
5,0,98,shift_rank8_state,0.0036977099812017735,0.003432563738897443,0.006959425378590821,0.06613177352815808,0.9456905681901026,0.4530043557959028,0.41434056434586286,0.4133732739522271,0.9995834773046459,0.9996155246158324,0.9995806104577033
5,0,98,shift_rank8_state_noise,0.0036925922963175874,0.0034286510199308395,0.0069523963378742325,0.06612396446205544,0.9456905681901026,0.4530043557959028,0.41434056434586286,0.4133732739522271,0.9995834773046459,0.9996155246158324,0.9995806104577033
5,0,98,shift_rank8_state_noisy_condition,0.0036907828641592204,0.0034253199119120836,0.0070014392025768745,0.06613247076620295,0.9456905681901026,0.4530043557959028,0.41434056434586286,0.4133732739522271,0.9995834773046459,0.9996155246158324,0.9995806104577033
5,0,98,shift_rank8_oracle,0.0036849557633671006,0.0034288230817764997,0.006932930764742194,0.06603022080692166,0.9456905681901026,0.4530043557959028,0.41434056434586286,0.4133732739522271,0.9995834773046459,0.9996155246158324,0.9995806104577033
6,0,98,raw_reuse,0.010637036360948184,0.009927584789693356,0.016802675090730187,0.11031562261984257,0.963253083561052,0.40678735156254164,0.5089877906040317,0.5078461867518844,0.9989630766532815,0.9989670032132961,0.9988388414265656
6,0,98,shift_reuse,0.01958889066921153,0.01889103837311268,0.029349576868116855,0.20324872378695277,0.963253083561052,0.40678735156254164,0.5089877906040317,0.5078461867518844,0.9989630766532815,0.9989670032132961,0.9988388414265656
6,0,98,shift_local_r2,0.0068953571782981015,0.0062324292957782745,0.01302558537572622,0.10949955280848121,0.963253083561052,0.40678735156254164,0.5089877906040317,0.5078461867518844,0.9989630766532815,0.9989670032132961,0.9988388414265656
6,0,98,shift_rank8_feature,0.008721503111646944,0.00816854927688837,0.014324094355106353,0.09716299789190683,0.963253083561052,0.40678735156254164,0.5089877906040317,0.5078461867518844,0.9989630766532815,0.9989670032132961,0.9988388414265656
6,0,98,shift_rank8_noise,0.005068564498291143,0.004720677156001329,0.008570598438382147,0.0898649678569649,0.963253083561052,0.40678735156254164,0.5089877906040317,0.5078461867518844,0.9989630766532815,0.9989670032132961,0.9988388414265656
6,0,98,shift_rank8_noisy_delta,0.005057756217635348,0.0047131795436143875,0.008527989173308013,0.08994976252357297,0.963253083561052,0.40678735156254164,0.5089877906040317,0.5078461867518844,0.9989630766532815,0.9989670032132961,0.9988388414265656
6,0,98,shift_rank8_state,0.0027475122067118374,0.002587331458926201,0.004449160350486636,0.0391390498102483,0.963253083561052,0.40678735156254164,0.5089877906040317,0.5078461867518844,0.9989630766532815,0.9989670032132961,0.9988388414265656
6,0,98,shift_rank8_state_noise,0.002743117155250092,0.0025850466918200254,0.0044473143294453624,0.03913838268518018,0.963253083561052,0.40678735156254164,0.5089877906040317,0.5078461867518844,0.9989630766532815,0.9989670032132961,0.9988388414265656
6,0,98,shift_rank8_state_noisy_condition,0.0027527898690991944,0.002597806276753545,0.004481876268982887,0.03916024149860463,0.963253083561052,0.40678735156254164,0.5089877906040317,0.5078461867518844,0.9989630766532815,0.9989670032132961,0.9988388414265656
6,0,98,shift_rank8_oracle,0.0026984417283283857,0.0025376828853040934,0.00427457126788795,0.03896173410804239,0.963253083561052,0.40678735156254164,0.5089877906040317,0.5078461867518844,0.9989630766532815,0.9989670032132961,0.9988388414265656
7,0,98,raw_reuse,0.02972155579210136,0.028591901063919067,0.044891443662345404,0.15024442554665937,0.98618744891761,0.46128681071642164,0.6394077095878188,0.6390386993125119,0.9996774187466516,0.9996697715817177,0.9996566779813276
7,0,98,shift_reuse,0.03488978627486769,0.03375764191150665,0.052555836923420425,0.17906201009266404,0.98618744891761,0.46128681071642164,0.6394077095878188,0.6390386993125119,0.9996774187466516,0.9996697715817177,0.9996566779813276
7,0,98,shift_local_r2,0.01449255526138854,0.013538624159991741,0.02426083404570818,0.13979473454042482,0.98618744891761,0.46128681071642164,0.6394077095878188,0.6390386993125119,0.9996774187466516,0.9996697715817177,0.9996566779813276
7,0,98,shift_rank8_feature,0.020979540921045065,0.0191767867654562,0.034722987748682495,0.12163720861913103,0.98618744891761,0.46128681071642164,0.6394077095878188,0.6390386993125119,0.9996774187466516,0.9996697715817177,0.9996566779813276
7,0,98,shift_rank8_noise,0.01097944473400187,0.009982951916754246,0.01937921196222305,0.10024969992392606,0.98618744891761,0.46128681071642164,0.6394077095878188,0.6390386993125119,0.9996774187466516,0.9996697715817177,0.9996566779813276
7,0,98,shift_rank8_noisy_delta,0.010935229869094277,0.00994045753031969,0.019288716837763786,0.10029871533604218,0.98618744891761,0.46128681071642164,0.6394077095878188,0.6390386993125119,0.9996774187466516,0.9996697715817177,0.9996566779813276
7,0,98,shift_rank8_state,0.0032582978134051447,0.002940849168226123,0.0059393350267782806,0.021247801482219945,0.98618744891761,0.46128681071642164,0.6394077095878188,0.6390386993125119,0.9996774187466516,0.9996697715817177,0.9996566779813276
7,0,98,shift_rank8_state_noise,0.0032659211288411246,0.002947126515209675,0.005953826452605426,0.021252594817448185,0.98618744891761,0.46128681071642164,0.6394077095878188,0.6390386993125119,0.9996774187466516,0.9996697715817177,0.9996566779813276
7,0,98,shift_rank8_state_noisy_condition,0.003213296050608025,0.0029151588678359985,0.005613723280839622,0.021260801387029054,0.98618744891761,0.46128681071642164,0.6394077095878188,0.6390386993125119,0.9996774187466516,0.9996697715817177,0.9996566779813276
7,0,98,shift_rank8_oracle,0.0032539367172823917,0.0029510855674743652,0.005632307613268495,0.021044586848749526,0.98618744891761,0.46128681071642164,0.6394077095878188,0.6390386993125119,0.9996774187466516,0.9996697715817177,0.9996566779813276
0,1,88,raw_reuse,0.5797811886978019,0.5555441379547119,0.8522782891988754,0.548871715600371,0.9441508655813555,0.8370283430212021,0.8742406385918032,0.8745691636453856,0.9999886536679244,0.9999885197396163,0.9999860963818322
0,1,88,shift_reuse,0.5579622412921185,0.5364335179328918,0.8642044216394423,0.5405224230692318,0.9441508655813555,0.8370283430212021,0.8742406385918032,0.8745691636453856,0.9999886536679244,0.9999885197396163,0.9999860963818322
0,1,88,shift_local_r2,0.290438012702519,0.2661413848400116,0.5269907772541046,0.39942496596883476,0.9441508655813555,0.8370283430212021,0.8742406385918032,0.8745691636453856,0.9999886536679244,0.9999885197396163,0.9999860963818322
0,1,88,shift_rank8_feature,0.13850310250312178,0.11967317014932632,0.2834534853696823,0.24188524399287467,0.9441508655813555,0.8370283430212021,0.8742406385918032,0.8745691636453856,0.9999886536679244,0.9999885197396163,0.9999860963818322
0,1,88,shift_rank8_noise,0.07814500344799961,0.0661119595170021,0.1616934962570667,0.22107617470792654,0.9441508655813555,0.8370283430212021,0.8742406385918032,0.8745691636453856,0.9999886536679244,0.9999885197396163,0.9999860963818322
0,1,88,shift_rank8_noisy_delta,0.07762572893044627,0.06583070009946823,0.15782308429479597,0.22088372957733773,0.9441508655813555,0.8370283430212021,0.8742406385918032,0.8745691636453856,0.9999886536679244,0.9999885197396163,0.9999860963818322
0,1,88,shift_rank8_state,0.0255819864369264,0.022304067388176918,0.0475019995123148,0.12775003025660542,0.9441508655813555,0.8370283430212021,0.8742406385918032,0.8745691636453856,0.9999886536679244,0.9999885197396163,0.9999860963818322
0,1,88,shift_rank8_state_noise,0.025634163886294567,0.022367792204022408,0.047503539361059666,0.1277501669169737,0.9441508655813555,0.8370283430212021,0.8742406385918032,0.8745691636453856,0.9999886536679244,0.9999885197396163,0.9999860963818322
0,1,88,shift_rank8_state_noisy_condition,0.025635077269130387,0.022361502051353455,0.04762986712157726,0.12775262680360244,0.9441508655813555,0.8370283430212021,0.8742406385918032,0.8745691636453856,0.9999886536679244,0.9999885197396163,0.9999860963818322
0,1,88,shift_rank8_oracle,0.02546494425031322,0.02213040180504322,0.04748238362371921,0.12773853711963445,0.9441508655813555,0.8370283430212021,0.8742406385918032,0.8745691636453856,0.9999886536679244,0.9999885197396163,0.9999860963818322
1,1,88,raw_reuse,0.04809049057697352,0.04740336909890175,0.07250272445380687,0.4511300815895219,0.8045810225391777,0.5259244435603737,0.6585350809584077,0.6590200463833716,0.9999483586937266,0.9999449736372847,0.999937905613281
1,1,88,shift_reuse,0.036407709119981674,0.03456650674343109,0.06409966684877873,0.45351152747359197,0.8045810225391777,0.5259244435603737,0.6585350809584077,0.6590200463833716,0.9999483586937266,0.9999449736372847,0.999937905613281
1,1,88,shift_local_r2,0.017087882683390447,0.015964174643158913,0.030925270821899175,0.29982028182375386,0.8045810225391777,0.5259244435603737,0.6585350809584077,0.6590200463833716,0.9999483586937266,0.9999449736372847,0.999937905613281
1,1,88,shift_rank8_feature,0.02347721577796798,0.02115497924387455,0.04271671194583178,0.317822832311711,0.8045810225391777,0.5259244435603737,0.6585350809584077,0.6590200463833716,0.9999483586937266,0.9999449736372847,0.999937905613281
1,1,88,shift_rank8_noise,0.014957071516172546,0.013794963248074055,0.02553722159937024,0.2898254427706504,0.8045810225391777,0.5259244435603737,0.6585350809584077,0.6590200463833716,0.9999483586937266,0.9999449736372847,0.999937905613281
1,1,88,shift_rank8_noisy_delta,0.014975219086699383,0.0138179836794734,0.025495442561805248,0.2897180702533766,0.8045810225391777,0.5259244435603737,0.6585350809584077,0.6590200463833716,0.9999483586937266,0.9999449736372847,0.999937905613281
1,1,88,shift_rank8_state,0.00603768024791477,0.005568390246480703,0.009121385682374238,0.20049685324466449,0.8045810225391777,0.5259244435603737,0.6585350809584077,0.6590200463833716,0.9999483586937266,0.9999449736372847,0.999937905613281
1,1,88,shift_rank8_state_noise,0.006036353386494407,0.005564946681261063,0.009116501873359084,0.20049791768429998,0.8045810225391777,0.5259244435603737,0.6585350809584077,0.6590200463833716,0.9999483586937266,0.9999449736372847,0.999937905613281
1,1,88,shift_rank8_state_noisy_condition,0.006027583910552286,0.005564409773796797,0.009110225038602947,0.20050018244948187,0.8045810225391777,0.5259244435603737,0.6585350809584077,0.6590200463833716,0.9999483586937266,0.9999449736372847,0.999937905613281
1,1,88,shift_rank8_oracle,0.0060460357904004195,0.005570015404373407,0.00909279459156096,0.2004802978111848,0.8045810225391777,0.5259244435603737,0.6585350809584077,0.6590200463833716,0.9999483586937266,0.9999449736372847,0.999937905613281
2,1,88,raw_reuse,0.0180841249900141,0.015779728069901466,0.02995431553572416,0.3164925236925575,0.7692883836906873,0.2472681621738524,0.39304383750784777,0.3943641944904396,0.9997906263364101,0.9997808432319004,0.9997650302049326
2,1,88,shift_reuse,0.016342271171325723,0.012544997036457062,0.03858577664941549,0.34946579670104716,0.7692883836906873,0.2472681621738524,0.39304383750784777,0.3943641944904396,0.9997906263364101,0.9997808432319004,0.9997650302049326
2,1,88,shift_local_r2,0.014918021670709646,0.013465079478919506,0.029039190150797367,0.2715608783347575,0.7692883836906873,0.2472681621738524,0.39304383750784777,0.3943641944904396,0.9997906263364101,0.9997808432319004,0.9997650302049326
2,1,88,shift_rank8_feature,0.020847541106448184,0.019297387450933456,0.03446498289704323,0.28111804959643927,0.7692883836906873,0.2472681621738524,0.39304383750784777,0.3943641944904396,0.9997906263364101,0.9997808432319004,0.9997650302049326
2,1,88,shift_rank8_noise,0.014121195218281035,0.012990158051252365,0.02448890814557671,0.26301968986156865,0.7692883836906873,0.2472681621738524,0.39304383750784777,0.3943641944904396,0.9997906263364101,0.9997808432319004,0.9997650302049326
2,1,88,shift_rank8_noisy_delta,0.014076771515834877,0.012937922962009907,0.02442619781941175,0.26285009582284447,0.7692883836906873,0.2472681621738524,0.39304383750784777,0.3943641944904396,0.9997906263364101,0.9997808432319004,0.9997650302049326
2,1,88,shift_rank8_state,0.010913268244483387,0.00910994689911604,0.019789359066635367,0.16789909991806765,0.7692883836906873,0.2472681621738524,0.39304383750784777,0.3943641944904396,0.9997906263364101,0.9997808432319004,0.9997650302049326
2,1,88,shift_rank8_state_noise,0.010909851246543804,0.009106466546654701,0.019803491979837416,0.16790107145140354,0.7692883836906873,0.2472681621738524,0.39304383750784777,0.3943641944904396,0.9997906263364101,0.9997808432319004,0.9997650302049326
2,1,88,shift_rank8_state_noisy_condition,0.01090914437556429,0.009111383929848671,0.019802946317940946,0.16790425542502624,0.7692883836906873,0.2472681621738524,0.39304383750784777,0.3943641944904396,0.9997906263364101,0.9997808432319004,0.9997650302049326
2,1,88,shift_rank8_oracle,0.0109030227091278,0.009091897867619991,0.01982956202700734,0.1678569807968005,0.7692883836906873,0.2472681621738524,0.39304383750784777,0.3943641944904396,0.9997906263364101,0.9997808432319004,0.9997650302049326
3,1,88,raw_reuse,0.008217179541924356,0.006921287160366774,0.01290165935643017,0.2703806970131001,0.8644944928812976,0.16640705410702838,0.16077295255239987,0.16213029505338727,0.999471015456049,0.9994734035570858,0.9994111860626204
3,1,88,shift_reuse,0.009780378771055394,0.008341928012669086,0.01877843160182237,0.3163439508971215,0.8644944928812976,0.16640705410702838,0.16077295255239987,0.16213029505338727,0.999471015456049,0.9994734035570858,0.9994111860626204
3,1,88,shift_local_r2,0.0082235777704944,0.007241472601890564,0.016699279192835093,0.23532914709642266,0.8644944928812976,0.16640705410702838,0.16077295255239987,0.16213029505338727,0.999471015456049,0.9994734035570858,0.9994111860626204
3,1,88,shift_rank8_feature,0.013449167428619194,0.011745099909603596,0.02152557987719774,0.26436540034164,0.8644944928812976,0.16640705410702838,0.16077295255239987,0.16213029505338727,0.999471015456049,0.9994734035570858,0.9994111860626204
3,1,88,shift_rank8_noise,0.00937413719892253,0.008507076650857925,0.01746027451008558,0.26508448241331517,0.8644944928812976,0.16640705410702838,0.16077295255239987,0.16213029505338727,0.999471015456049,0.9994734035570858,0.9994111860626204
3,1,88,shift_rank8_noisy_delta,0.009360246319918405,0.008491821587085724,0.017427878640592094,0.26491143203363005,0.8644944928812976,0.16640705410702838,0.16077295255239987,0.16213029505338727,0.999471015456049,0.9994734035570858,0.9994111860626204
3,1,88,shift_rank8_state,0.007632695494202908,0.006684541702270508,0.012147714104503392,0.11660299176552943,0.8644944928812976,0.16640705410702838,0.16077295255239987,0.16213029505338727,0.999471015456049,0.9994734035570858,0.9994111860626204
3,1,88,shift_rank8_state_noise,0.00762921981778433,0.006682476494461298,0.01215133420191705,0.116602291561681,0.8644944928812976,0.16640705410702838,0.16077295255239987,0.16213029505338727,0.999471015456049,0.9994734035570858,0.9994111860626204
3,1,88,shift_rank8_state_noisy_condition,0.00762977157743565,0.00668199360370636,0.012173319840803741,0.11662032408416736,0.8644944928812976,0.16640705410702838,0.16077295255239987,0.16213029505338727,0.999471015456049,0.9994734035570858,0.9994111860626204
