experiment,method,visual_mean_percent,visual_p95_percent,visual_worst_percent,visual_risk_mean
EXP-051,exact_only_mass,13.727550705273947,21.362808346748352,23.32540601491928,0.02067383019796883
EXP-051,state_only,31.508927502565914,52.51762121915817,65.17773270606995,0.11099071314351426
EXP-051,independent_mass_correction,4.019118894615935,7.651134952902794,10.535504668951035,0.0020949186141984277
EXP-051,independent_residual_correction,6.591104108115865,18.059523701667793,23.395556211471558,0.00729837290459222
EXP-051,joint_mass_correction,6.322371825161907,12.552946954965591,17.076562345027924,0.0050884259277760675
EXP-051,joint_residual_correction,4.280614159587357,13.64168629050255,21.253682672977448,0.0034888020636572037
