sample_id,sample_position,layer_index,cluster_family,prototype_count,selector,active_token_budget,visual_relative_l2,visual_worst_head_relative_l2,full_relative_l2,active_token_count_mean,active_token_count_max,active_read_ratio,exact_token_fraction_mean,selected_visual_mass_mean
vsi_question_3132,73,0,key_value,128,prototype_mass,392,0.2064199298620224,0.5010931491851807,0.021976863965392113,392.0000305175781,392,4.0,0.19834183156490326,0.45892369747161865
vsi_question_3132,73,0,key_value,128,oracle_local,392,0.08299151062965393,0.2836400866508484,0.019560432061553,392.0000305175781,392,4.0,0.19574527442455292,0.5080918669700623
vsi_question_3132,73,13,key,32,prototype_mass,392,0.20226320624351501,0.5011042952537537,0.011417333036661148,386.8214416503906,392,4.054325103759766,0.23111790418624878,0.7472144961357117
vsi_question_3132,73,13,key,32,oracle_local,392,0.11036444455385208,0.2733398377895355,0.008393457159399986,386.6785888671875,392,4.055834770202637,0.23111788928508759,0.7790563702583313
vsi_question_3132,73,13,key,64,prototype_mass,392,0.18395866453647614,0.4607236385345459,0.012040965259075165,390.64288330078125,392,4.013961315155029,0.21679119765758514,0.7615707516670227
vsi_question_3132,73,13,key,64,oracle_local,392,0.09577474743127823,0.30949121713638306,0.007281350903213024,391.0357360839844,392,4.009902477264404,0.21685951948165894,0.7950280904769897
vsi_question_3132,73,13,key,128,prototype_mass,392,0.12867450714111328,0.28817906975746155,0.00986168347299099,391.96429443359375,392,4.000365734100342,0.18219298124313354,0.7632011771202087
vsi_question_3132,73,13,key,128,oracle_local,392,0.07759986817836761,0.17005406320095062,0.0063669378869235516,391.89288330078125,392,4.001096248626709,0.1806669384241104,0.7811251878738403
vsi_question_3132,73,13,key_value,32,prototype_mass,392,0.28479620814323425,0.625706136226654,0.01405169628560543,386.7500305175781,392,4.054781913757324,0.23175565898418427,0.6952493190765381
vsi_question_3132,73,13,key_value,32,oracle_local,392,0.1970016211271286,0.5064027309417725,0.010570156387984753,387.8571472167969,392,4.043085098266602,0.23248451948165894,0.724497377872467
vsi_question_3132,73,13,key_value,64,prototype_mass,392,0.19796490669250488,0.5246867537498474,0.013555306941270828,391.14288330078125,392,4.0088090896606445,0.21829445660114288,0.7242516279220581
vsi_question_3132,73,13,key_value,64,oracle_local,392,0.13364538550376892,0.31430816650390625,0.009052952751517296,390.7857360839844,392,4.012499809265137,0.21738339960575104,0.7555480599403381
vsi_question_3132,73,13,key_value,128,prototype_mass,392,0.18238846957683563,0.5709331035614014,0.01216100249439478,392.0000305175781,392,4.0,0.18668003380298615,0.7293802499771118
vsi_question_3132,73,13,key_value,128,oracle_local,392,0.10218879580497742,0.22105412185192108,0.007596169598400593,392.0000305175781,392,4.0,0.18501731753349304,0.7653157114982605
vsi_question_3132,73,27,key,32,prototype_mass,392,0.27414119243621826,0.5455653071403503,0.043025847524404526,388.6785888671875,392,4.034862041473389,0.23227950930595398,0.6004900336265564
vsi_question_3132,73,27,key,32,oracle_local,392,0.2151571661233902,0.5183994770050049,0.03311939910054207,389.89288330078125,392,4.0218682289123535,0.23344115912914276,0.609492301940918
vsi_question_3132,73,27,key,64,prototype_mass,392,0.1927298605442047,0.4225078225135803,0.032910265028476715,391.8571472167969,392,4.001465797424316,0.21779337525367737,0.6582374572753906
vsi_question_3132,73,27,key,64,oracle_local,392,0.15826374292373657,0.35288205742836,0.02710108458995819,391.7857360839844,392,4.002196311950684,0.21843114495277405,0.6581084132194519
vsi_question_3132,73,27,key,128,prototype_mass,392,0.17573389410972595,0.43907198309898376,0.02684854343533516,392.0000305175781,392,4.0,0.18488065898418427,0.6546176075935364
vsi_question_3132,73,27,key,128,oracle_local,392,0.13181328773498535,0.3044542074203491,0.02184751071035862,392.0000305175781,392,4.0,0.1857917457818985,0.6510807871818542
vsi_question_3132,73,27,key_value,32,prototype_mass,392,0.3261113464832306,0.8532992601394653,0.04642105475068092,389.5000305175781,392,4.025821685791016,0.23337282240390778,0.5800291299819946
vsi_question_3132,73,27,key_value,32,oracle_local,392,0.3185102641582489,0.8837224841117859,0.041577208787202835,391.0000305175781,392,4.010298252105713,0.23530885577201843,0.5313992500305176
vsi_question_3132,73,27,key_value,64,prototype_mass,392,0.2909785807132721,0.7294185161590576,0.03882601112127304,391.8214416503906,392,4.001827239990234,0.21831724047660828,0.6053302884101868
vsi_question_3132,73,27,key_value,64,oracle_local,392,0.2215869128704071,0.474612832069397,0.0345919206738472,391.8571472167969,392,4.001461982727051,0.21950164437294006,0.5957464575767517
vsi_question_3132,73,27,key_value,128,prototype_mass,392,0.2528125047683716,0.86836838722229,0.02989005483686924,392.0000305175781,392,4.0,0.18677113950252533,0.5778858065605164
vsi_question_3132,73,27,key_value,128,oracle_local,392,0.19907718896865845,0.4795605540275574,0.02940003201365471,392.0000305175781,392,4.0,0.18729500472545624,0.5769378542900085
vsi_question_5084,74,0,key,32,prototype_mass,392,0.05768869072198868,0.20581990480422974,0.01624448597431183,384.8214416503906,392,4.076261043548584,0.23004737496376038,0.6045196652412415
vsi_question_5084,74,0,key,32,oracle_local,392,0.04251106455922127,0.1655990183353424,0.013768945820629597,382.2500305175781,392,4.1035356521606445,0.22847577929496765,0.5947663187980652
vsi_question_5084,74,0,key,64,prototype_mass,392,0.05114724114537239,0.17074517905712128,0.013822154141962528,389.64288330078125,392,4.024354934692383,0.21736061573028564,0.6180006265640259
vsi_question_5084,74,0,key,64,oracle_local,392,0.03550884872674942,0.1254701316356659,0.010900072753429413,389.71429443359375,392,4.023648738861084,0.21788448095321655,0.6053289175033569
vsi_question_5084,74,0,key,128,prototype_mass,392,0.042743850499391556,0.1572500318288803,0.012686546891927719,391.5357360839844,392,4.004754066467285,0.18504010140895844,0.5977819561958313
vsi_question_5084,74,0,key,128,oracle_local,392,0.031858786940574646,0.11360064893960953,0.009422406554222107,391.3571472167969,392,4.006595611572266,0.18549564480781555,0.5761207938194275
vsi_question_5084,74,0,key_value,32,prototype_mass,392,0.11782684922218323,0.5675443410873413,0.018542105332016945,386.64288330078125,392,4.05596923828125,0.23364615440368652,0.4771679639816284
vsi_question_5084,74,0,key_value,32,oracle_local,392,0.1442091315984726,0.5548318028450012,0.017508262768387794,387.64288330078125,392,4.045380592346191,0.2343294620513916,0.48209384083747864
vsi_question_5084,74,0,key_value,64,prototype_mass,392,0.11646856367588043,0.49990415573120117,0.016995808109641075,390.7857360839844,392,4.0124711990356445,0.22250820696353912,0.49404194951057434
vsi_question_5084,74,0,key_value,64,oracle_local,392,0.10727093368768692,0.42912557721138,0.015006241388618946,390.4285888671875,392,4.016170501708984,0.2214604616165161,0.5075935125350952
vsi_question_5084,74,0,key_value,128,prototype_mass,392,0.11271357536315918,0.4807623326778412,0.017173128202557564,391.9285888671875,392,4.000730991363525,0.19499364495277405,0.47460007667541504
vsi_question_5084,74,0,key_value,128,oracle_local,392,0.08446142077445984,0.3460792303085327,0.013861723244190216,392.0000305175781,392,4.0,0.19232873618602753,0.4979316294193268
vsi_question_5084,74,13,key,32,prototype_mass,392,0.1677301973104477,0.6412651538848877,0.008598542772233486,386.2500305175781,392,4.060690879821777,0.23084457218647003,0.7648537158966064
vsi_question_5084,74,13,key,32,oracle_local,392,0.12117587774991989,0.4446978271007538,0.006259297486394644,386.6071472167969,392,4.056753158569336,0.2309584617614746,0.7824582457542419
vsi_question_5084,74,13,key,64,prototype_mass,392,0.12508688867092133,0.3881337642669678,0.006354634650051594,390.8214416503906,392,4.012104034423828,0.21783892810344696,0.7874451279640198
vsi_question_5084,74,13,key,64,oracle_local,392,0.08757664263248444,0.22977124154567719,0.005007013212889433,391.0357360839844,392,4.009889602661133,0.21747450530529022,0.7984583973884583
vsi_question_5084,74,13,key,128,prototype_mass,392,0.12099523842334747,0.42608776688575745,0.006530367769300938,391.8571472167969,392,4.001461982727051,0.18463009595870972,0.7821418642997742
vsi_question_5084,74,13,key,128,oracle_local,392,0.07273949682712555,0.19128170609474182,0.004329358227550983,392.0000305175781,392,4.0,0.18278518319129944,0.7991405129432678
vsi_question_5084,74,13,key_value,32,prototype_mass,392,0.1817634403705597,0.47455358505249023,0.010000617243349552,386.1071472167969,392,4.06149435043335,0.2310040146112442,0.7426210641860962
vsi_question_5084,74,13,key_value,32,oracle_local,392,0.13475587964057922,0.3577508330345154,0.0066883075051009655,387.21429443359375,392,4.049922466278076,0.2315962016582489,0.7681781053543091
vsi_question_5084,74,13,key_value,64,prototype_mass,392,0.14976918697357178,0.3957309424877167,0.009428706020116806,391.2500305175781,392,4.007691383361816,0.21881833672523499,0.7687104344367981
vsi_question_5084,74,13,key_value,64,oracle_local,392,0.10959381610155106,0.2828531861305237,0.00600076001137495,391.3571472167969,392,4.006587982177734,0.21843114495277405,0.7854688167572021
vsi_question_5084,74,13,key_value,128,prototype_mass,392,0.12282349169254303,0.45504921674728394,0.007365058641880751,391.89288330078125,392,4.001096248626709,0.18683947622776031,0.7720056772232056
vsi_question_5084,74,13,key_value,128,oracle_local,392,0.0887947827577591,0.24860043823719025,0.0051531740464270115,391.96429443359375,392,4.000365734100342,0.18504008650779724,0.7879242300987244
vsi_question_5084,74,27,key,32,prototype_mass,392,0.3527585566043854,0.8216574192047119,0.03580004721879959,388.21429443359375,392,4.039346218109131,0.232120081782341,0.561764121055603
vsi_question_5084,74,27,key,32,oracle_local,392,0.2591332495212555,0.5655579566955566,0.019406089559197426,388.5714416503906,392,4.035528182983398,0.23255284130573273,0.5692466497421265
vsi_question_5084,74,27,key,64,prototype_mass,392,0.20899222791194916,0.5433117747306824,0.018555188551545143,391.8571472167969,392,4.001465797424316,0.2187500149011612,0.6224335432052612
vsi_question_5084,74,27,key,64,oracle_local,392,0.16198959946632385,0.3179328441619873,0.013847467489540577,391.8214416503906,392,4.001829147338867,0.21936500072479248,0.6333476901054382
vsi_question_5084,74,27,key,128,prototype_mass,392,0.16829025745391846,0.3909166753292084,0.013646628707647324,392.0000305175781,392,4.0,0.18540450930595398,0.6271061301231384
vsi_question_5084,74,27,key,128,oracle_local,392,0.13742859661579132,0.2714911997318268,0.011917457915842533,392.0000305175781,392,4.0,0.1858600676059723,0.6342146396636963
vsi_question_5084,74,27,key_value,32,prototype_mass,392,0.6034539937973022,1.3145225048065186,0.02685285359621048,390.3214416503906,392,4.017282009124756,0.23348669707775116,0.4652334749698639
vsi_question_5084,74,27,key_value,32,oracle_local,392,0.38390451669692993,0.7326990962028503,0.02569405734539032,390.5714416503906,392,4.014675140380859,0.23517221212387085,0.46348220109939575
vsi_question_5084,74,27,key_value,64,prototype_mass,392,0.5584340691566467,1.3107963800430298,0.028023850172758102,391.7857360839844,392,4.002194404602051,0.21831724047660828,0.5445849895477295
vsi_question_5084,74,27,key_value,64,oracle_local,392,0.2323685884475708,0.5046039819717407,0.019628331065177917,391.96429443359375,392,4.000365734100342,0.22029884159564972,0.5755093693733215
vsi_question_5084,74,27,key_value,128,prototype_mass,392,0.2614516317844391,0.5512616634368896,0.020865071564912796,392.0000305175781,392,4.0,0.18882106244564056,0.5560221076011658
vsi_question_5084,74,27,key_value,128,oracle_local,392,0.22669726610183716,0.4158814549446106,0.018665291368961334,392.0000305175781,392,4.0,0.19021044671535492,0.5376243591308594
vsi_question_1569,75,0,key,32,prototype_mass,392,0.07583410292863846,0.23199152946472168,0.01946975290775299,383.5357360839844,392,4.089869499206543,0.23007015883922577,0.6172505617141724
vsi_question_1569,75,0,key,32,oracle_local,392,0.040442969650030136,0.20676475763320923,0.016823921352624893,381.71429443359375,392,4.109809398651123,0.2287946492433548,0.6167052984237671
vsi_question_1569,75,0,key,64,prototype_mass,392,0.04593582823872566,0.1961698830127716,0.01669813133776188,389.71429443359375,392,4.023623943328857,0.21781615912914276,0.6254651546478271
vsi_question_1569,75,0,key,64,oracle_local,392,0.038085926324129105,0.14452765882015228,0.0141646983101964,389.2857360839844,392,4.028029441833496,0.21790726482868195,0.6137039065361023
vsi_question_1569,75,0,key,128,prototype_mass,392,0.07862994819879532,0.18300209939479828,0.01537440624088049,391.4285888671875,392,4.005857467651367,0.18545009195804596,0.5919160842895508
vsi_question_1569,75,0,key,128,oracle_local,392,0.034254491329193115,0.10660669207572937,0.01257323194295168,391.39288330078125,392,4.006226539611816,0.1857461780309677,0.5926353931427002
vsi_question_1569,75,0,key_value,32,prototype_mass,392,0.1616027057170868,0.5956074595451355,0.022332437336444855,388.5357360839844,392,4.035958766937256,0.235491082072258,0.46662190556526184
vsi_question_1569,75,0,key_value,32,oracle_local,392,0.11271628737449646,0.5624712705612183,0.02183600887656212,387.39288330078125,392,4.048122406005859,0.2349672019481659,0.4794459342956543
vsi_question_1569,75,0,key_value,64,prototype_mass,392,0.16176840662956238,0.6619660258293152,0.02214989811182022,390.89288330078125,392,4.01136589050293,0.22246266901493073,0.45485347509384155
vsi_question_1569,75,0,key_value,64,oracle_local,392,0.0897892415523529,0.4614754915237427,0.01932135783135891,391.3214416503906,392,4.006955623626709,0.2231687307357788,0.48402780294418335
vsi_question_1569,75,0,key_value,128,prototype_mass,392,0.1336364448070526,0.5288934111595154,0.02060893550515175,391.9285888671875,392,4.000730991363525,0.1963830292224884,0.4540213942527771
vsi_question_1569,75,0,key_value,128,oracle_local,392,0.07690027356147766,0.38642528653144836,0.016647860407829285,392.0000305175781,392,4.0,0.19597302377223969,0.4864486753940582
vsi_question_1569,75,13,key,32,prototype_mass,392,0.1344824731349945,0.42295441031455994,0.008967467583715916,387.64288330078125,392,4.045381546020508,0.23198343813419342,0.7996264100074768
vsi_question_1569,75,13,key,32,oracle_local,392,0.11783283948898315,0.372837632894516,0.008197013288736343,388.2857360839844,392,4.038702487945557,0.23202897608280182,0.8083832859992981
vsi_question_1569,75,13,key,64,prototype_mass,392,0.11408037692308426,0.41398999094963074,0.008028539828956127,391.0714416503906,392,4.009551048278809,0.21829445660114288,0.8186381459236145
vsi_question_1569,75,13,key,64,oracle_local,392,0.08068101853132248,0.19669987261295319,0.0058606513775885105,391.2500305175781,392,4.007742881774902,0.21811224520206451,0.8244087100028992
vsi_question_1569,75,13,key,128,prototype_mass,392,0.08610468357801437,0.18628975749015808,0.006248272489756346,391.96429443359375,392,4.000365734100342,0.1842201203107834,0.8132627606391907
vsi_question_1569,75,13,key,128,oracle_local,392,0.06794413179159164,0.15482258796691895,0.005015294533222914,392.0000305175781,392,4.0,0.18289907276630402,0.8193997740745544
vsi_question_1569,75,13,key_value,32,prototype_mass,392,0.16618230938911438,0.4590325653553009,0.00928587093949318,388.4285888671875,392,4.037143707275391,0.2332589328289032,0.7830609679222107
vsi_question_1569,75,13,key_value,32,oracle_local,392,0.13782410323619843,0.41508179903030396,0.008275296539068222,387.7500305175781,392,4.044328689575195,0.2327350676059723,0.7986935973167419
vsi_question_1569,75,13,key_value,64,prototype_mass,392,0.14371557533740997,0.5858275294303894,0.009057337418198586,391.0357360839844,392,4.0099310874938965,0.21906889975070953,0.7994382381439209
vsi_question_1569,75,13,key_value,64,oracle_local,392,0.09895201027393341,0.30100053548812866,0.006527681369334459,391.14288330078125,392,4.008815765380859,0.2181805968284607,0.8151189684867859
vsi_question_1569,75,13,key_value,128,prototype_mass,392,0.1264404058456421,0.4976067841053009,0.01080446969717741,391.89288330078125,392,4.001096248626709,0.18588285148143768,0.7912266850471497
vsi_question_1569,75,13,key_value,128,oracle_local,392,0.08731427788734436,0.2750706672668457,0.006043103523552418,392.0000305175781,392,4.0,0.18410624563694,0.8081888556480408
vsi_question_1569,75,27,key,32,prototype_mass,392,0.2657039165496826,0.692075252532959,0.01431383565068245,389.5714416503906,392,4.025079727172852,0.23355503380298615,0.5669090747833252
vsi_question_1569,75,27,key,32,oracle_local,392,0.18046188354492188,0.3948749899864197,0.011047642678022385,388.96429443359375,392,4.031494140625,0.2332589328289032,0.5885323286056519
vsi_question_1569,75,27,key,64,prototype_mass,392,0.1971297413110733,0.5352104306221008,0.010141885839402676,390.71429443359375,392,4.013238430023193,0.2182033658027649,0.6405221223831177
vsi_question_1569,75,27,key,64,oracle_local,392,0.14538368582725525,0.3370167016983032,0.008709332905709743,390.96429443359375,392,4.010711669921875,0.21827170252799988,0.6374207735061646
vsi_question_1569,75,27,key,128,prototype_mass,392,0.5854519605636597,1.154850959777832,0.01005213800817728,391.9285888671875,392,4.000730991363525,0.18649783730506897,0.5424855947494507
vsi_question_1569,75,27,key,128,oracle_local,392,0.12938176095485687,0.34858986735343933,0.007870424538850784,391.89288330078125,392,4.001098155975342,0.18622450530529022,0.6130990982055664
vsi_question_1569,75,27,key_value,32,prototype_mass,392,0.6299088597297668,1.2359519004821777,0.015154916793107986,390.5000305175781,392,4.015411376953125,0.2333044707775116,0.48613089323043823
vsi_question_1569,75,27,key_value,32,oracle_local,392,0.3253134489059448,0.7096928358078003,0.015433148480951786,390.0357360839844,392,4.020265579223633,0.23462554812431335,0.43790167570114136
vsi_question_1569,75,27,key_value,64,prototype_mass,392,0.5993167757987976,1.2037628889083862,0.01279896404594183,391.89288330078125,392,4.001096248626709,0.2181578129529953,0.4852682054042816
vsi_question_1569,75,27,key_value,64,oracle_local,392,0.2175564169883728,0.5377703309059143,0.011629445478320122,391.96429443359375,392,4.000365734100342,0.21941053867340088,0.5364968180656433
vsi_question_1569,75,27,key_value,128,prototype_mass,392,0.23499995470046997,0.6910707950592041,0.010962335392832756,392.0000305175781,392,4.0,0.18786445260047913,0.5573965907096863
vsi_question_1569,75,27,key_value,128,oracle_local,392,0.17417311668395996,0.38358041644096375,0.009874189272522926,392.0000305175781,392,4.0,0.18827442824840546,0.5563605427742004
vsi_question_3722,76,0,key,32,prototype_mass,392,0.07020683586597443,0.32081088423728943,0.026809891685843468,381.1785888671875,392,4.116023063659668,0.2277013510465622,0.6326929330825806
vsi_question_3722,76,0,key,32,oracle_local,392,0.041258979588747025,0.14006176590919495,0.023580022156238556,380.96429443359375,392,4.117636680603027,0.2276102602481842,0.6262457966804504
vsi_question_3722,76,0,key,64,prototype_mass,392,0.04731171578168869,0.14081451296806335,0.022715933620929718,389.2857360839844,392,4.0281853675842285,0.21770226955413818,0.6395629644393921
vsi_question_3722,76,0,key,64,oracle_local,392,0.037563495337963104,0.1324811726808548,0.019785558804869652,389.96429443359375,392,4.021204471588135,0.21856778860092163,0.6359686255455017
vsi_question_3722,76,0,key,128,prototype_mass,392,0.048687633126974106,0.19288870692253113,0.021498505026102066,391.5357360839844,392,4.004755973815918,0.18501731753349304,0.6172327995300293
vsi_question_3722,76,0,key,128,oracle_local,392,0.03414018079638481,0.1013912707567215,0.017589375376701355,391.7500305175781,392,4.002561569213867,0.1864294856786728,0.6049994826316833
vsi_question_3722,76,0,key_value,32,prototype_mass,392,0.13870251178741455,0.5346843600273132,0.0357031375169754,384.3214416503906,392,4.081584453582764,0.23200619220733643,0.4490504562854767
vsi_question_3722,76,0,key_value,32,oracle_local,392,0.10482187569141388,0.34854158759117126,0.029709864407777786,385.21429443359375,392,4.071133613586426,0.23223397135734558,0.47629857063293457
vsi_question_3722,76,0,key_value,64,prototype_mass,392,0.12292984127998352,0.469143271446228,0.03434169664978981,390.4285888671875,392,4.016157150268555,0.2231459766626358,0.4612043499946594
vsi_question_3722,76,0,key_value,64,oracle_local,392,0.10451492667198181,0.3638586699962616,0.02868262492120266,391.3571472167969,392,4.006591796875,0.22168824076652527,0.4837765097618103
vsi_question_3722,76,0,key_value,128,prototype_mass,392,0.11912144720554352,0.39204141497612,0.03549295291304588,392.0000305175781,392,4.0,0.19774964451789856,0.43601754307746887
vsi_question_3722,76,0,key_value,128,oracle_local,392,0.0900547131896019,0.32107582688331604,0.02709343284368515,392.0000305175781,392,4.0,0.19214650988578796,0.4776076674461365
vsi_question_3722,76,13,key,32,prototype_mass,392,0.1425255984067917,0.2513141632080078,0.007953666150569916,386.0357360839844,392,4.0626068115234375,0.2303662747144699,0.7693303823471069
vsi_question_3722,76,13,key,32,oracle_local,392,0.12255514413118362,0.2933858633041382,0.006865371484309435,384.6785888671875,392,4.077370643615723,0.22956907749176025,0.7756678462028503
vsi_question_3722,76,13,key,64,prototype_mass,392,0.149915874004364,0.501428484916687,0.007581011857837439,391.0000305175781,392,4.0102739334106445,0.21729227900505066,0.7793834805488586
vsi_question_3722,76,13,key,64,oracle_local,392,0.10580751299858093,0.23736344277858734,0.005887001287192106,391.0357360839844,392,4.009921550750732,0.21720117330551147,0.7853074669837952
vsi_question_3722,76,13,key,128,prototype_mass,392,0.11957564204931259,0.20699362456798553,0.006616021040827036,391.89288330078125,392,4.001096248626709,0.18267127871513367,0.7649267911911011
vsi_question_3722,76,13,key,128,oracle_local,392,0.08363276720046997,0.15420940518379211,0.005518573336303234,391.9285888671875,392,4.000730991363525,0.18176022171974182,0.7711134552955627
vsi_question_3722,76,13,key_value,32,prototype_mass,392,0.19433896243572235,0.4130597412586212,0.010949267074465752,386.5357360839844,392,4.057133674621582,0.2316645383834839,0.7292624115943909
vsi_question_3722,76,13,key_value,32,oracle_local,392,0.17219829559326172,0.3715037703514099,0.00898262020200491,386.5714416503906,392,4.056859493255615,0.23189231753349304,0.7305008769035339
vsi_question_3722,76,13,key_value,64,prototype_mass,392,0.17653991281986237,0.4189659059047699,0.00858565978705883,390.46429443359375,392,4.015809059143066,0.21945610642433167,0.7428576946258545
vsi_question_3722,76,13,key_value,64,oracle_local,392,0.13222117722034454,0.281447172164917,0.006703064311295748,390.71429443359375,392,4.0132060050964355,0.21904611587524414,0.7648332118988037
vsi_question_3722,76,13,key_value,128,prototype_mass,392,0.16770851612091064,0.48880240321159363,0.008481149561703205,392.0000305175781,392,4.0,0.18882106244564056,0.739383339881897
vsi_question_3722,76,13,key_value,128,oracle_local,392,0.11281624436378479,0.2298019826412201,0.006085711997002363,392.0000305175781,392,4.0,0.18677116930484772,0.754877507686615
vsi_question_3722,76,27,key,32,prototype_mass,392,0.20878678560256958,0.5159117579460144,0.027832962572574615,388.3214416503906,392,4.03827428817749,0.232120081782341,0.7140513062477112
vsi_question_3722,76,27,key,32,oracle_local,392,0.17515252530574799,0.36856526136398315,0.017724504694342613,387.3571472167969,392,4.048421382904053,0.2316190004348755,0.679446280002594
vsi_question_3722,76,27,key,64,prototype_mass,392,0.5717938542366028,1.4501018524169922,0.018257778137922287,391.3571472167969,392,4.006597518920898,0.2176567018032074,0.6378589868545532
vsi_question_3722,76,27,key,64,oracle_local,392,0.10211384296417236,0.18822741508483887,0.011881870217621326,391.7500305175781,392,4.00257682800293,0.21854501962661743,0.7361427545547485
vsi_question_3722,76,27,key,128,prototype_mass,392,0.5686133503913879,1.4442625045776367,0.016347598284482956,391.89288330078125,392,4.001096248626709,0.1863839328289032,0.6252793669700623
vsi_question_3722,76,27,key,128,oracle_local,392,0.08373292535543442,0.17240707576274872,0.010210832580924034,391.89288330078125,392,4.001096248626709,0.18672558665275574,0.7264078855514526
vsi_question_3722,76,27,key_value,32,prototype_mass,392,0.5655807256698608,0.987151026725769,0.03733358904719353,389.89288330078125,392,4.021803379058838,0.23289449512958527,0.5142462849617004
vsi_question_3722,76,27,key_value,32,oracle_local,392,0.28947481513023376,0.750728189945221,0.027594875544309616,389.7857360839844,392,4.022841453552246,0.23414723575115204,0.5476782917976379
vsi_question_3722,76,27,key_value,64,prototype_mass,392,0.5128350257873535,1.4465677738189697,0.02707500010728836,391.6785888671875,392,4.003297805786133,0.21904611587524414,0.6152806282043457
vsi_question_3722,76,27,key_value,64,oracle_local,392,0.16563846170902252,0.34064042568206787,0.019258975982666016,391.71429443359375,392,4.002930641174316,0.2203216254711151,0.6540986895561218
vsi_question_3722,76,27,key_value,128,prototype_mass,392,0.4984184205532074,1.446274757385254,0.019384844228625298,392.0000305175781,392,4.0,0.18891218304634094,0.6079856753349304
vsi_question_3722,76,27,key_value,128,oracle_local,392,0.16163763403892517,0.36196228861808777,0.0180559940636158,392.0000305175781,392,4.0,0.18879829347133636,0.6440917253494263
vsi_question_5105,77,0,key,32,prototype_mass,392,0.199811190366745,0.4628477096557617,0.013242362067103386,380.0000305175781,391,4.128758907318115,0.2276557981967926,0.5673404335975647
vsi_question_5105,77,0,key,32,oracle_local,392,0.042333751916885376,0.1541728526353836,0.011248388327658176,378.0714416503906,390,4.15012264251709,0.22644861042499542,0.5954245328903198
vsi_question_5105,77,0,key,64,prototype_mass,392,0.04950461536645889,0.1895209550857544,0.011958442628383636,388.89288330078125,392,4.0322675704956055,0.21845391392707825,0.6076138615608215
vsi_question_5105,77,0,key,64,oracle_local,392,0.03325356915593147,0.11210151016712189,0.009556666016578674,389.2500305175781,392,4.028419494628906,0.21906889975070953,0.5983895063400269
vsi_question_5105,77,0,key,128,prototype_mass,392,0.0458298958837986,0.2039603739976883,0.012080625630915165,391.2857360839844,392,4.007312774658203,0.18563230335712433,0.5871304869651794
vsi_question_5105,77,0,key,128,oracle_local,392,0.03164595365524292,0.11547920107841492,0.008395282551646233,391.2500305175781,392,4.0076823234558105,0.18649783730506897,0.5663269758224487
vsi_question_5105,77,0,key_value,32,prototype_mass,392,0.16712678968906403,0.5477650165557861,0.017332933843135834,385.96429443359375,392,4.063420295715332,0.23394224047660828,0.46923527121543884
vsi_question_5105,77,0,key_value,32,oracle_local,392,0.14623764157295227,0.5305999517440796,0.016755972057580948,386.7857360839844,392,4.05429220199585,0.23396503925323486,0.472648561000824
vsi_question_5105,77,0,key_value,64,prototype_mass,392,0.16684745252132416,0.6119886040687561,0.017008718103170395,391.0357360839844,392,4.009897232055664,0.22330540418624878,0.46361449360847473
vsi_question_5105,77,0,key_value,64,oracle_local,392,0.1204945296049118,0.4930814504623413,0.015535845421254635,391.5714416503906,392,4.004397869110107,0.2225765436887741,0.47980740666389465
vsi_question_5105,77,0,key_value,128,prototype_mass,392,0.16045694053173065,0.6119263768196106,0.015960058197379112,392.0000305175781,392,4.0,0.1975446492433548,0.46141043305397034
