category,layer,method,count,mean_error_mean,mean_error_std,stable_error_mean,stable_error_std,event_like_error_mean,event_like_error_std,mean_centered_error_mean,mean_centered_error_std,stable_centered_error_mean,stable_centered_error_std,event_like_centered_error_mean,event_like_centered_error_std
unlabeled,16,global_bccb_pair,3,0.2980194981115741,0.15997462451847774,0.29060247499736297,0.14944308034661838,0.31265962230916117,0.17301848416050375,0.42159010811485637,0.2301689895134832,0.4111655617052092,0.2155873244173978,0.4424559825367516,0.24800845512928937
unlabeled,16,hidden_shift_cyclic,3,0.32361092114813444,0.18810901028522756,0.3119448196730346,0.17206729101403742,0.34617963315741007,0.21095804066367516,0.4588506355064949,0.2713054686401225,0.44244954430683153,0.24900670954913925,0.49100002426111816,0.30299816153832365
unlabeled,16,identity,3,0.32361092114813444,0.18810901028522756,0.3119448196730346,0.17206729101403742,0.34617963315741007,0.21095804066367516,0.4588506355064949,0.2713054686401225,0.44244954430683153,0.24900670954913925,0.49100002426111816,0.30299816153832365
unlabeled,16,local_bccb_causal,3,0.31332448747659347,0.17821703352947732,0.30679427693624556,0.17200511375298644,0.3326552583102219,0.18070520531102904,0.44276794806434455,0.25550976609430276,0.43332401327284553,0.24656265503605942,0.4705750026007132,0.2588146772929266
unlabeled,16,local_bccb_pair,3,0.3052362944263692,0.16693452133216452,0.2966079270926541,0.1546839553909635,0.3216678183471508,0.1821820432806837,0.4317161615836045,0.23994909605458128,0.4196809200036932,0.22306163494892725,0.4549614020846539,0.2607326682466243
unlabeled,16,local_bttb_causal,3,0.3141568481696197,0.1791967256890751,0.3075169560114897,0.1728649494994645,0.3337760799872274,0.18196033004254897,0.44374446866831985,0.2566516020367834,0.43416763379921824,0.24754840178767196,0.4718148178377633,0.2602388120649012
unlabeled,16,local_bttb_pair,3,0.3060238096023939,0.16786003022015297,0.29723972108211577,0.1554317059400811,0.322789362203121,0.18349975320438308,0.43258272808066717,0.2409760933288109,0.4203859821604576,0.22390286925504807,0.4561994615902556,0.26221343570693934
unlabeled,16,pixel_shift_cyclic,3,0.32361092114813444,0.18810901028522756,0.3119448196730346,0.17206729101403742,0.34617963315741007,0.21095804066367516,0.4588506355064949,0.2713054686401225,0.44244954430683153,0.24900670954913925,0.49100002426111816,0.30299816153832365
unlabeled,16,pixel_shift_zero,3,0.32361092114813444,0.18810901028522756,0.3119448196730346,0.17206729101403742,0.34617963315741007,0.21095804066367516,0.4588506355064949,0.2713054686401225,0.44244954430683153,0.24900670954913925,0.49100002426111816,0.30299816153832365
unlabeled,26,global_bccb_causal,3,0.835195552563334,0.4305067096737492,0.8765172385089879,0.5340523449923631,0.8635424284960179,0.37553151151049213,1.5579242643313336,0.8302137350936263,1.6252629218859742,1.005105351204613,1.6031726415742857,0.7444551847729869
unlabeled,26,global_bccb_pair,3,0.06773684348242713,0.014865597375475914,0.06868560078262044,0.011063698740741453,0.06774551674035034,0.017651418875638706,0.1261385939826599,0.03190757404960206,0.12756666601587122,0.024760563605387618,0.1255121046307913,0.035948337979450434
