method,median_request_seconds,median_text_seconds,median_denoiser_seconds,median_vae_seconds,median_cpu_transfer_seconds,median_serialization_seconds,median_peak_reserved_mib
teacher20,38.84635445289314,0.06848263647407293,32.296014634659514,4.376956237014383,0.23613074095919728,1.7750516904052347,29974.0
native4,12.975241458974779,0.06641611456871033,6.400646393653005,4.298324600560591,0.25680834404192865,1.9465438772458583,29974.0
rcm4,9.637995031895116,0.06442023487761617,3.20536530460231,4.308299851138145,0.2537410487420857,1.7960819059517235,29974.0
