sample_id,sample_position,layer_index,topology,group_count,group_size,rank,selector,exact_fraction,exact_group_count,dense_read_floats_per_head,moment_read_floats_per_head,exact_read_floats_per_head,active_read_ratio,visual_relative_l2,visual_worst_head_relative_l2,full_relative_l2
vsi_question_3132,73,0,spatial_7x7,32,49,16,oracle_local,0.125,4,401408,139776,50176,2.1132075471698113,0.6293501257896423,1.6215338706970215,0.7793070673942566
vsi_question_3132,73,0,spatial_7x7,32,49,16,oracle_local,0.25,8,401408,139776,100352,1.671641791044776,0.6289528012275696,1.6215559244155884,0.7775548696517944
vsi_question_3132,73,0,spatial_7x7,32,49,16,oracle_local,0.5,16,401408,139776,200704,1.1789473684210525,0.25225645303726196,0.6478896737098694,0.5654197931289673
vsi_question_3132,73,0,spatial_7x7,32,49,16,oracle_local,1.0,32,401408,139776,401408,0.7417218543046358,0.0,0.0,0.0
vsi_question_3132,73,13,spatial_7x7,32,49,0,compact_mass,0.0,0,401408,8192,0,49.0,0.8368024230003357,1.0222887992858887,0.05016389861702919
vsi_question_3132,73,13,spatial_7x7,32,49,0,compact_mass,0.125,4,401408,8192,50176,6.87719298245614,0.5627528429031372,0.8598382472991943,0.03635775297880173
vsi_question_3132,73,13,spatial_7x7,32,49,0,compact_mass,0.25,8,401408,8192,100352,3.69811320754717,0.4156179428100586,0.6806569695472717,0.029085950925946236
vsi_question_3132,73,13,spatial_7x7,32,49,0,compact_mass,0.5,16,401408,8192,200704,1.9215686274509804,0.2204665243625641,0.4333162009716034,0.01791032962501049
vsi_question_3132,73,13,spatial_7x7,32,49,0,compact_mass,1.0,32,401408,8192,401408,0.98,0.0,0.0,0.0
vsi_question_3132,73,13,spatial_7x7,32,49,0,oracle_local,0.0,0,401408,8192,0,49.0,0.8368024230003357,1.0222887992858887,0.05016389861702919
vsi_question_3132,73,13,spatial_7x7,32,49,0,oracle_local,0.125,4,401408,8192,50176,6.87719298245614,0.3329279124736786,0.51707923412323,0.027335818856954575
vsi_question_3132,73,13,spatial_7x7,32,49,0,oracle_local,0.25,8,401408,8192,100352,3.69811320754717,0.17995262145996094,0.2531435489654541,0.016020577400922775
vsi_question_3132,73,13,spatial_7x7,32,49,0,oracle_local,0.5,16,401408,8192,200704,1.9215686274509804,0.07153669744729996,0.10895203053951263,0.006707330234348774
vsi_question_3132,73,13,spatial_7x7,32,49,0,oracle_local,1.0,32,401408,8192,401408,0.98,0.0,0.0,0.0
