layer,method,fraction,count,energy_ratio_mean,energy_ratio_std,pixel_change_recall_mean,pixel_change_recall_std,gini_mean,gini_std
0,identity,0.05,3,0.2489844804295508,0.004015669995525266,0.16666666666666666,0.23570226039551584,0.18966432813743714,0.026594538099259622
0,identity,0.1,3,0.2489844804295508,0.004015669995525266,0.16666666666666666,0.23570226039551584,0.18966432813743714,0.026594538099259622
0,identity,0.2,3,0.4610777257179888,0.027076069733863395,0.16666666666666666,0.23570226039551584,0.18966432813743714,0.026594538099259622
0,local_bccb_causal,0.05,2,0.2219858185873232,0.012926614654351992,0.5,0.5,0.12673437998075654,0.015900183405598366
0,local_bccb_causal,0.1,2,0.2219858185873232,0.012926614654351992,0.5,0.5,0.12673437998075654,0.015900183405598366
0,local_bccb_causal,0.2,2,0.4148754852068221,0.009495043430915284,0.5,0.5,0.12673437998075654,0.015900183405598366
0,local_bttb_causal,0.05,2,0.3108560040368995,0.00962135577014639,0.5,0.5,0.3960559952132572,4.8297850538780995e-05
0,local_bttb_causal,0.1,2,0.3108560040368995,0.00962135577014639,0.5,0.5,0.3960559952132572,4.8297850538780995e-05
0,local_bttb_causal,0.2,2,0.5900876828638009,0.002195922027148356,0.5,0.5,0.3960559952132572,4.8297850538780995e-05
0,pixel_shift_zero,0.05,3,0.3073823324760702,0.037944618127749755,0.16666666666666666,0.23570226039551584,0.31769338103386685,0.13456711511314562
0,pixel_shift_zero,0.1,3,0.3073823324760702,0.037944618127749755,0.16666666666666666,0.23570226039551584,0.31769338103386685,0.13456711511314562
0,pixel_shift_zero,0.2,3,0.5417270060898466,0.08351869972165868,0.5,0.408248290463863,0.31769338103386685,0.13456711511314562
2,identity,0.05,3,0.24896866424066622,0.004010402159858807,0.16666666666666666,0.23570226039551584,0.18963696223313506,0.026580526976947426
2,identity,0.1,3,0.24896866424066622,0.004010402159858807,0.16666666666666666,0.23570226039551584,0.18963696223313506,0.026580526976947426
2,identity,0.2,3,0.4610660150935107,0.02706294927488742,0.16666666666666666,0.23570226039551584,0.18963696223313506,0.026580526976947426
2,local_bccb_causal,0.05,2,0.22217117253926,0.013077802543076653,0.5,0.5,0.1267761147517695,0.015957762315089864
2,local_bccb_causal,0.1,2,0.22217117253926,0.013077802543076653,0.5,0.5,0.1267761147517695,0.015957762315089864
2,local_bccb_causal,0.2,2,0.41502668049107827,0.009579399638969366,0.5,0.5,0.1267761147517695,0.015957762315089864
2,local_bttb_causal,0.05,2,0.3109275772129604,0.009639381062455432,0.5,0.5,0.39610615513209246,5.202437337534227e-05
2,local_bttb_causal,0.1,2,0.3109275772129604,0.009639381062455432,0.5,0.5,0.39610615513209246,5.202437337534227e-05
2,local_bttb_causal,0.2,2,0.5901264703747175,0.0022006561758385335,0.5,0.5,0.39610615513209246,5.202437337534227e-05
2,pixel_shift_zero,0.05,3,0.3074251583110362,0.03794837494162483,0.16666666666666666,0.23570226039551584,0.3177192093661483,0.13455725542061875
2,pixel_shift_zero,0.1,3,0.3074251583110362,0.03794837494162483,0.16666666666666666,0.23570226039551584,0.3177192093661483,0.13455725542061875
2,pixel_shift_zero,0.2,3,0.5417442653543413,0.08351254970820317,0.5,0.408248290463863,0.3177192093661483,0.13455725542061875
