method,legacy_request_seconds,resident_request_seconds,resident_text_seconds,resident_denoiser_seconds,resident_vae_seconds,resident_cpu_transfer_seconds,resident_serialization_seconds,mean_teacher_normalized_quality
teacher20,56.126056066248566,38.84635445289314,0.06848263647407293,32.296014634659514,4.376956237014383,0.23613074095919728,1.7750516904052347,1.0
native4,27.79148938227445,12.975241458974779,0.06641611456871033,6.400646393653005,4.298324600560591,0.25680834404192865,1.9465438772458583,0.8669223131460768
rcm4,25.729388830717653,9.637995031895116,0.06442023487761617,3.20536530460231,4.308299851138145,0.2537410487420857,1.7960819059517235,0.9968745172511634
