identity,split,step,layer,aggregate,worst_head,worst_query_tile
cal_citytraffic_s2026090103,calibration,1,13,0.009876622818410397,0.014316215179860592,0.011528405360877514
cal_citytraffic_s2026090103,calibration,1,14,0.01154160313308239,0.021715441718697548,0.013475853018462658
cal_citytraffic_s2026090103,calibration,1,15,0.010618682950735092,0.01723434217274189,0.012794447131454945
cal_citytraffic_s2026090103,calibration,1,16,0.00976745318621397,0.01385022234171629,0.011321652680635452
cal_citytraffic_s2026090103,calibration,1,17,0.015363840386271477,0.02297208644449711,0.017298510298132896
cal_citytraffic_s2026090103,calibration,1,18,0.016732577234506607,0.018769465386867523,0.0191018246114254
cal_citytraffic_s2026090103,calibration,1,19,0.01977524533867836,0.03095441497862339,0.023288963362574577
cal_citytraffic_s2026090103,calibration,1,20,0.021086901426315308,0.02782604657113552,0.023392949253320694
cal_citytraffic_s2026090103,calibration,1,21,0.020920492708683014,0.028071412816643715,0.024688633158802986
cal_citytraffic_s2026090103,calibration,1,22,0.01688416860997677,0.02124961093068123,0.02027268521487713
cal_citytraffic_s2026090103,calibration,1,23,0.01851603575050831,0.0286740493029356,0.022708147764205933
cal_citytraffic_s2026090103,calibration,1,24,0.018411051481962204,0.020840737968683243,0.02249636873602867
cal_citytraffic_s2026090103,calibration,1,25,0.015675591304898262,0.019493788480758667,0.018536919727921486
cal_citytraffic_s2026090103,calibration,1,26,0.019228504970669746,0.026907291263341904,0.02185177057981491
cal_citytraffic_s2026090103,calibration,1,27,0.02451346628367901,0.03419576585292816,0.034178830683231354
cal_citytraffic_s2026090103,calibration,1,28,0.043110061436891556,0.06727844476699829,0.0984615832567215
cal_citytraffic_s2026090103,calibration,1,29,0.044309888035058975,0.08176714181900024,0.13558855652809143
cal_citytraffic_s2026090103,calibration,2,0,0.02002527005970478,0.027718087658286095,0.022703025490045547
cal_citytraffic_s2026090103,calibration,2,1,0.020422885194420815,0.029256155714392662,0.023691488429903984
cal_citytraffic_s2026090103,calibration,2,2,0.022973554208874702,0.027357229962944984,0.025793256238102913
cal_citytraffic_s2026090103,calibration,2,3,0.018098343163728714,0.02617623470723629,0.01963345892727375
cal_citytraffic_s2026090103,calibration,2,4,0.016812147572636604,0.02574992924928665,0.018908541649580002
cal_citytraffic_s2026090103,calibration,2,5,0.018209563568234444,0.025664545595645905,0.02046120911836624
cal_citytraffic_s2026090103,calibration,2,6,0.012036846950650215,0.024806903675198555,0.014490068890154362
cal_citytraffic_s2026090103,calibration,2,7,0.011908520944416523,0.02541978657245636,0.014058779925107956
cal_citytraffic_s2026090103,calibration,2,8,0.01334230974316597,0.02170167677104473,0.016451029106974602
cal_citytraffic_s2026090103,calibration,2,9,0.012724742293357849,0.02335830219089985,0.015090033411979675
cal_citytraffic_s2026090103,calibration,2,10,0.008844544179737568,0.011238996870815754,0.010261550545692444
cal_citytraffic_s2026090103,calibration,2,11,0.011024459265172482,0.02148190699517727,0.012587073259055614
cal_citytraffic_s2026090103,calibration,2,12,0.012882263399660587,0.02331637777388096,0.01538972556591034
cal_citytraffic_s2026090103,calibration,2,13,0.009893066249787807,0.014171157032251358,0.011651556938886642
cal_citytraffic_s2026090103,calibration,2,14,0.011494201608002186,0.022354772314429283,0.014695313759148121
cal_citytraffic_s2026090103,calibration,2,15,0.010346326977014542,0.016494285315275192,0.011886908672749996
cal_citytraffic_s2026090103,calibration,2,16,0.009918889962136745,0.013561480678617954,0.011613923124969006
cal_citytraffic_s2026090103,calibration,2,17,0.015680111944675446,0.022741803899407387,0.018592098727822304
cal_citytraffic_s2026090103,calibration,2,18,0.01681847870349884,0.019157223403453827,0.019848648458719254
cal_citytraffic_s2026090103,calibration,2,19,0.019496416673064232,0.029991766437888145,0.023358101025223732
cal_citytraffic_s2026090103,calibration,2,20,0.01919996365904808,0.026157764717936516,0.021530210971832275
cal_citytraffic_s2026090103,calibration,2,21,0.019943682476878166,0.02749447524547577,0.02468801662325859
cal_citytraffic_s2026090103,calibration,2,22,0.01617484912276268,0.020257025957107544,0.01941683702170849
cal_citytraffic_s2026090103,calibration,2,23,0.017546065151691437,0.02837636135518551,0.020237823948264122
cal_citytraffic_s2026090103,calibration,2,24,0.018107855692505836,0.020610705018043518,0.022114528343081474
cal_citytraffic_s2026090103,calibration,2,25,0.015656964853405952,0.019614623859524727,0.01799730211496353
cal_citytraffic_s2026090103,calibration,2,26,0.019591888412833214,0.02637140080332756,0.022385457530617714
cal_citytraffic_s2026090103,calibration,2,27,0.0241683516651392,0.03236439451575279,0.035834357142448425
cal_citytraffic_s2026090103,calibration,2,28,0.04056636616587639,0.060499101877212524,0.10396310687065125
cal_citytraffic_s2026090103,calibration,2,29,0.03770352154970169,0.06268195062875748,0.1002609133720398
cal_citytraffic_s2026090103,calibration,3,0,0.015270587988197803,0.021539650857448578,0.018241653218865395
cal_citytraffic_s2026090103,calibration,3,1,0.016582917422056198,0.025684423744678497,0.019470589235424995
cal_citytraffic_s2026090103,calibration,3,2,0.021363547071814537,0.02634156309068203,0.022787004709243774
cal_citytraffic_s2026090103,calibration,3,3,0.017323462292551994,0.026049373671412468,0.01910802535712719
cal_citytraffic_s2026090103,calibration,3,4,0.01674976386129856,0.025226682424545288,0.01836405321955681
cal_citytraffic_s2026090103,calibration,3,5,0.01727941259741783,0.025309808552265167,0.01992606744170189
cal_citytraffic_s2026090103,calibration,3,6,0.011566311120986938,0.024452604353427887,0.014278950169682503
cal_citytraffic_s2026090103,calibration,3,7,0.011455828323960304,0.0247698575258255,0.014054102823138237
cal_citytraffic_s2026090103,calibration,3,8,0.013676891103386879,0.02160351164638996,0.01686079055070877
cal_citytraffic_s2026090103,calibration,3,9,0.012308542616665363,0.021353771910071373,0.014365245588123798
cal_citytraffic_s2026090103,calibration,3,10,0.009090090170502663,0.011319359764456749,0.010747588239610195
cal_citytraffic_s2026090103,calibration,3,11,0.011411800049245358,0.023099979385733604,0.01368445809930563
cal_citytraffic_s2026090103,calibration,3,12,0.012788322754204273,0.022949306294322014,0.016018664464354515
cal_citytraffic_s2026090103,calibration,3,13,0.010187451727688313,0.014458316378295422,0.012221911922097206
cal_citytraffic_s2026090103,calibration,3,14,0.011645754799246788,0.023611508309841156,0.014108161441981792
cal_citytraffic_s2026090103,calibration,3,15,0.010232626460492611,0.01619667559862137,0.011776956729590893
cal_citytraffic_s2026090103,calibration,3,16,0.009798250161111355,0.013029441237449646,0.011750024743378162
cal_citytraffic_s2026090103,calibration,3,17,0.015874819830060005,0.02294359728693962,0.0186875332146883
cal_citytraffic_s2026090103,calibration,3,18,0.016574909910559654,0.019192911684513092,0.020618997514247894
cal_citytraffic_s2026090103,calibration,3,19,0.01864076405763626,0.029147306457161903,0.0221639946103096
cal_citytraffic_s2026090103,calibration,3,20,0.017407886683940887,0.02578124776482582,0.019594909623265266
cal_citytraffic_s2026090103,calibration,3,21,0.018698610365390778,0.026951897889375687,0.0224782545119524
cal_citytraffic_s2026090103,calibration,3,22,0.015115735121071339,0.01959550380706787,0.017977163195610046
cal_citytraffic_s2026090103,calibration,3,23,0.016229478642344475,0.027937427163124084,0.018869366496801376
cal_citytraffic_s2026090103,calibration,3,24,0.017638318240642548,0.020167989656329155,0.020757591351866722
cal_citytraffic_s2026090103,calibration,3,25,0.01533561572432518,0.019482791423797607,0.0179150328040123
cal_citytraffic_s2026090103,calibration,3,26,0.019865741953253746,0.02604801207780838,0.02254442498087883
cal_citytraffic_s2026090103,calibration,3,27,0.024366876110434532,0.0317123718559742,0.036154378205537796
cal_citytraffic_s2026090103,calibration,3,28,0.035787153989076614,0.048332057893276215,0.10458137094974518
cal_citytraffic_s2026090103,calibration,3,29,0.039540719240903854,0.06207048520445824,0.11977627128362656
cal_origami_s2026090104,calibration,0,0,0.02157733589410782,0.03146076574921608,0.024583788588643074
cal_origami_s2026090104,calibration,0,1,0.025186307728290558,0.03227413073182106,0.02847297675907612
cal_origami_s2026090104,calibration,0,2,0.0267006978392601,0.0307674128562212,0.02918892540037632
cal_origami_s2026090104,calibration,0,3,0.021828094497323036,0.02663913555443287,0.02307194471359253
cal_origami_s2026090104,calibration,0,4,0.01886867731809616,0.0286463163793087,0.021712491288781166
cal_origami_s2026090104,calibration,0,5,0.01814824342727661,0.027100695297122,0.020711829885840416
cal_origami_s2026090104,calibration,0,6,0.01535541657358408,0.028332283720374107,0.017918800935149193
cal_origami_s2026090104,calibration,0,7,0.013701992109417915,0.02798507548868656,0.01601039059460163
cal_origami_s2026090104,calibration,0,8,0.013883638195693493,0.021946575492620468,0.01623867265880108
cal_origami_s2026090104,calibration,0,9,0.011067395098507404,0.01641605608165264,0.012842253781855106
cal_origami_s2026090104,calibration,0,10,0.008478199131786823,0.011136606335639954,0.009618405252695084
cal_origami_s2026090104,calibration,0,11,0.01010624784976244,0.016332179307937622,0.011572474613785744
cal_origami_s2026090104,calibration,0,12,0.012699817307293415,0.022218085825443268,0.014501556754112244
cal_origami_s2026090104,calibration,0,13,0.008884389884769917,0.010851566679775715,0.010319288820028305
cal_origami_s2026090104,calibration,0,14,0.010280084796249866,0.01765436865389347,0.011712286621332169
cal_origami_s2026090104,calibration,0,15,0.008411512710154057,0.010900719091296196,0.009899763390421867
cal_origami_s2026090104,calibration,0,16,0.009644582867622375,0.012747857719659805,0.011034350842237473
cal_origami_s2026090104,calibration,0,17,0.01323083508759737,0.01804465427994728,0.01563243940472603
cal_origami_s2026090104,calibration,0,18,0.013907340355217457,0.015168600715696812,0.016383051872253418
cal_origami_s2026090104,calibration,0,19,0.017676137387752533,0.027589526027441025,0.021770035848021507
cal_origami_s2026090104,calibration,0,20,0.020786769688129425,0.03028886578977108,0.024123968556523323
cal_origami_s2026090104,calibration,0,21,0.018771754577755928,0.027818694710731506,0.021658912301063538
cal_origami_s2026090104,calibration,0,22,0.013417848385870457,0.015557646751403809,0.016015708446502686
cal_origami_s2026090104,calibration,0,23,0.01904129981994629,0.031059401109814644,0.02399604395031929
cal_origami_s2026090104,calibration,0,24,0.014927409589290619,0.019807875156402588,0.01848265714943409
cal_origami_s2026090104,calibration,0,25,0.013690986670553684,0.017268287017941475,0.016497846692800522
cal_origami_s2026090104,calibration,0,26,0.016965163871645927,0.026279425248503685,0.019800113514065742
cal_origami_s2026090104,calibration,0,27,0.02391231618821621,0.0382729135453701,0.03454030305147171
cal_origami_s2026090104,calibration,0,28,0.04817317798733711,0.07704044878482819,0.11635708808898926
cal_origami_s2026090104,calibration,0,29,0.046368204057216644,0.09552189707756042,0.1171845868229866
cal_origami_s2026090104,calibration,1,0,0.021813658997416496,0.029992807656526566,0.024124396964907646
cal_origami_s2026090104,calibration,1,1,0.022754771634936333,0.03055979497730732,0.0258835107088089
cal_origami_s2026090104,calibration,1,2,0.02410270832479,0.027555027976632118,0.02606816776096821
cal_origami_s2026090104,calibration,1,3,0.01955060474574566,0.0263406652957201,0.021257465705275536
cal_origami_s2026090104,calibration,1,4,0.016345025971531868,0.025742191821336746,0.018736936151981354
cal_origami_s2026090104,calibration,1,5,0.01801465079188347,0.026403235271573067,0.020976953208446503
cal_origami_s2026090104,calibration,1,6,0.01378481462597847,0.025667591020464897,0.017250042408704758
cal_origami_s2026090104,calibration,1,7,0.012555694207549095,0.025712424889206886,0.015094393864274025
cal_origami_s2026090104,calibration,1,8,0.013721990399062634,0.022098243236541748,0.016602054238319397
cal_origami_s2026090104,calibration,1,9,0.010942877270281315,0.01564154215157032,0.013701928779482841
cal_origami_s2026090104,calibration,1,10,0.008510292507708073,0.011237703263759613,0.00996455643326044
cal_origami_s2026090104,calibration,1,11,0.010478062555193901,0.01814807578921318,0.012175275944173336
cal_origami_s2026090104,calibration,1,12,0.013106178492307663,0.022274093702435493,0.01519420463591814
cal_origami_s2026090104,calibration,1,13,0.008942604064941406,0.01142502948641777,0.01061782706528902
cal_origami_s2026090104,calibration,1,14,0.010589533485472202,0.01873716711997986,0.012425473891198635
cal_origami_s2026090104,calibration,1,15,0.008785397745668888,0.013337750919163227,0.010252290405333042
cal_origami_s2026090104,calibration,1,16,0.0103223891928792,0.013187237083911896,0.012398290447890759
cal_origami_s2026090104,calibration,1,17,0.014417856931686401,0.01935642398893833,0.016486451029777527
cal_origami_s2026090104,calibration,1,18,0.01535270269960165,0.016662128269672394,0.018754465505480766
cal_origami_s2026090104,calibration,1,19,0.01907244324684143,0.028876762837171555,0.022400280460715294
cal_origami_s2026090104,calibration,1,20,0.021227523684501648,0.02862127311527729,0.02402436174452305
cal_origami_s2026090104,calibration,1,21,0.02076711133122444,0.02738375775516033,0.025745457038283348
cal_origami_s2026090104,calibration,1,22,0.014835582114756107,0.01982361637055874,0.01718582771718502
cal_origami_s2026090104,calibration,1,23,0.01946791261434555,0.029292015358805656,0.023811057209968567
cal_origami_s2026090104,calibration,1,24,0.018475618213415146,0.022825516760349274,0.021591635420918465
cal_origami_s2026090104,calibration,1,25,0.014679444953799248,0.018952086567878723,0.01785082183778286
cal_origami_s2026090104,calibration,1,26,0.018382372334599495,0.02551945298910141,0.0205259770154953
cal_origami_s2026090104,calibration,1,27,0.023571977391839027,0.03280145302414894,0.034580785781145096
cal_origami_s2026090104,calibration,1,28,0.04185087978839874,0.059824127703905106,0.11884614080190659
cal_origami_s2026090104,calibration,1,29,0.1056985929608345,0.224234476685524,0.2128736972808838
cal_origami_s2026090104,calibration,2,0,0.02003736048936844,0.02741306461393833,0.02291693538427353
cal_origami_s2026090104,calibration,2,1,0.01987791433930397,0.029338300228118896,0.023035991936922073
cal_origami_s2026090104,calibration,2,2,0.02277129329741001,0.026935432106256485,0.024465639144182205
cal_origami_s2026090104,calibration,2,3,0.018512411043047905,0.02629864774644375,0.020027730613946915
cal_origami_s2026090104,calibration,2,4,0.016263820230960846,0.025273585692048073,0.01846868172287941
cal_origami_s2026090104,calibration,2,5,0.017953554168343544,0.026459628716111183,0.021543875336647034
cal_origami_s2026090104,calibration,2,6,0.013437352143228054,0.02527514472603798,0.017644232138991356
cal_origami_s2026090104,calibration,2,7,0.012143975123763084,0.02485779859125614,0.015539632178843021
cal_origami_s2026090104,calibration,2,8,0.01355663314461708,0.021715981885790825,0.015597816556692123
cal_origami_s2026090104,calibration,2,9,0.010651943273842335,0.014788183383643627,0.01280297338962555
cal_origami_s2026090104,calibration,2,10,0.008470142260193825,0.011218891479074955,0.010256357491016388
cal_origami_s2026090104,calibration,2,11,0.010509565472602844,0.018432239070534706,0.012142849154770374
cal_origami_s2026090104,calibration,2,12,0.012667362578213215,0.021460339426994324,0.014785167761147022
cal_origami_s2026090104,calibration,2,13,0.008767200633883476,0.011352757923305035,0.010896679013967514
cal_origami_s2026090104,calibration,2,14,0.010341095738112926,0.018551988527178764,0.01258546020835638
cal_origami_s2026090104,calibration,2,15,0.008776203729212284,0.013933607377111912,0.010236389935016632
cal_origami_s2026090104,calibration,2,16,0.010256573557853699,0.013339169323444366,0.012496378272771835
cal_origami_s2026090104,calibration,2,17,0.014690738171339035,0.020280268043279648,0.01790403202176094
cal_origami_s2026090104,calibration,2,18,0.01529502123594284,0.01675434224307537,0.019521096721291542
cal_origami_s2026090104,calibration,2,19,0.019567139446735382,0.029719946905970573,0.022711463272571564
cal_origami_s2026090104,calibration,2,20,0.020086662843823433,0.026271214708685875,0.02380693331360817
cal_origami_s2026090104,calibration,2,21,0.02050868794322014,0.02647041343152523,0.02636532112956047
cal_origami_s2026090104,calibration,2,22,0.014911624602973461,0.019685382023453712,0.017879677936434746
cal_origami_s2026090104,calibration,2,23,0.018592381849884987,0.028167525306344032,0.021355511620640755
cal_origami_s2026090104,calibration,2,24,0.01914035528898239,0.024269143119454384,0.022005004808306694
cal_origami_s2026090104,calibration,2,25,0.0157170370221138,0.020325148478150368,0.019349656999111176
cal_origami_s2026090104,calibration,2,26,0.019311321899294853,0.02538403868675232,0.021464476361870766
cal_origami_s2026090104,calibration,2,27,0.024045970290899277,0.03181998431682587,0.031163550913333893
cal_origami_s2026090104,calibration,2,28,0.033914096653461456,0.04766710475087166,0.09004423022270203
cal_origami_s2026090104,calibration,2,29,0.06550780683755875,0.12528379261493683,0.17911070585250854
cal_origami_s2026090104,calibration,3,0,0.015546814538538456,0.021459005773067474,0.019712397828698158
cal_origami_s2026090104,calibration,3,1,0.01677045039832592,0.02692430652678013,0.019030878320336342
cal_origami_s2026090104,calibration,3,2,0.021581754088401794,0.025867844000458717,0.022728273645043373
cal_origami_s2026090104,calibration,3,3,0.017513232305645943,0.02618597075343132,0.019527582451701164
cal_origami_s2026090104,calibration,3,4,0.01679694652557373,0.025267789140343666,0.019063174724578857
cal_origami_s2026090104,calibration,3,5,0.017583250999450684,0.025808870792388916,0.0198683999478817
cal_origami_s2026090104,calibration,3,6,0.012804980389773846,0.024761758744716644,0.017287082970142365
cal_origami_s2026090104,calibration,3,7,0.011676552705466747,0.024454833939671516,0.014746311120688915
cal_origami_s2026090104,calibration,3,8,0.013786298222839832,0.021983271464705467,0.016263876110315323
cal_origami_s2026090104,calibration,3,9,0.010705871507525444,0.015233385376632214,0.012542110867798328
cal_origami_s2026090104,calibration,3,10,0.008548296988010406,0.011402219533920288,0.010723359882831573
cal_origami_s2026090104,calibration,3,11,0.010695318691432476,0.019446153193712234,0.01274744514375925
cal_origami_s2026090104,calibration,3,12,0.012724719941616058,0.021692749112844467,0.015037747099995613
cal_origami_s2026090104,calibration,3,13,0.00901449378579855,0.011789307929575443,0.011226892471313477
cal_origami_s2026090104,calibration,3,14,0.010288026183843613,0.018797075375914574,0.012895657680928707
cal_origami_s2026090104,calibration,3,15,0.00928601436316967,0.015926280990242958,0.01245359517633915
cal_origami_s2026090104,calibration,3,16,0.010230892337858677,0.013066978193819523,0.012660720385611057
cal_origami_s2026090104,calibration,3,17,0.01495300605893135,0.020006926730275154,0.01796824298799038
cal_origami_s2026090104,calibration,3,18,0.015501878224313259,0.01741243340075016,0.018546316772699356
cal_origami_s2026090104,calibration,3,19,0.01914205029606819,0.029217369854450226,0.02191879227757454
cal_origami_s2026090104,calibration,3,20,0.0185067318379879,0.02458420768380165,0.021047791466116905
cal_origami_s2026090104,calibration,3,21,0.019181976094841957,0.026403261348605156,0.022332901135087013
cal_origami_s2026090104,calibration,3,22,0.014114335179328918,0.01954030618071556,0.016992883756756783
cal_origami_s2026090104,calibration,3,23,0.017321286723017693,0.02718822844326496,0.01995963603258133
cal_origami_s2026090104,calibration,3,24,0.018170040100812912,0.02328449673950672,0.020290078595280647
cal_origami_s2026090104,calibration,3,25,0.015805434435606003,0.020216476172208786,0.019556285813450813
cal_origami_s2026090104,calibration,3,26,0.01962130516767502,0.025511713698506355,0.021541446447372437
cal_origami_s2026090104,calibration,3,27,0.024307681247591972,0.031305860728025436,0.03416188433766365
cal_origami_s2026090104,calibration,3,28,0.03281162679195404,0.04263264685869217,0.12392564862966537
cal_origami_s2026090104,calibration,3,29,0.04560348764061928,0.07627099007368088,0.1600460410118103
eval_hummingbird_s2026090201,evaluation,0,0,0.021557582542300224,0.03150484710931778,0.024646827951073647
eval_hummingbird_s2026090201,evaluation,0,1,0.025638552382588387,0.03246959298849106,0.02952052839100361
eval_hummingbird_s2026090201,evaluation,0,2,0.02663036622107029,0.03089570254087448,0.029336972162127495
eval_hummingbird_s2026090201,evaluation,0,3,0.022021392360329628,0.02659470960497856,0.023302864283323288
eval_hummingbird_s2026090201,evaluation,0,4,0.019727380946278572,0.028265254572033882,0.02179075963795185
eval_hummingbird_s2026090201,evaluation,0,5,0.020299749448895454,0.031502801924943924,0.023489799350500107
eval_hummingbird_s2026090201,evaluation,0,6,0.015476821921765804,0.028477244079113007,0.01799040287733078
eval_hummingbird_s2026090201,evaluation,0,7,0.013790929690003395,0.02748875319957733,0.016690470278263092
eval_hummingbird_s2026090201,evaluation,0,8,0.01297831442207098,0.02147468738257885,0.015672553330659866
eval_hummingbird_s2026090201,evaluation,0,9,0.011156518012285233,0.018570447340607643,0.012541360221803188
eval_hummingbird_s2026090201,evaluation,0,10,0.007843274623155594,0.010626327246427536,0.008974417112767696
eval_hummingbird_s2026090201,evaluation,0,11,0.009831681847572327,0.017531856894493103,0.01111085619777441
eval_hummingbird_s2026090201,evaluation,0,12,0.012425980530679226,0.02251717448234558,0.01473828312009573
eval_hummingbird_s2026090201,evaluation,0,13,0.00859262328594923,0.01143883727490902,0.009837012737989426
eval_hummingbird_s2026090201,evaluation,0,14,0.009795126505196095,0.018101833760738373,0.011050206609070301
eval_hummingbird_s2026090201,evaluation,0,15,0.008363545872271061,0.013326428830623627,0.010081593878567219
eval_hummingbird_s2026090201,evaluation,0,16,0.008705241605639458,0.011665863916277885,0.010894011706113815
eval_hummingbird_s2026090201,evaluation,0,17,0.012501964345574379,0.017972933128476143,0.014157474040985107
eval_hummingbird_s2026090201,evaluation,0,18,0.013953804038465023,0.015615572221577168,0.016174275428056717
eval_hummingbird_s2026090201,evaluation,0,19,0.016171447932720184,0.027319246903061867,0.018617426976561546
eval_hummingbird_s2026090201,evaluation,0,20,0.020649105310440063,0.028368700295686722,0.02293621376156807
eval_hummingbird_s2026090201,evaluation,0,21,0.01866879314184189,0.02808326669037342,0.021211614832282066
eval_hummingbird_s2026090201,evaluation,0,22,0.014271305873990059,0.019400041550397873,0.01637321151793003
eval_hummingbird_s2026090201,evaluation,0,23,0.01717398874461651,0.029839640483260155,0.020907476544380188
eval_hummingbird_s2026090201,evaluation,0,24,0.0147323627024889,0.016908559948205948,0.01676800847053528
eval_hummingbird_s2026090201,evaluation,0,25,0.013673972338438034,0.01759340800344944,0.015529821626842022
eval_hummingbird_s2026090201,evaluation,0,26,0.016598746180534363,0.025402698665857315,0.019396226853132248
eval_hummingbird_s2026090201,evaluation,0,27,0.022022435441613197,0.032883938401937485,0.02922379970550537
eval_hummingbird_s2026090201,evaluation,0,28,0.03931061550974846,0.06106363236904144,0.12827879190444946
eval_hummingbird_s2026090201,evaluation,0,29,0.02875564806163311,0.04641551896929741,0.08212263137102127
eval_hummingbird_s2026090201,evaluation,1,0,0.021469920873641968,0.0296902097761631,0.02355819009244442
eval_hummingbird_s2026090201,evaluation,1,1,0.022962205111980438,0.031171346083283424,0.026531478390097618
eval_hummingbird_s2026090201,evaluation,1,2,0.024411505088210106,0.02838197350502014,0.026433024555444717
eval_hummingbird_s2026090201,evaluation,1,3,0.018627233803272247,0.02635320834815502,0.02006051130592823
eval_hummingbird_s2026090201,evaluation,1,4,0.017262516543269157,0.025872627273201942,0.01907653734087944
eval_hummingbird_s2026090201,evaluation,1,5,0.01925491727888584,0.027209848165512085,0.021052617579698563
eval_hummingbird_s2026090201,evaluation,1,6,0.013212216086685658,0.025088874623179436,0.01539965532720089
eval_hummingbird_s2026090201,evaluation,1,7,0.012329338118433952,0.025057435035705566,0.014838694594800472
eval_hummingbird_s2026090201,evaluation,1,8,0.012592887505888939,0.020694391801953316,0.015042047947645187
eval_hummingbird_s2026090201,evaluation,1,9,0.012009699828922749,0.021079905331134796,0.015464452095329762
eval_hummingbird_s2026090201,evaluation,1,10,0.008161740377545357,0.010573367588222027,0.009848563931882381
eval_hummingbird_s2026090201,evaluation,1,11,0.010150754824280739,0.017648564651608467,0.011956283822655678
eval_hummingbird_s2026090201,evaluation,1,12,0.011967972852289677,0.02169717848300934,0.015013579279184341
eval_hummingbird_s2026090201,evaluation,1,13,0.008435696363449097,0.010558929294347763,0.010545245371758938
eval_hummingbird_s2026090201,evaluation,1,14,0.009545846842229366,0.017432410269975662,0.012645438313484192
eval_hummingbird_s2026090201,evaluation,1,15,0.008571216836571693,0.013470971025526524,0.01091381162405014
eval_hummingbird_s2026090201,evaluation,1,16,0.008888114243745804,0.01123003102838993,0.010998007841408253
eval_hummingbird_s2026090201,evaluation,1,17,0.013271150179207325,0.020008891820907593,0.015343202278017998
eval_hummingbird_s2026090201,evaluation,1,18,0.01580457203090191,0.018448587507009506,0.01891307905316353
eval_hummingbird_s2026090201,evaluation,1,19,0.017545241862535477,0.027622956782579422,0.020299172028899193
eval_hummingbird_s2026090201,evaluation,1,20,0.02011227048933506,0.026710735633969307,0.02136651799082756
eval_hummingbird_s2026090201,evaluation,1,21,0.019505484029650688,0.02680930867791176,0.024047359824180603
eval_hummingbird_s2026090201,evaluation,1,22,0.0157721359282732,0.02186918631196022,0.018554555252194405
eval_hummingbird_s2026090201,evaluation,1,23,0.017503714188933372,0.028324590995907784,0.02059304527938366
eval_hummingbird_s2026090201,evaluation,1,24,0.01783168315887451,0.019845210015773773,0.020680546760559082
eval_hummingbird_s2026090201,evaluation,1,25,0.014984862878918648,0.019846368581056595,0.017278114333748817
eval_hummingbird_s2026090201,evaluation,1,26,0.018219316378235817,0.025208277627825737,0.02030795067548752
eval_hummingbird_s2026090201,evaluation,1,27,0.024365944787859917,0.034152302891016006,0.03848155587911606
eval_hummingbird_s2026090201,evaluation,1,28,0.03655708581209183,0.05207566171884537,0.12332043051719666
eval_hummingbird_s2026090201,evaluation,1,29,0.0322156697511673,0.05143335461616516,0.09204722195863724
eval_hummingbird_s2026090201,evaluation,2,0,0.019252365455031395,0.02680487371981144,0.02191256731748581
eval_hummingbird_s2026090201,evaluation,2,1,0.018754620105028152,0.02918759547173977,0.02249278500676155
eval_hummingbird_s2026090201,evaluation,2,2,0.02281080186367035,0.028188465163111687,0.024768279865384102
eval_hummingbird_s2026090201,evaluation,2,3,0.017342383041977882,0.026124265044927597,0.018699267879128456
eval_hummingbird_s2026090201,evaluation,2,4,0.016855377703905106,0.024933909997344017,0.018476001918315887
eval_hummingbird_s2026090201,evaluation,2,5,0.018761171028017998,0.026581838726997375,0.020783962681889534
eval_hummingbird_s2026090201,evaluation,2,6,0.012733140029013157,0.024874739348888397,0.015080204233527184
eval_hummingbird_s2026090201,evaluation,2,7,0.011754685081541538,0.024693351238965988,0.014227109961211681
eval_hummingbird_s2026090201,evaluation,2,8,0.012135212309658527,0.020130757242441177,0.015404729172587395
eval_hummingbird_s2026090201,evaluation,2,9,0.0113412756472826,0.020090417936444283,0.014774557203054428
eval_hummingbird_s2026090201,evaluation,2,10,0.007857432588934898,0.009979248046875,0.01009820681065321
eval_hummingbird_s2026090201,evaluation,2,11,0.009618277661502361,0.017300503328442574,0.011730017140507698
eval_hummingbird_s2026090201,evaluation,2,12,0.010959687642753124,0.020075969398021698,0.01374492421746254
eval_hummingbird_s2026090201,evaluation,2,13,0.008123870939016342,0.010097264312207699,0.010337588377296925
eval_hummingbird_s2026090201,evaluation,2,14,0.009036244824528694,0.01646231859922409,0.011947057209908962
eval_hummingbird_s2026090201,evaluation,2,15,0.008360416628420353,0.0140992421656847,0.010208864696323872
eval_hummingbird_s2026090201,evaluation,2,16,0.008589583449065685,0.011134972795844078,0.010309670120477676
eval_hummingbird_s2026090201,evaluation,2,17,0.012969001196324825,0.0180199071764946,0.015136909671127796
eval_hummingbird_s2026090201,evaluation,2,18,0.014940371736884117,0.017008626833558083,0.018334928900003433
eval_hummingbird_s2026090201,evaluation,2,19,0.017694100737571716,0.028275184333324432,0.020593758672475815
eval_hummingbird_s2026090201,evaluation,2,20,0.018846098333597183,0.02569873444736004,0.02083691582083702
eval_hummingbird_s2026090201,evaluation,2,21,0.018792038783431053,0.02621258981525898,0.021644409745931625
eval_hummingbird_s2026090201,evaluation,2,22,0.014728312380611897,0.020987246185541153,0.017200812697410583
eval_hummingbird_s2026090201,evaluation,2,23,0.016120733693242073,0.02755861170589924,0.01889336295425892
eval_hummingbird_s2026090201,evaluation,2,24,0.01707575097680092,0.019604263827204704,0.019735062494874
eval_hummingbird_s2026090201,evaluation,2,25,0.014651964418590069,0.019732171669602394,0.01652969978749752
eval_hummingbird_s2026090201,evaluation,2,26,0.018460165709257126,0.025120610371232033,0.020098790526390076
