prompt_index,seed,method,reference_method,status,reference_video,candidate_video,reference_seconds,candidate_seconds,paired_speedup,cached_model_forward_fraction,hybrid_residual_calls,peak_allocated_mib,frames,height,width,pixel_mae,pixel_rmse,pixel_psnr_db,pixel_max_abs,exact_pixel_fraction,frame_psnr_mean_db,frame_psnr_p05_db,frame_ssim_mean,frame_ssim_p05,frame_ssim_min,temporal_delta_mae,reference_frame_delta_mae,candidate_frame_delta_mae
0,20260723,fp8_middle1,dense,ok,p00_dense_seed20260723.mp4,p00_fp8_middle1_seed20260723.mp4,6.028130447986769,6.052005562989507,0.9960550077566445,0.0,0,21531.80859375,17,480,832,3.4226248271744595,5.727601579040545,32.971347605791415,208.0,0.15658774627639518,32.98152549157428,32.52453065579275,0.9652432647293165,0.9622402699247139,0.961017351755689,3.9560975686097755,16.231849292200856,16.2357902852898
0,20260723,hybrid_middle1,dense,ok,p00_dense_seed20260723.mp4,p00_hybrid_middle1_seed20260723.mp4,6.028130447986769,6.08426358201541,0.990774046312759,0.0,120,21533.68359375,17,480,832,3.298252350820136,5.671935908448777,33.05617731314891,221.0,0.15943003904286074,33.09036083292007,32.0481748970082,0.9661956826247464,0.9630725097400195,0.9617651319780774,3.855167956229968,16.231849292200856,16.17872126652644
1,20260723,fp8_middle1,dense,ok,p01_dense_seed20260723.mp4,p01_fp8_middle1_seed20260723.mp4,6.1205584069830365,6.288616450008703,0.9732758319160275,0.0,0,21531.80859375,17,480,832,4.4129161560457515,9.29738806909245,28.763584436530238,250.0,0.17805002710218704,29.154441608670833,25.9252023057752,0.9291821401991099,0.9250888562163804,0.925067897588138,3.2717352451422275,6.183109120426015,6.21070791391226
1,20260723,hybrid_middle1,dense,ok,p01_dense_seed20260723.mp4,p01_hybrid_middle1_seed20260723.mp4,6.1205584069830365,6.042135652998695,1.012979310377684,0.0,120,21533.68359375,17,480,832,4.61416796285822,9.500277255875512,28.57607801039739,255.0,0.17862658685268978,28.957420344467714,25.70350312470634,0.9245259633203284,0.9206372695793368,0.9197753270572818,3.3151910765558226,6.183109120426015,6.174774639423077
