layer,endpoint,scheduler_index,timestep,method,velocity_relative_l2,velocity_mean_relative_l2,velocity_p95_relative_l2,activation_relative_l2,rank8_energy,coefficient_r2
1,0,11,88,state_noise_skip4,0.00607365515912959,0.005608813371509314,0.009451706055551767,0.2009913194268284,0.8045810225391777,0.998400797845367
2,0,11,88,raw_reuse,0.0180841249900141,0.015779728069901466,0.02995431553572416,0.3164925236925575,0.7692883836906873,nan
2,0,11,88,shift_reuse,0.016342271171325723,0.012544997036457062,0.03858577664941549,0.34946579670104716,0.7692883836906873,nan
2,0,11,88,shift_local_r2,0.014918021670709646,0.013465079478919506,0.029039190150797367,0.2715608783347575,0.7692883836906873,nan
2,0,11,88,shift_rank8_oracle,0.0109030227091278,0.009091897867619991,0.01982956202700734,0.1678569807968005,0.7692883836906873,nan
2,0,11,88,state_skip1,0.010914724744403853,0.009111311286687851,0.01979767773300409,0.16790122959578876,0.7692883836906873,0.9997800992650479
2,0,11,88,state_skip2,0.010934990198637652,0.00913326907902956,0.019761081412434576,0.16803554689364694,0.7692883836906873,0.9991121296360469
2,0,11,88,state_skip4,0.010983508658199376,0.009164982475340366,0.019705629535019396,0.1685766326362432,0.7692883836906873,0.9964160433494211
2,0,11,88,state_noise_skip1,0.010911309565951991,0.009107825346291065,0.019812448695302007,0.16790316950024764,0.7692883836906873,0.9997703864359551
2,0,11,88,state_noise_skip2,0.010928555580313193,0.009126950055360794,0.019790539890527724,0.16804300076567094,0.7692883836906873,0.9990750039090209
2,0,11,88,state_noise_skip4,0.010971928528600614,0.009154577739536762,0.01976415542885661,0.16860370695499516,0.7692883836906873,0.9962809437783232
3,0,11,88,raw_reuse,0.008217179541924356,0.006921287160366774,0.01290165935643017,0.2703806970131001,0.8644944928812976,nan
3,0,11,88,shift_reuse,0.009780378771055394,0.008341928012669086,0.01877843160182237,0.3163439508971215,0.8644944928812976,nan
3,0,11,88,shift_local_r2,0.0082235777704944,0.007241472601890564,0.016699279192835093,0.23532914709642266,0.8644944928812976,nan
3,0,11,88,shift_rank8_oracle,0.007622207057236601,0.006667966488748789,0.012067311024293302,0.11644960165493942,0.8644944928812976,nan
3,0,11,88,state_skip1,0.007630902389054101,0.006682566832751036,0.012149706576019523,0.11660369196937788,0.8644944928812976,0.9994685772971621
3,0,11,88,state_skip2,0.0076430047116287205,0.006699368357658386,0.012235734984278678,0.11706743606884189,0.8644944928812976,0.9978649261278268
3,0,11,88,state_skip4,0.007664995949965658,0.006723343860358,0.01242036554031074,0.11882908529661343,0.8644944928812976,0.991715065899592
3,0,11,88,state_noise_skip1,0.007627573181397044,0.006680705118924379,0.012153522623702883,0.11660282808151293,0.8644944928812976,0.9994715587081139
3,0,11,88,state_noise_skip2,0.007636504591746314,0.0066957310773432255,0.01224441616795957,0.11706603566114501,0.8644944928812976,0.9978697657578629
3,0,11,88,state_noise_skip4,0.007653012803836748,0.006717075128108263,0.012444039620459079,0.11884934574043572,0.8644944928812976,0.9916438037005505
4,0,11,88,raw_reuse,0.008277030680754818,0.006562237162142992,0.01522544296458363,0.27440834765748523,0.8864296434118067,nan
4,0,11,88,shift_reuse,0.013377570586807379,0.011950320564210415,0.022823034692555665,0.39625886716278375,0.8864296434118067,nan
4,0,11,88,shift_local_r2,0.006739179644805514,0.006088823080062866,0.011179481726139782,0.2607988400153082,0.8864296434118067,nan
4,0,11,88,shift_rank8_oracle,0.004079236885307055,0.003967829514294863,0.0067355360602959985,0.13354003579839135,0.8864296434118067,nan
4,0,11,88,state_skip1,0.004086754098825365,0.0039773061871528625,0.006671065418049693,0.13379104280287923,0.8864296434118067,0.999038025837807
4,0,11,88,state_skip2,0.004101880864863814,0.003993349615484476,0.006625809520483017,0.13449636265019824,0.8864296434118067,0.996325247409425
4,0,11,88,state_skip4,0.004161997194029578,0.004051930736750364,0.006575110019184649,0.1372703291085396,0.8864296434118067,0.9855177593666183
4,0,11,88,state_noise_skip1,0.004081320653619253,0.003971806261688471,0.006656207586638629,0.13378040515812314,0.8864296434118067,0.9990788532101296
4,0,11,88,state_noise_skip2,0.004090572293807375,0.003982296213507652,0.006611330877058208,0.1344657050097759,0.8864296434118067,0.9964434966824128
4,0,11,88,state_noise_skip4,0.004139564275048426,0.004031294956803322,0.006616637273691594,0.13724685381950366,0.8864296434118067,0.985610171097219
5,0,11,88,raw_reuse,0.008073073385208768,0.00682799844071269,0.015144143952056762,0.1747564903583692,0.9277685404728993,nan
5,0,11,88,shift_reuse,0.015342448112867623,0.014080628752708435,0.02392677757889032,0.312273311151967,0.9277685404728993,nan
5,0,11,88,shift_local_r2,0.006881736962598807,0.006354134529829025,0.012361348886042829,0.1800535037058235,0.9277685404728993,nan
5,0,11,88,shift_rank8_oracle,0.003609059196974661,0.003452751087024808,0.005601726286113261,0.08392629736734315,0.9277685404728993,nan
5,0,11,88,state_skip1,0.003592640139782544,0.003451329655945301,0.005517025338485837,0.08430444061477955,0.9277685404728993,0.9979748724478047
5,0,11,88,state_skip2,0.0035855091125329645,0.0034575716126710176,0.0055619291961193085,0.08550636090729079,0.9277685404728993,0.9914776960818903
5,0,11,88,state_skip4,0.003656712944997095,0.0035419513005763292,0.006170067680068314,0.0901252460205699,0.9277685404728993,0.9656535344911117
5,0,11,88,state_noise_skip1,0.003583980515411563,0.003442492103204131,0.005502749071456491,0.08429732258028075,0.9277685404728993,0.9980130748211518
5,0,11,88,state_noise_skip2,0.003569367982090193,0.0034419873263686895,0.005522940238006413,0.08549432937391221,0.9277685404728993,0.9915431772551073
5,0,11,88,state_noise_skip4,0.0036310156376089388,0.0035195406526327133,0.006031081732362508,0.09020029364414402,0.9277685404728993,0.965222773463221
6,0,11,88,raw_reuse,0.01005956005718459,0.009518005885183811,0.014265781361609697,0.10827520302778276,0.9343381743222208,nan
6,0,11,88,shift_reuse,0.01970791225050251,0.01906714029610157,0.028749782033264636,0.20719219725735025,0.9343381743222208,nan
6,0,11,88,shift_local_r2,0.007396006524304287,0.00680643692612648,0.013536594016477464,0.11613227749495739,0.9343381743222208,nan
6,0,11,88,shift_rank8_oracle,0.0033743398225337604,0.003192874602973461,0.005451304372400045,0.0530920962426932,0.9343381743222208,nan
6,0,11,88,state_skip1,0.003430350932529564,0.0032323140185326338,0.005584871256724,0.0533922328456053,0.9343381743222208,0.9975499522651251
6,0,11,88,state_skip2,0.00354483014325209,0.0033237282186746597,0.005989001295529306,0.054262805620376574,0.9343381743222208,0.9903651815577902
6,0,11,88,state_skip4,0.004053438823786362,0.003780555911362171,0.0065918885404244055,0.05879420695069262,0.9343381743222208,0.9510913199159221
6,0,11,88,state_noise_skip1,0.0034072304746259312,0.003217885037884116,0.005504803615622222,0.05337801359057658,0.9343381743222208,0.9976663469153563
6,0,11,88,state_noise_skip2,0.003500748959369364,0.0032972085755318403,0.005883889645338058,0.054222237283439244,0.9343381743222208,0.9907025872869395
6,0,11,88,state_noise_skip4,0.003984288283215107,0.003746697911992669,0.0067109374795109025,0.058850432069225043,0.9343381743222208,0.950584208465249
7,0,11,88,raw_reuse,0.028344072507836614,0.02741123177111149,0.04179373197257519,0.13461263585886774,0.9771889171241056,nan
7,0,11,88,shift_reuse,0.03315156845081552,0.032312244176864624,0.049260906875133514,0.16139501317348287,0.9771889171241056,nan
7,0,11,88,shift_local_r2,0.013678697624080492,0.013118680566549301,0.0214020942337811,0.13028917869354262,0.9771889171241056,nan
7,0,11,88,shift_rank8_oracle,0.004606771422240718,0.00405937759205699,0.008524722093716264,0.024376034889930367,0.9771889171241056,nan
7,0,11,88,state_skip1,0.004657370011139198,0.004103349056094885,0.008730568271130322,0.02476576434731033,0.9771889171241056,0.9991157310085231
7,0,11,88,state_skip2,0.004695953612873655,0.004189996048808098,0.008889988344162702,0.025590939504609497,0.9771889171241056,0.9971971832106135
7,0,11,88,state_skip4,0.005333945610359075,0.004806810989975929,0.009759607771411537,0.028521459939793704,0.9771889171241056,0.9898754864281674
7,0,11,88,state_noise_skip1,0.0046407649113276335,0.004088477231562138,0.00867265909910202,0.024755542127379238,0.9771889171241056,0.9991391083671314
7,0,11,88,state_noise_skip2,0.0046618081965620565,0.004159330390393734,0.008798621967434883,0.025551538924456045,0.9771889171241056,0.997290216386871
7,0,11,88,state_noise_skip4,0.00529080555649991,0.004766769241541624,0.009596568904817105,0.028469592791278732,0.9771889171241056,0.99001196545802
0,1,22,77,raw_reuse,0.5786771322890866,0.5541708469390869,0.8545823812484741,0.5467770095447578,0.9368745409818187,nan
0,1,22,77,shift_reuse,0.5557249130826487,0.5348157286643982,0.8626297026872635,0.5396352677198523,0.9368745409818187,nan
0,1,22,77,shift_local_r2,0.2943059375837673,0.2706925868988037,0.5492340087890625,0.39868036923531536,0.9368745409818187,nan
0,1,22,77,shift_rank8_oracle,0.02978771399186417,0.02360665053129196,0.05897802803665399,0.13558217597917216,0.9368745409818187,nan
0,1,22,77,state_skip1,0.029871758215585804,0.02370762638747692,0.05843834374099969,0.1355943995563591,0.9368745409818187,0.9999869766947523
0,1,22,77,state_skip2,0.029986875852927555,0.02381761372089386,0.05784816965460776,0.13563153770164782,0.9368745409818187,0.9999474635841212
0,1,22,77,state_skip4,0.030209788906545063,0.023937009274959564,0.0557470304891467,0.13580132219729085,0.9368745409818187,0.9997665894132906
0,1,22,77,state_noise_skip1,0.029933385542451677,0.023782113566994667,0.05871824454516171,0.1355943995563591,0.9368745409818187,0.9999869824944475
0,1,22,77,state_noise_skip2,0.030112011644856985,0.023968860507011414,0.0584124732762575,0.13563138189707186,0.9368745409818187,0.9999476142576197
0,1,22,77,state_noise_skip4,0.030452169553138626,0.024231931194663048,0.05685631074011324,0.13579710130968747,0.9368745409818187,0.9997710910592714
1,1,22,77,raw_reuse,0.04934050138369958,0.04880651831626892,0.07443411536514759,0.4540984425561932,0.789419775563605,nan
1,1,22,77,shift_reuse,0.03584393634204897,0.033957235515117645,0.06559389494359492,0.4567854068944513,0.789419775563605,nan
1,1,22,77,shift_local_r2,0.017279809201255943,0.01608266308903694,0.03150522019714117,0.29746147625262614,0.789419775563605,nan
1,1,22,77,shift_rank8_oracle,0.007417729842714454,0.006566470954567194,0.01216121818870306,0.20961435109691717,0.789419775563605,nan
1,1,22,77,state_skip1,0.007418823072011026,0.006569722201675177,0.012225687084719538,0.20963274143831906,0.789419775563605,0.9999372613852832
1,1,22,77,state_skip2,0.007419419130335293,0.006574438884854317,0.012300085881724952,0.20968775174793067,0.789419775563605,0.9997494768019068
1,1,22,77,state_skip4,0.00738589586231819,0.006552611943334341,0.01241298564709723,0.20986552504814884,0.789419775563605,0.9991423758078164
1,1,22,77,state_noise_skip1,0.007432372462038112,0.006581625435501337,0.012251506280153989,0.2096320067430321,0.789419775563605,0.9999397603582223
1,1,22,77,state_noise_skip2,0.007445944637169336,0.006597908213734627,0.012351582758128641,0.20968472112987194,0.789419775563605,0.999759837373666
1,1,22,77,state_noise_skip4,0.007435963850152444,0.00659793009981513,0.012514342181384563,0.20985618064246772,0.789419775563605,0.9991742913970999
2,1,22,77,raw_reuse,0.017057541421787642,0.014714988879859447,0.029772990569472312,0.32372115026575293,0.7673685552958512,nan
2,1,22,77,shift_reuse,0.015291508101784682,0.012114428915083408,0.03509251177310944,0.357556354461644,0.7673685552958512,nan
2,1,22,77,shift_local_r2,0.013958780929994632,0.012320379726588726,0.02931960942223668,0.27554795225468487,0.7673685552958512,nan
2,1,22,77,shift_rank8_oracle,0.010842083092819518,0.008982931263744831,0.01790571045130491,0.17245615918166946,0.7673685552958512,nan
2,1,22,77,state_skip1,0.010870878907429935,0.009004141204059124,0.017948414012789723,0.17249375974246442,0.7673685552958512,0.9998107048250092
2,1,22,77,state_skip2,0.010902772584799042,0.009026550687849522,0.018001297861337657,0.17259842291873895,0.7673685552958512,0.999283466324158
2,1,22,77,state_skip4,0.010962288188213345,0.009072194807231426,0.018127152416855093,0.1729995176527169,0.7673685552958512,0.997260064997418
2,1,22,77,state_noise_skip1,0.010873210279285402,0.009002558887004852,0.01797024412080645,0.17249489714562505,0.7673685552958512,0.9998049249108878
2,1,22,77,state_noise_skip2,0.010908326681783879,0.009024166502058506,0.01804781416431069,0.17260376760931892,0.7673685552958512,0.999256554635729
2,1,22,77,state_noise_skip4,0.010976226292117036,0.00907012540847063,0.018232406768947836,0.1730107150003369,0.7673685552958512,0.997203492959472
3,1,22,77,raw_reuse,0.008126404911292856,0.006765024270862341,0.014046940207481384,0.28108320636661455,0.8136251581911522,nan
3,1,22,77,shift_reuse,0.010798910788901783,0.00939682312309742,0.01861864821985364,0.3299216996351371,0.8136251581911522,nan
3,1,22,77,shift_local_r2,0.00800875539317922,0.007088750600814819,0.015196849545463917,0.2540670080249189,0.8136251581911522,nan
3,1,22,77,shift_rank8_oracle,0.0072770058496396135,0.006687296088784933,0.011369140353053806,0.14243100045875545,0.8136251581911522,nan
3,1,22,77,state_skip1,0.007293992144774972,0.0066973976790905,0.011445323610678314,0.1424835703313756,0.8136251581911522,0.9997773254767809
3,1,22,77,state_skip2,0.007313551333869666,0.006708983331918716,0.01153019880875945,0.14264962097073047,0.8136251581911522,0.9990734093422762
3,1,22,77,state_skip4,0.007358591560624688,0.006732052192091942,0.011753784725442529,0.14344964770877133,0.8136251581911522,0.9956706131658336
3,1,22,77,state_noise_skip1,0.007298004145911704,0.006701771169900894,0.011404027696698902,0.1424864546098363,0.8136251581911522,0.9997650987833321
3,1,22,77,state_noise_skip2,0.007321423587349568,0.006717638578265905,0.01144617311656475,0.1426608560148697,0.8136251581911522,0.9990258078793157
3,1,22,77,state_noise_skip4,0.0073733344344065555,0.006748872343450785,0.011578279035165905,0.14348010802792063,0.8136251581911522,0.9955406586113696
4,1,22,77,raw_reuse,0.00841159056592544,0.006782745476812124,0.01364757418632507,0.27383436937633265,0.7991434343274235,nan
4,1,22,77,shift_reuse,0.014702799340708733,0.013318647630512714,0.02313187262043357,0.40662777255963484,0.7991434343274235,nan
4,1,22,77,shift_local_r2,0.00739948535412856,0.0068972427397966385,0.010667574731633067,0.2814669789051866,0.7991434343274235,nan
4,1,22,77,shift_rank8_oracle,0.004939801463216218,0.004807349294424057,0.007228929246775806,0.18223846716766173,0.7991434343274235,nan
4,1,22,77,state_skip1,0.004974928802564682,0.004845635499805212,0.007286550593562423,0.18235259827740938,0.7991434343274235,0.9992804079732951
4,1,22,77,state_skip2,0.005019447250434929,0.0048924884758889675,0.0074009747011587025,0.18272879014495158,0.7991434343274235,0.996905397019594
4,1,22,77,state_skip4,0.00513227407340658,0.005010532680898905,0.007662958186119794,0.18441191879879204,0.7991434343274235,0.9862193310606412
4,1,22,77,state_noise_skip1,0.0049695483280733825,0.004837722051888704,0.007298378343693911,0.18234727789913716,0.7991434343274235,0.9993139757019772
4,1,22,77,state_noise_skip2,0.005006267434796972,0.004874707665294409,0.007423448236659169,0.182705439595868,0.7991434343274235,0.9970529561999818
4,1,22,77,state_noise_skip4,0.005096058973186537,0.004967032931745052,0.007602602662518621,0.18431985312260332,0.7991434343274235,0.9868064831380249
5,1,22,77,raw_reuse,0.008725030661094108,0.007720146328210831,0.014286883687600494,0.19101535462645686,0.8749008160240922,nan
5,1,22,77,shift_reuse,0.017893957075400604,0.01666952483355999,0.026187343802303076,0.3454916575934834,0.8749008160240922,nan
5,1,22,77,shift_local_r2,0.008889715013979064,0.00852813757956028,0.012993031088262797,0.2166601581313142,0.8749008160240922,nan
5,1,22,77,shift_rank8_oracle,0.0047149484858323475,0.004495103843510151,0.0075106056407094,0.12219819854477142,0.8749008160240922,nan
5,1,22,77,state_skip1,0.004712523695049913,0.004508345853537321,0.007376733748242258,0.12232854631676482,0.8749008160240922,0.9991161897844089
5,1,22,77,state_skip2,0.004724790739416076,0.004537621047347784,0.007228971179574727,0.1227755608001571,0.8749008160240922,0.9960779313645372
5,1,22,77,state_skip4,0.004798217104609102,0.00464347330853343,0.006986414454877376,0.12485493719747924,0.8749008160240922,0.9817993505814888
5,1,22,77,state_noise_skip1,0.004717419302525142,0.004507808014750481,0.007441039173863828,0.12231790378043705,0.8749008160240922,0.9991883326252781
5,1,22,77,state_noise_skip2,0.00473139477399962,0.004534357693046331,0.007352292328141629,0.12272543277659576,0.8749008160240922,0.9964191874370781
5,1,22,77,state_noise_skip4,0.004798311890642319,0.004627501126378775,0.007184643321670591,0.124601669062821,0.8749008160240922,0.9835513335511812
6,1,22,77,raw_reuse,0.011473386327572246,0.010881130583584309,0.017108835559338332,0.11559091460966181,0.8934520544500018,nan
6,1,22,77,shift_reuse,0.022751635554876158,0.021838689222931862,0.03426736183464527,0.2305732564973258,0.8934520544500018,nan
6,1,22,77,shift_local_r2,0.009849533880202752,0.009111533872783184,0.01650597127154469,0.13696746445174102,0.8934520544500018,nan
6,1,22,77,shift_rank8_oracle,0.004578215531598432,0.004098947625607252,0.008408978348597884,0.07526299098926884,0.8934520544500018,nan
6,1,22,77,state_skip1,0.004558665000843311,0.00409837206825614,0.008497557835653424,0.07535256828435494,0.8934520544500018,0.9991094701342761
6,1,22,77,state_skip2,0.004559997473733338,0.00411703996360302,0.008375268941745161,0.07566435411400733,0.8934520544500018,0.9960014525690407
6,1,22,77,state_skip4,0.0046880160370383886,0.00426940992474556,0.008127375040203333,0.07696216741771611,0.8934520544500018,0.9829263810671638
6,1,22,77,state_noise_skip1,0.004588054139565498,0.004123081918805838,0.00854393527843058,0.07534275957886959,0.8934520544500018,0.9992070153648542
6,1,22,77,state_noise_skip2,0.004612495265072938,0.004160574171692133,0.00863927099853754,0.07561457229692038,0.8934520544500018,0.9964985944590712
6,1,22,77,state_noise_skip4,0.004772499557567816,0.004347569774836302,0.008599192090332507,0.07677280444645306,0.8934520544500018,0.9848480089455094
7,1,22,77,raw_reuse,0.02887295768179756,0.027542749419808388,0.04272885546088219,0.12442614498397832,0.9714514797307212,nan
7,1,22,77,shift_reuse,0.03390294441000286,0.032983195036649704,0.05182697400450706,0.15142643170391876,0.9714514797307212,nan
7,1,22,77,shift_local_r2,0.01670801245587586,0.0159225445240736,0.028364072926342486,0.1257367401714007,0.9714514797307212,nan
7,1,22,77,shift_rank8_oracle,0.004675009843893968,0.004468668717890978,0.00846428081858903,0.02558547533793372,0.9714514797307212,nan
7,1,22,77,state_skip1,0.004733301431513942,0.004517775494605303,0.008622431592084465,0.025695717909645532,0.9714514797307212,0.9997006767208063
7,1,22,77,state_skip2,0.00488677323465227,0.004668228793889284,0.008991465042345223,0.026028708110797837,0.9714514797307212,0.9987887604117434
7,1,22,77,state_skip4,0.005252997757770602,0.004989285487681627,0.009343482367694375,0.027107189184237438,0.9714514797307212,0.9957546667516287
7,1,22,77,state_noise_skip1,0.004690705590730914,0.004497919697314501,0.008555635577067731,0.025687581262685787,0.9714514797307212,0.9997228159317302
7,1,22,77,state_noise_skip2,0.004796337333517664,0.004621906206011772,0.008895346103236076,0.025992942496599995,0.9714514797307212,0.9988872725075024
7,1,22,77,state_noise_skip4,0.0050649623187602,0.004876140039414167,0.009203497599810359,0.027039368225341896,0.9714514797307212,0.9959490978923434
0,2,33,66,raw_reuse,0.5799138308613455,0.5549328327178955,0.857538515329361,0.5422256593962672,0.9347168957938371,nan
0,2,33,66,shift_reuse,0.5534561360714638,0.5332233309745789,0.8602544128894806,0.5364953183678496,0.9347168957938371,nan
0,2,33,66,shift_local_r2,0.28770174217052263,0.2651621103286743,0.5504940062761307,0.39702134257063265,0.9347168957938371,nan
0,2,33,66,shift_rank8_oracle,0.029908491340056697,0.02415378950536251,0.05548663735389709,0.1370775504212767,0.9347168957938371,nan
0,2,33,66,state_skip1,0.02993790377187809,0.024176670238375664,0.05514621138572693,0.13709010927569065,0.9347168957938371,0.9999861927770832
0,2,33,66,state_skip2,0.02996398835334019,0.024212010204792023,0.05468162447214126,0.13712664277535114,0.9347168957938371,0.9999459630463473
0,2,33,66,state_skip4,0.03010003977948754,0.024404101073741913,0.053930821269750594,0.13727190092007996,0.9347168957938371,0.9997859531103045
0,2,33,66,state_noise_skip1,0.029968828697091953,0.024232417345046997,0.05527444630861282,0.13709000536081964,0.9347168957938371,0.9999863134077687
0,2,33,66,state_noise_skip2,0.030026161136615277,0.024318842217326164,0.054952632449567315,0.13712631618575644,0.9347168957938371,0.9999463383827873
0,2,33,66,state_noise_skip4,0.030229866082046114,0.02460438944399357,0.05453100856393576,0.13727114382601954,0.9347168957938371,0.9997867800476954
1,2,33,66,raw_reuse,0.04978209075292987,0.04910440370440483,0.0761932361871004,0.4570896250697789,0.7880549999107955,nan
1,2,33,66,shift_reuse,0.03523342593320114,0.033312760293483734,0.06495785694569349,0.4613239814074243,0.7880549999107955,nan
1,2,33,66,shift_local_r2,0.01740141345481374,0.016435865312814713,0.029178898967802524,0.2996382694238464,0.7880549999107955,nan
1,2,33,66,shift_rank8_oracle,0.007424103920826359,0.006689354777336121,0.011501641431823372,0.2123819575276888,0.7880549999107955,nan
1,2,33,66,state_skip1,0.0073981570875562164,0.006679309997707605,0.011539671290665864,0.21239849554079265,0.7880549999107955,0.9999422375207221
1,2,33,66,state_skip2,0.007369437501773168,0.006670096889138222,0.011570447590202093,0.21245306136891154,0.7880549999107955,0.9997512701350356
1,2,33,66,state_skip4,0.007342321633350767,0.006681516766548157,0.01164150428958237,0.21268714156019866,0.7880549999107955,0.9989316782967486
1,2,33,66,state_noise_skip1,0.007412613805913935,0.0066923960112035275,0.01154984775930643,0.21239815901145626,0.7880549999107955,0.9999433263141955
1,2,33,66,state_noise_skip2,0.0073977579826954186,0.006695988122373819,0.01159079666249454,0.21245197966747306,0.7880549999107955,0.9997550686857845
1,2,33,66,state_noise_skip4,0.007396743116049388,0.006732098292559385,0.011682629538699984,0.21268336762406886,0.7880549999107955,0.9989448794615999
2,2,33,66,raw_reuse,0.01642553045934677,0.013854953460395336,0.03182552335783838,0.3480794756274025,0.7601607786670557,nan
2,2,33,66,shift_reuse,0.014641840980830316,0.012266640551388264,0.03382724765688181,0.38463497347217,0.7601607786670557,nan
2,2,33,66,shift_local_r2,0.013506464736112144,0.012363034300506115,0.026720060128718612,0.29784473333515527,0.7601607786670557,nan
2,2,33,66,shift_rank8_oracle,0.01034146922929406,0.008863409049808979,0.016825529653578995,0.18836875756633903,0.7601607786670557,nan
2,2,33,66,state_skip1,0.010357319393765767,0.008879129774868488,0.016881118714809417,0.1884000389892233,0.7601607786670557,0.9998482479519584
2,2,33,66,state_skip2,0.010373835493205204,0.008899938315153122,0.016927083488553762,0.1885024447483707,0.7601607786670557,0.9993509760654047
2,2,33,66,state_skip4,0.010423313549068017,0.008961978368461132,0.01707876855507493,0.18893679277906056,0.7601607786670557,0.9972389587893389
2,2,33,66,state_noise_skip1,0.010350057053658759,0.008867771364748478,0.016876196581870315,0.18839937473565047,0.7601607786670557,0.9998514406460008
2,2,33,66,state_noise_skip2,0.010359927487016102,0.008878221735358238,0.016920797247439622,0.18849737673962969,0.7601607786670557,0.9993755294555798
2,2,33,66,state_noise_skip4,0.010398695849014292,0.008923152461647987,0.017026312276721002,0.18891514303298257,0.7601607786670557,0.997344336287434
3,2,33,66,raw_reuse,0.008287848941165337,0.007000787649303675,0.015216029668226837,0.292986921035449,0.7765343763254335,nan
3,2,33,66,shift_reuse,0.0125943336108095,0.011232552118599415,0.020036828145384787,0.3476862578026451,0.7765343763254335,nan
3,2,33,66,shift_local_r2,0.00859771942852726,0.007945017889142036,0.016312826238572595,0.2699996809338111,0.7765343763254335,nan
3,2,33,66,shift_rank8_oracle,0.0077666918843769285,0.0074170175939798355,0.012045393697917461,0.16435877193340442,0.7765343763254335,nan
3,2,33,66,state_skip1,0.007758175214707412,0.0074052647687494755,0.012031623302027582,0.16439129294199678,0.7765343763254335,0.9998421283166671
3,2,33,66,state_skip2,0.007754093854370928,0.007399328518658876,0.011918437108397482,0.16448481557349476,0.7765343763254335,0.9993881134279486
3,2,33,66,state_skip4,0.0077688976799275816,0.007410913240164518,0.011732422607019542,0.16483966215972398,0.7765343763254335,0.9976633433590041
3,2,33,66,state_noise_skip1,0.007764245257550275,0.007410293910652399,0.012023281631991267,0.16438940811889233,0.7765343763254335,0.9998512834346812
3,2,33,66,state_noise_skip2,0.007766057877798061,0.0074091763235628605,0.011900818161666393,0.1644798275609697,0.7765343763254335,0.9994123896663112
3,2,33,66,state_noise_skip4,0.007792183510045841,0.00742991641163826,0.011693168198689817,0.16483618408835995,0.7765343763254335,0.9976802770865939
4,2,33,66,raw_reuse,0.009308927027188952,0.007944528013467789,0.014604724198579788,0.2793909352567702,0.7537184867670073,nan
4,2,33,66,shift_reuse,0.01761708333591139,0.016447274014353752,0.024562206864356995,0.41272550491623855,0.7537184867670073,nan
4,2,33,66,shift_local_r2,0.009200451694383487,0.008796856738626957,0.012781716976314783,0.2968724088125308,0.7537184867670073,nan
4,2,33,66,shift_rank8_oracle,0.0064239571743022125,0.00617695739492774,0.009493885980919003,0.20482228847462988,0.7537184867670073,nan
4,2,33,66,state_skip1,0.006429789578707959,0.006188847124576569,0.009511056030169128,0.20488736551069395,0.7537184867670073,0.9995199088219422
