split,sample_id,cell,layer,sampling_step,method,density,head,tile_index,query_start,family,generators,oracle_access,residual_sq,reference_sq,output_relative_l2,critical_output_relative_l2,adaptive_output_relative_l2,subspace_overlap,selected_attention_mass_mean,dynamic_scalars,dynamic_scalar_ratio_to_rank_basis,rotation_macs,tail_macs,dense_attention_macs,extra_work_ratio,record_quality_gate
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,5,0,0,full_procrustes,128,heldout_defect_posthoc,4.346294537565267e-06,1878.9102783203125,4.80957338828826e-05,0.0004381234936638085,4.809573699382492e-05,1.0,0.9993915557861328,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,5,1,16320,frozen,0,source_only,2.7777738020120475e-05,1599.7435302734375,0.00013177203640900913,0.00023733110788454407,1.6262557163536127e-05,0.6366009386956116,0.9997272491455078,0,0.0,0,262144,536739840,0.0004884004884004884,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,5,1,16320,adaptive,0,heldout_defect_posthoc,4.2308531567788646e-07,1599.7435302734375,1.626255561885016e-05,0.00023733110788454407,1.6262557163536127e-05,0.9999999999999999,0.9997272491455078,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,5,1,16320,full_procrustes,128,heldout_defect_posthoc,4.2308531567788646e-07,1599.7435302734375,1.626255561885016e-05,0.00023733110788454407,1.6262557163536127e-05,0.9999999999999999,0.9997272491455078,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,5,2,32640,frozen,0,source_only,0.00011258596143724913,2295.74853515625,0.00022145218132999433,0.0004695314440732494,4.3123656470289675e-05,0.6352692876374831,0.9994580745697021,0,0.0,0,262144,536739840,0.0004884004884004884,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,5,2,32640,adaptive,0,heldout_defect_posthoc,4.269287557037578e-06,2295.74853515625,4.312365330676227e-05,0.0004695314440732494,4.3123656470289675e-05,0.9999999999999999,0.9994580745697021,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,5,2,32640,full_procrustes,128,heldout_defect_posthoc,4.269287557037578e-06,2295.74853515625,4.312365330676227e-05,0.0004695314440732494,4.3123656470289675e-05,0.9999999999999999,0.9994580745697021,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,6,0,0,frozen,0,source_only,0.009061787793317035,1570.54443359375,0.0024020488202037456,0.007973867397104368,0.0004610829180060514,0.7492542628214807,0.9814647436141968,0,0.0,0,262144,536739840,0.0004884004884004884,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,6,0,0,adaptive,0,heldout_defect_posthoc,0.00033389364138479373,1570.54443359375,0.0004610828408552075,0.007973867397104368,0.0004610829180060514,1.0000000000000004,0.9814647436141968,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,6,0,0,full_procrustes,128,heldout_defect_posthoc,0.00033389364138479373,1570.54443359375,0.0004610828408552075,0.007973867397104368,0.0004610829180060514,1.0000000000000004,0.9814647436141968,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,6,1,16320,frozen,0,source_only,0.0023187108850730937,1511.251953125,0.00123866784238284,0.004861033497952341,0.00023475411169248978,0.7833522074879616,0.9873138666152954,0,0.0,0,262144,536739840,0.0004884004884004884,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,6,1,16320,adaptive,0,heldout_defect_posthoc,8.328430479770082e-05,1511.251953125,0.00023475407777134622,0.004861033497952341,0.00023475411169248978,0.9999999999999999,0.9873138666152954,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,6,1,16320,full_procrustes,128,heldout_defect_posthoc,8.328430479770082e-05,1511.251953125,0.00023475407777134622,0.004861033497952341,0.00023475411169248978,0.9999999999999999,0.9873138666152954,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,6,2,32640,frozen,0,source_only,0.003781446776299046,1555.29052734375,0.0015592768552901081,0.005477264132935448,0.0003387510261007264,0.7816298219769432,0.9838204979896545,0,0.0,0,262144,536739840,0.0004884004884004884,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,6,2,32640,adaptive,0,heldout_defect_posthoc,0.00017847304890381433,1555.29052734375,0.0003387509782092179,0.005477264132935448,0.0003387510261007264,0.9999999999999998,0.9838204979896545,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,6,2,32640,full_procrustes,128,heldout_defect_posthoc,0.00017847304890381433,1555.29052734375,0.0003387509782092179,0.005477264132935448,0.0003387510261007264,0.9999999999999998,0.9838204979896545,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,7,0,0,frozen,0,source_only,0.0698669452628833,540.9581298828125,0.011364597309758246,0.019803384745831477,0.0016934268302193495,0.5687906533311209,0.9557783603668213,0,0.0,0,262144,536739840,0.0004884004884004884,False
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,7,0,0,adaptive,0,heldout_defect_posthoc,0.001551302329241418,540.9581298828125,0.0016934266739481068,0.019803384745831477,0.0016934268302193495,1.0,0.9557783603668213,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,7,0,0,full_procrustes,128,heldout_defect_posthoc,0.001551302329241418,540.9581298828125,0.0016934266739481068,0.019803384745831477,0.0016934268302193495,1.0,0.9557783603668213,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,7,1,16320,frozen,0,source_only,0.06613501637236635,512.7139282226562,0.011357380473606807,0.026160382513450653,0.0017385767444211063,0.596205099182989,0.946686863899231,0,0.0,0,262144,536739840,0.0004884004884004884,False
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,7,1,16320,adaptive,0,heldout_defect_posthoc,0.0015497539134022719,512.7139282226562,0.0017385765321854252,0.026160382513450653,0.0017385767444211063,0.9999999999999999,0.946686863899231,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,7,1,16320,full_procrustes,128,heldout_defect_posthoc,0.0015497539134022719,512.7139282226562,0.0017385765321854252,0.026160382513450653,0.0017385767444211063,0.9999999999999999,0.946686863899231,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,7,2,32640,frozen,0,source_only,0.3655709927659968,586.3121948242188,0.02497016432805538,0.05050893592210482,0.004008543678069952,0.5982818333049027,0.8750101327896118,0,0.0,0,262144,536739840,0.0004884004884004884,False
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,7,2,32640,adaptive,0,heldout_defect_posthoc,0.009421110378283389,586.3121948242188,0.004008543329691168,0.05050893592210482,0.004008543678069952,1.0,0.8750101327896118,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,7,2,32640,full_procrustes,128,heldout_defect_posthoc,0.009421110378283389,586.3121948242188,0.004008543329691168,0.05050893592210482,0.004008543678069952,1.0,0.8750101327896118,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,8,0,0,frozen,0,source_only,1.1101031365562477,166.6895751953125,0.08160700604296156,0.23786320148805984,0.0016494403286302973,0.5328620034454825,0.2558361291885376,0,0.0,0,262144,536739840,0.0004884004884004884,False
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,8,0,0,adaptive,0,heldout_defect_posthoc,0.0004535045970126133,166.6895751953125,0.0016494403975429517,0.23786320148805984,0.0016494403286302973,1.0000000000000002,0.2558361291885376,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,8,0,0,full_procrustes,128,heldout_defect_posthoc,0.0004535045970126133,166.6895751953125,0.0016494403975429517,0.23786320148805984,0.0016494403286302973,1.0000000000000002,0.2558361291885376,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,8,1,16320,frozen,0,source_only,0.8663960135077937,155.30596923828125,0.07469029048749296,0.5762878187233026,0.0018214961428033383,0.5893343059762938,0.26119139790534973,0,0.0,0,262144,536739840,0.0004884004884004884,False
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,8,1,16320,adaptive,0,heldout_defect_posthoc,0.0005152812910171752,155.30596923828125,0.0018214955432803526,0.5762878187233026,0.0018214961428033383,0.9999999999999999,0.26119139790534973,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,8,1,16320,full_procrustes,128,heldout_defect_posthoc,0.0005152812910171752,155.30596923828125,0.0018214955432803526,0.5762878187233026,0.0018214961428033383,0.9999999999999999,0.26119139790534973,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,8,2,32640,frozen,0,source_only,0.7676403366028794,175.60447692871094,0.0661166897487901,0.19005092838602247,0.0016235255567034414,0.5860012295324077,0.2613227367401123,0,0.0,0,262144,536739840,0.0004884004884004884,False
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,8,2,32640,adaptive,0,heldout_defect_posthoc,0.0004628642093127401,175.60447692871094,0.001623525104059997,0.19005092838602247,0.0016235255567034414,0.9999999999999998,0.2613227367401123,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,8,2,32640,full_procrustes,128,heldout_defect_posthoc,0.0004628642093127401,175.60447692871094,0.001623525104059997,0.19005092838602247,0.0016235255567034414,0.9999999999999998,0.2613227367401123,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,9,0,0,frozen,0,source_only,0.6171754398250071,119.2624740600586,0.07193701457619416,0.36740495454917116,0.0028025173256886757,0.6299792822578412,0.3039551377296448,0,0.0,0,262144,536739840,0.0004884004884004884,False
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,9,0,0,adaptive,0,heldout_defect_posthoc,0.0009366995996986597,119.2624740600586,0.002802517028544561,0.36740495454917116,0.0028025173256886757,1.0,0.3039551377296448,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,9,0,0,full_procrustes,128,heldout_defect_posthoc,0.0009366995996986597,119.2624740600586,0.002802517028544561,0.36740495454917116,0.0028025173256886757,1.0,0.3039551377296448,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,9,1,16320,frozen,0,source_only,0.7209428510816944,107.84619140625,0.08176134244471012,0.8779215905108317,0.0025581562807745336,0.6090508441380049,0.3584744334220886,0,0.0,0,262144,536739840,0.0004884004884004884,False
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,9,1,16320,adaptive,0,heldout_defect_posthoc,0.0007057637401834821,107.84619140625,0.002558157412822825,0.8779215905108317,0.0025581562807745336,1.0,0.3584744334220886,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,9,1,16320,full_procrustes,128,heldout_defect_posthoc,0.0007057637401834821,107.84619140625,0.002558157412822825,0.8779215905108317,0.0025581562807745336,1.0,0.3584744334220886,2048,1.0,524288,262144,536739840,0.0014652014652014652,True
seed_holdout,s02_p00_seed20260741,layer00_step00_capacity_control,0,0,contribution_norm,0.25,9,2,32640,frozen,0,source_only,1.1269271493779642,329.8741455078125,0.05844855540964663,0.5923870658574488,0.0015168321005756354,0.6520112250166784,0.41863054037094116,0,0.0,0,262144,536739840,0.0004884004884004884,False
