category,layer,mode,method,capacity,delay,run_count,observation_count,mean_cosine_mean,mean_cosine_std,median_cosine_mean,median_cosine_std,mean_relative_l2_mean,mean_relative_l2_std,coverage_mean,coverage_std,cosine_gain_vs_recent
__all__,8,frame_centered_unit,recent_window,8,2,1,6,0.9992306256778929,2.8637613098444436e-05,0.9992791181075628,3.964266861013377e-05,0.03894762112526506,0.0006899127753612681,1.0,0.0,0.0
__all__,8,frame_centered_unit,recent_window,8,4,1,4,0.9960787584761852,0.00010621957295117353,0.9964440117101104,9.716508609259227e-05,0.08777119633830208,0.0011244174939771096,1.0,0.0,0.0
__all__,8,frame_centered_unit,uniform_reservoir,8,0,1,8,0.9555194385710635,0.05702520187804617,0.9992452591690367,0.0009696370865314334,0.1086631778752643,0.12396040797089045,0.90625,0.12103072956898178,-0.04448056142893653
__all__,8,frame_centered_unit,uniform_reservoir,8,1,1,7,0.9492791255213036,0.05832945052490419,0.9994858330815461,0.0004849760207652328,0.12103299141083967,0.12683605860398897,0.8928571428571429,0.12371791482634838,-0.05072087447869644
__all__,8,frame_centered_unit,uniform_reservoir,8,2,1,6,0.9405250555137035,0.058841644675907016,0.9994016230236552,0.0004458025724509468,0.14263048824249983,0.11880827026511616,0.875,0.125,-0.058705570164189425
__all__,8,frame_centered_unit,uniform_reservoir,8,4,1,4,0.9105582965480713,0.05056755777015725,0.9987320635599444,0.0005650079462120011,0.20906805723897243,0.0961774547380907,0.8125,0.10825317547305482,-0.08552046192811391
unlabeled,8,frame_centered_unit,instant_adaptive,8,0,1,8,1.0,1.1102230246251565e-16,1.0,1.1102230246251565e-16,0.0,0.0,1.0,0.0,0.0
unlabeled,8,frame_centered_unit,instant_adaptive,8,1,1,7,0.9996758611995414,0.0002361267269985666,0.9996998096488089,0.00022453216683299306,0.02220908302919213,0.012049442605649954,1.0,0.0,-0.00032413880045856214
unlabeled,8,frame_centered_unit,instant_adaptive,8,2,1,6,0.9997794266523853,7.837991022540053e-05,0.9997943068257068,7.196629439476522e-05,0.02057993455465913,0.00343787625093492,1.0,0.0,0.0005488009744923916
unlabeled,8,frame_centered_unit,instant_adaptive,8,4,1,4,0.9982110001636754,0.0003607669229844316,0.9983867312198162,0.0002966227261713525,0.05897764295695756,0.005826734991026896,1.0,0.0,0.002132241687490155
unlabeled,8,frame_centered_unit,instant_oja,8,0,1,8,1.0,1.1102230246251565e-16,1.0,1.1102230246251565e-16,0.0,0.0,1.0,0.0,0.0
unlabeled,8,frame_centered_unit,instant_oja,8,1,1,7,0.9993853752692174,0.00025905285960940765,0.9994187519897803,0.0002475219138844757,0.03219136343956912,0.013262472835539796,1.0,0.0,-0.0006146247307825536
unlabeled,8,frame_centered_unit,instant_oja,8,2,1,6,0.9986345079196818,0.0008545389074146447,0.9986947529386764,0.0008300873712103174,0.046886482217058545,0.021901433196138798,1.0,0.0,-0.0005961177582111121
unlabeled,8,frame_centered_unit,instant_oja,8,4,1,4,0.9990192193722838,0.0007377223088968111,0.9990822164276509,0.0006537904525879842,0.04030237909812784,0.016251270738944792,1.0,0.0,0.0029404608960985623
unlabeled,8,frame_centered_unit,recent_window,8,0,1,8,1.0,1.1102230246251565e-16,1.0,1.1102230246251565e-16,0.0,0.0,1.0,0.0,0.0
unlabeled,8,frame_centered_unit,recent_window,8,1,1,7,1.0,8.392497208503151e-17,1.0,8.392497208503151e-17,0.0,0.0,1.0,0.0,0.0
unlabeled,8,frame_centered_unit,recent_window,8,2,1,6,0.9992306256778929,2.8637613098444436e-05,0.9992791181075628,3.964266861013377e-05,0.03894762112526506,0.0006899127753612681,1.0,0.0,0.0
unlabeled,8,frame_centered_unit,recent_window,8,4,1,4,0.9960787584761852,0.00010621957295117353,0.9964440117101104,9.716508609259227e-05,0.08777119633830208,0.0011244174939771096,1.0,0.0,0.0
unlabeled,8,frame_centered_unit,uniform_reservoir,8,0,1,8,0.9555194385710635,0.05702520187804617,0.9992452591690367,0.0009696370865314334,0.1086631778752643,0.12396040797089045,0.90625,0.12103072956898178,-0.04448056142893653
unlabeled,8,frame_centered_unit,uniform_reservoir,8,1,1,7,0.9492791255213036,0.05832945052490419,0.9994858330815461,0.0004849760207652328,0.12103299141083967,0.12683605860398897,0.8928571428571429,0.12371791482634838,-0.05072087447869644
unlabeled,8,frame_centered_unit,uniform_reservoir,8,2,1,6,0.9405250555137035,0.058841644675907016,0.9994016230236552,0.0004458025724509468,0.14263048824249983,0.11880827026511616,0.875,0.125,-0.058705570164189425
unlabeled,8,frame_centered_unit,uniform_reservoir,8,4,1,4,0.9105582965480713,0.05056755777015725,0.9987320635599444,0.0005650079462120011,0.20906805723897243,0.0961774547380907,0.8125,0.10825317547305482,-0.08552046192811391
