sample_id,sample_position,layout,refined_group_count,teacher_index,answer_index,approximate_index,candidate_kl,prediction_match,baseline_correct,approximate_correct,compressed_top1_margin,target_risk_mass_capture,reader_token_count,reader_token_retention,dense_equivalence_error
vsi_question_3132,73,compact_contiguous,392,0,1,0,0.0,1,0,0,0.0,1.0,1568,1.0,0.0
vsi_question_3132,73,compact_original_position,392,0,1,0,0.0,1,0,0,0.0,1.0,1568,1.0,0.0
vsi_question_3132,73,fixed_repeated,392,0,1,0,0.0,1,0,0,0.0,1.0,1568,1.0,0.0
vsi_question_5084,74,compact_contiguous,0,0,2,0,0.00034921709448099136,1,0,0,0.625,0.0,392,0.25,0.0
vsi_question_5084,74,compact_original_position,0,0,2,0,0.00034921709448099136,1,0,0,0.625,0.0,392,0.25,0.0
vsi_question_5084,74,fixed_repeated,0,0,2,0,0.00032367417588829994,1,0,0,0.625,0.0,1568,1.0,0.0
vsi_question_5084,74,compact_contiguous,49,0,2,0,0.0,1,0,0,0.625,0.6246308088302612,539,0.34375,0.0
vsi_question_5084,74,compact_original_position,49,0,2,0,0.00032367417588829994,1,0,0,0.625,0.6246308088302612,539,0.34375,0.0
vsi_question_5084,74,fixed_repeated,49,0,2,0,0.0,1,0,0,0.625,0.6246308088302612,1568,1.0,0.0
vsi_question_5084,74,compact_contiguous,98,0,2,0,0.001247689127922058,1,0,0,0.625,0.8028503060340881,686,0.4375,0.0
vsi_question_5084,74,compact_original_position,98,0,2,0,0.001247689127922058,1,0,0,0.625,0.8028503060340881,686,0.4375,0.0
vsi_question_5084,74,fixed_repeated,98,0,2,0,0.001247689127922058,1,0,0,0.625,0.8028503060340881,1568,1.0,0.0
vsi_question_5084,74,compact_contiguous,128,0,2,0,0.00032367417588829994,1,0,0,0.625,0.8697422742843628,776,0.49489795918367346,0.0
vsi_question_5084,74,compact_original_position,128,0,2,0,0.0038345931097865105,1,0,0,0.75,0.8697422742843628,776,0.49489795918367346,0.0
vsi_question_5084,74,fixed_repeated,128,0,2,0,0.001247689127922058,1,0,0,0.625,0.8697422742843628,1568,1.0,0.0
vsi_question_5084,74,compact_contiguous,160,0,2,0,0.00032367417588829994,1,0,0,0.625,0.9232512712478638,872,0.5561224489795918,0.0
vsi_question_5084,74,compact_original_position,160,0,2,0,0.001247689127922058,1,0,0,0.625,0.9232512712478638,872,0.5561224489795918,0.0
vsi_question_5084,74,fixed_repeated,160,0,2,0,0.001247689127922058,1,0,0,0.625,0.9232512712478638,1568,1.0,0.0
vsi_question_5084,74,compact_contiguous,196,0,2,0,0.0023081256076693535,1,0,0,0.5,0.9653346538543701,980,0.625,0.0
vsi_question_5084,74,compact_original_position,196,0,2,0,0.001247689127922058,1,0,0,0.625,0.9653346538543701,980,0.625,0.0
vsi_question_5084,74,fixed_repeated,196,0,2,0,0.002547980286180973,1,0,0,0.75,0.9653346538543701,1568,1.0,0.0
vsi_question_5084,74,compact_contiguous,245,0,2,0,0.00032367417588829994,1,0,0,0.625,0.9945539832115173,1127,0.71875,0.0
vsi_question_5084,74,compact_original_position,245,0,2,0,0.001247689127922058,1,0,0,0.625,0.9945539832115173,1127,0.71875,0.0
vsi_question_5084,74,fixed_repeated,245,0,2,0,0.0018172001000493765,1,0,0,0.75,0.9945539832115173,1568,1.0,0.0
vsi_question_5084,74,compact_contiguous,294,0,2,0,0.0017584857996553183,1,0,0,0.5,1.0,1274,0.8125,0.0
vsi_question_5084,74,compact_original_position,294,0,2,0,0.002547980286180973,1,0,0,0.75,1.0,1274,0.8125,0.0
vsi_question_5084,74,fixed_repeated,294,0,2,0,0.0018172001000493765,1,0,0,0.75,1.0,1568,1.0,0.0
vsi_question_5084,74,compact_contiguous,343,0,2,0,0.0018545209895819426,1,0,0,0.5,1.0,1421,0.90625,0.0
vsi_question_5084,74,compact_original_position,343,0,2,0,0.00032367417588829994,1,0,0,0.625,1.0,1421,0.90625,0.0
vsi_question_5084,74,fixed_repeated,343,0,2,0,0.00032367417588829994,1,0,0,0.625,1.0,1568,1.0,0.0
vsi_question_5084,74,compact_contiguous,392,0,2,0,0.0,1,0,0,0.625,1.0,1568,1.0,0.0
vsi_question_5084,74,compact_original_position,392,0,2,0,0.0,1,0,0,0.625,1.0,1568,1.0,0.0
vsi_question_5084,74,fixed_repeated,392,0,2,0,0.0,1,0,0,0.625,1.0,1568,1.0,0.0
vsi_question_1569,75,compact_contiguous,0,0,1,0,0.11752510815858841,1,0,0,0.875,0.0,392,0.25,0.0
vsi_question_1569,75,compact_original_position,0,0,1,0,0.07413262873888016,1,0,0,0.875,0.0,392,0.25,0.0
vsi_question_1569,75,fixed_repeated,0,0,1,0,0.0017683841288089752,1,0,0,1.75,0.0,1568,1.0,0.0
vsi_question_1569,75,compact_contiguous,49,0,1,0,0.06385502219200134,1,0,0,1.0,0.6747294068336487,539,0.34375,0.0
vsi_question_1569,75,compact_original_position,49,0,1,0,0.017618417739868164,1,0,0,1.125,0.6747294068336487,539,0.34375,0.0
vsi_question_1569,75,fixed_repeated,49,0,1,0,0.004715438932180405,1,0,0,1.625,0.6747294068336487,1568,1.0,0.0
vsi_question_1569,75,compact_contiguous,98,0,1,0,0.03032754734158516,1,0,0,1.25,0.8875653743743896,686,0.4375,0.0
vsi_question_1569,75,compact_original_position,98,0,1,0,0.003560442477464676,1,0,0,1.5,0.8875653743743896,686,0.4375,0.0
vsi_question_1569,75,fixed_repeated,98,0,1,0,0.0021687110420316458,1,0,0,1.625,0.8875653743743896,1568,1.0,0.0
vsi_question_1569,75,compact_contiguous,128,0,1,0,0.018868429586291313,1,0,0,1.375,0.9544238448143005,776,0.49489795918367346,0.0
vsi_question_1569,75,compact_original_position,128,0,1,0,0.004715438932180405,1,0,0,1.625,0.9544238448143005,776,0.49489795918367346,0.0
vsi_question_1569,75,fixed_repeated,128,0,1,0,0.010747535154223442,1,0,0,1.875,0.9544238448143005,1568,1.0,0.0
vsi_question_1569,75,compact_contiguous,160,0,1,0,0.006143012084066868,1,0,0,1.5,0.9897419214248657,872,0.5561224489795918,0.0
vsi_question_1569,75,compact_original_position,160,0,1,0,0.004715438932180405,1,0,0,1.625,0.9897419214248657,872,0.5561224489795918,0.0
vsi_question_1569,75,fixed_repeated,160,0,1,0,0.002812698483467102,1,0,0,1.75,0.9897419214248657,1568,1.0,0.0
vsi_question_1569,75,compact_contiguous,196,0,1,0,0.008596712723374367,1,0,0,1.375,1.0,980,0.625,0.0
vsi_question_1569,75,compact_original_position,196,0,1,0,0.004715438932180405,1,0,0,1.625,1.0,980,0.625,0.0
vsi_question_1569,75,fixed_repeated,196,0,1,0,0.002812698483467102,1,0,0,1.75,1.0,1568,1.0,0.0
vsi_question_1569,75,compact_contiguous,245,0,1,0,0.0024935316760092974,1,0,0,1.625,1.0,1127,0.71875,0.0
vsi_question_1569,75,compact_original_position,245,0,1,0,0.0021687110420316458,1,0,0,1.625,1.0,1127,0.71875,0.0
vsi_question_1569,75,fixed_repeated,245,0,1,0,0.002812698483467102,1,0,0,1.75,1.0,1568,1.0,0.0
vsi_question_1569,75,compact_contiguous,294,0,1,0,0.008596712723374367,1,0,0,1.375,1.0,1274,0.8125,0.0
vsi_question_1569,75,compact_original_position,294,0,1,0,0.0021687110420316458,1,0,0,1.625,1.0,1274,0.8125,0.0
vsi_question_1569,75,fixed_repeated,294,0,1,0,0.0,1,0,0,1.625,1.0,1568,1.0,0.0
vsi_question_1569,75,compact_contiguous,343,0,1,0,0.0030820444226264954,1,0,0,1.5,1.0,1421,0.90625,0.0
vsi_question_1569,75,compact_original_position,343,0,1,0,0.0005612169625237584,1,0,0,1.625,1.0,1421,0.90625,0.0
vsi_question_1569,75,fixed_repeated,343,0,1,0,0.0013612797483801842,1,0,0,1.75,1.0,1568,1.0,0.0
vsi_question_1569,75,compact_contiguous,392,0,1,0,0.0,1,0,0,1.625,1.0,1568,1.0,0.0
vsi_question_1569,75,compact_original_position,392,0,1,0,0.0,1,0,0,1.625,1.0,1568,1.0,0.0
vsi_question_1569,75,fixed_repeated,392,0,1,0,0.0,1,0,0,1.625,1.0,1568,1.0,0.0
vsi_question_3722,76,compact_contiguous,0,1,0,1,0.0018994733691215515,1,0,0,0.25,0.0,392,0.25,0.0
vsi_question_3722,76,compact_original_position,0,1,0,1,0.0,1,0,0,0.375,0.0,392,0.25,0.0
vsi_question_3722,76,fixed_repeated,0,1,0,1,0.00741075724363327,1,0,0,0.625,0.0,1568,1.0,0.0
vsi_question_3722,76,compact_contiguous,49,1,0,1,0.0018703974783420563,1,0,0,0.5,0.7023665904998779,539,0.34375,0.0
vsi_question_3722,76,compact_original_position,49,1,0,1,0.028988026082515717,1,0,0,0.875,0.7023665904998779,539,0.34375,0.0
vsi_question_3722,76,fixed_repeated,49,1,0,1,0.04472187161445618,1,0,0,1.0,0.7023665904998779,1568,1.0,0.0
vsi_question_3722,76,compact_contiguous,98,1,0,1,0.0,1,0,0,0.375,0.9080601930618286,686,0.4375,0.0
vsi_question_3722,76,compact_original_position,98,1,0,1,0.016497761011123657,1,0,0,0.75,0.9080601930618286,686,0.4375,0.0
vsi_question_3722,76,fixed_repeated,98,1,0,1,0.028988026082515717,1,0,0,0.875,0.9080601930618286,1568,1.0,0.0
vsi_question_3722,76,compact_contiguous,128,1,0,1,0.0018703974783420563,1,0,0,0.5,0.9682697653770447,776,0.49489795918367346,0.0
vsi_question_3722,76,compact_original_position,128,1,0,1,0.00741075724363327,1,0,0,0.625,0.9682697653770447,776,0.49489795918367346,0.0
vsi_question_3722,76,fixed_repeated,128,1,0,1,0.04472187161445618,1,0,0,1.0,0.9682697653770447,1568,1.0,0.0
vsi_question_3722,76,compact_contiguous,160,1,0,1,0.0,1,0,0,0.375,0.9980364441871643,872,0.5561224489795918,0.0
vsi_question_3722,76,compact_original_position,160,1,0,1,0.0018703974783420563,1,0,0,0.5,0.9980364441871643,872,0.5561224489795918,0.0
vsi_question_3722,76,fixed_repeated,160,1,0,1,0.028988026082515717,1,0,0,0.875,0.9980364441871643,1568,1.0,0.0
vsi_question_3722,76,compact_contiguous,196,1,0,1,0.0018703974783420563,1,0,0,0.5,1.0,980,0.625,0.0
vsi_question_3722,76,compact_original_position,196,1,0,1,0.00741075724363327,1,0,0,0.625,1.0,980,0.625,0.0
vsi_question_3722,76,fixed_repeated,196,1,0,1,0.028988026082515717,1,0,0,0.875,1.0,1568,1.0,0.0
vsi_question_3722,76,compact_contiguous,245,1,0,1,0.0,1,0,0,0.375,1.0,1127,0.71875,0.0
vsi_question_3722,76,compact_original_position,245,1,0,1,0.00741075724363327,1,0,0,0.625,1.0,1127,0.71875,0.0
vsi_question_3722,76,fixed_repeated,245,1,0,1,0.016497761011123657,1,0,0,0.75,1.0,1568,1.0,0.0
vsi_question_3722,76,compact_contiguous,294,1,0,1,0.0,1,0,0,0.375,1.0,1274,0.8125,0.0
vsi_question_3722,76,compact_original_position,294,1,0,1,0.0018703974783420563,1,0,0,0.5,1.0,1274,0.8125,0.0
vsi_question_3722,76,fixed_repeated,294,1,0,1,0.00741075724363327,1,0,0,0.625,1.0,1568,1.0,0.0
vsi_question_3722,76,compact_contiguous,343,1,0,1,0.0018703974783420563,1,0,0,0.5,1.0,1421,0.90625,0.0
vsi_question_3722,76,compact_original_position,343,1,0,1,0.0018703974783420563,1,0,0,0.5,1.0,1421,0.90625,0.0
vsi_question_3722,76,fixed_repeated,343,1,0,1,0.00741075724363327,1,0,0,0.625,1.0,1568,1.0,0.0
vsi_question_3722,76,compact_contiguous,392,1,0,1,0.0,1,0,0,0.375,1.0,1568,1.0,0.0
vsi_question_3722,76,compact_original_position,392,1,0,1,0.0,1,0,0,0.375,1.0,1568,1.0,0.0
vsi_question_3722,76,fixed_repeated,392,1,0,1,0.0,1,0,0,0.375,1.0,1568,1.0,0.0
vsi_question_5105,77,compact_contiguous,0,0,2,0,0.001921175979077816,1,0,0,0.5,0.0,392,0.25,0.0
vsi_question_5105,77,compact_original_position,0,0,2,0,0.007682181894779205,1,0,0,0.375,0.0,392,0.25,0.0
vsi_question_5105,77,fixed_repeated,0,0,2,0,0.004763837903738022,1,0,0,0.375,0.0,1568,1.0,0.0
vsi_question_5105,77,compact_contiguous,49,0,2,0,0.00776112824678421,1,0,0,0.625,0.5728447437286377,539,0.34375,0.0
vsi_question_5105,77,compact_original_position,49,0,2,0,0.0035326704382896423,1,0,0,0.5,0.5728447437286377,539,0.34375,0.0
vsi_question_5105,77,fixed_repeated,49,0,2,0,0.0035326704382896423,1,0,0,0.5,0.5728447437286377,1568,1.0,0.0
vsi_question_5105,77,compact_contiguous,98,0,2,0,0.00776112824678421,1,0,0,0.625,0.7780373096466064,686,0.4375,0.0
vsi_question_5105,77,compact_original_position,98,0,2,0,0.006078559905290604,1,0,0,0.625,0.7780373096466064,686,0.4375,0.0
vsi_question_5105,77,fixed_repeated,98,0,2,0,0.0029654372483491898,1,0,0,0.5,0.7780373096466064,1568,1.0,0.0
vsi_question_5105,77,compact_contiguous,128,0,2,0,0.00776112824678421,1,0,0,0.625,0.8511187434196472,776,0.49489795918367346,0.0
vsi_question_5105,77,compact_original_position,128,0,2,0,0.013496920466423035,1,0,0,0.75,0.8511187434196472,776,0.49489795918367346,0.0
vsi_question_5105,77,fixed_repeated,128,0,2,0,0.001921175979077816,1,0,0,0.5,0.8511187434196472,1568,1.0,0.0
vsi_question_5105,77,compact_contiguous,160,0,2,0,0.009964510798454285,1,0,0,0.625,0.9070969223976135,872,0.5561224489795918,0.0
vsi_question_5105,77,compact_original_position,160,0,2,0,0.0069279782474040985,1,0,0,0.625,0.9070969223976135,872,0.5561224489795918,0.0
vsi_question_5105,77,fixed_repeated,160,0,2,0,0.001921175979077816,1,0,0,0.5,0.9070969223976135,1568,1.0,0.0
vsi_question_5105,77,compact_contiguous,196,0,2,0,0.010599661618471146,1,0,0,0.625,0.9511588215827942,980,0.625,0.0
vsi_question_5105,77,compact_original_position,196,0,2,0,0.009964510798454285,1,0,0,0.625,0.9511588215827942,980,0.625,0.0
vsi_question_5105,77,fixed_repeated,196,0,2,0,0.001921175979077816,1,0,0,0.5,0.9511588215827942,1568,1.0,0.0
vsi_question_5105,77,compact_contiguous,245,0,2,0,0.001921175979077816,1,0,0,0.5,0.9886613488197327,1127,0.71875,0.0
vsi_question_5105,77,compact_original_position,245,0,2,0,0.001921175979077816,1,0,0,0.5,0.9886613488197327,1127,0.71875,0.0
vsi_question_5105,77,fixed_repeated,245,0,2,0,0.0016237106174230576,1,0,0,0.5,0.9886613488197327,1568,1.0,0.0
vsi_question_5105,77,compact_contiguous,294,0,2,0,0.001921175979077816,1,0,0,0.5,1.0,1274,0.8125,0.0
vsi_question_5105,77,compact_original_position,294,0,2,0,0.001921175979077816,1,0,0,0.5,1.0,1274,0.8125,0.0
vsi_question_5105,77,fixed_repeated,294,0,2,0,0.001921175979077816,1,0,0,0.5,1.0,1568,1.0,0.0
vsi_question_5105,77,compact_contiguous,343,0,2,0,0.0009880615398287773,1,0,0,0.375,1.0,1421,0.90625,0.0
vsi_question_5105,77,compact_original_position,343,0,2,0,0.001514027826488018,1,0,0,0.375,1.0,1421,0.90625,0.0
vsi_question_5105,77,fixed_repeated,343,0,2,0,0.0029654372483491898,1,0,0,0.5,1.0,1568,1.0,0.0
vsi_question_5105,77,compact_contiguous,392,0,2,0,0.0,1,0,0,0.375,1.0,1568,1.0,0.0
vsi_question_5105,77,compact_original_position,392,0,2,0,0.0,1,0,0,0.375,1.0,1568,1.0,0.0
vsi_question_5105,77,fixed_repeated,392,0,2,0,0.0,1,0,0,0.375,1.0,1568,1.0,0.0
vsi_question_2957,78,compact_contiguous,0,0,3,3,0.16623137891292572,0,0,1,0.75,0.0,392,0.25,0.0
vsi_question_2957,78,compact_original_position,0,0,3,3,0.1386069357395172,0,0,1,0.375,0.0,392,0.25,0.0
vsi_question_2957,78,fixed_repeated,0,0,3,3,0.22658497095108032,0,0,1,0.5,0.0,1568,1.0,0.0
vsi_question_2957,78,compact_contiguous,49,0,3,0,0.0006260834634304047,1,0,0,0.375,0.6157981157302856,539,0.34375,0.0
vsi_question_2957,78,compact_original_position,49,0,3,0,0.007542939856648445,1,0,0,0.625,0.6157981157302856,539,0.34375,0.0
vsi_question_2957,78,fixed_repeated,49,0,3,3,0.14542973041534424,0,0,1,0.125,0.6157981157302856,1568,1.0,0.0
vsi_question_2957,78,compact_contiguous,98,0,3,0,0.010069984942674637,1,0,0,0.375,0.7945864200592041,686,0.4375,0.0
vsi_question_2957,78,compact_original_position,98,0,3,0,0.052828799933195114,1,0,0,0.625,0.7945864200592041,686,0.4375,0.0
vsi_question_2957,78,fixed_repeated,98,0,3,3,0.11951836943626404,0,0,1,0.125,0.7945864200592041,1568,1.0,0.0
vsi_question_2957,78,compact_contiguous,128,0,3,0,0.020264513790607452,1,0,0,0.75,0.8642551898956299,776,0.49489795918367346,0.0
vsi_question_2957,78,compact_original_position,128,0,3,0,0.03847462683916092,1,0,0,0.75,0.8642551898956299,776,0.49489795918367346,0.0
vsi_question_2957,78,fixed_repeated,128,0,3,0,0.08013725280761719,1,0,0,0.25,0.8642551898956299,1568,1.0,0.0
vsi_question_2957,78,compact_contiguous,160,0,3,1,0.022952014580368996,0,0,0,0.125,0.9171953797340393,872,0.5561224489795918,0.0
vsi_question_2957,78,compact_original_position,160,0,3,0,0.029329746961593628,1,0,0,0.875,0.9171953797340393,872,0.5561224489795918,0.0
vsi_question_2957,78,fixed_repeated,160,0,3,0,0.047888919711112976,1,0,0,0.25,0.9171953797340393,1568,1.0,0.0
vsi_question_2957,78,compact_contiguous,196,0,3,0,0.03217186778783798,1,0,0,0.0,0.9550970792770386,980,0.625,0.0
vsi_question_2957,78,compact_original_position,196,0,3,0,0.02178083173930645,1,0,0,0.875,0.9550970792770386,980,0.625,0.0
vsi_question_2957,78,fixed_repeated,196,0,3,0,0.01621061936020851,1,0,0,0.375,0.9550970792770386,1568,1.0,0.0
vsi_question_2957,78,compact_contiguous,245,0,3,0,0.02643416076898575,1,0,0,0.125,0.9877977967262268,1127,0.71875,0.0
vsi_question_2957,78,compact_original_position,245,0,3,0,0.012745548039674759,1,0,0,0.75,0.9877977967262268,1127,0.71875,0.0
vsi_question_2957,78,fixed_repeated,245,0,3,0,0.0015492867678403854,1,0,0,0.5,0.9877977967262268,1568,1.0,0.0
vsi_question_2957,78,compact_contiguous,294,0,3,0,0.031787142157554626,1,0,0,0.0,0.9999547004699707,1274,0.8125,0.0
vsi_question_2957,78,compact_original_position,294,0,3,0,0.013400997966527939,1,0,0,0.625,0.9999547004699707,1274,0.8125,0.0
vsi_question_2957,78,fixed_repeated,294,0,3,0,0.0129825659096241,1,0,0,0.625,0.9999547004699707,1568,1.0,0.0
vsi_question_2957,78,compact_contiguous,343,0,3,0,0.010069984942674637,1,0,0,0.375,1.0,1421,0.90625,0.0
vsi_question_2957,78,compact_original_position,343,0,3,0,0.013835783116519451,1,0,0,0.625,1.0,1421,0.90625,0.0
vsi_question_2957,78,fixed_repeated,343,0,3,0,0.0,1,0,0,0.375,1.0,1568,1.0,0.0
vsi_question_2957,78,compact_contiguous,392,0,3,0,0.0,1,0,0,0.375,1.0,1568,1.0,0.0
vsi_question_2957,78,compact_original_position,392,0,3,0,0.0,1,0,0,0.375,1.0,1568,1.0,0.0
vsi_question_2957,78,fixed_repeated,392,0,3,0,0.0,1,0,0,0.375,1.0,1568,1.0,0.0
vsi_question_1880,79,compact_contiguous,0,1,2,2,0.03392970561981201,0,0,1,0.125,0.0,392,0.25,0.0
vsi_question_1880,79,compact_original_position,0,1,2,2,0.018969766795635223,0,0,1,0.125,0.0,392,0.25,0.0
vsi_question_1880,79,fixed_repeated,0,1,2,1,0.0008776085451245308,1,0,0,0.25,0.0,1568,1.0,0.0
vsi_question_1880,79,compact_contiguous,49,1,2,1,0.023567982017993927,1,0,0,0.0,0.5774812698364258,539,0.34375,0.0
vsi_question_1880,79,compact_original_position,49,1,2,1,0.04880876839160919,1,0,0,0.375,0.5774812698364258,539,0.34375,0.0
vsi_question_1880,79,fixed_repeated,49,1,2,1,0.02861328423023224,1,0,0,0.75,0.5774812698364258,1568,1.0,0.0
vsi_question_1880,79,compact_contiguous,98,1,2,1,0.008291877806186676,1,0,0,0.125,0.7941560745239258,686,0.4375,0.0
vsi_question_1880,79,compact_original_position,98,1,2,1,0.013564466498792171,1,0,0,0.5,0.7941560745239258,686,0.4375,0.0
vsi_question_1880,79,fixed_repeated,98,1,2,1,0.031030721962451935,1,0,0,0.75,0.7941560745239258,1568,1.0,0.0
vsi_question_1880,79,compact_contiguous,128,1,2,1,0.015863262116909027,1,0,0,0.25,0.8663849830627441,776,0.49489795918367346,0.0
vsi_question_1880,79,compact_original_position,128,1,2,1,0.013564466498792171,1,0,0,0.5,0.8663849830627441,776,0.49489795918367346,0.0
vsi_question_1880,79,fixed_repeated,128,1,2,1,0.031030721962451935,1,0,0,0.75,0.8663849830627441,1568,1.0,0.0
vsi_question_1880,79,compact_contiguous,160,1,2,1,0.004073280841112137,1,0,0,0.125,0.9198882579803467,872,0.5561224489795918,0.0
vsi_question_1880,79,compact_original_position,160,1,2,1,0.010555300861597061,1,0,0,0.5,0.9198882579803467,872,0.5561224489795918,0.0
vsi_question_1880,79,fixed_repeated,160,1,2,1,0.017137747257947922,1,0,0,0.625,0.9198882579803467,1568,1.0,0.0
vsi_question_1880,79,compact_contiguous,196,1,2,1,0.012800146825611591,1,0,0,0.25,0.9602739214897156,980,0.625,0.0
vsi_question_1880,79,compact_original_position,196,1,2,1,0.0076695773750543594,1,0,0,0.5,0.9602739214897156,980,0.625,0.0
vsi_question_1880,79,fixed_repeated,196,1,2,1,0.03892039507627487,1,0,0,0.875,0.9602739214897156,1568,1.0,0.0
vsi_question_1880,79,compact_contiguous,245,1,2,1,0.01539674773812294,1,0,0,0.375,0.9909589886665344,1127,0.71875,0.0
vsi_question_1880,79,compact_original_position,245,1,2,1,0.005090607330203056,1,0,0,0.375,0.9909589886665344,1127,0.71875,0.0
vsi_question_1880,79,fixed_repeated,245,1,2,1,0.019072487950325012,1,0,0,0.625,0.9909589886665344,1568,1.0,0.0
vsi_question_1880,79,compact_contiguous,294,1,2,1,0.021643780171871185,1,0,0,0.5,1.0,1274,0.8125,0.0
vsi_question_1880,79,compact_original_position,294,1,2,1,0.010210257023572922,1,0,0,0.5,1.0,1274,0.8125,0.0
vsi_question_1880,79,fixed_repeated,294,1,2,1,0.026967797428369522,1,0,0,0.75,1.0,1568,1.0,0.0
vsi_question_1880,79,compact_contiguous,343,1,2,1,0.02856598049402237,1,0,0,0.625,0.9999998807907104,1421,0.90625,0.0
vsi_question_1880,79,compact_original_position,343,1,2,1,0.010210257023572922,1,0,0,0.5,0.9999998807907104,1421,0.90625,0.0
vsi_question_1880,79,fixed_repeated,343,1,2,1,0.019072487950325012,1,0,0,0.625,0.9999998807907104,1568,1.0,0.0
vsi_question_1880,79,compact_contiguous,392,1,2,1,0.0,1,0,0,0.25,1.0,1568,1.0,0.0
vsi_question_1880,79,compact_original_position,392,1,2,1,0.0,1,0,0,0.25,1.0,1568,1.0,0.0
vsi_question_1880,79,fixed_repeated,392,1,2,1,0.0,1,0,0,0.25,1.0,1568,1.0,0.0
vsi_question_1053,80,compact_contiguous,0,1,1,1,0.017822928726673126,1,1,1,0.75,0.0,392,0.25,0.0
vsi_question_1053,80,compact_original_position,0,1,1,1,0.04062887281179428,1,1,1,0.25,0.0,392,0.25,0.0
vsi_question_1053,80,fixed_repeated,0,1,1,1,0.06731583178043365,1,1,1,0.125,0.0,1568,1.0,0.0
vsi_question_1053,80,compact_contiguous,49,1,1,1,0.023039335384964943,1,1,1,1.125,0.589989960193634,539,0.34375,0.0
vsi_question_1053,80,compact_original_position,49,1,1,1,0.01655697077512741,1,1,1,1.125,0.589989960193634,539,0.34375,0.0
vsi_question_1053,80,fixed_repeated,49,1,1,1,0.0010768119245767593,1,1,1,0.875,0.589989960193634,1568,1.0,0.0
