layer,endpoint,scheduler_index,timestep,method,velocity_relative_l2,velocity_mean_relative_l2,velocity_p95_relative_l2,activation_relative_l2,rank8_energy,coefficient_r2
4,2,33,66,shift_local_r2,0.00810355632904311,0.007440061774104834,0.012911295704543588,0.29138963737239776,0.6353632333543988,nan
4,2,33,66,shift_rank8_oracle,0.007245145409274616,0.006593364756554365,0.012733641592785715,0.22457125034632275,0.6353632333543988,nan
4,2,33,66,state_skip1,0.0072356737801912395,0.006580626126378775,0.012784271501004696,0.22463680695406024,0.6353632333543988,0.9992795105555111
4,2,33,66,state_skip2,0.007228772178952732,0.00656704930588603,0.012845498789101838,0.22482203752004323,0.6353632333543988,0.9972419673998336
4,2,33,66,state_skip4,0.007215169408019874,0.006547241937369108,0.012950719473883508,0.2255014484931361,0.6353632333543988,0.9897542970581308
4,2,33,66,state_noise_skip1,0.007233602804370926,0.00658204173669219,0.012760314391925931,0.224641211854683,0.6353632333543988,0.9992307733049545
4,2,33,66,state_noise_skip2,0.007224599149162562,0.006569713819772005,0.012797462800517677,0.22484064597777606,0.6353632333543988,0.997037294619359
4,2,33,66,state_noise_skip4,0.00720692739267931,0.006552076432853937,0.012854121299460529,0.22557475862492893,0.6353632333543988,0.9889452138883316
5,2,33,66,raw_reuse,0.00976135220484542,0.00894856359809637,0.014152973191812634,0.2367651579922069,0.7614444503179655,nan
5,2,33,66,shift_reuse,0.018132325651328284,0.017216218635439873,0.025891866721212863,0.3914116608803937,0.7614444503179655,nan
5,2,33,66,shift_local_r2,0.011716506517928967,0.011325125582516193,0.020170754007995124,0.28409403400695926,0.7614444503179655,nan
5,2,33,66,shift_rank8_oracle,0.007008955976822673,0.006663639564067125,0.012811731779947875,0.19117386572433526,0.7614444503179655,nan
5,2,33,66,state_skip1,0.0070233987586091375,0.006679320242255926,0.012858846457675098,0.19124850548324768,0.7614444503179655,0.9993959235013518
5,2,33,66,state_skip2,0.007042849176143806,0.006697447970509529,0.01291445745155215,0.19149608682604716,0.7614444503179655,0.9973899318047582
5,2,33,66,state_skip4,0.007063526504973501,0.006725084036588669,0.012996556982398032,0.19247703918805312,0.7614444503179655,0.9894170679012088
5,2,33,66,state_noise_skip1,0.0070311106437756015,0.006683578249067068,0.012848142767325042,0.1912547031464685,0.7614444503179655,0.9993456297819129
5,2,33,66,state_noise_skip2,0.007059270149709917,0.006705934647470713,0.01289365170523524,0.19152057142148743,0.7614444503179655,0.9971915140210309
5,2,33,66,state_noise_skip4,0.007100609043090553,0.006742745637893677,0.013239724515005945,0.19256916247839712,0.7614444503179655,0.9886662535427042
6,2,33,66,raw_reuse,0.012819610572517282,0.012011800892651081,0.018491762410849332,0.10553187527719202,0.9004893105766192,nan
6,2,33,66,shift_reuse,0.02731222549616282,0.02629622258245945,0.039959223940968513,0.26191636610928687,0.9004893105766192,nan
6,2,33,66,shift_local_r2,0.014561494912825367,0.013540215790271759,0.024730566889047623,0.13909317351135853,0.9004893105766192,nan
6,2,33,66,shift_rank8_oracle,0.007424453270310392,0.00705603277310729,0.01253796094097197,0.08262234255072769,0.9004893105766192,nan
6,2,33,66,state_skip1,0.007406077976586749,0.007040983531624079,0.01230732901021838,0.08268024078608854,0.9004893105766192,0.9992846566003607
6,2,33,66,state_skip2,0.0074090299503854285,0.007051093969494104,0.01245956658385694,0.08286142511154171,0.9004893105766192,0.9970427451025505
6,2,33,66,state_skip4,0.007512240485019824,0.007170012686401606,0.013646586937829849,0.08361201559550785,0.9004893105766192,0.9877030754406095
6,2,33,66,state_noise_skip1,0.007483829651441373,0.007121056318283081,0.01240191739052534,0.08267670378577424,0.9004893105766192,0.9993282780016007
6,2,33,66,state_noise_skip2,0.007560810227860944,0.0072066341526806355,0.012734207464382051,0.08284245932568368,0.9004893105766192,0.9972776138357334
6,2,33,66,state_noise_skip4,0.007799003975754469,0.007466266397386789,0.013198920106515286,0.08353297169639741,0.9004893105766192,0.988690565646915
7,2,33,66,raw_reuse,0.03025650452517944,0.02854144759476185,0.043857764825224875,0.11736209638586462,0.961939886304387,nan
7,2,33,66,shift_reuse,0.03200663133123605,0.031213978305459023,0.04955286271870136,0.14175021906779994,0.961939886304387,nan
7,2,33,66,shift_local_r2,0.017066528888431253,0.016204746440052986,0.029174248222261664,0.12226909113270058,0.961939886304387,nan
7,2,33,66,shift_rank8_oracle,0.005583299465056417,0.0051812282763421535,0.012610307475551962,0.027654052270792054,0.961939886304387,nan
7,2,33,66,state_skip1,0.005724260943227034,0.005288249347358942,0.012926377449184656,0.027754160800476425,0.961939886304387,0.9996720516871787
7,2,33,66,state_skip2,0.005900093006001533,0.0054348730482161045,0.013295492343604564,0.02803427499840065,0.961939886304387,0.9987481020650764
7,2,33,66,state_skip4,0.006368153359342747,0.0058518932200968266,0.014412479288876056,0.029095923181712415,0.961939886304387,0.9951620990125803
7,2,33,66,state_noise_skip1,0.005629349175336717,0.0052146706730127335,0.012599528394639492,0.027736989951395914,0.961939886304387,0.9997283800399412
7,2,33,66,state_noise_skip2,0.0056986755188092675,0.005274356808513403,0.012649729661643504,0.027962895096898092,0.961939886304387,0.9989844275911364
7,2,33,66,state_noise_skip4,0.005944377117061383,0.005503377411514521,0.01304505099542439,0.028848551375428355,0.961939886304387,0.9960095758059909
0,3,44,55,raw_reuse,0.5828941440920948,0.55840003490448,0.859587612748146,0.5335612988252124,0.924599640128343,nan
0,3,44,55,shift_reuse,0.5547936755825014,0.5360784530639648,0.8550158202648163,0.5340698217835267,0.924599640128343,nan
0,3,44,55,shift_local_r2,0.3168548232461982,0.29561886191368103,0.6119661808013915,0.4010855073911048,0.924599640128343,nan
0,3,44,55,shift_rank8_oracle,0.038162205853134484,0.03099941648542881,0.07203845009207724,0.14665090510019727,0.924599640128343,nan
0,3,44,55,state_skip1,0.038375246470005446,0.031199544668197632,0.07282848134636878,0.14666792054831262,0.924599640128343,0.9999792377738835
0,3,44,55,state_skip2,0.03864528056863271,0.03144212067127228,0.07377418875694274,0.146720197797416,0.924599640128343,0.9999154304143094
0,3,44,55,state_skip4,0.0392090211487714,0.03190607950091362,0.07573849074542521,0.14692645399103912,0.924599640128343,0.9996634955514804
0,3,44,55,state_noise_skip1,0.03836244288017774,0.031211668625473976,0.0727850791066885,0.1466658786945388,0.924599640128343,0.9999817428734794
0,3,44,55,state_noise_skip2,0.03860338644302224,0.03145433962345123,0.07363193593919276,0.14671098773358504,0.924599640128343,0.9999266791096555
0,3,44,55,state_noise_skip4,0.039059919067738647,0.031880129128694534,0.07522995509207248,0.14688825249986606,0.924599640128343,0.9997101719077263
1,3,44,55,raw_reuse,0.045956318064416364,0.04518446326255798,0.07360764518380165,0.45497389610064903,0.7570509783820958,nan
1,3,44,55,shift_reuse,0.03337370657391862,0.03181399032473564,0.05728749241679907,0.45653577842037707,0.7570509783820958,nan
1,3,44,55,shift_local_r2,0.014002606127934114,0.01340261846780777,0.02453960236161947,0.304527253168766,0.7570509783820958,nan
1,3,44,55,shift_rank8_oracle,0.007253152870458494,0.006616722326725721,0.011049156496301293,0.22502584220612,0.7570509783820958,nan
1,3,44,55,state_skip1,0.007231325944382748,0.006588472053408623,0.010914828954264521,0.2250425449745568,0.7570509783820958,0.9999353175599929
1,3,44,55,state_skip2,0.007201528359500038,0.006550896912813187,0.010764923132956027,0.22508977861942403,0.7570509783820958,0.9997527272697654
1,3,44,55,state_skip4,0.007133612841679118,0.006470689550042152,0.010698562813922763,0.22527985315044796,0.7570509783820958,0.9990169575612557
1,3,44,55,state_noise_skip1,0.00726199481950923,0.006624083500355482,0.01095223855227232,0.22504395752322282,0.7570509783820958,0.99992982556308
1,3,44,55,state_noise_skip2,0.0072618689313797575,0.0066211107186973095,0.010836367681622504,0.22509562706653247,0.7570509783820958,0.9997299496846704
1,3,44,55,state_noise_skip4,0.007251588969896652,0.0066099464893341064,0.010653207451105118,0.22530624550710251,0.7570509783820958,0.998914740125314
2,3,44,55,raw_reuse,0.014634462563992237,0.011970403604209423,0.028064796607941388,0.41452134385778105,0.681530877133285,nan
2,3,44,55,shift_reuse,0.014085670635213567,0.012061911635100842,0.026422300003468985,0.4219475413132112,0.681530877133285,nan
2,3,44,55,shift_local_r2,0.012102553577987537,0.010859183967113495,0.023233417142182588,0.35785465727003146,0.681530877133285,nan
2,3,44,55,shift_rank8_oracle,0.010256382049879328,0.009313728660345078,0.018290988355875015,0.23811794533519387,0.681530877133285,nan
2,3,44,55,state_skip1,0.010259493607373401,0.009318898431956768,0.018338562268763778,0.23815521732638903,0.681530877133285,0.9998290438298526
2,3,44,55,state_skip2,0.010267495399803784,0.009329408407211304,0.018450756557285782,0.23826519237843374,0.681530877133285,0.9993243798794046
2,3,44,55,state_skip4,0.010298148933724523,0.009361791424453259,0.018728382792323826,0.23867934636506408,0.681530877133285,0.9974219804122827
2,3,44,55,state_noise_skip1,0.010258485599913748,0.009314063005149364,0.018311394099146127,0.238150121442124,0.681530877133285,0.9998525361052513
2,3,44,55,state_noise_skip2,0.010265769965369714,0.009320209734141827,0.01839974746108055,0.2382455558819988,0.681530877133285,0.9994146454917127
2,3,44,55,state_noise_skip4,0.010296187064237251,0.00934544950723648,0.01864123549312353,0.23861694179283394,0.681530877133285,0.9977088382578457
3,3,44,55,raw_reuse,0.009233037896604181,0.008382152765989304,0.016293828561902046,0.32488644930191674,0.5875023935262025,nan
3,3,44,55,shift_reuse,0.011675234218699832,0.010823755525052547,0.018843806814402342,0.37401209486219766,0.5875023935262025,nan
3,3,44,55,shift_local_r2,0.009248944922111155,0.00870242714881897,0.015258746594190598,0.3184563132701294,0.5875023935262025,nan
3,3,44,55,shift_rank8_oracle,0.008966322010536574,0.0085590286180377,0.017132235923781988,0.24021292036763628,0.5875023935262025,nan
3,3,44,55,state_skip1,0.008973437622729374,0.00855985190719366,0.017121962783858174,0.24024438967328424,0.5875023935262025,0.9997586613023868
3,3,44,55,state_skip2,0.00898455097265383,0.008563708513975143,0.01711728475056588,0.24033937523909482,0.5875023935262025,0.9990298109212727
3,3,44,55,state_skip4,0.009008232379776653,0.00856804009526968,0.017136431252583857,0.24068556271639072,0.5875023935262025,0.9963709844199837
3,3,44,55,state_noise_skip1,0.008970234018000846,0.008555821143090725,0.017133279889822002,0.24024396271542628,0.5875023935262025,0.999761761069195
3,3,44,55,state_noise_skip2,0.008977883865123023,0.0085553964599967,0.017139311973005528,0.24033744137114998,0.5875023935262025,0.9990446178298934
3,3,44,55,state_noise_skip4,0.008993948814806755,0.008550506085157394,0.017177598131820553,0.24068187078667783,0.5875023935262025,0.9963995073247506
4,3,44,55,raw_reuse,0.010035253007886736,0.009018659591674805,0.015758314076811074,0.3007675441650552,0.5995071682561081,nan
4,3,44,55,shift_reuse,0.01572440740351381,0.014367648400366306,0.024893009010702367,0.3887264917923354,0.5995071682561081,nan
4,3,44,55,shift_local_r2,0.010880208718367186,0.010106044821441174,0.01749757183715701,0.31823598896761773,0.5995071682561081,nan
4,3,44,55,shift_rank8_oracle,0.008969258497800413,0.008532722480595112,0.014961843378841875,0.2460036282827782,0.5995071682561081,nan
4,3,44,55,state_skip1,0.008990922987580065,0.008549816906452179,0.014930395642295478,0.24604590224265685,0.5995071682561081,0.9995456757768459
4,3,44,55,state_skip2,0.009019822209502986,0.00857174675911665,0.014898634981364008,0.24618357339042315,0.5995071682561081,0.998065216713339
4,3,44,55,state_skip4,0.009106008200939052,0.008642845787107944,0.01483163312077522,0.24677958680775572,0.5995071682561081,0.9916458358589747
4,3,44,55,state_noise_skip1,0.008997026080193878,0.008554334752261639,0.014936672383919356,0.2460459696294154,0.5995071682561081,0.9995449077773764
4,3,44,55,state_noise_skip2,0.009032272049174752,0.008580979891121387,0.014912115270271895,0.24618341615465314,0.5995071682561081,0.9980667831360085
4,3,44,55,state_noise_skip4,0.00913195017984919,0.008662443608045578,0.014862143294885753,0.24677729565796422,0.5995071682561081,0.9916705165670678
5,3,44,55,raw_reuse,0.012053163017312312,0.011205102317035198,0.018986004032194612,0.26239606332503274,0.7227432079661986,nan
5,3,44,55,shift_reuse,0.021267410644153842,0.020381957292556763,0.031330051366239786,0.42213971155480173,0.7227432079661986,nan
5,3,44,55,shift_local_r2,0.01503134406866346,0.014519117772579193,0.024821575358510015,0.32636080823586733,0.7227432079661986,nan
5,3,44,55,shift_rank8_oracle,0.009820894852169677,0.009210114367306232,0.01922457497566938,0.22227842254572616,0.7227432079661986,nan
5,3,44,55,state_skip1,0.009792862859583126,0.009190092794597149,0.019168458413332697,0.22232688223764113,0.7227432079661986,0.9996335475035801
5,3,44,55,state_skip2,0.009762155180230355,0.009169506840407848,0.0190655761398375,0.22248507855074037,0.7227432079661986,0.9984364217156003
5,3,44,55,state_skip4,0.009707424075109094,0.009134133346378803,0.018837954103946685,0.22316462623531133,0.7227432079661986,0.9932848117716944
5,3,44,55,state_noise_skip1,0.009813651998211603,0.009208999574184418,0.019236044120043514,0.22232768209568,0.7227432079661986,0.9996274613580813
5,3,44,55,state_noise_skip2,0.009803722628400902,0.009207467548549175,0.01919849961996078,0.2224869318803426,0.7227432079661986,0.998422336258071
5,3,44,55,state_noise_skip4,0.009790927160388003,0.009211086668074131,0.01904591731727123,0.22316694777449728,0.7227432079661986,0.99326704911657
6,3,44,55,raw_reuse,0.015012793843649484,0.013877672143280506,0.022683984506875275,0.12406685239970269,0.8958766447728654,nan
6,3,44,55,shift_reuse,0.03295498189954204,0.031557273119688034,0.05184588916599751,0.31608303278142036,0.8958766447728654,nan
6,3,44,55,shift_local_r2,0.019808512513802876,0.01790902018547058,0.03491410054266452,0.1762366303245956,0.8958766447728654,nan
6,3,44,55,shift_rank8_oracle,0.011297350541280712,0.010433846153318882,0.021321935579180717,0.10199414948597743,0.8958766447728654,nan
6,3,44,55,state_skip1,0.011214120890433563,0.010367455892264843,0.02106933994218707,0.10204444260550323,0.8958766447728654,0.9995262720774503
6,3,44,55,state_skip2,0.011149038081131754,0.010326570831239223,0.020805845502763987,0.10219862631110717,0.8958766447728654,0.9980726813459166
6,3,44,55,state_skip4,0.011132989375077632,0.010385299101471901,0.02046388071030378,0.10286106647848145,0.8958766447728654,0.9918023327159223
6,3,44,55,state_noise_skip1,0.011281573464810613,0.010433833114802837,0.021143469959497452,0.10203839900268076,0.8958766447728654,0.9995832183686719
6,3,44,55,state_noise_skip2,0.011281787339267138,0.010456650517880917,0.02094954764470458,0.10217653986402538,0.8958766447728654,0.9982811359735619
6,3,44,55,state_noise_skip4,0.011393277295939239,0.010636672377586365,0.02071550479158759,0.10280543851462583,0.8958766447728654,0.9923304645909755
7,3,44,55,raw_reuse,0.030267791033862068,0.02777586318552494,0.044970500841736795,0.11314053030895088,0.9390397875641145,nan
7,3,44,55,shift_reuse,0.03335479537935777,0.032483454793691635,0.05003134198486805,0.1415882015409987,0.9390397875641145,nan
7,3,44,55,shift_local_r2,0.02167943030919719,0.020643504336476326,0.03605618961155414,0.12631679725139258,0.9390397875641145,nan
7,3,44,55,shift_rank8_oracle,0.007249099182447072,0.006697151809930801,0.016047365218400955,0.03495830284899747,0.9390397875641145,nan
7,3,44,55,state_skip1,0.007440351677468575,0.006852762773633003,0.016206510551273822,0.03504154021234739,0.9390397875641145,0.9996441168551965
7,3,44,55,state_skip2,0.0076771941750486275,0.007053401321172714,0.01651537544094026,0.03528888876843614,0.9390397875641145,0.9985816107044786
7,3,44,55,state_skip4,0.008306578872134516,0.007616452872753143,0.017654512263834472,0.036279805108661994,0.9390397875641145,0.9942501072931186
7,3,44,55,state_noise_skip1,0.0072530752620059155,0.006704630795866251,0.015890857437625527,0.03501712333084074,0.9390397875641145,0.9997486068085886
7,3,44,55,state_noise_skip2,0.007288407863678042,0.00673786923289299,0.01580903502181172,0.035187464799100815,0.9390397875641145,0.9990182082920256
7,3,44,55,state_noise_skip4,0.007484121491087002,0.006917990744113922,0.01597064207307994,0.03584358497805878,0.9390397875641145,0.9961717023041181
0,4,55,44,raw_reuse,0.5862518506780059,0.561212956905365,0.8623294919729232,0.524757753989404,0.9193061507873935,nan
0,4,55,44,shift_reuse,0.5561844754217985,0.5382675528526306,0.8456583082675934,0.5276079245237703,0.9193061507873935,nan
0,4,55,44,shift_local_r2,0.29874065662505295,0.2789570987224579,0.5686489075422286,0.398812642230464,0.9193061507873935,nan
0,4,55,44,shift_rank8_oracle,0.03977087571822663,0.03394382819533348,0.07001198418438434,0.14987580408991763,0.9193061507873935,nan
0,4,55,44,state_skip1,0.039707784089958356,0.03401457145810127,0.06974319331347942,0.14989749611186684,0.9193061507873935,0.9999713311079409
0,4,55,44,state_skip2,0.03970975981182066,0.03415263816714287,0.06950208283960818,0.14995851183565995,0.9193061507873935,0.9998906790705757
0,4,55,44,state_skip4,0.03989332664991424,0.034606799483299255,0.06938075087964533,0.15017750172367034,0.9193061507873935,0.9996008989759987
0,4,55,44,state_noise_skip1,0.039864691464845274,0.03417879343032837,0.07085655704140663,0.14989667456405814,0.9193061507873935,0.9999724369851863
0,4,55,44,state_noise_skip2,0.03999740081189556,0.03445614129304886,0.0716144822537899,0.14995606299123013,0.9193061507873935,0.9998939210665377
0,4,55,44,state_noise_skip4,0.04039929404572671,0.03515744209289551,0.07186040729284286,0.15017596922102716,0.9193061507873935,0.9996029414894495
1,4,55,44,raw_reuse,0.04806115803566033,0.04730407893657684,0.0754744227975607,0.46250938244299533,0.7447565078550435,nan
1,4,55,44,shift_reuse,0.034077995685168484,0.03259969502687454,0.057796976715326305,0.4760724145886259,0.7447565078550435,nan
1,4,55,44,shift_local_r2,0.014624215620160311,0.014349083416163921,0.026007358264178035,0.3139240869650902,0.7447565078550435,nan
1,4,55,44,shift_rank8_oracle,0.008346151239762655,0.00767587311565876,0.012635340588167308,0.240519535518976,0.7447565078550435,nan
1,4,55,44,state_skip1,0.008270312370902208,0.007594982627779245,0.01251086969859898,0.24054642373224477,0.7447565078550435,0.9998877798808437
1,4,55,44,state_skip2,0.008186633611269306,0.007506603840738535,0.012361721275374292,0.24062224145344568,0.7447565078550435,0.9995713629289548
1,4,55,44,state_skip4,0.008036477836739012,0.00735173374414444,0.012072241259738803,0.24091137774879687,0.7447565078550435,0.9983634133003794
1,4,55,44,state_noise_skip1,0.00831578775456183,0.007645770907402039,0.012565160589292645,0.2405442845893966,0.7447565078550435,0.9998967245495655
1,4,55,44,state_noise_skip2,0.008273593676065385,0.007604320999234915,0.012468673568218945,0.2406147409145983,0.7447565078550435,0.999602649322168
1,4,55,44,state_noise_skip4,0.008195679568853267,0.007533180993050337,0.012277739914134144,0.24089012170910304,0.7447565078550435,0.9984522831613817
2,4,55,44,raw_reuse,0.015129503747458195,0.012738518416881561,0.031939408835023636,0.4355279300376192,0.6439626761493019,nan
2,4,55,44,shift_reuse,0.014173753774541317,0.01266366709023714,0.025389960128813983,0.4514454439838801,0.6439626761493019,nan
2,4,55,44,shift_local_r2,0.011573764061442214,0.010771043598651886,0.020248970296233886,0.3857164029046085,0.6439626761493019,nan
2,4,55,44,shift_rank8_oracle,0.01033881281714504,0.009703745134174824,0.01837068162858486,0.26937236450408764,0.6439626761493019,nan
2,4,55,44,state_skip1,0.010361769171352862,0.009730551391839981,0.018263816833496094,0.2694131637883994,0.6439626761493019,0.9997976815611669
2,4,55,44,state_skip2,0.010382441211281814,0.009753753431141376,0.01817266782745719,0.2695268565548567,0.6439626761493019,0.9992330834077177
2,4,55,44,state_skip4,0.010423463003793416,0.009799064137041569,0.01801793100312352,0.2699503388756935,0.6439626761493019,0.9971286023240052
2,4,55,44,state_noise_skip1,0.010358923364955083,0.009726484306156635,0.018311287555843592,0.26940944631374686,0.6439626761493019,0.9998162375440408
2,4,55,44,state_noise_skip2,0.010377066407860661,0.0097460662946105,0.018265812657773495,0.2695135665829738,0.6439626761493019,0.999299082005757
2,4,55,44,state_noise_skip4,0.010413796209395053,0.009785416536033154,0.018195343296974895,0.2698974577987609,0.6439626761493019,0.9973915212705062
3,4,55,44,raw_reuse,0.01136022450014275,0.01031462848186493,0.01996371783316135,0.32811248902888823,0.5295634063544645,nan
3,4,55,44,shift_reuse,0.01334341557711956,0.012478006072342396,0.02003925312310457,0.3731367222205066,0.5295634063544645,nan
3,4,55,44,shift_local_r2,0.01090502329584205,0.010303656570613384,0.01907416861504316,0.32788934167961803,0.5295634063544645,nan
3,4,55,44,shift_rank8_oracle,0.010249656085620357,0.009774013422429562,0.016617956943809985,0.2559284347359435,0.5295634063544645,nan
3,4,55,44,state_skip1,0.01027503918137624,0.009795241989195347,0.01668723616749048,0.25595621821068454,0.5295634063544645,0.9997427537420468
3,4,55,44,state_skip2,0.010298843708231975,0.009812667034566402,0.016729316115379332,0.2560296866168899,0.5295634063544645,0.9990620818319601
3,4,55,44,state_skip4,0.01034230867620731,0.009837786667048931,0.016768796136602756,0.25629929497233794,0.5295634063544645,0.9965624348733634
3,4,55,44,state_noise_skip1,0.010271475760660636,0.009788819588720798,0.016716790106147527,0.2559554421359711,0.5295634063544645,0.9997498560450866
3,4,55,44,state_noise_skip2,0.010291142592747445,0.009799487888813019,0.01678819879889488,0.25602795338336326,0.5295634063544645,0.9990780843703568
3,4,55,44,state_noise_skip4,0.010325232924825314,0.009810344316065311,0.016885298211127518,0.2562994760564377,0.5295634063544645,0.9965605796356798
4,4,55,44,raw_reuse,0.01250284544119927,0.011454008519649506,0.020194554887712,0.3137083638524776,0.5637293960567529,nan
4,4,55,44,shift_reuse,0.01866649416167924,0.01700046844780445,0.03291438007727265,0.38986967195674843,0.5637293960567529,nan
4,4,55,44,shift_local_r2,0.014137171878248004,0.01308522094041109,0.022248718887567517,0.3322164695451847,0.5637293960567529,nan
4,4,55,44,shift_rank8_oracle,0.011024537121600354,0.010417020879685879,0.01791817219927907,0.257511974091631,0.5637293960567529,nan
4,4,55,44,state_skip1,0.01105142026865927,0.010437902063131332,0.018002647440880537,0.2575437554606862,0.5637293960567529,0.9996544393148976
4,4,55,44,state_skip2,0.011081446858588752,0.010465193539857864,0.018092674668878317,0.25763114867328735,0.5637293960567529,0.9987037109790193
4,4,55,44,state_skip4,0.011143009219703903,0.010526406578719616,0.01827956521883607,0.2579775678169094,0.5637293960567529,0.9949319064141744
4,4,55,44,state_noise_skip1,0.011053243520303917,0.010438699275255203,0.01804621387273073,0.2575453767324829,0.5637293960567529,0.999636713201954
4,4,55,44,state_noise_skip2,0.011085233050161288,0.010466872714459896,0.01818024879321456,0.2576371673672175,0.5637293960567529,0.99863813659202
4,4,55,44,state_noise_skip4,0.01115113579100536,0.010530163533985615,0.01845643362030387,0.2579971563336856,0.5637293960567529,0.9947185608968695
5,4,55,44,raw_reuse,0.015237725647156907,0.013825434260070324,0.025949720386415718,0.28290151896403537,0.7112562187721885,nan
5,4,55,44,shift_reuse,0.02539818756844465,0.02412099950015545,0.039157298021018506,0.44495218777072865,0.7112562187721885,nan
5,4,55,44,shift_local_r2,0.01927225377144428,0.018108749762177467,0.03021667608991265,0.36081903039948593,0.7112562187721885,nan
5,4,55,44,shift_rank8_oracle,0.011575103425569755,0.01069707702845335,0.022879922669380902,0.23909454418088497,0.7112562187721885,nan
5,4,55,44,state_skip1,0.01152923454092924,0.010655946098268032,0.02281324295327067,0.23913357514488842,0.7112562187721885,0.9997456144071355
5,4,55,44,state_skip2,0.011491540616341896,0.010622672736644745,0.02281407881528139,0.23925050766313816,0.7112562187721885,0.998983005422773
5,4,55,44,state_skip4,0.011435400534404292,0.010578673332929611,0.02298585930839181,0.23971100087018676,0.7112562187721885,0.9959767242501404
5,4,55,44,state_noise_skip1,0.011552280368677963,0.01067433413118124,0.022829114459455013,0.2391338357522495,0.7112562187721885,0.9997438008833818
5,4,55,44,state_noise_skip2,0.011537528190373398,0.010659429244697094,0.02284488510340452,0.2392517104663432,0.7112562187721885,0.9989752951923896
5,4,55,44,state_noise_skip4,0.011527146520643157,0.010652330704033375,0.023043190408498046,0.23971952072622246,0.7112562187721885,0.9959211272635788
6,4,55,44,raw_reuse,0.017362347915431033,0.015912706032395363,0.02802773620933294,0.14937400870959894,0.8923148274381991,nan
6,4,55,44,shift_reuse,0.03953113775635472,0.03770469129085541,0.06548305302858352,0.38394930452905485,0.8923148274381991,nan
6,4,55,44,shift_local_r2,0.026283995709242586,0.02323269285261631,0.04370496720075607,0.2263357386920087,0.8923148274381991,nan
6,4,55,44,shift_rank8_oracle,0.01271463661646994,0.011715228669345379,0.02309474106878042,0.12599457311493553,0.8923148274381991,nan
6,4,55,44,state_skip1,0.012611595052190222,0.011646680533885956,0.023066873103380202,0.12608185535261943,0.8923148274381991,0.9993927238753108
6,4,55,44,state_skip2,0.01254617802485389,0.011611255817115307,0.023009982611984014,0.12633221256553331,0.8923148274381991,0.9976487005097102
6,4,55,44,state_skip4,0.012442918254693817,0.011568233370780945,0.022832120023667808,0.12705841820154737,0.8923148274381991,0.9925700367568293
6,4,55,44,state_noise_skip1,0.01269052075821169,0.011722107417881489,0.023155324533581732,0.12607608268831308,0.8923148274381991,0.9994329270897493
6,4,55,44,state_noise_skip2,0.012701443834163901,0.011760394088923931,0.02318558972328901,0.12631020498072137,0.8923148274381991,0.9978021117117607
6,4,55,44,state_noise_skip4,0.012740069926968163,0.011852547526359558,0.023173000290989874,0.126965474956507,0.8923148274381991,0.9932216463742444
7,4,55,44,raw_reuse,0.03006264776646487,0.026636401191353798,0.045735339261591436,0.11020819349585906,0.9191066361274873,nan
7,4,55,44,shift_reuse,0.03583311596740757,0.03475407883524895,0.05836543943732976,0.1475053931440545,0.9191066361274873,nan
7,4,55,44,shift_local_r2,0.025247379002263922,0.02376755326986313,0.04681899398565292,0.13387961111032726,0.9191066361274873,nan
7,4,55,44,shift_rank8_oracle,0.00892997796306832,0.008123870007693768,0.019697864260524507,0.041953128007643496,0.9191066361274873,nan
7,4,55,44,state_skip1,0.00923880775842063,0.008370975963771343,0.02017236882820725,0.04205629266777387,0.9191066361274873,0.9994905289549268
7,4,55,44,state_skip2,0.009601363676096897,0.008670441806316376,0.020812364201992742,0.042353795844375756,0.9191066361274873,0.9980142992853314
7,4,55,44,state_skip4,0.0103834728959881,0.009350569918751717,0.02244926905259489,0.04344352393722363,0.9191066361274873,0.9925181450734033
7,4,55,44,state_noise_skip1,0.008992717175144889,0.00818866491317749,0.01966890795156359,0.042026166518950143,0.9191066361274873,0.9996394435388406
7,4,55,44,state_noise_skip2,0.009093458904225372,0.008288511075079441,0.019711277261376375,0.04223326804962629,0.9191066361274873,0.9986136156324117
7,4,55,44,state_noise_skip4,0.00933060122041589,0.008538319729268551,0.019732984155416484,0.04299652347556774,0.9191066361274873,0.9947895323988958
0,5,66,33,raw_reuse,0.591969236084904,0.5654778480529785,0.8699076354503631,0.5161038364973634,0.9046921911027038,nan
0,5,66,33,shift_reuse,0.5618550487703999,0.5442413687705994,0.8584998190402984,0.5231946330076946,0.9046921911027038,nan
0,5,66,33,shift_local_r2,0.35386225270671107,0.33273813128471375,0.6537081897258759,0.4014182383357738,0.9046921911027038,nan
0,5,66,33,shift_rank8_oracle,0.05088976756568864,0.043271154165267944,0.09233258180320263,0.16152045263035655,0.9046921911027038,nan
0,5,66,33,state_skip1,0.05180352361213899,0.04415738582611084,0.08991535417735576,0.1615740698163657,0.9046921911027038,0.999917123681801
0,5,66,33,state_skip2,0.05305364149787628,0.045391350984573364,0.0903257668018341,0.16174129795765382,0.9046921911027038,0.999658514684962
0,5,66,33,state_skip4,0.056563856990023344,0.04890797659754753,0.09974037371575832,0.1624671507169936,0.9046921911027038,0.9985328793889688
0,5,66,33,state_noise_skip1,0.05138483922650581,0.043724481016397476,0.0920442134141922,0.16155319773256582,0.9046921911027038,0.9999493716030989
0,5,66,33,state_noise_skip2,0.05203116901875625,0.04432837292551994,0.09012018889188766,0.16165295982673492,0.9046921911027038,0.9997951595637162
