weight_key,variant,rows,columns,oriented_rows,oriented_columns,aspect,mp_lower,mp_upper,eigen_min,eigen_median,eigen_max,above_mp_upper_5pct,below_mp_lower_5pct,stable_rank,effective_rank_entropy,int4_gaussian_error,r16_int4_gaussian_error,r16_absolute_rescue,r16_relative_rescue
blocks.0.ffn.0.weight,original_centered,8960,1536,1536,8960,0.1714285714285714,0.3433499002177464,1.9995072426393967,0.1589800268411636,0.4671468436717987,93.78768920898438,132,421,16.37741470336914,599.6630859375,0.1448175311088562,0.1144193932414054,0.030398137867450797,0.20990647772196291
blocks.0.ffn.2.weight,original_centered,1536,8960,1536,8960,0.1714285714285714,0.3433499002177464,1.9995072426393967,0.1219535171985626,0.424454391002655,13.611193656921388,139,554,112.8482894897461,690.93212890625,0.1270225793123245,0.1204380542039871,0.006584525108337402,0.05183743822542999
blocks.15.ffn.0.weight,original_centered,8960,1536,1536,8960,0.1714285714285714,0.3433499002177464,1.9995072426393967,0.0137682566419243,0.7215279936790466,38.625030517578125,131,318,39.7669563293457,1008.1580200195312,0.1284947991371154,0.1210285946726799,0.007466204464435494,0.058105110203475155
blocks.15.ffn.2.weight,original_centered,1536,8960,1536,8960,0.1714285714285714,0.3433499002177464,1.9995072426393967,0.0024141736794263,0.7677820920944214,7.920840263366699,150,322,193.91879272460935,1099.9482421875,0.1220014914870262,0.1183005571365356,0.003700934350490598,0.030335156606541652
blocks.29.ffn.0.weight,original_centered,8960,1536,1536,8960,0.1714285714285714,0.3433499002177464,1.9995072426393967,0.0220159385353326,0.5191496014595032,40.098670959472656,153,515,38.30550765991211,785.6314086914062,0.1261167377233505,0.1171218082308769,0.008994929492473602,0.0713222499634019
blocks.29.ffn.2.weight,original_centered,1536,8960,1536,8960,0.1714285714285714,0.3433499002177464,1.9995072426393967,0.1538867503404617,0.4451349377632141,31.858154296875,124,468,48.213714599609375,620.8369140625,0.1237293407320976,0.1105223521590232,0.013206988573074396,0.10674095970227915
