case,block,accept_probability,verification_ratio_vs_batch1,draft_ratio,speedup_upper_bound,ratio_source,verification_scope
F81,8,0.08,8.0,0.0,0.13586956498944003,linear_full_model_assumption,full Wan target forward only
F81,8,0.09,8.0,0.0,0.13736263677133628,linear_full_model_assumption,full Wan target forward only
F81,8,0.1,8.0,0.0,0.1388888875,linear_full_model_assumption,full Wan target forward only
F81,8,0.11,8.0,0.0,0.14044943519158876,linear_full_model_assumption,full Wan target forward only
F81,8,0.12,8.0,0.0,0.14204544843776004,linear_full_model_assumption,full Wan target forward only
F81,8,0.13,8.0,0.0,0.14367814919927124,linear_full_model_assumption,full Wan target forward only
F81,8,0.14,8.0,0.0,0.14534881575888003,linear_full_model_assumption,full Wan target forward only
F81,8,0.15,8.0,0.0,0.14705878583984372,linear_full_model_assumption,full Wan target forward only
F81,8,0.16,8.0,0.0,0.14880945989632002,linear_full_model_assumption,full Wan target forward only
F81,8,0.17,8.0,0.0,0.15060230458196622,linear_full_model_assumption,full Wan target forward only
F81,8,0.18,8.0,0.0,0.15243885640303997,linear_full_model_assumption,full Wan target forward only
F81,8,0.19,8.0,0.0,0.15432072556229876,linear_full_model_assumption,full Wan target forward only
F81,8,0.2,8.0,0.0,0.15624960000000002,linear_full_model_assumption,full Wan target forward only
F81,8,0.21,8.0,0.0,0.15822724963830123,linear_full_model_assumption,full Wan target forward only
F81,8,0.22,8.0,0.0,0.16025553083535998,linear_full_model_assumption,full Wan target forward only
F81,8,0.23,8.0,0.0,0.16233639105543377,linear_full_model_assumption,full Wan target forward only
F81,8,0.24,8.0,0.0,0.16447187376128003,linear_full_model_assumption,full Wan target forward only
F81,8,0.25,8.0,0.0,0.16666412353515625,linear_full_model_assumption,full Wan target forward only
F81,8,0.26,8.0,0.0,0.16891539143472,linear_full_model_assumption,full Wan target forward only
F81,8,0.27,8.0,0.0,0.17122804059012872,linear_full_model_assumption,full Wan target forward only
F81,8,0.28,8.0,0.0,0.17360455204864,linear_full_model_assumption,full Wan target forward only
F81,8,0.29,8.0,0.0,0.17604753087301125,linear_full_model_assumption,full Wan target forward only
F81,8,0.3,8.0,0.0,0.1785597125,linear_full_model_assumption,full Wan target forward only
F81,8,0.31,8.0,0.0,0.18114396936526375,linear_full_model_assumption,full Wan target forward only
F81,8,0.32,8.0,0.0,0.18380331780096001,linear_full_model_assumption,full Wan target forward only
F81,8,0.33,8.0,0.0,0.18654092521234625,linear_full_model_assumption,full Wan target forward only
F81,8,0.34,8.0,0.0,0.18936011753968002,linear_full_model_assumption,full Wan target forward only
F81,8,0.35000000000000003,8.0,0.0,0.19226438701171877,linear_full_model_assumption,full Wan target forward only
F81,8,0.36,8.0,0.0,0.19525740019711996,linear_full_model_assumption,full Wan target forward only
F81,8,0.37,8.0,0.0,0.1983430063600413,linear_full_model_assumption,full Wan target forward only
F81,8,0.38,8.0,0.0,0.20152524612624,linear_full_model_assumption,full Wan target forward only
F81,8,0.39,8.0,0.0,0.20480836046597373,linear_full_model_assumption,full Wan target forward only
F81,8,0.4,8.0,0.0,0.20819680000000004,linear_full_model_assumption,full Wan target forward only
F81,8,0.41000000000000003,8.0,0.0,0.21169523463497628,linear_full_model_assumption,full Wan target forward only
F81,8,0.42,8.0,0.0,0.21530856353455996,linear_full_model_assumption,full Wan target forward only
F81,8,0.43,8.0,0.0,0.21904192543250878,linear_full_model_assumption,full Wan target forward only
F81,8,0.44,8.0,0.0,0.22290070929407999,linear_full_model_assumption,full Wan target forward only
F81,8,0.45,8.0,0.0,0.22689056533203122,linear_full_model_assumption,full Wan target forward only
F81,8,0.46,8.0,0.0,0.23101741638352002,linear_full_model_assumption,full Wan target forward only
F81,8,0.47000000000000003,8.0,0.0,0.23528746965420375,linear_full_model_assumption,full Wan target forward only
F81,8,0.48,8.0,0.0,0.23970722883584,linear_full_model_assumption,full Wan target forward only
F81,8,0.49,8.0,0.0,0.24428350660368625,linear_full_model_assumption,full Wan target forward only
F81,8,0.5,8.0,0.0,0.2490234375,linear_full_model_assumption,full Wan target forward only
F81,8,0.51,8.0,0.0,0.2539344912099388,linear_full_model_assumption,full Wan target forward only
F81,8,0.52,8.0,0.0,0.25902448623616,linear_full_model_assumption,full Wan target forward only
F81,8,0.53,8.0,0.0,0.26430160397842123,linear_full_model_assumption,full Wan target forward only
F81,8,0.54,8.0,0.0,0.26977440322448004,linear_full_model_assumption,full Wan target forward only
F81,8,0.55,8.0,0.0,0.2754518350585938,linear_full_model_assumption,full Wan target forward only
F81,8,0.56,8.0,0.0,0.28134325819392003,linear_full_model_assumption,full Wan target forward only
F81,8,0.5700000000000001,8.0,0.0,0.2874584547351163,linear_full_model_assumption,full Wan target forward only
F81,8,0.58,8.0,0.0,0.29380764637744,linear_full_model_assumption,full Wan target forward only
F81,8,0.59,8.0,0.0,0.30040151104864876,linear_full_model_assumption,full Wan target forward only
F81,8,0.6,8.0,0.0,0.3072512,linear_full_model_assumption,full Wan target forward only
F81,8,0.61,8.0,0.0,0.31436835535265123,linear_full_model_assumption,full Wan target forward only
F81,8,0.62,8.0,0.0,0.32176512810575997,linear_full_model_assumption,full Wan target forward only
F81,8,0.63,8.0,0.0,0.3294541966125837,linear_full_model_assumption,full Wan target forward only
F81,8,0.64,8.0,0.0,0.3374487855308801,linear_full_model_assumption,full Wan target forward only
F81,8,0.65,8.0,0.0,0.3457626852539062,linear_full_model_assumption,full Wan target forward only
F81,8,0.66,8.0,0.0,0.3544102718283201,linear_full_model_assumption,full Wan target forward only
F81,8,0.67,8.0,0.0,0.3634065273652788,linear_full_model_assumption,full Wan target forward only
F81,8,0.68,8.0,0.0,0.37276706095104006,linear_full_model_assumption,full Wan target forward only
F81,8,0.6900000000000001,8.0,0.0,0.3825081300633613,linear_full_model_assumption,full Wan target forward only
F81,8,0.7000000000000001,8.0,0.0,0.3926466625000001,linear_full_model_assumption,full Wan target forward only
F81,8,0.71,8.0,0.0,0.40320027882561377,linear_full_model_assumption,full Wan target forward only
F81,8,0.72,8.0,0.0,0.41418731534335995,linear_full_model_assumption,full Wan target forward only
F81,8,0.73,8.0,0.0,0.42562684759749625,linear_full_model_assumption,full Wan target forward only
F81,8,0.74,8.0,0.0,0.43753871441327996,linear_full_model_assumption,full Wan target forward only
F81,8,0.75,8.0,0.0,0.44994354248046875,linear_full_model_assumption,full Wan target forward only
F81,8,0.76,8.0,0.0,0.46286277148672,linear_full_model_assumption,full Wan target forward only
F81,8,0.77,8.0,0.0,0.4763186798071912,linear_full_model_assumption,full Wan target forward only
F81,8,0.78,8.0,0.0,0.49033441075663997,linear_full_model_assumption,full Wan target forward only
F81,8,0.79,8.0,0.0,0.5049339994103238,linear_full_model_assumption,full Wan target forward only
F81,8,0.8,8.0,0.0,0.5201424000000001,linear_full_model_assumption,full Wan target forward only
F81,8,0.81,8.0,0.0,0.5359855138913263,linear_full_model_assumption,full Wan target forward only
F81,8,0.8200000000000001,8.0,0.0,0.55249021814896,linear_full_model_assumption,full Wan target forward only
F81,8,0.8300000000000001,8.0,0.0,0.5696843946956589,linear_full_model_assumption,full Wan target forward only
F81,8,0.84,8.0,0.0,0.5875969600716798,linear_full_model_assumption,full Wan target forward only
F81,8,0.85,8.0,0.0,0.6062578958007812,linear_full_model_assumption,full Wan target forward only
F81,8,0.86,8.0,0.0,0.6256982793691198,linear_full_model_assumption,full Wan target forward only
F81,8,0.87,8.0,0.0,0.6459503158233537,linear_full_model_assumption,full Wan target forward only
F81,8,0.88,8.0,0.0,0.66704736999424,linear_full_model_assumption,full Wan target forward only
F81,8,0.89,8.0,0.0,0.6890239993520363,linear_full_model_assumption,full Wan target forward only
F81,8,0.9,8.0,0.0,0.7119159875000001,linear_full_model_assumption,full Wan target forward only
F81,8,0.91,8.0,0.0,0.7357603783122889,linear_full_model_assumption,full Wan target forward only
F81,8,0.92,8.0,0.0,0.7605955107225602,linear_full_model_assumption,full Wan target forward only
F81,8,0.93,8.0,0.0,0.7864610541695712,linear_full_model_assumption,full Wan target forward only
F81,8,0.9400000000000001,8.0,0.0,0.8133980447060801,linear_full_model_assumption,full Wan target forward only
F81,8,0.9500000000000001,8.0,0.0,0.841448921777344,linear_full_model_assumption,full Wan target forward only
F81,8,0.96,8.0,0.0,0.87065756567552,linear_full_model_assumption,full Wan target forward only
F81,8,0.97,8.0,0.0,0.9010693356762661,linear_full_model_assumption,full Wan target forward only
F81,8,0.98,8.0,0.0,0.9327311088638399,linear_full_model_assumption,full Wan target forward only
F81,8,0.99,8.0,0.0,0.9656913196509987,linear_full_model_assumption,full Wan target forward only
F81,8,1.0,8.0,0.0,1.0,linear_full_model_assumption,full Wan target forward only
