sample_id,method,teacher_index,competitor_index,baseline_margin,exact_shift,exact_final_margin,normalized_adverse_shift
vsi_question_5065,permuted_mix_g32_w0p01_r456,0,1,0.0,0.0,0.0,0.0
vsi_question_5065,permuted_mix_g32_w0p01_r456,0,2,0.25,-0.125,0.125,0.5
vsi_question_5065,permuted_mix_g32_w0p01_r456,0,3,0.125,-0.125,0.0,1.0
vsi_question_5065,risk_only_r456,0,1,0.0,0.125,0.125,0.0
vsi_question_5065,risk_only_r456,0,2,0.25,0.0,0.25,0.0
vsi_question_5065,risk_only_r456,0,3,0.125,0.125,0.25,0.0
vsi_question_3680,source_pca_r456,0,1,1.0,-0.125,0.875,0.125
vsi_question_3680,source_pca_r456,0,2,0.75,0.0,0.75,0.0
vsi_question_3680,source_pca_r456,0,3,1.375,0.0,1.375,0.0
vsi_question_3680,target_pca_r456,0,1,1.0,0.0,1.0,0.0
vsi_question_3680,target_pca_r456,0,2,0.75,0.0,0.75,0.0
vsi_question_3680,target_pca_r456,0,3,1.375,0.125,1.5,0.0
vsi_question_3680,vsi_pca_train96_r456,0,1,1.0,-0.125,0.875,0.125
vsi_question_3680,vsi_pca_train96_r456,0,2,0.75,-0.125,0.625,0.1666666716337204
vsi_question_3680,vsi_pca_train96_r456,0,3,1.375,0.0,1.375,0.0
vsi_question_3680,pooled3_pca_r456,0,1,1.0,0.0,1.0,0.0
vsi_question_3680,pooled3_pca_r456,0,2,0.75,0.0,0.75,0.0
vsi_question_3680,pooled3_pca_r456,0,3,1.375,0.125,1.5,0.0
vsi_question_3680,cmrq_risk_atoms32_r456,0,1,1.0,0.0,1.0,0.0
vsi_question_3680,cmrq_risk_atoms32_r456,0,2,0.75,0.0,0.75,0.0
vsi_question_3680,cmrq_risk_atoms32_r456,0,3,1.375,0.125,1.5,0.0
vsi_question_3680,feature_only_null_atoms32_r456,0,1,1.0,0.0,1.0,0.0
vsi_question_3680,feature_only_null_atoms32_r456,0,2,0.75,0.0,0.75,0.0
vsi_question_3680,feature_only_null_atoms32_r456,0,3,1.375,0.125,1.5,0.0
vsi_question_3680,random_null_atoms32_r456,0,1,1.0,0.0,1.0,0.0
vsi_question_3680,random_null_atoms32_r456,0,2,0.75,0.0,0.75,0.0
vsi_question_3680,random_null_atoms32_r456,0,3,1.375,0.125,1.5,0.0
vsi_question_3680,permuted_risk_null_atoms32_r456,0,1,1.0,0.0,1.0,0.0
vsi_question_3680,permuted_risk_null_atoms32_r456,0,2,0.75,0.0,0.75,0.0
vsi_question_3680,permuted_risk_null_atoms32_r456,0,3,1.375,0.125,1.5,0.0
vsi_question_3680,cmrq_mix_g32_w0p0003_r456,0,1,1.0,0.0,1.0,0.0
vsi_question_3680,cmrq_mix_g32_w0p0003_r456,0,2,0.75,0.0,0.75,0.0
vsi_question_3680,cmrq_mix_g32_w0p0003_r456,0,3,1.375,0.125,1.5,0.0
vsi_question_3680,permuted_mix_g32_w0p0003_r456,0,1,1.0,0.0,1.0,0.0
vsi_question_3680,permuted_mix_g32_w0p0003_r456,0,2,0.75,-0.125,0.625,0.1666666716337204
vsi_question_3680,permuted_mix_g32_w0p0003_r456,0,3,1.375,0.0,1.375,0.0
vsi_question_3680,cmrq_mix_g32_w0p001_r456,0,1,1.0,0.0,1.0,0.0
vsi_question_3680,cmrq_mix_g32_w0p001_r456,0,2,0.75,0.0,0.75,0.0
vsi_question_3680,cmrq_mix_g32_w0p001_r456,0,3,1.375,0.125,1.5,0.0
vsi_question_3680,permuted_mix_g32_w0p001_r456,0,1,1.0,0.0,1.0,0.0
vsi_question_3680,permuted_mix_g32_w0p001_r456,0,2,0.75,0.0,0.75,0.0
vsi_question_3680,permuted_mix_g32_w0p001_r456,0,3,1.375,0.125,1.5,0.0
vsi_question_3680,cmrq_mix_g32_w0p003_r456,0,1,1.0,0.0,1.0,0.0
vsi_question_3680,cmrq_mix_g32_w0p003_r456,0,2,0.75,0.0,0.75,0.0
vsi_question_3680,cmrq_mix_g32_w0p003_r456,0,3,1.375,0.125,1.5,0.0
vsi_question_3680,permuted_mix_g32_w0p003_r456,0,1,1.0,0.0,1.0,0.0
vsi_question_3680,permuted_mix_g32_w0p003_r456,0,2,0.75,0.0,0.75,0.0
vsi_question_3680,permuted_mix_g32_w0p003_r456,0,3,1.375,0.125,1.5,0.0
vsi_question_3680,cmrq_mix_g32_w0p01_r456,0,1,1.0,0.0,1.0,0.0
vsi_question_3680,cmrq_mix_g32_w0p01_r456,0,2,0.75,0.0,0.75,0.0
vsi_question_3680,cmrq_mix_g32_w0p01_r456,0,3,1.375,0.125,1.5,0.0
vsi_question_3680,permuted_mix_g32_w0p01_r456,0,1,1.0,0.0,1.0,0.0
vsi_question_3680,permuted_mix_g32_w0p01_r456,0,2,0.75,0.0,0.75,0.0
vsi_question_3680,permuted_mix_g32_w0p01_r456,0,3,1.375,0.125,1.5,0.0
vsi_question_3680,risk_only_r456,0,1,1.0,-0.25,0.75,0.25
vsi_question_3680,risk_only_r456,0,2,0.75,0.0,0.75,0.0
vsi_question_3680,risk_only_r456,0,3,1.375,-0.125,1.25,0.09090909361839294
vsi_question_2070,source_pca_r456,2,0,1.125,-0.125,1.0,0.1111111119389534
vsi_question_2070,source_pca_r456,2,1,0.25,-0.125,0.125,0.5
vsi_question_2070,source_pca_r456,2,3,0.0,-0.125,-0.125,2.5
vsi_question_2070,target_pca_r456,2,0,1.125,-0.125,1.0,0.1111111119389534
vsi_question_2070,target_pca_r456,2,1,0.25,-0.25,0.0,1.0
vsi_question_2070,target_pca_r456,2,3,0.0,-0.25,-0.25,5.0
vsi_question_2070,vsi_pca_train96_r456,2,0,1.125,-0.125,1.0,0.1111111119389534
vsi_question_2070,vsi_pca_train96_r456,2,1,0.25,-0.125,0.125,0.5
vsi_question_2070,vsi_pca_train96_r456,2,3,0.0,-0.125,-0.125,2.5
vsi_question_2070,pooled3_pca_r456,2,0,1.125,-0.25,0.875,0.2222222238779068
vsi_question_2070,pooled3_pca_r456,2,1,0.25,-0.25,0.0,1.0
vsi_question_2070,pooled3_pca_r456,2,3,0.0,-0.25,-0.25,5.0
vsi_question_2070,cmrq_risk_atoms32_r456,2,0,1.125,-0.125,1.0,0.1111111119389534
vsi_question_2070,cmrq_risk_atoms32_r456,2,1,0.25,-0.125,0.125,0.5
vsi_question_2070,cmrq_risk_atoms32_r456,2,3,0.0,-0.125,-0.125,2.5
vsi_question_2070,feature_only_null_atoms32_r456,2,0,1.125,-0.125,1.0,0.1111111119389534
vsi_question_2070,feature_only_null_atoms32_r456,2,1,0.25,-0.125,0.125,0.5
vsi_question_2070,feature_only_null_atoms32_r456,2,3,0.0,-0.125,-0.125,2.5
vsi_question_2070,random_null_atoms32_r456,2,0,1.125,-0.125,1.0,0.1111111119389534
vsi_question_2070,random_null_atoms32_r456,2,1,0.25,-0.125,0.125,0.5
vsi_question_2070,random_null_atoms32_r456,2,3,0.0,-0.125,-0.125,2.5
vsi_question_2070,permuted_risk_null_atoms32_r456,2,0,1.125,-0.125,1.0,0.1111111119389534
vsi_question_2070,permuted_risk_null_atoms32_r456,2,1,0.25,-0.125,0.125,0.5
vsi_question_2070,permuted_risk_null_atoms32_r456,2,3,0.0,-0.125,-0.125,2.5
vsi_question_2070,cmrq_mix_g32_w0p0003_r456,2,0,1.125,-0.125,1.0,0.1111111119389534
vsi_question_2070,cmrq_mix_g32_w0p0003_r456,2,1,0.25,-0.25,0.0,1.0
vsi_question_2070,cmrq_mix_g32_w0p0003_r456,2,3,0.0,-0.25,-0.25,5.0
vsi_question_2070,permuted_mix_g32_w0p0003_r456,2,0,1.125,-0.25,0.875,0.2222222238779068
vsi_question_2070,permuted_mix_g32_w0p0003_r456,2,1,0.25,-0.25,0.0,1.0
vsi_question_2070,permuted_mix_g32_w0p0003_r456,2,3,0.0,-0.25,-0.25,5.0
vsi_question_2070,cmrq_mix_g32_w0p001_r456,2,0,1.125,-0.125,1.0,0.1111111119389534
vsi_question_2070,cmrq_mix_g32_w0p001_r456,2,1,0.25,-0.125,0.125,0.5
vsi_question_2070,cmrq_mix_g32_w0p001_r456,2,3,0.0,-0.125,-0.125,2.5
vsi_question_2070,permuted_mix_g32_w0p001_r456,2,0,1.125,-0.125,1.0,0.1111111119389534
vsi_question_2070,permuted_mix_g32_w0p001_r456,2,1,0.25,-0.125,0.125,0.5
vsi_question_2070,permuted_mix_g32_w0p001_r456,2,3,0.0,-0.25,-0.25,5.0
vsi_question_2070,cmrq_mix_g32_w0p003_r456,2,0,1.125,-0.125,1.0,0.1111111119389534
vsi_question_2070,cmrq_mix_g32_w0p003_r456,2,1,0.25,-0.25,0.0,1.0
vsi_question_2070,cmrq_mix_g32_w0p003_r456,2,3,0.0,-0.25,-0.25,5.0
vsi_question_2070,permuted_mix_g32_w0p003_r456,2,0,1.125,-0.125,1.0,0.1111111119389534
vsi_question_2070,permuted_mix_g32_w0p003_r456,2,1,0.25,-0.25,0.0,1.0
vsi_question_2070,permuted_mix_g32_w0p003_r456,2,3,0.0,-0.125,-0.125,2.5
vsi_question_2070,cmrq_mix_g32_w0p01_r456,2,0,1.125,-0.125,1.0,0.1111111119389534
vsi_question_2070,cmrq_mix_g32_w0p01_r456,2,1,0.25,-0.125,0.125,0.5
vsi_question_2070,cmrq_mix_g32_w0p01_r456,2,3,0.0,-0.125,-0.125,2.5
vsi_question_2070,permuted_mix_g32_w0p01_r456,2,0,1.125,-0.125,1.0,0.1111111119389534
vsi_question_2070,permuted_mix_g32_w0p01_r456,2,1,0.25,-0.125,0.125,0.5
vsi_question_2070,permuted_mix_g32_w0p01_r456,2,3,0.0,-0.125,-0.125,2.5
vsi_question_2070,risk_only_r456,2,0,1.125,-0.75,0.375,0.6666666865348816
vsi_question_2070,risk_only_r456,2,1,0.25,-0.25,0.0,1.0
vsi_question_2070,risk_only_r456,2,3,0.0,-1.0,-1.0,20.0
vsi_question_5142,source_pca_r456,1,0,0.625,-0.125,0.5,0.20000000298023224
vsi_question_5142,source_pca_r456,1,2,0.125,0.0,0.125,0.0
vsi_question_5142,target_pca_r456,1,0,0.625,-0.125,0.5,0.20000000298023224
vsi_question_5142,target_pca_r456,1,2,0.125,-0.125,0.0,1.0
vsi_question_5142,vsi_pca_train96_r456,1,0,0.625,-0.125,0.5,0.20000000298023224
vsi_question_5142,vsi_pca_train96_r456,1,2,0.125,-0.125,0.0,1.0
vsi_question_5142,pooled3_pca_r456,1,0,0.625,-0.125,0.5,0.20000000298023224
vsi_question_5142,pooled3_pca_r456,1,2,0.125,0.0,0.125,0.0
vsi_question_5142,cmrq_risk_atoms32_r456,1,0,0.625,-0.125,0.5,0.20000000298023224
vsi_question_5142,cmrq_risk_atoms32_r456,1,2,0.125,-0.125,0.0,1.0
vsi_question_5142,feature_only_null_atoms32_r456,1,0,0.625,-0.125,0.5,0.20000000298023224
vsi_question_5142,feature_only_null_atoms32_r456,1,2,0.125,-0.125,0.0,1.0
vsi_question_5142,random_null_atoms32_r456,1,0,0.625,-0.125,0.5,0.20000000298023224
vsi_question_5142,random_null_atoms32_r456,1,2,0.125,0.0,0.125,0.0
vsi_question_5142,permuted_risk_null_atoms32_r456,1,0,0.625,-0.125,0.5,0.20000000298023224
vsi_question_5142,permuted_risk_null_atoms32_r456,1,2,0.125,0.0,0.125,0.0
vsi_question_5142,cmrq_mix_g32_w0p0003_r456,1,0,0.625,-0.125,0.5,0.20000000298023224
vsi_question_5142,cmrq_mix_g32_w0p0003_r456,1,2,0.125,0.0,0.125,0.0
vsi_question_5142,permuted_mix_g32_w0p0003_r456,1,0,0.625,-0.125,0.5,0.20000000298023224
vsi_question_5142,permuted_mix_g32_w0p0003_r456,1,2,0.125,0.0,0.125,0.0
vsi_question_5142,cmrq_mix_g32_w0p001_r456,1,0,0.625,-0.125,0.5,0.20000000298023224
vsi_question_5142,cmrq_mix_g32_w0p001_r456,1,2,0.125,-0.125,0.0,1.0
vsi_question_5142,permuted_mix_g32_w0p001_r456,1,0,0.625,-0.125,0.5,0.20000000298023224
vsi_question_5142,permuted_mix_g32_w0p001_r456,1,2,0.125,0.0,0.125,0.0
vsi_question_5142,cmrq_mix_g32_w0p003_r456,1,0,0.625,-0.125,0.5,0.20000000298023224
vsi_question_5142,cmrq_mix_g32_w0p003_r456,1,2,0.125,0.0,0.125,0.0
vsi_question_5142,permuted_mix_g32_w0p003_r456,1,0,0.625,-0.125,0.5,0.20000000298023224
vsi_question_5142,permuted_mix_g32_w0p003_r456,1,2,0.125,0.0,0.125,0.0
vsi_question_5142,cmrq_mix_g32_w0p01_r456,1,0,0.625,-0.125,0.5,0.20000000298023224
vsi_question_5142,cmrq_mix_g32_w0p01_r456,1,2,0.125,-0.125,0.0,1.0
vsi_question_5142,permuted_mix_g32_w0p01_r456,1,0,0.625,-0.125,0.5,0.20000000298023224
vsi_question_5142,permuted_mix_g32_w0p01_r456,1,2,0.125,0.0,0.125,0.0
vsi_question_5142,risk_only_r456,1,0,0.625,-0.125,0.5,0.20000000298023224
vsi_question_5142,risk_only_r456,1,2,0.125,-0.25,-0.125,2.0
vsi_question_3168,source_pca_r456,0,1,0.125,0.125,0.25,0.0
vsi_question_3168,source_pca_r456,0,2,1.375,0.125,1.5,0.0
vsi_question_3168,source_pca_r456,0,3,2.0,0.0,2.0,0.0
vsi_question_3168,target_pca_r456,0,1,0.125,0.125,0.25,0.0
vsi_question_3168,target_pca_r456,0,2,1.375,0.125,1.5,0.0
vsi_question_3168,target_pca_r456,0,3,2.0,-0.125,1.875,0.0625
vsi_question_3168,vsi_pca_train96_r456,0,1,0.125,0.0,0.125,0.0
vsi_question_3168,vsi_pca_train96_r456,0,2,1.375,0.125,1.5,0.0
vsi_question_3168,vsi_pca_train96_r456,0,3,2.0,-0.125,1.875,0.0625
vsi_question_3168,pooled3_pca_r456,0,1,0.125,0.125,0.25,0.0
vsi_question_3168,pooled3_pca_r456,0,2,1.375,0.125,1.5,0.0
vsi_question_3168,pooled3_pca_r456,0,3,2.0,0.0,2.0,0.0
vsi_question_3168,cmrq_risk_atoms32_r456,0,1,0.125,0.0,0.125,0.0
vsi_question_3168,cmrq_risk_atoms32_r456,0,2,1.375,0.125,1.5,0.0
vsi_question_3168,cmrq_risk_atoms32_r456,0,3,2.0,-0.125,1.875,0.0625
vsi_question_3168,feature_only_null_atoms32_r456,0,1,0.125,0.125,0.25,0.0
vsi_question_3168,feature_only_null_atoms32_r456,0,2,1.375,0.125,1.5,0.0
vsi_question_3168,feature_only_null_atoms32_r456,0,3,2.0,0.0,2.0,0.0
vsi_question_3168,random_null_atoms32_r456,0,1,0.125,0.125,0.25,0.0
vsi_question_3168,random_null_atoms32_r456,0,2,1.375,0.0,1.375,0.0
vsi_question_3168,random_null_atoms32_r456,0,3,2.0,-0.125,1.875,0.0625
vsi_question_3168,permuted_risk_null_atoms32_r456,0,1,0.125,0.125,0.25,0.0
vsi_question_3168,permuted_risk_null_atoms32_r456,0,2,1.375,0.0,1.375,0.0
vsi_question_3168,permuted_risk_null_atoms32_r456,0,3,2.0,-0.125,1.875,0.0625
vsi_question_3168,cmrq_mix_g32_w0p0003_r456,0,1,0.125,0.0,0.125,0.0
vsi_question_3168,cmrq_mix_g32_w0p0003_r456,0,2,1.375,0.125,1.5,0.0
vsi_question_3168,cmrq_mix_g32_w0p0003_r456,0,3,2.0,-0.125,1.875,0.0625
vsi_question_3168,permuted_mix_g32_w0p0003_r456,0,1,0.125,0.125,0.25,0.0
vsi_question_3168,permuted_mix_g32_w0p0003_r456,0,2,1.375,0.125,1.5,0.0
vsi_question_3168,permuted_mix_g32_w0p0003_r456,0,3,2.0,0.0,2.0,0.0
vsi_question_3168,cmrq_mix_g32_w0p001_r456,0,1,0.125,0.0,0.125,0.0
vsi_question_3168,cmrq_mix_g32_w0p001_r456,0,2,1.375,0.0,1.375,0.0
vsi_question_3168,cmrq_mix_g32_w0p001_r456,0,3,2.0,-0.125,1.875,0.0625
vsi_question_3168,permuted_mix_g32_w0p001_r456,0,1,0.125,0.0,0.125,0.0
vsi_question_3168,permuted_mix_g32_w0p001_r456,0,2,1.375,0.125,1.5,0.0
vsi_question_3168,permuted_mix_g32_w0p001_r456,0,3,2.0,-0.125,1.875,0.0625
vsi_question_3168,cmrq_mix_g32_w0p003_r456,0,1,0.125,0.0,0.125,0.0
vsi_question_3168,cmrq_mix_g32_w0p003_r456,0,2,1.375,0.125,1.5,0.0
vsi_question_3168,cmrq_mix_g32_w0p003_r456,0,3,2.0,-0.125,1.875,0.0625
vsi_question_3168,permuted_mix_g32_w0p003_r456,0,1,0.125,0.125,0.25,0.0
vsi_question_3168,permuted_mix_g32_w0p003_r456,0,2,1.375,0.125,1.5,0.0
vsi_question_3168,permuted_mix_g32_w0p003_r456,0,3,2.0,-0.125,1.875,0.0625
vsi_question_3168,cmrq_mix_g32_w0p01_r456,0,1,0.125,0.125,0.25,0.0
vsi_question_3168,cmrq_mix_g32_w0p01_r456,0,2,1.375,0.25,1.625,0.0
vsi_question_3168,cmrq_mix_g32_w0p01_r456,0,3,2.0,-0.125,1.875,0.0625
vsi_question_3168,permuted_mix_g32_w0p01_r456,0,1,0.125,0.125,0.25,0.0
vsi_question_3168,permuted_mix_g32_w0p01_r456,0,2,1.375,0.125,1.5,0.0
vsi_question_3168,permuted_mix_g32_w0p01_r456,0,3,2.0,-0.125,1.875,0.0625
vsi_question_3168,risk_only_r456,0,1,0.125,0.375,0.5,0.0
vsi_question_3168,risk_only_r456,0,2,1.375,0.875,2.25,0.0
vsi_question_3168,risk_only_r456,0,3,2.0,0.375,2.375,0.0
vsi_question_991,source_pca_r456,2,0,0.5,0.0,0.5,0.0
vsi_question_991,source_pca_r456,2,1,0.75,0.0,0.75,0.0
vsi_question_991,source_pca_r456,2,3,0.75,0.0,0.75,0.0
vsi_question_991,target_pca_r456,2,0,0.5,0.0,0.5,0.0
vsi_question_991,target_pca_r456,2,1,0.75,0.125,0.875,0.0
vsi_question_991,target_pca_r456,2,3,0.75,0.0,0.75,0.0
vsi_question_991,vsi_pca_train96_r456,2,0,0.5,0.0,0.5,0.0
vsi_question_991,vsi_pca_train96_r456,2,1,0.75,0.125,0.875,0.0
vsi_question_991,vsi_pca_train96_r456,2,3,0.75,0.0,0.75,0.0
vsi_question_991,pooled3_pca_r456,2,0,0.5,0.0,0.5,0.0
vsi_question_991,pooled3_pca_r456,2,1,0.75,0.0,0.75,0.0
vsi_question_991,pooled3_pca_r456,2,3,0.75,0.0,0.75,0.0
vsi_question_991,cmrq_risk_atoms32_r456,2,0,0.5,0.0,0.5,0.0
vsi_question_991,cmrq_risk_atoms32_r456,2,1,0.75,0.125,0.875,0.0
vsi_question_991,cmrq_risk_atoms32_r456,2,3,0.75,0.0,0.75,0.0
vsi_question_991,feature_only_null_atoms32_r456,2,0,0.5,0.0,0.5,0.0
vsi_question_991,feature_only_null_atoms32_r456,2,1,0.75,0.125,0.875,0.0
vsi_question_991,feature_only_null_atoms32_r456,2,3,0.75,0.0,0.75,0.0
vsi_question_991,random_null_atoms32_r456,2,0,0.5,0.0,0.5,0.0
vsi_question_991,random_null_atoms32_r456,2,1,0.75,0.0,0.75,0.0
vsi_question_991,random_null_atoms32_r456,2,3,0.75,0.0,0.75,0.0
vsi_question_991,permuted_risk_null_atoms32_r456,2,0,0.5,0.0,0.5,0.0
vsi_question_991,permuted_risk_null_atoms32_r456,2,1,0.75,0.0,0.75,0.0
vsi_question_991,permuted_risk_null_atoms32_r456,2,3,0.75,0.0,0.75,0.0
vsi_question_991,cmrq_mix_g32_w0p0003_r456,2,0,0.5,0.0,0.5,0.0
vsi_question_991,cmrq_mix_g32_w0p0003_r456,2,1,0.75,0.125,0.875,0.0
vsi_question_991,cmrq_mix_g32_w0p0003_r456,2,3,0.75,0.0,0.75,0.0
vsi_question_991,permuted_mix_g32_w0p0003_r456,2,0,0.5,0.0,0.5,0.0
vsi_question_991,permuted_mix_g32_w0p0003_r456,2,1,0.75,0.0,0.75,0.0
vsi_question_991,permuted_mix_g32_w0p0003_r456,2,3,0.75,0.0,0.75,0.0
vsi_question_991,cmrq_mix_g32_w0p001_r456,2,0,0.5,0.0,0.5,0.0
vsi_question_991,cmrq_mix_g32_w0p001_r456,2,1,0.75,0.0,0.75,0.0
vsi_question_991,cmrq_mix_g32_w0p001_r456,2,3,0.75,0.0,0.75,0.0
vsi_question_991,permuted_mix_g32_w0p001_r456,2,0,0.5,0.0,0.5,0.0
vsi_question_991,permuted_mix_g32_w0p001_r456,2,1,0.75,0.125,0.875,0.0
vsi_question_991,permuted_mix_g32_w0p001_r456,2,3,0.75,0.0,0.75,0.0
vsi_question_991,cmrq_mix_g32_w0p003_r456,2,0,0.5,0.0,0.5,0.0
vsi_question_991,cmrq_mix_g32_w0p003_r456,2,1,0.75,0.125,0.875,0.0
vsi_question_991,cmrq_mix_g32_w0p003_r456,2,3,0.75,0.125,0.875,0.0
vsi_question_991,permuted_mix_g32_w0p003_r456,2,0,0.5,0.0,0.5,0.0
vsi_question_991,permuted_mix_g32_w0p003_r456,2,1,0.75,0.125,0.875,0.0
vsi_question_991,permuted_mix_g32_w0p003_r456,2,3,0.75,0.0,0.75,0.0
vsi_question_991,cmrq_mix_g32_w0p01_r456,2,0,0.5,0.0,0.5,0.0
vsi_question_991,cmrq_mix_g32_w0p01_r456,2,1,0.75,0.0,0.75,0.0
vsi_question_991,cmrq_mix_g32_w0p01_r456,2,3,0.75,0.0,0.75,0.0
vsi_question_991,permuted_mix_g32_w0p01_r456,2,0,0.5,-0.125,0.375,0.25
vsi_question_991,permuted_mix_g32_w0p01_r456,2,1,0.75,0.0,0.75,0.0
vsi_question_991,permuted_mix_g32_w0p01_r456,2,3,0.75,0.0,0.75,0.0
vsi_question_991,risk_only_r456,2,0,0.5,-0.375,0.125,0.75
vsi_question_991,risk_only_r456,2,1,0.75,-0.125,0.625,0.1666666716337204
vsi_question_991,risk_only_r456,2,3,0.75,-0.25,0.5,0.3333333432674408
vsi_question_3105,source_pca_r456,3,0,0.5,0.0,0.5,0.0
vsi_question_3105,source_pca_r456,3,1,2.25,0.125,2.375,0.0
vsi_question_3105,source_pca_r456,3,2,0.75,0.125,0.875,0.0
vsi_question_3105,target_pca_r456,3,0,0.5,0.25,0.75,0.0
vsi_question_3105,target_pca_r456,3,1,2.25,0.0,2.25,0.0
vsi_question_3105,target_pca_r456,3,2,0.75,0.0,0.75,0.0
vsi_question_3105,vsi_pca_train96_r456,3,0,0.5,-0.125,0.375,0.25
vsi_question_3105,vsi_pca_train96_r456,3,1,2.25,0.0,2.25,0.0
vsi_question_3105,vsi_pca_train96_r456,3,2,0.75,0.125,0.875,0.0
vsi_question_3105,pooled3_pca_r456,3,0,0.5,0.0,0.5,0.0
vsi_question_3105,pooled3_pca_r456,3,1,2.25,0.125,2.375,0.0
vsi_question_3105,pooled3_pca_r456,3,2,0.75,0.125,0.875,0.0
vsi_question_3105,cmrq_risk_atoms32_r456,3,0,0.5,0.0,0.5,0.0
vsi_question_3105,cmrq_risk_atoms32_r456,3,1,2.25,0.125,2.375,0.0
vsi_question_3105,cmrq_risk_atoms32_r456,3,2,0.75,0.125,0.875,0.0
vsi_question_3105,feature_only_null_atoms32_r456,3,0,0.5,-0.125,0.375,0.25
vsi_question_3105,feature_only_null_atoms32_r456,3,1,2.25,0.0,2.25,0.0
vsi_question_3105,feature_only_null_atoms32_r456,3,2,0.75,0.0,0.75,0.0
vsi_question_3105,random_null_atoms32_r456,3,0,0.5,0.0,0.5,0.0
vsi_question_3105,random_null_atoms32_r456,3,1,2.25,0.0,2.25,0.0
