head,source,ascending_index,eigenvalue,mp_lower,mp_upper
0,q,61,0.2917177081108093,0.8788919423236052,1.1289224654908026
0,q,62,0.30455902218818665,0.8788919423236052,1.1289224654908026
0,q,63,0.32431045174598694,0.8788919423236052,1.1289224654908026
0,q,64,0.3480657935142517,0.8788919423236052,1.1289224654908026
0,q,65,0.36193880438804626,0.8788919423236052,1.1289224654908026
0,q,66,0.369221568107605,0.8788919423236052,1.1289224654908026
0,q,67,0.41867485642433167,0.8788919423236052,1.1289224654908026
0,q,68,0.44094371795654297,0.8788919423236052,1.1289224654908026
0,q,69,0.456974595785141,0.8788919423236052,1.1289224654908026
0,q,70,0.4803479313850403,0.8788919423236052,1.1289224654908026
0,q,71,0.4998859763145447,0.8788919423236052,1.1289224654908026
0,q,72,0.5304632782936096,0.8788919423236052,1.1289224654908026
0,q,73,0.562214195728302,0.8788919423236052,1.1289224654908026
0,q,74,0.5760560631752014,0.8788919423236052,1.1289224654908026
0,q,75,0.6068570613861084,0.8788919423236052,1.1289224654908026
0,q,76,0.6333158612251282,0.8788919423236052,1.1289224654908026
0,q,77,0.6486042141914368,0.8788919423236052,1.1289224654908026
0,q,78,0.6822176575660706,0.8788919423236052,1.1289224654908026
0,q,79,0.7079628705978394,0.8788919423236052,1.1289224654908026
0,q,80,0.8005855679512024,0.8788919423236052,1.1289224654908026
0,q,81,0.842326819896698,0.8788919423236052,1.1289224654908026
0,q,82,0.8520841002464294,0.8788919423236052,1.1289224654908026
0,q,83,0.8590129017829895,0.8788919423236052,1.1289224654908026
0,q,84,0.8627862930297852,0.8788919423236052,1.1289224654908026
0,q,85,0.8764415383338928,0.8788919423236052,1.1289224654908026
0,q,86,0.878493070602417,0.8788919423236052,1.1289224654908026
0,q,87,0.926102340221405,0.8788919423236052,1.1289224654908026
0,q,88,0.9342237114906311,0.8788919423236052,1.1289224654908026
0,q,89,0.9547017216682434,0.8788919423236052,1.1289224654908026
0,q,90,0.9668298959732056,0.8788919423236052,1.1289224654908026
0,q,91,0.9803664684295654,0.8788919423236052,1.1289224654908026
0,q,92,1.0073401927947998,0.8788919423236052,1.1289224654908026
0,q,93,1.0270191431045532,0.8788919423236052,1.1289224654908026
0,q,94,1.0363211631774902,0.8788919423236052,1.1289224654908026
0,q,95,1.0538618564605713,0.8788919423236052,1.1289224654908026
0,q,96,1.069140076637268,0.8788919423236052,1.1289224654908026
0,q,97,1.1003525257110596,0.8788919423236052,1.1289224654908026
0,q,98,1.1337850093841553,0.8788919423236052,1.1289224654908026
0,q,99,1.2081385850906372,0.8788919423236052,1.1289224654908026
0,q,100,1.2794854640960693,0.8788919423236052,1.1289224654908026
0,q,101,1.3061870336532593,0.8788919423236052,1.1289224654908026
0,q,102,1.3296884298324585,0.8788919423236052,1.1289224654908026
0,q,103,1.3493307828903198,0.8788919423236052,1.1289224654908026
0,q,104,1.3686610460281372,0.8788919423236052,1.1289224654908026
0,q,105,1.4188183546066284,0.8788919423236052,1.1289224654908026
0,q,106,1.4801808595657349,0.8788919423236052,1.1289224654908026
0,q,107,1.5109326839447021,0.8788919423236052,1.1289224654908026
0,q,108,1.5329458713531494,0.8788919423236052,1.1289224654908026
0,q,109,1.6162946224212646,0.8788919423236052,1.1289224654908026
0,q,110,1.658623218536377,0.8788919423236052,1.1289224654908026
0,q,111,1.8130948543548584,0.8788919423236052,1.1289224654908026
0,q,112,1.9758141040802002,0.8788919423236052,1.1289224654908026
0,q,113,2.059941291809082,0.8788919423236052,1.1289224654908026
0,q,114,2.363546133041382,0.8788919423236052,1.1289224654908026
0,q,115,2.457878828048706,0.8788919423236052,1.1289224654908026
0,q,116,2.5373446941375732,0.8788919423236052,1.1289224654908026
0,q,117,2.6380414962768555,0.8788919423236052,1.1289224654908026
0,q,118,2.992100238800049,0.8788919423236052,1.1289224654908026
0,q,119,3.0681052207946777,0.8788919423236052,1.1289224654908026
0,q,120,3.354987382888794,0.8788919423236052,1.1289224654908026
0,q,121,3.619190216064453,0.8788919423236052,1.1289224654908026
0,q,122,4.21186637878418,0.8788919423236052,1.1289224654908026
0,q,123,4.471247673034668,0.8788919423236052,1.1289224654908026
0,q,124,5.010180473327637,0.8788919423236052,1.1289224654908026
0,q,125,5.672316551208496,0.8788919423236052,1.1289224654908026
0,q,126,11.333457946777344,0.8788919423236052,1.1289224654908026
0,q,127,19.831928253173828,0.8788919423236052,1.1289224654908026
0,k,0,0.001153215765953064,0.8788919423236052,1.1289224654908026
0,k,1,0.0013566305860877037,0.8788919423236052,1.1289224654908026
0,k,2,0.0016460806364193559,0.8788919423236052,1.1289224654908026
0,k,3,0.0020106167066842318,0.8788919423236052,1.1289224654908026
0,k,4,0.002814183011651039,0.8788919423236052,1.1289224654908026
0,k,5,0.003182200249284506,0.8788919423236052,1.1289224654908026
0,k,6,0.004128098487854004,0.8788919423236052,1.1289224654908026
0,k,7,0.004379087593406439,0.8788919423236052,1.1289224654908026
0,k,8,0.0048440792597830296,0.8788919423236052,1.1289224654908026
0,k,9,0.005864286329597235,0.8788919423236052,1.1289224654908026
0,k,10,0.008098739199340343,0.8788919423236052,1.1289224654908026
0,k,11,0.010234836488962173,0.8788919423236052,1.1289224654908026
0,k,12,0.011607160791754723,0.8788919423236052,1.1289224654908026
0,k,13,0.013133756816387177,0.8788919423236052,1.1289224654908026
0,k,14,0.01519008632749319,0.8788919423236052,1.1289224654908026
0,k,15,0.017520252615213394,0.8788919423236052,1.1289224654908026
0,k,16,0.01942790299654007,0.8788919423236052,1.1289224654908026
0,k,17,0.023602811619639397,0.8788919423236052,1.1289224654908026
0,k,18,0.024103565141558647,0.8788919423236052,1.1289224654908026
0,k,19,0.02646247111260891,0.8788919423236052,1.1289224654908026
0,k,20,0.028680071234703064,0.8788919423236052,1.1289224654908026
0,k,21,0.030568309128284454,0.8788919423236052,1.1289224654908026
0,k,22,0.03496396914124489,0.8788919423236052,1.1289224654908026
0,k,23,0.04176676645874977,0.8788919423236052,1.1289224654908026
0,k,24,0.04660298675298691,0.8788919423236052,1.1289224654908026
0,k,25,0.0548320971429348,0.8788919423236052,1.1289224654908026
0,k,26,0.055955637246370316,0.8788919423236052,1.1289224654908026
0,k,27,0.059702321887016296,0.8788919423236052,1.1289224654908026
0,k,28,0.06296046078205109,0.8788919423236052,1.1289224654908026
0,k,29,0.06892827898263931,0.8788919423236052,1.1289224654908026
0,k,30,0.07793942838907242,0.8788919423236052,1.1289224654908026
0,k,31,0.08043526113033295,0.8788919423236052,1.1289224654908026
0,k,32,0.08605802804231644,0.8788919423236052,1.1289224654908026
0,k,33,0.09519986808300018,0.8788919423236052,1.1289224654908026
0,k,34,0.09754705429077148,0.8788919423236052,1.1289224654908026
0,k,35,0.10336112231016159,0.8788919423236052,1.1289224654908026
0,k,36,0.10537093132734299,0.8788919423236052,1.1289224654908026
0,k,37,0.1083349660038948,0.8788919423236052,1.1289224654908026
0,k,38,0.11617037653923035,0.8788919423236052,1.1289224654908026
0,k,39,0.1237211674451828,0.8788919423236052,1.1289224654908026
0,k,40,0.13524775207042694,0.8788919423236052,1.1289224654908026
0,k,41,0.141602024435997,0.8788919423236052,1.1289224654908026
0,k,42,0.14578036963939667,0.8788919423236052,1.1289224654908026
0,k,43,0.16204127669334412,0.8788919423236052,1.1289224654908026
0,k,44,0.17623870074748993,0.8788919423236052,1.1289224654908026
0,k,45,0.18309563398361206,0.8788919423236052,1.1289224654908026
0,k,46,0.197739377617836,0.8788919423236052,1.1289224654908026
0,k,47,0.20736734569072723,0.8788919423236052,1.1289224654908026
0,k,48,0.22721634805202484,0.8788919423236052,1.1289224654908026
0,k,49,0.23701636493206024,0.8788919423236052,1.1289224654908026
0,k,50,0.2517015337944031,0.8788919423236052,1.1289224654908026
0,k,51,0.26618584990501404,0.8788919423236052,1.1289224654908026
0,k,52,0.28134143352508545,0.8788919423236052,1.1289224654908026
0,k,53,0.29739129543304443,0.8788919423236052,1.1289224654908026
0,k,54,0.31104305386543274,0.8788919423236052,1.1289224654908026
0,k,55,0.3541524112224579,0.8788919423236052,1.1289224654908026
0,k,56,0.3651290237903595,0.8788919423236052,1.1289224654908026
0,k,57,0.4068761169910431,0.8788919423236052,1.1289224654908026
0,k,58,0.4357997179031372,0.8788919423236052,1.1289224654908026
0,k,59,0.4460444748401642,0.8788919423236052,1.1289224654908026
0,k,60,0.4858597218990326,0.8788919423236052,1.1289224654908026
0,k,61,0.4983251988887787,0.8788919423236052,1.1289224654908026
0,k,62,0.5274652242660522,0.8788919423236052,1.1289224654908026
0,k,63,0.551613986492157,0.8788919423236052,1.1289224654908026
0,k,64,0.560346245765686,0.8788919423236052,1.1289224654908026
0,k,65,0.6186906099319458,0.8788919423236052,1.1289224654908026
0,k,66,0.6262161135673523,0.8788919423236052,1.1289224654908026
0,k,67,0.6623414158821106,0.8788919423236052,1.1289224654908026
0,k,68,0.6988764405250549,0.8788919423236052,1.1289224654908026
0,k,69,0.7271467447280884,0.8788919423236052,1.1289224654908026
0,k,70,0.7510312795639038,0.8788919423236052,1.1289224654908026
0,k,71,0.7689628601074219,0.8788919423236052,1.1289224654908026
0,k,72,0.7826700210571289,0.8788919423236052,1.1289224654908026
0,k,73,0.8069713115692139,0.8788919423236052,1.1289224654908026
0,k,74,0.8317348957061768,0.8788919423236052,1.1289224654908026
0,k,75,0.8631851673126221,0.8788919423236052,1.1289224654908026
0,k,76,0.8751949667930603,0.8788919423236052,1.1289224654908026
0,k,77,0.8854240775108337,0.8788919423236052,1.1289224654908026
0,k,78,0.8962294459342957,0.8788919423236052,1.1289224654908026
0,k,79,0.9215050339698792,0.8788919423236052,1.1289224654908026
0,k,80,0.926204264163971,0.8788919423236052,1.1289224654908026
0,k,81,0.943800687789917,0.8788919423236052,1.1289224654908026
0,k,82,0.9639389514923096,0.8788919423236052,1.1289224654908026
0,k,83,0.9686645865440369,0.8788919423236052,1.1289224654908026
0,k,84,0.9746066331863403,0.8788919423236052,1.1289224654908026
0,k,85,0.9771058559417725,0.8788919423236052,1.1289224654908026
0,k,86,0.9807525873184204,0.8788919423236052,1.1289224654908026
0,k,87,1.000120759010315,0.8788919423236052,1.1289224654908026
0,k,88,1.0043375492095947,0.8788919423236052,1.1289224654908026
0,k,89,1.0071722269058228,0.8788919423236052,1.1289224654908026
0,k,90,1.0087741613388062,0.8788919423236052,1.1289224654908026
0,k,91,1.0355615615844727,0.8788919423236052,1.1289224654908026
0,k,92,1.0400445461273193,0.8788919423236052,1.1289224654908026
0,k,93,1.046047329902649,0.8788919423236052,1.1289224654908026
0,k,94,1.0804615020751953,0.8788919423236052,1.1289224654908026
0,k,95,1.0955537557601929,0.8788919423236052,1.1289224654908026
0,k,96,1.1079823970794678,0.8788919423236052,1.1289224654908026
0,k,97,1.1297746896743774,0.8788919423236052,1.1289224654908026
0,k,98,1.143027663230896,0.8788919423236052,1.1289224654908026
0,k,99,1.2206335067749023,0.8788919423236052,1.1289224654908026
0,k,100,1.2945716381072998,0.8788919423236052,1.1289224654908026
0,k,101,1.302092432975769,0.8788919423236052,1.1289224654908026
0,k,102,1.325300931930542,0.8788919423236052,1.1289224654908026
0,k,103,1.3918509483337402,0.8788919423236052,1.1289224654908026
0,k,104,1.4438284635543823,0.8788919423236052,1.1289224654908026
0,k,105,1.4935749769210815,0.8788919423236052,1.1289224654908026
0,k,106,1.624669075012207,0.8788919423236052,1.1289224654908026
0,k,107,1.7254211902618408,0.8788919423236052,1.1289224654908026
0,k,108,1.7548198699951172,0.8788919423236052,1.1289224654908026
0,k,109,1.9212887287139893,0.8788919423236052,1.1289224654908026
0,k,110,1.9303799867630005,0.8788919423236052,1.1289224654908026
0,k,111,2.0019423961639404,0.8788919423236052,1.1289224654908026
0,k,112,2.0570199489593506,0.8788919423236052,1.1289224654908026
0,k,113,2.361567735671997,0.8788919423236052,1.1289224654908026
0,k,114,2.387962818145752,0.8788919423236052,1.1289224654908026
0,k,115,2.4670286178588867,0.8788919423236052,1.1289224654908026
0,k,116,2.4969255924224854,0.8788919423236052,1.1289224654908026
0,k,117,2.626121997833252,0.8788919423236052,1.1289224654908026
0,k,118,2.6790409088134766,0.8788919423236052,1.1289224654908026
0,k,119,2.9167423248291016,0.8788919423236052,1.1289224654908026
0,k,120,3.2672605514526367,0.8788919423236052,1.1289224654908026
0,k,121,3.6138336658477783,0.8788919423236052,1.1289224654908026
0,k,122,3.7749156951904297,0.8788919423236052,1.1289224654908026
0,k,123,3.9535071849823,0.8788919423236052,1.1289224654908026
0,k,124,4.793949127197266,0.8788919423236052,1.1289224654908026
0,k,125,5.46940803527832,0.8788919423236052,1.1289224654908026
0,k,126,6.778552055358887,0.8788919423236052,1.1289224654908026
0,k,127,15.247112274169922,0.8788919423236052,1.1289224654908026
1,q,0,0.0009381923591718078,0.8788919423236052,1.1289224654908026
1,q,1,0.0011676314752548933,0.8788919423236052,1.1289224654908026
1,q,2,0.0012464503524824977,0.8788919423236052,1.1289224654908026
1,q,3,0.002190448110923171,0.8788919423236052,1.1289224654908026
1,q,4,0.0030095488764345646,0.8788919423236052,1.1289224654908026
1,q,5,0.0037157018668949604,0.8788919423236052,1.1289224654908026
1,q,6,0.005547530949115753,0.8788919423236052,1.1289224654908026
1,q,7,0.006542949937283993,0.8788919423236052,1.1289224654908026
1,q,8,0.00865460280328989,0.8788919423236052,1.1289224654908026
1,q,9,0.010311170481145382,0.8788919423236052,1.1289224654908026
1,q,10,0.013541904278099537,0.8788919423236052,1.1289224654908026
1,q,11,0.014224552549421787,0.8788919423236052,1.1289224654908026
1,q,12,0.01747601479291916,0.8788919423236052,1.1289224654908026
1,q,13,0.019462309777736664,0.8788919423236052,1.1289224654908026
1,q,14,0.019655955955386162,0.8788919423236052,1.1289224654908026
1,q,15,0.02231995016336441,0.8788919423236052,1.1289224654908026
1,q,16,0.023860709741711617,0.8788919423236052,1.1289224654908026
1,q,17,0.02463485859334469,0.8788919423236052,1.1289224654908026
1,q,18,0.02529323473572731,0.8788919423236052,1.1289224654908026
1,q,19,0.02836943045258522,0.8788919423236052,1.1289224654908026
1,q,20,0.02937382645905018,0.8788919423236052,1.1289224654908026
1,q,21,0.03143268823623657,0.8788919423236052,1.1289224654908026
1,q,22,0.03415268287062645,0.8788919423236052,1.1289224654908026
1,q,23,0.035043273121118546,0.8788919423236052,1.1289224654908026
1,q,24,0.03904925286769867,0.8788919423236052,1.1289224654908026
1,q,25,0.04527315869927406,0.8788919423236052,1.1289224654908026
1,q,26,0.049366243183612823,0.8788919423236052,1.1289224654908026
1,q,27,0.054023388773202896,0.8788919423236052,1.1289224654908026
1,q,28,0.05637987703084946,0.8788919423236052,1.1289224654908026
1,q,29,0.05716317519545555,0.8788919423236052,1.1289224654908026
1,q,30,0.0619824081659317,0.8788919423236052,1.1289224654908026
1,q,31,0.07171864062547684,0.8788919423236052,1.1289224654908026
1,q,32,0.07735971361398697,0.8788919423236052,1.1289224654908026
1,q,33,0.08036065101623535,0.8788919423236052,1.1289224654908026
1,q,34,0.08174246549606323,0.8788919423236052,1.1289224654908026
1,q,35,0.08788594603538513,0.8788919423236052,1.1289224654908026
1,q,36,0.09658747911453247,0.8788919423236052,1.1289224654908026
1,q,37,0.10581248998641968,0.8788919423236052,1.1289224654908026
1,q,38,0.11372090876102448,0.8788919423236052,1.1289224654908026
1,q,39,0.12168361991643906,0.8788919423236052,1.1289224654908026
1,q,40,0.1355992704629898,0.8788919423236052,1.1289224654908026
1,q,41,0.1519564986228943,0.8788919423236052,1.1289224654908026
1,q,42,0.15435607731342316,0.8788919423236052,1.1289224654908026
1,q,43,0.16768673062324524,0.8788919423236052,1.1289224654908026
1,q,44,0.17856761813163757,0.8788919423236052,1.1289224654908026
1,q,45,0.18944193422794342,0.8788919423236052,1.1289224654908026
1,q,46,0.19349528849124908,0.8788919423236052,1.1289224654908026
1,q,47,0.21233125030994415,0.8788919423236052,1.1289224654908026
1,q,48,0.2187231034040451,0.8788919423236052,1.1289224654908026
1,q,49,0.2334732860326767,0.8788919423236052,1.1289224654908026
1,q,50,0.2807139754295349,0.8788919423236052,1.1289224654908026
1,q,51,0.291742742061615,0.8788919423236052,1.1289224654908026
1,q,52,0.34422191977500916,0.8788919423236052,1.1289224654908026
1,q,53,0.37270185351371765,0.8788919423236052,1.1289224654908026
1,q,54,0.3989996314048767,0.8788919423236052,1.1289224654908026
1,q,55,0.44791319966316223,0.8788919423236052,1.1289224654908026
1,q,56,0.5407689213752747,0.8788919423236052,1.1289224654908026
1,q,57,0.5558675527572632,0.8788919423236052,1.1289224654908026
1,q,58,0.5887017250061035,0.8788919423236052,1.1289224654908026
1,q,59,0.608710527420044,0.8788919423236052,1.1289224654908026
1,q,60,0.639922559261322,0.8788919423236052,1.1289224654908026
1,q,61,0.6812199950218201,0.8788919423236052,1.1289224654908026
1,q,62,0.7152463793754578,0.8788919423236052,1.1289224654908026
1,q,63,0.7667633891105652,0.8788919423236052,1.1289224654908026
1,q,64,0.7753570079803467,0.8788919423236052,1.1289224654908026
1,q,65,0.7958998084068298,0.8788919423236052,1.1289224654908026
1,q,66,0.8022125959396362,0.8788919423236052,1.1289224654908026
1,q,67,0.8201000094413757,0.8788919423236052,1.1289224654908026
1,q,68,0.8475237488746643,0.8788919423236052,1.1289224654908026
1,q,69,0.8651724457740784,0.8788919423236052,1.1289224654908026
1,q,70,0.8757327198982239,0.8788919423236052,1.1289224654908026
1,q,71,0.89869225025177,0.8788919423236052,1.1289224654908026
1,q,72,0.9028196930885315,0.8788919423236052,1.1289224654908026
1,q,73,0.9220141172409058,0.8788919423236052,1.1289224654908026
1,q,74,0.9261642694473267,0.8788919423236052,1.1289224654908026
1,q,75,0.9563735723495483,0.8788919423236052,1.1289224654908026
1,q,76,0.9600412845611572,0.8788919423236052,1.1289224654908026
1,q,77,0.9663233160972595,0.8788919423236052,1.1289224654908026
1,q,78,0.9977102279663086,0.8788919423236052,1.1289224654908026
1,q,79,1.0112048387527466,0.8788919423236052,1.1289224654908026
1,q,80,1.0314618349075317,0.8788919423236052,1.1289224654908026
1,q,81,1.0338423252105713,0.8788919423236052,1.1289224654908026
1,q,82,1.0540558099746704,0.8788919423236052,1.1289224654908026
1,q,83,1.0643151998519897,0.8788919423236052,1.1289224654908026
1,q,84,1.0782500505447388,0.8788919423236052,1.1289224654908026
1,q,85,1.0900136232376099,0.8788919423236052,1.1289224654908026
1,q,86,1.1073023080825806,0.8788919423236052,1.1289224654908026
1,q,87,1.1140172481536865,0.8788919423236052,1.1289224654908026
1,q,88,1.138745903968811,0.8788919423236052,1.1289224654908026
1,q,89,1.1656287908554077,0.8788919423236052,1.1289224654908026
1,q,90,1.2004473209381104,0.8788919423236052,1.1289224654908026
1,q,91,1.2455880641937256,0.8788919423236052,1.1289224654908026
1,q,92,1.2535914182662964,0.8788919423236052,1.1289224654908026
1,q,93,1.3193891048431396,0.8788919423236052,1.1289224654908026
1,q,94,1.3246073722839355,0.8788919423236052,1.1289224654908026
1,q,95,1.3514783382415771,0.8788919423236052,1.1289224654908026
1,q,96,1.4059034585952759,0.8788919423236052,1.1289224654908026
1,q,97,1.4227982759475708,0.8788919423236052,1.1289224654908026
1,q,98,1.4329720735549927,0.8788919423236052,1.1289224654908026
1,q,99,1.4818710088729858,0.8788919423236052,1.1289224654908026
1,q,100,1.5057064294815063,0.8788919423236052,1.1289224654908026
1,q,101,1.545284390449524,0.8788919423236052,1.1289224654908026
1,q,102,1.6133652925491333,0.8788919423236052,1.1289224654908026
1,q,103,1.6348050832748413,0.8788919423236052,1.1289224654908026
1,q,104,1.6982152462005615,0.8788919423236052,1.1289224654908026
1,q,105,1.803659439086914,0.8788919423236052,1.1289224654908026
1,q,106,1.8556358814239502,0.8788919423236052,1.1289224654908026
1,q,107,1.8921589851379395,0.8788919423236052,1.1289224654908026
1,q,108,2.0371811389923096,0.8788919423236052,1.1289224654908026
1,q,109,2.1454811096191406,0.8788919423236052,1.1289224654908026
1,q,110,2.224839925765991,0.8788919423236052,1.1289224654908026
1,q,111,2.288249969482422,0.8788919423236052,1.1289224654908026
1,q,112,2.3706791400909424,0.8788919423236052,1.1289224654908026
1,q,113,2.522216558456421,0.8788919423236052,1.1289224654908026
1,q,114,2.580575466156006,0.8788919423236052,1.1289224654908026
1,q,115,2.635366439819336,0.8788919423236052,1.1289224654908026
1,q,116,2.6566338539123535,0.8788919423236052,1.1289224654908026
1,q,117,2.7308998107910156,0.8788919423236052,1.1289224654908026
1,q,118,2.7588353157043457,0.8788919423236052,1.1289224654908026
1,q,119,3.243499994277954,0.8788919423236052,1.1289224654908026
1,q,120,3.3199005126953125,0.8788919423236052,1.1289224654908026
1,q,121,3.628257989883423,0.8788919423236052,1.1289224654908026
1,q,122,3.7669966220855713,0.8788919423236052,1.1289224654908026
1,q,123,3.9549617767333984,0.8788919423236052,1.1289224654908026
1,q,124,4.059678077697754,0.8788919423236052,1.1289224654908026
1,q,125,4.255790710449219,0.8788919423236052,1.1289224654908026
1,q,126,4.926775932312012,0.8788919423236052,1.1289224654908026
1,q,127,7.057223320007324,0.8788919423236052,1.1289224654908026
1,k,0,0.0006434442475438118,0.8788919423236052,1.1289224654908026
1,k,1,0.0009035587427206337,0.8788919423236052,1.1289224654908026
1,k,2,0.0012949459487572312,0.8788919423236052,1.1289224654908026
1,k,3,0.001961855683475733,0.8788919423236052,1.1289224654908026
1,k,4,0.0024975903797894716,0.8788919423236052,1.1289224654908026
1,k,5,0.0028073741123080254,0.8788919423236052,1.1289224654908026
1,k,6,0.0033784285187721252,0.8788919423236052,1.1289224654908026
1,k,7,0.003469107672572136,0.8788919423236052,1.1289224654908026
1,k,8,0.003860074793919921,0.8788919423236052,1.1289224654908026
1,k,9,0.0040356130339205265,0.8788919423236052,1.1289224654908026
1,k,10,0.004335612058639526,0.8788919423236052,1.1289224654908026
1,k,11,0.00468670716509223,0.8788919423236052,1.1289224654908026
1,k,12,0.005245816428214312,0.8788919423236052,1.1289224654908026
1,k,13,0.005514489021152258,0.8788919423236052,1.1289224654908026
1,k,14,0.005882895085960627,0.8788919423236052,1.1289224654908026
1,k,15,0.006142505910247564,0.8788919423236052,1.1289224654908026
1,k,16,0.006609227508306503,0.8788919423236052,1.1289224654908026
1,k,17,0.008065703324973583,0.8788919423236052,1.1289224654908026
1,k,18,0.008331434801220894,0.8788919423236052,1.1289224654908026
1,k,19,0.00991170946508646,0.8788919423236052,1.1289224654908026
1,k,20,0.010553301312029362,0.8788919423236052,1.1289224654908026
1,k,21,0.011099077761173248,0.8788919423236052,1.1289224654908026
1,k,22,0.011241354048252106,0.8788919423236052,1.1289224654908026
1,k,23,0.01202628668397665,0.8788919423236052,1.1289224654908026
1,k,24,0.013451283797621727,0.8788919423236052,1.1289224654908026
1,k,25,0.015827303752303123,0.8788919423236052,1.1289224654908026
1,k,26,0.017893850803375244,0.8788919423236052,1.1289224654908026
1,k,27,0.020598262548446655,0.8788919423236052,1.1289224654908026
1,k,28,0.02103070542216301,0.8788919423236052,1.1289224654908026
1,k,29,0.025761308148503304,0.8788919423236052,1.1289224654908026
1,k,30,0.026808518916368484,0.8788919423236052,1.1289224654908026
1,k,31,0.03064875304698944,0.8788919423236052,1.1289224654908026
1,k,32,0.03720387816429138,0.8788919423236052,1.1289224654908026
1,k,33,0.03796737641096115,0.8788919423236052,1.1289224654908026
1,k,34,0.040254682302474976,0.8788919423236052,1.1289224654908026
1,k,35,0.04209566116333008,0.8788919423236052,1.1289224654908026
1,k,36,0.044580139219760895,0.8788919423236052,1.1289224654908026
1,k,37,0.04783215746283531,0.8788919423236052,1.1289224654908026
1,k,38,0.051760610193014145,0.8788919423236052,1.1289224654908026
